id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2799636047,35,1,1,2,50,9zqn9ugvg64it0lr5z8cq4g9v,1,90.5,77.3,2025-04-12T13:03:35.050Z,2025-04-12T13:03:35Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5643851235,213,2.57,5643851227,56,Left,5643851233,212,9.6,5643851229,140,82.8,5643851257,156,,5643851231,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636109,36,1,1,2,51,9zqn9ugvg64it0lr5z8cq4g9v,1,82.8,85.0,2025-04-12T13:03:36.628Z,2025-04-12T13:03:37Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5643851523,141,91.8,5643851525,212,13.3,5643851519,56,Left,5643851527,213,2.79,5643851521,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636153,37,1,1,2,52,9zqn9ugvg64it0lr5z8cq4g9v,1,70.9,91.8,2025-04-12T13:03:37.754Z,2025-04-12T13:03:39Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5643851719,212,10.9,5643851713,141,80.5,5643851701,56,Left,5643851723,213,3.93,5643851707,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636209,38,1,1,2,54,9zqn9ugvg64it0lr5z8cq4g9v,1,63.6,80.5,2025-04-12T13:03:39.097Z,2025-04-12T13:03:41Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643851969,56,Left,5643851979,213,0.04,5643851973,141,81.2,5643851971,140,74.5,5643851975,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636219,39,1,1,2,56,9zqn9ugvg64it0lr5z8cq4g9v,1,74.5,81.2,2025-04-12T13:03:41.369Z,2025-04-12T13:14:35Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5643852045,141,78.7,5643852049,213,3.44,5643852043,140,69.2,5643852047,212,5.8,5643852105,156,,5643852041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636293,40,1,1,2,57,9zqn9ugvg64it0lr5z8cq4g9v,1,69.2,78.7,2025-04-12T13:03:42.393Z,2025-04-12T13:03:45Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643852409,212,31.5,5643852403,56,Center,5643852405,140,72.6,5643852411,213,4.83,5643852407,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636321,41,1,1,3,0,9zqn9ugvg64it0lr5z8cq4g9v,0,75.4,33.1,2025-04-12T13:03:44.889Z,2025-04-12T13:03:46Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643852569,141,50.4,5643852565,140,81.5,5643852561,56,Center,5643852571,212,13.4,5643852575,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636403,24,12,1,3,2,spvvjmk37iid7hsky9g3nce7,1,20.8,51.0,2025-04-12T13:03:47.383Z,2025-04-12T13:03:51Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5643853051,140,29.5,5643853061,213,1.31,5643853129,167,,5643853055,141,100.0,5643853049,56,Back,5643853059,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636411,25,5,1,3,5,spvvjmk37iid7hsky9g3nce7,0,37.4,101.3,2025-04-12T13:03:50.752Z,2025-04-12T13:03:54Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5643853173,233,42,5643853103,56,Back,5643853105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636413,42,5,1,3,5,9zqn9ugvg64it0lr5z8cq4g9v,1,62.6,-1.3,2025-04-12T13:03:50.752Z,2025-04-12T13:16:35Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643853119,56,Right,5643853163,233,25,5643853121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636627,43,1,1,3,14,9zqn9ugvg64it0lr5z8cq4g9v,1,54.3,0.0,2025-04-12T13:03:59.274Z,2025-04-12T13:04:02Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643854241,212,29.8,5643854237,140,26.4,5643854235,56,Back,5643854239,141,6.1,5643854233,107,,5643854245,1,,5643854243,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636787,44,1,1,3,17,9zqn9ugvg64it0lr5z8cq4g9v,1,24.8,5.5,2025-04-12T13:04:02.129Z,2025-04-12T13:04:09Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643855157,141,37.1,5643855163,213,2.21,5643855155,140,9.5,5643855151,56,Back,5643855161,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636841,45,1,1,3,24,9zqn9ugvg64it0lr5z8cq4g9v,0,12.8,34.2,2025-04-12T13:04:09.770Z,2025-04-12T13:04:12Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5643855415,212,55.3,5643855419,1,,5643855413,141,35.7,5643855409,56,Center,5643855417,213,0.02,5643855407,157,,5643855411,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636877,26,12,1,3,28,spvvjmk37iid7hsky9g3nce7,1,34.2,60.0,2025-04-12T13:04:13.455Z,2025-04-12T13:04:14Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5643855641,212,13.1,5643855643,213,0.54,5643855637,140,44.9,5643855695,15,,5643855635,56,Back,5643855639,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636937,28,1,1,3,31,spvvjmk37iid7hsky9g3nce7,1,44.9,69.9,2025-04-12T13:04:16.544Z,2025-04-12T13:04:18Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5643855947,212,13.0,5643855945,141,89.0,5643855941,56,Back,5643855949,213,1.57,5643855943,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636947,29,1,1,3,33,spvvjmk37iid7hsky9g3nce7,0,44.9,89.0,2025-04-12T13:04:17.999Z,2025-04-12T13:04:18Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643856041,212,13.7,5643856037,141,79.4,5643856043,213,5.79,5643856031,56,Left,5643856033,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636979,48,3,1,3,35,9zqn9ugvg64it0lr5z8cq4g9v,0,54.9,27.2,2025-04-12T13:04:20.642Z,2025-04-12T13:58:30Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643856181,286,,5643856339,233,30,5643856179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637003,30,7,1,3,35,spvvjmk37iid7hsky9g3nce7,1,45.1,72.8,2025-04-12T13:04:20.643Z,2025-04-12T13:58:30Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5643856281,56,Back,5643856283,285,,5643856319,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637009,31,61,1,3,37,spvvjmk37iid7hsky9g3nce7,1,40.6,75.9,2025-04-12T13:04:22.408Z,2025-04-12T13:04:22Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643856301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637073,33,1,1,3,39,spvvjmk37iid7hsky9g3nce7,1,44.6,77.8,2025-04-12T13:04:24.384Z,2025-04-12T13:04:25Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5643856653,140,58.0,5643856659,213,0.50,5643856655,141,89.0,5643856651,56,Left,5643856657,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637095,34,1,1,3,40,spvvjmk37iid7hsky9g3nce7,1,56.8,89.1,2025-04-12T13:04:25.535Z,2025-04-12T13:04:26Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643856755,56,Back,5643856763,212,17.1,5643856759,141,75.7,5643856767,213,3.70,5643856757,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637109,35,1,1,3,41,spvvjmk37iid7hsky9g3nce7,0,43.0,75.6,2025-04-12T13:04:26.487Z,2025-04-12T13:04:27Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5643856831,140,39.6,5643856891,233,49,5643856829,56,Back,5643856837,213,2.83,5643856889,236,,5643856833,141,77.3,5643856835,212,3.8,5643856895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637101,49,74,1,3,41,9zqn9ugvg64it0lr5z8cq4g9v,1,56.0,27.3,2025-04-12T13:04:26.488Z,2025-04-12T13:04:28Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5643856929,233,35,5643856813,56,Center,5643856815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637163,51,1,1,3,44,9zqn9ugvg64it0lr5z8cq4g9v,1,40.2,34.3,2025-04-12T13:04:29.019Z,2025-04-12T13:04:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5643857215,213,0.69,5643857211,141,53.4,5643857209,140,55.3,5643857213,212,20.5,5643857207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637251,52,1,1,3,46,9zqn9ugvg64it0lr5z8cq4g9v,1,49.9,53.1,2025-04-12T13:04:31.409Z,2025-04-12T13:16:29Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5643857753,213,2.20,5643857745,56,Back,5643857749,141,68.5,5643857747,140,42.6,5643857751,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637279,53,1,1,3,51,9zqn9ugvg64it0lr5z8cq4g9v,1,46.1,63.7,2025-04-12T13:04:36.760Z,2025-04-12T13:16:27Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5643857889,56,Back,5643857897,213,4.50,5643857895,212,24.6,5643857893,141,28.3,5643857891,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637321,54,1,1,3,53,9zqn9ugvg64it0lr5z8cq4g9v,1,41.1,28.3,2025-04-12T13:04:38.273Z,2025-04-12T13:04:40Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643858111,140,70.3,5643858117,213,5.91,5643858115,212,33.0,5643858119,1,,5643858113,141,10.4,5643858109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637395,55,1,1,3,55,9zqn9ugvg64it0lr5z8cq4g9v,1,72.8,11.1,2025-04-12T13:04:39.881Z,2025-04-12T13:04:44Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643858519,140,92.8,5643858525,213,6.21,5643858515,56,Right,5643858523,212,21.1,5643858521,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637403,56,3,1,3,59,9zqn9ugvg64it0lr5z8cq4g9v,0,90.8,14.4,2025-04-12T13:04:44.007Z,2025-04-12T13:16:48Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5643936201,233,36,5643858573,56,Right,5643858575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637407,36,7,1,3,59,spvvjmk37iid7hsky9g3nce7,0,9.2,85.6,2025-04-12T13:04:44.008Z,2025-04-12T13:16:48Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643936235,233,56,5643858605,56,Back,5643858609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637481,57,1,1,4,3,9zqn9ugvg64it0lr5z8cq4g9v,1,95.2,11.9,2025-04-12T13:04:48.225Z,2025-04-12T13:04:50Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643858995,140,90.5,5643858993,56,Right,5643858999,212,7.9,5643858997,141,20.9,5643859001,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637483,58,43,1,4,5,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-12T13:04:50.394Z,2025-04-12T13:04:55Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5643859005,56,Right,5643859543,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637493,59,50,1,4,5,9zqn9ugvg64it0lr5z8cq4g9v,1,90.1,18.8,2025-04-12T13:04:50.678Z,2025-04-12T13:58:31Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5643859067,56,Right,5643859485,233,37,5643859069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637559,37,7,1,4,5,spvvjmk37iid7hsky9g3nce7,1,9.9,81.2,2025-04-12T13:04:50.679Z,2025-04-12T13:58:31Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643859417,285,,5643859465,233,59,5643859415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637611,39,1,1,4,9,spvvjmk37iid7hsky9g3nce7,0,11.5,73.2,2025-04-12T13:04:54.695Z,2025-04-12T13:04:55Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643859599,1,,5643859587,157,,5643859593,141,30.4,5643859595,212,45.4,5643859589,56,Back,5643859597,213,5.59,5643859591,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637709,61,1,1,4,12,9zqn9ugvg64it0lr5z8cq4g9v,1,57.2,64.8,2025-04-12T13:04:57.170Z,2025-04-12T13:05:00Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5643860071,213,4.73,5643860063,141,33.7,5643860069,212,21.2,5643860059,140,57.6,5643860055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637759,62,1,1,4,15,9zqn9ugvg64it0lr5z8cq4g9v,0,59.4,32.5,2025-04-12T13:04:59.992Z,2025-04-12T13:05:03Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643860389,140,86.0,5643860397,1,,5643860393,212,36.5,5643860387,56,Right,5643860395,213,5.58,5643860391,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637835,40,5,1,4,18,spvvjmk37iid7hsky9g3nce7,1,18.4,101.6,2025-04-12T13:05:02.860Z,2025-04-12T13:16:36Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5643860831,233,63,5643860811,347,,5643860809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799637767,63,5,1,4,18,9zqn9ugvg64it0lr5z8cq4g9v,0,81.6,-1.6,2025-04-12T13:05:02.860Z,2025-04-12T13:05:10Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643860869,233,40,5643860431,347,,5643860429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638151,41,1,1,4,40,spvvjmk37iid7hsky9g3nce7,1,25.4,100.0,2025-04-12T13:05:25.584Z,2025-04-12T13:05:27Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5643862771,107,,5643862781,140,33.4,5643862787,212,12.3,5643862785,141,88.4,5643862789,213,5.46,5643862777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638171,42,1,1,4,42,spvvjmk37iid7hsky9g3nce7,1,33.4,88.4,2025-04-12T13:05:27.647Z,2025-04-12T13:05:29Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5643862915,156,,5643862869,56,Back,5643862875,141,93.9,5643862873,140,25.2,5643862879,212,9.4,5643862883,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638239,43,1,1,4,44,spvvjmk37iid7hsky9g3nce7,0,25.2,93.9,2025-04-12T13:05:29.343Z,2025-04-12T13:05:32Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5643863251,56,Left,5643863261,1,,5643863253,140,54.3,5643863259,213,0.17,5643863255,141,100.0,5643863249,157,,5643863257,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638245,44,5,1,4,46,spvvjmk37iid7hsky9g3nce7,0,54.2,101.3,2025-04-12T13:05:30.936Z,2025-04-12T13:16:36Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5643863295,56,Left,5643863297,347,,5643863357,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638223,64,5,1,4,46,9zqn9ugvg64it0lr5z8cq4g9v,1,45.8,-1.3,2025-04-12T13:05:30.936Z,2025-04-12T13:16:36Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643863195,347,,5643863193,56,Back,5643863323,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638533,65,1,1,4,59,9zqn9ugvg64it0lr5z8cq4g9v,1,54.2,0.0,2025-04-12T13:05:44.425Z,2025-04-12T13:05:46Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5643864891,1,,5643864881,56,Center,5643864887,212,21.6,5643864879,107,,5643864885,141,29.8,5643864883,140,50.3,5643864889,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638579,66,1,1,5,1,9zqn9ugvg64it0lr5z8cq4g9v,1,50.2,29.5,2025-04-12T13:05:45.993Z,2025-04-12T13:05:48Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5643865157,213,2.46,5643865149,141,46.9,5643865143,56,Back,5643865153,212,18.7,5643865145,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638659,67,1,1,5,3,9zqn9ugvg64it0lr5z8cq4g9v,1,39.6,51.5,2025-04-12T13:05:48.449Z,2025-04-12T13:05:52Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5643865541,140,46.6,5643865539,56,Back,5643865543,141,69.0,5643865545,212,14.0,5643865547,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638703,68,1,1,5,7,9zqn9ugvg64it0lr5z8cq4g9v,1,54.6,75.4,2025-04-12T13:05:52.401Z,2025-04-12T13:05:53Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5643865747,56,Center,5643865759,212,6.8,5643865763,213,4.14,5643865755,141,67.0,5643865751,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638735,69,1,1,5,9,9zqn9ugvg64it0lr5z8cq4g9v,1,51.6,67.6,2025-04-12T13:05:53.848Z,2025-04-12T13:05:55Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5643865929,213,0.35,5643865919,140,69.7,5643865925,212,20.3,5643865921,141,77.9,5643865917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638743,70,61,1,5,10,9zqn9ugvg64it0lr5z8cq4g9v,1,67.3,78.8,2025-04-12T13:05:55.745Z,2025-04-12T13:05:56Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5643865971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638827,71,1,1,5,12,9zqn9ugvg64it0lr5z8cq4g9v,1,68.4,92.9,2025-04-12T13:05:57.704Z,2025-04-12T13:05:59Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5643866419,56,Left,5643866425,212,9.0,5643866423,141,80.9,5643866427,213,4.28,5643866421,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638901,72,1,1,5,14,9zqn9ugvg64it0lr5z8cq4g9v,1,64.7,80.8,2025-04-12T13:05:59.592Z,2025-04-12T13:06:03Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5643866773,141,65.5,5643866775,212,10.5,5643866777,213,4.55,5643866771,140,63.1,5643866769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638939,73,1,1,5,18,9zqn9ugvg64it0lr5z8cq4g9v,1,61.9,62.6,2025-04-12T13:06:02.856Z,2025-04-12T13:06:04Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643866995,212,20.2,5643866993,141,36.3,5643866997,213,4.23,5643866989,56,Center,5643866991,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638971,74,1,1,5,19,9zqn9ugvg64it0lr5z8cq4g9v,1,52.5,35.5,2025-04-12T13:06:04.752Z,2025-04-12T13:06:08Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643867245,212,33.2,5643867243,141,3.8,5643867249,1,,5643867247,213,5.58,5643867241,140,76.5,5643867239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638989,75,1,1,5,23,9zqn9ugvg64it0lr5z8cq4g9v,1,75.9,12.9,2025-04-12T13:06:08.025Z,2025-04-12T13:06:09Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5643867357,212,11.4,5643867351,56,Center,5643867355,141,29.2,5643867359,213,1.32,5643867353,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799638995,76,1,1,5,24,9zqn9ugvg64it0lr5z8cq4g9v,1,78.6,29.2,2025-04-12T13:06:09.320Z,2025-04-12T13:06:10Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5643867407,156,,5643867381,141,24.3,5643867379,140,66.8,5643867383,212,12.8,5643867377,56,Center,5643867385,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639035,77,1,1,5,26,9zqn9ugvg64it0lr5z8cq4g9v,1,66.8,26.5,2025-04-12T13:06:11.128Z,2025-04-12T13:06:13Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643867669,140,76.2,5643867667,56,Right,5643867671,141,15.9,5643867675,213,5.65,5643867673,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639089,78,1,1,5,28,9zqn9ugvg64it0lr5z8cq4g9v,1,74.5,16.4,2025-04-12T13:06:12.833Z,2025-04-12T13:06:17Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5643867985,212,13.8,5643867983,141,16.1,5643867979,56,Right,5643867987,213,3.16,5643867981,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639121,79,1,1,5,32,9zqn9ugvg64it0lr5z8cq4g9v,1,68.4,15.9,2025-04-12T13:06:17.512Z,2025-04-12T13:06:19Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5643868067,212,13.4,5643868069,213,3.22,5643868063,140,55.7,5643868061,56,Right,5643868065,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639175,80,1,1,5,34,9zqn9ugvg64it0lr5z8cq4g9v,1,55.7,14.6,2025-04-12T13:06:19.640Z,2025-04-12T13:06:22Z,17jltcnnaha4707duh52hirit,M. Lode,,,5643868317,141,36.3,5643868315,140,61.4,5643868319,212,15.9,5643868313,56,Center,5643868321,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639303,81,1,1,5,37,9zqn9ugvg64it0lr5z8cq4g9v,1,61.7,36.3,2025-04-12T13:06:22.752Z,2025-04-12T13:06:53Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,1.0,,5643869021,140,83.6,5643869017,155,,5643869027,213,0.52,5643871547,210,13,5643869025,212,26.5,5643869019,56,Center,5643869023,141,55.7,5643871549,154,,5643869555,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639313,82,43,1,5,43,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-12T13:06:28.407Z,2025-04-12T13:06:55Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5643869067,56,Center,5643871833,144,50,5643869069,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639279,45,83,1,5,43,spvvjmk37iid7hsky9g3nce7,0,11.7,44.4,2025-04-12T13:06:28.408Z,2025-04-12T13:18:29Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5643870921,399,epnkff9nsysx1eyh90muhmvl6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639335,83,43,1,5,46,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-12T13:06:30.809Z,2025-04-12T13:06:57Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5643869167,56,Center,5643872209,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639631,85,13,1,5,46,9zqn9ugvg64it0lr5z8cq4g9v,1,90.1,55.8,2025-04-12T13:06:31.480Z,2025-04-12T13:57:17Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5643871577,103,25,5643870719,22,,5643871575,102,41.5,5643870721,17,,5643871565,84,,5643871581,231,53.1,5643871087,20,,5643871567,29,,5643871571,55,5643870723,56,Center,5643871579,230,81,5643871569,154,,,,,95.8,,,,,,,,,,,,,,,
2799639373,46,5,1,5,47,spvvjmk37iid7hsky9g3nce7,1,-0.8,54.2,2025-04-12T13:06:31.904Z,2025-04-12T13:16:37Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5643869335,56,Back,5643869347,233,84,5643869337,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799639355,84,5,1,5,47,9zqn9ugvg64it0lr5z8cq4g9v,0,100.8,45.8,2025-04-12T13:06:31.904Z,2025-04-12T13:06:37Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5643869379,233,46,5643869251,56,Center,5643869253,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
