id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820314467,30,3,1,2,48,1939bnru25svvgv15k2c7tw2y,1,27.4,9.6,2025-05-31T13:04:10.309Z,2025-05-31T13:18:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758045891,285,,5758045889,56,Back,5758045905,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314465,35,45,1,2,48,2nnlsjfbcea40t4jeclcbw9lk,0,72.6,90.4,2025-05-31T13:04:10.309Z,2025-05-31T13:18:17Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758045885,56,Left,5758045887,286,,5758045909,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314473,31,3,1,2,50,1939bnru25svvgv15k2c7tw2y,1,29.2,10.4,2025-05-31T13:04:11.972Z,2025-05-31T13:18:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758045947,56,Back,5758045979,233,36,5758045949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314469,36,45,1,2,50,2nnlsjfbcea40t4jeclcbw9lk,0,70.8,89.6,2025-05-31T13:04:11.972Z,2025-05-31T13:18:18Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758045913,56,Left,5758045915,286,,5758045983,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314487,32,1,1,2,51,1939bnru25svvgv15k2c7tw2y,0,28.7,3.5,2025-05-31T13:04:13.716Z,2025-05-31T13:04:16Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758046013,56,Center,5758046011,155,,5758046015,140,74.5,5758046019,212,53.7,5758046023,1,,5758046017,141,38.5,5758046021,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314509,37,12,1,2,56,2nnlsjfbcea40t4jeclcbw9lk,1,27.7,59.1,2025-05-31T13:04:18.146Z,2025-05-31T13:04:20Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758046111,212,10.8,5758046109,141,51.9,5758046113,213,5.81,5758046105,56,Back,5758046107,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314519,38,1,1,2,58,2nnlsjfbcea40t4jeclcbw9lk,1,37.4,49.4,2025-05-31T13:04:20.450Z,2025-05-31T13:04:21Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758046147,213,4.49,5758046143,141,31.3,5758046139,56,Back,5758046141,140,34.8,5758046145,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314533,40,1,1,3,0,2nnlsjfbcea40t4jeclcbw9lk,1,34.8,31.3,2025-05-31T13:04:22.050Z,2025-05-31T13:04:28Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758046233,141,40.9,5758046229,56,Back,5758046235,212,6.6,5758046231,140,35.4,5758046237,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314563,41,1,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,51.2,2025-05-31T13:04:28.259Z,2025-05-31T13:04:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758046405,213,0.81,5758046399,140,37.3,5758046401,141,53.3,5758046403,212,2.0,5758046397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314575,42,1,1,3,11,2nnlsjfbcea40t4jeclcbw9lk,1,41.5,60.0,2025-05-31T13:04:33.554Z,2025-05-31T13:04:36Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758046461,141,80.0,5758046453,56,Left,5758046465,212,17.7,5758046469,213,0.88,5758046457,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314611,43,1,1,3,14,2nnlsjfbcea40t4jeclcbw9lk,1,58.2,84.7,2025-05-31T13:04:36.482Z,2025-05-31T13:04:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758046643,56,Left,5758046645,140,87.7,5758046651,213,6.23,5758046649,212,31.0,5758046647,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314619,44,1,1,3,20,2nnlsjfbcea40t4jeclcbw9lk,1,93.9,95.9,2025-05-31T13:04:42.451Z,2025-05-31T13:04:44Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758046675,56,Left,5758046683,213,3.27,5758046681,212,7.6,5758046677,140,86.7,5758046679,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314647,45,1,1,3,22,2nnlsjfbcea40t4jeclcbw9lk,1,83.7,93.8,2025-05-31T13:04:44.258Z,2025-05-31T13:04:47Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758046829,213,3.53,5758046827,212,10.1,5758046823,140,74.8,5758046819,56,Left,5758046825,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314669,46,1,1,3,25,2nnlsjfbcea40t4jeclcbw9lk,1,74.5,86.9,2025-05-31T13:04:47.395Z,2025-05-31T13:04:51Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758046935,140,73.6,5758046941,213,4.60,5758046937,141,74.8,5758046939,212,8.3,5758046933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314673,47,1,1,3,29,2nnlsjfbcea40t4jeclcbw9lk,1,73.3,72.4,2025-05-31T13:04:51.059Z,2025-05-31T13:04:51Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758046961,141,83.3,5758046965,213,0.79,5758046959,140,80.3,5758046963,212,10.4,5758046957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314681,48,1,1,3,30,2nnlsjfbcea40t4jeclcbw9lk,1,80.3,83.3,2025-05-31T13:04:51.778Z,2025-05-31T13:04:53Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758046983,141,85.9,5758046981,140,75.4,5758046985,212,5.4,5758046987,213,2.81,5758046979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314685,49,1,1,3,31,2nnlsjfbcea40t4jeclcbw9lk,1,75.4,85.9,2025-05-31T13:04:53.298Z,2025-05-31T13:04:54Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758047011,213,5.84,5758047009,212,13.6,5758047003,56,Center,5758047005,140,87.1,5758047007,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314695,50,1,1,3,33,2nnlsjfbcea40t4jeclcbw9lk,0,87.4,75.4,2025-05-31T13:04:54.771Z,2025-05-31T13:04:57Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758047061,2,,5758047065,56,Center,5758047069,141,30.3,5758047071,212,34.2,5758047097,1,,5758047067,140,100.0,5758047073,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314713,33,5,1,3,35,1939bnru25svvgv15k2c7tw2y,1,-1.9,67.5,2025-05-31T13:04:57.410Z,2025-05-31T13:50:44Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5758047123,56,Back,5758047209,233,51,5758047125,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314723,51,5,1,3,35,2nnlsjfbcea40t4jeclcbw9lk,0,101.9,32.5,2025-05-31T13:04:57.410Z,2025-05-31T13:50:44Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758047207,346,,5758047205,56,Center,5758047213,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314835,34,1,1,3,57,1939bnru25svvgv15k2c7tw2y,0,5.2,53.7,2025-05-31T13:05:19.589Z,2025-05-31T13:05:24Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758047935,74,,5758047929,212,71.0,5758047931,213,6.12,5758047927,141,36.4,5758047933,1,,5758047923,56,Center,5758047979,189,,5758047921,124,,5758047925,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314861,52,1,1,4,3,2nnlsjfbcea40t4jeclcbw9lk,1,24.3,70.2,2025-05-31T13:05:24.802Z,2025-05-31T13:05:26Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758048079,213,0.52,5758048073,140,31.7,5758048075,141,76.7,5758048077,212,8.9,5758048071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314887,53,1,1,4,4,2nnlsjfbcea40t4jeclcbw9lk,0,30.1,78.5,2025-05-31T13:05:26.322Z,2025-05-31T13:05:42Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758048433,156,,5758048199,212,29.8,5758048193,56,Back,5758048201,213,2.58,5758048195,140,6.1,5758048197,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314895,35,5,1,4,9,1939bnru25svvgv15k2c7tw2y,1,90.6,-1.0,2025-05-31T13:05:31.522Z,2025-05-31T13:50:45Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758048241,233,54,5758048235,347,,5758048233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314889,54,5,1,4,9,2nnlsjfbcea40t4jeclcbw9lk,0,9.4,101.0,2025-05-31T13:05:31.522Z,2025-05-31T13:05:34Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758048251,233,35,5758048205,56,Back,5758048207,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315041,36,1,1,4,46,1939bnru25svvgv15k2c7tw2y,0,91.9,0.0,2025-05-31T13:06:08.166Z,2025-05-31T13:06:11Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758049077,212,30.4,5758049079,213,1.37,5758049069,107,,5758049071,56,Center,5758049075,141,41.8,5758049073,140,97.6,5758049081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315053,55,12,1,4,51,2nnlsjfbcea40t4jeclcbw9lk,1,4.2,55.1,2025-05-31T13:06:13.171Z,2025-05-31T13:06:16Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758049147,213,1.62,5758049153,15,,5758049143,141,73.9,5758049139,56,Back,5758049145,212,12.8,5758049141,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315063,37,1,1,4,53,1939bnru25svvgv15k2c7tw2y,0,98.2,14.0,2025-05-31T13:06:14.933Z,2025-05-31T13:06:15Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758049213,56,Center,5758049215,140,95.8,5758049211,155,,5758049219,212,22.6,5758049209,2,,5758049221,213,1.68,5758049217,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315071,56,61,1,4,55,2nnlsjfbcea40t4jeclcbw9lk,1,6.2,46.6,2025-05-31T13:06:16.760Z,2025-05-31T13:06:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758049263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315101,57,12,1,4,56,2nnlsjfbcea40t4jeclcbw9lk,1,12.1,51.8,2025-05-31T13:06:17.907Z,2025-05-31T13:23:57Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758049421,141,52.8,5758049425,213,0.02,5758049417,56,Center,5758049423,212,41.0,5758049419,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315147,38,1,1,5,4,1939bnru25svvgv15k2c7tw2y,1,30.9,59.6,2025-05-31T13:06:25.781Z,2025-05-31T13:06:34Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758049669,212,16.4,5758049663,56,Back,5758049671,213,3.69,5758049667,141,47.0,5758049665,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315165,39,1,1,5,12,1939bnru25svvgv15k2c7tw2y,0,25.1,38.9,2025-05-31T13:06:34.709Z,2025-05-31T13:06:38Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758049839,1,,5758049837,213,0.11,5758049833,141,47.0,5758049827,157,,5758049831,140,73.2,5758049835,212,50.8,5758049829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315177,58,12,1,5,16,2nnlsjfbcea40t4jeclcbw9lk,1,18.9,50.3,2025-05-31T13:06:38.133Z,2025-05-31T13:06:39Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758049877,213,0.51,5758049873,141,59.4,5758049875,212,12.7,5758049901,15,,5758049871,140,29.5,5758049869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315187,59,1,1,5,18,2nnlsjfbcea40t4jeclcbw9lk,0,28.5,56.3,2025-05-31T13:06:39.876Z,2025-05-31T13:06:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758049931,155,,5758049935,140,22.1,5758049933,56,Back,5758049937,141,40.0,5758049959,156,,5758049941,213,4.17,5758049939,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315197,40,1,1,5,20,1939bnru25svvgv15k2c7tw2y,0,78.8,63.4,2025-05-31T13:06:42.388Z,2025-05-31T13:06:44Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758050019,140,74.1,5758050023,212,10.8,5758050025,213,4.24,5758050015,56,Center,5758050021,141,49.3,5758050107,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315217,60,1,1,5,22,2nnlsjfbcea40t4jeclcbw9lk,0,19.5,39.4,2025-05-31T13:06:43.747Z,2025-05-31T13:06:44Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758050123,141,22.8,5758050119,56,Back,5758050121,140,27.9,5758050127,213,5.38,5758050125,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315237,41,1,1,5,23,1939bnru25svvgv15k2c7tw2y,0,72.6,86.8,2025-05-31T13:06:44.772Z,2025-05-31T13:07:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758050233,141,87.1,5758050231,140,74.9,5758050237,213,0.08,5758050229,56,Left,5758050235,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315233,61,61,1,5,24,2nnlsjfbcea40t4jeclcbw9lk,1,26.2,20.0,2025-05-31T13:06:46.340Z,2025-05-31T13:07:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758050195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315255,62,12,1,5,27,2nnlsjfbcea40t4jeclcbw9lk,1,4.5,4.0,2025-05-31T13:06:49.476Z,2025-05-31T13:06:52Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758050349,141,6.4,5758050351,212,28.5,5758050345,56,Back,5758050347,140,31.6,5758050353,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315261,63,61,1,5,30,2nnlsjfbcea40t4jeclcbw9lk,0,31.6,6.4,2025-05-31T13:06:52.244Z,2025-05-31T13:06:52Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758050385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315273,42,5,1,5,30,1939bnru25svvgv15k2c7tw2y,1,67.0,101.6,2025-05-31T13:06:52.723Z,2025-05-31T13:50:45Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758050417,347,,5758050415,56,Left,5758050423,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315267,64,5,1,5,30,2nnlsjfbcea40t4jeclcbw9lk,0,33.0,-1.6,2025-05-31T13:06:52.723Z,2025-05-31T13:06:56Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758050397,347,,5758050395,56,Back,5758050433,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315323,43,1,1,5,37,1939bnru25svvgv15k2c7tw2y,1,66.6,100.0,2025-05-31T13:06:59.382Z,2025-05-31T13:07:04Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758050733,56,Left,5758050739,212,13.1,5758050735,140,57.2,5758050731,107,,5758050737,141,88.9,5758050741,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315329,44,4,1,5,42,1939bnru25svvgv15k2c7tw2y,1,62.2,95.2,2025-05-31T13:07:04.050Z,2025-05-31T13:24:31Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758050809,233,65,5758050807,286,,5758050799,13,,5758050803,152,,5758050805,265,,5758050801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315315,65,4,1,5,42,2nnlsjfbcea40t4jeclcbw9lk,0,37.8,4.8,2025-05-31T13:07:04.051Z,2025-05-31T13:07:09Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758050815,233,44,5758050763,152,,5758050759,13,,5758050765,265,,5758050767,285,,5758050761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315431,45,1,1,6,4,1939bnru25svvgv15k2c7tw2y,1,60.3,91.1,2025-05-31T13:07:25.860Z,2025-05-31T13:24:48Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758051347,212,4.8,5758051349,213,0.46,5758081773,189,,5758051341,56,Left,5758051337,5,,5758051345,141,94.2,5758051343,140,64.4,5758051339,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315453,46,1,1,6,5,1939bnru25svvgv15k2c7tw2y,1,64.4,94.2,2025-05-31T13:07:27.092Z,2025-05-31T13:24:55Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758051457,212,54.1,5758051461,1,,5758051459,213,5.44,5758051455,141,34.8,5758051451,56,Center,5758051449,155,,5758051447,2,,5758051453,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315457,47,61,1,6,10,1939bnru25svvgv15k2c7tw2y,0,98.7,34.8,2025-05-31T13:07:32.070Z,2025-05-31T13:07:32Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758051473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315469,48,5,1,6,10,1939bnru25svvgv15k2c7tw2y,0,100.6,40.9,2025-05-31T13:07:32.084Z,2025-05-31T13:50:45Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758051519,56,Center,5758051547,233,66,5758051521,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315461,66,5,1,6,10,2nnlsjfbcea40t4jeclcbw9lk,1,-0.6,59.1,2025-05-31T13:07:32.084Z,2025-05-31T13:50:45Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758051489,346,,5758051487,56,Back,5758051531,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315635,67,1,1,6,38,2nnlsjfbcea40t4jeclcbw9lk,1,4.7,49.4,2025-05-31T13:08:00.356Z,2025-05-31T13:08:02Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758052325,56,Back,5758052337,237,,5758052323,124,,5758052333,213,0.18,5758052349,189,,5758052327,140,11.0,5758052331,212,6.7,5758052329,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315665,68,43,1,6,47,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T13:08:08.948Z,2025-05-31T13:09:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758052525,56,Back,5758052531,212,6.8,5758052529,141,51.2,5758052533,213,3.15,5758056025,144,1,5758052527,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315675,69,43,1,6,47,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T13:08:09.459Z,2025-05-31T13:10:00Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758052565,212,5.1,5758052559,56,Back,5758052561,140,13.3,5758052563,141,51.8,5758052567,213,0.08,5758056063,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315689,70,1,1,6,48,2nnlsjfbcea40t4jeclcbw9lk,1,28.4,63.0,2025-05-31T13:08:10.531Z,2025-05-31T13:08:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758052651,141,91.5,5758052649,140,42.0,5758052655,213,0.94,5758052653,212,24.1,5758052647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315693,71,1,1,6,51,2nnlsjfbcea40t4jeclcbw9lk,0,57.4,92.1,2025-05-31T13:08:12.772Z,2025-05-31T13:08:13Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758052665,140,62.7,5758052667,141,87.5,5758052673,213,5.77,5758052663,56,Left,5758052669,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315713,49,61,1,6,52,1939bnru25svvgv15k2c7tw2y,1,32.4,5.0,2025-05-31T13:08:14.419Z,2025-05-31T13:25:15Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758052767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315725,50,5,1,6,53,1939bnru25svvgv15k2c7tw2y,0,39.1,-1.9,2025-05-31T13:08:15.388Z,2025-05-31T13:50:46Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758052813,56,Back,5758052815,347,,5758052855,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315703,72,5,1,6,53,2nnlsjfbcea40t4jeclcbw9lk,1,60.9,101.9,2025-05-31T13:08:15.388Z,2025-05-31T13:08:22Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758052741,347,,5758052843,233,50,5758052739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315745,73,1,1,6,55,2nnlsjfbcea40t4jeclcbw9lk,1,55.7,100.0,2025-05-31T13:08:17.331Z,2025-05-31T13:08:20Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758052939,56,Back,5758052943,141,83.9,5758052945,212,17.0,5758052937,107,,5758052941,140,44.3,5758052947,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315749,74,1,1,6,58,2nnlsjfbcea40t4jeclcbw9lk,1,42.0,74.4,2025-05-31T13:08:20.051Z,2025-05-31T13:08:22Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758052975,141,53.6,5758052977,212,14.4,5758052971,56,Back,5758052979,213,4.52,5758052973,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315755,75,1,1,7,1,2nnlsjfbcea40t4jeclcbw9lk,1,41.2,51.2,2025-05-31T13:08:22.788Z,2025-05-31T13:08:24Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758053041,213,4.92,5758053037,141,23.0,5758053035,140,45.0,5758053039,212,19.6,5758053033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315773,76,1,1,7,2,2nnlsjfbcea40t4jeclcbw9lk,1,45.0,23.0,2025-05-31T13:08:24.179Z,2025-05-31T13:08:26Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758053129,140,35.4,5758053135,213,2.33,5758053131,141,38.5,5758053127,56,Back,5758053133,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315793,77,1,1,7,4,2nnlsjfbcea40t4jeclcbw9lk,1,33.7,39.7,2025-05-31T13:08:26.307Z,2025-05-31T13:08:29Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758053231,140,31.9,5758053229,56,Back,5758053235,212,8.2,5758053233,141,51.5,5758053237,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315845,78,1,1,7,7,2nnlsjfbcea40t4jeclcbw9lk,1,32.4,52.8,2025-05-31T13:08:29.620Z,2025-05-31T13:08:39Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758053617,212,17.1,5758053619,213,1.30,5758053611,56,Back,5758053615,141,77.0,5758053613,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315869,79,1,1,7,17,2nnlsjfbcea40t4jeclcbw9lk,1,39.9,66.6,2025-05-31T13:08:39.411Z,2025-05-31T13:08:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758053679,56,Back,5758053687,213,4.51,5758053685,212,24.0,5758053681,140,35.3,5758053683,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
