id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793542617,45,1,1,3,31,spvvjmk37iid7hsky9g3nce7,1,44.0,21.9,2025-03-30T12:04:10.308Z,2025-03-30T12:04:13Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610191157,140,52.6,5610191161,212,21.2,5610191159,141,50.1,5610191155,56,Center,5610191163,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542627,46,61,1,3,34,spvvjmk37iid7hsky9g3nce7,0,56.0,52.4,2025-03-30T12:04:13.396Z,2025-03-30T12:23:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610191199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542645,14,1,1,3,36,1939bnru25svvgv15k2c7tw2y,0,40.5,59.9,2025-03-30T12:04:15.014Z,2025-03-30T12:23:33Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610291299,236,,5610290649,140,42.3,5610290653,212,1.9,5610290655,213,6.07,5610291305,286,,5610191277,56,Back,5610290657,1,,5610290647,157,,5610290651,141,59.3,5610291301,233,,,,,,,,,,,,,,229,,,,,,,,,,
2793560855,229,74,1,3,36,spvvjmk37iid7hsky9g3nce7,1,57.6,44.4,2025-03-30T12:04:15.015Z,2025-03-30T12:48:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610291307,233,14,5610291285,285,,5610291283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560809,194,61,1,3,37,1939bnru25svvgv15k2c7tw2y,1,41.3,55.0,2025-03-30T12:04:16.441Z,2025-03-30T12:23:41Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610291897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542711,47,1,1,3,38,spvvjmk37iid7hsky9g3nce7,1,60.0,34.6,2025-03-30T12:04:17.028Z,2025-03-30T12:04:19Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610191675,140,49.7,5610191681,213,3.82,5610191673,56,Back,5610191679,212,13.9,5610191677,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542731,48,1,1,3,40,spvvjmk37iid7hsky9g3nce7,1,50.4,21.9,2025-03-30T12:04:19.443Z,2025-03-30T12:04:21Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610191759,141,5.5,5610191761,212,17.5,5610191757,140,63.2,5610191763,213,5.59,5610191755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542739,49,1,1,3,42,spvvjmk37iid7hsky9g3nce7,1,63.5,6.4,2025-03-30T12:04:20.900Z,2025-03-30T12:04:21Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610191809,140,76.1,5610191807,56,Right,5610191813,212,13.2,5610191811,141,7.4,5610191815,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542769,50,1,1,3,43,spvvjmk37iid7hsky9g3nce7,1,77.6,8.0,2025-03-30T12:04:21.779Z,2025-03-30T12:04:23Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610191969,140,74.8,5610191967,56,Right,5610191973,212,4.4,5610191971,141,12.9,5610191975,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542779,51,43,1,3,44,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-03-30T12:04:23.237Z,2025-03-30T12:26:29Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610192031,56,Right,5610302721,144,50,5610192033,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542799,15,83,1,3,44,1939bnru25svvgv15k2c7tw2y,0,24.1,84.1,2025-03-30T12:04:23.238Z,2025-03-30T12:26:27Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5610302585,399,93qjy2eilbuufwu2kbwpfng7p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542845,52,1,1,3,47,spvvjmk37iid7hsky9g3nce7,0,97.1,23.9,2025-03-30T12:04:26.293Z,2025-03-30T12:04:27Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610192337,140,96.8,5610192335,56,Center,5610192339,141,43.4,5610192343,213,1.59,5610192341,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542979,16,8,1,3,55,1939bnru25svvgv15k2c7tw2y,1,3.4,53.6,2025-03-30T12:04:33.783Z,2025-03-30T12:25:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610194351,14,,5610193019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543051,17,12,1,3,55,1939bnru25svvgv15k2c7tw2y,1,2.8,67.9,2025-03-30T12:04:34.024Z,2025-03-30T12:25:23Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610193437,212,31.0,5610193439,213,0.84,5610193433,140,22.5,5610193435,141,100.0,5610193431,56,Back,5610193503,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543059,18,5,1,3,56,1939bnru25svvgv15k2c7tw2y,0,18.1,102.0,2025-03-30T12:04:34.811Z,2025-03-30T12:48:20Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610193459,56,Back,5610193461,347,,5610193517,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542999,53,5,1,3,56,spvvjmk37iid7hsky9g3nce7,1,81.9,-2.0,2025-03-30T12:04:34.811Z,2025-03-30T12:48:20Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610193467,233,18,5610193137,56,Right,5610193139,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543341,54,1,1,4,17,spvvjmk37iid7hsky9g3nce7,0,88.6,0.0,2025-03-30T12:04:56.340Z,2025-03-30T12:27:06Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610195001,56,Center,5610195013,1,,5610195005,141,30.6,5610194999,107,,5610195009,213,1.47,5610195007,212,22.3,5610195003,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543327,19,44,1,4,18,1939bnru25svvgv15k2c7tw2y,1,9.1,66.5,2025-03-30T12:04:56.536Z,2025-03-30T12:48:16Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610194909,56,Back,5610194911,285,,5610195203,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543351,55,44,1,4,18,spvvjmk37iid7hsky9g3nce7,0,90.9,33.5,2025-03-30T12:04:56.537Z,2025-03-30T12:48:16Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610195047,56,Center,5610195049,286,,5610195259,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543339,20,12,1,4,18,1939bnru25svvgv15k2c7tw2y,1,8.7,62.0,2025-03-30T12:04:57.128Z,2025-03-30T12:05:00Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610194969,56,Back,5610194981,212,8.8,5610194985,213,1.28,5610194973,140,11.1,5610194977,141,74.4,5610194993,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793564469,285,44,1,4,19,spvvjmk37iid7hsky9g3nce7,1,90.1,34.1,2025-03-30T12:04:58.145Z,2025-03-30T12:29:42Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610309539,56,Center,5610309541,286,,5610313989,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793564453,234,44,1,4,19,1939bnru25svvgv15k2c7tw2y,0,9.9,65.9,2025-03-30T12:04:58.146Z,2025-03-30T12:29:42Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610311227,285,,5610311225,56,Back,5610313995,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543413,56,1,1,4,19,spvvjmk37iid7hsky9g3nce7,1,89.1,25.9,2025-03-30T12:04:58.252Z,2025-03-30T12:29:03Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610195379,3,,5610195383,140,95.3,5610195385,141,42.2,5610195381,56,Center,5610195387,212,12.9,5610195391,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543427,57,44,1,4,21,spvvjmk37iid7hsky9g3nce7,1,91.1,33.4,2025-03-30T12:05:00.135Z,2025-03-30T12:28:38Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610195479,56,Center,5610195515,233,21,5610195481,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543403,21,44,1,4,21,1939bnru25svvgv15k2c7tw2y,0,8.9,66.6,2025-03-30T12:05:00.136Z,2025-03-30T12:48:16Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610195343,56,Back,5610195533,233,57,5610195345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543457,58,1,1,4,22,spvvjmk37iid7hsky9g3nce7,1,94.6,40.9,2025-03-30T12:05:01.108Z,2025-03-30T12:05:03Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610195615,56,Center,5610195623,213,5.17,5610195617,140,97.4,5610195621,212,6.6,5610195619,141,32.2,5610195613,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543453,22,43,1,4,24,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-03-30T12:05:02.600Z,2025-03-30T12:05:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610195593,56,Back,5610197435,144,44,5610195595,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543463,59,1,1,4,24,spvvjmk37iid7hsky9g3nce7,0,97.3,31.0,2025-03-30T12:05:02.644Z,2025-03-30T12:05:03Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610195663,213,1.32,5610195661,212,1.7,5610195659,141,33.4,5610195657,140,97.7,5610195655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543535,23,61,1,4,25,1939bnru25svvgv15k2c7tw2y,1,3.5,64.8,2025-03-30T12:05:03.576Z,2025-03-30T12:30:03Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610196057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793565753,243,61,1,4,26,1939bnru25svvgv15k2c7tw2y,1,1.8,71.4,2025-03-30T12:05:05.477Z,2025-03-30T12:30:22Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610316235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543575,24,3,1,4,27,1939bnru25svvgv15k2c7tw2y,1,3.5,69.5,2025-03-30T12:05:06.277Z,2025-03-30T12:48:12Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610196223,285,,5610196221,56,Back,5610196291,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543519,60,45,1,4,27,spvvjmk37iid7hsky9g3nce7,0,96.5,30.5,2025-03-30T12:05:06.277Z,2025-03-30T12:48:13Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610195967,56,Center,5610196325,233,24,5610195969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543609,26,43,1,4,31,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-03-30T12:05:09.770Z,2025-03-30T12:05:35Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610196395,212,30.9,5610196391,140,44.2,5610196389,56,Back,5610196397,213,6.27,5610196393,141,85.0,5610198931,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543741,61,43,1,4,37,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-03-30T12:05:15.748Z,2025-03-30T12:05:36Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610198963,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543887,27,4,1,4,44,1939bnru25svvgv15k2c7tw2y,1,19.8,92.7,2025-03-30T12:05:22.569Z,2025-03-30T12:47:37Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610197995,56,Back,5610197997,152,,5610198225,233,62,5610198229,285,,5610197993,13,,5610318735,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543971,62,4,1,4,44,spvvjmk37iid7hsky9g3nce7,0,80.2,7.3,2025-03-30T12:05:22.570Z,2025-03-30T12:47:38Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610318907,294,,5610198187,13,,5610198195,286,,5610198261,233,27,5610198191,152,,5610198189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544593,28,1,1,5,18,1939bnru25svvgv15k2c7tw2y,0,22.2,93.5,2025-03-30T12:05:57.480Z,2025-03-30T12:07:23Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610201223,56,Left,5610201227,141,85.6,5610201233,1,,5610201229,212,47.9,5610201231,213,6.17,5610201213,5,,5610201225,140,67.5,5610201221,152,,5610201217,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544581,63,44,1,5,23,spvvjmk37iid7hsky9g3nce7,1,38.2,18.4,2025-03-30T12:06:02.034Z,2025-03-30T12:48:16Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610201289,233,29,5610201185,285,,5610201183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544595,29,44,1,5,23,1939bnru25svvgv15k2c7tw2y,0,61.8,81.6,2025-03-30T12:06:02.035Z,2025-03-30T12:07:40Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5610201239,56,Left,5610201241,286,,5610201251,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546445,79,1,1,5,23,spvvjmk37iid7hsky9g3nce7,1,37.9,25.0,2025-03-30T12:06:02.046Z,2025-03-30T12:08:15Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610213733,213,2.12,5610213727,140,31.8,5610213729,141,40.5,5610213723,3,,5610213725,56,Back,5610213731,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544655,30,43,1,5,24,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-03-30T12:06:02.905Z,2025-03-30T12:07:25Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5610201545,141,79.6,5610201541,140,76.0,5610201535,168,0,5610201533,3,0,5610209205,144,1,5610201549,212,9.8,5610201539,56,Left,5610201553,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544661,64,1,1,5,27,spvvjmk37iid7hsky9g3nce7,1,36.6,41.9,2025-03-30T12:06:05.655Z,2025-03-30T12:08:36Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610201569,141,55.4,5610201567,140,44.4,5610201563,3,,5610201571,212,12.3,5610201565,56,Back,5610201573,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544769,65,1,1,5,28,spvvjmk37iid7hsky9g3nce7,1,45.3,54.8,2025-03-30T12:06:07.397Z,2025-03-30T12:08:43Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610202137,140,41.4,5610202143,213,1.91,5610202139,141,72.0,5610202135,56,Back,5610202141,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544827,67,1,1,5,33,spvvjmk37iid7hsky9g3nce7,1,63.9,90.5,2025-03-30T12:06:12.324Z,2025-03-30T12:06:15Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610202383,140,68.8,5610202387,212,5.2,5610202389,213,0.17,5610202385,141,91.8,5610202381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544881,68,1,1,5,36,spvvjmk37iid7hsky9g3nce7,1,67.8,76.7,2025-03-30T12:06:15.060Z,2025-03-30T12:06:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610202643,213,5.98,5610202639,141,71.2,5610202637,140,79.3,5610202641,212,12.6,5610202635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544897,69,1,1,5,39,spvvjmk37iid7hsky9g3nce7,1,78.6,72.0,2025-03-30T12:06:17.924Z,2025-03-30T12:09:10Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610202763,141,85.9,5610202767,213,1.58,5610202759,56,Left,5610202765,212,9.5,5610202761,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544927,70,1,1,5,42,spvvjmk37iid7hsky9g3nce7,1,75.6,88.7,2025-03-30T12:06:20.564Z,2025-03-30T12:06:21Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610202951,141,77.9,5610202955,213,4.16,5610202953,212,8.6,5610202949,140,71.3,5610202947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545003,71,1,1,5,43,spvvjmk37iid7hsky9g3nce7,1,71.3,77.9,2025-03-30T12:06:21.716Z,2025-03-30T12:06:26Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610203393,141,89.0,5610203397,213,0.88,5610203395,212,9.8,5610203389,56,Left,5610203391,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545021,72,1,1,5,47,spvvjmk37iid7hsky9g3nce7,0,79.1,76.4,2025-03-30T12:06:26.020Z,2025-03-30T12:06:29Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610203463,140,77.5,5610203805,286,,5610203795,236,,5610203467,212,3.4,5610203469,213,4.19,5610203461,56,Center,5610203465,141,72.1,5610203797,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545085,31,74,1,5,47,1939bnru25svvgv15k2c7tw2y,1,21.5,30.7,2025-03-30T12:06:26.021Z,2025-03-30T12:48:11Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610203737,285,,5610203735,56,Back,5610203851,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545117,32,61,1,5,52,1939bnru25svvgv15k2c7tw2y,1,24.0,27.3,2025-03-30T12:06:30.693Z,2025-03-30T12:06:30Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610203977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545181,34,1,1,5,53,1939bnru25svvgv15k2c7tw2y,1,24.9,25.9,2025-03-30T12:06:32.205Z,2025-03-30T12:06:34Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610204275,56,Back,5610204283,213,3.26,5610204277,140,16.0,5610204279,141,24.3,5610204281,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545205,35,1,1,5,55,1939bnru25svvgv15k2c7tw2y,1,16.0,24.3,2025-03-30T12:06:33.902Z,2025-03-30T12:06:35Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5610204383,56,Back,5610204387,141,44.8,5610204385,140,7.0,5610204389,212,16.8,5610204391,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545255,36,1,1,5,56,1939bnru25svvgv15k2c7tw2y,1,7.5,46.9,2025-03-30T12:06:35.289Z,2025-03-30T12:06:39Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610204741,141,94.1,5610204745,213,1.04,5610204737,56,Back,5610204739,140,25.4,5610204743,212,37.2,5610204747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545295,37,1,1,6,0,1939bnru25svvgv15k2c7tw2y,1,26.7,93.2,2025-03-30T12:06:39.160Z,2025-03-30T12:06:41Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610204947,212,10.8,5610204949,213,3.43,5610204943,140,16.8,5610204945,141,88.7,5610204941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545343,38,1,1,6,2,1939bnru25svvgv15k2c7tw2y,1,15.9,87.4,2025-03-30T12:06:41.113Z,2025-03-30T12:06:43Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610205177,213,4.20,5610205171,140,2.6,5610205175,212,28.4,5610205173,141,51.0,5610205169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545389,39,1,1,6,5,1939bnru25svvgv15k2c7tw2y,1,4.2,50.7,2025-03-30T12:06:43.769Z,2025-03-30T12:06:46Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610205387,56,Back,5610205395,213,4.83,5610205389,140,5.9,5610205391,141,28.8,5610205393,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545457,40,1,1,6,8,1939bnru25svvgv15k2c7tw2y,1,6.3,28.9,2025-03-30T12:06:46.537Z,2025-03-30T12:06:51Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610205797,56,Back,5610205803,212,29.6,5610205799,140,34.3,5610205801,141,23.6,5610205805,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545461,41,1,1,6,13,1939bnru25svvgv15k2c7tw2y,1,34.3,23.6,2025-03-30T12:06:51.721Z,2025-03-30T12:09:29Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610205833,213,3.07,5610205827,140,24.5,5610205829,141,24.7,5610205831,212,10.3,5610205825,56,Back,5610205855,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545531,42,1,1,6,16,1939bnru25svvgv15k2c7tw2y,0,28.1,26.4,2025-03-30T12:06:55.065Z,2025-03-30T12:09:55Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610206219,56,Left,5610206225,212,56.3,5610206221,140,64.1,5610206217,196,,5610206227,213,0.84,5610206215,155,,5610206229,1,,5610206223,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545547,73,12,1,6,18,spvvjmk37iid7hsky9g3nce7,1,37.8,17.0,2025-03-30T12:06:57.076Z,2025-03-30T12:06:59Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610206291,56,Back,5610206295,140,39.3,5610206303,212,12.8,5610206315,15,,5610206415,167,,5610206307,213,4.84,5610206299,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545577,43,5,1,6,19,1939bnru25svvgv15k2c7tw2y,1,62.4,101.8,2025-03-30T12:06:57.642Z,2025-03-30T12:48:20Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610206449,56,Left,5610206451,347,,5610206525,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545565,74,5,1,6,19,spvvjmk37iid7hsky9g3nce7,0,37.6,-1.8,2025-03-30T12:06:57.642Z,2025-03-30T12:48:21Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610206555,233,43,5610206405,56,Back,5610206407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545675,44,1,1,6,24,1939bnru25svvgv15k2c7tw2y,1,65.4,100.0,2025-03-30T12:07:03.465Z,2025-03-30T12:07:06Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610207075,140,58.9,5610207071,107,,5610207073,56,Left,5610207081,213,3.72,5610207147,189,,5610207077,141,95.4,5610207079,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545727,45,1,1,6,28,1939bnru25svvgv15k2c7tw2y,1,61.8,94.7,2025-03-30T12:07:06.808Z,2025-03-30T12:07:08Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5610207337,212,9.1,5610207331,56,Left,5610207335,141,83.0,5610207339,213,4.20,5610207333,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545759,46,1,1,6,29,1939bnru25svvgv15k2c7tw2y,1,57.5,83.0,2025-03-30T12:07:08.024Z,2025-03-30T12:07:10Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610207507,212,12.7,5610207509,213,0.77,5610207503,140,66.2,5610207505,141,96.0,5610207501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545805,47,1,1,6,31,1939bnru25svvgv15k2c7tw2y,1,64.1,93.9,2025-03-30T12:07:10.120Z,2025-03-30T12:07:13Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5610207765,141,84.5,5610207761,56,Left,5610207767,212,12.4,5610207769,213,3.68,5610207763,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545861,48,1,1,6,34,1939bnru25svvgv15k2c7tw2y,1,53.8,80.8,2025-03-30T12:07:12.889Z,2025-03-30T12:07:16Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610208113,141,47.0,5610208109,56,Back,5610208111,140,47.8,5610208115,212,23.8,5610208117,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546031,49,1,1,6,37,1939bnru25svvgv15k2c7tw2y,1,51.2,43.7,2025-03-30T12:07:16.297Z,2025-03-30T12:07:23Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610208981,212,33.1,5610208985,1,,5610208977,140,63.3,5610208979,141,88.7,5610208975,56,Left,5610208983,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
