id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793716967,31,1,1,3,33,6i936isoyj6d0uuxdj537uc97,0,36.1,7.9,2025-03-30T14:35:10.060Z,2025-03-30T14:35:11Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611129139,56,Right,5611129135,3,,5611129149,141,18.9,5611129161,1,,5611129151,212,41.7,5611129143,140,75.2,5611129157,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793734367,139,50,1,3,35,46yo78zak2j7kaxc5ak1fnm60,1,34.3,95.0,2025-03-30T14:35:11.256Z,2025-03-30T15:31:16Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611232985,233,149,5611232819,286,,5611232817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793734631,149,7,1,3,35,6i936isoyj6d0uuxdj537uc97,0,65.7,5.0,2025-03-30T14:35:11.257Z,2025-03-30T15:31:15Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611231623,56,Right,5611232919,233,139,5611231625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717011,29,1,1,3,37,46yo78zak2j7kaxc5ak1fnm60,0,32.0,97.4,2025-03-30T14:35:13.326Z,2025-03-30T14:35:14Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611129399,141,81.4,5611129403,213,5.97,5611129401,212,35.3,5611129395,56,Left,5611129397,140,64.0,5611129405,1,,5611129393,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717051,30,43,1,3,39,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T14:35:15.822Z,2025-03-30T14:48:32Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611235453,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717075,32,4,1,3,40,6i936isoyj6d0uuxdj537uc97,1,36.0,21.2,2025-03-30T14:35:16.206Z,2025-03-30T14:35:36Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611129769,56,Back,5611129767,13,,5611129775,286,,5611130317,233,31,5611129773,265,,5611129771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717065,31,4,1,3,40,46yo78zak2j7kaxc5ak1fnm60,0,64.0,78.8,2025-03-30T14:35:16.207Z,2025-03-30T14:35:35Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611130371,233,32,5611132239,265,,5611132237,152,,5611132233,13,,5611130259,56,Center,5611130263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717449,33,1,1,3,53,6i936isoyj6d0uuxdj537uc97,1,39.6,17.7,2025-03-30T14:35:29.565Z,2025-03-30T14:35:32Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611131773,152,,5611131783,213,2.27,5611131771,5,,5611131781,212,9.4,5611131777,140,33.8,5611131775,56,Back,5611131779,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717517,34,1,1,3,56,6i936isoyj6d0uuxdj537uc97,1,34.6,27.1,2025-03-30T14:35:32.428Z,2025-03-30T14:35:35Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611132173,213,1.63,5611132167,140,32.9,5611132171,212,28.8,5611132165,56,Back,5611132169,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717619,35,1,1,3,59,6i936isoyj6d0uuxdj537uc97,1,35.0,75.9,2025-03-30T14:35:35.260Z,2025-03-30T14:35:39Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611132745,212,12.7,5611132743,141,93.0,5611132741,140,39.8,5611132747,213,1.16,5611132739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717669,36,1,1,4,3,6i936isoyj6d0uuxdj537uc97,0,41.0,92.0,2025-03-30T14:35:39.741Z,2025-03-30T14:35:41Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611132989,213,6.14,5611132979,140,75.0,5611132985,212,36.1,5611132993,1,,5611132981,141,84.4,5611132973,56,Left,5611132969,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717759,32,1,1,4,5,46yo78zak2j7kaxc5ak1fnm60,1,24.6,28.2,2025-03-30T14:35:41.823Z,2025-03-30T14:49:15Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611133445,140,23.9,5611133449,212,3.7,5611133447,141,22.9,5611133443,56,Back,5611133451,213,4.51,5611133441,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793737465,146,61,1,4,6,46yo78zak2j7kaxc5ak1fnm60,1,25.4,26.4,2025-03-30T14:35:42.490Z,2025-03-30T14:49:35Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611242195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717767,33,50,1,4,8,46yo78zak2j7kaxc5ak1fnm60,1,32.8,21.6,2025-03-30T14:35:45.091Z,2025-03-30T14:36:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611133473,56,Back,5611133775,233,37,5611133475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717799,37,7,1,4,8,6i936isoyj6d0uuxdj537uc97,0,67.2,78.4,2025-03-30T14:35:45.092Z,2025-03-30T14:35:50Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611133645,286,,5611133643,56,Center,5611133747,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793738793,148,61,1,4,9,46yo78zak2j7kaxc5ak1fnm60,1,31.9,21.3,2025-03-30T14:35:46.020Z,2025-03-30T14:50:44Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611249487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793739289,167,61,1,4,10,6i936isoyj6d0uuxdj537uc97,1,68.4,76.3,2025-03-30T14:35:46.339Z,2025-03-30T14:51:17Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611253137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717901,35,1,1,4,11,46yo78zak2j7kaxc5ak1fnm60,1,27.3,33.4,2025-03-30T14:35:47.408Z,2025-03-30T14:35:50Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611134239,213,1.75,5611134235,141,55.4,5611134237,212,15.2,5611134231,56,Back,5611134233,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717965,36,1,1,4,14,46yo78zak2j7kaxc5ak1fnm60,1,22.6,64.6,2025-03-30T14:35:50.422Z,2025-03-30T14:35:52Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611134515,140,20.2,5611134523,141,88.3,5611134527,212,16.3,5611134509,56,Back,5611134531,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717983,37,1,1,4,16,46yo78zak2j7kaxc5ak1fnm60,0,20.2,88.3,2025-03-30T14:35:52.270Z,2025-03-30T14:35:53Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611134591,1,,5611134585,141,91.5,5611134589,213,0.06,5611134587,212,37.1,5611134583,140,55.5,5611134581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718201,39,1,1,4,20,6i936isoyj6d0uuxdj537uc97,1,72.7,9.8,2025-03-30T14:35:56.253Z,2025-03-30T14:36:02Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611135765,56,Right,5611135769,141,19.8,5611135773,213,1.48,5611135771,212,6.8,5611135767,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718209,40,50,1,4,23,6i936isoyj6d0uuxdj537uc97,1,76.2,15.9,2025-03-30T14:35:59.742Z,2025-03-30T15:31:16Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611135797,286,,5611135873,233,38,5611135795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718167,38,7,1,4,23,46yo78zak2j7kaxc5ak1fnm60,1,23.8,84.1,2025-03-30T14:35:59.743Z,2025-03-30T15:31:16Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611135607,285,,5611135603,167,,5611135839,233,40,5611135605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718171,39,5,1,4,24,46yo78zak2j7kaxc5ak1fnm60,0,27.4,101.3,2025-03-30T14:36:00.638Z,2025-03-30T14:36:06Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611136185,233,41,5611135619,347,,5611135617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718267,41,5,1,4,24,6i936isoyj6d0uuxdj537uc97,1,72.6,-1.3,2025-03-30T14:36:00.638Z,2025-03-30T15:28:55Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611136143,347,,5611136141,56,Right,5611136153,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718475,42,1,1,4,35,6i936isoyj6d0uuxdj537uc97,0,75.1,0.0,2025-03-30T14:36:11.773Z,2025-03-30T14:36:15Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611137259,1,,5611137249,56,Right,5611137255,212,23.0,5611137251,140,92.2,5611137253,141,19.2,5611137257,213,0.68,5611137247,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718481,40,44,1,4,38,46yo78zak2j7kaxc5ak1fnm60,1,7.2,82.6,2025-03-30T14:36:14.207Z,2025-03-30T15:51:33Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611137273,56,Back,5611137425,233,43,5611137275,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718483,43,44,1,4,38,6i936isoyj6d0uuxdj537uc97,0,92.8,17.4,2025-03-30T14:36:14.208Z,2025-03-30T15:51:33Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611137451,233,40,5611137311,56,Right,5611137313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718493,41,1,1,4,38,46yo78zak2j7kaxc5ak1fnm60,0,6.2,85.6,2025-03-30T14:36:14.655Z,2025-03-30T14:36:15Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611137369,3,,5611137377,141,88.6,5611137371,56,Back,5611137381,212,5.0,5611137383,213,0.42,5611137373,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793741269,182,1,1,4,39,6i936isoyj6d0uuxdj537uc97,1,90.0,16.4,2025-03-30T14:36:15.329Z,2025-03-30T14:53:08Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611265269,140,87.3,5611265275,212,3.1,5611265277,213,2.73,5611264717,56,Right,5611265273,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718571,44,1,1,4,40,6i936isoyj6d0uuxdj537uc97,1,87.4,24.9,2025-03-30T14:36:16.941Z,2025-03-30T14:36:18Z,d7nx940m1bs3895u6vnu8ah1x,B. Ingason,,,5611137779,213,2.78,5611137775,141,28.5,5611137777,212,7.0,5611137771,56,Center,5611137773,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793742823,178,83,1,4,41,46yo78zak2j7kaxc5ak1fnm60,0,8.8,76.3,2025-03-30T14:36:17.315Z,2025-03-30T14:54:25Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611272517,399,atxo9oz3czimyk1t4xigfrkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793742829,179,83,1,4,41,46yo78zak2j7kaxc5ak1fnm60,0,7.8,72.8,2025-03-30T14:36:17.476Z,2025-03-30T14:54:40Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611274023,399,atxo9oz3czimyk1t4xigfrkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718673,45,1,1,4,42,6i936isoyj6d0uuxdj537uc97,1,79.1,28.2,2025-03-30T14:36:18.525Z,2025-03-30T14:41:43Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,1.0,,5611138305,140,73.2,5611138299,56,Center,5611182103,210,15,5611138311,141,40.4,5611138317,212,10.4,5611138321,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718595,42,43,1,4,42,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T14:36:19.167Z,2025-03-30T14:54:40Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611274113,144,7,5611137917,285,0,5611137913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718677,46,15,1,4,46,6i936isoyj6d0uuxdj537uc97,1,73.7,37.6,2025-03-30T14:36:22.302Z,2025-03-30T15:24:12Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611182159,55,45,5611276295,215,,5611181299,82,,5611182167,146,83.2,5611451511,76,,5611182165,103,19,5611138347,18,,5611451509,20,,5611138345,22,5611182163,102,52.0,5611182169,147,42.8,5611182157,29,5611182213,233,43,5611182173,231,48.9,5611182171,230,98.4,5611138349,56,Center,,,,,,,,,,,
2793718715,43,10,1,4,46,46yo78zak2j7kaxc5ak1fnm60,1,9.2,56.0,2025-03-30T14:36:22.402Z,2025-03-30T14:41:44Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611138503,56,Back,5611138501,94,,5611182291,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718913,47,1,1,4,51,6i936isoyj6d0uuxdj537uc97,1,97.6,15.5,2025-03-30T14:36:27.245Z,2025-03-30T14:36:32Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611139683,212,5.5,5611139681,141,15.6,5611139677,56,Right,5611139685,213,3.13,5611139679,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793718951,48,1,1,4,56,6i936isoyj6d0uuxdj537uc97,1,92.5,15.5,2025-03-30T14:36:32.701Z,2025-03-30T14:36:34Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611139975,141,13.2,5611139979,213,3.53,5611139965,56,Right,5611139969,140,88.9,5611139977,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719035,49,1,1,4,58,6i936isoyj6d0uuxdj537uc97,1,88.9,13.2,2025-03-30T14:36:34.429Z,2025-03-30T14:36:37Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611140457,56,Right,5611140465,213,3.37,5611140461,141,9.5,5611140459,140,78.4,5611140463,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719135,50,1,1,5,1,6i936isoyj6d0uuxdj537uc97,1,78.5,4.0,2025-03-30T14:36:37.821Z,2025-03-30T14:36:41Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611140953,213,2.98,5611140951,212,41.7,5611140947,140,39.3,5611140955,1,,5611140949,141,14.0,5611140945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719235,51,1,1,5,5,6i936isoyj6d0uuxdj537uc97,1,43.1,16.4,2025-03-30T14:36:41.677Z,2025-03-30T14:36:47Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611141451,212,38.7,5611141453,213,1.55,5611141447,140,43.9,5611141445,56,Back,5611141455,1,,5611141449,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719275,52,1,1,5,10,6i936isoyj6d0uuxdj537uc97,1,40.5,73.6,2025-03-30T14:36:46.861Z,2025-03-30T14:36:49Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611141643,213,4.17,5611141641,212,17.9,5611141635,56,Back,5611141639,141,51.0,5611141637,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719313,53,1,1,5,12,6i936isoyj6d0uuxdj537uc97,1,31.6,52.4,2025-03-30T14:36:48.925Z,2025-03-30T14:36:51Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611141855,140,40.6,5611141861,213,5.06,5611141859,212,27.7,5611141857,141,14.1,5611141853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719393,54,1,1,5,14,6i936isoyj6d0uuxdj537uc97,1,41.8,12.8,2025-03-30T14:36:51.022Z,2025-03-30T14:36:56Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611142335,212,40.3,5611142347,1,,5611142329,140,39.7,5611142343,213,1.63,5611142327,56,Back,5611142331,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719431,55,1,1,5,19,6i936isoyj6d0uuxdj537uc97,1,43.0,73.2,2025-03-30T14:36:56.029Z,2025-03-30T14:36:58Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611142527,213,0.98,5611142521,140,52.8,5611142523,141,95.6,5611142519,56,Left,5611142525,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719495,56,1,1,5,21,6i936isoyj6d0uuxdj537uc97,1,49.4,93.0,2025-03-30T14:36:57.885Z,2025-03-30T14:37:00Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611142875,140,38.9,5611142879,212,12.6,5611142873,56,Back,5611142881,213,3.64,5611142877,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719587,57,1,1,5,24,6i936isoyj6d0uuxdj537uc97,1,37.3,82.4,2025-03-30T14:37:00.797Z,2025-03-30T14:37:03Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611143369,56,Back,5611143375,212,20.3,5611143377,213,4.02,5611143371,140,25.0,5611143373,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719661,58,1,1,5,27,6i936isoyj6d0uuxdj537uc97,1,21.4,64.0,2025-03-30T14:37:03.630Z,2025-03-30T14:37:06Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611143707,56,Back,5611143713,212,22.3,5611143711,141,43.4,5611143709,140,4.9,5611143715,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719695,59,1,1,5,30,6i936isoyj6d0uuxdj537uc97,1,5.4,33.3,2025-03-30T14:37:06.301Z,2025-03-30T14:37:08Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611143911,141,12.6,5611143913,212,14.4,5611143907,56,Back,5611143915,213,4.93,5611143909,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719761,60,1,1,5,32,6i936isoyj6d0uuxdj537uc97,1,10.0,8.6,2025-03-30T14:37:08.397Z,2025-03-30T14:37:11Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611144263,56,Back,5611144267,141,4.3,5611144271,213,6.09,5611144265,140,23.9,5611144269,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719821,61,1,1,5,35,6i936isoyj6d0uuxdj537uc97,1,24.6,4.3,2025-03-30T14:37:11.197Z,2025-03-30T14:37:14Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611144697,140,39.8,5611144695,56,Back,5611144699,141,26.4,5611144703,213,0.76,5611144701,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719827,62,50,1,5,38,6i936isoyj6d0uuxdj537uc97,1,42.0,17.0,2025-03-30T14:37:14.381Z,2025-03-30T15:31:17Z,d7nx940m1bs3895u6vnu8ah1x,B. Ingason,,,5611144957,233,44,5611144735,286,,5611144733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719841,44,7,1,5,38,46yo78zak2j7kaxc5ak1fnm60,1,58.0,83.0,2025-03-30T14:37:14.382Z,2025-03-30T15:31:16Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611144819,56,Left,5611144899,233,62,5611144821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793719971,46,1,1,5,42,46yo78zak2j7kaxc5ak1fnm60,1,47.4,70.9,2025-03-30T14:37:18.319Z,2025-03-30T14:37:20Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611145523,56,Back,5611145527,141,75.7,5611145529,212,3.5,5611145525,140,46.2,5611145531,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720107,47,1,1,5,44,46yo78zak2j7kaxc5ak1fnm60,1,47.0,64.8,2025-03-30T14:37:20.511Z,2025-03-30T14:37:25Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611146257,140,48.6,5611146263,213,4.78,5611146259,141,30.3,5611146255,56,Back,5611146261,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720207,49,1,1,5,50,46yo78zak2j7kaxc5ak1fnm60,1,60.2,32.4,2025-03-30T14:37:26.543Z,2025-03-30T14:37:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611146783,56,Center,5611146787,141,40.6,5611146789,212,6.0,5611146785,140,58.0,5611146791,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720243,50,1,1,5,52,46yo78zak2j7kaxc5ak1fnm60,1,56.2,25.6,2025-03-30T14:37:28.703Z,2025-03-30T14:37:30Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611147005,56,Right,5611147009,141,4.3,5611147011,212,15.1,5611147007,140,60.4,5611147013,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720405,51,1,1,5,54,46yo78zak2j7kaxc5ak1fnm60,1,60.4,4.1,2025-03-30T14:37:30.288Z,2025-03-30T14:37:36Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611147935,140,46.0,5611147939,212,16.0,5611147941,213,2.80,5611147933,56,Back,5611147937,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720471,52,1,1,6,0,46yo78zak2j7kaxc5ak1fnm60,1,44.9,33.6,2025-03-30T14:37:36.463Z,2025-03-30T14:37:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611148269,213,2.44,5611148265,141,48.1,5611148261,56,Back,5611148263,140,33.8,5611148267,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720535,53,1,1,6,2,46yo78zak2j7kaxc5ak1fnm60,1,33.7,50.4,2025-03-30T14:37:38.688Z,2025-03-30T14:37:40Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611148605,141,73.0,5611148609,212,18.9,5611148597,56,Back,5611148601,140,23.2,5611148613,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720635,54,1,1,6,4,46yo78zak2j7kaxc5ak1fnm60,1,23.1,74.5,2025-03-30T14:37:40.591Z,2025-03-30T14:37:44Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611149131,141,97.2,5611149133,212,15.5,5611149127,56,Back,5611149135,213,1.46,5611149129,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720687,55,1,1,6,7,46yo78zak2j7kaxc5ak1fnm60,1,24.7,96.6,2025-03-30T14:37:43.871Z,2025-03-30T14:37:45Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611149365,213,5.37,5611149357,56,Back,5611149359,140,31.6,5611149363,212,11.9,5611149361,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720723,56,1,1,6,9,46yo78zak2j7kaxc5ak1fnm60,1,29.4,83.8,2025-03-30T14:37:45.360Z,2025-03-30T14:37:46Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611149563,140,24.9,5611149561,56,Back,5611149567,212,7.5,5611149565,141,92.4,5611149569,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793720791,57,1,1,6,10,46yo78zak2j7kaxc5ak1fnm60,1,24.9,92.4,2025-03-30T14:37:46.367Z,2025-03-30T14:37:49Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611149957,56,Back,5611149965,213,3.81,5611149959,140,16.4,5611149963,212,11.3,5611149961,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
