id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820314017,31,1,1,2,1,7hlumphk42363z3i2nry2wrzj,1,41.8,95.7,2025-05-31T13:02:42.239Z,2025-05-31T13:02:45Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758043367,140,32.1,5758043363,56,Back,5758043373,212,12.6,5758043377,213,3.77,5758043369,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314039,32,1,1,2,5,7hlumphk42363z3i2nry2wrzj,1,33.4,72.7,2025-05-31T13:02:45.485Z,2025-05-31T13:02:52Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758043549,213,3.74,5758043545,141,47.5,5758043543,140,9.3,5758043547,212,30.6,5758043541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314053,33,1,1,2,12,7hlumphk42363z3i2nry2wrzj,0,7.0,48.2,2025-05-31T13:02:52.638Z,2025-05-31T13:02:55Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758043641,1,,5758043633,140,52.6,5758043637,212,48.1,5758043631,56,Center,5758043629,157,,5758043635,141,54.3,5758043639,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314067,29,1,1,2,16,33hzf6j2rd9r50g2n4agsytkd,1,48.6,44.2,2025-05-31T13:02:56.544Z,2025-05-31T14:00:47Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758043705,56,Center,5758043713,213,0.20,5758043711,212,17.6,5758043709,141,49.4,5758043703,3,,5758043707,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314073,30,1,1,2,18,33hzf6j2rd9r50g2n4agsytkd,0,65.0,49.4,2025-05-31T13:02:58.820Z,2025-05-31T13:02:59Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758043745,212,15.1,5758043739,56,Center,5758043741,140,79.3,5758043747,213,0.11,5758043743,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314085,34,12,1,2,19,7hlumphk42363z3i2nry2wrzj,1,13.9,41.3,2025-05-31T13:02:59.614Z,2025-05-31T13:03:03Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758043801,56,Back,5758043803,140,20.5,5758043807,212,29.4,5758043837,167,,5758043809,213,4.95,5758043805,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314093,31,5,1,2,22,33hzf6j2rd9r50g2n4agsytkd,1,80.2,101.2,2025-05-31T13:03:02.921Z,2025-05-31T14:01:59Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758043877,233,35,5758043845,347,,5758043843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314089,35,5,1,2,22,7hlumphk42363z3i2nry2wrzj,0,19.8,-1.2,2025-05-31T13:03:02.921Z,2025-05-31T13:03:05Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758043823,56,Back,5758043825,347,,5758043889,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314147,32,1,1,2,32,33hzf6j2rd9r50g2n4agsytkd,1,67.8,100.0,2025-05-31T13:03:12.481Z,2025-05-31T13:03:15Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758044121,107,,5758044123,56,Left,5758044127,141,90.2,5758044129,212,17.8,5758044131,213,3.58,5758044125,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314161,33,1,1,2,34,33hzf6j2rd9r50g2n4agsytkd,1,51.0,84.5,2025-05-31T13:03:15.074Z,2025-05-31T13:03:18Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758044201,140,37.6,5758044203,141,61.7,5758044207,213,3.98,5758044205,212,20.9,5758044199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314169,34,1,1,2,37,33hzf6j2rd9r50g2n4agsytkd,1,32.9,51.3,2025-05-31T13:03:17.971Z,2025-05-31T13:03:19Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758044251,140,32.6,5758044253,141,36.0,5758044257,213,4.68,5758044249,56,Back,5758044255,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314177,35,1,1,2,38,33hzf6j2rd9r50g2n4agsytkd,1,32.7,36.1,2025-05-31T13:03:19.330Z,2025-05-31T13:03:20Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758044309,213,0.83,5758044305,141,43.0,5758044307,212,6.4,5758044303,140,36.8,5758044301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314203,36,1,1,2,39,33hzf6j2rd9r50g2n4agsytkd,1,36.8,43.0,2025-05-31T13:03:20.163Z,2025-05-31T13:03:22Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758044455,212,9.9,5758044461,156,,5758044453,141,44.0,5758044457,213,3.07,5758044451,140,27.4,5758044449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314229,37,1,1,2,42,33hzf6j2rd9r50g2n4agsytkd,1,26.7,44.0,2025-05-31T13:03:22.786Z,2025-05-31T13:03:26Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758044567,141,50.6,5758044563,56,Back,5758044569,212,18.8,5758044565,140,9.3,5758044571,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314261,38,1,1,2,45,33hzf6j2rd9r50g2n4agsytkd,1,17.2,53.0,2025-05-31T13:03:26.033Z,2025-05-31T13:19:24Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758044739,56,Back,5758044741,140,36.8,5758072093,155,,5758044747,213,0.97,5758044743,141,96.7,5758044749,1,,5758044745,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314279,39,1,1,2,52,33hzf6j2rd9r50g2n4agsytkd,1,51.3,88.4,2025-05-31T13:03:33.202Z,2025-05-31T13:03:36Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758044829,56,Back,5758044837,212,6.8,5758044833,140,49.6,5758044839,213,4.45,5758044835,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314285,40,1,1,2,55,33hzf6j2rd9r50g2n4agsytkd,1,49.6,78.8,2025-05-31T13:03:36.066Z,2025-05-31T13:03:37Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758044871,141,94.1,5758044873,212,11.2,5758044875,213,1.95,5758044869,140,45.6,5758044867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314295,41,1,1,2,56,33hzf6j2rd9r50g2n4agsytkd,1,45.6,94.1,2025-05-31T13:03:37.026Z,2025-05-31T13:03:39Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758044923,140,32.2,5758044927,212,15.0,5758044921,56,Back,5758044929,213,3.49,5758044925,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314323,42,1,1,2,58,33hzf6j2rd9r50g2n4agsytkd,1,26.4,77.3,2025-05-31T13:03:38.897Z,2025-05-31T13:03:42Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758045095,213,4.70,5758045087,140,26.2,5758045091,212,17.1,5758045085,56,Back,5758045089,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314335,43,1,1,3,2,33hzf6j2rd9r50g2n4agsytkd,0,28.5,53.2,2025-05-31T13:03:42.626Z,2025-05-31T13:03:57Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758045207,212,61.4,5758045203,140,77.9,5758045201,56,Left,5758045199,157,,5758045209,213,0.56,5758045205,141,100.0,5758045211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314347,44,43,1,3,6,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T13:03:46.786Z,2025-05-31T13:03:52Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758045417,144,1,5758045275,140,72.7,5758045281,213,3.88,5758045279,212,6.3,5758045277,141,88.9,5758045273,56,Left,5758045271,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314361,36,5,1,3,8,7hlumphk42363z3i2nry2wrzj,1,18.0,-1.2,2025-05-31T13:03:48.785Z,2025-05-31T14:01:59Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758045343,347,,5758045341,56,Back,5758045351,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314349,45,5,1,3,8,33hzf6j2rd9r50g2n4agsytkd,0,82.0,101.2,2025-05-31T13:03:48.785Z,2025-05-31T13:03:52Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758045285,56,Left,5758045389,233,36,5758045287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314389,37,1,1,3,12,7hlumphk42363z3i2nry2wrzj,1,21.8,0.0,2025-05-31T13:03:52.878Z,2025-05-31T13:03:56Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758045509,140,11.7,5758045511,141,11.3,5758045505,107,,5758045513,212,13.9,5758045507,56,Back,5758045515,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314425,38,1,1,3,15,7hlumphk42363z3i2nry2wrzj,1,11.7,11.3,2025-05-31T13:03:55.933Z,2025-05-31T13:04:04Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758045697,56,Back,5758045703,212,3.8,5758045701,141,5.9,5758045699,140,12.5,5758045705,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314411,46,83,1,3,19,33hzf6j2rd9r50g2n4agsytkd,0,90.4,90.2,2025-05-31T13:03:59.650Z,2025-05-31T13:04:07Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758045819,399,3hn1o03lxsjzju3uorl6rnpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314427,39,4,1,3,24,7hlumphk42363z3i2nry2wrzj,1,12.1,4.9,2025-05-31T13:04:04.525Z,2025-05-31T14:01:27Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758045719,285,,5758045715,152,,5758045757,233,47,5758045717,265,,5758045713,56,Back,5758045711,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314429,47,4,1,3,24,33hzf6j2rd9r50g2n4agsytkd,0,87.9,95.1,2025-05-31T13:04:04.526Z,2025-05-31T14:01:28Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758045729,152,,5758045731,265,,5758045733,286,,5758045725,13,,5758045727,56,Left,5758045765,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314507,40,1,1,3,36,7hlumphk42363z3i2nry2wrzj,1,18.7,1.1,2025-05-31T13:04:16.478Z,2025-05-31T13:20:37Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758046091,152,,5758046097,141,19.2,5758046093,56,Back,5758046101,213,2.23,5758046089,5,,5758046095,140,9.7,5758046099,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314521,41,1,1,3,39,7hlumphk42363z3i2nry2wrzj,1,13.0,29.7,2025-05-31T13:04:19.774Z,2025-05-31T13:04:21Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758046155,141,70.0,5758046159,213,1.62,5758046157,212,27.4,5758046153,140,11.7,5758046151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314527,42,1,1,3,41,7hlumphk42363z3i2nry2wrzj,1,9.7,73.5,2025-05-31T13:04:21.838Z,2025-05-31T13:04:25Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758046195,140,27.1,5758046199,212,23.3,5758046193,56,Back,5758046197,141,94.8,5758046201,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314539,43,1,1,3,45,7hlumphk42363z3i2nry2wrzj,0,28.1,96.8,2025-05-31T13:04:25.645Z,2025-05-31T13:04:29Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758046269,157,,5758046279,213,6.06,5758046281,1,,5758046275,141,76.3,5758046271,56,Center,5758046277,212,63.4,5758046273,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314639,50,1,1,4,1,33hzf6j2rd9r50g2n4agsytkd,1,19.9,42.5,2025-05-31T13:04:41.954Z,2025-05-31T13:04:46Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758046761,157,,5758046767,140,71.7,5758046763,198,,5758046765,56,Center,5758046769,141,24.6,5758046775,1,,5758046773,213,6.06,5758046771,212,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314641,51,44,1,4,4,33hzf6j2rd9r50g2n4agsytkd,1,74.2,14.6,2025-05-31T13:04:45.148Z,2025-05-31T14:01:52Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758046787,286,,5758046799,233,44,5758046785,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314633,44,44,1,4,4,7hlumphk42363z3i2nry2wrzj,0,25.8,85.4,2025-05-31T13:04:45.149Z,2025-05-31T14:01:53Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758046731,56,Back,5758046733,285,,5758046803,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314663,52,1,1,4,4,33hzf6j2rd9r50g2n4agsytkd,0,71.7,24.6,2025-05-31T13:04:45.303Z,2025-05-31T13:21:16Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758046917,212,26.2,5758046913,140,96.2,5758046911,56,Center,5758046909,3,,5758046915,141,31.9,5758046919,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314703,46,1,1,4,13,7hlumphk42363z3i2nry2wrzj,1,2.8,68.7,2025-05-31T13:04:54.270Z,2025-05-31T13:04:57Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758047087,140,26.9,5758047083,123,,5758047093,213,0.62,5758047085,56,Back,5758047091,212,31.1,5758047089,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314717,47,1,1,4,16,7hlumphk42363z3i2nry2wrzj,1,20.4,95.0,2025-05-31T13:04:57.182Z,2025-05-31T13:04:59Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758047171,213,3.56,5758047165,140,9.8,5758047169,212,12.2,5758047163,56,Back,5758047167,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314721,48,1,1,4,18,7hlumphk42363z3i2nry2wrzj,1,10.6,88.7,2025-05-31T13:04:58.942Z,2025-05-31T13:05:01Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758047201,213,5.39,5758047197,141,85.6,5758047193,56,Back,5758047195,140,12.2,5758047199,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314731,49,1,1,4,20,7hlumphk42363z3i2nry2wrzj,1,11.0,86.2,2025-05-31T13:05:00.895Z,2025-05-31T13:05:03Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5758047307,141,92.9,5758047303,56,Back,5758047301,155,,5758047305,140,17.8,5758047311,213,0.57,5758047309,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314735,50,1,1,4,23,7hlumphk42363z3i2nry2wrzj,1,21.4,88.7,2025-05-31T13:05:03.486Z,2025-05-31T13:05:05Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758047345,213,5.67,5758047343,212,7.4,5758047341,141,82.4,5758047337,56,Back,5758047335,155,,5758047339,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314749,51,1,1,4,25,7hlumphk42363z3i2nry2wrzj,1,27.2,82.4,2025-05-31T13:05:05.437Z,2025-05-31T13:05:08Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758047423,212,6.5,5758047417,56,Back,5758047421,141,91.7,5758047419,140,25.7,5758047425,213,1.81,5758047415,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314757,52,1,1,4,28,7hlumphk42363z3i2nry2wrzj,1,25.7,91.7,2025-05-31T13:05:08.750Z,2025-05-31T13:22:28Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758047471,56,Center,5758047477,141,76.9,5758047473,140,50.3,5758047481,213,5.91,5758047479,212,27.7,5758047483,1,,5758047469,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314765,53,1,1,4,29,7hlumphk42363z3i2nry2wrzj,0,50.3,76.9,2025-05-31T13:05:10.286Z,2025-05-31T13:05:10Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758047499,3,,5758047505,140,54.3,5758047511,213,5.38,5758047509,212,6.8,5758047507,141,69.1,5758047503,56,Center,5758047501,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314775,53,1,1,4,30,33hzf6j2rd9r50g2n4agsytkd,0,37.2,37.0,2025-05-31T13:05:10.530Z,2025-05-31T13:05:13Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758047585,141,55.4,5758047591,1,,5758047589,213,0.34,5758047583,140,70.6,5758047587,212,37.2,5758047579,157,,5758047581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314809,54,1,1,4,34,7hlumphk42363z3i2nry2wrzj,1,21.6,37.0,2025-05-31T13:05:14.765Z,2025-05-31T13:05:20Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758047799,213,0.18,5758047781,56,Back,5758047779,155,,5758047787,141,38.5,5758047783,140,27.0,5758047793,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314821,56,1,1,4,40,7hlumphk42363z3i2nry2wrzj,1,27.1,35.4,2025-05-31T13:05:20.462Z,2025-05-31T13:05:21Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758047843,141,8.2,5758047847,213,4.68,5758047841,140,26.6,5758047839,56,Back,5758047845,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314839,57,1,1,4,41,7hlumphk42363z3i2nry2wrzj,1,26.6,7.9,2025-05-31T13:05:21.614Z,2025-05-31T13:05:24Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758047947,140,27.5,5758047951,212,6.7,5758047953,213,1.43,5758047945,56,Back,5758047949,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314827,54,83,1,4,42,33hzf6j2rd9r50g2n4agsytkd,0,69.5,87.2,2025-05-31T13:05:22.580Z,2025-05-31T13:05:28Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758048143,399,3kgwkv2bjw5h244h675kmsclx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314845,58,50,1,4,42,7hlumphk42363z3i2nry2wrzj,1,28.6,15.8,2025-05-31T13:05:23.286Z,2025-05-31T14:01:41Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758047993,233,55,5758047983,285,,5758047981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314837,55,7,1,4,42,33hzf6j2rd9r50g2n4agsytkd,1,71.4,84.2,2025-05-31T13:05:23.287Z,2025-05-31T14:01:41Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758047937,56,Left,5758047985,233,58,5758047939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314857,57,1,1,4,43,33hzf6j2rd9r50g2n4agsytkd,1,69.0,86.6,2025-05-31T13:05:24.226Z,2025-05-31T13:05:26Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758048045,213,4.35,5758048041,141,73.8,5758048043,212,9.3,5758048037,56,Center,5758048039,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314867,58,1,1,4,45,33hzf6j2rd9r50g2n4agsytkd,1,65.9,73.8,2025-05-31T13:05:25.875Z,2025-05-31T13:05:27Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758048115,212,13.5,5758048107,155,,5758048109,56,Left,5758048117,213,0.69,5758048113,141,86.5,5758048111,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314871,59,1,1,4,46,33hzf6j2rd9r50g2n4agsytkd,0,76.4,86.8,2025-05-31T13:05:27.267Z,2025-05-31T13:05:27Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758048129,141,84.4,5758048131,212,9.5,5758048125,56,Left,5758048133,213,6.11,5758048127,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314875,59,8,1,4,48,7hlumphk42363z3i2nry2wrzj,1,7.5,14.3,2025-05-31T13:05:28.351Z,2025-05-31T13:05:28Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758048135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314903,60,81,1,4,49,7hlumphk42363z3i2nry2wrzj,0,7.3,15.0,2025-05-31T13:05:30.230Z,2025-05-31T13:05:49Z,,,,,5758048281,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314917,60,1,1,4,56,33hzf6j2rd9r50g2n4agsytkd,1,89.5,88.4,2025-05-31T13:05:36.835Z,2025-05-31T13:05:38Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758048361,213,3.72,5758048359,212,10.6,5758048355,140,81.0,5758048357,141,79.9,5758048353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314935,61,1,1,4,58,33hzf6j2rd9r50g2n4agsytkd,0,83.7,81.5,2025-05-31T13:05:38.802Z,2025-05-31T13:05:42Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758048439,2,,5758048447,141,34.2,5758048443,56,Center,5758048441,155,,5758048449,212,37.3,5758048453,1,,5758048445,140,100.0,5758048451,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820314937,61,5,1,5,1,7hlumphk42363z3i2nry2wrzj,1,-1.6,63.7,2025-05-31T13:05:41.613Z,2025-05-31T14:02:00Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758049099,233,62,5758048455,56,Back,5758048457,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315045,62,5,1,5,1,33hzf6j2rd9r50g2n4agsytkd,0,101.6,36.3,2025-05-31T13:05:41.613Z,2025-05-31T14:02:00Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758049097,346,,5758049107,233,61,5758049095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315017,62,1,1,5,20,7hlumphk42363z3i2nry2wrzj,1,1.4,53.8,2025-05-31T13:06:00.957Z,2025-05-31T13:58:31Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758048865,140,21.4,5758048869,212,33.1,5758048867,141,91.4,5758048863,56,Back,5758048861,124,,5758048871,213,0.88,5758048877,237,,5758048873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315033,63,1,1,5,23,7hlumphk42363z3i2nry2wrzj,1,20.5,96.2,2025-05-31T13:06:03.790Z,2025-05-31T13:06:08Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758048999,213,0.01,5758048995,141,96.6,5758048991,56,Back,5758048993,140,40.6,5758048997,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315039,64,1,1,5,28,7hlumphk42363z3i2nry2wrzj,1,34.5,86.3,2025-05-31T13:06:08.782Z,2025-05-31T13:06:11Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758049055,212,6.5,5758049049,56,Back,5758049051,140,32.6,5758049053,141,95.4,5758049057,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315047,63,45,1,5,30,33hzf6j2rd9r50g2n4agsytkd,0,56.5,10.9,2025-05-31T13:06:11.056Z,2025-05-31T14:01:46Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758049149,233,65,5758049103,56,Right,5758049105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315049,65,3,1,5,30,7hlumphk42363z3i2nry2wrzj,1,43.5,89.1,2025-05-31T13:06:11.056Z,2025-05-31T14:01:46Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758049135,233,63,5758049113,286,,5758049111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315057,66,4,1,5,33,7hlumphk42363z3i2nry2wrzj,1,52.3,84.0,2025-05-31T13:06:13.395Z,2025-05-31T14:01:28Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758049229,265,,5758049225,56,Left,5758049231,286,,5758049303,233,64,5758049223,13,,5758049227,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820315077,64,4,1,5,33,33hzf6j2rd9r50g2n4agsytkd,0,47.7,16.0,2025-05-31T13:06:13.396Z,2025-05-31T14:01:28Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758049307,233,66,5758049283,13,,5758049287,152,,5758049289,265,,5758049291,285,,5758049285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
