id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2807189691,34,6,1,2,24,4jg5vd59i24chckyua90dr1lg,1,97.6,65.8,2025-04-27T14:33:17.864Z,2025-04-27T15:27:34Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685300001,73,,5685299997,56,Center,5685300055,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190433,35,1,1,2,53,4jg5vd59i24chckyua90dr1lg,1,99.5,99.5,2025-04-27T14:33:46.764Z,2025-04-27T14:33:51Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685303825,56,Left,5685303827,140,86.2,5685303823,6,,5685303829,141,91.4,5685303831,212,15.0,5685303833,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190449,36,1,1,2,56,4jg5vd59i24chckyua90dr1lg,0,88.1,92.9,2025-04-27T14:33:49.786Z,2025-04-27T14:48:29Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685303919,213,4.31,5685303911,56,Left,5685303917,212,9.7,5685303915,141,79.7,5685303913,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190543,25,4,1,3,1,6i936isoyj6d0uuxdj537uc97,1,18.8,25.2,2025-04-27T14:33:55.233Z,2025-04-27T15:27:31Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685304613,265,,5685304605,56,Back,5685304601,13,,5685304617,285,,5685304609,152,,5685304791,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190593,37,4,1,3,1,4jg5vd59i24chckyua90dr1lg,0,81.2,74.8,2025-04-27T14:33:55.234Z,2025-04-27T15:27:31Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5685304775,13,,5685304777,56,Center,5685304815,233,25,5685304783,286,,5685304779,152,,5685304781,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191201,26,1,1,3,28,6i936isoyj6d0uuxdj537uc97,1,26.2,29.7,2025-04-27T14:34:21.762Z,2025-04-27T14:34:26Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685308177,1,,5685308171,141,88.7,5685308175,213,0.66,5685308173,212,65.2,5685308169,140,75.2,5685308163,157,,5685308165,152,,5685308161,5,,5685308167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191207,27,44,1,3,33,6i936isoyj6d0uuxdj537uc97,1,65.5,91.2,2025-04-27T14:34:26.505Z,2025-04-27T16:16:48Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685308203,56,Left,5685308205,286,,5685308245,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191195,38,44,1,3,33,4jg5vd59i24chckyua90dr1lg,0,34.5,8.8,2025-04-27T14:34:26.506Z,2025-04-27T16:16:49Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5685308299,233,27,5685308115,56,Back,5685308117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191283,28,1,1,3,33,6i936isoyj6d0uuxdj537uc97,1,72.9,87.4,2025-04-27T14:34:27.078Z,2025-04-27T14:34:29Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685308709,213,5.18,5685308707,212,10.8,5685308701,56,Center,5685308705,141,73.2,5685308699,3,,5685308703,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191285,29,44,1,3,35,6i936isoyj6d0uuxdj537uc97,1,73.8,74.0,2025-04-27T14:34:29.225Z,2025-04-27T16:16:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5685308749,233,39,5685308721,286,,5685308719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191273,39,44,1,3,35,4jg5vd59i24chckyua90dr1lg,0,26.2,26.0,2025-04-27T14:34:29.226Z,2025-04-27T16:16:50Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685308637,56,Back,5685308789,233,29,5685308639,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191299,30,61,1,3,36,6i936isoyj6d0uuxdj537uc97,0,77.4,69.1,2025-04-27T14:34:30.136Z,2025-04-27T14:50:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5685308839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191319,40,1,1,3,37,4jg5vd59i24chckyua90dr1lg,1,24.2,27.6,2025-04-27T14:34:30.699Z,2025-04-27T14:34:32Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685308977,56,Back,5685308975,157,,5685308987,1,,5685308981,141,27.7,5685308985,213,0.01,5685308983,212,13.4,5685308979,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191361,41,1,1,3,39,4jg5vd59i24chckyua90dr1lg,1,37.0,27.6,2025-04-27T14:34:32.331Z,2025-04-27T14:51:07Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685309269,140,28.8,5685309273,212,12.8,5685309275,213,3.97,5685309271,141,13.7,5685309267,56,Back,5685309265,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191405,42,1,1,3,41,4jg5vd59i24chckyua90dr1lg,1,29.4,11.4,2025-04-27T14:34:34.730Z,2025-04-27T14:34:36Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685309469,212,26.2,5685309473,1,,5685309471,213,0.36,5685309467,141,25.0,5685309461,157,,5685309465,140,52.7,5685309463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191413,43,61,1,3,43,4jg5vd59i24chckyua90dr1lg,1,53.0,25.0,2025-04-27T14:34:36.563Z,2025-04-27T14:34:36Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685309519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191595,45,1,1,3,45,4jg5vd59i24chckyua90dr1lg,1,74.3,38.5,2025-04-27T14:34:39.003Z,2025-04-27T14:34:46Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685310543,56,Center,5685310547,140,80.7,5685310551,141,26.1,5685310555,212,10.8,5685310565,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191699,46,1,1,3,52,4jg5vd59i24chckyua90dr1lg,1,94.6,29.1,2025-04-27T14:34:45.659Z,2025-04-27T14:34:50Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5685311165,56,Right,5685311167,140,84.0,5685311173,213,4.04,5685311171,212,17.8,5685311169,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191761,47,1,1,3,57,4jg5vd59i24chckyua90dr1lg,1,79.7,10.3,2025-04-27T14:34:50.731Z,2025-04-27T14:34:53Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685311513,56,Right,5685311517,140,71.2,5685311525,212,10.5,5685311521,141,18.3,5685311529,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191805,48,1,1,3,59,4jg5vd59i24chckyua90dr1lg,1,70.9,18.9,2025-04-27T14:34:53.227Z,2025-04-27T14:34:55Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685311805,56,Center,5685311807,140,58.3,5685311813,213,2.84,5685311811,212,13.8,5685311809,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191857,49,1,1,4,2,4jg5vd59i24chckyua90dr1lg,1,56.2,28.0,2025-04-27T14:34:55.370Z,2025-04-27T14:34:56Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685312075,140,54.4,5685312077,141,50.1,5685312073,56,Center,5685312079,212,15.1,5685312081,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191923,50,1,1,4,3,4jg5vd59i24chckyua90dr1lg,1,53.5,44.9,2025-04-27T14:34:56.461Z,2025-04-27T14:34:59Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685312443,140,45.1,5685312447,212,12.2,5685312441,56,Back,5685312445,141,32.4,5685312449,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807191995,51,1,1,4,5,4jg5vd59i24chckyua90dr1lg,1,44.3,27.1,2025-04-27T14:34:59.195Z,2025-04-27T14:35:01Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685312865,212,15.4,5685312861,141,5.2,5685312855,56,Back,5685312857,140,47.9,5685312869,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192077,52,1,1,4,8,4jg5vd59i24chckyua90dr1lg,1,45.0,5.9,2025-04-27T14:35:01.659Z,2025-04-27T14:35:05Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685313297,213,2.88,5685313291,140,15.6,5685313295,212,32.0,5685313293,141,18.2,5685313289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192211,53,1,1,4,11,4jg5vd59i24chckyua90dr1lg,1,15.6,18.2,2025-04-27T14:35:05.099Z,2025-04-27T14:35:11Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685313957,212,26.1,5685313951,56,Back,5685313955,141,51.5,5685313953,140,3.2,5685313959,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192349,54,1,1,4,17,4jg5vd59i24chckyua90dr1lg,1,6.8,50.0,2025-04-27T14:35:11.292Z,2025-04-27T14:35:17Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5685314687,140,15.1,5685314693,212,10.0,5685314683,56,Back,5685314691,141,42.8,5685314695,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192457,55,1,1,4,23,4jg5vd59i24chckyua90dr1lg,1,21.8,55.2,2025-04-27T14:35:16.859Z,2025-04-27T14:35:21Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685315311,212,17.4,5685315315,213,4.77,5685315303,56,Back,5685315307,141,29.7,5685315305,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192515,56,1,1,4,27,4jg5vd59i24chckyua90dr1lg,1,27.4,25.6,2025-04-27T14:35:20.954Z,2025-04-27T14:35:24Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685315709,56,Back,5685315719,213,0.69,5685315713,140,45.5,5685315717,212,24.7,5685315715,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192523,57,50,1,4,30,4jg5vd59i24chckyua90dr1lg,1,45.6,49.0,2025-04-27T14:35:24.059Z,2025-04-27T16:16:37Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685316053,233,31,5685315777,56,Back,5685315779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192549,31,7,1,4,30,6i936isoyj6d0uuxdj537uc97,1,54.4,51.0,2025-04-27T14:35:24.060Z,2025-04-27T16:16:37Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685316019,233,57,5685315935,285,,5685315929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192605,58,43,1,4,34,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T14:35:27.771Z,2025-04-27T14:51:57Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685316219,56,Back,5685449115,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192739,33,43,1,4,34,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-27T14:35:28.047Z,2025-04-27T14:35:53Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685319751,144,7,5685316951,56,Center,5685316953,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192813,34,1,1,4,39,6i936isoyj6d0uuxdj537uc97,1,63.9,39.8,2025-04-27T14:35:32.664Z,2025-04-27T14:35:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685317263,56,Back,5685317267,141,33.6,5685317265,140,35.4,5685317271,213,3.28,5685317269,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192849,35,1,1,4,41,6i936isoyj6d0uuxdj537uc97,1,38.1,34.2,2025-04-27T14:35:35.248Z,2025-04-27T14:35:36Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685317405,213,1.67,5685317401,141,53.1,5685317403,212,12.9,5685317397,56,Back,5685317399,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192891,36,1,1,4,42,6i936isoyj6d0uuxdj537uc97,1,36.7,54.6,2025-04-27T14:35:36.304Z,2025-04-27T14:35:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685317607,213,0.32,5685317601,140,42.3,5685317605,212,6.2,5685317603,141,57.5,5685317599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192959,37,1,1,4,44,6i936isoyj6d0uuxdj537uc97,1,42.3,57.5,2025-04-27T14:35:37.696Z,2025-04-27T14:52:24Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5685317967,56,Back,5685317973,212,12.0,5685318025,156,,5685317971,141,50.1,5685317975,213,3.57,5685317969,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193009,38,1,1,4,47,6i936isoyj6d0uuxdj537uc97,1,30.9,50.1,2025-04-27T14:35:40.663Z,2025-04-27T14:35:42Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685318281,56,Back,5685318287,212,19.9,5685318285,141,40.7,5685318283,140,13.0,5685318289,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193123,39,1,1,4,49,6i936isoyj6d0uuxdj537uc97,1,12.6,39.2,2025-04-27T14:35:42.418Z,2025-04-27T14:52:38Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685453447,155,,5685318877,56,Right,5685318887,1,,5685318885,213,5.77,5685318881,141,6.2,5685318879,140,50.6,5685318883,212,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193151,40,1,1,4,53,6i936isoyj6d0uuxdj537uc97,0,50.6,6.2,2025-04-27T14:35:46.808Z,2025-04-27T14:35:48Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685319059,141,4.7,5685319055,56,Right,5685319057,140,59.1,5685319053,3,,5685319061,212,9.0,5685319065,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193211,59,1,1,4,55,4jg5vd59i24chckyua90dr1lg,1,35.6,94.2,2025-04-27T14:35:48.508Z,2025-04-27T14:52:55Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685319401,56,Back,5685319407,141,94.6,5685319405,140,43.3,5685319411,212,8.1,5685319415,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193245,60,43,1,4,57,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-27T14:35:50.747Z,2025-04-27T14:52:57Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685319577,140,46.0,5685319575,56,Back,5685455451,144,1,5685319581,212,12.5,5685319579,141,94.7,5685319583,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193325,61,1,1,4,58,4jg5vd59i24chckyua90dr1lg,1,46.0,94.7,2025-04-27T14:35:51.963Z,2025-04-27T14:35:54Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685320019,213,4.19,5685320009,140,41.6,5685320015,212,9.2,5685320011,141,83.0,5685320007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193361,63,1,1,5,1,4jg5vd59i24chckyua90dr1lg,1,41.2,81.1,2025-04-27T14:35:55.035Z,2025-04-27T14:35:56Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685320209,213,4.19,5685320203,140,27.8,5685320201,56,Back,5685320207,212,28.4,5685320205,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193459,64,1,1,5,2,4jg5vd59i24chckyua90dr1lg,1,27.3,41.9,2025-04-27T14:35:55.963Z,2025-04-27T14:35:59Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685320693,140,39.2,5685320687,56,Back,5685320697,141,16.4,5685320703,213,5.34,5685320701,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193543,65,1,1,5,6,4jg5vd59i24chckyua90dr1lg,1,45.6,12.6,2025-04-27T14:35:59.611Z,2025-04-27T14:36:02Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685321169,56,Back,5685321171,140,43.4,5685321177,213,1.84,5685321175,212,8.5,5685321173,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193607,66,1,1,5,8,4jg5vd59i24chckyua90dr1lg,1,43.2,23.6,2025-04-27T14:36:02.026Z,2025-04-27T14:36:04Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685321531,213,4.50,5685321529,212,8.8,5685321527,141,10.9,5685321525,140,41.4,5685321523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193627,67,1,1,5,10,4jg5vd59i24chckyua90dr1lg,1,39.1,15.0,2025-04-27T14:36:04.234Z,2025-04-27T14:36:05Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685321643,140,32.9,5685321645,141,50.1,5685321647,212,24.7,5685321641,56,Back,5685321649,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193693,68,1,1,5,12,4jg5vd59i24chckyua90dr1lg,1,32.9,53.6,2025-04-27T14:36:05.355Z,2025-04-27T14:36:08Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685322063,212,17.2,5685322057,56,Back,5685322065,213,1.00,5685322061,141,74.8,5685322059,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193781,69,1,1,5,14,4jg5vd59i24chckyua90dr1lg,1,42.6,74.8,2025-04-27T14:36:08.235Z,2025-04-27T14:36:11Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685322533,212,20.7,5685322539,213,0.77,5685322527,141,96.0,5685322521,56,Left,5685322523,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193837,70,1,1,5,17,4jg5vd59i24chckyua90dr1lg,1,56.7,96.0,2025-04-27T14:36:10.955Z,2025-04-27T14:36:13Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685322817,213,4.24,5685322815,212,21.8,5685322811,140,47.2,5685322813,141,67.5,5685322809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193929,71,1,1,5,19,4jg5vd59i24chckyua90dr1lg,1,45.6,66.1,2025-04-27T14:36:13.099Z,2025-04-27T14:36:16Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685323309,140,36.8,5685323313,212,14.5,5685323307,56,Back,5685323315,213,4.02,5685323311,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194081,72,1,1,5,23,4jg5vd59i24chckyua90dr1lg,1,36.7,35.8,2025-04-27T14:36:16.699Z,2025-04-27T14:36:20Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685324077,56,Back,5685324089,213,4.87,5685324083,141,20.1,5685324079,140,38.3,5685324087,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194169,73,1,1,5,27,4jg5vd59i24chckyua90dr1lg,1,42.9,28.5,2025-04-27T14:36:20.794Z,2025-04-27T14:36:23Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685324499,141,37.6,5685324501,212,18.3,5685324503,213,0.34,5685324495,56,Center,5685324497,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194279,74,1,1,5,29,4jg5vd59i24chckyua90dr1lg,1,56.5,29.5,2025-04-27T14:36:23.166Z,2025-04-27T14:36:26Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5685325017,141,8.5,5685325015,140,59.1,5685325013,56,Right,5685325021,213,4.90,5685325019,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194365,75,1,1,5,32,4jg5vd59i24chckyua90dr1lg,1,55.4,10.9,2025-04-27T14:36:26.298Z,2025-04-27T14:36:29Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685325499,56,Back,5685325505,212,8.0,5685325507,213,2.62,5685325501,140,48.8,5685325503,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194493,76,1,1,5,35,4jg5vd59i24chckyua90dr1lg,1,47.7,25.0,2025-04-27T14:36:28.972Z,2025-04-27T14:36:33Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685326179,212,19.0,5685326181,213,1.91,5685326175,140,41.7,5685326177,141,51.3,5685326171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194547,77,1,1,5,40,4jg5vd59i24chckyua90dr1lg,1,44.4,51.0,2025-04-27T14:36:33.339Z,2025-04-27T14:36:35Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685326459,213,5.28,5685326451,56,Center,5685326457,212,12.8,5685326455,141,35.1,5685326453,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194599,78,1,1,5,42,4jg5vd59i24chckyua90dr1lg,1,51.4,33.9,2025-04-27T14:36:35.724Z,2025-04-27T14:36:38Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5685326793,141,8.2,5685326797,212,23.6,5685326791,140,66.5,5685326789,56,Right,5685326799,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194657,79,1,1,5,45,4jg5vd59i24chckyua90dr1lg,1,66.5,8.2,2025-04-27T14:36:38.603Z,2025-04-27T14:36:41Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685327149,213,2.84,5685327137,140,48.1,5685327133,56,Back,5685327145,212,20.2,5685327141,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194717,80,1,1,5,47,4jg5vd59i24chckyua90dr1lg,1,47.3,21.8,2025-04-27T14:36:41.307Z,2025-04-27T14:36:44Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685327487,212,24.5,5685327485,141,57.8,5685327481,56,Back,5685327483,140,46.2,5685327489,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194771,81,1,1,5,50,4jg5vd59i24chckyua90dr1lg,1,46.2,57.8,2025-04-27T14:36:44.187Z,2025-04-27T14:36:46Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685327811,141,79.7,5685327815,213,1.44,5685327813,212,15.0,5685327807,56,Back,5685327809,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194813,82,1,1,5,52,4jg5vd59i24chckyua90dr1lg,1,47.8,79.7,2025-04-27T14:36:45.962Z,2025-04-27T14:36:47Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685328103,140,60.3,5685328107,212,16.1,5685328105,141,93.3,5685328101,56,Left,5685328109,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194871,83,1,1,5,54,4jg5vd59i24chckyua90dr1lg,0,60.3,93.3,2025-04-27T14:36:47.450Z,2025-04-27T14:36:49Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685328401,213,5.24,5685328399,212,12.8,5685328393,56,Center,5685328397,141,77.0,5685328395,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194933,41,8,1,5,57,6i936isoyj6d0uuxdj537uc97,1,36.1,29.1,2025-04-27T14:36:51.264Z,2025-04-27T15:38:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685328701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195181,84,1,1,5,59,4jg5vd59i24chckyua90dr1lg,1,42.6,72.4,2025-04-27T14:36:53.100Z,2025-04-27T14:37:00Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685330125,212,11.1,5685330127,213,4.13,5685330119,56,Back,5685330121,140,36.8,5685330123,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195235,85,1,1,6,7,4jg5vd59i24chckyua90dr1lg,1,38.0,50.7,2025-04-27T14:37:00.843Z,2025-04-27T14:37:03Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5685330433,140,41.8,5685330431,56,Back,5685330435,141,29.7,5685330441,213,4.98,5685330439,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
