id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2810977063,31,1,1,2,55,93ohqui2qgqm8408viwmm1ken,1,46.6,42.8,2025-05-05T17:04:25.297Z,2025-05-05T17:04:29Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706233549,212,14.6,5706233543,56,Back,5706233545,140,41.8,5706233547,141,63.0,5706233551,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977079,32,1,1,2,58,93ohqui2qgqm8408viwmm1ken,1,41.7,64.9,2025-05-05T17:04:29.201Z,2025-05-05T17:04:30Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706233657,213,1.33,5706233651,140,44.6,5706233653,141,83.3,5706233649,56,Back,5706233655,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977111,33,1,1,3,0,93ohqui2qgqm8408viwmm1ken,1,44.6,83.3,2025-05-05T17:04:30.465Z,2025-05-05T17:04:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706233803,141,91.1,5706233807,213,0.44,5706233801,140,55.3,5706233805,212,12.4,5706233799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977113,34,1,1,3,2,93ohqui2qgqm8408viwmm1ken,0,55.0,91.1,2025-05-05T17:04:32.633Z,2025-05-05T17:04:33Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706233817,140,55.9,5706233819,141,90.5,5706233823,213,5.88,5706233815,56,Left,5706233833,233,30,5706233837,286,,5706233831,236,,5706233821,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977115,30,74,1,3,2,ac8jow4mdkvnsv5s0och4qqm,1,45.5,2.5,2025-05-05T17:04:32.634Z,2025-05-05T17:30:27Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706233827,285,,5706233825,56,Back,5706233873,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977129,35,83,1,3,3,93ohqui2qgqm8408viwmm1ken,0,54.3,87.2,2025-05-05T17:04:34.065Z,2025-05-05T17:04:43Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706234189,399,aw75jdzi3u012jkwj7t0eln2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977153,31,4,1,3,7,ac8jow4mdkvnsv5s0och4qqm,1,51.3,13.2,2025-05-05T17:04:37.593Z,2025-05-05T17:04:42Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706234141,152,,5706234131,13,,5706234137,56,Right,5706234173,233,36,5706234143,286,,5706234133,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977155,36,4,1,3,7,93ohqui2qgqm8408viwmm1ken,0,48.7,86.8,2025-05-05T17:04:37.594Z,2025-05-05T17:04:48Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706234097,295,,5706234221,233,31,5706234103,285,,5706234099,56,Back,5706234095,13,,5706234657,55,37,5706234101,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977215,37,17,1,3,13,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-05T17:04:43.315Z,2025-05-05T17:04:48Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706234647,393,,5706234427,31,,5706234431,13,243,5706234649,55,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977615,32,1,1,3,55,ac8jow4mdkvnsv5s0och4qqm,1,52.8,3.8,2025-05-05T17:05:25.272Z,2025-05-05T17:05:29Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706236655,152,,5706236659,140,24.3,5706236665,213,2.76,5706236667,1,,5706236661,141,21.5,5706236653,5,,5706236657,56,Back,5706236663,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977633,33,1,1,3,58,ac8jow4mdkvnsv5s0och4qqm,1,25.2,14.6,2025-05-05T17:05:28.505Z,2025-05-05T17:05:31Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706236779,140,9.0,5706236781,141,41.3,5706236783,212,24.9,5706236777,56,Back,5706236785,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977645,34,1,1,4,0,ac8jow4mdkvnsv5s0och4qqm,1,8.2,41.8,2025-05-05T17:05:30.889Z,2025-05-05T17:05:32Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706236901,212,20.3,5706236897,140,27.3,5706236903,213,6.12,5706236895,56,Back,5706236899,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977675,35,1,1,4,2,ac8jow4mdkvnsv5s0och4qqm,1,27.3,35.4,2025-05-05T17:05:32.393Z,2025-05-05T17:05:35Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706237067,141,39.4,5706237063,56,Back,5706237065,140,10.5,5706237071,213,2.99,5706237069,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977693,36,1,1,4,5,ac8jow4mdkvnsv5s0och4qqm,1,11.0,35.5,2025-05-05T17:05:35.689Z,2025-05-05T17:05:38Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706237185,140,49.1,5706237189,212,40.5,5706237183,56,Back,5706237191,213,6.12,5706237193,1,,5706237181,157,,5706237187,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977741,37,3,1,4,8,ac8jow4mdkvnsv5s0och4qqm,1,52.8,16.2,2025-05-05T17:05:38.809Z,2025-05-05T17:32:59Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5706237469,286,,5706237467,56,Right,5706237479,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977701,38,45,1,4,8,93ohqui2qgqm8408viwmm1ken,0,47.2,83.8,2025-05-05T17:05:38.809Z,2025-05-05T17:32:59Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706237489,233,37,5706237247,56,Back,5706237249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977707,39,83,1,4,10,93ohqui2qgqm8408viwmm1ken,0,55.3,83.5,2025-05-05T17:05:40.393Z,2025-05-05T17:05:46Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706237571,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977727,40,83,1,4,11,93ohqui2qgqm8408viwmm1ken,0,55.3,83.5,2025-05-05T17:05:41.969Z,2025-05-05T17:05:46Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706237561,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977747,38,1,1,4,13,ac8jow4mdkvnsv5s0och4qqm,1,42.1,8.5,2025-05-05T17:05:43.881Z,2025-05-05T17:05:45Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5706237505,213,2.26,5706237499,140,38.7,5706237497,56,Back,5706237501,141,14.9,5706237503,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977755,39,1,1,4,14,ac8jow4mdkvnsv5s0och4qqm,1,38.7,14.9,2025-05-05T17:05:44.793Z,2025-05-05T17:05:45Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706237549,141,4.3,5706237545,56,Back,5706237553,213,4.77,5706237547,140,39.1,5706237551,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977781,40,1,1,4,15,ac8jow4mdkvnsv5s0och4qqm,1,39.1,4.3,2025-05-05T17:05:45.754Z,2025-05-05T17:05:48Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706237697,213,2.36,5706237691,140,33.7,5706237689,56,Back,5706237693,141,12.6,5706237695,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977787,41,1,1,4,17,ac8jow4mdkvnsv5s0och4qqm,0,33.2,8.6,2025-05-05T17:05:47.785Z,2025-05-05T17:05:48Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706237711,212,9.2,5706237707,140,40.8,5706237705,56,Back,5706237713,213,0.52,5706237709,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977873,42,1,1,4,19,93ohqui2qgqm8408viwmm1ken,1,64.2,70.6,2025-05-05T17:05:49.762Z,2025-05-05T17:06:12Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706238249,141,82.6,5706238253,213,0.57,5706238245,56,Left,5706238247,140,76.4,5706238251,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810982817,141,1,1,4,20,93ohqui2qgqm8408viwmm1ken,1,81.2,76.9,2025-05-05T17:05:50.422Z,2025-05-05T17:13:55Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706268447,212,10.9,5706268441,56,Left,5706268445,141,81.2,5706268449,213,0.27,5706268443,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977881,43,1,1,4,24,93ohqui2qgqm8408viwmm1ken,0,94.3,69.0,2025-05-05T17:05:54.874Z,2025-05-05T17:06:52Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706238301,140,92.0,5706238307,213,4.43,5706238299,56,Center,5706238303,141,56.7,5706238305,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977891,42,12,1,4,25,ac8jow4mdkvnsv5s0och4qqm,1,4.5,46.1,2025-05-05T17:05:55.577Z,2025-05-05T17:05:59Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706238359,140,32.0,5706238361,141,10.7,5706238357,56,Back,5706238363,212,37.6,5706238365,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977895,43,1,1,4,28,ac8jow4mdkvnsv5s0och4qqm,0,27.2,9.2,2025-05-05T17:05:59.193Z,2025-05-05T17:05:59Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706238381,140,35.3,5706238387,213,0.51,5706238379,56,Back,5706238383,141,16.2,5706238385,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983337,109,51,1,4,29,ac8jow4mdkvnsv5s0och4qqm,1,8.4,27.3,2025-05-05T17:05:59.857Z,2025-05-05T17:15:01Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706271515,169,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977925,44,13,1,4,32,93ohqui2qgqm8408viwmm1ken,1,78.0,73.6,2025-05-05T17:06:02.298Z,2025-05-05T17:15:25Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706238525,22,,5706241241,102,59.0,5706241243,103,23.6,5706272485,215,,5706241249,231,51.8,5706238527,18,,5706241247,230,97.7,5706272483,72,,5706238529,56,Center,5706241239,83,5706241245,458,,,,,,,,,,,,,,,,,,,,,,
2810977973,45,5,1,4,33,ac8jow4mdkvnsv5s0och4qqm,1,-1.4,42.0,2025-05-05T17:06:03.921Z,2025-05-05T17:07:08Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706238759,233,45,5706238755,56,Back,5706238757,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810977939,45,5,1,4,33,93ohqui2qgqm8408viwmm1ken,0,101.4,58.0,2025-05-05T17:06:03.921Z,2025-05-05T17:06:08Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706238603,346,,5706238777,233,45,5706238597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978179,46,1,1,4,53,ac8jow4mdkvnsv5s0och4qqm,1,4.8,51.9,2025-05-05T17:06:24.089Z,2025-05-05T17:15:39Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706240165,141,86.7,5706240169,213,0.99,5706240159,124,,5706240173,237,,5706240163,140,19.7,5706240161,56,Back,5706240167,212,28.4,5706240195,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978221,47,1,1,4,57,ac8jow4mdkvnsv5s0och4qqm,0,18.0,89.6,2025-05-05T17:06:27.929Z,2025-05-05T17:06:30Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706240399,213,6.22,5706240401,1,,5706240395,141,84.4,5706240397,212,58.9,5706240391,56,Left,5706240389,155,,5706240393,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978213,46,61,1,4,59,93ohqui2qgqm8408viwmm1ken,0,24.8,15.9,2025-05-05T17:06:29.778Z,2025-05-05T17:06:29Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5706240373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978247,48,1,1,5,1,ac8jow4mdkvnsv5s0och4qqm,1,74.5,80.5,2025-05-05T17:06:31.673Z,2025-05-05T17:06:34Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5706240589,140,92.2,5706240591,141,81.5,5706240593,212,18.6,5706240587,56,Left,5706240595,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978257,49,1,1,5,4,ac8jow4mdkvnsv5s0och4qqm,0,92.7,80.5,2025-05-05T17:06:34.376Z,2025-05-05T17:06:40Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706240663,2,,5706240671,141,0.0,5706240669,140,89.1,5706240675,213,4.65,5706240673,212,56.2,5706240667,56,Right,5706241013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978303,47,5,1,5,8,93ohqui2qgqm8408viwmm1ken,1,11.6,101.7,2025-05-05T17:06:38.290Z,2025-05-05T17:07:08Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706240893,347,,5706241053,233,50,5706240891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978325,50,5,1,5,8,ac8jow4mdkvnsv5s0och4qqm,0,88.4,-1.7,2025-05-05T17:06:38.290Z,2025-05-05T17:07:09Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706241051,347,,5706241067,233,47,5706241049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978449,48,1,1,5,23,93ohqui2qgqm8408viwmm1ken,1,12.9,100.0,2025-05-05T17:06:53.290Z,2025-05-05T17:06:55Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706241813,140,13.3,5706241809,107,,5706241811,56,Back,5706241817,212,8.4,5706241815,141,89.7,5706241819,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978527,49,1,1,5,25,93ohqui2qgqm8408viwmm1ken,1,13.4,88.6,2025-05-05T17:06:55.314Z,2025-05-05T17:07:02Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5706242201,212,6.7,5706242199,141,95.1,5706242203,213,0.72,5706242195,56,Back,5706242197,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978459,51,83,1,5,25,ac8jow4mdkvnsv5s0och4qqm,0,80.4,0.7,2025-05-05T17:06:55.960Z,2025-05-05T17:07:04Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706242317,399,carpl05zgalgbsd6gnk3akc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978477,52,83,1,5,27,ac8jow4mdkvnsv5s0och4qqm,0,81.5,3.1,2025-05-05T17:06:58.192Z,2025-05-05T17:35:50Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706242275,399,carpl05zgalgbsd6gnk3akc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978531,50,1,1,5,32,93ohqui2qgqm8408viwmm1ken,0,12.2,97.2,2025-05-05T17:07:02.618Z,2025-05-05T17:07:05Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706242243,56,Back,5706242403,233,53,5706242247,141,96.5,5706242401,236,,5706242407,286,,5706242249,212,3.0,5706242245,140,15.0,5706242251,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978557,53,74,1,5,32,ac8jow4mdkvnsv5s0och4qqm,1,84.7,2.2,2025-05-05T17:07:02.619Z,2025-05-05T17:30:28Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706242387,285,,5706242385,56,Right,5706242445,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978569,51,5,1,5,35,93ohqui2qgqm8408viwmm1ken,1,17.6,101.8,2025-05-05T17:07:05.849Z,2025-05-05T17:07:09Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706242457,56,Back,5706242459,347,,5706242481,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978565,54,5,1,5,35,ac8jow4mdkvnsv5s0och4qqm,0,82.4,-1.8,2025-05-05T17:07:05.849Z,2025-05-05T17:07:08Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5706242441,56,Right,5706242499,233,51,5706242443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978687,52,1,1,5,45,93ohqui2qgqm8408viwmm1ken,1,21.3,100.0,2025-05-05T17:07:15.369Z,2025-05-05T17:07:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706243211,1,,5706243209,213,4.62,5706243205,141,67.3,5706243201,56,Back,5706243207,212,23.7,5706243203,140,19.3,5706243199,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978715,53,1,1,5,47,93ohqui2qgqm8408viwmm1ken,1,14.7,68.5,2025-05-05T17:07:18.002Z,2025-05-05T17:07:20Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5706243413,213,4.31,5706243409,141,45.8,5706243405,140,8.4,5706243411,212,16.8,5706243403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978727,54,1,1,5,50,93ohqui2qgqm8408viwmm1ken,1,7.8,34.2,2025-05-05T17:07:20.618Z,2025-05-05T17:07:22Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706243495,212,17.1,5706243487,140,12.5,5706243499,213,5.00,5706243491,141,10.1,5706243483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978747,55,1,1,5,52,93ohqui2qgqm8408viwmm1ken,1,12.5,9.4,2025-05-05T17:07:22.667Z,2025-05-05T17:07:25Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706243627,141,16.8,5706243631,213,2.38,5706243623,56,Back,5706243629,212,7.3,5706243625,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978785,56,1,1,5,54,93ohqui2qgqm8408viwmm1ken,1,5.5,17.3,2025-05-05T17:07:24.922Z,2025-05-05T17:07:29Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706243835,56,Back,5706243839,141,39.4,5706243837,140,2.3,5706243841,212,15.4,5706243843,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978835,57,1,1,5,58,93ohqui2qgqm8408viwmm1ken,1,2.1,47.0,2025-05-05T17:07:28.634Z,2025-05-05T17:07:32Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5706244107,56,Back,5706244115,213,0.32,5706244111,141,55.7,5706244113,212,19.0,5706244109,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978859,58,1,1,6,2,93ohqui2qgqm8408viwmm1ken,1,22.0,59.9,2025-05-05T17:07:32.266Z,2025-05-05T17:07:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706244249,56,Back,5706244261,212,24.6,5706244253,140,33.5,5706244257,141,91.5,5706244265,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978875,59,1,1,6,4,93ohqui2qgqm8408viwmm1ken,0,36.1,90.9,2025-05-05T17:07:34.274Z,2025-05-05T17:07:35Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706244355,56,Center,5706244359,141,70.6,5706244361,212,25.7,5706244363,213,5.72,5706244357,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978899,55,61,1,6,6,ac8jow4mdkvnsv5s0och4qqm,0,41.4,18.3,2025-05-05T17:07:36.953Z,2025-05-05T17:07:37Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706244459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978955,61,1,1,6,11,93ohqui2qgqm8408viwmm1ken,1,58.1,80.8,2025-05-05T17:07:41.770Z,2025-05-05T17:07:43Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5706244753,212,15.9,5706244749,140,70.9,5706244751,141,93.2,5706244755,213,0.56,5706244747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978957,62,3,1,6,12,93ohqui2qgqm8408viwmm1ken,0,74.6,94.2,2025-05-05T17:07:42.536Z,2025-05-05T17:32:56Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706244759,56,Left,5706244761,286,,5706244843,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978953,56,7,1,6,12,ac8jow4mdkvnsv5s0och4qqm,1,25.4,5.8,2025-05-05T17:07:42.537Z,2025-05-05T17:32:56Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706244745,285,,5706244743,56,Back,5706244823,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978963,57,43,1,6,12,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-05T17:07:43.097Z,2025-05-05T17:07:45Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706244789,3,0,5706244791,168,0,5706244797,141,0.0,5706244793,56,Back,5706244801,213,3.14,5706244947,144,1,5706244799,212,0,5706244795,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978979,58,5,1,6,13,ac8jow4mdkvnsv5s0och4qqm,0,26.0,-2.0,2025-05-05T17:07:43.693Z,2025-05-05T17:07:48Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706244965,233,63,5706244877,56,Back,5706244879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810978983,63,5,1,6,13,93ohqui2qgqm8408viwmm1ken,1,74.0,102.0,2025-05-05T17:07:43.693Z,2025-05-05T17:12:41Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706244895,56,Left,5706244923,233,58,5706244897,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979081,64,1,1,6,17,93ohqui2qgqm8408viwmm1ken,1,70.5,100.0,2025-05-05T17:07:47.882Z,2025-05-05T17:07:51Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706245473,141,96.3,5706245465,56,Left,5706245477,212,9.3,5706245469,140,62.4,5706245461,107,,5706245483,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979131,65,1,1,6,20,93ohqui2qgqm8408viwmm1ken,1,60.5,95.6,2025-05-05T17:07:50.962Z,2025-05-05T17:07:53Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706245729,212,19.1,5706245723,56,Left,5706245725,140,76.9,5706245727,141,83.3,5706245731,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979163,66,1,1,6,23,93ohqui2qgqm8408viwmm1ken,1,79.9,79.7,2025-05-05T17:07:53.594Z,2025-05-05T17:07:56Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5706245915,212,15.3,5706245909,56,Center,5706245913,141,70.9,5706245911,140,93.3,5706245917,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979185,67,1,1,6,26,93ohqui2qgqm8408viwmm1ken,1,94.2,70.5,2025-05-05T17:07:56.402Z,2025-05-05T17:07:57Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5706246033,56,Left,5706246037,141,82.0,5706246041,213,1.91,5706246035,140,91.6,5706246039,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979203,68,1,1,6,27,93ohqui2qgqm8408viwmm1ken,0,91.4,81.8,2025-05-05T17:07:57.689Z,2025-05-05T17:07:59Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706246149,56,Center,5706246145,155,,5706246153,140,90.4,5706246161,212,26.4,5706246157,141,43.0,5706246163,213,4.67,5706246141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810979207,59,12,1,6,29,ac8jow4mdkvnsv5s0och4qqm,1,8.2,60.2,2025-05-05T17:07:59.592Z,2025-05-05T17:08:14Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706246179,213,6.04,5706246173,140,24.7,5706246175,141,54.0,5706246171,56,Back,5706246177,212,17.8,5706246217,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
