id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807007295,29,1,1,2,34,9zqn9ugvg64it0lr5z8cq4g9v,1,62.5,52.7,2025-04-27T12:06:54.974Z,2025-04-27T12:06:57Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5684320003,141,34.2,5684320001,140,55.2,5684320005,212,14.7,5684319999,56,Center,5684320007,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007353,30,1,1,2,36,9zqn9ugvg64it0lr5z8cq4g9v,1,55.1,33.6,2025-04-27T12:06:57.374Z,2025-04-27T12:07:01Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684320337,141,36.9,5684320333,56,Center,5684320335,140,66.8,5684320339,212,12.5,5684320341,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007423,31,1,1,2,40,9zqn9ugvg64it0lr5z8cq4g9v,1,63.5,41.0,2025-04-27T12:07:01.182Z,2025-04-27T12:07:04Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684320763,213,3.93,5684320761,212,12.6,5684320755,56,Center,5684320759,141,27.9,5684320757,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007495,32,1,1,2,43,9zqn9ugvg64it0lr5z8cq4g9v,1,55.1,27.9,2025-04-27T12:07:04.766Z,2025-04-27T12:07:08Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684321149,141,29.8,5684321151,212,23.2,5684321153,213,0.06,5684321145,56,Center,5684321147,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007539,33,1,1,2,47,9zqn9ugvg64it0lr5z8cq4g9v,0,77.8,36.0,2025-04-27T12:07:08.142Z,2025-04-27T12:07:10Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684321419,213,6.27,5684321407,56,Center,5684321411,141,35.5,5684321415,212,24.4,5684321409,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007747,32,5,1,2,49,2nnlsjfbcea40t4jeclcbw9lk,1,-1.0,66.1,2025-04-27T12:07:10.377Z,2025-04-27T13:04:40Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684322653,346,,5684322747,233,34,5684322651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007611,34,5,1,2,49,9zqn9ugvg64it0lr5z8cq4g9v,0,101.0,33.9,2025-04-27T12:07:10.377Z,2025-04-27T13:04:41Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684321877,346,,5684321875,56,Center,5684322751,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008071,33,1,1,3,12,2nnlsjfbcea40t4jeclcbw9lk,0,4.4,50.3,2025-04-27T12:07:33.533Z,2025-04-27T12:07:39Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684324363,74,,5684324343,140,72.0,5684324355,213,5.90,5684324339,56,Right,5684324351,212,76.7,5684324359,1,,5684324345,141,7.7,5684324335,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008119,35,4,1,3,20,9zqn9ugvg64it0lr5z8cq4g9v,1,28.0,92.4,2025-04-27T12:07:40.861Z,2025-04-27T12:07:42Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684324727,56,Back,5684324725,13,,5684324729,152,,5684324731,265,,5684324827,233,34,5684324733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008137,34,4,1,3,20,2nnlsjfbcea40t4jeclcbw9lk,0,72.0,7.6,2025-04-27T12:07:40.862Z,2025-04-27T12:07:43Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684324861,233,35,5684324817,286,,5684324815,265,,5684324809,13,,5684324811,56,Right,5684324813,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009485,36,1,1,4,16,9zqn9ugvg64it0lr5z8cq4g9v,1,27.6,98.7,2025-04-27T12:08:37.182Z,2025-04-27T12:08:40Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5684331225,212,25.4,5684331217,152,,5684331227,213,3.92,5684331219,56,Back,5684331221,140,10.3,5684331223,141,72.6,5684331215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009559,37,1,1,4,19,9zqn9ugvg64it0lr5z8cq4g9v,1,12.1,70.5,2025-04-27T12:08:40.366Z,2025-04-27T12:08:44Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684331641,56,Back,5684331649,141,39.4,5684331651,212,21.4,5684331653,213,4.57,5684331645,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009633,38,1,1,4,23,9zqn9ugvg64it0lr5z8cq4g9v,1,8.6,36.1,2025-04-27T12:08:44.206Z,2025-04-27T12:40:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684331995,1,,5684331987,140,41.4,5684331993,213,6.25,5684503265,155,,5684331991,212,34.5,5684331989,141,34.5,5684331985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009647,39,44,1,4,26,9zqn9ugvg64it0lr5z8cq4g9v,1,41.6,30.2,2025-04-27T12:08:47.118Z,2025-04-27T13:36:16Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5684332093,233,35,5684332063,285,,5684332061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009637,35,44,1,4,26,2nnlsjfbcea40t4jeclcbw9lk,0,58.4,69.8,2025-04-27T12:08:47.119Z,2025-04-27T13:36:16Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684332121,233,39,5684332007,286,,5684332005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009655,40,61,1,4,26,9zqn9ugvg64it0lr5z8cq4g9v,0,41.4,34.5,2025-04-27T12:08:47.685Z,2025-04-27T12:41:00Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5684332091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009681,36,1,1,4,27,2nnlsjfbcea40t4jeclcbw9lk,1,60.5,72.3,2025-04-27T12:08:48.301Z,2025-04-27T12:08:49Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684332193,212,4.7,5684332189,140,56.3,5684332191,141,70.0,5684332187,56,Center,5684332195,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009759,38,1,1,4,29,2nnlsjfbcea40t4jeclcbw9lk,1,42.1,67.8,2025-04-27T12:08:50.077Z,2025-04-27T12:08:51Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684332591,141,57.2,5684332589,140,40.4,5684332593,212,7.4,5684332587,56,Back,5684332595,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009767,39,1,1,4,30,2nnlsjfbcea40t4jeclcbw9lk,1,40.0,56.7,2025-04-27T12:08:51.645Z,2025-04-27T12:08:52Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684332629,140,37.2,5684332633,141,66.9,5684332637,213,1.97,5684332625,56,Back,5684332635,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009799,40,1,1,4,31,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,68.5,2025-04-27T12:08:52.285Z,2025-04-27T12:08:53Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684332811,140,40.6,5684332813,141,68.7,5684332817,213,0.05,5684332809,56,Back,5684332815,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009811,41,1,1,4,32,2nnlsjfbcea40t4jeclcbw9lk,1,40.6,68.7,2025-04-27T12:08:53.548Z,2025-04-27T12:08:54Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684332905,56,Back,5684332909,141,54.6,5684332913,213,4.24,5684332911,212,10.8,5684332937,156,,5684332907,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009823,42,3,1,4,34,2nnlsjfbcea40t4jeclcbw9lk,0,35.2,54.0,2025-04-27T12:08:55.005Z,2025-04-27T14:15:43Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684333417,233,41,5684332977,286,,5684332975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009901,41,7,1,4,34,9zqn9ugvg64it0lr5z8cq4g9v,1,64.8,46.0,2025-04-27T12:08:55.006Z,2025-04-27T14:15:43Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684333323,285,,5684333321,56,Center,5684333387,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009905,42,43,1,4,36,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:08:57.276Z,2025-04-27T12:41:47Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684333339,286,0,5684509331,144,50,5684333337,56,Center,5684333471,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009913,43,43,1,4,36,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:08:57.277Z,2025-04-27T12:41:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684333359,285,0,5684509567,144,7,5684333357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009951,43,1,1,4,38,9zqn9ugvg64it0lr5z8cq4g9v,0,62.5,44.0,2025-04-27T12:08:59.278Z,2025-04-27T12:09:02Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684333587,140,63.7,5684333837,233,44,5684333585,56,Center,5684333841,286,,5684333591,212,1.4,5684333589,141,44.8,5684333593,213,0.41,5684333835,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807009997,44,74,1,4,38,2nnlsjfbcea40t4jeclcbw9lk,1,37.0,64.3,2025-04-27T12:08:59.279Z,2025-04-27T13:36:08Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684333821,56,Back,5684333823,285,,5684333913,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010067,45,1,1,4,40,2nnlsjfbcea40t4jeclcbw9lk,0,38.0,45.8,2025-04-27T12:09:01.413Z,2025-04-27T12:42:27Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684334181,56,Back,5684334183,140,37.6,5684334189,213,4.32,5684334187,212,1.1,5684334185,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010045,44,61,1,4,41,9zqn9ugvg64it0lr5z8cq4g9v,1,65.8,77.2,2025-04-27T12:09:01.982Z,2025-04-27T12:42:44Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5684334091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010159,46,1,1,4,47,2nnlsjfbcea40t4jeclcbw9lk,1,27.5,32.4,2025-04-27T12:09:07.933Z,2025-04-27T12:43:06Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684334653,213,2.63,5684334647,212,18.2,5684334641,141,45.4,5684334639,140,12.4,5684334637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010215,47,1,1,4,48,2nnlsjfbcea40t4jeclcbw9lk,1,11.4,46.0,2025-04-27T12:09:09.565Z,2025-04-27T12:43:14Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684334953,1,,5684334951,213,0.66,5684334939,56,Back,5684334941,140,36.3,5684518173,155,,5684334945,141,76.0,5684334949,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010335,48,1,1,4,50,2nnlsjfbcea40t4jeclcbw9lk,1,36.3,76.3,2025-04-27T12:09:10.878Z,2025-04-27T12:09:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684335565,141,89.6,5684335569,213,0.66,5684335567,212,14.8,5684335559,155,,5684335561,56,Back,5684335563,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010359,49,1,1,4,56,2nnlsjfbcea40t4jeclcbw9lk,1,80.8,93.3,2025-04-27T12:09:17.421Z,2025-04-27T12:44:05Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684335711,213,3.11,5684335705,140,77.2,5684335707,141,93.5,5684335703,56,Left,5684335709,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010431,50,1,1,4,57,2nnlsjfbcea40t4jeclcbw9lk,1,77.2,93.5,2025-04-27T12:09:18.749Z,2025-04-27T12:09:22Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684336115,141,72.4,5684336117,212,14.4,5684336113,140,78.0,5684336111,56,Center,5684336119,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010485,51,1,1,5,1,2nnlsjfbcea40t4jeclcbw9lk,1,71.3,75.1,2025-04-27T12:09:22.669Z,2025-04-27T12:09:24Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684336357,56,Center,5684336363,212,6.9,5684336361,141,65.1,5684336359,140,70.1,5684336365,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010541,52,1,1,5,3,2nnlsjfbcea40t4jeclcbw9lk,1,67.6,56.1,2025-04-27T12:09:24.541Z,2025-04-27T12:09:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684336659,212,27.7,5684336651,56,Right,5684336657,141,15.3,5684336655,140,67.5,5684336661,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010633,53,1,1,5,6,2nnlsjfbcea40t4jeclcbw9lk,1,67.5,15.3,2025-04-27T12:09:26.989Z,2025-04-27T12:09:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684337113,140,65.5,5684337111,56,Center,5684337119,213,1.91,5684337115,141,24.1,5684337117,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010695,54,1,1,5,9,2nnlsjfbcea40t4jeclcbw9lk,1,68.9,27.7,2025-04-27T12:09:30.333Z,2025-04-27T12:09:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684337421,140,66.5,5684337423,141,39.1,5684337427,213,1.89,5684337419,56,Center,5684337425,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010775,55,1,1,5,12,2nnlsjfbcea40t4jeclcbw9lk,1,67.4,43.7,2025-04-27T12:09:33.677Z,2025-04-27T12:09:37Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684337841,56,Center,5684337843,140,67.3,5684337849,213,4.70,5684337847,212,7.8,5684337845,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010879,56,1,1,5,16,2nnlsjfbcea40t4jeclcbw9lk,1,64.9,24.9,2025-04-27T12:09:37.118Z,2025-04-27T12:09:42Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684338461,213,4.80,5684338457,141,6.1,5684338451,56,Right,5684338453,140,66.0,5684338459,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010891,57,1,1,5,21,2nnlsjfbcea40t4jeclcbw9lk,1,88.0,10.4,2025-04-27T12:09:42.222Z,2025-04-27T12:09:42Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684338535,141,19.8,5684338539,213,0.90,5684338537,212,8.1,5684338533,140,92.8,5684338531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010915,58,1,1,5,22,2nnlsjfbcea40t4jeclcbw9lk,1,92.8,19.8,2025-04-27T12:09:42.829Z,2025-04-27T12:09:44Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684338653,140,95.6,5684338651,56,Right,5684338659,213,5.93,5684338655,141,18.2,5684338657,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010947,59,1,1,5,23,2nnlsjfbcea40t4jeclcbw9lk,0,95.5,18.2,2025-04-27T12:09:44.301Z,2025-04-27T12:09:45Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684338835,140,94.6,5684338837,141,41.8,5684338839,212,16.1,5684338829,2,,5684338833,56,Center,5684338841,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010991,45,12,1,5,24,9zqn9ugvg64it0lr5z8cq4g9v,1,4.5,61.7,2025-04-27T12:09:45.470Z,2025-04-27T12:09:47Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5684339159,167,,5684339077,56,Back,5684339081,141,100.0,5684339083,212,37.8,5684339085,213,0.81,5684339079,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807010997,46,5,1,5,26,9zqn9ugvg64it0lr5z8cq4g9v,0,23.2,101.4,2025-04-27T12:09:46.862Z,2025-04-27T12:09:52Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5684339127,347,,5684339423,233,60,5684339125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011029,60,5,1,5,26,2nnlsjfbcea40t4jeclcbw9lk,1,76.8,-1.4,2025-04-27T12:09:46.862Z,2025-04-27T13:04:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684339297,347,,5684339369,233,46,5684339293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011181,61,1,1,5,33,2nnlsjfbcea40t4jeclcbw9lk,1,71.5,0.0,2025-04-27T12:09:54.189Z,2025-04-27T12:09:55Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684340177,213,2.26,5684340175,212,5.9,5684340167,107,,5684340171,140,67.9,5684340169,56,Right,5684340173,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011221,62,1,1,5,34,2nnlsjfbcea40t4jeclcbw9lk,1,67.9,6.1,2025-04-27T12:09:55.549Z,2025-04-27T12:09:58Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684340387,141,17.3,5684340385,140,66.4,5684340391,213,1.77,5684340389,212,7.8,5684340383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011233,63,1,1,5,37,2nnlsjfbcea40t4jeclcbw9lk,1,68.9,18.3,2025-04-27T12:09:58.733Z,2025-04-27T12:09:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684340451,213,0.84,5684340445,141,25.5,5684340443,140,73.1,5684340441,56,Center,5684340449,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011241,64,1,1,5,38,2nnlsjfbcea40t4jeclcbw9lk,1,73.1,25.5,2025-04-27T12:09:59.469Z,2025-04-27T12:10:11Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,1.0,,5684341767,210,15,5684340509,212,4.3,5684340553,156,,5684340505,140,70.7,5684340503,56,Center,5684341769,154,,5684340511,213,2.19,5684340507,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011279,65,15,1,5,40,2nnlsjfbcea40t4jeclcbw9lk,1,76.5,39.5,2025-04-27T12:10:01.053Z,2025-04-27T12:45:33Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684341789,154,,5684341785,29,,5684340721,56,Center,5684341797,102,49.6,5684341811,230,96.4,5684341781,20,,5684341793,55,64,5684341805,82,,5684341809,147,33.4,5684340713,22,5684341813,231,47.8,5684341807,146,74.9,5684341783,78,5684341799,103,19,5684341803,328,5684341863,233,49,5684340717,18,,,,,,,
2807011305,49,10,1,5,40,9zqn9ugvg64it0lr5z8cq4g9v,1,25.1,66.6,2025-04-27T12:10:01.153Z,2025-04-27T12:10:12Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684341909,233,65,5684340839,94,,5684340841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011287,47,43,1,5,40,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:10:01.695Z,2025-04-27T12:10:09Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684340759,94,0,5684340761,56,Back,5684341575,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011293,48,43,1,5,40,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:10:01.709Z,2025-04-27T12:10:08Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684340793,56,Back,5684340789,185,0,5684341447,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011327,66,43,1,5,42,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:10:03.790Z,2025-04-27T12:45:50Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684533825,144,61,5684340947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011395,50,12,1,5,43,9zqn9ugvg64it0lr5z8cq4g9v,1,5.1,72.7,2025-04-27T12:10:04.491Z,2025-04-27T12:10:07Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684341313,56,Back,5684341317,141,100.0,5684341319,212,43.5,5684341401,167,,5684341315,140,42.1,5684341321,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011399,51,5,1,5,46,9zqn9ugvg64it0lr5z8cq4g9v,0,39.2,101.8,2025-04-27T12:10:06.879Z,2025-04-27T13:04:42Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684346121,233,67,5684341331,56,Back,5684341333,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011537,67,5,1,5,46,2nnlsjfbcea40t4jeclcbw9lk,1,60.8,-1.8,2025-04-27T12:10:06.879Z,2025-04-27T13:04:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684342109,56,Right,5684346087,233,51,5684342111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011581,68,1,1,5,53,2nnlsjfbcea40t4jeclcbw9lk,1,65.8,0.0,2025-04-27T12:10:14.541Z,2025-04-27T12:47:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684342349,213,2.73,5684342333,107,,5684342341,141,3.8,5684342345,212,10.0,5684342335,56,Right,5684342337,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011619,69,1,1,5,55,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,6.4,2025-04-27T12:10:16.222Z,2025-04-27T12:48:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684342609,141,43.1,5684342605,56,Center,5684342611,212,25.5,5684342613,213,1.37,5684342607,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011661,70,1,1,5,57,2nnlsjfbcea40t4jeclcbw9lk,1,52.1,43.1,2025-04-27T12:10:17.853Z,2025-04-27T12:10:19Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684342813,141,22.7,5684342817,212,18.2,5684342805,56,Back,5684342821,213,4.01,5684342809,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011673,71,1,1,5,58,2nnlsjfbcea40t4jeclcbw9lk,1,40.0,21.2,2025-04-27T12:10:19.517Z,2025-04-27T12:10:20Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684342899,140,43.4,5684342905,213,5.15,5684342897,56,Back,5684342901,141,10.0,5684342903,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011693,72,1,1,5,59,2nnlsjfbcea40t4jeclcbw9lk,1,43.4,10.0,2025-04-27T12:10:20.557Z,2025-04-27T12:48:07Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684343027,56,Back,5684343035,213,1.25,5684343033,212,7.4,5684343031,141,20.3,5684343029,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011765,73,1,1,6,1,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,20.3,2025-04-27T12:10:21.965Z,2025-04-27T12:10:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684343387,56,Back,5684343395,213,4.21,5684343389,140,42.2,5684343391,141,10.7,5684343393,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011799,74,1,1,6,4,2nnlsjfbcea40t4jeclcbw9lk,1,41.1,11.1,2025-04-27T12:10:25.501Z,2025-04-27T12:48:16Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684343545,56,Back,5684343547,140,30.4,5684343551,212,13.7,5684343553,213,2.53,5684343549,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807011825,75,1,1,6,6,2nnlsjfbcea40t4jeclcbw9lk,1,29.2,23.1,2025-04-27T12:10:27.389Z,2025-04-27T12:10:28Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684343667,140,30.9,5684343665,56,Back,5684343673,213,4.96,5684343671,212,7.2,5684343669,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
