id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2797111763,35,1,1,2,24,2nnlsjfbcea40t4jeclcbw9lk,1,69.5,7.4,2025-04-06T12:02:52.227Z,2025-04-06T12:02:53Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5629819911,212,15.0,5629819907,141,4.4,5629819915,213,6.15,5629819903,140,83.7,5629819901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111787,36,3,1,2,24,2nnlsjfbcea40t4jeclcbw9lk,0,85.2,12.2,2025-04-06T12:02:53.086Z,2025-04-06T12:41:07Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629903843,233,160,5629900269,286,,5629820055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797127309,160,7,1,2,24,ac8jow4mdkvnsv5s0och4qqm,1,14.8,87.8,2025-04-06T12:02:53.087Z,2025-04-06T12:41:06Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629903777,285,,5629903775,56,Back,5629903831,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111827,26,4,1,2,25,ac8jow4mdkvnsv5s0och4qqm,1,12.0,79.6,2025-04-06T12:02:53.460Z,2025-04-06T12:16:30Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629820263,56,Back,5629822085,233,37,5629822061,13,,5629904365,294,,5629820265,285,,5629822063,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111833,37,4,1,2,25,2nnlsjfbcea40t4jeclcbw9lk,0,88.0,20.4,2025-04-06T12:02:53.461Z,2025-04-06T12:16:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629820375,13,,5629822121,233,26,5629820383,286,,5629820377,56,Right,5629821897,294,,5629820379,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111843,27,43,1,2,28,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T12:02:56.275Z,2025-04-06T12:03:14Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5629820389,167,0,5629820339,213,1.15,5629820337,212,18.5,5629820333,140,21.9,5629821835,144,12,5629820331,56,Back,5629820335,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111847,28,43,1,2,29,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T12:02:57.796Z,2025-04-06T12:03:12Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5629820353,56,Back,5629821695,144,5,5629820355,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112323,29,1,1,2,53,ac8jow4mdkvnsv5s0och4qqm,1,13.6,74.2,2025-04-06T12:03:22.115Z,2025-04-06T12:03:25Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5629822705,56,Back,5629822711,212,31.0,5629822707,140,15.9,5629822701,5,,5629822703,152,,5629822715,213,4.79,5629822709,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112435,30,1,1,2,57,ac8jow4mdkvnsv5s0och4qqm,1,15.9,28.8,2025-04-06T12:03:25.299Z,2025-04-06T12:03:31Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629823285,212,16.0,5629823279,56,Back,5629823287,213,2.24,5629823281,140,6.4,5629823283,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112495,31,1,1,3,3,ac8jow4mdkvnsv5s0och4qqm,1,8.0,47.5,2025-04-06T12:03:31.252Z,2025-04-06T12:03:34Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629823635,212,20.3,5629823629,56,Back,5629823637,213,4.93,5629823631,140,12.1,5629823633,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112517,32,1,1,3,5,ac8jow4mdkvnsv5s0och4qqm,1,23.1,11.1,2025-04-06T12:03:33.907Z,2025-04-06T12:03:36Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629823767,56,Back,5629823773,212,12.1,5629823769,140,33.5,5629823771,141,3.4,5629823775,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112531,33,1,1,3,7,ac8jow4mdkvnsv5s0och4qqm,1,33.5,3.4,2025-04-06T12:03:36.100Z,2025-04-06T12:03:36Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629823831,141,7.6,5629823835,213,2.67,5629823833,212,6.3,5629823829,140,28.1,5629823827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112625,34,1,1,3,8,ac8jow4mdkvnsv5s0och4qqm,1,28.1,7.6,2025-04-06T12:03:36.579Z,2025-04-06T12:03:42Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629824383,213,0.13,5629824375,56,Back,5629824381,212,14.4,5629824377,140,41.7,5629824379,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112635,35,4,1,3,14,ac8jow4mdkvnsv5s0och4qqm,1,32.6,12.0,2025-04-06T12:03:42.756Z,2025-04-06T12:41:01Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629824463,265,,5629824461,152,,5629824583,285,,5629824459,56,Back,5629824579,233,38,5629824457,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112645,38,4,1,3,14,2nnlsjfbcea40t4jeclcbw9lk,0,67.4,88.0,2025-04-06T12:03:42.757Z,2025-04-06T12:41:01Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5629824589,233,35,5629824543,152,,5629824541,56,Left,5629824547,286,,5629824539,13,,5629824545,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112991,36,1,1,3,33,ac8jow4mdkvnsv5s0och4qqm,1,29.5,11.6,2025-04-06T12:04:01.780Z,2025-04-06T12:04:05Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629826191,152,,5629826189,5,,5629826199,141,24.6,5629826203,213,2.24,5629826195,56,Back,5629826201,212,11.3,5629826197,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113041,37,1,1,3,37,ac8jow4mdkvnsv5s0och4qqm,1,22.8,24.4,2025-04-06T12:04:05.811Z,2025-04-06T12:04:08Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629826449,212,11.3,5629826443,56,Back,5629826451,213,0.00,5629826447,141,24.4,5629826445,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113113,38,1,1,3,40,ac8jow4mdkvnsv5s0och4qqm,1,33.6,24.4,2025-04-06T12:04:08.484Z,2025-04-06T12:04:12Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5629826849,141,24.6,5629826853,213,3.13,5629826851,212,10.5,5629826847,140,23.6,5629826887,156,,5629826845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113129,39,1,1,3,43,ac8jow4mdkvnsv5s0och4qqm,1,24.2,25.4,2025-04-06T12:04:12.100Z,2025-04-06T12:18:46Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629826945,140,32.5,5629826941,56,Back,5629826951,212,14.9,5629826949,141,7.6,5629826953,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113243,40,1,1,3,45,ac8jow4mdkvnsv5s0och4qqm,0,35.3,5.2,2025-04-06T12:04:14.084Z,2025-04-06T12:20:00Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629926613,236,,5629926619,286,,5629827455,212,2.3,5629827457,213,5.88,5629827451,140,37.3,5629926615,233,39,5629827449,56,Back,5629827453,141,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113189,39,74,1,3,45,2nnlsjfbcea40t4jeclcbw9lk,1,68.2,80.9,2025-04-06T12:04:14.085Z,2025-04-06T12:41:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5629827203,56,Left,5629926629,233,40,5629926529,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113247,41,43,1,3,48,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T12:04:16.661Z,2025-04-06T12:04:49Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629827463,56,Right,5629827467,347,0,5629831063,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113319,40,5,1,3,48,2nnlsjfbcea40t4jeclcbw9lk,0,60.4,101.6,2025-04-06T12:04:17.059Z,2025-04-06T12:41:41Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5629827855,56,Left,5629828149,233,42,5629827859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113359,42,5,1,3,48,ac8jow4mdkvnsv5s0och4qqm,1,39.6,-1.6,2025-04-06T12:04:17.059Z,2025-04-06T12:04:51Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629828077,347,,5629828099,233,40,5629828075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113441,43,1,1,3,57,ac8jow4mdkvnsv5s0och4qqm,1,33.5,0.0,2025-04-06T12:04:26.019Z,2025-04-06T12:04:27Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629828529,107,,5629828537,212,14.1,5629828535,141,13.4,5629828533,140,24.5,5629828539,213,2.30,5629828531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113467,44,1,1,3,58,ac8jow4mdkvnsv5s0och4qqm,1,20.9,16.8,2025-04-06T12:04:26.691Z,2025-04-06T12:20:35Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629828633,56,Back,5629930087,1,,5629828635,140,22.9,5629828641,212,36.7,5629828637,141,70.7,5629927733,155,,5629828643,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113541,45,43,1,3,59,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T12:04:27.859Z,2025-04-06T12:20:33Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629829055,140,19.3,5629829053,56,Back,5629829059,212,16.3,5629829057,141,66.4,5629929867,144,1,5629829061,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113571,46,1,1,4,3,ac8jow4mdkvnsv5s0och4qqm,1,30.1,72.0,2025-04-06T12:04:31.748Z,2025-04-06T12:04:33Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5629829195,140,56.7,5629829193,56,Left,5629829197,141,93.9,5629829199,212,31.7,5629829201,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113667,47,1,1,4,5,ac8jow4mdkvnsv5s0och4qqm,1,58.0,94.2,2025-04-06T12:04:33.219Z,2025-04-06T12:04:38Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629829707,141,94.4,5629829711,213,0.01,5629829705,140,83.8,5629829709,212,27.1,5629829703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113801,48,1,1,4,9,ac8jow4mdkvnsv5s0och4qqm,1,86.8,92.6,2025-04-06T12:04:37.859Z,2025-04-06T12:04:46Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5629830395,212,9.3,5629830387,56,Left,5629830391,141,82.2,5629830399,213,5.42,5629830389,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113757,41,43,1,4,13,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T12:04:42.052Z,2025-04-06T12:04:44Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629830473,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113805,49,4,1,4,14,ac8jow4mdkvnsv5s0och4qqm,1,92.4,80.2,2025-04-06T12:04:42.963Z,2025-04-06T12:21:18Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629830511,233,42,5629830433,13,,5629830435,56,Left,5629830441,152,,5629933953,294,,5629830449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113785,42,4,1,4,14,2nnlsjfbcea40t4jeclcbw9lk,0,7.6,19.8,2025-04-06T12:04:42.964Z,2025-04-06T12:21:16Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629830369,152,,5629933753,294,,5629830367,56,Back,5629830373,285,,5629830365,13,,5629830521,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114777,50,15,1,5,8,ac8jow4mdkvnsv5s0och4qqm,1,88.9,80.3,2025-04-06T12:05:36.196Z,2025-04-06T12:22:03Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5629835501,26,,5629845209,233,43,5629844757,20,,5629835505,69,,5629938003,230,99.3,5629845169,146,94.5,5629835507,56,Left,5629845163,102,51.6,5629938005,231,54.5,5629845171,147,65.9,5629845165,103,19,5629845167,458,5629845161,78,5629938001,82,,,,,,,,,,,
2797114809,43,10,1,5,8,2nnlsjfbcea40t4jeclcbw9lk,1,5.5,34.1,2025-04-06T12:05:36.296Z,2025-04-06T12:22:22Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629936111,94,,5629938049,233,50,5629835741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115041,51,1,1,5,17,ac8jow4mdkvnsv5s0och4qqm,1,47.5,78.7,2025-04-06T12:05:45.572Z,2025-04-06T12:05:49Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629836961,141,51.0,5629836965,213,3.83,5629836957,56,Back,5629836959,140,25.7,5629836963,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115075,52,1,1,5,21,ac8jow4mdkvnsv5s0och4qqm,0,26.6,46.4,2025-04-06T12:05:49.220Z,2025-04-06T12:05:51Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629837185,140,67.7,5629837181,155,,5629837195,213,5.74,5629837191,212,50.5,5629837183,56,Right,5629837189,141,7.7,5629837197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115181,44,1,1,5,25,2nnlsjfbcea40t4jeclcbw9lk,1,33.9,81.5,2025-04-06T12:05:53.556Z,2025-04-06T12:05:56Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5629837693,56,Back,5629837705,213,0.63,5629837691,3,,5629837697,140,45.4,5629837703,212,14.9,5629837701,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115191,45,61,1,5,27,2nnlsjfbcea40t4jeclcbw9lk,0,45.4,94.4,2025-04-06T12:05:56.101Z,2025-04-06T12:05:56Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629837727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115309,53,1,1,5,29,ac8jow4mdkvnsv5s0och4qqm,1,55.2,4.3,2025-04-06T12:05:57.908Z,2025-04-06T12:08:47Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5629838325,141,7.4,5629838321,56,Back,5629838323,140,40.9,5629838329,213,3.00,5629838327,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115373,54,1,1,5,32,ac8jow4mdkvnsv5s0och4qqm,1,38.2,9.2,2025-04-06T12:06:00.836Z,2025-04-06T12:08:53Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629838761,213,2.59,5629838753,56,Back,5629838759,212,37.1,5629838757,141,37.9,5629838763,1,,5629838755,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115467,55,1,1,5,38,ac8jow4mdkvnsv5s0och4qqm,1,11.5,45.4,2025-04-06T12:06:07.172Z,2025-04-06T12:06:08Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629839193,140,13.5,5629839197,212,8.5,5629839199,213,1.32,5629839195,141,57.5,5629839191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115491,56,1,1,5,40,ac8jow4mdkvnsv5s0och4qqm,1,13.6,57.6,2025-04-06T12:06:08.756Z,2025-04-06T12:06:09Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629839327,212,11.7,5629839323,141,47.3,5629839317,56,Back,5629839319,140,4.7,5629839331,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115565,58,1,1,5,43,ac8jow4mdkvnsv5s0och4qqm,1,4.8,43.0,2025-04-06T12:06:11.428Z,2025-04-06T12:06:13Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629839627,56,Back,5629839629,140,10.3,5629839633,212,20.2,5629839631,141,14.6,5629839635,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115615,59,1,1,5,45,ac8jow4mdkvnsv5s0och4qqm,1,12.5,9.1,2025-04-06T12:06:13.444Z,2025-04-06T12:06:16Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629840013,212,19.6,5629840015,213,6.09,5629840011,141,3.7,5629840007,56,Back,5629840009,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115681,60,1,1,5,48,ac8jow4mdkvnsv5s0och4qqm,0,31.5,3.7,2025-04-06T12:06:16.278Z,2025-04-06T12:06:19Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629840373,141,53.9,5629840367,155,,5629840379,1,,5629840371,140,62.9,5629840369,56,Center,5629840377,213,0.80,5629840375,212,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115721,46,1,1,5,52,2nnlsjfbcea40t4jeclcbw9lk,0,42.0,34.9,2025-04-06T12:06:20.660Z,2025-04-06T12:06:21Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629840589,141,36.4,5629840587,140,59.2,5629840583,157,,5629840597,1,,5629840593,213,0.06,5629840585,56,Center,5629840591,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115887,61,1,1,5,53,ac8jow4mdkvnsv5s0och4qqm,1,36.3,69.4,2025-04-06T12:06:21.636Z,2025-04-06T12:06:50Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,1.0,,5629841555,212,22.8,5629843455,210,15,5629841547,140,55.5,5629841539,3,,5629841551,141,53.6,5629841543,56,Center,5629841559,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115897,62,15,1,6,1,ac8jow4mdkvnsv5s0och4qqm,1,85.1,64.8,2025-04-06T12:06:29.668Z,2025-04-06T12:06:50Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629841585,64,,5629841587,56,Center,5629843519,147,60.7,5629843351,82,,5629843513,103,19,5629843503,78,,5629843523,231,51.1,5629843529,233,47,5629843511,102,51.6,5629843507,55,61,5629843505,29,,5629843515,215,5629843521,230,5629843501,72,99.8,5629843517,146,89.8,5629841583,22,,,,,
2797115911,47,10,1,6,1,2nnlsjfbcea40t4jeclcbw9lk,1,10.2,39.3,2025-04-06T12:06:29.768Z,2025-04-06T12:06:51Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629841667,56,Back,5629841665,94,,5629843583,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115957,48,50,1,6,3,2nnlsjfbcea40t4jeclcbw9lk,1,23.7,35.7,2025-04-06T12:06:32.148Z,2025-04-06T12:06:45Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5629841903,285,,5629842087,233,63,5629841901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115981,63,7,1,6,3,ac8jow4mdkvnsv5s0och4qqm,1,76.3,64.3,2025-04-06T12:06:32.149Z,2025-04-06T12:06:39Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629842019,56,Center,5629842045,233,48,5629842021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116061,64,1,1,6,6,ac8jow4mdkvnsv5s0och4qqm,1,71.4,72.6,2025-04-06T12:06:34.309Z,2025-04-06T12:06:38Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629842449,56,Left,5629842453,141,85.9,5629842451,140,79.7,5629842457,213,0.80,5629842455,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116079,49,45,1,6,10,2nnlsjfbcea40t4jeclcbw9lk,0,9.6,19.8,2025-04-06T12:06:38.708Z,2025-04-06T12:06:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629842597,233,65,5629842527,56,Back,5629842531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116087,65,3,1,6,10,ac8jow4mdkvnsv5s0och4qqm,1,90.4,80.2,2025-04-06T12:06:38.708Z,2025-04-06T12:06:44Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629842565,233,49,5629842553,286,,5629842551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116141,66,1,1,6,12,ac8jow4mdkvnsv5s0och4qqm,0,99.0,69.3,2025-04-06T12:06:40.757Z,2025-04-06T12:06:57Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629842905,286,,5629842867,212,3.3,5629842865,141,66.2,5629842863,140,96.6,5629842901,233,50,5629842869,213,3.84,5629843957,195,,5629842899,236,,5629842861,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2797116113,50,74,1,6,12,2nnlsjfbcea40t4jeclcbw9lk,1,3.5,35.8,2025-04-06T12:06:40.758Z,2025-04-06T12:06:49Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629842689,56,Back,5629842695,285,,5629842959,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116125,51,6,1,6,14,2nnlsjfbcea40t4jeclcbw9lk,0,1.6,35.0,2025-04-06T12:06:42.436Z,2025-04-06T12:41:04Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629842819,56,Back,5629843035,233,67,5629842821,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116143,67,6,1,6,14,ac8jow4mdkvnsv5s0och4qqm,1,98.4,65.0,2025-04-06T12:06:42.436Z,2025-04-06T12:06:48Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629842989,73,,5629843019,233,51,5629842985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117261,68,1,1,7,6,ac8jow4mdkvnsv5s0och4qqm,0,99.5,99.5,2025-04-06T12:07:34.549Z,2025-04-06T12:07:36Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5629848829,56,Center,5629848827,223,,5629848823,6,,5629848833,141,56.4,5629848837,213,4.51,5629848821,2,,5629848825,155,,5629848835,212,29.9,5629848831,140,93.7,,,,,,,,,,,,,,,,,,,,,,,
2797117355,52,12,1,7,10,2nnlsjfbcea40t4jeclcbw9lk,1,5.3,44.5,2025-04-06T12:07:38.645Z,2025-04-06T12:10:34Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629849341,56,Back,5629849345,141,38.9,5629849349,213,6.07,5629849347,212,17.9,5629849343,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117321,69,15,1,7,10,ac8jow4mdkvnsv5s0och4qqm,1,81.1,50.3,2025-04-06T12:07:38.981Z,2025-04-06T12:12:15Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629849193,18,,5629878421,458,,5629878415,215,,5629878433,231,50,5629878427,147,50.7,5629878425,146,87.3,5629878411,103,19,5629878407,102,51.6,5629878423,139,,5629876131,20,,5629878403,78,,5629876137,82,5629878419,328,5629878431,230,,5629849195,56,Center,5629878399,25,99.0,,,,
2797121635,122,61,1,7,10,ac8jow4mdkvnsv5s0och4qqm,1,86.3,49.3,2025-04-06T12:07:38.982Z,2025-04-06T12:11:33Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629873861,56,Center,5629874125,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117359,53,43,1,7,12,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T12:07:40.805Z,2025-04-06T12:11:12Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629872165,144,10,5629849353,94,0,5629849355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117457,70,1,1,7,16,ac8jow4mdkvnsv5s0och4qqm,1,51.9,83.8,2025-04-06T12:07:44.581Z,2025-04-06T12:07:46Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629849807,56,Back,5629849811,141,61.4,5629849809,140,26.8,5629849815,213,3.67,5629849813,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117507,71,1,1,7,17,ac8jow4mdkvnsv5s0och4qqm,1,27.5,58.8,2025-04-06T12:07:46.068Z,2025-04-06T12:07:49Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629850109,212,34.3,5629850103,56,Back,5629850115,1,,5629850105,140,46.3,5629850111,213,5.33,5629850107,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117529,72,1,1,7,21,ac8jow4mdkvnsv5s0och4qqm,1,46.3,17.6,2025-04-06T12:07:49.669Z,2025-04-06T12:07:51Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629850227,213,0.32,5629850219,56,Center,5629850225,212,14.1,5629850223,141,24.1,5629850221,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
