id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2805492439,38,1,1,2,27,33hzf6j2rd9r50g2n4agsytkd,1,23.0,15.2,2025-04-24T17:03:03.689Z,2025-04-24T17:03:05Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676091779,56,Back,5676091785,212,8.5,5676091781,140,28.9,5676091787,213,0.75,5676091783,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492453,22,83,1,2,28,ac8jow4mdkvnsv5s0och4qqm,0,67.5,75.1,2025-04-24T17:03:04.816Z,2025-04-24T17:20:28Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676092053,399,7ctf2925tg7mc3a05unhxsd1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492457,39,1,1,2,29,33hzf6j2rd9r50g2n4agsytkd,1,31.2,24.1,2025-04-24T17:03:05.747Z,2025-04-24T17:03:08Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676091867,212,12.9,5676091861,56,Back,5676091863,140,26.3,5676091865,141,6.7,5676091869,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492465,40,1,1,2,32,33hzf6j2rd9r50g2n4agsytkd,1,25.7,8.5,2025-04-24T17:03:08.018Z,2025-04-24T17:03:15Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676091905,140,17.5,5676091911,213,2.30,5676091907,141,22.7,5676091909,212,12.9,5676091903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492525,41,1,1,2,39,33hzf6j2rd9r50g2n4agsytkd,1,29.9,26.8,2025-04-24T17:03:15.107Z,2025-04-24T17:03:20Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676092219,212,13.7,5676092221,213,4.51,5676092213,56,Back,5676092215,140,27.3,5676092217,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492581,42,1,1,2,44,33hzf6j2rd9r50g2n4agsytkd,1,35.1,14.6,2025-04-24T17:03:19.956Z,2025-04-24T17:03:28Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676092515,140,66.5,5676092517,141,55.5,5676092519,212,43.1,5676092523,1,,5676092521,213,0.70,5676092513,56,Center,5676092511,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492559,23,4,1,2,48,ac8jow4mdkvnsv5s0och4qqm,1,32.4,41.3,2025-04-24T17:03:24.425Z,2025-04-24T19:02:28Z,,,,5676092411,285,,5676092405,10,,5676092407,56,Back,5676092761,233,43,5676092409,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492583,43,4,1,2,48,33hzf6j2rd9r50g2n4agsytkd,0,67.6,58.7,2025-04-24T17:03:24.426Z,2025-04-24T19:02:28Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5676092609,286,,5676092605,56,Center,5676092937,233,23,5676092607,152,,5676092603,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492621,24,43,1,2,59,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-24T17:03:35.480Z,2025-04-24T17:03:47Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676093209,144,1,5676092797,140,28.0,5676092795,56,Back,5676092803,213,1.49,5676092801,212,10.8,5676092791,5,0,5676092793,152,0,5676092799,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492637,25,1,1,3,2,ac8jow4mdkvnsv5s0och4qqm,1,30.9,20.0,2025-04-24T17:03:38.488Z,2025-04-24T17:03:48Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676092911,212,13.5,5676092905,56,Back,5676092913,213,2.68,5676092907,140,19.4,5676092909,141,28.9,5676093271,152,,5676093269,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492659,26,1,1,3,4,ac8jow4mdkvnsv5s0och4qqm,1,19.4,28.9,2025-04-24T17:03:40.136Z,2025-04-24T17:03:43Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676093053,140,7.7,5676093057,212,17.4,5676093051,56,Back,5676093059,213,2.36,5676093055,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492667,27,1,1,3,7,ac8jow4mdkvnsv5s0och4qqm,0,7.5,47.5,2025-04-24T17:03:43.406Z,2025-04-24T17:03:44Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676093091,56,Back,5676093093,140,47.1,5676093089,157,,5676093099,213,0.06,5676093097,212,41.7,5676093095,141,51.2,5676093101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492693,44,1,1,3,9,33hzf6j2rd9r50g2n4agsytkd,1,53.7,50.1,2025-04-24T17:03:45.748Z,2025-04-24T17:03:48Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676093253,213,2.87,5676093251,212,14.7,5676093249,141,56.0,5676093243,3,,5676093245,56,Back,5676093247,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492703,46,1,1,3,12,33hzf6j2rd9r50g2n4agsytkd,1,39.6,56.0,2025-04-24T17:03:48.371Z,2025-04-24T17:03:50Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676093305,141,76.6,5676093307,212,14.8,5676093309,213,1.90,5676093301,56,Back,5676093303,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492729,47,1,1,3,14,33hzf6j2rd9r50g2n4agsytkd,1,31.7,76.7,2025-04-24T17:03:50.148Z,2025-04-24T17:03:54Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676093437,140,12.3,5676093443,213,3.65,5676093439,141,59.9,5676093441,212,23.4,5676093435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492751,48,1,1,3,18,33hzf6j2rd9r50g2n4agsytkd,0,12.2,49.6,2025-04-24T17:03:54.116Z,2025-04-24T17:03:56Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676093597,140,60.7,5676093601,212,54.7,5676093603,213,5.91,5676093595,56,Right,5676093593,157,,5676093605,1,,5676093599,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492769,28,12,1,3,22,ac8jow4mdkvnsv5s0och4qqm,1,31.0,87.8,2025-04-24T17:03:58.121Z,2025-04-24T17:03:58Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676093707,213,5.79,5676093703,141,78.1,5676093701,140,42.6,5676093729,15,,5676093699,56,Back,5676093705,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492793,49,1,1,3,24,33hzf6j2rd9r50g2n4agsytkd,1,58.1,34.5,2025-04-24T17:04:00.339Z,2025-04-24T17:04:02Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676093817,212,7.0,5676093815,141,42.7,5676093813,140,54.0,5676093811,56,Center,5676093819,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492803,50,1,1,3,26,33hzf6j2rd9r50g2n4agsytkd,1,50.8,39.4,2025-04-24T17:04:02.803Z,2025-04-24T17:04:04Z,1a112nxaob06fjynlat625u96,K. Holmén,,5676093875,141,26.1,5676093879,213,3.89,5676093877,212,13.2,5676093873,140,41.6,5676093871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492805,29,83,1,3,27,ac8jow4mdkvnsv5s0och4qqm,0,64.4,78.8,2025-04-24T17:04:02.888Z,2025-04-24T17:23:35Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676094143,399,4nx0njulsjs2hegiee011dxpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492823,51,1,1,3,28,33hzf6j2rd9r50g2n4agsytkd,1,41.2,25.8,2025-04-24T17:04:04.467Z,2025-04-24T17:04:06Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676093981,141,4.7,5676093983,212,14.7,5676093977,56,Back,5676093985,213,4.92,5676093979,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492845,52,1,1,3,30,33hzf6j2rd9r50g2n4agsytkd,1,38.4,15.6,2025-04-24T17:04:06.787Z,2025-04-24T17:04:09Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676094117,212,17.0,5676094109,56,Back,5676094119,213,2.45,5676094111,140,25.9,5676094113,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492847,53,1,1,3,33,33hzf6j2rd9r50g2n4agsytkd,1,29.5,36.7,2025-04-24T17:04:09.427Z,2025-04-24T17:04:12Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676094131,56,Back,5676094133,140,18.9,5676094139,213,2.26,5676094137,212,17.4,5676094135,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492895,54,1,1,3,36,33hzf6j2rd9r50g2n4agsytkd,1,19.1,56.4,2025-04-24T17:04:12.211Z,2025-04-24T17:04:15Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676094371,212,11.5,5676094373,213,3.94,5676094365,56,Back,5676094369,141,44.3,5676094367,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492905,55,1,1,3,39,33hzf6j2rd9r50g2n4agsytkd,1,11.2,38.2,2025-04-24T17:04:15.108Z,2025-04-24T17:04:17Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676094455,213,6.07,5676094447,56,Back,5676094445,155,,5676094451,141,29.7,5676094453,212,27.8,5676094449,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492917,56,1,1,3,41,33hzf6j2rd9r50g2n4agsytkd,1,37.1,29.7,2025-04-24T17:04:17.619Z,2025-04-24T17:04:21Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676094519,212,21.1,5676094521,213,1.10,5676094513,56,Back,5676094511,3,,5676094515,140,46.3,5676094517,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492933,57,1,1,3,45,33hzf6j2rd9r50g2n4agsytkd,0,60.2,76.3,2025-04-24T17:04:21.251Z,2025-04-24T17:04:23Z,1a112nxaob06fjynlat625u96,K. Holmén,,5676094609,140,72.6,5676094613,212,16.9,5676094611,141,92.1,5676094607,56,Left,5676094615,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492953,30,12,1,3,49,ac8jow4mdkvnsv5s0och4qqm,1,12.4,8.9,2025-04-24T17:04:25.176Z,2025-04-24T17:04:26Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676094695,212,8.5,5676094721,167,,5676094693,141,0.0,5676094697,213,4.11,5676094691,140,7.8,5676094689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492955,31,5,1,3,50,ac8jow4mdkvnsv5s0och4qqm,0,13.4,-1.6,2025-04-24T17:04:26.037Z,2025-04-24T19:04:31Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676094699,56,Back,5676094739,233,58,5676094701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492957,58,5,1,3,50,33hzf6j2rd9r50g2n4agsytkd,1,86.6,101.6,2025-04-24T17:04:26.037Z,2025-04-24T17:04:30Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5676094707,347,,5676094729,233,31,5676094705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493045,59,1,1,4,1,33hzf6j2rd9r50g2n4agsytkd,1,78.7,100.0,2025-04-24T17:04:37.316Z,2025-04-24T17:24:25Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676134501,189,,5676095263,140,67.0,5676095261,56,Left,5676095259,107,,5676095269,213,3.68,5676095267,212,14.3,5676095265,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493059,60,1,1,4,4,33hzf6j2rd9r50g2n4agsytkd,1,70.9,88.3,2025-04-24T17:04:40.610Z,2025-04-24T17:04:45Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676095333,56,Left,5676095339,212,13.2,5676095341,213,0.37,5676095337,141,95.4,5676095335,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493075,61,1,1,4,9,33hzf6j2rd9r50g2n4agsytkd,1,74.7,93.3,2025-04-24T17:04:45.379Z,2025-04-24T17:04:48Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5676095441,141,94.5,5676095443,212,7.3,5676095439,140,67.8,5676095445,213,3.03,5676095437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493087,62,1,1,4,12,33hzf6j2rd9r50g2n4agsytkd,1,65.6,88.7,2025-04-24T17:04:48.691Z,2025-04-24T17:04:51Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676095519,141,91.7,5676095521,212,9.9,5676095523,213,2.93,5676095515,56,Left,5676095517,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493099,63,1,1,4,15,33hzf6j2rd9r50g2n4agsytkd,1,59.6,90.6,2025-04-24T17:04:51.060Z,2025-04-24T17:04:54Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676095587,141,93.9,5676095585,140,69.5,5676095583,56,Left,5676095589,212,10.6,5676095591,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493125,64,1,1,4,18,33hzf6j2rd9r50g2n4agsytkd,1,63.4,90.0,2025-04-24T17:04:54.499Z,2025-04-24T17:04:58Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5676095719,141,84.4,5676095723,213,3.47,5676095721,212,11.8,5676095715,56,Left,5676095717,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493149,65,1,1,4,22,33hzf6j2rd9r50g2n4agsytkd,1,62.7,85.4,2025-04-24T17:04:58.581Z,2025-04-24T17:05:04Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676095879,196,,5676095885,141,14.3,5676095887,212,53.3,5676095889,213,5.15,5676095891,1,,5676095877,155,,5676095883,140,84.1,5676095881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493151,66,61,1,4,28,33hzf6j2rd9r50g2n4agsytkd,0,84.1,14.3,2025-04-24T17:05:04.452Z,2025-04-24T17:05:04Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676095895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493161,33,1,1,4,31,ac8jow4mdkvnsv5s0och4qqm,0,34.0,82.6,2025-04-24T17:05:07.209Z,2025-04-24T17:25:48Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676137035,213,5.23,5676137161,236,,5676137163,233,67,5676095951,56,Back,5676137029,140,35.3,5676137033,212,2.7,5676137031,141,79.1,5676137167,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493165,67,74,1,4,31,33hzf6j2rd9r50g2n4agsytkd,1,70.0,18.2,2025-04-24T17:05:07.210Z,2025-04-24T17:25:48Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676095969,56,Right,5676137169,233,33,5676137121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493185,34,4,1,4,35,ac8jow4mdkvnsv5s0och4qqm,1,36.3,71.8,2025-04-24T17:05:10.899Z,2025-04-24T17:26:03Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676137601,295,,5676096117,13,,5676096121,152,,5676096119,56,Back,5676096125,286,,5676096143,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493181,68,4,1,4,35,33hzf6j2rd9r50g2n4agsytkd,0,63.7,28.2,2025-04-24T17:05:10.900Z,2025-04-24T17:26:05Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676096165,233,34,5676137697,295,,5676096085,152,,5676096081,13,,5676096083,56,Center,5676096089,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493285,35,1,1,4,46,ac8jow4mdkvnsv5s0och4qqm,1,44.3,75.6,2025-04-24T17:05:21.857Z,2025-04-24T17:30:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676096635,1,,5676096625,56,Back,5676096627,140,28.8,5676096629,141,23.0,5676096633,213,4.29,5676096631,212,39.3,5676143965,189,,5676096623,152,,5676096621,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493297,36,1,1,4,47,ac8jow4mdkvnsv5s0och4qqm,1,33.8,26.6,2025-04-24T17:05:23.449Z,2025-04-24T17:30:55Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676096681,212,21.7,5676096683,213,0.20,5676096677,140,54.1,5676096675,56,Center,5676096679,141,32.9,5676145181,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805501995,254,1,1,4,48,ac8jow4mdkvnsv5s0och4qqm,1,52.6,34.0,2025-04-24T17:05:24.385Z,2025-04-24T17:31:21Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676146903,140,55.7,5676146901,56,Center,5676146909,213,1.33,5676146907,212,13.6,5676146905,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493335,37,1,1,4,53,ac8jow4mdkvnsv5s0och4qqm,1,64.4,46.7,2025-04-24T17:05:29.336Z,2025-04-24T17:05:46Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,1.0,5676096873,56,Center,5676096879,212,25.2,5676096881,213,0.98,5676097181,210,14,5676096877,141,77.5,5676096875,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493339,38,14,1,4,56,ac8jow4mdkvnsv5s0och4qqm,1,81.2,55.6,2025-04-24T17:05:32.201Z,2025-04-24T19:06:43Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676097207,102,55.3,5676096887,22,,5676097209,103,7.6,5676096891,56,Center,5676096889,18,,5676097199,73,,5676097203,55,37,5676097201,29,,5676097211,215,5676097213,230,97.5,5676097089,20,5676097215,231,52.5,,,,,,,,,,,,,,,,,,,,
2805493359,39,13,1,5,0,ac8jow4mdkvnsv5s0och4qqm,1,92.4,62.4,2025-04-24T17:05:36.401Z,2025-04-24T19:07:06Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676096973,22,,5676097479,20,,5676096977,56,Center,5676097723,391,,5676097713,75,,5676097721,328,,5676097729,231,52.9,5676097719,214,,5676335429,17,5676097717,103,4.2,5676097727,230,5676097725,458,,98.9,5676097715,102,40.7,,,,,,,,,,,,,,,,
2805493385,40,5,1,5,1,ac8jow4mdkvnsv5s0och4qqm,0,100.8,38.5,2025-04-24T17:05:37.300Z,2025-04-24T19:04:31Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676097083,56,Center,5676097125,233,69,5676097085,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493363,69,5,1,5,1,33hzf6j2rd9r50g2n4agsytkd,1,-0.8,61.5,2025-04-24T17:05:37.300Z,2025-04-24T19:04:31Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676097105,233,40,5676096989,56,Back,5676096991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805532883,973,1,1,5,28,33hzf6j2rd9r50g2n4agsytkd,1,3.8,50.4,2025-04-24T17:06:03.851Z,2025-04-24T19:00:45Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676322467,124,,5676322077,212,11.2,5676322075,141,38.3,5676322073,140,11.1,5676322071,56,Back,5676322079,213,5.46,5676322469,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493587,70,2,1,5,31,33hzf6j2rd9r50g2n4agsytkd,1,8.0,40.5,2025-04-24T17:06:07.699Z,2025-04-24T19:01:04Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676098239,141,41.7,5676098293,1,,5676098291,7,4psxc0t1nm2o7a984utuzwciy,5676322727,189,,5676098237,140,66.5,5676098295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493731,42,1,1,5,54,ac8jow4mdkvnsv5s0och4qqm,1,26.7,63.6,2025-04-24T17:06:30.634Z,2025-04-24T17:37:54Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676099007,141,94.5,5676098995,56,Left,5676098987,155,,5676099011,212,48.8,5676099015,213,0.44,5676099001,140,68.7,5676098983,5,,5676099017,1,,5676098991,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493739,43,61,1,5,57,ac8jow4mdkvnsv5s0och4qqm,0,68.7,94.5,2025-04-24T17:06:33.018Z,2025-04-24T17:06:33Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676099035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493749,44,5,1,5,57,ac8jow4mdkvnsv5s0och4qqm,0,72.2,101.0,2025-04-24T17:06:33.675Z,2025-04-24T17:06:38Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676099187,233,71,5676099101,347,,5676099099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493757,71,5,1,5,57,33hzf6j2rd9r50g2n4agsytkd,1,27.8,-1.0,2025-04-24T17:06:33.675Z,2025-04-24T19:04:31Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5676099159,233,44,5676099155,56,Back,5676099157,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493811,72,1,1,6,8,33hzf6j2rd9r50g2n4agsytkd,1,21.4,0.0,2025-04-24T17:06:44.515Z,2025-04-24T17:39:06Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676099489,212,8.8,5676099491,213,0.01,5676099481,107,,5676099483,56,Back,5676099485,140,29.8,5676099487,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493835,74,61,1,6,9,33hzf6j2rd9r50g2n4agsytkd,1,31.1,2.6,2025-04-24T17:06:45.116Z,2025-04-24T17:39:19Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676161607,189,,5676099629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493817,73,43,1,6,9,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-24T17:06:45.239Z,2025-04-24T17:06:53Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676099499,56,Back,5676099817,144,5,5676099501,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493845,45,61,1,6,13,ac8jow4mdkvnsv5s0och4qqm,0,62.6,95.6,2025-04-24T17:06:49.499Z,2025-04-24T17:39:27Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676099693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493849,46,5,1,6,13,ac8jow4mdkvnsv5s0och4qqm,0,63.5,101.8,2025-04-24T17:06:49.508Z,2025-04-24T19:04:32Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676100567,233,75,5676099699,56,Left,5676099701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493847,75,5,1,6,13,33hzf6j2rd9r50g2n4agsytkd,1,36.5,-1.8,2025-04-24T17:06:49.508Z,2025-04-24T19:04:32Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676099695,56,Back,5676099697,347,,5676100563,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493909,76,1,1,6,20,33hzf6j2rd9r50g2n4agsytkd,1,32.0,0.0,2025-04-24T17:06:56.707Z,2025-04-24T17:40:15Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676100047,213,0.96,5676100045,212,7.1,5676163393,107,,5676100043,141,6.8,5676100041,140,35.9,5676100039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805504879,393,1,1,6,21,33hzf6j2rd9r50g2n4agsytkd,0,39.9,8.8,2025-04-24T17:06:57.427Z,2025-04-24T17:40:35Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676163711,213,6.05,5676163705,140,52.3,5676163709,212,13.4,5676163703,56,Right,5676163707,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805505097,337,1,1,6,22,ac8jow4mdkvnsv5s0och4qqm,1,47.2,93.0,2025-04-24T17:06:58.805Z,2025-04-24T17:41:21Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676165769,1,,5676165759,56,Left,5676165761,140,53.7,5676165763,141,97.7,5676165757,157,,5676165765,212,7.5,5676165767,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493917,47,43,1,6,24,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-24T17:07:00.539Z,2025-04-24T17:40:10Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676100093,213,0.49,5676100091,212,10.3,5676100089,141,95.1,5676100083,157,0,5676100085,56,Left,5676163293,144,1,5676100087,140,50.3,5676100095,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
