id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2800755741,41,83,1,3,57,33hzf6j2rd9r50g2n4agsytkd,0,92.5,8.8,2025-04-13T14:34:57.592Z,2025-04-13T14:35:02Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5649855933,399,9ajfpzjfipsub15tats3mo2j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755795,21,1,1,3,59,46yo78zak2j7kaxc5ak1fnm60,0,7.0,91.2,2025-04-13T14:34:59.432Z,2025-04-13T14:35:01Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649855715,140,27.2,5649855717,141,100.0,5649855719,212,22.2,5649855721,213,0.30,5649855723,1,,5649855713,56,Back,5649855711,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755805,22,5,1,4,1,46yo78zak2j7kaxc5ak1fnm60,0,26.6,100.8,2025-04-13T14:35:01.083Z,2025-04-13T14:35:06Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649856039,233,42,5649855743,56,Back,5649855745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755845,42,5,1,4,1,33hzf6j2rd9r50g2n4agsytkd,1,73.4,-0.8,2025-04-13T14:35:01.083Z,2025-04-13T15:33:43Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5649855983,56,Right,5649855987,347,,5649855997,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755941,43,1,1,4,4,33hzf6j2rd9r50g2n4agsytkd,1,73.9,0.0,2025-04-13T14:35:04.568Z,2025-04-13T14:35:08Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5649856479,212,17.2,5649856471,107,,5649856473,56,Right,5649856475,140,58.8,5649856477,141,8.9,5649856481,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756015,44,1,1,4,7,33hzf6j2rd9r50g2n4agsytkd,1,58.6,8.9,2025-04-13T14:35:07.464Z,2025-04-13T14:35:12Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649856931,212,8.1,5649856933,213,6.05,5649856917,56,Right,5649856927,141,6.2,5649856923,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755967,23,45,1,4,9,46yo78zak2j7kaxc5ak1fnm60,0,37.3,95.8,2025-04-13T14:35:09.824Z,2025-04-13T15:52:30Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5649857119,233,45,5649856653,285,,5649856651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756033,45,3,1,4,9,33hzf6j2rd9r50g2n4agsytkd,1,62.7,4.2,2025-04-13T14:35:09.824Z,2025-04-13T15:52:30Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5649857011,56,Right,5649857013,286,,5649857105,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755993,24,83,1,4,10,46yo78zak2j7kaxc5ak1fnm60,0,40.1,96.3,2025-04-13T14:35:10.192Z,2025-04-13T14:49:08Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5649857321,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756069,46,1,1,4,11,33hzf6j2rd9r50g2n4agsytkd,1,66.6,11.1,2025-04-13T14:35:11.328Z,2025-04-13T14:49:09Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5649857249,140,65.5,5649857253,212,4.0,5649857251,141,16.7,5649857245,56,Right,5649857255,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756097,47,1,1,4,12,33hzf6j2rd9r50g2n4agsytkd,0,65.5,16.7,2025-04-13T14:35:12.160Z,2025-04-13T14:49:16Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5649857413,212,7.4,5649857417,213,0.68,5649857405,140,71.0,5649857409,141,23.6,5649857401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756039,25,8,1,4,12,46yo78zak2j7kaxc5ak1fnm60,1,34.9,78.8,2025-04-13T14:35:12.840Z,2025-04-13T14:35:13Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649857047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756107,26,1,1,4,14,46yo78zak2j7kaxc5ak1fnm60,1,31.9,66.3,2025-04-13T14:35:14.529Z,2025-04-13T14:35:26Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649857499,212,13.7,5649857503,213,1.06,5649857493,56,Back,5649857495,140,38.3,5649857497,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756183,28,1,1,4,15,46yo78zak2j7kaxc5ak1fnm60,1,36.7,82.6,2025-04-13T14:35:15.336Z,2025-04-13T14:35:18Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649857921,141,93.5,5649857923,212,10.1,5649857919,140,30.1,5649857917,56,Back,5649857925,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756193,29,4,1,4,18,46yo78zak2j7kaxc5ak1fnm60,1,34.9,89.2,2025-04-13T14:35:18.736Z,2025-04-13T14:59:12Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649879369,233,50,5649879373,286,,5649857965,56,Back,5649879345,13,,5650008649,294,,5649879347,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756769,50,4,1,4,18,33hzf6j2rd9r50g2n4agsytkd,0,65.1,10.8,2025-04-13T14:35:18.737Z,2025-04-13T14:50:44Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5649861217,285,,5649861209,13,,5649879401,233,29,5649866849,294,,5649861211,56,Right,5649861213,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756265,48,43,1,4,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T14:35:20.984Z,2025-04-13T14:35:46Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649858305,141,0.0,5649858311,1,0,5649858307,212,23.7,5649861455,144,1,5649858309,213,5.81,5649858301,56,Right,5649858303,140,58.3,5649858299,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756249,30,43,1,4,21,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T14:35:21.456Z,2025-04-13T14:35:40Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649860741,144,5,5649858223,347,0,5649858221,56,Back,5649858393,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756269,49,43,1,4,22,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T14:35:22.057Z,2025-04-13T14:35:41Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649858333,347,0,5649858331,56,Right,5649860855,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800805579,336,1,1,4,41,46yo78zak2j7kaxc5ak1fnm60,1,31.8,87.1,2025-04-13T14:35:40.892Z,2025-04-13T15:23:52Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650126229,141,71.8,5650126219,189,,5650126233,212,16.8,5650126221,56,Back,5650126447,5,,5650126449,152,,5650126225,140,44.4,5650126237,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756815,31,43,1,4,44,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T14:35:44.175Z,2025-04-13T14:38:21Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5649861295,141,75.6,5649861299,213,5.27,5649861291,56,Back,5649861297,212,11.5,5649861293,140,38.1,5649881293,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800777377,178,1,1,4,44,46yo78zak2j7kaxc5ak1fnm60,1,39.9,69.3,2025-04-13T14:35:44.419Z,2025-04-13T15:23:54Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649976455,56,Back,5649976467,213,2.60,5649976463,141,79.7,5649976461,140,28.8,5649976465,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756839,32,43,1,4,44,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T14:35:44.879Z,2025-04-13T14:38:22Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649861413,213,2.52,5649861405,141,82.6,5649881495,144,1,5649861397,56,Back,5649861401,140,31.8,5649861409,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756889,33,1,1,4,45,46yo78zak2j7kaxc5ak1fnm60,1,30.4,79.4,2025-04-13T14:35:45.752Z,2025-04-13T14:51:49Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5649861689,140,21.5,5649861697,213,4.10,5649861691,141,59.9,5649861687,56,Back,5649861695,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756933,34,1,1,4,47,46yo78zak2j7kaxc5ak1fnm60,1,21.4,59.4,2025-04-13T14:35:47.647Z,2025-04-13T14:35:50Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649861943,140,23.3,5649861941,56,Back,5649861949,213,4.79,5649861947,212,25.0,5649861945,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756973,35,1,1,4,50,46yo78zak2j7kaxc5ak1fnm60,1,26.0,20.3,2025-04-13T14:35:50.223Z,2025-04-13T14:35:52Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5649862159,56,Back,5649862161,140,32.3,5649862167,213,5.28,5649862163,141,4.9,5649862165,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757107,36,1,1,4,52,46yo78zak2j7kaxc5ak1fnm60,1,32.3,4.9,2025-04-13T14:35:52.630Z,2025-04-13T14:35:59Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5649862921,212,11.9,5649862923,213,0.00,5649862919,141,4.9,5649862917,140,43.6,5649862915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757145,37,1,1,4,59,46yo78zak2j7kaxc5ak1fnm60,1,79.2,9.1,2025-04-13T14:35:59.695Z,2025-04-13T14:36:01Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5649863135,56,Center,5649863141,212,25.3,5649863143,213,1.48,5649863139,141,46.1,5649863137,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757151,38,61,1,5,1,46yo78zak2j7kaxc5ak1fnm60,0,83.5,46.4,2025-04-13T14:36:01.119Z,2025-04-13T14:36:01Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5649863175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757207,51,44,1,5,1,33hzf6j2rd9r50g2n4agsytkd,1,14.7,54.3,2025-04-13T14:36:01.662Z,2025-04-13T16:31:08Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649863543,233,39,5649863507,56,Back,5649863509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757163,39,44,1,5,1,46yo78zak2j7kaxc5ak1fnm60,0,85.3,45.7,2025-04-13T14:36:01.663Z,2025-04-13T16:31:08Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5649863571,233,51,5649863245,56,Center,5649863249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757233,52,12,1,5,2,33hzf6j2rd9r50g2n4agsytkd,1,15.2,56.3,2025-04-13T14:36:02.097Z,2025-04-13T14:49:08Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649863625,140,19.9,5649863627,141,58.2,5649863629,212,5.1,5649863621,56,Back,5649863671,15,,5649863631,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757261,54,61,1,5,6,33hzf6j2rd9r50g2n4agsytkd,0,19.9,58.8,2025-04-13T14:36:05.960Z,2025-04-13T14:36:06Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5649863797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757351,41,1,1,5,9,46yo78zak2j7kaxc5ak1fnm60,1,68.9,15.9,2025-04-13T14:36:09.087Z,2025-04-13T14:36:11Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5649864315,141,27.4,5649864317,212,8.0,5649864307,56,Center,5649864321,213,1.76,5649864311,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757485,42,1,1,5,11,46yo78zak2j7kaxc5ak1fnm60,1,67.1,27.6,2025-04-13T14:36:11.104Z,2025-04-13T14:36:16Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649865119,140,61.2,5649865123,212,14.2,5649865121,141,46.4,5649865125,213,2.02,5649865117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757565,43,1,1,5,16,46yo78zak2j7kaxc5ak1fnm60,1,71.2,53.4,2025-04-13T14:36:15.935Z,2025-04-13T14:36:19Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5649865549,56,Left,5649865551,140,87.9,5649865553,141,97.7,5649865559,1,,5649865557,213,1.04,5649865555,212,34.9,5649865547,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757597,44,1,1,5,19,46yo78zak2j7kaxc5ak1fnm60,0,84.9,91.7,2025-04-13T14:36:19.439Z,2025-04-13T14:36:21Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649865723,155,,5649865721,2,,5649865733,213,4.75,5649865731,212,22.6,5649865729,141,58.5,5649865727,140,85.7,5649865725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757675,55,12,1,5,21,33hzf6j2rd9r50g2n4agsytkd,1,12.6,39.7,2025-04-13T14:36:21.449Z,2025-04-13T14:48:33Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649866153,56,Back,5649866157,141,38.8,5649866159,212,35.5,5649866155,140,46.4,5649866161,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757731,45,1,1,5,25,46yo78zak2j7kaxc5ak1fnm60,1,54.4,46.7,2025-04-13T14:36:25.240Z,2025-04-13T14:36:26Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649866505,213,4.99,5649866497,56,Center,5649866499,140,57.2,5649866503,212,10.7,5649866501,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757787,46,1,1,5,26,46yo78zak2j7kaxc5ak1fnm60,1,57.2,31.6,2025-04-13T14:36:26.656Z,2025-04-13T14:36:29Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5649866791,140,48.3,5649866797,212,16.5,5649866793,141,51.6,5649866789,56,Back,5649866799,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757839,47,1,1,5,29,46yo78zak2j7kaxc5ak1fnm60,1,48.3,51.6,2025-04-13T14:36:28.975Z,2025-04-13T14:36:31Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649867107,212,24.2,5649867105,141,87.2,5649867103,140,47.4,5649867097,56,Back,5649867109,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757899,48,1,1,5,31,46yo78zak2j7kaxc5ak1fnm60,1,48.7,89.1,2025-04-13T14:36:31.119Z,2025-04-13T14:36:34Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5649867441,56,Left,5649867443,140,61.6,5649867449,213,0.37,5649867447,212,14.5,5649867445,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757921,49,1,1,5,34,46yo78zak2j7kaxc5ak1fnm60,1,61.5,96.6,2025-04-13T14:36:33.951Z,2025-04-13T14:36:34Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649867561,56,Left,5649867567,212,6.8,5649867563,140,58.4,5649867565,141,87.8,5649867569,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757977,50,1,1,5,34,46yo78zak2j7kaxc5ak1fnm60,1,58.4,87.8,2025-04-13T14:36:34.743Z,2025-04-13T14:36:36Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649867853,56,Left,5649867861,213,1.26,5649867859,212,6.2,5649867857,141,96.5,5649867855,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758025,51,1,1,5,36,46yo78zak2j7kaxc5ak1fnm60,1,58.2,95.0,2025-04-13T14:36:36.751Z,2025-04-13T14:36:39Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649868085,213,3.39,5649868079,140,42.3,5649868083,212,17.2,5649868081,141,88.7,5649868077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758081,52,1,1,5,39,46yo78zak2j7kaxc5ak1fnm60,1,42.3,81.2,2025-04-13T14:36:39.135Z,2025-04-13T14:36:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5649868383,213,4.91,5649868381,212,10.1,5649868377,141,66.6,5649868369,56,Back,5649868371,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758113,53,1,1,5,41,46yo78zak2j7kaxc5ak1fnm60,1,44.2,66.6,2025-04-13T14:36:41.151Z,2025-04-13T14:36:43Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649868567,140,27.3,5649868569,141,57.5,5649868565,56,Back,5649868573,213,3.48,5649868571,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758197,54,1,1,5,45,46yo78zak2j7kaxc5ak1fnm60,1,32.6,40.6,2025-04-13T14:36:45.103Z,2025-04-13T14:36:47Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649869015,212,14.5,5649869013,141,32.8,5649869017,213,5.91,5649869011,140,45.5,5649869009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758199,55,61,1,5,47,46yo78zak2j7kaxc5ak1fnm60,0,44.2,31.8,2025-04-13T14:36:47.807Z,2025-04-13T14:36:48Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5649869031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758221,56,45,1,5,49,46yo78zak2j7kaxc5ak1fnm60,0,41.7,31.9,2025-04-13T14:36:49.086Z,2025-04-13T15:52:31Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5649869179,56,Back,5649869571,233,57,5649869181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758271,57,3,1,5,49,33hzf6j2rd9r50g2n4agsytkd,1,58.3,68.1,2025-04-13T14:36:49.086Z,2025-04-13T15:52:30Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5649869443,286,,5649869441,56,Center,5649869499,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758299,58,1,1,5,50,33hzf6j2rd9r50g2n4agsytkd,1,57.4,67.6,2025-04-13T14:36:50.571Z,2025-04-13T14:36:52Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5649869605,141,75.0,5649869607,212,13.2,5649869609,213,0.39,5649869603,140,69.0,5649869601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758323,59,1,1,5,51,33hzf6j2rd9r50g2n4agsytkd,0,70.6,74.5,2025-04-13T14:36:51.849Z,2025-04-13T14:36:53Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5649869711,141,67.2,5649869713,212,26.2,5649869709,140,95.1,5649869707,56,Center,5649869715,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758585,58,1,1,6,2,46yo78zak2j7kaxc5ak1fnm60,1,14.9,35.4,2025-04-13T14:37:02.592Z,2025-04-13T14:37:05Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5649871167,213,5.39,5649871181,189,,5649871165,212,19.1,5649871157,123,,5649871161,140,26.3,5649871163,141,13.5,5649871159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758667,59,1,1,6,5,46yo78zak2j7kaxc5ak1fnm60,1,26.5,13.8,2025-04-13T14:37:05.416Z,2025-04-13T14:37:08Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649871667,56,Back,5649871675,213,1.71,5649871669,140,25.2,5649871673,212,9.7,5649871671,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758715,60,1,1,6,8,46yo78zak2j7kaxc5ak1fnm60,1,27.2,31.5,2025-04-13T14:37:08.816Z,2025-04-13T14:37:11Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649872035,140,35.1,5649872045,213,1.37,5649872027,155,,5649872039,141,90.6,5649872041,212,41.0,5649872031,56,Back,5649872049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758803,61,1,1,6,11,46yo78zak2j7kaxc5ak1fnm60,0,42.2,92.7,2025-04-13T14:37:11.014Z,2025-04-13T14:37:14Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649872527,213,0.05,5649872525,212,32.3,5649872521,140,72.9,5649872523,141,95.3,5649872519,56,Left,5649872529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758891,60,1,1,6,14,33hzf6j2rd9r50g2n4agsytkd,1,27.9,5.3,2025-04-13T14:37:13.960Z,2025-04-13T14:37:17Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5649873003,157,,5649873015,1,,5649873009,141,3.1,5649873007,140,42.0,5649873011,212,14.9,5649873013,213,6.18,5649873005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758901,61,61,1,6,15,33hzf6j2rd9r50g2n4agsytkd,0,39.8,3.2,2025-04-13T14:37:14.904Z,2025-04-13T14:38:15Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5649873071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758881,62,5,1,6,16,46yo78zak2j7kaxc5ak1fnm60,1,60.1,101.4,2025-04-13T14:37:16.775Z,2025-04-13T15:33:43Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649872941,56,Left,5649872943,347,,5649873235,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758925,62,5,1,6,16,33hzf6j2rd9r50g2n4agsytkd,0,39.9,-1.4,2025-04-13T14:37:16.775Z,2025-04-13T15:33:44Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5649873255,233,62,5649873171,56,Back,5649873173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759321,63,1,1,6,32,46yo78zak2j7kaxc5ak1fnm60,1,60.5,100.0,2025-04-13T14:37:31.990Z,2025-04-13T14:37:33Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5649875187,56,Back,5649875195,212,28.4,5649875197,213,4.02,5649875199,1,,5649875181,107,,5649875191,140,43.2,5649875193,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759327,64,61,1,6,33,46yo78zak2j7kaxc5ak1fnm60,1,43.2,69.1,2025-04-13T14:37:33.597Z,2025-04-13T14:49:38Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5649875301,189,,5649875207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759375,65,1,1,6,34,46yo78zak2j7kaxc5ak1fnm60,0,41.3,43.7,2025-04-13T14:37:34.318Z,2025-04-13T14:49:31Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649875507,212,14.3,5649875503,140,49.1,5649875501,56,Back,5649875509,213,5.32,5649875505,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759337,63,8,1,6,34,33hzf6j2rd9r50g2n4agsytkd,1,48.0,50.3,2025-04-13T14:37:34.593Z,2025-04-13T14:49:46Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5649875275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759443,66,1,1,6,37,46yo78zak2j7kaxc5ak1fnm60,1,47.7,8.6,2025-04-13T14:37:37.518Z,2025-04-13T14:50:11Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5649875875,213,2.06,5649875867,56,Back,5649875871,141,17.7,5649875873,212,7.0,5649875869,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759459,67,1,1,6,38,46yo78zak2j7kaxc5ak1fnm60,1,44.6,17.7,2025-04-13T14:37:38.703Z,2025-04-13T14:37:39Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5649875993,141,9.8,5649875991,140,53.0,5649875989,56,Right,5649875995,212,10.3,5649875999,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800759491,68,1,1,6,39,46yo78zak2j7kaxc5ak1fnm60,1,53.0,9.8,2025-04-13T14:37:39.471Z,2025-04-13T14:50:24Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5649876159,56,Back,5649876167,213,3.89,5649876163,141,2.6,5649876161,140,48.0,5649876165,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
