id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2800591451,35,1,1,2,50,2nnlsjfbcea40t4jeclcbw9lk,1,74.8,63.4,2025-04-13T12:10:15.472Z,2025-04-13T12:10:18Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648978313,213,1.32,5648978311,212,9.8,5648978307,140,77.1,5648978309,141,77.3,5648978305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591541,36,1,1,2,53,2nnlsjfbcea40t4jeclcbw9lk,1,76.5,76.9,2025-04-13T12:10:18.003Z,2025-04-13T12:10:22Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648978761,212,11.3,5648978757,140,85.7,5648978755,56,Left,5648978759,141,85.6,5648978765,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591569,37,1,1,2,57,2nnlsjfbcea40t4jeclcbw9lk,1,89.5,83.6,2025-04-13T12:10:22.704Z,2025-04-13T12:10:24Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5648978891,140,78.7,5648978889,56,Left,5648978899,213,2.89,5648978895,141,87.8,5648978897,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591589,38,1,1,2,59,2nnlsjfbcea40t4jeclcbw9lk,0,78.9,87.8,2025-04-13T12:10:24.015Z,2025-04-13T12:10:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648978985,56,Center,5648978987,140,74.9,5648978989,141,57.6,5648978991,212,21.0,5648978993,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591637,29,1,1,3,2,czkf5t3ai00ghwbga03i5aqxw,1,22.1,37.1,2025-04-13T12:10:27.252Z,2025-04-13T12:10:28Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5648979265,141,45.8,5648979269,213,0.41,5648979267,212,14.7,5648979263,140,34.9,5648979261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591643,30,50,1,3,3,czkf5t3ai00ghwbga03i5aqxw,1,33.6,47.2,2025-04-13T12:10:28.031Z,2025-04-13T12:10:32Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5648979473,286,,5648979291,56,Back,5648979361,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591647,39,7,1,3,3,2nnlsjfbcea40t4jeclcbw9lk,1,66.4,52.8,2025-04-13T12:10:28.032Z,2025-04-13T12:10:31Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648979299,56,Center,5648979341,233,30,5648979393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591701,40,1,1,3,4,2nnlsjfbcea40t4jeclcbw9lk,1,54.0,46.4,2025-04-13T12:10:29.296Z,2025-04-13T12:10:32Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5648979607,140,57.1,5648979605,56,Center,5648979611,141,60.0,5648979617,213,1.23,5648979615,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591713,42,1,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,57.4,56.9,2025-04-13T12:10:30.864Z,2025-04-13T12:10:33Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5648979671,56,Center,5648979683,212,12.5,5648979681,141,40.0,5648979685,213,5.11,5648979677,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591801,43,1,1,3,7,2nnlsjfbcea40t4jeclcbw9lk,1,62.0,39.4,2025-04-13T12:10:31.937Z,2025-04-13T12:24:07Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648980125,212,17.1,5648980129,213,4.44,5648980119,56,Right,5648980123,141,15.2,5649055889,155,,5648980121,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591889,44,1,1,3,12,2nnlsjfbcea40t4jeclcbw9lk,1,68.9,8.2,2025-04-13T12:10:37.648Z,2025-04-13T12:10:42Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648980621,213,1.40,5648980617,141,23.9,5648980609,56,Center,5648980613,140,70.7,5648980619,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800591937,45,1,1,3,17,2nnlsjfbcea40t4jeclcbw9lk,1,75.6,27.3,2025-04-13T12:10:42.063Z,2025-04-13T12:10:45Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648980863,140,96.7,5648980861,56,Right,5648980867,212,23.2,5648980869,213,5.98,5648980865,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592051,46,1,1,3,20,2nnlsjfbcea40t4jeclcbw9lk,1,96.4,10.9,2025-04-13T12:10:45.472Z,2025-04-13T12:10:51Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648981485,141,5.9,5648981479,56,Right,5648981483,140,87.3,5648981493,213,3.48,5648981489,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592041,31,45,1,3,26,czkf5t3ai00ghwbga03i5aqxw,0,6.0,79.1,2025-04-13T12:10:51.090Z,2025-04-13T14:38:53Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5648981435,285,,5648981433,56,Back,5648981649,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592073,47,3,1,3,26,2nnlsjfbcea40t4jeclcbw9lk,1,94.0,20.9,2025-04-13T12:10:51.090Z,2025-04-13T14:38:52Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648981591,56,Right,5648981593,286,,5648981617,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592077,48,50,1,3,27,2nnlsjfbcea40t4jeclcbw9lk,1,93.6,13.0,2025-04-13T12:10:52.608Z,2025-04-13T14:38:17Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648982069,233,32,5648981601,286,,5648981599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592131,32,7,1,3,27,czkf5t3ai00ghwbga03i5aqxw,1,6.4,87.0,2025-04-13T12:10:52.609Z,2025-04-13T14:38:16Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5648981885,56,Back,5648981887,285,,5648982035,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592149,33,4,1,3,30,czkf5t3ai00ghwbga03i5aqxw,1,10.4,95.0,2025-04-13T12:10:55.682Z,2025-04-13T12:11:05Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5648982137,152,,5648982133,56,Back,5648982179,233,49,5648982127,13,,5648982139,265,,5648982143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800592137,49,4,1,3,30,2nnlsjfbcea40t4jeclcbw9lk,0,89.6,5.0,2025-04-13T12:10:55.683Z,2025-04-13T12:11:00Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648982205,233,33,5648982003,265,,5648981997,56,Right,5648981995,13,,5648982007,286,,5648981999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593109,34,1,1,4,7,czkf5t3ai00ghwbga03i5aqxw,0,12.6,95.9,2025-04-13T12:11:32.738Z,2025-04-13T12:11:39Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5648987011,157,,5648987031,212,50.8,5648987035,213,5.87,5648987027,141,66.0,5648987019,56,Center,5648987023,140,56.9,5648987041,1,,5648987015,152,,5648987009,5,,,,,,,,,,,,,,,,,,,,,,,,
2800593159,50,1,1,4,15,2nnlsjfbcea40t4jeclcbw9lk,1,38.0,33.1,2025-04-13T12:11:40.257Z,2025-04-13T12:11:42Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648987289,212,20.6,5648987291,213,0.11,5648987285,140,57.5,5648987283,56,Center,5648987281,3,,5648987287,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593323,52,1,1,4,18,2nnlsjfbcea40t4jeclcbw9lk,1,57.7,37.3,2025-04-13T12:11:42.944Z,2025-04-13T12:11:51Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5648988129,141,73.6,5648988131,212,28.4,5648988133,213,1.06,5648988125,56,Center,5648988123,155,,5648988127,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593329,53,61,1,4,26,2nnlsjfbcea40t4jeclcbw9lk,0,90.9,82.6,2025-04-13T12:11:51.233Z,2025-04-13T12:11:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5648988169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593419,36,1,1,4,29,czkf5t3ai00ghwbga03i5aqxw,0,12.1,4.6,2025-04-13T12:11:53.905Z,2025-04-13T12:11:56Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5648988637,140,55.7,5648988645,1,,5648988635,56,Right,5648988641,212,46.2,5648988643,213,0.14,5648988639,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593463,54,4,1,4,34,2nnlsjfbcea40t4jeclcbw9lk,1,40.0,79.8,2025-04-13T12:11:59.744Z,2025-04-13T12:12:18Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5648989075,233,37,5648988953,286,,5648988947,56,Back,5648990709,294,,5648988945,13,,5648988949,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593473,37,4,1,4,34,czkf5t3ai00ghwbga03i5aqxw,0,60.0,20.2,2025-04-13T12:11:59.745Z,2025-04-13T12:12:19Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5648989055,285,,5648989049,294,,5648989047,13,,5648989111,233,54,5648989053,152,,5648989051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593529,55,1,1,4,36,2nnlsjfbcea40t4jeclcbw9lk,1,40.5,77.6,2025-04-13T12:12:00.945Z,2025-04-13T12:12:03Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5648989255,141,68.2,5648989249,152,,5648989261,213,5.27,5648989257,212,7.5,5648989247,5,,5648989253,140,44.3,5648989251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593583,56,1,1,4,39,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,53.6,2025-04-13T12:12:03.824Z,2025-04-13T12:12:06Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648989559,140,52.9,5648989565,213,4.71,5648989557,56,Center,5648989563,212,17.8,5648989561,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593617,57,1,1,4,42,2nnlsjfbcea40t4jeclcbw9lk,1,54.4,27.4,2025-04-13T12:12:06.753Z,2025-04-13T12:12:09Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648989787,141,36.0,5648989789,212,15.0,5648989791,213,2.74,5648989779,56,Back,5648989783,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593669,58,1,1,4,45,2nnlsjfbcea40t4jeclcbw9lk,1,41.2,35.2,2025-04-13T12:12:09.792Z,2025-04-13T12:12:13Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5648990095,141,16.4,5648990099,213,4.82,5648990097,212,12.9,5648990091,56,Back,5648990093,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593677,59,4,1,4,47,2nnlsjfbcea40t4jeclcbw9lk,1,44.8,18.6,2025-04-13T12:12:12.160Z,2025-04-13T12:12:16Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648990175,265,,5648990177,286,,5648990213,233,38,5648990171,56,Back,5648990169,13,,5648990173,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593657,38,4,1,4,47,czkf5t3ai00ghwbga03i5aqxw,0,55.2,81.4,2025-04-13T12:12:12.161Z,2025-04-13T12:12:16Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5648990065,265,,5648990069,285,,5648990247,233,59,5648990057,13,,5648990063,152,,5648990061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593841,60,1,1,4,57,2nnlsjfbcea40t4jeclcbw9lk,1,37.5,18.0,2025-04-13T12:12:21.985Z,2025-04-13T12:12:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5648991145,140,33.5,5648991149,212,8.5,5648991151,213,2.09,5648991147,141,28.9,5648991141,152,,5648991143,56,Back,5648991213,189,,5648991139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800593929,61,1,1,4,58,2nnlsjfbcea40t4jeclcbw9lk,1,33.4,28.9,2025-04-13T12:12:23.665Z,2025-04-13T12:12:26Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5648991635,140,32.2,5648991641,213,1.70,5648991639,212,9.7,5648991637,141,43.0,5648991633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594023,62,1,1,5,2,2nnlsjfbcea40t4jeclcbw9lk,1,32.1,46.9,2025-04-13T12:12:26.785Z,2025-04-13T12:12:31Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5648992159,140,33.0,5648992165,213,1.45,5648992157,56,Back,5648992161,141,57.9,5648992163,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594061,63,1,1,5,6,2nnlsjfbcea40t4jeclcbw9lk,1,32.9,59.1,2025-04-13T12:12:30.961Z,2025-04-13T12:12:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648992389,213,4.16,5648992385,141,47.8,5648992381,56,Back,5648992383,140,28.4,5648992387,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594123,64,1,1,5,8,2nnlsjfbcea40t4jeclcbw9lk,1,28.5,47.8,2025-04-13T12:12:32.881Z,2025-04-13T12:12:35Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5648992755,212,10.4,5648992757,213,5.16,5648992749,56,Back,5648992753,141,34.0,5648992751,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594203,65,1,1,5,10,2nnlsjfbcea40t4jeclcbw9lk,1,33.7,33.1,2025-04-13T12:12:35.665Z,2025-04-13T12:12:39Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5648993193,56,Back,5648993205,213,5.03,5648993203,212,10.0,5648993201,141,19.2,5648993197,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594283,66,1,1,5,14,2nnlsjfbcea40t4jeclcbw9lk,1,34.1,25.6,2025-04-13T12:12:39.653Z,2025-04-13T12:12:44Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648993595,213,3.09,5648993587,56,Back,5648993593,212,8.2,5648993589,140,26.3,5648993591,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594239,39,83,1,5,16,czkf5t3ai00ghwbga03i5aqxw,0,61.6,71.2,2025-04-13T12:12:41.298Z,2025-04-13T12:12:45Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5648993843,399,9s3boszvqn3fzsx0r1xswqyqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594309,67,1,1,5,19,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,19.5,2025-04-13T12:12:43.872Z,2025-04-13T12:12:45Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5648993773,212,7.7,5648993769,140,40.9,5648993771,141,29.8,5648993775,213,1.14,5648993767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594393,68,1,1,5,21,2nnlsjfbcea40t4jeclcbw9lk,1,42.4,30.1,2025-04-13T12:12:46.224Z,2025-04-13T12:12:48Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648994193,212,25.9,5648994191,141,42.4,5648994189,140,65.7,5648994195,213,0.33,5648994187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594399,69,61,1,5,23,2nnlsjfbcea40t4jeclcbw9lk,0,65.7,42.4,2025-04-13T12:12:48.657Z,2025-04-13T12:12:49Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5648994215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594403,40,1,1,5,23,czkf5t3ai00ghwbga03i5aqxw,0,32.5,63.0,2025-04-13T12:12:48.721Z,2025-04-13T12:12:49Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5648994241,213,0.14,5648994233,56,Back,5648994239,212,14.5,5648994237,141,66.0,5648994235,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594445,70,1,1,5,26,2nnlsjfbcea40t4jeclcbw9lk,0,61.6,33.4,2025-04-13T12:12:50.881Z,2025-04-13T12:12:51Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5648994493,56,Center,5648994501,213,1.18,5648994499,212,7.7,5648994495,140,64.4,5648994497,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594453,41,61,1,5,26,czkf5t3ai00ghwbga03i5aqxw,0,32.6,62.6,2025-04-13T12:12:51.603Z,2025-04-13T12:12:51Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5648994535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594635,71,1,1,5,32,2nnlsjfbcea40t4jeclcbw9lk,1,75.2,90.2,2025-04-13T12:12:57.681Z,2025-04-13T12:13:01Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5648995517,56,Left,5648995523,212,13.0,5648995521,141,81.7,5648995525,213,3.60,5648995519,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594693,72,1,1,5,36,2nnlsjfbcea40t4jeclcbw9lk,1,63.6,80.3,2025-04-13T12:13:00.897Z,2025-04-13T12:13:03Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648995825,141,68.5,5648995829,213,4.94,5648995827,212,8.2,5648995821,56,Center,5648995823,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594737,73,1,1,5,38,2nnlsjfbcea40t4jeclcbw9lk,1,66.3,68.7,2025-04-13T12:13:03.648Z,2025-04-13T12:13:05Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648996077,212,9.4,5648996073,140,60.9,5648996071,56,Left,5648996075,141,79.7,5648996079,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594793,74,1,1,5,40,2nnlsjfbcea40t4jeclcbw9lk,1,59.6,79.1,2025-04-13T12:13:05.328Z,2025-04-13T12:13:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648996359,141,63.1,5648996355,56,Center,5648996363,213,4.78,5648996361,212,10.9,5648996357,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594817,75,1,1,5,43,2nnlsjfbcea40t4jeclcbw9lk,1,66.8,66.1,2025-04-13T12:13:08.193Z,2025-04-13T12:13:09Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648996495,212,7.1,5648996499,213,2.30,5648996485,56,Center,5648996491,141,73.8,5648996489,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594827,76,50,1,5,44,2nnlsjfbcea40t4jeclcbw9lk,1,60.6,70.2,2025-04-13T12:13:09.632Z,2025-04-13T14:38:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5648996535,56,Center,5648996537,286,,5648996875,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594871,42,7,1,5,44,czkf5t3ai00ghwbga03i5aqxw,1,39.4,29.8,2025-04-13T12:13:09.633Z,2025-04-13T14:38:17Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5648996821,233,76,5648996771,285,,5648996769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800594953,44,50,1,5,49,czkf5t3ai00ghwbga03i5aqxw,1,56.4,45.0,2025-04-13T12:13:14.240Z,2025-04-13T12:13:19Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5648997203,286,,5648997201,56,Center,5648997571,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595003,77,7,1,5,49,2nnlsjfbcea40t4jeclcbw9lk,0,43.6,55.0,2025-04-13T12:13:14.241Z,2025-04-13T12:13:19Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5648997497,56,Back,5648997557,233,44,5648997499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595121,45,50,1,5,56,czkf5t3ai00ghwbga03i5aqxw,1,35.0,65.8,2025-04-13T12:13:20.865Z,2025-04-13T12:14:55Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5648998467,233,78,5648998071,286,,5648998069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595191,78,7,1,5,56,2nnlsjfbcea40t4jeclcbw9lk,1,65.0,34.2,2025-04-13T12:13:20.866Z,2025-04-13T12:13:25Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5648998377,285,,5648998375,56,Center,5648998419,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595273,80,1,1,5,59,2nnlsjfbcea40t4jeclcbw9lk,1,62.9,29.8,2025-04-13T12:13:24.721Z,2025-04-13T12:13:28Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5648998809,56,Right,5648998817,212,15.7,5648998813,141,6.8,5648998811,140,62.0,5648998819,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595297,81,1,1,6,3,2nnlsjfbcea40t4jeclcbw9lk,1,71.4,8.0,2025-04-13T12:13:28.145Z,2025-04-13T12:13:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5648998929,212,8.3,5648998931,213,1.74,5648998923,56,Right,5648998927,141,20.1,5648998925,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595345,82,1,1,6,4,2nnlsjfbcea40t4jeclcbw9lk,1,70.1,20.1,2025-04-13T12:13:29.345Z,2025-04-13T12:13:31Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5648999151,141,16.5,5648999153,212,12.3,5648999147,56,Right,5648999149,140,58.6,5648999155,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595431,83,1,1,6,6,2nnlsjfbcea40t4jeclcbw9lk,1,58.6,16.5,2025-04-13T12:13:30.929Z,2025-04-13T12:13:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5648999511,213,1.03,5648999507,141,30.3,5648999505,140,64.0,5648999503,56,Center,5648999509,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595491,84,1,1,6,9,2nnlsjfbcea40t4jeclcbw9lk,1,65.3,29.5,2025-04-13T12:13:34.225Z,2025-04-13T12:13:36Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5648999847,212,8.0,5648999845,141,18.3,5648999849,213,5.01,5648999841,56,Right,5648999843,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595537,85,1,1,6,11,2nnlsjfbcea40t4jeclcbw9lk,1,67.8,18.6,2025-04-13T12:13:36.197Z,2025-04-13T12:13:38Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649000143,56,Center,5649000149,212,5.2,5649000151,213,2.22,5649000147,141,24.7,5649000145,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595615,86,1,1,6,13,2nnlsjfbcea40t4jeclcbw9lk,1,64.8,24.7,2025-04-13T12:13:37.936Z,2025-04-13T12:13:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649000469,56,Center,5649000471,140,71.0,5649000473,141,23.9,5649000481,213,6.20,5649000477,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595629,87,3,1,6,15,2nnlsjfbcea40t4jeclcbw9lk,0,74.6,21.9,2025-04-13T12:13:40.096Z,2025-04-13T14:38:19Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649000553,56,Center,5649000699,233,46,5649000555,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595595,46,7,1,6,15,czkf5t3ai00ghwbga03i5aqxw,0,25.4,78.1,2025-04-13T12:13:40.097Z,2025-04-13T14:38:18Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5649000413,285,,5649000629,233,87,5649000409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595679,88,1,1,6,17,2nnlsjfbcea40t4jeclcbw9lk,0,69.9,26.4,2025-04-13T12:13:41.920Z,2025-04-13T12:13:42Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649000861,213,0.87,5649000857,141,40.9,5649000855,140,77.9,5649000853,56,Center,5649000859,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595685,47,8,1,6,18,czkf5t3ai00ghwbga03i5aqxw,1,9.3,63.0,2025-04-13T12:13:42.850Z,2025-04-13T12:13:43Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649000889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800595719,49,43,1,6,20,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-13T12:13:44.752Z,2025-04-13T12:13:50Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649001039,56,Back,5649001041,285,0,5649001579,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
