id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2793544393,37,1,1,1,52,2nnlsjfbcea40t4jeclcbw9lk,1,90.7,11.7,2025-03-30T12:05:47.935Z,2025-03-30T12:05:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610200217,140,88.2,5610200227,213,4.13,5610200219,141,5.9,5610200215,56,Right,5610200223,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544419,38,1,1,1,53,2nnlsjfbcea40t4jeclcbw9lk,0,88.2,5.9,2025-03-30T12:05:49.278Z,2025-03-30T12:05:50Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610200333,56,Center,5610200335,140,89.9,5610200331,155,,5610200329,2,,5610200337,141,41.3,5610200339,212,24.1,5610200341,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544461,27,12,1,1,54,evf5hhqgnjhwjsth1m6pawxdp,1,9.5,59.6,2025-03-30T12:05:50.261Z,2025-03-30T13:04:38Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610200585,56,Back,5610200593,213,0.52,5610200589,141,79.3,5610200591,212,27.2,5610200587,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602151,389,3,1,1,56,evf5hhqgnjhwjsth1m6pawxdp,0,26.3,82.6,2025-03-30T12:05:51.343Z,2025-03-30T13:17:34Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610506847,233,39,5610506447,285,,5610506443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544469,39,7,1,1,56,2nnlsjfbcea40t4jeclcbw9lk,0,73.7,17.4,2025-03-30T12:05:51.344Z,2025-03-30T13:17:34Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5610506819,233,389,5610506729,286,,5610200611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544505,29,1,1,1,59,evf5hhqgnjhwjsth1m6pawxdp,1,21.9,76.1,2025-03-30T12:05:54.493Z,2025-03-30T13:05:08Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5610200825,213,2.94,5610200823,212,12.1,5610200817,56,Back,5610200819,140,10.6,5610200821,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544515,30,1,1,2,1,evf5hhqgnjhwjsth1m6pawxdp,0,10.6,79.7,2025-03-30T12:05:56.725Z,2025-03-30T13:05:14Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610200871,213,0.02,5610200873,1,,5610200865,140,42.0,5610200863,56,Back,5610200869,212,33.0,5610509385,155,,5610200867,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544547,40,1,1,2,3,2nnlsjfbcea40t4jeclcbw9lk,1,56.2,23.6,2025-03-30T12:05:58.831Z,2025-03-30T13:08:28Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610201037,56,Center,5610201041,141,21.9,5610201039,140,65.1,5610201045,213,6.16,5610201043,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544575,42,1,1,2,4,2nnlsjfbcea40t4jeclcbw9lk,1,65.3,21.9,2025-03-30T12:05:59.727Z,2025-03-30T13:08:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5610201163,213,0.59,5610201155,56,Center,5610201161,212,12.0,5610201157,140,74.8,5610201159,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544585,43,61,1,2,6,2nnlsjfbcea40t4jeclcbw9lk,1,74.8,31.8,2025-03-30T12:06:01.931Z,2025-03-30T12:06:02Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610201191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544617,44,3,1,2,9,2nnlsjfbcea40t4jeclcbw9lk,0,85.8,30.2,2025-03-30T12:06:04.367Z,2025-03-30T12:06:08Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610201423,233,31,5610201333,286,,5610201329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544629,31,7,1,2,9,evf5hhqgnjhwjsth1m6pawxdp,0,14.2,69.8,2025-03-30T12:06:04.368Z,2025-03-30T13:05:29Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610201395,56,Back,5610201397,285,,5610201403,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544689,45,15,1,2,11,2nnlsjfbcea40t4jeclcbw9lk,1,79.0,29.5,2025-03-30T12:06:06.528Z,2025-03-30T13:07:50Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610203113,230,99.5,5610203109,147,31.6,5610201693,56,Center,5610202781,82,,5610203099,458,,5610203081,78,,5610203083,102,49.1,5610201691,18,,5610203087,103,19,5610202777,20,5610203095,328,5610203105,146,81.8,5610203115,231,48.2,5610201687,22,5610203121,233,32,,,,,,,,,,,,,
2793544697,32,10,1,2,11,evf5hhqgnjhwjsth1m6pawxdp,1,18.3,68.4,2025-03-30T12:06:06.628Z,2025-03-30T13:05:32Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610203177,233,45,5610201739,94,,5610201745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544747,33,5,1,2,13,evf5hhqgnjhwjsth1m6pawxdp,0,41.6,102.0,2025-03-30T12:06:08.816Z,2025-03-30T12:22:18Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610202005,56,Back,5610202069,233,46,5610202009,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544711,46,5,1,2,13,2nnlsjfbcea40t4jeclcbw9lk,1,58.4,-2.0,2025-03-30T12:06:08.816Z,2025-03-30T12:22:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610202025,233,33,5610201807,347,,5610201805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545109,47,1,1,2,33,2nnlsjfbcea40t4jeclcbw9lk,1,60.4,0.0,2025-03-30T12:06:29.104Z,2025-03-30T12:06:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610203915,107,,5610203925,212,11.1,5610203931,213,1.11,5610203917,56,Right,5610203921,141,12.6,5610203919,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545123,48,1,1,2,34,2nnlsjfbcea40t4jeclcbw9lk,0,65.1,15.5,2025-03-30T12:06:30.303Z,2025-03-30T12:06:31Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610204005,56,Right,5610204075,286,,5610204071,233,34,5610204011,212,1.9,5610204007,140,66.8,5610204069,236,,5610204009,141,14.4,5610204013,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545131,34,74,1,2,34,evf5hhqgnjhwjsth1m6pawxdp,1,33.5,92.9,2025-03-30T12:06:30.304Z,2025-03-30T13:17:29Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610204179,233,48,5610204057,56,Back,5610204059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545217,35,45,1,2,38,evf5hhqgnjhwjsth1m6pawxdp,0,33.0,72.3,2025-03-30T12:06:33.375Z,2025-03-30T12:07:25Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5610204505,233,49,5610204439,56,Back,5610204441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545201,49,3,1,2,38,2nnlsjfbcea40t4jeclcbw9lk,1,67.0,27.7,2025-03-30T12:06:33.375Z,2025-03-30T12:07:07Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610204371,286,,5610204367,56,Center,5610204459,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545249,50,1,1,2,40,2nnlsjfbcea40t4jeclcbw9lk,1,72.2,33.9,2025-03-30T12:06:35.680Z,2025-03-30T12:06:38Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610204689,140,69.9,5610204691,141,74.7,5610204687,56,Center,5610204695,213,1.66,5610204693,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545345,51,1,1,2,43,2nnlsjfbcea40t4jeclcbw9lk,1,70.7,74.8,2025-03-30T12:06:38.384Z,2025-03-30T12:06:44Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610205185,56,Left,5610205189,141,92.7,5610205191,212,14.8,5610205187,140,78.7,5610205193,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545355,52,3,1,2,48,2nnlsjfbcea40t4jeclcbw9lk,0,96.6,70.2,2025-03-30T12:06:43.781Z,2025-03-30T12:06:48Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610205355,233,36,5610205245,286,,5610205243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545367,36,7,1,2,48,evf5hhqgnjhwjsth1m6pawxdp,1,3.4,29.8,2025-03-30T12:06:43.782Z,2025-03-30T12:06:47Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5610205285,56,Back,5610205283,167,,5610205287,285,,5610205345,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545371,37,6,1,2,49,evf5hhqgnjhwjsth1m6pawxdp,0,2.2,29.2,2025-03-30T12:06:44.805Z,2025-03-30T13:09:25Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5610205517,233,53,5610205443,56,Back,5610205445,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545379,53,6,1,2,49,2nnlsjfbcea40t4jeclcbw9lk,1,97.8,70.8,2025-03-30T12:06:44.805Z,2025-03-30T13:09:24Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610205359,73,,5610205357,56,Center,5610205503,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545841,54,1,1,3,16,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,99.5,2025-03-30T12:07:12.080Z,2025-03-30T12:07:27Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,1.0,,5610207987,212,24.6,5610207965,6,,5610207981,141,74.7,5610209393,154,,5610207971,56,Center,5610209391,210,15,5610207991,213,3.90,5610207975,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545847,55,15,1,3,18,2nnlsjfbcea40t4jeclcbw9lk,1,82.4,74.5,2025-03-30T12:07:14.303Z,2025-03-30T12:07:27Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610208665,20,,5610209447,102,47.1,5610208015,56,Center,5610209433,25,,5610209481,233,38,5610209441,154,,5610209437,81,,5610209443,55,54,5610209449,103,25.3,5610209451,146,5610208013,18,5610209453,147,50.7,5610209435,120,,5610209439,29,,,,99.0,,,,,,,,,,,,
2793545875,38,10,1,3,19,evf5hhqgnjhwjsth1m6pawxdp,1,1.3,50.7,2025-03-30T12:07:14.403Z,2025-03-30T12:07:28Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5610208183,182,,5610208185,56,Back,5610208179,173,,5610209537,233,55,5610208181,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545965,39,5,1,3,23,evf5hhqgnjhwjsth1m6pawxdp,0,20.0,102.0,2025-03-30T12:07:19.184Z,2025-03-30T12:22:19Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5610208721,233,56,5610208635,56,Back,5610208639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545949,56,5,1,3,23,2nnlsjfbcea40t4jeclcbw9lk,1,80.0,-2.0,2025-03-30T12:07:19.184Z,2025-03-30T12:22:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610208549,56,Right,5610208551,347,,5610208677,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546197,57,1,1,3,34,2nnlsjfbcea40t4jeclcbw9lk,1,74.7,0.0,2025-03-30T12:07:30.136Z,2025-03-30T13:06:38Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610209847,212,9.1,5610209849,213,1.43,5610209843,140,75.9,5610209845,141,11.3,5610209839,107,,5610209841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546213,58,1,1,3,35,2nnlsjfbcea40t4jeclcbw9lk,0,75.9,11.3,2025-03-30T12:07:30.536Z,2025-03-30T13:06:52Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610209921,56,Right,5610209929,213,4.43,5610209927,212,3.8,5610209923,140,74.9,5610209925,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546195,40,61,1,3,36,evf5hhqgnjhwjsth1m6pawxdp,0,23.0,94.4,2025-03-30T12:07:31.526Z,2025-03-30T12:08:06Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610209833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546287,59,1,1,3,38,2nnlsjfbcea40t4jeclcbw9lk,1,91.3,11.3,2025-03-30T12:07:34.216Z,2025-03-30T13:06:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,1.0,,5610210297,212,22.9,5610210299,213,1.54,5610211847,154,,5610210287,2,,5610211845,210,15,5610210289,155,,5610210291,56,Center,5610210295,141,44.9,5610210293,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546303,60,44,1,3,39,2nnlsjfbcea40t4jeclcbw9lk,1,93.4,41.9,2025-03-30T12:07:34.568Z,2025-03-30T13:06:19Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610210375,286,,5610210497,233,41,5610210373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546311,41,44,1,3,39,evf5hhqgnjhwjsth1m6pawxdp,0,6.6,58.1,2025-03-30T12:07:34.569Z,2025-03-30T13:06:28Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610210417,285,,5610210533,233,60,5610210415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546315,61,15,1,3,39,2nnlsjfbcea40t4jeclcbw9lk,1,92.1,44.6,2025-03-30T12:07:35.176Z,2025-03-30T13:06:51Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610211857,160,,5610211879,147,46.2,5610211867,55,59,5610210437,17,,5610211861,78,,5610211863,29,,5610211875,328,,5610210439,56,Center,5610211859,15,,5610211877,146,5610211923,233,5610211871,102,51.5,5610211883,231,50.2,5610210967,82,5610211881,230,99.4,94.0,42,5610211865,154,5610211873,103,19,,,,,,
2793546329,42,10,1,3,39,evf5hhqgnjhwjsth1m6pawxdp,1,6.0,53.8,2025-03-30T12:07:35.276Z,2025-03-30T13:09:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610210525,56,Back,5610210523,94,,5610211973,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546333,43,6,1,3,44,evf5hhqgnjhwjsth1m6pawxdp,0,3.2,60.0,2025-03-30T12:07:39.616Z,2025-03-30T13:09:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610210609,56,Back,5610210693,233,62,5610210611,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546345,62,6,1,3,44,2nnlsjfbcea40t4jeclcbw9lk,1,96.8,40.0,2025-03-30T12:07:39.616Z,2025-03-30T12:07:44Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610210641,56,Center,5610210683,233,43,5610210643,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546903,63,1,1,4,13,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,0.5,2025-03-30T12:08:09.072Z,2025-03-30T12:08:11Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610213601,140,90.8,5610213585,2,,5610213599,56,Center,5610213603,141,53.6,5610213605,212,37.2,5610213597,224,,5610213609,1,,5610213593,155,,5610213607,213,1.82,5610213589,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546933,44,12,1,4,16,evf5hhqgnjhwjsth1m6pawxdp,1,7.8,40.3,2025-03-30T12:08:11.989Z,2025-03-30T12:08:37Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610213781,56,Back,5610213789,213,6.19,5610213787,212,14.0,5610213785,141,38.3,5610213783,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546941,45,61,1,4,18,evf5hhqgnjhwjsth1m6pawxdp,1,21.1,38.3,2025-03-30T12:08:13.366Z,2025-03-30T12:08:13Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5610213817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547053,64,1,1,4,23,2nnlsjfbcea40t4jeclcbw9lk,1,87.5,88.6,2025-03-30T12:08:18.784Z,2025-03-30T12:08:21Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610214387,212,21.8,5610214389,213,3.00,5610214381,56,Left,5610214385,141,93.2,5610214383,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547099,65,1,1,4,25,2nnlsjfbcea40t4jeclcbw9lk,1,70.1,89.7,2025-03-30T12:08:21.122Z,2025-03-30T12:08:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610214597,213,4.25,5610214589,56,Center,5610214591,140,61.1,5610214595,212,21.2,5610214593,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547147,66,1,1,4,27,2nnlsjfbcea40t4jeclcbw9lk,1,59.2,62.7,2025-03-30T12:08:23.201Z,2025-03-30T12:14:01Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610214859,141,82.1,5610214857,140,61.6,5610214861,212,13.4,5610214863,213,1.38,5610214855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547183,67,1,1,4,30,2nnlsjfbcea40t4jeclcbw9lk,1,61.6,82.3,2025-03-30T12:08:25.824Z,2025-03-30T12:08:28Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610215121,213,0.51,5610215119,212,11.6,5610215117,141,90.6,5610215115,140,71.3,5610215113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547217,68,1,1,4,32,2nnlsjfbcea40t4jeclcbw9lk,1,71.3,90.6,2025-03-30T12:08:28.161Z,2025-03-30T12:08:30Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610215351,141,84.8,5610215347,140,60.6,5610215355,213,3.48,5610215353,212,11.9,5610215343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547245,46,83,1,4,36,evf5hhqgnjhwjsth1m6pawxdp,0,32.5,21.5,2025-03-30T12:08:31.669Z,2025-03-30T12:08:36Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610215993,399,cyfvxg9z9aqfsoydhz7sr3qxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547329,69,1,1,4,36,2nnlsjfbcea40t4jeclcbw9lk,1,59.4,79.1,2025-03-30T12:08:32.242Z,2025-03-30T12:08:35Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610215877,140,58.0,5610215879,141,61.4,5610215883,213,4.59,5610215875,56,Center,5610215881,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547341,70,1,1,4,38,2nnlsjfbcea40t4jeclcbw9lk,1,58.0,61.4,2025-03-30T12:08:34.280Z,2025-03-30T12:21:45Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5610215957,213,3.29,5610215951,140,36.9,5610215949,56,Back,5610215955,212,22.4,5610215953,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547423,71,1,1,4,40,2nnlsjfbcea40t4jeclcbw9lk,1,36.9,56.4,2025-03-30T12:08:35.737Z,2025-03-30T12:21:58Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610216427,213,6.07,5610216421,140,53.0,5610216419,56,Center,5610216423,141,50.9,5610216425,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547471,72,1,1,4,46,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,50.9,2025-03-30T12:08:41.537Z,2025-03-30T13:05:51Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610216649,140,35.7,5610216651,141,75.4,5610216655,213,2.40,5610216653,212,24.6,5610216645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547497,73,1,1,4,49,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,77.2,2025-03-30T12:08:44.497Z,2025-03-30T13:05:52Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610216837,1,,5610216829,140,63.7,5610216827,56,Left,5610216831,141,98.4,5610216835,213,0.46,5610216833,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547517,74,1,1,4,50,2nnlsjfbcea40t4jeclcbw9lk,0,60.1,95.3,2025-03-30T12:08:45.538Z,2025-03-30T12:20:11Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610216909,213,5.06,5610216907,212,24.3,5610216911,1,,5610216901,56,Center,5610216899,157,,5610216903,140,67.9,5610216905,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547561,47,1,1,4,51,evf5hhqgnjhwjsth1m6pawxdp,1,27.6,46.7,2025-03-30T12:08:46.902Z,2025-03-30T12:08:48Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610217161,141,57.3,5610217151,3,,5610217165,213,0.63,5610217163,212,12.3,5610217155,56,Back,5610217159,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547589,48,1,1,4,53,evf5hhqgnjhwjsth1m6pawxdp,1,37.1,57.3,2025-03-30T12:08:48.598Z,2025-03-30T12:08:50Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610217345,141,93.6,5610217337,56,Back,5610217341,140,30.2,5610217335,155,,5610217351,213,1.86,5610217349,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547797,50,1,1,5,1,evf5hhqgnjhwjsth1m6pawxdp,1,29.6,95.0,2025-03-30T12:08:56.694Z,2025-03-30T12:09:02Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610218477,141,63.0,5610218479,212,30.2,5610218475,140,9.6,5610218473,56,Back,5610218481,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547873,51,1,1,5,6,evf5hhqgnjhwjsth1m6pawxdp,0,13.0,52.8,2025-03-30T12:09:02.341Z,2025-03-30T12:09:06Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5610218847,56,Center,5610218849,140,68.7,5610218851,141,55.1,5610218855,213,0.03,5610218853,212,58.5,5610218857,1,,5610218845,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547931,75,12,1,5,11,2nnlsjfbcea40t4jeclcbw9lk,1,27.8,31.9,2025-03-30T12:09:06.577Z,2025-03-30T12:09:28Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5610219227,15,,5610219165,141,48.1,5610219163,140,33.2,5610219167,212,12.4,5610219169,213,1.10,5610219161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547993,52,1,1,5,11,evf5hhqgnjhwjsth1m6pawxdp,1,65.6,53.7,2025-03-30T12:09:07.046Z,2025-03-30T12:09:11Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610219497,213,1.63,5610219491,140,64.9,5610219489,56,Center,5610219493,141,73.5,5610219495,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793548001,53,1,1,5,16,evf5hhqgnjhwjsth1m6pawxdp,0,68.5,73.3,2025-03-30T12:09:11.543Z,2025-03-30T12:09:14Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610219559,212,2.0,5610219541,2,,5610219805,233,76,5610219803,236,,5610219545,56,Center,5610219547,140,69.8,5610219809,286,,5610219553,141,71.1,5610219565,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793548041,76,12,1,5,16,2nnlsjfbcea40t4jeclcbw9lk,1,25.9,24.4,2025-03-30T12:09:11.643Z,2025-03-30T12:09:14Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610219819,233,53,5610219733,185,,5610219735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793548133,54,61,1,5,22,evf5hhqgnjhwjsth1m6pawxdp,0,87.3,82.7,2025-03-30T12:09:17.911Z,2025-03-30T13:06:30Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610220043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
