id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2816526907,19,1,1,2,57,6i936isoyj6d0uuxdj537uc97,0,15.2,38.6,2025-05-18T14:34:23.168Z,2025-05-18T14:34:26Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5736896779,1,,5736896759,152,,5736896771,141,36.4,5736896751,5,,5736896763,56,Center,5736896773,212,56.6,5736896767,140,69.1,5736896777,213,6.26,5736896755,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816526939,35,1,1,3,0,93ohqui2qgqm8408viwmm1ken,0,31.7,69.1,2025-05-18T14:34:26.989Z,2025-05-18T14:34:27Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736896875,141,78.4,5736896877,212,10.6,5736896871,56,Back,5736896879,213,0.64,5736896869,3,,5736896873,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527005,20,1,1,3,1,6i936isoyj6d0uuxdj537uc97,0,59.0,34.2,2025-05-18T14:34:27.520Z,2025-05-18T14:34:31Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5736897211,141,40.6,5736897209,140,71.5,5736897215,213,0.32,5736897205,3,,5736897213,212,13.8,5736897207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816526987,36,44,1,3,3,93ohqui2qgqm8408viwmm1ken,1,30.7,61.6,2025-05-18T14:34:29.436Z,2025-05-18T15:20:49Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736897295,233,21,5736897103,56,Back,5736897105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527011,21,44,1,3,3,6i936isoyj6d0uuxdj537uc97,0,69.3,38.4,2025-05-18T14:34:29.437Z,2025-05-18T15:20:49Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5736897253,286,,5736897249,56,Center,5736897321,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816526995,37,1,1,3,3,93ohqui2qgqm8408viwmm1ken,0,34.4,65.4,2025-05-18T14:34:29.932Z,2025-05-18T14:34:30Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736897151,140,45.5,5736897147,3,,5736897155,212,11.7,5736897157,213,0.09,5736897153,141,67.0,5736897149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527059,22,1,1,3,5,6i936isoyj6d0uuxdj537uc97,1,58.1,30.7,2025-05-18T14:34:31.521Z,2025-05-18T14:34:33Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5736897475,1,,5736897465,140,72.2,5736897463,56,Center,5736897473,213,6.23,5736897469,141,29.5,5736897459,157,,5736897471,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527077,23,1,1,3,7,6i936isoyj6d0uuxdj537uc97,0,72.2,29.5,2025-05-18T14:34:33.505Z,2025-05-18T14:34:34Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5736897543,212,11.6,5736897537,56,Center,5736897545,213,5.82,5736897541,141,21.8,5736897539,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527111,38,12,1,3,8,93ohqui2qgqm8408viwmm1ken,1,20.2,76.3,2025-05-18T14:34:34.380Z,2025-05-18T14:34:37Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736897735,213,0.70,5736897717,56,Back,5736897725,141,100.0,5736897721,140,38.9,5736897729,212,25.8,5736897831,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527121,24,5,1,3,10,6i936isoyj6d0uuxdj537uc97,1,61.1,-1.2,2025-05-18T14:34:36.595Z,2025-05-18T15:20:58Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5736897791,347,,5736897861,233,39,5736897789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527117,39,5,1,3,10,93ohqui2qgqm8408viwmm1ken,0,38.9,101.2,2025-05-18T14:34:36.595Z,2025-05-18T14:34:38Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736897753,347,,5736897877,233,24,5736897751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527307,25,1,1,3,17,6i936isoyj6d0uuxdj537uc97,0,69.7,0.0,2025-05-18T14:34:44.144Z,2025-05-18T14:34:47Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736898685,212,20.7,5736898687,213,0.51,5736898683,141,14.0,5736898679,56,Right,5736898675,107,,5736898681,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527313,40,8,1,3,21,93ohqui2qgqm8408viwmm1ken,1,13.9,84.4,2025-05-18T14:34:47.787Z,2025-05-18T14:34:47Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736898729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527475,42,1,1,3,23,93ohqui2qgqm8408viwmm1ken,1,21.1,81.8,2025-05-18T14:34:49.323Z,2025-05-18T14:34:55Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5736899475,141,32.1,5736899477,212,33.9,5736899471,56,Back,5736899479,213,4.79,5736899481,1,,5736899473,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527531,43,1,1,3,29,93ohqui2qgqm8408viwmm1ken,1,30.4,20.9,2025-05-18T14:34:55.500Z,2025-05-18T14:34:58Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5736899789,212,11.1,5736899779,56,Back,5736899785,140,25.5,5736899787,141,35.4,5736899791,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527571,44,1,1,3,32,93ohqui2qgqm8408viwmm1ken,1,26.6,37.4,2025-05-18T14:34:58.252Z,2025-05-18T14:35:00Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736900021,140,28.6,5736900019,56,Back,5736900023,141,47.8,5736900027,213,1.28,5736900025,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527671,45,1,1,3,34,93ohqui2qgqm8408viwmm1ken,1,32.0,53.4,2025-05-18T14:35:00.636Z,2025-05-18T14:35:04Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5736900499,213,0.55,5736900491,56,Back,5736900493,140,44.1,5736900497,212,14.9,5736900495,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527741,46,1,1,3,37,93ohqui2qgqm8408viwmm1ken,1,41.1,61.7,2025-05-18T14:35:04.155Z,2025-05-18T14:35:07Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736900841,141,35.4,5736900849,213,4.77,5736900833,56,Back,5736900837,140,42.1,5736900843,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527795,47,1,1,3,41,93ohqui2qgqm8408viwmm1ken,1,42.3,33.7,2025-05-18T14:35:07.323Z,2025-05-18T14:35:09Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736901075,213,5.42,5736901067,56,Right,5736901073,212,23.6,5736901071,141,7.3,5736901069,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816548017,141,83,1,3,42,6i936isoyj6d0uuxdj537uc97,0,45.2,93.8,2025-05-18T14:35:08.642Z,2025-05-18T14:52:52Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5737002085,399,62w849kqrnjm00xr12suencgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527837,48,1,1,3,43,93ohqui2qgqm8408viwmm1ken,1,55.0,7.0,2025-05-18T14:35:09.740Z,2025-05-18T14:35:11Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5736901199,56,Back,5736901201,140,39.8,5736901205,212,17.5,5736901207,213,2.71,5736901203,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527855,49,1,1,3,45,93ohqui2qgqm8408viwmm1ken,1,39.8,17.7,2025-05-18T14:35:11.532Z,2025-05-18T14:35:12Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736901315,56,Back,5736901317,140,44.8,5736901319,141,4.0,5736901321,212,10.7,5736901323,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816527961,50,1,1,3,46,93ohqui2qgqm8408viwmm1ken,1,44.8,4.0,2025-05-18T14:35:12.475Z,2025-05-18T14:35:17Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5736901785,141,35.4,5736901791,1,,5736901787,212,33.2,5736901783,140,20.6,5736901781,56,Back,5736901789,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528109,51,1,1,3,51,93ohqui2qgqm8408viwmm1ken,1,20.5,37.3,2025-05-18T14:35:17.339Z,2025-05-18T14:35:23Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5736902491,56,Back,5736902499,213,1.28,5736902493,140,24.2,5736902497,212,13.4,5736902495,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528167,52,1,1,3,56,93ohqui2qgqm8408viwmm1ken,1,47.1,71.2,2025-05-18T14:35:22.923Z,2025-05-18T14:35:25Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736902779,141,95.4,5736902783,213,0.71,5736902781,212,25.3,5736902777,140,65.4,5736902773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528235,53,1,1,3,59,93ohqui2qgqm8408viwmm1ken,1,65.5,95.4,2025-05-18T14:35:25.372Z,2025-05-18T14:35:28Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736903101,141,90.2,5736903099,140,71.9,5736903097,56,Left,5736903103,212,7.6,5736903105,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528243,54,61,1,4,1,93ohqui2qgqm8408viwmm1ken,0,72.0,88.7,2025-05-18T14:35:28.028Z,2025-05-18T14:35:28Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736903131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528283,27,61,1,4,3,6i936isoyj6d0uuxdj537uc97,1,23.8,9.8,2025-05-18T14:35:29.771Z,2025-05-18T14:35:29Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736903335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528331,28,1,1,4,4,6i936isoyj6d0uuxdj537uc97,0,20.1,3.1,2025-05-18T14:35:30.972Z,2025-05-18T14:36:16Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5736903543,212,2.6,5736903533,56,Back,5736903635,233,55,5736903539,141,3.2,5736903631,236,,5736903537,140,22.6,5736903547,213,0.03,5736903643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528349,55,74,1,4,4,93ohqui2qgqm8408viwmm1ken,1,71.5,96.6,2025-05-18T14:35:30.973Z,2025-05-18T15:20:46Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736903659,233,28,5736903609,285,,5736903607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528355,29,5,1,4,6,6i936isoyj6d0uuxdj537uc97,1,25.0,-2.0,2025-05-18T14:35:32.867Z,2025-05-18T15:20:59Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5736903753,233,56,5736903625,56,Back,5736903627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528369,56,5,1,4,6,93ohqui2qgqm8408viwmm1ken,0,75.0,102.0,2025-05-18T14:35:32.867Z,2025-05-18T15:20:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736903701,347,,5736903805,233,29,5736903699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528705,30,1,1,4,21,6i936isoyj6d0uuxdj537uc97,0,28.8,0.0,2025-05-18T14:35:47.330Z,2025-05-18T14:35:48Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736905309,213,0.46,5736905301,56,Back,5736905303,140,41.9,5736905305,141,8.2,5736905299,107,,5736905307,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528737,57,8,1,4,21,93ohqui2qgqm8408viwmm1ken,1,62.0,90.0,2025-05-18T14:35:47.388Z,2025-05-18T14:54:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736905473,15,,5736905433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528753,31,44,1,4,23,6i936isoyj6d0uuxdj537uc97,1,42.3,9.7,2025-05-18T14:35:49.185Z,2025-05-18T15:20:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737010685,233,58,5736905519,56,Back,5736905521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528827,58,44,1,4,23,93ohqui2qgqm8408viwmm1ken,0,57.7,90.3,2025-05-18T14:35:49.186Z,2025-05-18T15:20:50Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736905813,286,,5737010701,233,31,5736905809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528761,32,1,1,4,23,6i936isoyj6d0uuxdj537uc97,0,40.6,9.0,2025-05-18T14:35:49.810Z,2025-05-18T14:54:23Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737011263,3,,5737011265,140,42.7,5737011267,141,9.2,5737011269,212,2.2,5736905533,56,Back,5737011271,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816550713,287,1,1,4,24,93ohqui2qgqm8408viwmm1ken,1,54.7,87.1,2025-05-18T14:35:50.312Z,2025-05-18T14:55:40Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737016487,212,11.1,5737016485,141,92.4,5737016483,140,64.7,5737016481,56,Left,5737016489,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528945,60,50,1,4,25,93ohqui2qgqm8408viwmm1ken,1,58.0,94.4,2025-05-18T14:35:51.973Z,2025-05-18T15:20:41Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736906395,56,Left,5736906503,233,34,5736906399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528917,34,7,1,4,25,6i936isoyj6d0uuxdj537uc97,0,42.0,5.6,2025-05-18T14:35:51.974Z,2025-05-18T15:20:41Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736906277,56,Back,5736906443,233,60,5736906279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528793,33,61,1,4,26,6i936isoyj6d0uuxdj537uc97,0,42.2,4.3,2025-05-18T14:35:52.233Z,2025-05-18T14:56:02Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736905697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528847,59,43,1,4,27,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-18T14:35:53.172Z,2025-05-18T14:56:12Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737018777,144,1,5736905897,140,61.0,5736905905,213,0.34,5736905895,56,Left,5736905899,141,91.2,5736905901,212,3.9,5736905893,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816550723,288,56,1,4,28,93ohqui2qgqm8408viwmm1ken,1,40.9,94.2,2025-05-18T14:35:54.455Z,2025-05-18T14:56:23Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737019625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528979,35,5,1,4,29,6i936isoyj6d0uuxdj537uc97,0,51.2,-2.0,2025-05-18T14:35:55.489Z,2025-05-18T14:36:01Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5736906667,233,61,5736906565,347,,5736906563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816528985,61,5,1,4,29,93ohqui2qgqm8408viwmm1ken,1,48.8,102.0,2025-05-18T14:35:55.489Z,2025-05-18T15:20:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736906593,56,Back,5736906629,233,35,5736906595,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529089,62,1,1,4,33,93ohqui2qgqm8408viwmm1ken,1,48.0,100.0,2025-05-18T14:35:59.596Z,2025-05-18T14:36:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736907123,213,3.67,5736907113,107,,5736907119,141,87.5,5736907121,212,19.5,5736907115,56,Back,5736907117,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529175,63,1,1,4,35,93ohqui2qgqm8408viwmm1ken,1,31.8,85.7,2025-05-18T14:36:01.948Z,2025-05-18T14:36:05Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736907485,141,59.1,5736907487,212,18.3,5736907483,140,29.1,5736907489,213,4.56,5736907481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529253,64,1,1,4,39,93ohqui2qgqm8408viwmm1ken,1,28.7,50.9,2025-05-18T14:36:05.596Z,2025-05-18T14:36:09Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736907883,141,65.4,5736907879,140,41.5,5736907891,213,0.63,5736907887,212,16.7,5736907875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529319,65,1,1,4,43,93ohqui2qgqm8408viwmm1ken,1,52.9,75.0,2025-05-18T14:36:09.820Z,2025-05-18T14:36:12Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5736908255,212,13.5,5736908257,213,2.26,5736908253,141,90.3,5736908249,56,Back,5736908251,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529337,66,1,1,4,46,93ohqui2qgqm8408viwmm1ken,1,44.5,87.5,2025-05-18T14:36:12.748Z,2025-05-18T14:36:14Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736908395,141,50.4,5736908397,212,26.8,5736908393,140,35.8,5736908391,56,Back,5736908399,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529403,67,1,1,4,48,93ohqui2qgqm8408viwmm1ken,1,35.8,50.4,2025-05-18T14:36:14.332Z,2025-05-18T14:36:17Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5736908747,56,Back,5736908751,141,69.7,5736908755,213,1.51,5736908753,212,13.2,5736908749,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529491,68,1,1,4,51,93ohqui2qgqm8408viwmm1ken,1,40.1,71.8,2025-05-18T14:36:17.276Z,2025-05-18T14:36:21Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736909201,213,0.51,5736909197,141,95.4,5736909203,1,,5736909195,140,67.4,5736909199,212,32.9,5736909193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529567,69,1,1,4,55,93ohqui2qgqm8408viwmm1ken,1,61.4,96.5,2025-05-18T14:36:22.124Z,2025-05-18T14:36:25Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736909585,212,16.5,5736909587,213,3.42,5736909583,141,89.9,5736909579,56,Back,5736909581,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529573,70,1,1,4,58,93ohqui2qgqm8408viwmm1ken,1,46.3,89.9,2025-05-18T14:36:24.683Z,2025-05-18T14:36:25Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736909601,140,54.3,5736909599,56,Center,5736909603,141,76.1,5736909607,213,5.44,5736909605,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529597,72,1,1,4,58,93ohqui2qgqm8408viwmm1ken,1,56.3,86.9,2025-05-18T14:36:25.124Z,2025-05-18T14:56:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5736909723,212,10.0,5736909719,140,64.6,5736909721,141,79.6,5736909717,56,Left,5736909725,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529587,71,1,1,4,59,93ohqui2qgqm8408viwmm1ken,1,54.3,76.1,2025-05-18T14:36:25.420Z,2025-05-18T14:36:26Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5736909683,213,1.29,5736909679,141,86.9,5736909675,56,Left,5736909681,212,7.6,5736909677,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529583,36,43,1,4,59,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T14:36:25.826Z,2025-05-18T14:57:15Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5736909661,56,Back,5737023027,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529653,73,1,1,5,0,93ohqui2qgqm8408viwmm1ken,1,64.6,79.6,2025-05-18T14:36:26.556Z,2025-05-18T14:57:18Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5736909985,212,18.3,5736909983,141,78.7,5736909979,56,Back,5736909981,140,47.2,5736909989,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816552723,309,1,1,5,2,93ohqui2qgqm8408viwmm1ken,1,42.2,75.0,2025-05-18T14:36:28.308Z,2025-05-18T14:57:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737024923,140,24.2,5737024921,56,Back,5737024929,213,3.12,5737024925,141,75.6,5737024927,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529837,74,1,1,5,6,93ohqui2qgqm8408viwmm1ken,1,36.6,79.0,2025-05-18T14:36:32.556Z,2025-05-18T14:36:38Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736910891,212,9.8,5736910887,140,43.5,5736910885,56,Back,5736910889,141,69.4,5736910893,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529883,75,1,1,5,11,93ohqui2qgqm8408viwmm1ken,1,59.9,77.5,2025-05-18T14:36:37.900Z,2025-05-18T14:57:57Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5736911161,141,95.3,5736911163,212,16.9,5736911153,56,Left,5736911165,213,0.80,5736911157,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529919,76,1,1,5,14,93ohqui2qgqm8408viwmm1ken,1,71.6,91.4,2025-05-18T14:36:40.284Z,2025-05-18T14:36:42Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5736911399,212,15.8,5736911397,141,98.1,5736911401,213,0.29,5736911395,140,86.0,5736911393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816529951,77,1,1,5,16,93ohqui2qgqm8408viwmm1ken,0,86.4,96.8,2025-05-18T14:36:42.619Z,2025-05-18T14:37:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5736911509,56,Center,5736911521,213,4.34,5736911511,140,80.6,5736911519,212,16.7,5736911515,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816530091,38,1,1,5,19,6i936isoyj6d0uuxdj537uc97,1,23.1,34.3,2025-05-18T14:36:45.172Z,2025-05-18T14:36:50Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5736912165,213,0.76,5736912157,141,58.4,5736912153,140,39.6,5736912149,56,Back,5736912161,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816530227,39,1,1,5,24,6i936isoyj6d0uuxdj537uc97,1,69.7,49.4,2025-05-18T14:36:50.771Z,2025-05-18T15:25:32Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,1.0,,5736912931,212,22.8,5737216547,154,,5736912929,141,28.0,5736915845,210,15,5736912933,213,5.59,5736912927,140,86.4,5736912925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816530231,40,15,1,5,30,6i936isoyj6d0uuxdj537uc97,1,88.4,37.8,2025-05-18T14:36:56.803Z,2025-05-18T15:25:32Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737029027,17,,5736915875,147,38.4,5736915877,230,98.4,5736915399,82,,5736912945,56,Center,5736915933,233,78,5736915871,103,19,5736915395,72,,5736915879,231,47.8,5737029029,80,,5736915863,29,,5736915865,55,39,5737216575,154,5736915859,23,5736915869,102,46.6,5736915873,146,89.4,,,,,,,
2816530281,78,10,1,5,30,93ohqui2qgqm8408viwmm1ken,1,7.3,59.0,2025-05-18T14:36:56.903Z,2025-05-18T14:37:32Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5736913133,56,Back,5736913131,94,,5736915973,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816530289,41,44,1,5,33,6i936isoyj6d0uuxdj537uc97,1,86.6,34.2,2025-05-18T14:36:59.411Z,2025-05-18T15:20:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5736913159,286,,5736913265,233,79,5736913157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
