id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2813435907,32,1,1,3,47,2nnlsjfbcea40t4jeclcbw9lk,1,22.0,22.2,2025-05-11T12:05:31.663Z,2025-05-11T12:05:35Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5719848113,213,2.67,5719848107,141,31.5,5719848105,140,10.1,5719848101,56,Back,5719848111,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436059,33,1,1,3,51,2nnlsjfbcea40t4jeclcbw9lk,1,10.0,31.9,2025-05-11T12:05:34.879Z,2025-05-11T12:05:40Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719848885,141,49.0,5719848883,140,3.4,5719848881,56,Back,5719848889,213,2.11,5719848887,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436159,34,1,1,3,56,2nnlsjfbcea40t4jeclcbw9lk,1,3.4,49.0,2025-05-11T12:05:40.687Z,2025-05-11T12:05:44Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5719849377,212,55.0,5719849367,56,Back,5719849371,140,46.4,5719849381,213,5.68,5719849373,141,2.9,5719849365,155,,5719849385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436239,35,1,1,4,1,2nnlsjfbcea40t4jeclcbw9lk,1,46.4,2.9,2025-05-11T12:05:44.815Z,2025-05-11T12:05:47Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719849751,212,9.5,5719849755,213,0.49,5719849747,141,9.5,5719849743,140,54.4,5719849741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436249,36,4,1,4,2,2nnlsjfbcea40t4jeclcbw9lk,1,49.8,10.0,2025-05-11T12:05:46.025Z,2025-05-11T12:27:18Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719849885,13,,5719983743,294,,5719849937,233,28,5719849889,152,,5719849895,286,,5719849887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436199,28,4,1,4,2,7hlumphk42363z3i2nry2wrzj,0,50.2,90.0,2025-05-11T12:05:46.026Z,2025-05-11T12:27:16Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5719849655,152,,5719849653,56,Left,5719849651,13,,5719849973,233,36,5719983511,294,,5719849659,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436431,37,1,1,4,9,2nnlsjfbcea40t4jeclcbw9lk,1,40.7,16.2,2025-05-11T12:05:52.818Z,2025-05-11T12:28:42Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5719850875,140,35.5,5719850873,56,Back,5719850871,152,,5719850869,5,,5719850881,213,2.63,5719850877,141,20.7,5719850879,212,6.3,5719850961,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436519,38,1,1,4,12,2nnlsjfbcea40t4jeclcbw9lk,1,36.8,30.6,2025-05-11T12:05:56.640Z,2025-05-11T12:06:00Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5719851363,212,22.3,5719851365,213,1.62,5719851359,140,35.8,5719851357,56,Back,5719851361,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436563,39,1,1,4,16,2nnlsjfbcea40t4jeclcbw9lk,1,38.9,66.9,2025-05-11T12:06:00.383Z,2025-05-11T12:06:02Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719851627,213,4.46,5719851617,56,Back,5719851623,141,55.5,5719851621,140,37.0,5719851625,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436605,40,1,1,4,19,2nnlsjfbcea40t4jeclcbw9lk,1,36.9,54.9,2025-05-11T12:06:02.831Z,2025-05-11T12:06:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5719851829,213,0.80,5719851823,140,45.6,5719851827,212,13.1,5719851825,141,68.7,5719851821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436717,41,1,1,4,20,2nnlsjfbcea40t4jeclcbw9lk,1,45.5,70.8,2025-05-11T12:06:04.639Z,2025-05-11T12:06:10Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719852413,212,25.3,5719852415,213,0.72,5719852409,140,63.6,5719852407,56,Left,5719852411,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436743,42,1,1,4,26,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,89.9,2025-05-11T12:06:10.335Z,2025-05-11T12:06:11Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5719852535,141,90.2,5719852533,140,60.8,5719852531,56,Left,5719852537,212,3.1,5719852539,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436811,43,1,1,4,27,2nnlsjfbcea40t4jeclcbw9lk,1,60.8,90.2,2025-05-11T12:06:11.487Z,2025-05-11T12:06:14Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719852797,141,72.4,5719852801,213,4.41,5719852799,212,12.7,5719852793,56,Center,5719852795,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436833,44,1,1,4,30,2nnlsjfbcea40t4jeclcbw9lk,1,57.4,68.4,2025-05-11T12:06:14.064Z,2025-05-11T12:06:15Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5719852925,213,4.67,5719852923,212,18.1,5719852921,141,41.8,5719852917,56,Center,5719852919,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436993,45,1,1,4,31,2nnlsjfbcea40t4jeclcbw9lk,1,57.9,35.8,2025-05-11T12:06:15.470Z,2025-05-11T12:06:22Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5719853699,212,23.0,5719853697,141,4.3,5719853695,140,66.0,5719853703,213,5.09,5719853693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437069,46,1,1,4,38,2nnlsjfbcea40t4jeclcbw9lk,1,72.6,12.9,2025-05-11T12:06:22.399Z,2025-05-11T12:06:26Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719854119,141,15.2,5719854127,213,2.86,5719854123,212,5.6,5719854113,56,Right,5719854115,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437119,47,1,1,4,42,2nnlsjfbcea40t4jeclcbw9lk,1,71.1,27.6,2025-05-11T12:06:26.159Z,2025-05-11T12:29:36Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5719854363,213,3.03,5719854355,141,29.1,5719854351,56,Center,5719854359,212,9.5,5719854353,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437163,48,1,1,4,44,2nnlsjfbcea40t4jeclcbw9lk,1,62.8,23.7,2025-05-11T12:06:28.159Z,2025-05-11T12:06:30Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719854573,140,68.5,5719854575,141,6.2,5719854579,213,5.18,5719854577,212,13.3,5719854571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437307,49,1,1,4,46,2nnlsjfbcea40t4jeclcbw9lk,1,68.5,6.1,2025-05-11T12:06:30.127Z,2025-05-11T12:06:36Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719855331,56,Right,5719855339,213,6.22,5719855337,212,9.4,5719855335,141,5.2,5719855333,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437359,50,1,1,4,52,2nnlsjfbcea40t4jeclcbw9lk,1,88.0,6.4,2025-05-11T12:06:36.351Z,2025-05-11T12:06:38Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719855589,213,3.35,5719855579,140,80.2,5719855587,212,8.4,5719855585,141,3.8,5719855575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437559,51,1,1,4,54,2nnlsjfbcea40t4jeclcbw9lk,1,80.3,3.8,2025-05-11T12:06:38.591Z,2025-05-11T12:06:45Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719856745,140,83.5,5719856751,213,5.92,5719856747,141,1.9,5719856743,56,Right,5719856749,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437469,29,83,1,4,59,7hlumphk42363z3i2nry2wrzj,0,18.4,85.0,2025-05-11T12:06:43.019Z,2025-05-11T12:06:48Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5719857115,399,2v1tnyzorjyx7pyf3auj73ytw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437609,52,1,1,5,1,2nnlsjfbcea40t4jeclcbw9lk,1,68.4,21.0,2025-05-11T12:06:45.583Z,2025-05-11T12:06:48Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719857001,141,36.4,5719857003,212,15.7,5719856999,140,57.2,5719856997,56,Center,5719857005,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437617,53,1,1,5,4,2nnlsjfbcea40t4jeclcbw9lk,1,57.2,36.4,2025-05-11T12:06:47.854Z,2025-05-11T12:30:24Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5719857045,213,0.87,5719857043,212,5.4,5719857037,56,Center,5719857041,141,42.4,5719857039,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437659,54,1,1,5,6,2nnlsjfbcea40t4jeclcbw9lk,0,60.5,42.4,2025-05-11T12:06:49.951Z,2025-05-11T12:30:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719857243,141,41.3,5719857247,213,5.71,5719857241,140,61.6,5719857239,56,Center,5719857245,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437699,30,8,1,5,7,7hlumphk42363z3i2nry2wrzj,1,34.5,55.4,2025-05-11T12:06:50.803Z,2025-05-11T12:30:54Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5719857393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465273,352,1,1,5,8,2nnlsjfbcea40t4jeclcbw9lk,1,61.5,52.6,2025-05-11T12:06:52.553Z,2025-05-11T12:31:33Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720004565,140,46.0,5720004567,141,37.6,5720004571,213,3.70,5720004563,56,Back,5720004569,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437855,55,1,1,5,10,2nnlsjfbcea40t4jeclcbw9lk,1,47.4,35.8,2025-05-11T12:06:54.400Z,2025-05-11T12:06:59Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5719858099,213,5.18,5719858085,56,Right,5719858093,141,3.7,5719858097,212,24.5,5719858089,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437909,56,1,1,5,15,2nnlsjfbcea40t4jeclcbw9lk,1,60.6,2.0,2025-05-11T12:06:59.343Z,2025-05-11T12:07:01Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719858329,140,48.6,5719858327,56,Back,5719858333,212,17.7,5719858335,213,2.36,5719858331,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438011,57,1,1,5,17,2nnlsjfbcea40t4jeclcbw9lk,1,48.6,20.3,2025-05-11T12:07:01.648Z,2025-05-11T12:07:06Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719858859,213,2.35,5719858857,212,17.1,5719858853,140,37.2,5719858855,141,38.2,5719858851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438091,58,1,1,5,22,2nnlsjfbcea40t4jeclcbw9lk,1,38.4,37.0,2025-05-11T12:07:06.383Z,2025-05-11T12:07:09Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5719859295,141,18.5,5719859291,56,Back,5719859299,213,5.20,5719859293,140,44.8,5719859297,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438131,59,1,1,5,26,2nnlsjfbcea40t4jeclcbw9lk,1,44.9,18.5,2025-05-11T12:07:09.839Z,2025-05-11T12:07:11Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719859517,140,58.7,5719859519,141,4.4,5719859521,212,17.4,5719859523,213,5.70,5719859515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438143,60,3,1,5,27,2nnlsjfbcea40t4jeclcbw9lk,0,63.3,4.0,2025-05-11T12:07:11.615Z,2025-05-11T12:07:16Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719859573,286,,5719859571,56,Right,5719859741,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438163,31,7,1,5,27,7hlumphk42363z3i2nry2wrzj,1,36.7,96.0,2025-05-11T12:07:11.616Z,2025-05-11T12:07:15Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5719859671,56,Back,5719859669,167,,5719859675,285,,5719859723,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438237,32,5,1,5,28,7hlumphk42363z3i2nry2wrzj,0,34.1,101.8,2025-05-11T12:07:12.415Z,2025-05-11T12:57:24Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5719860023,347,,5719860021,56,Back,5719860175,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438153,61,5,1,5,28,2nnlsjfbcea40t4jeclcbw9lk,1,65.9,-1.8,2025-05-11T12:07:12.415Z,2025-05-11T12:57:24Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719859633,56,Right,5719860081,233,32,5719859635,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438369,62,1,1,5,32,2nnlsjfbcea40t4jeclcbw9lk,1,60.1,0.0,2025-05-11T12:07:16.526Z,2025-05-11T12:07:21Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719860723,140,48.1,5719860725,141,5.8,5719860729,213,2.76,5719860719,107,,5719860727,212,13.6,5719860721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438481,63,1,1,5,37,2nnlsjfbcea40t4jeclcbw9lk,1,46.4,21.9,2025-05-11T12:07:21.440Z,2025-05-11T12:07:26Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5719861303,213,1.59,5719861295,141,55.1,5719861293,140,45.9,5719861291,56,Back,5719861297,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438797,64,1,1,5,42,2nnlsjfbcea40t4jeclcbw9lk,1,48.8,57.6,2025-05-11T12:07:25.854Z,2025-05-11T12:07:48Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,1.0,5719862807,1,,5719862797,56,Center,5719862799,140,81.3,5719862801,141,31.0,5719864241,210,15,5719862795,155,,5719862803,212,38.6,5719862805,213,5.80,5719864247,154,,,,,,,,,,,,,,,,,,,,,,,,,
2813438803,65,15,1,5,45,2nnlsjfbcea40t4jeclcbw9lk,1,90.6,29.8,2025-05-11T12:07:29.456Z,2025-05-11T19:17:53Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5719864331,154,,5719864337,102,46.9,5719864373,233,33,5719864327,80,,5719864347,231,47.8,5719863813,82,,5719862831,22,,5719862837,56,Center,5719864341,146,93.6,5719864339,103,5719864343,147,35.2,5719864329,29,,5719863809,20,5719862835,63,5719864333,55,64,19,5719864345,230,99.7,,,,,
2813438713,33,10,1,5,45,7hlumphk42363z3i2nry2wrzj,1,6.4,64.8,2025-05-11T12:07:29.556Z,2025-05-11T12:07:49Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719862381,94,,5719862383,56,Back,5719864403,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813441983,50,61,1,5,46,7hlumphk42363z3i2nry2wrzj,1,7.4,54.5,2025-05-11T12:07:29.981Z,2025-05-11T12:10:17Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719880071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438751,34,6,1,5,46,7hlumphk42363z3i2nry2wrzj,0,3.4,64.6,2025-05-11T12:07:30.527Z,2025-05-11T12:58:43Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719863185,233,66,5719862573,73,,5719862571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438821,66,6,1,5,46,2nnlsjfbcea40t4jeclcbw9lk,1,96.6,35.4,2025-05-11T12:07:30.527Z,2025-05-11T12:07:50Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5719863059,56,Center,5719863061,75,,5719863113,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439505,67,1,1,6,22,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,0.5,2025-05-11T12:08:06.728Z,2025-05-11T12:34:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5719866579,2,,5719866593,212,29.0,5719866583,155,,5719866581,6,,5719866589,140,96.3,5719866591,141,42.8,5719866587,56,Center,5719866585,223,,5719866595,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,
2813465281,353,1,1,6,23,2nnlsjfbcea40t4jeclcbw9lk,0,97.3,38.3,2025-05-11T12:08:07.708Z,2025-05-11T12:35:58Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720020737,56,Center,5720020741,141,39.5,5720020739,140,97.0,5720020745,213,1.94,5720020735,168,,5720020743,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439595,36,61,1,6,24,7hlumphk42363z3i2nry2wrzj,1,3.3,60.5,2025-05-11T12:08:08.103Z,2025-05-11T12:34:53Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5719867093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439589,35,12,1,6,26,7hlumphk42363z3i2nry2wrzj,1,10.4,55.4,2025-05-11T12:08:10.475Z,2025-05-11T12:35:21Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,5719867079,212,4.0,5719867073,140,12.5,5719867077,141,60.3,5719867081,213,0.99,5719867071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465289,354,61,1,6,27,2nnlsjfbcea40t4jeclcbw9lk,1,85.8,41.3,2025-05-11T12:08:10.852Z,2025-05-11T12:36:36Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5720033973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465293,355,61,1,6,28,2nnlsjfbcea40t4jeclcbw9lk,1,84.5,39.5,2025-05-11T12:08:11.979Z,2025-05-11T12:37:05Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720035977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439683,68,1,1,6,29,2nnlsjfbcea40t4jeclcbw9lk,0,82.9,40.1,2025-05-11T12:08:13.647Z,2025-05-11T12:37:24Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719867543,157,,5719867555,212,19.1,5719867547,56,Center,5719867563,1,,5719867549,140,89.4,5719867551,141,66.3,5719867559,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439727,38,12,1,6,31,7hlumphk42363z3i2nry2wrzj,1,7.8,24.3,2025-05-11T12:08:15.116Z,2025-05-11T12:37:27Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719867793,15,,5719867737,56,Back,5719867741,141,0.0,5719867739,140,11.0,5719867859,167,,5719867743,212,17.4,5719867745,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439723,37,43,1,6,32,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T12:08:16.683Z,2025-05-11T12:37:36Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719867697,56,Back,5719867699,285,0,5720039157,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439743,39,5,1,6,34,7hlumphk42363z3i2nry2wrzj,0,11.4,-1.2,2025-05-11T12:08:18.028Z,2025-05-11T12:08:22Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5719867829,347,,5719867827,56,Back,5719868027,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439767,69,5,1,6,34,2nnlsjfbcea40t4jeclcbw9lk,1,88.6,101.2,2025-05-11T12:08:18.028Z,2025-05-11T12:57:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719867955,347,,5719867953,56,Left,5719868007,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439827,70,1,1,6,37,2nnlsjfbcea40t4jeclcbw9lk,1,87.7,100.0,2025-05-11T12:08:21.246Z,2025-05-11T12:08:23Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5719868295,213,3.66,5719868285,107,,5719868293,212,8.5,5719868289,140,80.7,5719868291,141,95.4,5719868287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439841,71,1,1,6,39,2nnlsjfbcea40t4jeclcbw9lk,0,80.5,96.0,2025-05-11T12:08:22.880Z,2025-05-11T12:08:24Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719868365,140,84.8,5719868371,213,5.22,5719868363,56,Left,5719868367,141,84.2,5719868369,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439863,40,8,1,6,40,7hlumphk42363z3i2nry2wrzj,1,13.9,15.5,2025-05-11T12:08:24.715Z,2025-05-11T12:08:24Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5719868469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439871,72,3,1,6,41,2nnlsjfbcea40t4jeclcbw9lk,0,87.4,88.4,2025-05-11T12:08:25.726Z,2025-05-11T14:09:05Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720042965,233,41,5719868533,56,Left,5719868535,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439889,41,7,1,6,41,7hlumphk42363z3i2nry2wrzj,1,12.6,11.6,2025-05-11T12:08:25.727Z,2025-05-11T14:09:05Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5719868619,285,,5719868617,56,Back,5720042915,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439959,43,1,1,6,45,7hlumphk42363z3i2nry2wrzj,0,17.7,2.2,2025-05-11T12:08:29.099Z,2025-05-11T12:08:30Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5719869055,140,36.1,5719869061,213,0.24,5719869059,212,19.9,5719869057,141,9.2,5719869053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440039,74,1,1,6,47,2nnlsjfbcea40t4jeclcbw9lk,1,59.3,92.0,2025-05-11T12:08:31.295Z,2025-05-11T12:08:35Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5719869533,212,12.2,5719869527,56,Center,5719869529,140,57.8,5719869535,213,4.58,5719869531,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440077,75,1,1,6,51,2nnlsjfbcea40t4jeclcbw9lk,1,60.9,67.5,2025-05-11T12:08:35.488Z,2025-05-11T12:08:38Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5719869813,212,18.1,5719869815,213,3.69,5719869809,140,46.2,5719869807,56,Back,5719869811,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440147,76,1,1,6,54,2nnlsjfbcea40t4jeclcbw9lk,1,45.9,53.1,2025-05-11T12:08:38.224Z,2025-05-11T12:08:43Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719870211,56,Back,5719870217,212,14.6,5719870219,213,1.51,5719870215,141,74.5,5719870213,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440221,77,1,1,6,59,2nnlsjfbcea40t4jeclcbw9lk,1,43.9,73.3,2025-05-11T12:08:42.912Z,2025-05-11T12:08:47Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5719870661,141,41.8,5719870665,213,4.72,5719870659,140,44.1,5719870657,56,Back,5719870663,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440249,78,1,1,7,3,2nnlsjfbcea40t4jeclcbw9lk,1,44.7,31.2,2025-05-11T12:08:47.424Z,2025-05-11T12:08:49Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719870813,141,3.8,5719870817,213,5.49,5719870809,56,Right,5719870815,212,26.2,5719870811,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440291,79,1,1,7,5,2nnlsjfbcea40t4jeclcbw9lk,1,62.2,3.8,2025-05-11T12:08:49.360Z,2025-05-11T12:08:52Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5719871011,56,Right,5719871021,212,8.8,5719871019,141,3.8,5719871017,140,70.6,5719871023,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440355,80,1,1,7,8,2nnlsjfbcea40t4jeclcbw9lk,1,74.5,4.7,2025-05-11T12:08:52.144Z,2025-05-11T12:08:54Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5719871355,56,Right,5719871363,213,2.01,5719871361,212,7.9,5719871359,141,15.2,5719871357,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
