id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2793222717,30,1,1,2,44,87c66ubwpzykovmkaf1t46bis,1,12.4,30.9,2025-03-29T23:09:21.868Z,2025-03-29T23:09:25Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5608505595,140,19.0,5608505599,141,58.2,5608505591,56,Back,5608505589,123,,5608505607,213,1.21,5608505603,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222811,31,1,1,2,48,87c66ubwpzykovmkaf1t46bis,1,15.1,65.2,2025-03-29T23:09:25.763Z,2025-03-29T23:09:30Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608506061,140,36.2,5608506065,212,22.2,5608506059,56,Back,5608506067,213,6.19,5608506063,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222817,32,4,1,2,53,87c66ubwpzykovmkaf1t46bis,1,32.2,70.1,2025-03-29T23:09:30.611Z,2025-03-30T00:06:35Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608506277,233,34,5608506115,56,Back,5608506281,285,,5608506119,265,,5608506113,13,,5608506117,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222829,34,4,1,2,53,ck22dnk93ng8ax7wonlff7yms,0,67.8,29.9,2025-03-29T23:09:30.612Z,2025-03-30T00:06:36Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608506229,56,Center,5608506233,265,,5608506307,233,32,5608506231,152,,5608506227,13,,5608506235,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223077,33,1,1,3,4,87c66ubwpzykovmkaf1t46bis,1,33.0,65.8,2025-03-29T23:09:41.699Z,2025-03-29T23:09:44Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608507359,141,39.2,5608507355,56,Back,5608507363,213,4.82,5608507357,140,34.8,5608507353,152,,5608507351,5,,5608507361,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223099,34,1,1,3,7,87c66ubwpzykovmkaf1t46bis,1,34.9,30.6,2025-03-29T23:09:44.627Z,2025-03-29T23:09:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608507489,141,50.6,5608507491,212,13.6,5608507485,56,Back,5608507487,140,33.8,5608507493,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223149,35,1,1,3,9,87c66ubwpzykovmkaf1t46bis,1,32.5,59.9,2025-03-29T23:09:46.460Z,2025-03-29T23:09:49Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608507745,56,Back,5608507749,141,76.9,5608507751,212,13.8,5608507747,140,39.7,5608507753,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223203,36,1,1,3,12,87c66ubwpzykovmkaf1t46bis,1,38.1,85.6,2025-03-29T23:09:49.435Z,2025-03-29T23:09:53Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608508035,140,30.8,5608508037,141,62.6,5608508041,212,17.4,5608508031,56,Back,5608508045,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223243,37,1,1,3,16,87c66ubwpzykovmkaf1t46bis,1,23.1,67.9,2025-03-29T23:09:53.163Z,2025-03-29T23:09:55Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608508285,213,3.93,5608508279,140,13.4,5608508281,141,52.7,5608508283,212,14.5,5608508277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223287,38,1,1,3,18,87c66ubwpzykovmkaf1t46bis,1,12.4,48.4,2025-03-29T23:09:55.243Z,2025-03-29T23:10:02Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5608508493,212,14.5,5608508495,213,0.43,5608508483,140,24.9,5608508479,56,Back,5608508491,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223335,39,1,1,3,22,87c66ubwpzykovmkaf1t46bis,0,40.9,73.8,2025-03-29T23:09:59.627Z,2025-03-29T23:10:00Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608508729,212,1.8,5608508725,141,72.1,5608508719,56,Back,5608508723,140,39.6,5608508731,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223391,35,61,1,3,26,ck22dnk93ng8ax7wonlff7yms,0,66.6,24.3,2025-03-29T23:10:03.226Z,2025-03-30T00:02:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608509029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223465,36,5,1,3,27,ck22dnk93ng8ax7wonlff7yms,0,71.3,-1.3,2025-03-29T23:10:04.573Z,2025-03-30T00:06:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608509365,347,,5608510341,233,40,5608509363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223621,40,5,1,3,27,87c66ubwpzykovmkaf1t46bis,1,28.7,101.3,2025-03-29T23:10:04.573Z,2025-03-30T00:06:45Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608510333,233,36,5608510275,56,Back,5608510277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223653,41,1,1,3,42,87c66ubwpzykovmkaf1t46bis,0,29.2,100.0,2025-03-29T23:10:19.356Z,2025-03-29T23:10:22Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608510457,212,36.2,5608510453,140,61.7,5608510459,213,5.94,5608510455,141,83.8,5608510449,107,,5608510461,1,,5608510521,189,,5608510451,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223859,38,1,1,3,50,ck22dnk93ng8ax7wonlff7yms,1,21.3,27.4,2025-03-29T23:10:27.056Z,2025-03-29T23:10:35Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608511653,140,24.2,5608511657,212,7.3,5608511655,141,17.7,5608511659,213,5.14,5608511651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223885,39,1,1,3,58,ck22dnk93ng8ax7wonlff7yms,1,22.9,36.0,2025-03-29T23:10:35.791Z,2025-03-29T23:10:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608511809,141,53.0,5608511805,56,Back,5608511807,140,9.9,5608511811,212,17.9,5608511813,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223943,40,1,1,4,1,ck22dnk93ng8ax7wonlff7yms,1,9.9,53.0,2025-03-29T23:10:38.063Z,2025-03-29T23:10:43Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608512203,140,22.0,5608512207,212,15.0,5608512201,56,Back,5608512205,141,64.8,5608512209,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224009,41,1,1,4,6,ck22dnk93ng8ax7wonlff7yms,1,34.5,69.9,2025-03-29T23:10:43.655Z,2025-03-29T23:10:47Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608512539,140,51.2,5608512543,212,17.5,5608512545,213,0.03,5608512537,56,Center,5608512541,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224101,42,1,1,4,10,ck22dnk93ng8ax7wonlff7yms,0,51.2,70.8,2025-03-29T23:10:47.015Z,2025-03-29T23:10:53Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608513039,212,12.8,5608513043,213,0.38,5608513021,56,Center,5608513033,141,77.8,5608513029,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224179,42,5,1,4,14,87c66ubwpzykovmkaf1t46bis,1,36.4,-1.5,2025-03-29T23:10:51.367Z,2025-03-30T00:06:46Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608513439,56,Back,5608513485,233,43,5608513441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224109,43,5,1,4,14,ck22dnk93ng8ax7wonlff7yms,0,63.6,101.5,2025-03-29T23:10:51.367Z,2025-03-30T00:06:47Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608513075,56,Left,5608513517,233,42,5608513077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224205,43,1,1,4,18,87c66ubwpzykovmkaf1t46bis,1,36.3,0.0,2025-03-29T23:10:55.299Z,2025-03-29T23:58:08Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608513667,56,Back,5608513673,212,18.0,5608513669,140,47.1,5608513675,213,0.89,5608513665,107,,5608513671,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224237,44,1,1,4,20,87c66ubwpzykovmkaf1t46bis,0,57.5,29.1,2025-03-29T23:10:56.964Z,2025-03-29T23:10:59Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608513847,213,0.65,5608513843,141,68.2,5608513839,56,Center,5608513841,140,90.9,5608513849,1,,5608513845,212,44.0,5608513837,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224285,45,1,1,4,25,ck22dnk93ng8ax7wonlff7yms,1,14.6,29.5,2025-03-29T23:11:02.079Z,2025-03-29T23:11:03Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608514173,213,5.93,5608514163,123,,5608514167,140,37.4,5608514165,56,Back,5608514223,287,,5608514169,141,16.4,5608514171,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224443,46,1,1,4,31,ck22dnk93ng8ax7wonlff7yms,1,52.3,12.5,2025-03-29T23:11:08.559Z,2025-03-29T23:11:11Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608514985,56,Right,5608514991,212,6.4,5608514989,141,8.0,5608514987,140,57.7,5608514993,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224449,47,50,1,4,34,ck22dnk93ng8ax7wonlff7yms,1,53.4,6.4,2025-03-29T23:11:11.487Z,2025-03-29T23:11:19Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608515051,286,,5608515049,56,Right,5608515361,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224491,45,7,1,4,34,87c66ubwpzykovmkaf1t46bis,1,46.6,93.6,2025-03-29T23:11:11.488Z,2025-03-30T01:29:26Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608515295,167,,5608515321,233,47,5608515299,285,,5608515297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224551,46,5,1,4,37,87c66ubwpzykovmkaf1t46bis,0,57.0,101.4,2025-03-29T23:11:14.391Z,2025-03-30T00:06:47Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608515679,56,Left,5608515681,347,,5608516303,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224645,48,5,1,4,37,ck22dnk93ng8ax7wonlff7yms,1,43.0,-1.4,2025-03-29T23:11:14.391Z,2025-03-30T00:06:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608516279,233,46,5608516237,56,Back,5608516239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224667,49,1,1,4,50,ck22dnk93ng8ax7wonlff7yms,0,38.7,0.0,2025-03-29T23:11:27.703Z,2025-03-29T23:11:29Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608516353,212,13.4,5608516355,213,0.41,5608516345,107,,5608516349,140,50.4,5608516405,189,,5608516351,141,5.9,5608516347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224743,47,61,1,4,51,87c66ubwpzykovmkaf1t46bis,1,46.6,93.3,2025-03-29T23:11:28.850Z,2025-03-30T00:06:23Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608516861,56,Back,5608517003,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224781,48,5,1,4,53,87c66ubwpzykovmkaf1t46bis,0,51.3,101.2,2025-03-29T23:11:30.136Z,2025-03-30T00:06:48Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608517075,56,Left,5608746431,233,50,5608517077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224697,50,5,1,4,53,ck22dnk93ng8ax7wonlff7yms,1,48.7,-1.2,2025-03-29T23:11:30.136Z,2025-03-30T00:06:48Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608516587,56,Back,5608746415,233,48,5608516589,347,,5608516639,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224867,51,1,1,4,59,ck22dnk93ng8ax7wonlff7yms,1,51.1,0.0,2025-03-29T23:11:36.790Z,2025-03-29T23:11:40Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608517631,107,,5608517643,213,2.69,5608517639,141,9.4,5608517635,56,Back,5608517641,212,17.5,5608517637,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224899,52,1,1,5,3,ck22dnk93ng8ax7wonlff7yms,1,35.4,12.6,2025-03-29T23:11:40.790Z,2025-03-29T23:11:42Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608517845,140,32.9,5608517849,212,17.0,5608517843,56,Back,5608517847,141,37.3,5608517851,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224933,53,1,1,5,5,ck22dnk93ng8ax7wonlff7yms,1,29.4,36.1,2025-03-29T23:11:42.135Z,2025-03-29T23:11:44Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608518043,140,38.5,5608518047,212,25.6,5608518045,141,71.1,5608518049,213,1.19,5608518041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224961,54,1,1,5,7,ck22dnk93ng8ax7wonlff7yms,1,37.6,71.1,2025-03-29T23:11:44.606Z,2025-03-29T23:11:48Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608518217,140,50.1,5608518221,212,13.7,5608518219,141,76.9,5608518223,213,0.29,5608518215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224979,55,3,1,5,11,ck22dnk93ng8ax7wonlff7yms,0,57.1,83.8,2025-03-29T23:11:48.230Z,2025-03-30T01:10:06Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608518515,233,49,5608518281,286,,5608518279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224999,49,7,1,5,11,87c66ubwpzykovmkaf1t46bis,1,42.9,16.2,2025-03-29T23:11:48.231Z,2025-03-30T01:10:06Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608518407,285,,5608518471,233,55,5608518405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225025,51,1,1,5,13,87c66ubwpzykovmkaf1t46bis,0,42.2,8.8,2025-03-29T23:11:50.474Z,2025-03-29T23:11:52Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608518587,141,10.1,5608518591,212,2.5,5608518585,140,40.0,5608518595,213,2.78,5608518581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225039,56,61,1,5,15,ck22dnk93ng8ax7wonlff7yms,1,63.2,88.3,2025-03-29T23:11:52.782Z,2025-03-29T23:11:52Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608518659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225261,52,5,1,5,16,87c66ubwpzykovmkaf1t46bis,1,38.4,-1.3,2025-03-29T23:11:53.627Z,2025-03-30T00:06:48Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608519911,347,,5608519909,56,Back,5608520017,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225063,57,5,1,5,16,ck22dnk93ng8ax7wonlff7yms,0,61.6,101.3,2025-03-29T23:11:53.627Z,2025-03-30T00:06:49Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608518779,56,Left,5608518781,347,,5608520063,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225317,53,1,1,5,31,87c66ubwpzykovmkaf1t46bis,1,40.1,0.0,2025-03-29T23:12:08.124Z,2025-03-29T23:12:09Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608520201,140,42.8,5608520197,107,,5608520205,212,8.1,5608520203,141,9.4,5608520199,56,Back,5608520207,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225353,54,1,1,5,32,87c66ubwpzykovmkaf1t46bis,1,38.6,13.4,2025-03-29T23:12:09.812Z,2025-03-29T23:12:11Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608520369,140,40.7,5608520375,213,5.67,5608520367,56,Back,5608520373,212,2.7,5608520371,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225397,55,1,1,5,34,87c66ubwpzykovmkaf1t46bis,1,41.9,10.7,2025-03-29T23:12:11.404Z,2025-03-29T23:12:14Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608520613,212,21.8,5608520615,213,1.70,5608520605,155,,5608520609,140,39.2,5608520611,141,42.5,5608520607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225441,56,1,1,5,37,87c66ubwpzykovmkaf1t46bis,1,36.0,54.6,2025-03-29T23:12:13.963Z,2025-03-29T23:12:16Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608520833,56,Back,5608520837,140,27.2,5608520841,141,45.8,5608520845,212,11.0,5608520847,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225517,57,1,1,5,39,87c66ubwpzykovmkaf1t46bis,0,25.1,51.9,2025-03-29T23:12:16.532Z,2025-03-29T23:12:20Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608521295,140,73.9,5608521299,212,53.7,5608521303,1,,5608521293,56,Center,5608521297,141,28.3,5608521291,155,,5608521301,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225521,58,12,1,5,43,ck22dnk93ng8ax7wonlff7yms,1,40.1,83.0,2025-03-29T23:12:20.630Z,2025-03-29T23:12:21Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608521379,15,,5608521321,56,Center,5608521325,141,69.1,5608521329,213,5.70,5608521323,140,53.7,5608521327,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225573,58,1,1,5,47,87c66ubwpzykovmkaf1t46bis,0,58.5,16.5,2025-03-29T23:12:24.274Z,2025-03-30T00:01:08Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608521637,212,6.5,5608521633,140,63.5,5608521639,213,0.64,5608521635,141,22.2,5608521631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225643,60,1,1,5,49,ck22dnk93ng8ax7wonlff7yms,1,39.5,71.5,2025-03-29T23:12:26.383Z,2025-03-29T23:12:28Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608522041,141,47.2,5608522037,56,Back,5608522045,213,4.08,5608522043,212,20.5,5608522039,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225747,61,1,1,5,51,ck22dnk93ng8ax7wonlff7yms,1,31.4,41.5,2025-03-29T23:12:28.783Z,2025-03-29T23:12:34Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608522623,140,41.9,5608522627,212,11.1,5608522625,141,39.1,5608522629,213,6.14,5608522621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225873,62,1,1,5,57,ck22dnk93ng8ax7wonlff7yms,1,36.4,36.1,2025-03-29T23:12:34.382Z,2025-03-29T23:12:40Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608523273,213,0.72,5608523265,140,53.7,5608523269,141,59.7,5608523271,212,24.2,5608523261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225917,63,1,1,6,3,ck22dnk93ng8ax7wonlff7yms,1,60.8,78.1,2025-03-29T23:12:40.222Z,2025-03-29T23:12:43Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608523525,141,82.4,5608523529,213,0.16,5608523521,56,Left,5608523523,140,77.8,5608523527,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225925,64,1,1,6,5,ck22dnk93ng8ax7wonlff7yms,0,82.5,89.0,2025-03-29T23:12:42.847Z,2025-03-29T23:12:43Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608523603,213,4.08,5608523599,141,84.2,5608523595,56,Left,5608523601,212,4.1,5608523597,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225929,59,8,1,6,6,87c66ubwpzykovmkaf1t46bis,1,30.6,23.3,2025-03-29T23:12:43.620Z,2025-03-29T23:12:43Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608523621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226049,60,3,1,6,10,87c66ubwpzykovmkaf1t46bis,1,31.8,28.7,2025-03-29T23:12:47.246Z,2025-03-30T01:10:17Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608524235,56,Back,5608524301,233,65,5608524305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225989,65,45,1,6,10,ck22dnk93ng8ax7wonlff7yms,0,68.2,71.3,2025-03-29T23:12:47.246Z,2025-03-30T01:10:17Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608523921,286,,5608524343,233,60,5608523919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226087,62,1,1,6,17,87c66ubwpzykovmkaf1t46bis,0,33.3,53.9,2025-03-29T23:12:54.408Z,2025-03-30T00:01:37Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608524499,140,87.7,5608524495,155,,5608524507,1,,5608524503,212,58.6,5608524497,56,Center,5608524501,141,34.6,5608524505,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226285,67,1,1,6,22,ck22dnk93ng8ax7wonlff7yms,1,9.4,70.8,2025-03-29T23:12:59.646Z,2025-03-29T23:13:06Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608525641,141,83.9,5608525637,56,Back,5608525639,140,26.6,5608525635,123,,5608525645,213,0.46,5608525643,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226331,68,1,1,6,29,ck22dnk93ng8ax7wonlff7yms,1,34.2,82.7,2025-03-29T23:13:06.535Z,2025-03-29T23:13:09Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608525869,213,4.34,5608525865,141,54.5,5608525867,212,20.6,5608525863,140,27.0,5608525861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226453,69,1,1,6,32,ck22dnk93ng8ax7wonlff7yms,1,27.4,48.4,2025-03-29T23:13:09.110Z,2025-03-29T23:13:17Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608526497,212,14.6,5608526493,140,28.8,5608526499,213,4.81,5608526495,141,27.1,5608526491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226507,70,1,1,6,40,ck22dnk93ng8ax7wonlff7yms,1,32.7,21.8,2025-03-29T23:13:17.342Z,2025-03-29T23:13:21Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608526789,213,1.69,5608526785,141,44.2,5608526787,212,15.3,5608526783,140,31.0,5608526781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226555,71,1,1,6,44,ck22dnk93ng8ax7wonlff7yms,1,31.0,44.0,2025-03-29T23:13:21.679Z,2025-03-29T23:13:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608527157,140,39.6,5608527161,212,17.1,5608527159,141,65.4,5608527155,56,Back,5608527163,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
