id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2819837193,20,1,1,2,32,aj8ytsr2ap33tod0hd8ofzaw9,0,33.1,49.7,2025-05-29T00:10:10.114Z,2025-05-29T00:29:32Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755398707,233,205,5755356829,140,27.5,5755398705,236,,5755356833,212,10.4,5755356827,56,Back,5755398711,286,,5755356825,155,,5755356831,141,62.3,5755356835,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819844547,205,74,1,2,32,87c66ubwpzykovmkaf1t46bis,1,61.1,57.5,2025-05-29T00:10:10.115Z,2025-05-29T01:02:02Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755398713,233,20,5755398681,56,Center,5755398683,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837195,21,1,1,2,34,aj8ytsr2ap33tod0hd8ofzaw9,0,27.5,62.3,2025-05-29T00:10:11.650Z,2025-05-29T00:29:47Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5755356851,213,0.02,5755356847,141,63.5,5755356841,3,,5755356845,140,63.3,5755356853,1,,5755356849,212,37.6,5755356843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837225,39,1,1,2,36,87c66ubwpzykovmkaf1t46bis,1,33.0,26.1,2025-05-29T00:10:13.699Z,2025-05-29T00:10:16Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755357053,212,8.7,5755357055,213,4.26,5755357051,141,14.6,5755357049,140,29.4,5755357047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837239,40,1,1,2,38,87c66ubwpzykovmkaf1t46bis,1,29.6,14.9,2025-05-29T00:10:16.259Z,2025-05-29T00:10:18Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5755357113,213,2.52,5755357107,140,12.5,5755357105,56,Back,5755357109,141,34.0,5755357111,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837255,41,1,1,2,40,87c66ubwpzykovmkaf1t46bis,0,12.5,34.0,2025-05-29T00:10:17.924Z,2025-05-29T00:10:20Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755357189,56,Back,5755357197,213,6.27,5755357195,212,26.4,5755357191,140,37.6,5755357193,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837277,23,15,1,2,45,aj8ytsr2ap33tod0hd8ofzaw9,1,75.8,71.0,2025-05-29T00:10:23.058Z,2025-05-29T02:18:42Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755359249,103,10.8,5755359279,233,42,5755687689,215,,5755357269,22,,5755359247,102,50.2,5755359245,78,,5755359253,146,97.8,5755357271,18,,5755359077,72,,5755359255,147,52.9,5755359251,458,5755357273,56,Center,,,,,,,,,,,,,,,,,,,,,,
2819837281,42,10,1,2,45,87c66ubwpzykovmkaf1t46bis,1,2.8,49.1,2025-05-29T00:10:23.158Z,2025-05-29T00:11:15Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755357297,173,,5755357299,178,,5755357301,182,,5755359297,233,23,5755357303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837297,43,12,1,2,48,87c66ubwpzykovmkaf1t46bis,1,18.7,59.3,2025-05-29T00:10:25.876Z,2025-05-29T02:50:09Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755357421,56,Back,5755357425,141,85.4,5755357423,140,33.2,5755357429,213,0.86,5755357427,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837313,24,1,1,2,54,aj8ytsr2ap33tod0hd8ofzaw9,0,58.4,20.9,2025-05-29T00:10:31.323Z,2025-05-29T00:30:57Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755357561,155,,5755357565,140,79.6,5755357563,56,Center,5755357571,213,0.40,5755357569,212,24.2,5755357567,141,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837317,44,12,1,2,54,87c66ubwpzykovmkaf1t46bis,1,25.5,70.8,2025-05-29T00:10:32.170Z,2025-05-29T00:10:35Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755357585,141,77.5,5755357591,15,,5755357581,56,Back,5755357587,212,10.0,5755357583,140,34.0,5755357589,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837337,25,1,1,2,56,aj8ytsr2ap33tod0hd8ofzaw9,0,69.8,36.1,2025-05-29T00:10:34.019Z,2025-05-29T00:31:49Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755357713,56,Center,5755357715,140,65.1,5755357721,213,4.03,5755357719,212,7.8,5755357717,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837339,45,1,1,2,57,87c66ubwpzykovmkaf1t46bis,1,32.8,82.3,2025-05-29T00:10:35.259Z,2025-05-29T00:10:37Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755357723,56,Back,5755357729,212,9.6,5755357725,140,24.1,5755357731,213,3.46,5755357727,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837345,46,61,1,2,59,87c66ubwpzykovmkaf1t46bis,1,24.1,77.8,2025-05-29T00:10:36.810Z,2025-05-29T00:10:37Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755357751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837357,48,1,1,3,1,87c66ubwpzykovmkaf1t46bis,1,21.8,83.9,2025-05-29T00:10:38.402Z,2025-05-29T02:50:04Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755357823,213,4.03,5755357819,141,59.3,5755357815,56,Back,5755357821,212,21.6,5755357817,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837395,49,1,1,3,7,87c66ubwpzykovmkaf1t46bis,1,7.3,52.5,2025-05-29T00:10:44.818Z,2025-05-29T00:10:46Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755358047,141,11.4,5755358051,213,5.10,5755358049,212,30.2,5755358043,140,18.2,5755358039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837449,50,1,1,3,9,87c66ubwpzykovmkaf1t46bis,1,18.3,11.4,2025-05-29T00:10:46.723Z,2025-05-29T00:10:51Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5755358315,140,39.5,5755358317,141,8.0,5755358321,213,6.18,5755358313,56,Back,5755358319,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837477,51,1,1,3,13,87c66ubwpzykovmkaf1t46bis,1,36.9,9.4,2025-05-29T00:10:51.155Z,2025-05-29T00:10:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755358485,213,1.36,5755358483,212,21.5,5755358477,140,41.1,5755358479,141,40.4,5755358475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837485,52,50,1,3,17,87c66ubwpzykovmkaf1t46bis,1,41.0,39.0,2025-05-29T00:10:54.377Z,2025-05-29T02:50:08Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755413613,233,36,5755358501,286,,5755358499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838101,36,7,1,3,17,aj8ytsr2ap33tod0hd8ofzaw9,0,59.0,61.0,2025-05-29T00:10:54.378Z,2025-05-29T01:08:28Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755413575,285,,5755413573,56,Center,5755413593,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819847469,266,61,1,3,18,87c66ubwpzykovmkaf1t46bis,1,42.6,36.0,2025-05-29T00:10:55.564Z,2025-05-29T00:36:07Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755415561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837523,27,1,1,3,19,aj8ytsr2ap33tod0hd8ofzaw9,1,59.0,64.8,2025-05-29T00:10:56.618Z,2025-05-29T00:35:32Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755358687,56,Center,5755358691,141,59.6,5755358695,213,5.97,5755358689,140,69.3,5755358693,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837529,28,1,1,3,20,aj8ytsr2ap33tod0hd8ofzaw9,1,69.3,59.6,2025-05-29T00:10:57.530Z,2025-05-29T00:36:20Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755358719,56,Center,5755415969,156,,5755358723,141,53.0,5755358727,213,3.89,5755358725,212,6.6,5755358721,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837531,29,61,1,3,21,aj8ytsr2ap33tod0hd8ofzaw9,0,69.0,53.0,2025-05-29T00:10:58.835Z,2025-05-29T00:10:59Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5755358735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837551,53,12,1,3,22,87c66ubwpzykovmkaf1t46bis,1,25.6,35.7,2025-05-29T00:10:59.916Z,2025-05-29T00:11:02Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755358849,167,,5755358833,56,Back,5755358835,140,33.9,5755358841,213,5.05,5755358839,212,26.7,5755358837,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837585,30,5,1,3,23,aj8ytsr2ap33tod0hd8ofzaw9,1,67.1,101.2,2025-05-29T00:11:01.011Z,2025-05-29T01:08:54Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5755359105,233,54,5755359051,347,,5755359049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837553,54,5,1,3,23,87c66ubwpzykovmkaf1t46bis,0,32.9,-1.2,2025-05-29T00:11:01.011Z,2025-05-29T01:08:54Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755358845,347,,5755358843,56,Back,5755359113,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837657,31,1,1,3,39,aj8ytsr2ap33tod0hd8ofzaw9,0,69.8,100.0,2025-05-29T00:11:16.730Z,2025-05-29T00:37:37Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755359491,107,,5755359495,140,69.8,5755359493,56,Left,5755419303,189,,5755359501,213,4.71,5755359497,141,96.5,5755359499,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838107,38,1,1,3,40,aj8ytsr2ap33tod0hd8ofzaw9,0,54.1,94.2,2025-05-29T00:11:17.731Z,2025-05-29T00:38:07Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755420219,157,,5755420239,1,,5755420231,141,93.4,5755420235,212,1.9,5755420237,213,5.99,5755420223,56,Left,5755420253,236,,5755420259,286,,5755420255,233,55,5755420227,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837645,55,74,1,3,40,87c66ubwpzykovmkaf1t46bis,1,30.0,7.9,2025-05-29T00:11:17.732Z,2025-05-29T01:02:02Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755420289,233,38,5755359439,56,Back,5755359441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837689,57,1,1,3,45,87c66ubwpzykovmkaf1t46bis,1,38.1,20.6,2025-05-29T00:11:22.515Z,2025-05-29T02:50:28Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755359677,213,5.97,5755359667,140,62.6,5755359665,56,Right,5755359669,141,8.5,5755359673,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837737,58,50,1,3,53,87c66ubwpzykovmkaf1t46bis,1,91.1,13.2,2025-05-29T00:11:30.850Z,2025-05-29T02:50:10Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755361321,233,32,5755359957,56,Right,5755359959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837979,32,7,1,3,53,aj8ytsr2ap33tod0hd8ofzaw9,1,8.9,86.8,2025-05-29T00:11:30.851Z,2025-05-29T01:08:29Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5755361291,233,58,5755361281,285,,5755361279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838111,39,1,1,4,1,aj8ytsr2ap33tod0hd8ofzaw9,1,35.9,94.6,2025-05-29T00:11:39.251Z,2025-05-29T00:40:04Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5755424607,56,Back,5755424611,141,72.8,5755424615,213,4.57,5755424613,212,15.0,5755424609,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819837985,33,27,1,4,32,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-29T00:12:10.108Z,2025-05-29T00:12:16Z,,,,5755361507,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838021,59,27,1,4,32,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T00:12:10.108Z,2025-05-29T00:12:15Z,,,,5755361469,233,33,5755361451,53,zd582wgzhdcz8n6oipywt3vt,5755361449,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838083,34,28,1,4,39,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-29T00:12:16.594Z,2025-05-29T00:42:05Z,,,,5755361761,55,33,5755429661,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838043,60,28,1,4,39,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T00:12:16.594Z,2025-05-29T00:42:05Z,,,,5755361567,55,59,5755429647,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850057,236,1,1,4,49,aj8ytsr2ap33tod0hd8ofzaw9,0,37.7,90.4,2025-05-29T00:12:26.413Z,2025-05-29T00:42:16Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755430043,141,59.1,5755430045,212,44.0,5755430041,140,74.4,5755430037,157,,5755430039,56,Center,5755430049,1,,5755430047,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850401,312,44,1,4,50,87c66ubwpzykovmkaf1t46bis,1,33.2,20.9,2025-05-29T00:12:27.772Z,2025-05-29T01:08:45Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755431875,233,244,5755431419,56,Back,5755431421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850371,244,44,1,4,50,aj8ytsr2ap33tod0hd8ofzaw9,0,66.8,79.1,2025-05-29T00:12:27.773Z,2025-05-29T01:08:45Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755431841,56,Left,5755431843,286,,5755431857,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838075,62,12,1,4,50,87c66ubwpzykovmkaf1t46bis,1,26.1,21.6,2025-05-29T00:12:27.802Z,2025-05-29T00:43:37Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755433135,15,,5755361719,56,Back,5755361723,141,8.5,5755361727,213,5.32,5755361725,212,10.9,5755361721,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851369,254,1,1,4,51,aj8ytsr2ap33tod0hd8ofzaw9,0,66.4,88.5,2025-05-29T00:12:28.718Z,2025-05-29T00:44:54Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5755436795,141,65.0,5755436791,56,Center,5755436793,140,86.5,5755436799,213,5.64,5755436797,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838129,64,1,1,4,53,87c66ubwpzykovmkaf1t46bis,1,7.9,30.1,2025-05-29T00:12:30.705Z,2025-05-29T00:44:32Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755361947,213,5.63,5755361939,56,Back,5755361941,140,24.1,5755361945,212,21.4,5755361943,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838141,65,1,1,4,56,87c66ubwpzykovmkaf1t46bis,1,25.7,8.8,2025-05-29T00:12:33.739Z,2025-05-29T00:12:37Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5755362007,56,Back,5755362015,213,0.64,5755362013,212,8.6,5755362011,141,16.4,5755362009,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838145,66,4,1,4,59,87c66ubwpzykovmkaf1t46bis,1,39.7,20.6,2025-05-29T00:12:36.830Z,2025-05-29T01:01:52Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755362055,265,,5755362051,56,Back,5755362155,286,,5755362151,233,40,5755362053,152,,5755362049,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838151,40,4,1,4,59,aj8ytsr2ap33tod0hd8ofzaw9,0,60.3,79.4,2025-05-29T00:12:36.831Z,2025-05-29T01:01:53Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755362157,233,66,5755362145,265,,5755362141,56,Left,5755362147,285,,5755362139,13,,5755362143,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838227,67,1,1,5,9,87c66ubwpzykovmkaf1t46bis,1,30.8,16.1,2025-05-29T00:12:46.834Z,2025-05-29T00:12:52Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755362397,56,Back,5755362405,213,2.29,5755362401,141,26.8,5755362395,152,,5755362399,140,24.7,5755362403,212,9.7,5755362393,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838239,68,1,1,5,15,87c66ubwpzykovmkaf1t46bis,1,25.5,27.9,2025-05-29T00:12:52.744Z,2025-05-29T00:12:56Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755362457,140,28.9,5755362461,212,9.5,5755362455,56,Back,5755362459,141,14.9,5755362463,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838247,69,1,1,5,18,87c66ubwpzykovmkaf1t46bis,1,28.6,15.0,2025-05-29T00:12:55.793Z,2025-05-29T00:12:57Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5755362511,212,12.0,5755362509,141,30.4,5755362507,140,23.1,5755362513,213,2.07,5755362505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838271,70,1,1,5,20,87c66ubwpzykovmkaf1t46bis,1,23.1,30.4,2025-05-29T00:12:57.696Z,2025-05-29T00:13:00Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755362655,140,21.5,5755362661,213,1.64,5755362657,141,64.9,5755362653,56,Back,5755362659,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838299,71,1,1,5,23,87c66ubwpzykovmkaf1t46bis,1,21.4,65.1,2025-05-29T00:13:00.344Z,2025-05-29T00:13:03Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755362749,213,0.95,5755362747,212,22.0,5755362745,141,91.5,5755362741,56,Back,5755362743,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838313,72,1,1,5,25,87c66ubwpzykovmkaf1t46bis,1,31.9,86.8,2025-05-29T00:13:03.241Z,2025-05-29T00:13:06Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755362827,141,73.9,5755362825,140,20.8,5755362831,213,3.79,5755362829,212,14.6,5755362823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838339,73,1,1,5,28,87c66ubwpzykovmkaf1t46bis,1,20.7,78.1,2025-05-29T00:13:05.969Z,2025-05-29T00:13:11Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755362967,213,3.85,5755362961,140,4.3,5755362965,212,22.7,5755362959,56,Back,5755362963,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838347,74,1,1,5,34,87c66ubwpzykovmkaf1t46bis,0,6.3,48.8,2025-05-29T00:13:11.512Z,2025-05-29T00:13:13Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5755363023,1,,5755363019,212,48.4,5755363013,56,Back,5755363021,213,5.74,5755363017,141,11.9,5755363015,140,45.7,5755363011,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838363,41,1,1,5,37,aj8ytsr2ap33tod0hd8ofzaw9,1,49.8,81.5,2025-05-29T00:13:14.859Z,2025-05-29T00:13:17Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755363117,141,83.9,5755363121,213,0.12,5755363115,140,62.2,5755363111,3,,5755363119,212,13.1,5755363113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838381,43,1,1,5,39,aj8ytsr2ap33tod0hd8ofzaw9,1,62.2,83.9,2025-05-29T00:13:16.924Z,2025-05-29T00:13:18Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5755363197,212,17.3,5755363199,213,2.84,5755363193,140,46.5,5755363195,141,91.4,5755363191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838407,44,1,1,5,41,aj8ytsr2ap33tod0hd8ofzaw9,1,46.5,91.4,2025-05-29T00:13:18.595Z,2025-05-29T00:46:27Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755363345,213,5.18,5755363343,212,7.5,5755363341,141,81.6,5755363337,56,Back,5755363339,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838421,45,1,1,5,44,aj8ytsr2ap33tod0hd8ofzaw9,1,54.0,68.7,2025-05-29T00:13:21.514Z,2025-05-29T00:13:23Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755363429,56,Back,5755363437,213,4.41,5755363435,212,14.5,5755363433,141,48.4,5755363431,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838441,46,1,1,5,45,aj8ytsr2ap33tod0hd8ofzaw9,1,49.9,48.4,2025-05-29T00:13:23.106Z,2025-05-29T00:13:26Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755363541,213,1.00,5755363537,141,63.2,5755363535,140,56.1,5755363539,212,12.0,5755363533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838469,47,1,1,5,48,aj8ytsr2ap33tod0hd8ofzaw9,1,54.8,64.8,2025-05-29T00:13:26.210Z,2025-05-29T00:13:29Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755363669,212,17.5,5755363663,56,Left,5755363667,141,90.5,5755363665,140,53.4,5755363671,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838509,48,1,1,5,52,aj8ytsr2ap33tod0hd8ofzaw9,1,53.4,90.5,2025-05-29T00:13:29.410Z,2025-05-29T00:46:46Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755363825,56,Left,5755363831,212,13.5,5755363827,140,65.5,5755363833,213,0.34,5755363829,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838523,49,1,1,5,57,aj8ytsr2ap33tod0hd8ofzaw9,1,64.9,89.9,2025-05-29T00:13:34.826Z,2025-05-29T00:13:36Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5755363885,140,80.3,5755363891,213,5.70,5755363887,141,74.1,5755363883,56,Center,5755363889,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838527,50,1,1,5,59,aj8ytsr2ap33tod0hd8ofzaw9,0,81.3,69.5,2025-05-29T00:13:36.611Z,2025-05-29T01:11:06Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755363899,56,Center,5755523493,236,,5755522919,212,2.1,5755523499,286,,5755522921,213,1.26,5755523495,233,75,5755522917,141,72.4,5755522915,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838537,75,74,1,5,59,87c66ubwpzykovmkaf1t46bis,1,18.8,23.9,2025-05-29T00:13:36.612Z,2025-05-29T01:11:07Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755523501,233,50,5755363949,56,Back,5755363951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838541,76,61,1,6,1,87c66ubwpzykovmkaf1t46bis,1,19.5,29.4,2025-05-29T00:13:38.522Z,2025-05-29T00:13:39Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755363957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819838559,77,1,1,6,3,87c66ubwpzykovmkaf1t46bis,1,22.7,33.6,2025-05-29T00:13:41.255Z,2025-05-29T00:47:27Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755364055,141,42.8,5755364051,56,Back,5755364057,212,8.0,5755364053,140,27.4,5755445179,155,,5755364059,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
