id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793222749,41,74,1,2,24,224tl8u2smnbyliroayk69nt0,1,34.8,4.4,2025-03-29T23:09:24.018Z,2025-03-30T01:31:56Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608505733,285,,5608505729,56,Back,5608505821,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222805,22,61,1,2,25,c9xffml4i7ihblp1qhus9w3fu,1,62.5,96.8,2025-03-29T23:09:24.720Z,2025-03-29T23:10:43Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608506033,56,Left,5608512065,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222799,21,5,1,2,26,c9xffml4i7ihblp1qhus9w3fu,0,64.3,101.6,2025-03-29T23:09:26.305Z,2025-03-30T01:27:23Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608506013,347,,5608506011,56,Left,5608506037,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222765,42,5,1,2,26,224tl8u2smnbyliroayk69nt0,1,35.7,-1.6,2025-03-29T23:09:26.305Z,2025-03-30T01:27:23Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608506091,233,21,5608505837,56,Back,5608505839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222969,43,1,1,2,37,224tl8u2smnbyliroayk69nt0,1,36.5,0.0,2025-03-29T23:09:36.363Z,2025-03-29T23:09:48Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608506807,213,0.99,5608506801,140,41.9,5608506803,141,11.1,5608507617,107,,5608506805,212,10.3,5608506799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793222979,44,61,1,2,38,224tl8u2smnbyliroayk69nt0,0,42.9,11.7,2025-03-29T23:09:38.195Z,2025-03-29T23:09:38Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608506827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223015,23,3,1,2,41,c9xffml4i7ihblp1qhus9w3fu,0,72.6,78.8,2025-03-29T23:09:40.458Z,2025-03-29T23:09:47Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608507023,286,,5608507197,233,45,5608507021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223035,45,7,1,2,41,224tl8u2smnbyliroayk69nt0,1,27.4,21.2,2025-03-29T23:09:40.459Z,2025-03-29T23:09:46Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608507161,233,23,5608507137,56,Back,5608507139,285,,5608507135,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223159,24,5,1,2,42,c9xffml4i7ihblp1qhus9w3fu,1,62.4,100.6,2025-03-29T23:09:41.795Z,2025-03-30T01:27:24Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608507807,56,Left,5608507835,233,46,5608507809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223113,46,5,1,2,42,224tl8u2smnbyliroayk69nt0,0,37.6,-0.6,2025-03-29T23:09:41.795Z,2025-03-30T01:27:24Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608507543,56,Back,5608507545,347,,5608507877,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223317,25,1,1,2,55,c9xffml4i7ihblp1qhus9w3fu,1,64.6,100.0,2025-03-29T23:09:55.137Z,2025-03-29T23:09:59Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608508627,1,,5608508623,213,5.41,5608508619,212,24.7,5608508603,107,,5608508611,140,79.6,5608508607,56,Center,5608508615,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223327,26,50,1,2,59,c9xffml4i7ihblp1qhus9w3fu,1,81.4,80.0,2025-03-29T23:09:59.258Z,2025-03-29T23:10:07Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608508687,286,,5608508681,56,Left,5608509105,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223389,47,7,1,2,59,224tl8u2smnbyliroayk69nt0,0,18.6,20.0,2025-03-29T23:09:59.259Z,2025-03-29T23:10:07Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608509071,233,26,5608509021,285,,5608509017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223403,27,1,1,3,2,c9xffml4i7ihblp1qhus9w3fu,0,68.4,64.6,2025-03-29T23:10:02.305Z,2025-03-29T23:10:04Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608509089,141,54.2,5608509085,56,Center,5608509083,3,,5608509091,212,15.9,5608509093,213,5.82,5608509087,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223481,48,44,1,3,4,224tl8u2smnbyliroayk69nt0,1,18.5,39.0,2025-03-29T23:10:03.560Z,2025-03-30T01:57:53Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608509481,233,28,5608509457,285,,5608509455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223411,28,44,1,3,4,c9xffml4i7ihblp1qhus9w3fu,0,81.5,61.0,2025-03-29T23:10:03.561Z,2025-03-30T01:57:53Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608509109,56,Center,5608509511,233,48,5608509111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223499,49,1,1,3,4,224tl8u2smnbyliroayk69nt0,1,19.1,27.9,2025-03-29T23:10:04.059Z,2025-03-30T01:23:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608509563,56,Back,5608509567,140,32.2,5608509579,213,0.12,5608509559,3,,5608509575,212,13.9,5608509571,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223533,50,1,1,3,10,224tl8u2smnbyliroayk69nt0,1,42.9,33.6,2025-03-29T23:10:09.382Z,2025-03-30T01:31:59Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608509771,56,Back,5608509773,140,35.2,5608509777,141,39.7,5608509783,213,2.67,5608509781,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223537,51,1,1,3,12,224tl8u2smnbyliroayk69nt0,0,36.0,49.3,2025-03-29T23:10:11.724Z,2025-03-30T01:32:01Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608509801,140,69.8,5608509803,141,64.0,5608509809,1,,5608509799,56,Center,5608509805,212,36.9,5608509797,155,,5608509807,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223565,29,12,1,3,13,c9xffml4i7ihblp1qhus9w3fu,1,26.7,27.1,2025-03-29T23:10:13.009Z,2025-03-29T23:10:14Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608509949,141,0.0,5608509953,212,20.6,5608510011,167,,5608509957,213,4.43,5608509945,140,21.3,5608509941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223569,30,5,1,3,14,c9xffml4i7ihblp1qhus9w3fu,0,24.3,-1.8,2025-03-29T23:10:13.627Z,2025-03-30T01:27:25Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608509969,56,Back,5608510143,233,52,5608509971,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223587,52,5,1,3,14,224tl8u2smnbyliroayk69nt0,1,75.7,101.8,2025-03-29T23:10:13.627Z,2025-03-30T01:27:24Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608510121,233,30,5608510049,56,Left,5608510051,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223717,53,1,1,3,22,224tl8u2smnbyliroayk69nt0,1,72.4,100.0,2025-03-29T23:10:22.067Z,2025-03-30T00:05:48Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608510845,107,,5608510853,212,7.7,5608510851,141,89.9,5608510855,213,4.58,5608510847,56,Left,5608510849,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223693,31,45,1,3,24,c9xffml4i7ihblp1qhus9w3fu,0,44.4,11.0,2025-03-29T23:10:24.145Z,2025-03-30T00:05:49Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608515979,56,Back,5608515981,285,,5608744245,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793266077,441,3,1,3,24,224tl8u2smnbyliroayk69nt0,1,55.6,89.0,2025-03-29T23:10:24.145Z,2025-03-30T00:05:48Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608744221,286,,5608744217,56,Left,5608744237,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223735,54,50,1,3,26,224tl8u2smnbyliroayk69nt0,1,62.2,88.0,2025-03-29T23:10:25.521Z,2025-03-30T01:21:58Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608744597,233,32,5608744551,286,,5608510943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223713,32,7,1,3,26,c9xffml4i7ihblp1qhus9w3fu,0,37.8,12.0,2025-03-29T23:10:25.522Z,2025-03-30T01:21:57Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608516307,285,,5608744581,233,54,5608516305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223791,55,1,1,3,28,224tl8u2smnbyliroayk69nt0,1,80.8,96.2,2025-03-29T23:10:27.515Z,2025-03-29T23:10:31Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608511261,56,Left,5608511263,140,70.9,5608511269,213,3.28,5608511265,141,94.1,5608511267,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223815,56,1,1,3,31,224tl8u2smnbyliroayk69nt0,1,65.3,92.4,2025-03-29T23:10:31.307Z,2025-03-29T23:10:33Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608511427,56,Left,5608511435,213,3.46,5608511429,140,52.1,5608511433,212,14.6,5608511431,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223931,57,1,1,3,33,224tl8u2smnbyliroayk69nt0,1,49.1,80.3,2025-03-29T23:10:33.074Z,2025-03-29T23:10:42Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608512131,213,4.57,5608512129,212,23.3,5608512127,141,46.3,5608512123,56,Back,5608512125,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223973,58,1,1,3,43,224tl8u2smnbyliroayk69nt0,1,48.9,34.6,2025-03-29T23:10:42.379Z,2025-03-29T23:10:45Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608512377,140,45.5,5608512383,213,4.43,5608512381,212,13.0,5608512373,56,Back,5608512379,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224057,59,1,1,3,46,224tl8u2smnbyliroayk69nt0,1,44.9,17.1,2025-03-29T23:10:45.386Z,2025-03-29T23:10:49Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608512813,213,1.60,5608512811,212,27.6,5608512803,56,Back,5608512809,141,57.6,5608512805,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224147,60,1,1,3,50,224tl8u2smnbyliroayk69nt0,1,53.7,71.5,2025-03-29T23:10:49.522Z,2025-03-29T23:10:53Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608513251,140,58.7,5608513253,141,94.5,5608513255,212,16.5,5608513249,56,Left,5608513257,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224211,61,1,1,3,54,224tl8u2smnbyliroayk69nt0,1,59.0,94.4,2025-03-29T23:10:53.587Z,2025-03-29T23:10:57Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608513697,140,59.3,5608513701,212,5.4,5608513703,213,4.77,5608513695,56,Left,5608513699,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224215,62,4,1,3,57,224tl8u2smnbyliroayk69nt0,1,66.4,80.4,2025-03-29T23:10:57.172Z,2025-03-30T01:17:11Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608513761,286,,5608513757,152,,5608513817,233,33,5608513753,13,,5608513759,265,,5608513755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224225,33,4,1,3,57,c9xffml4i7ihblp1qhus9w3fu,0,33.6,19.6,2025-03-29T23:10:57.173Z,2025-03-30T01:17:11Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608513773,56,Back,5608513771,13,,5608513781,265,,5608513833,233,62,5608513783,285,,5608513777,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225049,63,1,1,4,51,224tl8u2smnbyliroayk69nt0,0,72.1,81.4,2025-03-29T23:11:50.954Z,2025-03-29T23:11:54Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608518721,152,,5608518723,56,Center,5608518719,155,,5608518725,140,89.2,5608518727,141,63.4,5608518731,213,5.68,5608518729,212,21.7,5608518715,2,,5608518717,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225057,34,44,1,4,53,c9xffml4i7ihblp1qhus9w3fu,1,11.0,36.0,2025-03-29T23:11:53.185Z,2025-03-30T01:57:54Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608518855,233,64,5608518751,56,Back,5608518753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225059,64,44,1,4,53,224tl8u2smnbyliroayk69nt0,0,89.0,64.0,2025-03-29T23:11:53.186Z,2025-03-30T01:57:54Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608518767,286,,5608518865,233,34,5608518765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225061,35,12,1,4,54,c9xffml4i7ihblp1qhus9w3fu,1,11.4,32.2,2025-03-29T23:11:53.641Z,2025-03-29T23:12:00Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608518791,15,,5608518773,141,38.8,5608518771,140,26.6,5608518775,212,16.6,5608518777,213,0.27,5608518769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225103,65,1,1,4,56,224tl8u2smnbyliroayk69nt0,1,82.9,63.7,2025-03-29T23:11:55.506Z,2025-03-29T23:11:56Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608519009,140,82.4,5608519007,56,Center,5608519015,213,1.63,5608519011,141,77.3,5608519013,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225119,66,1,1,4,57,224tl8u2smnbyliroayk69nt0,0,81.2,75.7,2025-03-29T23:11:56.385Z,2025-03-29T23:11:57Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608519103,212,12.2,5608519099,140,89.9,5608519101,141,87.5,5608519105,213,0.72,5608519097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225137,36,8,1,5,0,c9xffml4i7ihblp1qhus9w3fu,1,18.8,22.2,2025-03-29T23:12:00.042Z,2025-03-29T23:12:00Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608519233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225149,67,61,1,5,1,224tl8u2smnbyliroayk69nt0,0,81.2,93.3,2025-03-29T23:12:01.179Z,2025-03-29T23:12:01Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608519285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225525,37,5,1,5,2,c9xffml4i7ihblp1qhus9w3fu,1,21.4,-1.0,2025-03-29T23:12:01.865Z,2025-03-30T01:27:25Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608521347,56,Back,5608521401,233,68,5608521349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225163,68,5,1,5,2,224tl8u2smnbyliroayk69nt0,0,78.6,101.0,2025-03-29T23:12:01.865Z,2025-03-30T01:27:25Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608519329,56,Left,5608519331,347,,5608521425,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225543,38,1,1,5,21,c9xffml4i7ihblp1qhus9w3fu,0,25.6,0.0,2025-03-29T23:12:21.185Z,2025-03-29T23:12:22Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608521467,212,25.6,5608521459,107,,5608521463,140,48.7,5608521461,56,Back,5608521465,141,10.3,5608521471,1,,5608521469,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225587,70,1,1,5,25,224tl8u2smnbyliroayk69nt0,1,50.1,84.5,2025-03-29T23:12:24.594Z,2025-03-29T23:12:26Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608521725,56,Back,5608521727,140,41.8,5608521729,141,92.9,5608521733,213,2.56,5608521731,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225601,71,1,1,5,26,224tl8u2smnbyliroayk69nt0,0,42.2,91.5,2025-03-29T23:12:25.953Z,2025-03-29T23:12:26Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608521815,212,19.1,5608521811,140,60.4,5608521813,141,90.6,5608521817,213,6.25,5608521809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225629,39,8,1,5,28,c9xffml4i7ihblp1qhus9w3fu,1,37.1,13.7,2025-03-29T23:12:27.778Z,2025-03-29T23:12:27Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608521959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225653,41,1,1,5,29,c9xffml4i7ihblp1qhus9w3fu,0,37.5,26.5,2025-03-29T23:12:28.993Z,2025-03-29T23:12:29Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608522091,213,1.73,5608522087,141,38.3,5608522089,212,8.1,5608522085,140,36.3,5608522083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225717,72,1,1,5,31,224tl8u2smnbyliroayk69nt0,0,68.8,63.7,2025-03-29T23:12:30.538Z,2025-03-29T23:12:37Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608522465,56,Center,5608522973,4,,5608522475,212,15.9,5608522473,141,70.0,5608522469,140,83.4,5608522477,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225785,42,54,1,5,36,c9xffml4i7ihblp1qhus9w3fu,1,10.2,35.8,2025-03-29T23:12:35.908Z,2025-03-29T23:12:37Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608522935,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225859,44,1,1,5,39,c9xffml4i7ihblp1qhus9w3fu,1,10.2,35.8,2025-03-29T23:12:38.889Z,2025-03-29T23:12:42Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608523189,56,Back,5608523197,213,1.32,5608523195,212,29.7,5608523191,140,17.2,5608523193,141,78.1,5608523187,123,,5608523237,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225915,45,1,1,5,42,c9xffml4i7ihblp1qhus9w3fu,0,17.3,78.2,2025-03-29T23:12:42.282Z,2025-03-29T23:12:43Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608523519,213,0.03,5608523579,286,,5608523517,212,5.4,5608523569,236,,5608523503,155,,5608523571,233,73,5608523511,140,22.4,5608523515,141,78.4,5608523507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225911,73,74,1,5,42,224tl8u2smnbyliroayk69nt0,1,81.6,9.7,2025-03-29T23:12:42.283Z,2025-03-29T23:12:44Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608523493,56,Right,5608523495,285,,5608523619,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226243,47,1,1,6,0,c9xffml4i7ihblp1qhus9w3fu,0,13.9,35.2,2025-03-29T23:12:59.787Z,2025-03-29T23:13:04Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608525401,1,,5608525385,140,63.7,5608525381,199,,5608525383,56,Center,5608525393,212,52.5,5608525389,141,28.0,5608525397,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226283,74,1,1,6,6,224tl8u2smnbyliroayk69nt0,1,36.1,81.5,2025-03-29T23:13:05.419Z,2025-03-29T23:13:06Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608525627,141,81.7,5608525621,3,,5608525623,56,Back,5608525625,140,29.8,5608525631,213,3.12,5608525629,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226467,75,1,1,6,7,224tl8u2smnbyliroayk69nt0,0,30.4,83.2,2025-03-29T23:13:06.441Z,2025-03-30T01:24:05Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608526547,213,0.50,5608526539,56,Back,5608526541,140,38.8,5608526537,3,,5608526543,141,90.3,5608526545,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226341,48,61,1,6,10,c9xffml4i7ihblp1qhus9w3fu,1,63.4,37.6,2025-03-29T23:13:09.917Z,2025-03-29T23:13:10Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608525947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226389,50,1,1,6,12,c9xffml4i7ihblp1qhus9w3fu,1,61.7,53.7,2025-03-29T23:13:11.906Z,2025-03-29T23:13:14Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608526167,140,58.7,5608526165,56,Center,5608526173,213,4.35,5608526171,212,9.0,5608526169,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226407,51,1,1,6,14,c9xffml4i7ihblp1qhus9w3fu,1,58.7,41.3,2025-03-29T23:13:13.889Z,2025-03-29T23:13:15Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608526257,212,12.1,5608526259,213,2.68,5608526255,141,49.3,5608526251,56,Back,5608526253,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226457,52,1,1,6,15,c9xffml4i7ihblp1qhus9w3fu,1,48.3,49.3,2025-03-29T23:13:15.249Z,2025-03-29T23:13:17Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608526519,141,84.8,5608526525,1,,5608526521,212,35.8,5608526523,213,0.74,5608526515,140,73.5,5608526511,155,,5608526513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226465,53,61,1,6,18,c9xffml4i7ihblp1qhus9w3fu,0,73.5,84.8,2025-03-29T23:13:17.610Z,2025-03-29T23:13:18Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608526533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226479,54,5,1,6,18,c9xffml4i7ihblp1qhus9w3fu,0,74.4,101.0,2025-03-29T23:13:18.113Z,2025-03-30T01:27:26Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608526901,233,76,5608526607,347,,5608526605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226505,76,5,1,6,18,224tl8u2smnbyliroayk69nt0,1,25.6,-1.0,2025-03-29T23:13:18.113Z,2025-03-30T01:27:26Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608526769,347,,5608526823,233,54,5608526767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226537,77,1,1,6,22,224tl8u2smnbyliroayk69nt0,1,25.1,0.0,2025-03-29T23:13:21.600Z,2025-03-29T23:13:24Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608527035,213,2.27,5608527029,140,19.0,5608527033,212,9.9,5608527031,141,9.7,5608527027,56,Back,5608527025,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226589,78,1,1,6,24,224tl8u2smnbyliroayk69nt0,0,16.5,8.5,2025-03-29T23:13:23.920Z,2025-03-29T23:13:27Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608527359,1,,5608527349,140,50.7,5608527351,141,29.8,5608527347,56,Center,5608527355,212,38.7,5608527345,157,,5608527357,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226671,55,1,1,6,28,c9xffml4i7ihblp1qhus9w3fu,0,50.9,68.8,2025-03-29T23:13:27.971Z,2025-03-30T00:07:11Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608527779,56,Center,5608527781,140,62.5,5608527783,141,60.5,5608527777,3,,5608527785,212,13.4,5608527787,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
