id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792323195,26,61,1,4,50,7neuneh44n9rtsfsh6r0sb9no,0,60.1,77.0,2025-03-29T00:12:26.852Z,2025-03-29T00:12:27Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603671191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323207,36,1,1,4,51,aj8ytsr2ap33tod0hd8ofzaw9,0,26.9,22.2,2025-03-29T00:12:28.151Z,2025-03-29T00:12:29Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603671257,212,40.8,5603671261,1,,5603671251,56,Center,5603671255,141,43.1,5603671253,140,63.3,5603671259,213,0.36,5603671249,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323223,27,1,1,4,52,7neuneh44n9rtsfsh6r0sb9no,0,42.0,70.9,2025-03-29T00:12:29.235Z,2025-03-29T00:12:30Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603671317,56,Center,5603671323,212,17.3,5603671321,141,75.4,5603671319,140,58.2,5603671325,213,0.18,5603671315,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323239,37,1,1,4,54,aj8ytsr2ap33tod0hd8ofzaw9,0,35.0,30.4,2025-03-29T00:12:31.183Z,2025-03-29T00:12:34Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603671431,212,6.0,5603671433,213,6.15,5603671427,140,40.7,5603671429,141,29.2,5603671423,3,,5603671425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323245,28,44,1,4,57,7neuneh44n9rtsfsh6r0sb9no,1,57.6,72.8,2025-03-29T00:12:33.669Z,2025-03-29T01:07:10Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603671457,286,,5603671491,233,38,5603671455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323241,38,44,1,4,57,aj8ytsr2ap33tod0hd8ofzaw9,0,42.4,27.2,2025-03-29T00:12:33.670Z,2025-03-29T01:07:11Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603671513,233,28,5603671439,56,Back,5603671441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323249,29,1,1,4,58,7neuneh44n9rtsfsh6r0sb9no,0,54.7,76.0,2025-03-29T00:12:34.451Z,2025-03-29T00:12:35Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603671473,141,73.3,5603671475,212,9.0,5603671471,140,63.1,5603671469,56,Center,5603671477,213,6.08,5603671467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323267,39,1,1,4,58,aj8ytsr2ap33tod0hd8ofzaw9,0,36.7,28.2,2025-03-29T00:12:34.955Z,2025-03-29T00:12:37Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603671567,141,19.8,5603671565,140,47.5,5603671563,56,Back,5603671561,3,,5603671569,212,12.7,5603671571,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323269,30,44,1,5,0,7neuneh44n9rtsfsh6r0sb9no,1,52.9,80.2,2025-03-29T00:12:36.571Z,2025-03-29T01:07:11Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603671659,233,40,5603671579,56,Left,5603671581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323273,40,44,1,5,0,aj8ytsr2ap33tod0hd8ofzaw9,0,47.1,19.8,2025-03-29T00:12:36.572Z,2025-03-29T01:07:11Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603671679,233,30,5603671591,56,Back,5603671595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323295,31,1,1,5,0,7neuneh44n9rtsfsh6r0sb9no,1,53.6,80.0,2025-03-29T00:12:36.876Z,2025-03-29T00:12:39Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603671715,3,,5603671725,213,0.46,5603671721,141,84.1,5603671723,212,6.3,5603671719,140,59.0,5603671717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323301,32,1,1,5,2,7neuneh44n9rtsfsh6r0sb9no,1,59.0,84.1,2025-03-29T00:12:38.450Z,2025-03-29T00:41:37Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5603671745,3,,5603671755,213,2.88,5603671749,140,55.9,5603671751,141,85.4,5603671753,212,3.4,5603671747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323303,33,3,1,5,3,7neuneh44n9rtsfsh6r0sb9no,0,53.6,83.2,2025-03-29T00:12:39.619Z,2025-03-29T00:12:43Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603671763,56,Left,5603671765,286,,5603671823,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323309,41,7,1,5,3,aj8ytsr2ap33tod0hd8ofzaw9,0,46.4,16.8,2025-03-29T00:12:39.620Z,2025-03-29T00:41:35Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603671795,285,,5603671793,56,Back,5603671813,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323371,42,1,1,5,6,aj8ytsr2ap33tod0hd8ofzaw9,1,69.5,11.1,2025-03-29T00:12:43.011Z,2025-03-29T00:41:32Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603719727,212,4.6,5603672051,56,Right,5603719729,213,2.15,5603719725,141,16.8,5603719723,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332479,283,3,1,5,7,aj8ytsr2ap33tod0hd8ofzaw9,0,63.2,18.0,2025-03-29T00:12:43.728Z,2025-03-29T01:06:51Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603723303,233,241,5603722911,56,Right,5603722913,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332489,241,7,1,5,7,7neuneh44n9rtsfsh6r0sb9no,0,36.8,82.0,2025-03-29T00:12:43.729Z,2025-03-29T01:06:51Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603723269,56,Back,5603723271,285,,5603723299,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332829,293,61,1,5,8,aj8ytsr2ap33tod0hd8ofzaw9,1,66.4,18.4,2025-03-29T00:12:44.608Z,2025-03-29T00:41:10Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603724295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323387,34,1,1,5,9,7neuneh44n9rtsfsh6r0sb9no,1,36.8,62.6,2025-03-29T00:12:45.460Z,2025-03-29T00:41:20Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603672145,212,3.3,5603672139,56,Back,5603672137,157,,5603672141,140,39.4,5603672143,141,65.2,5603672149,1,,5603672147,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323389,35,61,1,5,10,7neuneh44n9rtsfsh6r0sb9no,1,39.4,65.2,2025-03-29T00:12:46.950Z,2025-03-29T00:12:47Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603672155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323397,44,3,1,5,11,aj8ytsr2ap33tod0hd8ofzaw9,0,58.6,54.3,2025-03-29T00:12:47.518Z,2025-03-29T01:06:52Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603672171,56,Center,5603672269,286,,5603726817,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323409,36,7,1,5,11,7neuneh44n9rtsfsh6r0sb9no,1,41.4,45.7,2025-03-29T00:12:47.519Z,2025-03-29T01:06:51Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603672257,285,,5603726777,233,44,5603672255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323415,45,1,1,5,13,aj8ytsr2ap33tod0hd8ofzaw9,1,63.0,76.3,2025-03-29T00:12:49.567Z,2025-03-29T00:12:51Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603672289,56,Center,5603672287,155,,5603672295,212,26.0,5603672297,213,5.29,5603672293,141,44.2,5603672291,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323431,46,1,1,5,14,aj8ytsr2ap33tod0hd8ofzaw9,1,76.5,44.2,2025-03-29T00:12:51.239Z,2025-03-29T00:12:54Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603672387,213,5.51,5603672379,56,Center,5603672381,140,88.8,5603672385,212,18.0,5603672383,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323447,47,1,1,5,17,aj8ytsr2ap33tod0hd8ofzaw9,1,83.8,24.7,2025-03-29T00:12:53.919Z,2025-03-29T00:12:56Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603672463,141,15.2,5603672465,212,13.6,5603672461,140,72.4,5603672459,56,Right,5603672467,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323461,48,1,1,5,20,aj8ytsr2ap33tod0hd8ofzaw9,0,72.4,15.2,2025-03-29T00:12:56.703Z,2025-03-29T00:12:58Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603672555,213,0.71,5603672545,155,,5603672553,212,17.6,5603672551,141,32.2,5603672543,2,,5603672549,140,85.1,5603672547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323467,37,61,1,5,24,7neuneh44n9rtsfsh6r0sb9no,1,17.9,68.4,2025-03-29T00:13:00.434Z,2025-03-29T00:13:00Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603672587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323583,40,1,1,5,39,7neuneh44n9rtsfsh6r0sb9no,0,9.6,53.4,2025-03-29T00:13:16.097Z,2025-03-29T00:13:21Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5603673195,198,,5603673205,213,6.23,5603673193,157,,5603673207,1,,5603673199,140,66.8,5603673201,141,48.5,5603673203,212,60.2,5603673197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323607,49,44,1,5,43,aj8ytsr2ap33tod0hd8ofzaw9,1,29.0,62.8,2025-03-29T00:13:20.233Z,2025-03-29T00:13:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603673353,233,41,5603673301,56,Back,5603673305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323587,41,44,1,5,43,7neuneh44n9rtsfsh6r0sb9no,0,71.0,37.2,2025-03-29T00:13:20.234Z,2025-03-29T00:13:25Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603673359,233,49,5603673215,286,,5603673213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323661,50,1,1,5,44,aj8ytsr2ap33tod0hd8ofzaw9,0,22.7,79.6,2025-03-29T00:13:20.399Z,2025-03-29T00:29:18Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603673557,3,,5603673563,141,79.6,5603673561,140,24.2,5603673559,56,Back,5603673567,213,0.00,5603673565,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323615,42,61,1,5,44,7neuneh44n9rtsfsh6r0sb9no,1,67.0,47.6,2025-03-29T00:13:21.286Z,2025-03-29T00:13:21Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603673345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323655,43,1,1,5,48,7neuneh44n9rtsfsh6r0sb9no,1,84.2,12.8,2025-03-29T00:13:24.412Z,2025-03-29T00:13:26Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603673517,140,78.1,5603673519,141,11.0,5603673521,212,6.5,5603673523,213,3.33,5603673515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323659,44,1,1,5,49,7neuneh44n9rtsfsh6r0sb9no,0,78.2,11.1,2025-03-29T00:13:25.769Z,2025-03-29T00:13:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603673635,286,,5603673555,213,6.17,5603673547,56,Right,5603673631,233,51,5603673549,140,82.8,5603673629,236,,5603673553,212,4.9,5603673551,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323677,51,74,1,5,49,aj8ytsr2ap33tod0hd8ofzaw9,1,23.0,94.4,2025-03-29T00:13:25.770Z,2025-03-29T01:07:06Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603673637,233,44,5603673625,56,Back,5603673627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323687,52,61,1,5,53,aj8ytsr2ap33tod0hd8ofzaw9,0,23.0,94.4,2025-03-29T00:13:29.999Z,2025-03-29T00:13:30Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603673689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323709,45,1,1,5,54,7neuneh44n9rtsfsh6r0sb9no,1,73.5,11.1,2025-03-29T00:13:31.226Z,2025-03-29T00:13:33Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603673817,213,1.95,5603673809,56,Center,5603673815,212,10.4,5603673811,140,69.8,5603673813,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323711,46,1,1,5,57,7neuneh44n9rtsfsh6r0sb9no,0,69.8,25.3,2025-03-29T00:13:33.345Z,2025-03-29T00:13:34Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603673827,212,18.0,5603673825,141,51.0,5603673823,140,74.0,5603673821,56,Center,5603673829,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323729,53,1,1,5,57,aj8ytsr2ap33tod0hd8ofzaw9,0,23.2,58.4,2025-03-29T00:13:33.870Z,2025-03-29T00:17:46Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603673917,141,45.2,5603673921,213,5.65,5603673915,140,34.8,5603673911,3,,5603673913,56,Back,5603673919,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323733,54,43,1,5,59,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T00:13:35.966Z,2025-03-29T00:17:40Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603681699,144,3,5603673943,56,Back,5603676517,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323741,47,1,1,5,59,7neuneh44n9rtsfsh6r0sb9no,0,52.7,51.5,2025-03-29T00:13:35.967Z,2025-03-29T00:42:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603679781,212,17.9,5603679783,213,0.07,5603679777,140,69.7,5603673985,56,Center,5603679779,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323757,56,1,1,6,2,aj8ytsr2ap33tod0hd8ofzaw9,1,30.1,54.8,2025-03-29T00:13:38.350Z,2025-03-29T00:13:40Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603674037,56,Back,5603674041,141,58.1,5603674045,213,0.49,5603674043,212,4.8,5603674039,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323787,57,1,1,6,4,aj8ytsr2ap33tod0hd8ofzaw9,1,37.2,56.1,2025-03-29T00:13:40.663Z,2025-03-29T00:13:46Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603674227,213,5.67,5603674217,155,,5603674229,1,,5603674219,56,Right,5603674223,141,18.0,5603674225,212,45.2,5603674221,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323799,58,1,1,6,9,aj8ytsr2ap33tod0hd8ofzaw9,1,82.9,7.3,2025-03-29T00:13:46.294Z,2025-03-29T00:13:48Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603674317,213,2.84,5603674309,56,Right,5603674313,141,12.2,5603674315,212,11.3,5603674311,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323809,59,1,1,6,11,aj8ytsr2ap33tod0hd8ofzaw9,0,72.6,12.2,2025-03-29T00:13:47.870Z,2025-03-29T00:13:50Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603674363,2,,5603674373,212,23.3,5603674371,141,38.6,5603674369,140,86.7,5603674367,56,Center,5603674375,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323843,49,1,1,6,16,7neuneh44n9rtsfsh6r0sb9no,1,14.8,68.2,2025-03-29T00:13:52.661Z,2025-03-29T00:13:54Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603674559,140,26.6,5603674567,213,6.13,5603674561,141,65.4,5603674563,212,12.5,5603674557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323865,50,1,1,6,18,7neuneh44n9rtsfsh6r0sb9no,1,26.6,65.4,2025-03-29T00:13:54.585Z,2025-03-29T00:13:57Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603674709,213,5.67,5603674705,141,51.8,5603674703,140,39.1,5603674701,56,Back,5603674707,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323875,51,1,1,6,21,7neuneh44n9rtsfsh6r0sb9no,0,46.6,57.9,2025-03-29T00:13:57.586Z,2025-03-29T00:13:58Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603674757,213,0.40,5603674751,141,71.2,5603674755,212,23.3,5603674745,56,Center,5603674749,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323889,60,12,1,6,23,aj8ytsr2ap33tod0hd8ofzaw9,1,22.7,22.5,2025-03-29T00:14:00.238Z,2025-03-29T00:14:01Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603674835,213,0.59,5603674833,212,13.2,5603674831,141,33.3,5603674827,56,Back,5603674829,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323909,62,1,1,6,25,aj8ytsr2ap33tod0hd8ofzaw9,1,33.2,33.3,2025-03-29T00:14:01.606Z,2025-03-29T00:14:03Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603674987,212,15.0,5603674989,213,4.08,5603674985,141,15.5,5603674983,140,24.8,5603674981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323927,63,1,1,6,27,aj8ytsr2ap33tod0hd8ofzaw9,1,28.3,15.2,2025-03-29T00:14:03.617Z,2025-03-29T00:14:05Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603675069,140,40.2,5603675071,141,7.9,5603675075,213,5.91,5603675073,212,13.4,5603675067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323939,64,1,1,6,29,aj8ytsr2ap33tod0hd8ofzaw9,1,40.2,7.9,2025-03-29T00:14:05.686Z,2025-03-29T00:14:07Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603675147,213,1.68,5603675141,140,39.3,5603675145,212,8.5,5603675143,141,20.3,5603675139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792323955,65,1,1,6,31,aj8ytsr2ap33tod0hd8ofzaw9,1,39.7,22.1,2025-03-29T00:14:07.382Z,2025-03-29T00:14:10Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603675221,56,Back,5603675225,141,12.0,5603675223,140,29.7,5603675229,213,3.72,5603675227,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324003,66,1,1,6,33,aj8ytsr2ap33tod0hd8ofzaw9,1,30.5,14.1,2025-03-29T00:14:10.070Z,2025-03-29T00:14:17Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603675525,212,30.3,5603675521,140,58.8,5603675523,141,5.2,5603675519,56,Right,5603675527,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324043,67,1,1,6,41,aj8ytsr2ap33tod0hd8ofzaw9,1,62.0,9.1,2025-03-29T00:14:17.358Z,2025-03-29T00:14:20Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603675747,212,31.5,5603675741,56,Back,5603675745,141,26.2,5603675743,140,34.1,5603675749,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324063,68,1,1,6,44,aj8ytsr2ap33tod0hd8ofzaw9,1,34.9,29.8,2025-03-29T00:14:20.670Z,2025-03-29T00:14:23Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603675817,212,22.9,5603675819,213,1.22,5603675811,56,Back,5603675815,141,61.5,5603675813,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324097,69,1,1,6,46,aj8ytsr2ap33tod0hd8ofzaw9,1,42.5,64.3,2025-03-29T00:14:23.277Z,2025-03-29T00:14:27Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603675999,140,51.5,5603676005,213,1.12,5603675997,56,Left,5603676003,212,21.5,5603676001,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324093,52,83,1,6,50,7neuneh44n9rtsfsh6r0sb9no,0,44.8,15.3,2025-03-29T00:14:26.929Z,2025-03-29T00:14:31Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603676175,399,dgpphcc9ql3pv3b4chhchml90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324103,70,50,1,6,50,aj8ytsr2ap33tod0hd8ofzaw9,1,53.0,89.9,2025-03-29T00:14:27.014Z,2025-03-29T01:06:52Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603676037,286,,5603676149,233,53,5603676035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324121,53,7,1,6,50,7neuneh44n9rtsfsh6r0sb9no,1,47.0,10.1,2025-03-29T00:14:27.015Z,2025-03-29T01:06:52Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603676121,233,70,5603676099,285,,5603676097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324129,55,1,1,6,52,7neuneh44n9rtsfsh6r0sb9no,1,46.5,15.2,2025-03-29T00:14:29.011Z,2025-03-29T00:14:30Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603676161,56,Back,5603676165,141,23.3,5603676163,140,45.3,5603676169,213,1.80,5603676167,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324135,56,1,1,6,54,7neuneh44n9rtsfsh6r0sb9no,1,45.3,23.3,2025-03-29T00:14:30.336Z,2025-03-29T00:14:31Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603676185,213,0.34,5603676177,56,Center,5603676183,212,22.0,5603676181,141,34.2,5603676179,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324155,57,1,1,6,55,7neuneh44n9rtsfsh6r0sb9no,0,65.0,34.2,2025-03-29T00:14:31.320Z,2025-03-29T00:14:32Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603676267,213,0.02,5603676259,56,Center,5603676261,140,88.4,5603676265,212,24.6,5603676263,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324229,72,1,1,7,6,aj8ytsr2ap33tod0hd8ofzaw9,1,11.1,52.2,2025-03-29T00:14:43.094Z,2025-03-29T00:14:44Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5603676607,56,Back,5603676615,213,5.36,5603676613,212,25.1,5603676611,141,22.8,5603676609,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324239,73,1,1,7,8,aj8ytsr2ap33tod0hd8ofzaw9,1,25.6,22.8,2025-03-29T00:14:44.462Z,2025-03-29T00:14:45Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603676677,213,6.20,5603676675,212,7.7,5603676673,141,21.9,5603676671,140,32.9,5603676669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324251,74,1,1,7,9,aj8ytsr2ap33tod0hd8ofzaw9,1,32.9,21.9,2025-03-29T00:14:45.541Z,2025-03-29T00:14:47Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603676725,141,37.3,5603676721,56,Back,5603676723,140,33.6,5603676729,213,1.50,5603676727,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792324255,75,61,1,7,10,aj8ytsr2ap33tod0hd8ofzaw9,0,33.6,37.3,2025-03-29T00:14:46.886Z,2025-03-29T00:14:47Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603676745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
