id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812957425,27,1,1,2,20,kfq8fhwnmycbtad1u0fyefx0,0,65.7,21.8,2025-05-10T20:08:43.666Z,2025-05-10T22:16:17Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717277333,213,5.27,5717277331,212,7.9,5717818605,233,34,5717277599,286,,5717277593,236,,5717277325,56,Right,5717277329,141,12.0,5717277327,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957469,34,74,1,2,20,daicfonrbj124lu2la2rctxck,1,38.7,95.9,2025-05-10T20:08:43.667Z,2025-05-10T22:16:25Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717277535,285,,5717277529,56,Back,5717819469,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957507,35,83,1,2,21,daicfonrbj124lu2la2rctxck,0,40.6,94.6,2025-05-10T20:08:44.973Z,2025-05-10T22:14:23Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717599889,399,6d45ccicyo6dregi9cm4ad4kq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957497,28,61,1,2,22,kfq8fhwnmycbtad1u0fyefx0,0,64.1,11.4,2025-05-10T20:08:45.490Z,2025-05-10T21:06:28Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717277695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957521,36,61,1,2,22,daicfonrbj124lu2la2rctxck,0,42.6,97.1,2025-05-10T20:08:46.156Z,2025-05-10T21:06:45Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717600341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957679,29,1,1,2,24,kfq8fhwnmycbtad1u0fyefx0,1,58.3,31.9,2025-05-10T20:08:47.266Z,2025-05-10T20:08:51Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5717278503,56,Back,5717278507,141,33.7,5717278511,213,3.06,5717278505,140,43.8,5717278509,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957709,30,1,1,2,28,kfq8fhwnmycbtad1u0fyefx0,1,43.7,34.0,2025-05-10T20:08:51.315Z,2025-05-10T20:08:52Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717278673,213,3.27,5717278667,140,28.4,5717278671,212,16.2,5717278669,141,30.9,5717278665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957753,31,1,1,2,29,kfq8fhwnmycbtad1u0fyefx0,1,28.4,30.9,2025-05-10T20:08:52.691Z,2025-05-10T20:08:55Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717278923,212,21.9,5717278919,140,21.4,5717278921,141,61.2,5717278917,56,Back,5717278925,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957771,32,1,1,2,31,kfq8fhwnmycbtad1u0fyefx0,1,21.7,61.5,2025-05-10T20:08:54.906Z,2025-05-10T21:07:15Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717279033,141,73.9,5717279041,213,0.78,5717279029,140,29.8,5717279037,212,12.0,5717279027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957869,33,1,1,2,33,kfq8fhwnmycbtad1u0fyefx0,1,29.9,73.9,2025-05-10T20:08:57.243Z,2025-05-10T20:09:00Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717279493,56,Back,5717279501,213,0.20,5717279499,212,10.4,5717279495,140,39.6,5717279497,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957949,34,1,1,2,37,kfq8fhwnmycbtad1u0fyefx0,1,34.7,66.0,2025-05-10T20:09:00.642Z,2025-05-10T20:09:03Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717279821,140,28.6,5717279827,213,4.46,5717279819,56,Back,5717279823,141,29.2,5717279825,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812957981,35,1,1,2,40,kfq8fhwnmycbtad1u0fyefx0,1,28.9,30.9,2025-05-10T20:09:03.619Z,2025-05-10T20:09:05Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717279991,141,27.6,5717279987,56,Back,5717279993,212,10.5,5717279989,140,38.7,5717279995,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958037,36,1,1,2,42,kfq8fhwnmycbtad1u0fyefx0,1,38.6,27.6,2025-05-10T20:09:05.586Z,2025-05-10T20:09:08Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717280273,56,Back,5717280277,141,5.5,5717280281,213,5.05,5717280275,140,43.7,5717280279,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958085,37,1,1,2,44,kfq8fhwnmycbtad1u0fyefx0,1,43.8,5.8,2025-05-10T20:09:07.994Z,2025-05-10T20:09:10Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717280557,141,19.5,5717280559,212,21.1,5717280555,140,61.8,5717280553,56,Right,5717280561,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958191,38,1,1,2,46,kfq8fhwnmycbtad1u0fyefx0,1,61.9,19.7,2025-05-10T20:09:09.842Z,2025-05-10T20:09:14Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717281123,213,3.15,5717281121,212,23.8,5717281117,141,19.4,5717281109,56,Back,5717281113,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958217,39,1,1,2,51,kfq8fhwnmycbtad1u0fyefx0,1,39.2,19.4,2025-05-10T20:09:14.578Z,2025-05-10T20:09:29Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717281255,56,Back,5717281259,141,29.2,5717281261,212,8.5,5717281263,213,0.90,5717281257,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958291,40,1,1,2,52,kfq8fhwnmycbtad1u0fyefx0,1,43.9,29.1,2025-05-10T20:09:16.002Z,2025-05-10T20:09:19Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717281703,140,28.5,5717281701,56,Back,5717281707,212,17.6,5717281705,141,39.5,5717281709,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958423,41,1,1,2,55,kfq8fhwnmycbtad1u0fyefx0,1,30.1,36.9,2025-05-10T20:09:18.803Z,2025-05-10T20:09:25Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717282465,140,35.6,5717282469,212,11.4,5717282471,213,5.24,5717282467,141,22.4,5717282463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958473,42,1,1,3,1,kfq8fhwnmycbtad1u0fyefx0,0,42.2,27.3,2025-05-10T20:09:25.082Z,2025-05-10T20:09:27Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717282807,1,,5717282799,212,47.9,5717282793,141,32.7,5717282787,155,,5717282803,213,0.08,5717282791,140,87.7,5717282789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958791,39,1,1,3,16,daicfonrbj124lu2la2rctxck,0,15.1,54.9,2025-05-10T20:09:39.972Z,2025-05-10T20:09:43Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717284537,56,Back,5717284547,213,0.09,5717284539,140,48.4,5717284535,199,,5717284541,141,59.3,5717284553,1,,5717284543,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812958895,44,1,1,3,21,kfq8fhwnmycbtad1u0fyefx0,1,52.8,51.2,2025-05-10T20:09:45.044Z,2025-05-10T20:09:47Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717285157,213,6.16,5717285145,56,Center,5717285155,212,14.6,5717285149,140,66.6,5717285151,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959123,45,2,1,3,24,kfq8fhwnmycbtad1u0fyefx0,1,66.7,48.7,2025-05-10T20:09:47.299Z,2025-05-10T21:07:46Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717286501,56,Center,5717286499,7,6d45ccicyo6dregi9cm4ad4kq,5717286395,140,87.8,5717286397,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959185,41,1,1,3,37,daicfonrbj124lu2la2rctxck,1,15.9,52.4,2025-05-10T20:10:00.581Z,2025-05-10T20:10:02Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717286731,56,Back,5717286733,140,22.6,5717286739,213,1.00,5717286727,5,,5717286735,141,68.4,5717286737,212,13.0,5717286729,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959341,42,1,1,3,39,daicfonrbj124lu2la2rctxck,1,22.6,67.8,2025-05-10T20:10:02.437Z,2025-05-10T20:10:09Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717287643,140,21.6,5717287641,56,Back,5717287647,212,20.6,5717287645,141,37.6,5717287649,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959371,43,1,1,3,46,daicfonrbj124lu2la2rctxck,0,30.3,22.1,2025-05-10T20:10:09.436Z,2025-05-10T21:07:28Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5717287751,141,49.0,5717287753,212,30.5,5717602267,155,,5717287747,56,Center,5717287749,140,53.6,5717287755,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959477,47,1,1,3,47,kfq8fhwnmycbtad1u0fyefx0,1,44.1,56.1,2025-05-10T20:10:10.939Z,2025-05-10T20:10:14Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717288299,140,48.3,5717288301,141,65.1,5717288303,212,7.5,5717288297,56,Back,5717288305,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959461,44,83,1,3,50,daicfonrbj124lu2la2rctxck,0,55.9,40.0,2025-05-10T20:10:13.828Z,2025-05-10T20:10:18Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717288615,399,9x7teazvqgbnj3pnam6rf2xgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959525,48,1,1,3,51,kfq8fhwnmycbtad1u0fyefx0,1,46.8,68.2,2025-05-10T20:10:14.451Z,2025-05-10T20:10:17Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717288555,56,Back,5717288559,141,72.7,5717288557,140,30.9,5717288563,213,2.96,5717288561,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959575,49,1,1,3,54,kfq8fhwnmycbtad1u0fyefx0,1,30.0,68.2,2025-05-10T20:10:18.026Z,2025-05-10T20:10:19Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717288825,212,14.5,5717288817,56,Back,5717288827,213,0.45,5717288821,140,42.4,5717288823,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959619,50,1,1,3,56,kfq8fhwnmycbtad1u0fyefx0,1,40.2,78.1,2025-05-10T20:10:19.618Z,2025-05-10T20:10:22Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717289063,140,29.0,5717289061,56,Back,5717289067,212,14.0,5717289069,213,3.71,5717289065,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959835,51,1,1,3,58,kfq8fhwnmycbtad1u0fyefx0,1,29.9,67.5,2025-05-10T20:10:22.141Z,2025-05-10T20:10:32Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717290311,212,12.2,5717290313,213,5.85,5717290305,56,Back,5717290309,141,60.0,5717290307,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959885,52,1,1,4,8,kfq8fhwnmycbtad1u0fyefx0,1,41.7,65.5,2025-05-10T20:10:31.810Z,2025-05-10T20:10:34Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717290589,213,2.52,5717290585,141,79.6,5717290587,212,16.5,5717290583,140,28.9,5717290581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812959975,53,1,1,4,10,kfq8fhwnmycbtad1u0fyefx0,1,28.7,79.6,2025-05-10T20:10:33.970Z,2025-05-10T20:10:36Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717290959,141,84.8,5717290955,56,Back,5717290957,140,39.7,5717290963,213,0.30,5717290961,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960053,54,1,1,4,13,kfq8fhwnmycbtad1u0fyefx0,0,40.6,84.8,2025-05-10T20:10:36.682Z,2025-05-10T20:10:40Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717291369,155,,5717291371,56,Left,5717291373,140,77.0,5717291379,213,0.28,5717291375,141,100.0,5717291377,212,39.7,5717291381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960337,45,5,1,4,16,daicfonrbj124lu2la2rctxck,1,28.1,-1.0,2025-05-10T20:10:40.209Z,2025-05-10T22:11:21Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717292753,56,Back,5717593091,233,55,5717292755,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960063,55,5,1,4,16,kfq8fhwnmycbtad1u0fyefx0,0,71.9,101.0,2025-05-10T20:10:40.209Z,2025-05-10T22:11:21Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717291435,347,,5717291433,56,Left,5717593111,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960467,46,1,1,4,28,daicfonrbj124lu2la2rctxck,1,36.6,0.0,2025-05-10T20:10:51.316Z,2025-05-10T20:10:58Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717293507,56,Right,5717293515,213,0.47,5717293509,140,63.3,5717293517,1,,5717293505,107,,5717293511,141,19.7,5717293513,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960459,56,4,1,4,34,kfq8fhwnmycbtad1u0fyefx0,1,37.0,78.2,2025-05-10T20:10:57.850Z,2025-05-10T20:11:02Z,,,,,5717293913,10,,5717293579,286,,5717293575,152,,5717293709,233,47,5717293573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960475,47,4,1,4,34,daicfonrbj124lu2la2rctxck,0,63.0,21.8,2025-05-10T20:10:57.851Z,2025-05-10T20:11:03Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717293679,10,,5717293683,152,,5717293681,56,Center,5717293685,285,,5717293743,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960583,57,1,1,4,40,kfq8fhwnmycbtad1u0fyefx0,1,28.9,75.9,2025-05-10T20:11:03.642Z,2025-05-10T20:11:05Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717294187,213,4.94,5717294171,5,,5717294173,152,,5717294185,212,10.7,5717294181,141,60.6,5717294179,140,31.2,5717294175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960653,58,1,1,4,41,kfq8fhwnmycbtad1u0fyefx0,1,31.2,61.2,2025-05-10T20:11:05.035Z,2025-05-10T20:11:08Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717294551,212,13.4,5717294553,213,4.64,5717294547,140,30.3,5717294545,56,Back,5717294549,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960719,59,1,1,4,45,kfq8fhwnmycbtad1u0fyefx0,1,31.2,41.2,2025-05-10T20:11:08.514Z,2025-05-10T20:11:12Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717294899,212,18.3,5717294895,140,20.4,5717294897,141,62.3,5717294901,213,2.24,5717294893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960867,60,1,1,4,48,kfq8fhwnmycbtad1u0fyefx0,1,20.4,62.3,2025-05-10T20:11:12.042Z,2025-05-10T20:11:18Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717295655,140,28.1,5717295659,212,15.1,5717295657,141,81.1,5717295661,213,1.01,5717295651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812960913,61,1,1,4,55,kfq8fhwnmycbtad1u0fyefx0,1,36.5,88.6,2025-05-10T20:11:18.266Z,2025-05-10T20:11:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717295933,141,55.4,5717295937,213,4.08,5717295931,140,20.9,5717295929,56,Back,5717295935,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961029,62,1,1,4,57,kfq8fhwnmycbtad1u0fyefx0,1,21.1,55.5,2025-05-10T20:11:21.194Z,2025-05-10T20:11:27Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717296565,140,30.6,5717296569,212,19.9,5717296571,213,5.24,5717296567,141,30.1,5717296563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961083,63,1,1,5,3,kfq8fhwnmycbtad1u0fyefx0,1,34.1,30.6,2025-05-10T20:11:26.826Z,2025-05-10T20:11:29Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717296837,56,Back,5717296845,213,1.70,5717296839,140,32.4,5717296843,212,13.5,5717296841,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961103,64,1,1,5,6,kfq8fhwnmycbtad1u0fyefx0,1,29.2,52.5,2025-05-10T20:11:29.745Z,2025-05-10T20:11:30Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717296951,56,Back,5717296953,140,39.7,5717296955,141,59.9,5717296959,213,0.43,5717296957,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961127,65,1,1,5,7,kfq8fhwnmycbtad1u0fyefx0,1,38.8,59.7,2025-05-10T20:11:30.722Z,2025-05-10T20:11:32Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717297095,213,3.66,5717297083,56,Back,5717297089,140,29.2,5717297093,212,11.6,5717297141,156,,5717297091,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961245,66,1,1,5,10,kfq8fhwnmycbtad1u0fyefx0,1,31.8,41.6,2025-05-10T20:11:33.442Z,2025-05-10T20:11:36Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717297735,212,13.2,5717297729,56,Back,5717297737,213,4.73,5717297731,140,32.0,5717297733,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961285,67,1,1,5,13,kfq8fhwnmycbtad1u0fyefx0,1,32.0,22.7,2025-05-10T20:11:36.386Z,2025-05-10T20:11:38Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717297941,212,23.7,5717297935,140,22.4,5717297945,213,2.01,5717297933,56,Back,5717297937,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961383,68,1,1,5,14,kfq8fhwnmycbtad1u0fyefx0,1,22.4,54.2,2025-05-10T20:11:37.898Z,2025-05-10T20:11:42Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717298479,140,29.4,5717298481,141,74.4,5717298477,56,Back,5717298483,212,15.6,5717298485,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961487,69,1,1,5,18,kfq8fhwnmycbtad1u0fyefx0,1,29.6,68.8,2025-05-10T20:11:42.082Z,2025-05-10T20:11:45Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717299037,141,52.1,5717299035,140,12.8,5717299039,212,21.0,5717299033,56,Back,5717299041,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961647,70,1,1,5,22,kfq8fhwnmycbtad1u0fyefx0,1,13.6,53.1,2025-05-10T20:11:45.771Z,2025-05-10T20:11:52Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717299917,56,Back,5717299915,155,,5717299919,140,42.8,5717299923,212,40.3,5717299921,141,91.5,5717299925,213,0.71,5717299927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961721,71,1,1,5,29,kfq8fhwnmycbtad1u0fyefx0,1,36.4,74.2,2025-05-10T20:11:52.402Z,2025-05-10T20:11:56Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717300293,213,3.83,5717300287,140,18.2,5717300291,212,24.7,5717300285,56,Back,5717300289,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961769,72,1,1,5,32,kfq8fhwnmycbtad1u0fyefx0,1,18.2,51.3,2025-05-10T20:11:55.897Z,2025-05-10T20:11:59Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717300523,212,19.7,5717300519,140,26.7,5717300521,141,77.2,5717300517,56,Back,5717300525,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961815,73,1,1,5,35,kfq8fhwnmycbtad1u0fyefx0,1,28.3,74.8,2025-05-10T20:11:58.913Z,2025-05-10T20:12:00Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717300781,212,12.0,5717300777,140,39.5,5717300783,213,0.21,5717300779,141,78.5,5717300775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961901,74,1,1,5,37,kfq8fhwnmycbtad1u0fyefx0,1,38.2,79.6,2025-05-10T20:12:00.730Z,2025-05-10T20:12:04Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717301287,213,1.13,5717301285,212,9.3,5717301281,140,42.0,5717301283,141,92.0,5717301279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812961945,75,1,1,5,40,kfq8fhwnmycbtad1u0fyefx0,1,36.5,84.2,2025-05-10T20:12:04.082Z,2025-05-10T20:12:06Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717301497,56,Back,5717301503,212,14.8,5717301499,140,25.5,5717301501,141,70.6,5717301505,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962009,76,1,1,5,42,kfq8fhwnmycbtad1u0fyefx0,1,25.5,70.6,2025-05-10T20:12:05.873Z,2025-05-10T20:12:08Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717301793,141,60.8,5717301797,213,5.52,5717301791,140,32.1,5717301789,56,Back,5717301795,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962089,77,1,1,5,45,kfq8fhwnmycbtad1u0fyefx0,1,32.6,61.7,2025-05-10T20:12:08.514Z,2025-05-10T20:12:13Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717302259,213,4.73,5717302245,56,Back,5717302249,141,20.4,5717302247,140,33.0,5717302253,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962197,78,1,1,5,49,kfq8fhwnmycbtad1u0fyefx0,1,33.8,28.8,2025-05-10T20:12:13.186Z,2025-05-10T20:12:18Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717302887,141,46.4,5717302893,213,1.98,5717302885,140,28.8,5717302889,212,13.1,5717302883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962275,79,1,1,5,54,kfq8fhwnmycbtad1u0fyefx0,0,38.3,49.1,2025-05-10T20:12:17.994Z,2025-05-10T20:12:21Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717303425,213,0.61,5717303413,155,,5717303427,1,,5717303417,140,72.5,5717303419,141,86.2,5717303415,56,Left,5717303421,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962293,48,12,1,5,59,daicfonrbj124lu2la2rctxck,1,27.7,9.2,2025-05-10T20:12:22.301Z,2025-05-10T20:12:25Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717303673,167,,5717303539,213,5.86,5717303535,141,0.0,5717303533,140,43.6,5717303537,212,18.4,5717303531,56,Back,5717303565,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962315,49,5,1,6,0,daicfonrbj124lu2la2rctxck,0,40.2,-1.7,2025-05-10T20:12:24.218Z,2025-05-10T22:11:22Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717304413,233,80,5717303637,56,Back,5717303639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962421,80,5,1,6,0,kfq8fhwnmycbtad1u0fyefx0,1,59.8,101.7,2025-05-10T20:12:24.218Z,2025-05-10T22:11:21Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717304309,347,,5717304373,233,49,5717304307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812962503,81,1,1,6,6,kfq8fhwnmycbtad1u0fyefx0,1,65.5,100.0,2025-05-10T20:12:29.858Z,2025-05-10T20:12:33Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717304713,1,,5717304711,213,3.45,5717304703,56,Back,5717304701,107,,5717304709,212,25.8,5717304705,140,42.1,5717304707,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
