id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800389147,20,5,1,3,10,2iwybwokic7nmr1t33abdbjoq,0,18.9,-1.7000000000000002,2025-04-13T02:12:12.656Z,2025-04-13T04:33:59Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647937705,347,,5647937851,233,41,5647937703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389189,41,5,1,3,10,b1rpb2ox52uxcmjrsnqd95pk5,1,81.1,101.7,2025-04-13T02:12:12.760Z,2025-04-13T04:34:00Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5647937831,56,Left,5647937847,233,20,5647937833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389239,43,1,1,3,22,b1rpb2ox52uxcmjrsnqd95pk5,1,65.8,100.0,2025-04-13T02:12:24.486Z,2025-04-13T02:12:26Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647938095,212,8.3,5647938089,56,Left,5647938091,140,65.2,5647938085,107,,5647938093,141,89.8,5647938097,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389255,44,1,1,3,25,b1rpb2ox52uxcmjrsnqd95pk5,1,61.4,93.3,2025-04-13T02:12:27.623Z,2025-04-13T02:12:28Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647938181,56,Left,5647938187,212,9.4,5647938189,213,4.50,5647938183,140,59.5,5647938185,141,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389287,45,1,1,3,27,b1rpb2ox52uxcmjrsnqd95pk5,1,60.0,79.8,2025-04-13T02:12:29.830Z,2025-04-13T02:12:33Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647938325,212,16.9,5647938319,56,Center,5647938321,140,65.4,5647938323,141,56.4,5647938327,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389313,46,1,1,3,31,b1rpb2ox52uxcmjrsnqd95pk5,1,65.4,56.4,2025-04-13T02:12:32.975Z,2025-04-13T03:10:36Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647938429,141,14.1,5647938427,140,85.0,5647938423,155,,5647938433,213,5.33,5647938431,212,35.4,5647938435,1,,5647938425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389347,21,43,1,3,37,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T02:12:39.944Z,2025-04-13T02:12:47Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647938625,56,Back,5647938891,144,45,5647938627,285,0,5647938747,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389365,47,3,1,3,39,b1rpb2ox52uxcmjrsnqd95pk5,0,83.3,11.5,2025-04-13T02:12:40.958Z,2025-04-13T02:12:43Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647938785,211,,5647938713,56,Right,5647938715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389419,23,1,1,3,42,2iwybwokic7nmr1t33abdbjoq,1,5.3,71.7,2025-04-13T02:12:44.334Z,2025-04-13T02:12:51Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647939021,56,Back,5647939023,140,21.9,5647939027,212,22.4,5647939029,213,0.68,5647939025,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389431,24,1,1,3,49,2iwybwokic7nmr1t33abdbjoq,0,54.4,75.0,2025-04-13T02:12:51.431Z,2025-04-13T02:12:53Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647939131,213,0.27,5647939125,140,73.2,5647939123,56,Left,5647939129,212,20.5,5647939127,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389463,49,4,1,3,53,b1rpb2ox52uxcmjrsnqd95pk5,1,26.4,17.4,2025-04-13T02:12:55.717Z,2025-04-13T04:33:39Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647939261,56,Back,5647939259,13,,5647939311,233,25,5647939265,265,,5647939267,285,,5647939263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389461,25,4,1,3,53,2iwybwokic7nmr1t33abdbjoq,0,73.6,82.6,2025-04-13T02:12:55.718Z,2025-04-13T04:33:40Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5647939319,233,49,5647939295,56,Left,5647939299,265,,5647939297,152,,5647939301,286,,5647939293,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389705,50,1,1,4,15,b1rpb2ox52uxcmjrsnqd95pk5,1,22.0,10.9,2025-04-13T02:13:17.046Z,2025-04-13T02:13:27Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647940295,152,,5647940305,212,14.9,5647940311,213,1.75,5647940297,56,Back,5647940299,140,19.4,5647940293,5,,5647940301,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389721,51,1,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,0,26.6,27.9,2025-04-13T02:13:26.989Z,2025-04-13T03:11:10Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647940397,213,0.05,5647940393,141,29.2,5647940391,140,43.2,5647940389,56,Back,5647940395,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389737,26,8,1,4,27,2iwybwokic7nmr1t33abdbjoq,1,48.4,84.9,2025-04-13T02:13:29.296Z,2025-04-13T02:13:29Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5647940469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389759,28,3,1,4,29,2iwybwokic7nmr1t33abdbjoq,0,52.2,81.7,2025-04-13T02:13:31.040Z,2025-04-13T04:57:46Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5647940721,286,,5647940531,56,Left,5647941713,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389787,52,7,1,4,29,b1rpb2ox52uxcmjrsnqd95pk5,1,47.8,18.3,2025-04-13T02:13:31.041Z,2025-04-13T04:57:45Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647940687,285,,5647941671,233,28,5647940685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389781,29,61,1,4,31,2iwybwokic7nmr1t33abdbjoq,0,60.1,88.4,2025-04-13T02:13:33.906Z,2025-04-13T02:14:13Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647942587,189,,5647940655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389921,53,5,1,4,33,b1rpb2ox52uxcmjrsnqd95pk5,1,40.8,-0.4,2025-04-13T02:13:35.527Z,2025-04-13T02:13:49Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647941429,233,30,5647941371,56,Back,5647941373,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389813,30,5,1,4,34,2iwybwokic7nmr1t33abdbjoq,0,58.8,100.8,2025-04-13T02:13:36.350Z,2025-04-13T02:13:48Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647940831,347,,5647940829,56,Left,5647941437,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800389825,31,43,1,4,36,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T02:13:38.278Z,2025-04-13T02:13:41Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647941029,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390031,54,1,1,4,57,b1rpb2ox52uxcmjrsnqd95pk5,1,28.6,0.0,2025-04-13T02:13:59.117Z,2025-04-13T02:14:00Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647942027,213,1.71,5647942023,141,26.7,5647942021,140,26.0,5647942019,56,Back,5647942017,107,,5647942025,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390051,55,1,1,4,58,b1rpb2ox52uxcmjrsnqd95pk5,1,32.1,26.4,2025-04-13T02:14:00.781Z,2025-04-13T02:14:03Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647942151,212,25.7,5647942147,140,11.4,5647942149,141,46.6,5647942153,213,2.58,5647942145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390089,56,1,1,5,1,b1rpb2ox52uxcmjrsnqd95pk5,1,11.4,46.6,2025-04-13T02:14:03.758Z,2025-04-13T02:14:07Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5647942307,140,18.4,5647942309,141,71.2,5647942313,213,1.16,5647942311,212,18.3,5647942305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390119,57,1,1,5,5,b1rpb2ox52uxcmjrsnqd95pk5,1,21.9,73.8,2025-04-13T02:14:07.597Z,2025-04-13T02:14:10Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647942435,213,4.78,5647942431,141,53.1,5647942427,56,Back,5647942429,140,22.8,5647942433,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390149,58,1,1,5,8,b1rpb2ox52uxcmjrsnqd95pk5,1,21.7,43.8,2025-04-13T02:14:10.454Z,2025-04-13T02:14:13Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647942629,140,30.2,5647942633,212,16.3,5647942631,141,23.7,5647942635,213,5.29,5647942625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390207,59,1,1,5,11,b1rpb2ox52uxcmjrsnqd95pk5,1,30.6,16.5,2025-04-13T02:14:13.806Z,2025-04-13T02:14:18Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647942905,1,,5647942889,56,Center,5647942901,212,35.6,5647942885,155,,5647942893,140,51.2,5647942899,141,58.0,5647942903,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390217,60,1,1,5,16,b1rpb2ox52uxcmjrsnqd95pk5,1,45.7,55.5,2025-04-13T02:14:18.349Z,2025-04-13T03:11:53Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647942971,141,77.1,5647942975,213,2.29,5647942969,140,33.4,5647942967,56,Back,5647942973,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390263,61,1,1,5,18,b1rpb2ox52uxcmjrsnqd95pk5,1,33.4,77.1,2025-04-13T02:14:20.494Z,2025-04-13T02:14:25Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647943183,212,23.2,5647943177,56,Left,5647943179,140,53.2,5647943181,141,92.4,5647943185,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390267,62,1,1,5,23,b1rpb2ox52uxcmjrsnqd95pk5,1,70.0,87.4,2025-04-13T02:14:25.285Z,2025-04-13T02:14:27Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647943209,2,,5647943215,140,93.3,5647943219,212,36.4,5647943217,141,47.7,5647943213,56,Center,5647943221,213,5.45,5647943295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390283,63,61,1,5,25,b1rpb2ox52uxcmjrsnqd95pk5,0,93.3,47.7,2025-04-13T02:14:27.661Z,2025-04-13T02:14:28Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5647943297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390299,64,43,1,5,27,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T02:14:29.582Z,2025-04-13T02:14:44Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5647943353,56,Center,5647943953,144,5,5647943355,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390443,32,12,1,5,43,2iwybwokic7nmr1t33abdbjoq,1,7.1,58.5,2025-04-13T02:14:45.006Z,2025-04-13T04:47:02Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647944175,167,,5647944155,140,0.0,5647944161,213,2.52,5647944153,56,Back,5647944157,141,68.1,5647944159,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390449,33,6,1,5,44,2iwybwokic7nmr1t33abdbjoq,0,2.9,61.0,2025-04-13T02:14:46.125Z,2025-04-13T04:47:01Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647944195,73,,5647944255,233,65,5647944193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390419,65,6,1,5,44,b1rpb2ox52uxcmjrsnqd95pk5,1,97.1,39.0,2025-04-13T02:14:46.125Z,2025-04-13T04:33:33Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5647944045,75,,5647944041,56,Center,5647944219,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390579,66,1,1,5,58,b1rpb2ox52uxcmjrsnqd95pk5,1,99.5,0.5,2025-04-13T02:15:00.549Z,2025-04-13T02:15:14Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647944891,56,Center,5647944899,213,1.87,5647944897,212,39.1,5647944885,6,,5647944901,1,,5647944883,2,,5647944893,140,88.6,5647944889,223,,5647944887,155,,5647944895,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,
2800390589,34,4,1,6,6,2iwybwokic7nmr1t33abdbjoq,1,9.9,45.9,2025-04-13T02:15:08.420Z,2025-04-13T04:33:40Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647944955,152,,5647944953,56,Back,5647944959,285,,5647944957,265,,5647945031,233,67,5647944951,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390583,67,4,1,6,6,b1rpb2ox52uxcmjrsnqd95pk5,0,90.1,54.1,2025-04-13T02:15:08.421Z,2025-04-13T04:33:40Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647944995,56,Center,5647945001,286,,5647944993,13,,5647944997,152,,5647944999,265,,5647945035,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390847,35,1,1,6,31,2iwybwokic7nmr1t33abdbjoq,1,9.3,45.2,2025-04-13T02:15:33.054Z,2025-04-13T02:19:17Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647946195,152,,5647946205,213,1.77,5647946199,140,5.7,5647946197,56,Back,5647946203,212,18.7,5647946193,5,,5647946201,141,72.2,5647955545,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390885,36,1,1,6,32,2iwybwokic7nmr1t33abdbjoq,1,5.7,72.2,2025-04-13T02:15:34.013Z,2025-04-13T02:15:37Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5647946369,140,17.8,5647946375,213,0.85,5647946367,56,Back,5647946371,141,93.3,5647946373,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390895,37,1,1,6,35,2iwybwokic7nmr1t33abdbjoq,0,23.6,94.1,2025-04-13T02:15:37.486Z,2025-04-13T02:15:38Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647946423,213,5.98,5647946413,155,,5647946419,141,63.5,5647946417,140,86.1,5647946421,212,68.8,5647946415,56,Center,5647946425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390959,69,1,1,6,41,b1rpb2ox52uxcmjrsnqd95pk5,1,8.9,34.9,2025-04-13T02:15:43.205Z,2025-04-13T02:15:46Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5647946793,212,18.8,5647946795,213,1.07,5647946787,56,Back,5647946789,140,17.5,5647946791,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800390981,70,1,1,6,44,b1rpb2ox52uxcmjrsnqd95pk5,1,22.3,71.8,2025-04-13T02:15:46.621Z,2025-04-13T02:15:50Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647946905,212,20.9,5647946899,56,Back,5647946901,140,35.5,5647946903,141,94.9,5647946907,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391013,71,1,1,6,48,b1rpb2ox52uxcmjrsnqd95pk5,0,43.0,90.7,2025-04-13T02:15:50.357Z,2025-04-13T02:15:55Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647947061,213,6.22,5647947053,56,Left,5647947059,212,34.7,5647947057,141,87.4,5647947063,1,,5647947055,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391119,72,61,1,7,2,b1rpb2ox52uxcmjrsnqd95pk5,1,87.7,77.2,2025-04-13T02:16:04.913Z,2025-04-13T04:26:57Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647947527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800438227,719,5,1,7,7,b1rpb2ox52uxcmjrsnqd95pk5,0,100.8,64.6,2025-04-13T02:16:08.951Z,2025-04-13T04:34:23Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5648188865,233,38,5648188779,346,,5648188777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391171,38,5,1,7,7,2iwybwokic7nmr1t33abdbjoq,1,-1.0,37.7,2025-04-13T02:16:09.509Z,2025-04-13T04:34:23Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5647947785,346,,5647947781,56,Back,5648188857,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391189,39,1,1,7,8,2iwybwokic7nmr1t33abdbjoq,1,5.3,44.5,2025-04-13T02:16:10.853Z,2025-04-13T02:16:12Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647947899,213,1.80,5647947897,212,10.6,5647947893,140,3.0,5647947903,237,,5647947891,56,Back,5647947895,141,59.7,5647947889,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391201,40,1,1,7,10,2iwybwokic7nmr1t33abdbjoq,1,3.0,59.7,2025-04-13T02:16:12.581Z,2025-04-13T02:16:14Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5647947961,141,40.3,5647947967,213,4.60,5647947955,56,Back,5647947959,140,1.6,5647947965,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391255,41,1,1,7,12,2iwybwokic7nmr1t33abdbjoq,1,1.6,40.3,2025-04-13T02:16:14.333Z,2025-04-13T02:16:20Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647948247,212,26.5,5647948249,213,5.23,5647948243,140,14.1,5647948245,141,6.5,5647948241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391271,42,1,1,7,18,2iwybwokic7nmr1t33abdbjoq,1,15.0,3.1,2025-04-13T02:16:20.189Z,2025-04-13T02:16:21Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5647948319,213,0.49,5647948317,212,22.2,5647948313,140,33.7,5647948315,141,18.4,5647948311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391287,43,1,1,7,19,2iwybwokic7nmr1t33abdbjoq,1,33.7,18.4,2025-04-13T02:16:21.589Z,2025-04-13T02:16:23Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5647948419,213,2.50,5647948417,212,6.9,5647948413,140,28.4,5647948415,141,24.5,5647948411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391295,44,1,1,7,21,2iwybwokic7nmr1t33abdbjoq,1,28.4,24.5,2025-04-13T02:16:23.397Z,2025-04-13T02:16:24Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5647948455,140,37.4,5647948453,56,Back,5647948461,213,1.22,5647948457,141,62.0,5647948459,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391327,45,1,1,7,22,2iwybwokic7nmr1t33abdbjoq,1,37.4,62.0,2025-04-13T02:16:24.229Z,2025-04-13T02:16:28Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5647948607,140,33.3,5647948615,212,15.9,5647948619,213,1.85,5647948611,141,84.5,5647948605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391387,46,1,1,7,26,2iwybwokic7nmr1t33abdbjoq,1,56.5,84.2,2025-04-13T02:16:28.301Z,2025-04-13T02:16:35Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647948923,212,18.7,5647948927,213,0.38,5647948913,56,Left,5647948917,140,73.0,5647948919,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391407,47,1,1,7,33,2iwybwokic7nmr1t33abdbjoq,1,72.9,94.7,2025-04-13T02:16:35.333Z,2025-04-13T02:16:37Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647949013,213,3.76,5647949005,56,Left,5647949011,212,17.2,5647949007,140,59.6,5647949009,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391439,48,1,1,7,35,2iwybwokic7nmr1t33abdbjoq,1,57.7,74.6,2025-04-13T02:16:37.509Z,2025-04-13T02:16:40Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5647949125,140,54.3,5647949123,56,Center,5647949129,212,28.2,5647949127,141,33.4,5647949131,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391455,49,1,1,7,38,2iwybwokic7nmr1t33abdbjoq,1,53.5,29.0,2025-04-13T02:16:40.765Z,2025-04-13T02:16:43Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647949245,56,Right,5647949247,140,61.3,5647949249,141,5.3,5647949251,212,18.1,5647949253,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391469,50,1,1,7,41,2iwybwokic7nmr1t33abdbjoq,1,60.3,6.2,2025-04-13T02:16:43.229Z,2025-04-13T02:16:45Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5647949351,141,20.5,5647949347,56,Right,5647949355,213,2.33,5647949349,140,51.5,5647949353,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391499,51,1,1,7,43,2iwybwokic7nmr1t33abdbjoq,1,51.5,20.5,2025-04-13T02:16:45.701Z,2025-04-13T02:16:49Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647949485,56,Center,5647949493,213,1.51,5647949487,140,52.9,5647949489,141,56.6,5647949491,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391533,52,1,1,7,47,2iwybwokic7nmr1t33abdbjoq,1,52.9,56.6,2025-04-13T02:16:49.149Z,2025-04-13T02:16:52Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5647949633,140,44.5,5647949637,212,20.7,5647949639,213,2.01,5647949631,56,Back,5647949635,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391551,53,1,1,7,50,2iwybwokic7nmr1t33abdbjoq,1,43.9,83.6,2025-04-13T02:16:52.596Z,2025-04-13T02:16:55Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647949707,141,57.0,5647949709,212,18.6,5647949703,56,Back,5647949711,213,4.47,5647949705,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391559,54,1,1,7,53,2iwybwokic7nmr1t33abdbjoq,1,39.6,57.0,2025-04-13T02:16:55.540Z,2025-04-13T02:16:56Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647949745,140,45.7,5647949751,213,0.58,5647949743,56,Back,5647949749,212,7.7,5647949747,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391589,55,1,1,7,54,2iwybwokic7nmr1t33abdbjoq,1,45.7,63.2,2025-04-13T02:16:56.797Z,2025-04-13T02:17:00Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5647949945,141,32.2,5647949941,56,Back,5647949943,140,45.7,5647949947,212,21.1,5647949949,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391599,56,1,1,7,58,2iwybwokic7nmr1t33abdbjoq,1,54.3,23.6,2025-04-13T02:17:00.589Z,2025-04-13T02:17:02Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5647949991,140,66.3,5647949997,213,5.50,5647949993,141,5.3,5647949995,212,17.7,5647949989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391651,57,1,1,7,59,2iwybwokic7nmr1t33abdbjoq,1,66.3,5.3,2025-04-13T02:17:01.885Z,2025-04-13T02:17:08Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5647950261,212,28.1,5647950259,141,12.1,5647950257,140,39.9,5647950263,213,2.98,5647950255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391661,58,1,1,8,6,2iwybwokic7nmr1t33abdbjoq,1,36.9,16.9,2025-04-13T02:17:08.068Z,2025-04-13T02:17:09Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647950325,213,1.85,5647950317,56,Back,5647950319,140,31.9,5647950321,141,43.7,5647950323,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
