id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2818664637,22,74,1,2,55,ak0rmms5xl49w57i2rvid1tk9,1,79.5,95.3,2025-05-25T01:06:27.793Z,2025-05-25T01:52:57Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748844523,56,Left,5748844525,285,,5748844571,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818664655,23,5,1,2,56,ak0rmms5xl49w57i2rvid1tk9,0,78.1,101.4,2025-05-25T01:06:28.952Z,2025-05-25T01:53:11Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748844651,233,38,5748844617,347,,5748844615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818664649,38,5,1,2,56,cf5r1qpotp6n5i3vdchsp2en1,1,21.9,-1.4,2025-05-25T01:06:28.952Z,2025-05-25T01:53:11Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748844589,347,,5748844627,233,23,5748844587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818664943,39,1,1,3,25,cf5r1qpotp6n5i3vdchsp2en1,0,22.4,0.0,2025-05-25T01:06:58.448Z,2025-05-25T01:07:01Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748846349,212,17.6,5748846341,107,,5748846345,140,33.3,5748846347,141,17.6,5748846343,56,Back,5748846351,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818664967,24,61,1,3,30,ak0rmms5xl49w57i2rvid1tk9,1,59.0,81.5,2025-05-25T01:07:03.335Z,2025-05-25T01:07:03Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748846489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818664999,26,1,1,3,31,ak0rmms5xl49w57i2rvid1tk9,1,64.4,83.6,2025-05-25T01:07:04.663Z,2025-05-25T01:07:05Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748846639,56,Center,5748846647,212,9.8,5748846643,140,72.7,5748846649,213,5.81,5748846645,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665013,27,1,1,3,32,ak0rmms5xl49w57i2rvid1tk9,0,72.7,77.0,2025-05-25T01:07:05.565Z,2025-05-25T03:12:32Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748846703,213,3.58,5748846695,56,Center,5748846699,141,73.9,5748846797,156,,5748846697,140,68.4,5748846701,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665017,40,8,1,3,33,cf5r1qpotp6n5i3vdchsp2en1,1,23.3,24.7,2025-05-25T01:07:06.392Z,2025-05-25T01:07:06Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748846741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665039,41,1,1,3,34,cf5r1qpotp6n5i3vdchsp2en1,1,23.3,24.9,2025-05-25T01:07:07.183Z,2025-05-25T01:07:08Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748846901,212,4.2,5748846899,141,23.1,5748846895,56,Back,5748846897,140,19.5,5748846903,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665067,43,1,1,3,35,cf5r1qpotp6n5i3vdchsp2en1,1,18.9,22.8,2025-05-25T01:07:08.098Z,2025-05-25T01:07:10Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748847043,141,54.0,5748847047,213,1.66,5748847039,56,Back,5748847045,212,21.3,5748847041,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665063,28,43,1,3,36,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T01:07:09.414Z,2025-05-25T01:07:12Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748847017,56,Center,5748847209,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665111,44,1,1,3,37,cf5r1qpotp6n5i3vdchsp2en1,1,17.1,54.0,2025-05-25T01:07:09.952Z,2025-05-25T01:07:16Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748847449,213,1.04,5748847441,56,Back,5748847445,141,88.1,5748847447,212,27.0,5748847443,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665133,45,1,1,3,43,cf5r1qpotp6n5i3vdchsp2en1,0,47.3,87.2,2025-05-25T01:07:15.952Z,2025-05-25T01:07:18Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748847605,56,Left,5748847613,213,5.97,5748847609,141,80.0,5748847611,212,15.7,5748847607,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665135,29,1,1,3,46,ak0rmms5xl49w57i2rvid1tk9,0,36.4,22.5,2025-05-25T01:07:18.845Z,2025-05-25T01:07:19Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748847641,213,6.22,5748847633,56,Right,5748847637,141,19.8,5748847639,212,28.8,5748847631,157,,5748847635,140,63.8,5748847643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665155,46,1,1,3,49,cf5r1qpotp6n5i3vdchsp2en1,0,32.2,65.4,2025-05-25T01:07:22.296Z,2025-05-25T01:08:58Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748851747,212,1.9,5748851743,140,33.9,5748851847,236,,5748851849,233,30,5748851853,286,,5748851745,141,66.2,5748851749,213,0.30,5748847793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665161,30,74,1,3,49,ak0rmms5xl49w57i2rvid1tk9,1,72.0,20.0,2025-05-25T01:07:22.297Z,2025-05-25T01:08:27Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748851825,285,,5748847829,56,Right,5748851877,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665173,47,1,1,3,51,cf5r1qpotp6n5i3vdchsp2en1,1,29.7,68.2,2025-05-25T01:07:24.568Z,2025-05-25T01:07:26Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748847923,140,35.7,5748847927,212,14.7,5748847929,213,1.13,5748847921,56,Back,5748847925,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665179,48,1,1,3,53,cf5r1qpotp6n5i3vdchsp2en1,1,35.7,87.8,2025-05-25T01:07:26.168Z,2025-05-25T01:07:28Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748847965,56,Back,5748847973,213,3.77,5748847969,141,74.8,5748847971,212,15.1,5748847967,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665215,49,1,1,3,55,cf5r1qpotp6n5i3vdchsp2en1,1,21.1,65.4,2025-05-25T01:07:27.711Z,2025-05-25T01:07:31Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748848229,213,4.75,5748848217,140,21.9,5748848213,56,Back,5748848225,212,21.8,5748848221,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665277,50,1,1,4,0,cf5r1qpotp6n5i3vdchsp2en1,1,23.2,29.2,2025-05-25T01:07:32.760Z,2025-05-25T01:07:37Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748848623,213,2.14,5748848607,56,Back,5748848619,212,15.9,5748848615,141,48.8,5748848611,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665331,51,1,1,4,4,cf5r1qpotp6n5i3vdchsp2en1,1,14.7,50.6,2025-05-25T01:07:36.999Z,2025-05-25T01:07:42Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5748849033,212,17.8,5748849029,140,25.5,5748849027,56,Back,5748849035,213,0.88,5748849031,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665361,52,1,1,4,9,cf5r1qpotp6n5i3vdchsp2en1,1,25.0,74.5,2025-05-25T01:07:41.904Z,2025-05-25T01:07:44Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748849163,212,17.7,5748849157,56,Back,5748849159,140,14.4,5748849165,213,4.03,5748849161,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665413,53,1,1,4,11,cf5r1qpotp6n5i3vdchsp2en1,1,14.4,54.3,2025-05-25T01:07:43.832Z,2025-05-25T01:07:48Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5748849549,56,Back,5748849555,212,18.3,5748849551,140,23.1,5748849553,141,31.0,5748849557,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665435,54,1,1,4,15,cf5r1qpotp6n5i3vdchsp2en1,1,25.1,28.0,2025-05-25T01:07:47.968Z,2025-05-25T01:07:50Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748849683,213,5.22,5748849679,141,6.4,5748849675,56,Back,5748849677,140,32.9,5748849681,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665515,55,1,1,4,17,cf5r1qpotp6n5i3vdchsp2en1,1,30.6,5.8,2025-05-25T01:07:49.871Z,2025-05-25T01:07:57Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748850159,212,13.2,5748850155,140,43.0,5748850161,213,0.17,5748850153,56,Back,5748850157,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665523,56,4,1,4,23,cf5r1qpotp6n5i3vdchsp2en1,1,39.2,15.0,2025-05-25T01:07:56.284Z,2025-05-25T01:08:03Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5748850233,233,31,5748850229,286,,5748850225,152,,5748850221,13,,5748850223,56,Back,5748850227,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665511,31,4,1,4,23,ak0rmms5xl49w57i2rvid1tk9,0,60.8,85.0,2025-05-25T01:07:56.285Z,2025-05-25T03:12:12Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748850139,265,,5748850259,233,56,5748850135,56,Left,5748850137,152,,5748850133,13,,5748850141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665659,57,1,1,4,41,cf5r1qpotp6n5i3vdchsp2en1,1,44.0,11.7,2025-05-25T01:08:14.095Z,2025-05-25T01:08:17Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748851115,5,,5748851119,56,Back,5748851121,140,26.5,5748851125,212,19.2,5748851127,213,2.84,5748851123,141,20.1,5748851117,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665763,58,1,1,4,44,cf5r1qpotp6n5i3vdchsp2en1,1,26.7,23.7,2025-05-25T01:08:16.983Z,2025-05-25T01:08:24Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748851733,213,1.55,5748851727,141,65.4,5748851723,56,Back,5748851725,140,27.2,5748851731,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665783,59,1,1,4,52,cf5r1qpotp6n5i3vdchsp2en1,1,31.0,69.4,2025-05-25T01:08:25.447Z,2025-05-25T01:08:27Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748851893,213,4.65,5748851887,140,29.6,5748851885,56,Back,5748851891,212,23.7,5748851889,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665821,60,1,1,4,54,cf5r1qpotp6n5i3vdchsp2en1,1,28.7,30.0,2025-05-25T01:08:26.983Z,2025-05-25T01:08:31Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748852143,56,Back,5748852147,141,58.7,5748852149,212,19.5,5748852145,140,29.5,5748852151,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665853,61,1,1,4,59,cf5r1qpotp6n5i3vdchsp2en1,1,35.3,68.5,2025-05-25T01:08:31.743Z,2025-05-25T01:08:36Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748852383,56,Back,5748852387,141,93.3,5748852385,140,45.1,5748852389,212,19.8,5748852391,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665885,62,1,1,5,3,cf5r1qpotp6n5i3vdchsp2en1,1,34.2,90.8,2025-05-25T01:08:36.632Z,2025-05-25T01:08:40Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748852627,212,32.4,5748852623,140,12.3,5748852631,1,,5748852629,213,3.92,5748852621,56,Back,5748852625,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665911,63,1,1,5,7,cf5r1qpotp6n5i3vdchsp2en1,1,12.2,56.0,2025-05-25T01:08:40.319Z,2025-05-25T01:08:43Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5748852815,140,22.6,5748852819,212,22.3,5748852821,213,5.22,5748852817,141,27.4,5748852813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818665963,64,1,1,5,11,cf5r1qpotp6n5i3vdchsp2en1,1,25.1,24.4,2025-05-25T01:08:43.703Z,2025-05-25T01:08:46Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748853101,212,15.8,5748853097,140,32.8,5748853099,141,4.4,5748853103,213,5.25,5748853095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666009,65,1,1,5,13,cf5r1qpotp6n5i3vdchsp2en1,1,29.8,5.3,2025-05-25T01:08:46.399Z,2025-05-25T01:08:50Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748853353,56,Back,5748853371,212,10.8,5748853365,141,4.4,5748853377,213,6.23,5748853359,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666015,66,43,1,5,17,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T01:08:50.095Z,2025-05-25T01:08:56Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5748853755,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666017,67,4,1,5,17,cf5r1qpotp6n5i3vdchsp2en1,1,28.2,3.4,2025-05-25T01:08:50.352Z,2025-05-25T01:52:58Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5748853503,152,,5748853497,13,,5748853605,285,,5748853601,233,32,5748853499,294,,5748853501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666023,32,4,1,5,17,ak0rmms5xl49w57i2rvid1tk9,0,71.8,96.6,2025-05-25T01:08:50.353Z,2025-05-25T01:52:58Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748853569,56,Left,5748853573,286,,5748853565,13,,5748853571,152,,5748853567,294,,5748853625,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666331,68,1,1,5,42,cf5r1qpotp6n5i3vdchsp2en1,1,32.8,11.7,2025-05-25T01:09:15.031Z,2025-05-25T01:09:20Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748855105,212,10.7,5748855097,152,,5748855101,140,25.1,5748855099,56,Back,5748855095,5,,5748855107,213,2.43,5748855103,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666371,69,1,1,5,47,cf5r1qpotp6n5i3vdchsp2en1,1,27.0,25.0,2025-05-25T01:09:19.888Z,2025-05-25T01:09:24Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748855361,213,1.19,5748855359,212,47.1,5748855351,196,,5748855355,140,43.5,5748855353,56,Back,5748855357,141,89.4,5748855349,155,,5748855363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666395,70,1,1,5,51,cf5r1qpotp6n5i3vdchsp2en1,0,61.5,87.7,2025-05-25T01:09:23.847Z,2025-05-25T01:09:25Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748855491,212,19.6,5748855489,141,88.3,5748855485,56,Left,5748855487,140,80.2,5748855493,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666445,34,1,1,5,53,ak0rmms5xl49w57i2rvid1tk9,1,29.8,12.2,2025-05-25T01:09:26.661Z,2025-05-25T01:09:30Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748855801,140,34.5,5748855805,212,6.8,5748855799,56,Back,5748855807,213,0.76,5748855803,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666435,71,83,1,5,56,cf5r1qpotp6n5i3vdchsp2en1,0,63.7,81.8,2025-05-25T01:09:28.720Z,2025-05-25T01:09:35Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5748856115,399,drbcpa8qvrgin42q3it10nieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666451,35,4,1,5,57,ak0rmms5xl49w57i2rvid1tk9,1,31.8,18.6,2025-05-25T01:09:30.342Z,2025-05-25T03:10:52Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5748855867,56,Back,5748855871,265,,5748855953,285,,5748855869,152,,5748855941,233,72,5748855865,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666447,72,4,1,5,57,cf5r1qpotp6n5i3vdchsp2en1,0,68.2,81.4,2025-05-25T01:09:30.343Z,2025-05-25T01:09:35Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5748855985,233,35,5748855853,56,Left,5748855859,265,,5748855855,152,,5748855851,13,,5748855861,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666571,36,1,1,6,2,ak0rmms5xl49w57i2rvid1tk9,1,29.1,22.8,2025-05-25T01:09:34.997Z,2025-05-25T01:09:43Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748856591,56,Back,5748856589,152,,5748856595,141,42.1,5748856599,213,1.99,5748856587,5,,5748856597,212,14.4,5748856593,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666607,37,1,1,6,10,ak0rmms5xl49w57i2rvid1tk9,0,41.8,77.9,2025-05-25T01:09:43.654Z,2025-05-25T01:09:47Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748856821,213,6.10,5748856819,212,51.0,5748856815,140,89.6,5748856811,155,,5748856813,56,Center,5748856817,141,64.3,5748856823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666713,74,1,1,6,16,cf5r1qpotp6n5i3vdchsp2en1,1,11.7,36.7,2025-05-25T01:09:48.975Z,2025-05-25T01:09:56Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5748857407,212,22.1,5748857395,56,Back,5748857409,213,1.12,5748857401,140,20.9,5748857405,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666745,75,1,1,6,23,cf5r1qpotp6n5i3vdchsp2en1,1,23.1,75.0,2025-05-25T01:09:55.983Z,2025-05-25T01:09:58Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748857597,213,5.82,5748857593,141,64.6,5748857595,212,15.9,5748857591,140,36.7,5748857589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666817,76,1,1,6,25,cf5r1qpotp6n5i3vdchsp2en1,1,36.0,70.8,2025-05-25T01:09:57.920Z,2025-05-25T01:10:03Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748857943,140,42.0,5748857947,212,17.5,5748857945,141,94.8,5748857941,56,Back,5748857949,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666803,38,83,1,6,29,ak0rmms5xl49w57i2rvid1tk9,0,48.3,9.4,2025-05-25T01:10:02.590Z,2025-05-25T03:11:19Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5748858219,399,52qwgcxm3vpgabixc8c2i3aax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666829,77,61,1,6,30,cf5r1qpotp6n5i3vdchsp2en1,0,52.3,96.0,2025-05-25T01:10:03.423Z,2025-05-25T01:10:04Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748857985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666879,39,1,1,6,32,ak0rmms5xl49w57i2rvid1tk9,1,34.3,6.4,2025-05-25T01:10:05.189Z,2025-05-25T03:11:20Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748858247,56,Back,5748858255,213,1.03,5748858251,141,18.9,5748858253,212,9.9,5748858249,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666907,41,1,1,6,34,ak0rmms5xl49w57i2rvid1tk9,1,39.2,18.9,2025-05-25T01:10:06.829Z,2025-05-25T01:10:08Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5748858377,141,15.5,5748858373,56,Back,5748858381,213,5.82,5748858379,212,5.2,5748858375,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666927,42,1,1,6,35,ak0rmms5xl49w57i2rvid1tk9,1,43.6,15.5,2025-05-25T01:10:08.509Z,2025-05-25T03:11:27Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5748858467,56,Back,5748858475,213,3.97,5748858471,141,8.3,5748858473,212,6.7,5748858469,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666981,43,1,1,6,36,ak0rmms5xl49w57i2rvid1tk9,1,39.3,8.3,2025-05-25T01:10:09.629Z,2025-05-25T01:10:14Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748858773,155,,5748858777,140,61.0,5748858781,212,26.7,5748858783,213,0.55,5748858775,56,Center,5748858779,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666947,78,83,1,6,38,cf5r1qpotp6n5i3vdchsp2en1,0,32.7,77.6,2025-05-25T01:10:10.879Z,2025-05-25T01:10:17Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748858927,399,3ljxfq84ubqzlooixppmpfdd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666973,79,83,1,6,40,cf5r1qpotp6n5i3vdchsp2en1,0,32.6,77.6,2025-05-25T01:10:13.215Z,2025-05-25T01:10:17Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748858895,399,3ljxfq84ubqzlooixppmpfdd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666991,44,3,1,6,41,ak0rmms5xl49w57i2rvid1tk9,1,63.5,22.7,2025-05-25T01:10:14.007Z,2025-05-25T03:11:40Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748858843,233,80,5748858827,56,Center,5748858829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818666985,80,45,1,6,41,cf5r1qpotp6n5i3vdchsp2en1,0,36.5,77.3,2025-05-25T01:10:14.007Z,2025-05-25T01:52:49Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748858793,285,,5748858879,233,44,5748858791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667043,45,1,1,6,42,ak0rmms5xl49w57i2rvid1tk9,1,55.4,31.2,2025-05-25T01:10:15.149Z,2025-05-25T01:10:21Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748859201,212,16.0,5748859195,56,Back,5748859199,141,52.2,5748859203,213,2.03,5748859197,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667069,46,1,1,6,48,ak0rmms5xl49w57i2rvid1tk9,1,47.7,66.7,2025-05-25T01:10:21.053Z,2025-05-25T01:10:24Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748859333,140,37.0,5748859337,212,25.7,5748859329,56,Back,5748859335,141,32.7,5748859339,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667089,47,1,1,6,51,ak0rmms5xl49w57i2rvid1tk9,1,37.2,31.6,2025-05-25T01:10:24.118Z,2025-05-25T01:10:27Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748859489,212,19.2,5748859491,213,5.13,5748859485,140,44.7,5748859487,141,5.8,5748859483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667125,48,1,1,6,54,ak0rmms5xl49w57i2rvid1tk9,1,43.9,9.8,2025-05-25T01:10:27.413Z,2025-05-25T01:10:31Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748859713,56,Back,5748859717,141,34.9,5748859721,213,1.32,5748859715,140,48.0,5748859719,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667169,49,1,1,6,58,ak0rmms5xl49w57i2rvid1tk9,1,43.0,30.7,2025-05-25T01:10:31.581Z,2025-05-25T01:10:37Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748860035,212,10.0,5748860029,56,Back,5748860031,140,33.9,5748860037,213,3.45,5748860033,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818667193,50,1,1,7,4,ak0rmms5xl49w57i2rvid1tk9,1,34.4,29.4,2025-05-25T01:10:37.101Z,2025-05-25T01:10:39Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748860199,212,27.8,5748860195,140,59.4,5748860201,213,5.95,5748860197,141,15.9,5748860193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
