id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803409447,156,1,1,27,4,daicfonrbj124lu2la2rctxck,1,51.3,93.2,2025-04-19T20:34:07.452Z,2025-04-19T20:34:12Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664593283,140,44.8,5664593289,213,4.33,5664593281,56,Back,5664593287,212,18.5,5664593285,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409505,157,1,1,27,9,daicfonrbj124lu2la2rctxck,1,44.8,67.9,2025-04-19T20:34:12.395Z,2025-04-19T20:34:17Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664593687,141,26.3,5664593691,213,4.67,5664593685,140,43.6,5664593689,212,28.3,5664593683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409511,158,1,1,27,14,daicfonrbj124lu2la2rctxck,0,51.6,22.7,2025-04-19T20:34:17.316Z,2025-04-19T20:34:18Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664593719,140,72.4,5664593723,212,28.6,5664593717,56,Center,5664593715,155,,5664593721,141,49.8,5664593725,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409591,193,1,1,27,18,b1rpb2ox52uxcmjrsnqd95pk5,0,29.2,57.3,2025-04-19T20:34:21.218Z,2025-04-19T20:34:23Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664594149,213,0.04,5664594143,140,55.7,5664594139,155,,5664594145,141,59.0,5664594147,212,27.8,5664594141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409601,159,44,1,27,20,daicfonrbj124lu2la2rctxck,1,45.0,41.8,2025-04-19T20:34:22.850Z,2025-04-19T21:12:39Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664594199,56,Back,5664594299,233,194,5664594201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409599,194,44,1,27,20,b1rpb2ox52uxcmjrsnqd95pk5,0,55.0,58.2,2025-04-19T20:34:22.851Z,2025-04-19T21:12:39Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5664594341,233,159,5664594191,56,Center,5664594193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409629,160,1,1,27,20,daicfonrbj124lu2la2rctxck,0,46.3,43.2,2025-04-19T20:34:23.260Z,2025-04-19T20:34:25Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664594381,56,Center,5664594385,140,55.8,5664594377,3,,5664594389,141,46.1,5664594397,213,0.20,5664594393,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409633,195,61,1,27,23,b1rpb2ox52uxcmjrsnqd95pk5,1,39.0,52.1,2025-04-19T20:34:26.041Z,2025-04-19T20:34:26Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664594419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409665,161,61,1,27,26,daicfonrbj124lu2la2rctxck,1,64.3,48.9,2025-04-19T20:34:29.081Z,2025-04-19T20:34:29Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664594575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409701,196,1,1,27,27,b1rpb2ox52uxcmjrsnqd95pk5,1,29.3,57.3,2025-04-19T20:34:29.818Z,2025-04-19T20:34:31Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664594745,56,Back,5664594751,212,19.2,5664594753,213,4.90,5664594749,141,29.5,5664594747,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409739,197,1,1,27,28,b1rpb2ox52uxcmjrsnqd95pk5,1,32.7,29.5,2025-04-19T20:34:30.978Z,2025-04-19T20:34:33Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664594957,56,Back,5664594961,141,33.4,5664594965,213,0.65,5664594959,140,36.0,5664594963,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409787,198,1,1,27,30,b1rpb2ox52uxcmjrsnqd95pk5,0,36.9,32.4,2025-04-19T20:34:33.587Z,2025-04-19T20:34:39Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664595295,213,6.02,5664595291,141,12.3,5664595293,212,51.7,5664595287,56,Right,5664595289,140,84.4,5664595297,1,,5664595285,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409867,163,1,1,27,40,daicfonrbj124lu2la2rctxck,0,24.0,87.4,2025-04-19T20:34:42.981Z,2025-04-19T20:34:46Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664595737,56,Left,5664595735,155,,5664595741,140,78.3,5664595747,213,0.03,5664595745,212,57.0,5664595743,141,89.7,5664595749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409881,199,12,1,27,43,b1rpb2ox52uxcmjrsnqd95pk5,1,25.4,10.3,2025-04-19T20:34:46.379Z,2025-04-19T20:34:48Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664595867,15,,5664595821,213,4.78,5664595817,141,0.0,5664595819,212,8.1,5664595993,167,,5664595815,140,25.9,5664595811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410213,164,5,1,27,44,daicfonrbj124lu2la2rctxck,1,74.9,101.4,2025-04-19T20:34:47.475Z,2025-04-19T22:22:18Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664597879,233,200,5664597807,56,Left,5664597809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803409905,200,5,1,27,44,b1rpb2ox52uxcmjrsnqd95pk5,0,25.1,-1.4,2025-04-19T20:34:47.475Z,2025-04-19T22:22:18Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664595943,56,Back,5664597923,233,164,5664595945,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410253,165,1,1,28,9,daicfonrbj124lu2la2rctxck,1,76.4,100.0,2025-04-19T20:35:12.331Z,2025-04-19T20:35:15Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664598039,140,76.3,5664598043,212,8.4,5664598037,56,Left,5664598035,107,,5664598041,141,88.8,5664598045,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410279,166,1,1,28,12,daicfonrbj124lu2la2rctxck,1,76.3,88.8,2025-04-19T20:35:15.371Z,2025-04-19T20:35:40Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664598207,141,95.5,5664598211,213,1.46,5664598205,140,76.8,5664598209,212,4.6,5664598203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410307,167,1,1,28,14,daicfonrbj124lu2la2rctxck,1,76.8,95.5,2025-04-19T20:35:17.291Z,2025-04-19T20:37:02Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,1.0,,5664598363,213,4.71,5664605679,210,15,5664598361,212,3.2,5664598357,140,76.8,5664598359,141,90.8,5664598355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410317,168,15,1,28,16,daicfonrbj124lu2la2rctxck,1,79.2,80.0,2025-04-19T20:35:18.963Z,2025-04-19T22:45:21Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664605721,55,167,5664605737,230,98.8,5664605729,215,,5664598393,56,Left,5664605075,82,,5664605733,147,73.1,5664605719,29,,5664605725,102,48.1,5664605717,80,,5664605741,231,5664605071,20,5665040025,22,,,5664605727,103,5664598389,68,,5664605731,146,83.7,52.0,19,5664605773,233,201,,
2803410325,201,10,1,28,16,b1rpb2ox52uxcmjrsnqd95pk5,1,16.3,26.9,2025-04-19T20:35:19.063Z,2025-04-19T21:04:42Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664598439,94,,5664605811,233,168,5664598441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410909,171,61,1,28,17,daicfonrbj124lu2la2rctxck,1,72.6,33.9,2025-04-19T20:35:20.216Z,2025-04-19T22:46:30Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664601979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410341,169,13,1,28,18,daicfonrbj124lu2la2rctxck,1,75.1,47.6,2025-04-19T20:35:21.308Z,2025-04-19T22:46:14Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5665042735,146,80.8,5664598539,56,Center,5665042733,458,,5665042737,147,53.4,5665042729,103,16.7,5665042087,20,,5664598535,22,,5665042731,215,,5665042727,102,69.2,5665042739,230,5665042091,153,5664598537,18,,,5665042741,231,5665042725,73,,,,,97.5,50,,,,,
2803411959,224,61,1,28,25,b1rpb2ox52uxcmjrsnqd95pk5,1,13.4,70.8,2025-04-19T20:35:28.048Z,2025-04-19T20:37:46Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664608125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410451,170,1,1,28,26,daicfonrbj124lu2la2rctxck,0,89.0,10.3,2025-04-19T20:35:28.772Z,2025-04-19T20:37:56Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664599083,140,90.0,5664599089,213,1.52,5664599077,2,,5664599087,212,20.1,5664599085,141,39.8,5664599079,155,,5664599081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410493,203,1,1,28,28,b1rpb2ox52uxcmjrsnqd95pk5,1,18.4,64.5,2025-04-19T20:35:30.631Z,2025-04-19T20:35:33Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664599357,212,6.9,5664599355,141,74.7,5664599351,56,Back,5664599359,213,1.53,5664599353,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410511,204,1,1,28,30,b1rpb2ox52uxcmjrsnqd95pk5,1,18.7,74.7,2025-04-19T20:35:32.987Z,2025-04-19T20:35:33Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664599449,213,0.23,5664599445,212,11.1,5664599437,140,29.0,5664599441,141,78.4,5664599431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410541,205,1,1,28,31,b1rpb2ox52uxcmjrsnqd95pk5,1,29.0,78.4,2025-04-19T20:35:33.739Z,2025-04-19T21:05:08Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5664599629,213,2.65,5664599623,140,14.2,5664599679,156,,5664599625,141,90.6,5664599627,212,17.6,5664599621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410559,206,1,1,28,33,b1rpb2ox52uxcmjrsnqd95pk5,1,14.2,90.6,2025-04-19T20:35:36.611Z,2025-04-19T20:35:37Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664599787,213,5.19,5664599779,141,73.8,5664599783,212,12.8,5664599777,140,19.8,5664599775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410619,207,1,1,28,35,b1rpb2ox52uxcmjrsnqd95pk5,1,19.7,73.2,2025-04-19T20:35:37.685Z,2025-04-19T20:35:43Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664600147,141,14.7,5664600145,140,28.9,5664600151,213,4.95,5664600149,212,40.9,5664600143,56,Back,5664600153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410647,208,1,1,28,40,b1rpb2ox52uxcmjrsnqd95pk5,1,34.4,14.0,2025-04-19T20:35:43.443Z,2025-04-19T20:35:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664600321,212,11.5,5664600315,56,Back,5664600317,140,39.4,5664600323,213,1.10,5664600319,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410669,209,1,1,28,42,b1rpb2ox52uxcmjrsnqd95pk5,1,39.4,29.1,2025-04-19T20:35:45.543Z,2025-04-19T20:35:48Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664600465,141,21.0,5664600461,56,Back,5664600463,140,30.0,5664600469,213,3.65,5664600467,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410697,210,1,1,28,45,b1rpb2ox52uxcmjrsnqd95pk5,1,32.0,13.5,2025-04-19T20:35:48.323Z,2025-04-19T20:35:50Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664600623,212,24.5,5664600619,140,55.0,5664600625,213,6.11,5664600617,56,Right,5664600621,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410727,211,1,1,28,47,b1rpb2ox52uxcmjrsnqd95pk5,1,55.3,7.4,2025-04-19T20:35:50.332Z,2025-04-19T20:35:53Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664600847,140,47.7,5664600853,213,2.29,5664600849,141,20.9,5664600851,212,12.2,5664600845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410753,212,1,1,28,50,b1rpb2ox52uxcmjrsnqd95pk5,1,51.8,17.7,2025-04-19T20:35:52.828Z,2025-04-19T20:35:55Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664601009,141,13.2,5664601005,56,Back,5664601011,212,14.1,5664601013,213,3.36,5664601007,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410791,213,1,1,28,52,b1rpb2ox52uxcmjrsnqd95pk5,1,38.7,13.2,2025-04-19T20:35:54.803Z,2025-04-19T20:35:57Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664601211,141,33.3,5664601209,140,41.6,5664601215,213,1.35,5664601207,56,Back,5664601213,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410833,214,1,1,28,55,b1rpb2ox52uxcmjrsnqd95pk5,1,44.7,36.1,2025-04-19T20:35:57.667Z,2025-04-19T20:36:00Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664601417,213,1.49,5664601409,56,Back,5664601413,141,92.3,5664601419,1,,5664601411,140,47.7,5664601415,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410875,215,1,1,28,57,b1rpb2ox52uxcmjrsnqd95pk5,1,56.3,91.1,2025-04-19T20:36:00.524Z,2025-04-19T20:36:04Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664601713,212,9.6,5664601707,56,Center,5664601709,140,53.9,5664601717,213,4.45,5664601711,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410935,216,1,1,29,1,b1rpb2ox52uxcmjrsnqd95pk5,1,55.1,70.3,2025-04-19T20:36:04.580Z,2025-04-19T20:36:10Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664602117,1,,5664602109,140,72.8,5664602105,56,Right,5664602101,196,,5664602115,213,5.12,5664602099,155,,5664602111,141,7.6,5664602113,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410949,217,1,1,29,7,b1rpb2ox52uxcmjrsnqd95pk5,0,75.4,6.4,2025-04-19T20:36:10.492Z,2025-04-19T20:36:11Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664602185,141,39.8,5664602181,56,Center,5664602179,155,,5664602189,212,26.3,5664602183,140,88.0,5664602177,2,,5664602191,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410989,172,12,1,29,13,daicfonrbj124lu2la2rctxck,1,13.6,66.7,2025-04-19T20:36:16.140Z,2025-04-19T20:36:17Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664602399,141,62.9,5664602403,213,6.12,5664602401,212,15.9,5664602395,56,Back,5664602397,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803410995,174,1,1,29,14,daicfonrbj124lu2la2rctxck,1,28.5,62.9,2025-04-19T20:36:17.386Z,2025-04-19T20:36:18Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664602437,212,7.3,5664602435,141,53.8,5664602431,56,Back,5664602439,213,4.15,5664602433,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411009,175,1,1,29,15,daicfonrbj124lu2la2rctxck,1,24.8,53.8,2025-04-19T20:36:18.011Z,2025-04-19T20:36:19Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664602535,212,21.2,5664602529,56,Back,5664602537,213,1.73,5664602531,140,21.6,5664602533,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411015,176,1,1,29,16,daicfonrbj124lu2la2rctxck,1,21.6,84.6,2025-04-19T20:36:19.540Z,2025-04-19T20:36:20Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664602565,140,28.4,5664602567,141,74.9,5664602569,212,9.7,5664602563,56,Back,5664602571,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411025,177,1,1,29,17,daicfonrbj124lu2la2rctxck,1,28.4,74.9,2025-04-19T20:36:20.412Z,2025-04-19T20:36:21Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664602637,212,8.1,5664602639,213,1.98,5664602633,140,25.3,5664602635,141,85.8,5664602631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411039,178,1,1,29,18,daicfonrbj124lu2la2rctxck,1,25.3,85.8,2025-04-19T20:36:21.211Z,2025-04-19T20:36:22Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664602727,212,3.4,5664602717,56,Back,5664602723,141,81.4,5664602729,213,5.22,5664602719,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411063,179,1,1,29,19,daicfonrbj124lu2la2rctxck,1,26.9,81.4,2025-04-19T20:36:22.091Z,2025-04-19T20:39:44Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664602885,212,13.7,5664602887,213,0.51,5664602881,140,38.3,5664602879,56,Back,5664602883,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411203,180,1,1,29,25,daicfonrbj124lu2la2rctxck,1,62.7,86.7,2025-04-19T20:36:28.291Z,2025-04-19T20:36:47Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,1.0,,5664603675,140,71.6,5664603677,141,93.7,5664603679,212,10.5,5664603673,56,Left,5664603681,213,0.47,5664604661,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411213,181,3,1,29,31,daicfonrbj124lu2la2rctxck,1,88.1,78.8,2025-04-19T20:36:34.517Z,2025-04-19T22:23:40Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664603773,233,218,5664603737,56,Center,5664603739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411197,218,45,1,29,31,b1rpb2ox52uxcmjrsnqd95pk5,0,11.9,21.2,2025-04-19T20:36:34.517Z,2025-04-19T22:23:40Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664603647,285,,5664603813,233,181,5664603645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411245,182,3,1,29,32,daicfonrbj124lu2la2rctxck,1,87.2,70.7,2025-04-19T20:36:35.251Z,2025-04-19T22:23:41Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664603983,233,219,5664603897,286,,5664603889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411221,219,45,1,29,32,b1rpb2ox52uxcmjrsnqd95pk5,0,12.8,29.3,2025-04-19T20:36:35.251Z,2025-04-19T22:23:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664604001,233,182,5664603791,56,Back,5664603795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411251,183,15,1,29,34,daicfonrbj124lu2la2rctxck,1,85.9,65.3,2025-04-19T20:36:37.212Z,2025-04-19T20:36:48Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664604703,230,97.8,5664604689,55,180,5664603931,56,Center,5664604695,103,19,5664604687,29,,5664604701,147,57.9,5664603929,64,,5664604425,82,,5664603925,22,,5664604705,231,5664604699,146,5664604415,20,92.3,,5664604693,102,5664604697,215,,5664604685,78,,51.8,49.0,5664604713,233,220,,
2803411279,220,10,1,29,34,b1rpb2ox52uxcmjrsnqd95pk5,1,7.7,42.1,2025-04-19T20:36:37.312Z,2025-04-19T20:36:49Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664604073,56,Back,5664604071,94,,5664604747,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411295,221,43,1,29,37,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T20:36:40.621Z,2025-04-19T20:38:04Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664609931,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412185,184,27,1,30,14,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T20:37:17.493Z,2025-04-19T21:12:27Z,,,,,5664743009,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411737,222,27,1,30,14,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T20:37:17.493Z,2025-04-19T21:12:27Z,,,,,5664742961,233,184,5664606839,41,Injury,5664606841,53,28a0n53jofx4bk7vd74yqcb11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412477,185,28,1,30,36,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T20:37:39.118Z,2025-04-19T21:12:28Z,,,,,5664610991,55,184,5664743041,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411941,223,28,1,30,36,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T20:37:39.118Z,2025-04-19T21:12:28Z,,,,,5664608007,55,222,5664743023,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412327,225,68,1,31,4,b1rpb2ox52uxcmjrsnqd95pk5,1,12.8,54.0,2025-04-19T20:38:07.438Z,2025-04-19T20:38:09Z,,,,,5664610339,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412473,227,1,1,31,12,b1rpb2ox52uxcmjrsnqd95pk5,1,12.8,54.0,2025-04-19T20:38:15.334Z,2025-04-19T20:38:17Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5664610977,56,Back,5664610983,212,22.5,5664610981,141,87.1,5664610985,213,1.52,5664610975,123,,5664611013,189,,5664610979,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412553,228,1,1,31,17,b1rpb2ox52uxcmjrsnqd95pk5,0,13.5,89.3,2025-04-19T20:38:20.199Z,2025-04-19T20:38:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664611403,213,0.17,5664611401,212,50.9,5664611405,1,,5664611397,140,61.3,5664611399,141,100.0,5664611393,157,,5664611395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412797,187,5,1,31,18,daicfonrbj124lu2la2rctxck,1,36.3,-1.3,2025-04-19T20:38:21.397Z,2025-04-19T22:22:19Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664612845,56,Back,5664612847,347,,5664612901,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412559,229,5,1,31,18,b1rpb2ox52uxcmjrsnqd95pk5,0,63.7,101.3,2025-04-19T20:38:21.397Z,2025-04-19T22:22:19Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664611441,347,,5664611439,56,Left,5664612945,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412823,188,1,1,31,42,daicfonrbj124lu2la2rctxck,0,52.1,0.0,2025-04-19T20:38:45.396Z,2025-04-19T20:38:47Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664613025,1,,5664613021,212,30.5,5664613015,56,Right,5664613017,140,77.8,5664613023,213,0.48,5664613019,141,19.8,5664613013,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412867,189,1,1,31,46,daicfonrbj124lu2la2rctxck,0,63.6,9.8,2025-04-19T20:38:48.819Z,2025-04-19T20:38:52Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664613233,141,18.6,5664613231,140,75.3,5664613235,212,13.7,5664613223,3,,5664613229,56,Right,5664613237,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412845,230,1,1,31,46,b1rpb2ox52uxcmjrsnqd95pk5,0,26.3,72.1,2025-04-19T20:38:48.879Z,2025-04-19T20:38:49Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664613137,140,32.0,5664613141,212,6.2,5664613135,56,Back,5664613143,213,0.23,5664613133,3,,5664613139,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412869,231,44,1,31,47,b1rpb2ox52uxcmjrsnqd95pk5,1,25.5,77.2,2025-04-19T20:38:50.255Z,2025-04-19T21:12:40Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664613243,285,,5664613241,56,Back,5664613313,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412873,190,44,1,31,47,daicfonrbj124lu2la2rctxck,0,74.5,22.8,2025-04-19T20:38:50.256Z,2025-04-19T21:12:40Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664613347,233,231,5664613261,56,Center,5664613263,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
