id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2821691875,22,1,1,2,48,83cpn99fh7ulkwe8nezy8a3mx,1,32.4,52.1,2025-06-08T00:09:26.554Z,2025-06-08T00:09:29Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765811259,140,34.9,5765811263,212,19.2,5765811261,141,80.0,5765811265,213,1.43,5765811257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821691925,23,1,1,2,51,83cpn99fh7ulkwe8nezy8a3mx,1,33.6,77.4,2025-06-08T00:09:29.608Z,2025-06-08T00:09:37Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765811485,140,39.6,5765811495,213,0.80,5765811487,141,87.0,5765811483,56,Back,5765811491,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821691933,24,1,1,2,53,83cpn99fh7ulkwe8nezy8a3mx,0,45.3,92.1,2025-06-08T00:09:31.896Z,2025-06-08T00:35:25Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765811551,56,Left,5765811555,141,95.4,5765811557,212,21.5,5765811553,140,65.7,5765811559,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821691927,19,1,1,2,57,5qfq6cwtrgzd2szijivns7rjl,0,26.6,14.1,2025-06-08T00:09:35.826Z,2025-06-08T00:09:37Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765811513,213,4.96,5765811511,212,11.3,5765811505,56,Back,5765811509,141,0.0,5765811515,1,,5765811507,140,29.2,5765811503,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821691931,20,5,1,2,58,5qfq6cwtrgzd2szijivns7rjl,0,31.6,-1.8,2025-06-08T00:09:36.951Z,2025-06-08T02:28:22Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765811541,347,,5765811833,233,25,5765811539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821691975,25,5,1,2,58,83cpn99fh7ulkwe8nezy8a3mx,1,68.4,101.8,2025-06-08T00:09:36.951Z,2025-06-08T02:28:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765811811,233,20,5765811807,56,Left,5765811809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692069,26,1,1,3,8,83cpn99fh7ulkwe8nezy8a3mx,1,64.6,100.0,2025-06-08T00:09:47.008Z,2025-06-08T02:16:53Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765812331,212,11.0,5765812333,213,4.39,5765812323,107,,5765812327,140,61.3,5765812325,56,Left,5765812329,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821704717,254,1,1,3,9,83cpn99fh7ulkwe8nezy8a3mx,1,39.2,93.4,2025-06-08T00:09:47.809Z,2025-06-08T00:37:57Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765885297,140,30.3,5765885303,213,4.01,5765885301,212,14.5,5765885295,56,Back,5765885299,141,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692071,27,79,1,3,20,83cpn99fh7ulkwe8nezy8a3mx,0,0.0,0.0,2025-06-08T00:09:58.570Z,2025-06-08T00:09:59Z,,,,,5765812341,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692073,21,79,1,3,21,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:09:59.558Z,2025-06-08T00:09:59Z,,,,,5765812343,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821704701,251,1,1,3,23,83cpn99fh7ulkwe8nezy8a3mx,1,38.9,90.6,2025-06-08T00:10:02.137Z,2025-06-08T00:38:51Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765887519,140,57.4,5765887521,141,93.2,5765887517,56,Left,5765887527,213,0.09,5765887525,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821704711,253,1,1,3,24,83cpn99fh7ulkwe8nezy8a3mx,1,59.5,92.0,2025-06-08T00:10:03.432Z,2025-06-08T02:17:02Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765888419,140,46.4,5766059815,156,,5765888425,213,3.58,5765888417,56,Back,5765888421,141,82.6,5765888423,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821704703,252,1,1,3,25,83cpn99fh7ulkwe8nezy8a3mx,1,55.3,88.7,2025-06-08T00:10:04.304Z,2025-06-08T00:39:40Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765889457,141,21.1,5765889453,56,Right,5765889451,196,,5765889449,155,,5765889455,140,68.5,5765889463,1,,5765889461,213,5.01,5765889459,212,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692137,28,1,1,3,26,83cpn99fh7ulkwe8nezy8a3mx,0,98.7,8.4,2025-06-08T00:10:05.385Z,2025-06-08T00:41:28Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765893043,286,,5765812681,56,Right,5765812683,140,99.3,5765812687,212,5.6,5765812679,155,,5765812677,2,,5765812689,213,1.46,5765893039,236,,5765812685,141,16.6,5765894237,233,22,,,,,,,,,,,,,,,,,,,,,,,
2821692147,22,12,1,3,27,5qfq6cwtrgzd2szijivns7rjl,1,3.1,92.0,2025-06-08T00:10:05.485Z,2025-06-08T02:25:49Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765894241,233,28,5765812707,56,Back,5765892447,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692155,23,6,1,3,31,5qfq6cwtrgzd2szijivns7rjl,0,3.4,95.6,2025-06-08T00:10:10.451Z,2025-06-08T02:26:01Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765813651,73,,5765813695,233,29,5765812741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692161,29,6,1,3,31,83cpn99fh7ulkwe8nezy8a3mx,1,96.6,4.4,2025-06-08T00:10:10.451Z,2025-06-08T02:26:00Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765812773,56,Right,5765813549,75,,5765813689,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692345,30,1,1,3,58,83cpn99fh7ulkwe8nezy8a3mx,0,99.7,0.7,2025-06-08T00:10:36.495Z,2025-06-08T02:17:29Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765813839,6,,5765813849,141,50.6,5765813851,212,34.0,5765813845,56,Center,5765813853,213,1.64,5765813847,140,97.3,5765813843,223,,5765813855,1,,5765813841,155,,5765813837,2,,,,,,,,,,,,,,,,,,,,,,,,
2821692347,24,12,1,3,58,5qfq6cwtrgzd2szijivns7rjl,1,13.9,59.7,2025-06-08T00:10:36.825Z,2025-06-08T00:10:38Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5765813861,141,70.0,5765813865,213,0.54,5765813863,212,13.7,5765813857,56,Back,5765813879,15,,5765813859,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692375,31,1,1,4,1,83cpn99fh7ulkwe8nezy8a3mx,0,73.6,33.5,2025-06-08T00:10:39.953Z,2025-06-08T02:17:33Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765814019,140,89.0,5765814025,213,0.16,5765814023,212,16.4,5765814021,141,37.4,5765814017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692389,25,1,1,4,2,5qfq6cwtrgzd2szijivns7rjl,0,19.9,56.4,2025-06-08T00:10:41.418Z,2025-06-08T00:43:53Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5765814115,140,77.1,5765814119,212,61.6,5765814123,1,,5765814111,157,,5765814121,213,6.06,5765814117,141,36.3,5765814113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692437,34,1,1,4,6,83cpn99fh7ulkwe8nezy8a3mx,1,38.1,66.8,2025-06-08T00:10:44.840Z,2025-06-08T00:10:48Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765814363,212,23.8,5765814361,141,49.1,5765814359,140,18.6,5765814365,213,3.67,5765814357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692457,35,1,1,4,9,83cpn99fh7ulkwe8nezy8a3mx,0,18.5,41.0,2025-06-08T00:10:47.927Z,2025-06-08T00:10:53Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5765814609,157,,5765814485,140,72.8,5765814487,141,39.8,5765814483,56,Center,5765814493,1,,5765814491,213,6.27,5765814489,212,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692493,28,43,1,4,15,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:10:54.154Z,2025-06-08T00:11:58Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765817671,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692567,30,1,1,4,18,5qfq6cwtrgzd2szijivns7rjl,1,14.5,55.1,2025-06-08T00:10:57.123Z,2025-06-08T00:11:03Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765815143,56,Back,5765815147,141,24.3,5765815141,123,,5765815151,213,5.56,5765815145,140,37.0,5765815149,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692611,31,1,1,4,24,5qfq6cwtrgzd2szijivns7rjl,1,39.6,24.9,2025-06-08T00:11:03.402Z,2025-06-08T00:11:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765815439,56,Back,5765815443,141,38.6,5765815447,213,2.48,5765815445,212,15.1,5765815441,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692637,32,1,1,4,31,5qfq6cwtrgzd2szijivns7rjl,1,38.3,38.8,2025-06-08T00:11:09.953Z,2025-06-08T00:11:13Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765815577,140,34.2,5765815579,141,69.4,5765815583,213,1.77,5765815581,212,21.2,5765815575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692643,33,1,1,4,34,5qfq6cwtrgzd2szijivns7rjl,1,32.4,70.6,2025-06-08T00:11:13.234Z,2025-06-08T00:11:15Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5765815611,140,41.9,5765815617,213,0.12,5765815615,212,10.0,5765815613,141,72.3,5765815609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692647,34,1,1,4,37,5qfq6cwtrgzd2szijivns7rjl,0,38.7,76.4,2025-06-08T00:11:15.682Z,2025-06-08T00:45:26Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765815629,140,48.9,5765815631,141,75.4,5765815635,213,6.22,5765815633,212,10.7,5765815627,56,Back,5765904503,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692659,36,61,1,4,39,83cpn99fh7ulkwe8nezy8a3mx,1,62.9,15.7,2025-06-08T00:11:17.819Z,2025-06-08T02:17:55Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765815701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692663,35,1,1,4,39,5qfq6cwtrgzd2szijivns7rjl,0,36.6,81.2,2025-06-08T00:11:18.250Z,2025-06-08T00:11:18Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765815715,212,33.1,5765815707,157,,5765815719,1,,5765815717,213,5.75,5765815713,141,56.4,5765815711,140,63.7,5765815709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692681,37,61,1,4,44,83cpn99fh7ulkwe8nezy8a3mx,1,46.0,23.8,2025-06-08T00:11:22.695Z,2025-06-08T00:11:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765815787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692693,39,1,1,4,45,83cpn99fh7ulkwe8nezy8a3mx,1,45.3,32.2,2025-06-08T00:11:24.231Z,2025-06-08T00:46:22Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765815825,140,37.2,5765815821,56,Back,5765815833,212,8.5,5765815837,213,3.12,5765815829,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692689,36,83,1,4,45,5qfq6cwtrgzd2szijivns7rjl,0,70.1,47.3,2025-06-08T00:11:24.283Z,2025-06-08T00:11:29Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5765816035,399,42hi96pvzz8f69ixlcncn0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692709,40,1,1,4,47,83cpn99fh7ulkwe8nezy8a3mx,1,35.9,35.8,2025-06-08T00:11:26.271Z,2025-06-08T00:11:28Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765815969,141,26.3,5765815965,56,Back,5765815971,212,11.1,5765815973,213,5.66,5765815967,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692715,41,1,1,4,49,83cpn99fh7ulkwe8nezy8a3mx,1,44.7,25.9,2025-06-08T00:11:28.007Z,2025-06-08T00:11:31Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765816015,56,Right,5765816019,141,12.2,5765816023,213,6.09,5765816017,140,90.2,5765816021,212,48.7,5765816013,155,,5765816227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692799,42,1,1,4,52,83cpn99fh7ulkwe8nezy8a3mx,1,90.5,11.6,2025-06-08T00:11:31.111Z,2025-06-08T00:11:39Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765816549,155,,5765816557,141,84.9,5765816553,56,Left,5765816559,212,50.2,5765816563,1,,5765816555,140,95.8,5765816547,2,,5765816561,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692805,43,3,1,5,0,83cpn99fh7ulkwe8nezy8a3mx,0,89.2,97.8,2025-06-08T00:11:39.137Z,2025-06-08T02:26:11Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765816573,56,Left,5765816657,286,,5765908691,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692815,37,7,1,5,0,5qfq6cwtrgzd2szijivns7rjl,1,10.8,2.2,2025-06-08T00:11:39.138Z,2025-06-08T02:26:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765816625,285,,5765816623,56,Back,5765908647,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692843,38,5,1,5,2,5qfq6cwtrgzd2szijivns7rjl,0,18.1,-1.0,2025-06-08T00:11:40.718Z,2025-06-08T02:28:23Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765816777,56,Back,5765816939,233,44,5765816779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692861,44,5,1,5,2,83cpn99fh7ulkwe8nezy8a3mx,1,81.9,101.0,2025-06-08T00:11:40.718Z,2025-06-08T02:28:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765816839,347,,5765816837,56,Left,5765816901,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692919,45,1,1,5,8,83cpn99fh7ulkwe8nezy8a3mx,1,86.8,100.0,2025-06-08T00:11:47.127Z,2025-06-08T02:21:47Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765817131,213,3.58,5765817127,141,93.0,5765817125,140,75.2,5765817123,56,Left,5765817121,107,,5765817129,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692943,46,1,1,5,11,83cpn99fh7ulkwe8nezy8a3mx,1,60.3,83.9,2025-06-08T00:11:50.030Z,2025-06-08T00:11:51Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765817239,56,Center,5765817241,140,53.1,5765817243,141,55.5,5765817247,213,4.34,5765817245,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692961,47,1,1,5,12,83cpn99fh7ulkwe8nezy8a3mx,1,53.1,55.5,2025-06-08T00:11:50.863Z,2025-06-08T00:11:53Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765817361,56,Center,5765817367,212,14.7,5765817363,140,60.5,5765817365,141,37.1,5765817369,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692981,48,1,1,5,14,83cpn99fh7ulkwe8nezy8a3mx,1,60.9,37.1,2025-06-08T00:11:53.271Z,2025-06-08T00:11:56Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765817489,56,Center,5765817497,213,2.29,5765817493,141,54.0,5765817495,212,15.3,5765817491,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693011,49,1,1,5,17,83cpn99fh7ulkwe8nezy8a3mx,1,52.5,54.6,2025-06-08T00:11:55.975Z,2025-06-08T00:11:58Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765817679,56,Left,5765817681,140,61.1,5765817687,213,1.13,5765817685,212,21.3,5765817683,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693039,50,1,1,5,19,83cpn99fh7ulkwe8nezy8a3mx,1,62.0,83.7,2025-06-08T00:11:58.455Z,2025-06-08T00:12:02Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765817795,56,Left,5765817799,141,95.3,5765817797,140,76.0,5765817803,213,0.49,5765817801,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693053,51,1,1,5,24,83cpn99fh7ulkwe8nezy8a3mx,1,76.0,95.3,2025-06-08T00:12:02.591Z,2025-06-08T00:12:05Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765817897,56,Left,5765817905,213,4.16,5765817901,141,83.0,5765817903,212,9.8,5765817899,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693067,52,1,1,5,27,83cpn99fh7ulkwe8nezy8a3mx,1,69.8,73.4,2025-06-08T00:12:05.471Z,2025-06-08T00:12:11Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765817965,141,41.3,5765817969,213,4.46,5765817961,56,Center,5765817963,140,64.4,5765817967,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693107,53,1,1,5,32,83cpn99fh7ulkwe8nezy8a3mx,1,68.9,40.9,2025-06-08T00:12:10.831Z,2025-06-08T00:12:16Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765818189,141,58.5,5765818185,56,Center,5765818187,140,67.1,5765818191,212,12.1,5765818193,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693113,54,1,1,5,37,83cpn99fh7ulkwe8nezy8a3mx,0,67.7,58.4,2025-06-08T00:12:16.062Z,2025-06-08T00:12:16Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765818219,141,42.5,5765818223,213,5.18,5765818213,155,,5765818221,212,12.1,5765818217,140,72.9,5765818215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693133,39,61,1,5,40,5qfq6cwtrgzd2szijivns7rjl,1,33.4,67.2,2025-06-08T00:12:19.364Z,2025-06-08T00:12:19Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765818335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693203,40,5,1,5,41,5qfq6cwtrgzd2szijivns7rjl,0,23.0,100.8,2025-06-08T00:12:20.193Z,2025-06-08T02:28:24Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765818745,56,Back,5765818747,347,,5765818963,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693159,55,5,1,5,41,83cpn99fh7ulkwe8nezy8a3mx,1,77.0,-0.8,2025-06-08T00:12:20.193Z,2025-06-08T02:28:24Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765818477,347,,5765818475,56,Right,5765818915,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693173,56,1,1,5,43,83cpn99fh7ulkwe8nezy8a3mx,1,80.9,0.0,2025-06-08T00:12:22.423Z,2025-06-08T00:12:24Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765818579,56,Right,5765818581,140,66.1,5765818583,141,12.2,5765818587,213,2.62,5765818577,107,,5765818585,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693207,57,1,1,5,45,83cpn99fh7ulkwe8nezy8a3mx,1,62.6,21.5,2025-06-08T00:12:24.238Z,2025-06-08T00:12:28Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765818757,56,Back,5765818765,213,2.29,5765818759,140,47.2,5765818763,212,24.6,5765818761,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693255,58,1,1,5,50,83cpn99fh7ulkwe8nezy8a3mx,1,47.4,52.5,2025-06-08T00:12:28.575Z,2025-06-08T00:12:34Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765819019,212,15.8,5765819017,141,40.4,5765819021,213,5.74,5765819013,56,Center,5765819015,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693269,59,1,1,5,55,83cpn99fh7ulkwe8nezy8a3mx,1,66.1,51.6,2025-06-08T00:12:34.337Z,2025-06-08T00:12:36Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765819109,56,Center,5765819111,140,64.3,5765819117,213,1.75,5765819113,141,66.8,5765819115,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693293,60,1,1,5,57,83cpn99fh7ulkwe8nezy8a3mx,1,64.3,67.8,2025-06-08T00:12:35.998Z,2025-06-08T00:12:38Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765819199,56,Left,5765819203,141,87.6,5765819207,213,1.40,5765819205,212,13.7,5765819201,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693695,61,1,1,6,0,83cpn99fh7ulkwe8nezy8a3mx,1,70.6,89.4,2025-06-08T00:12:38.552Z,2025-06-08T02:44:05Z,42hi96pvzz8f69ixlcncn0549,K. Adams,1.0,,5765821671,155,,5765821673,56,Center,5765821677,141,32.0,5765821669,2,,5766095639,154,,5765821675,140,94.1,5766095637,210,13,5766096433,218,,5765821681,213,5.28,5765821683,1,,5765821679,212,46.2,,,,,,,,,,,,,,,,,,,,
2821693725,62,13,1,6,7,83cpn99fh7ulkwe8nezy8a3mx,1,94.1,29.5,2025-06-08T00:12:45.703Z,2025-06-08T02:43:29Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,1.0,5765823123,22,,5765821887,56,Center,5766095645,154,,5766095651,102,68.6,5766095657,147,54.3,5766095647,55,61,5766095661,231,48.4,5766095641,73,,5766095655,146,98.6,5766095503,153,,5766095497,15,,5766095445,63,5766095653,103,4.2,5766095643,29,5766095659,230,100,5766095501,328,,,,,,,,
2821693729,63,16,1,6,9,83cpn99fh7ulkwe8nezy8a3mx,1,98.0,51.2,2025-06-08T00:12:47.854Z,2025-06-08T02:44:06Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5766096497,216,61,5765821911,16,,5766096495,217,,5765823151,76,,5766096493,214,,5765823161,102,53.0,5765821909,22,,5765823153,29,,5765822725,21,,5765823163,103,10.8,5765822729,374,2025-06-08 01:12:47.719,5765823165,230,5765823157,55,62,5765823167,231,5765821913,56,Center,5765822733,375,99.3,49.1,06:09.259,,,,,
2821693815,41,1,1,7,4,5qfq6cwtrgzd2szijivns7rjl,1,49.8,50.9,2025-06-08T00:13:42.497Z,2025-06-08T00:49:10Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5765822347,213,3.24,5765822343,141,49.9,5765822341,140,43.1,5765822345,212,7.1,5765822339,56,Back,5765914279,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693837,42,1,1,7,5,5qfq6cwtrgzd2szijivns7rjl,1,43.1,49.9,2025-06-08T00:13:43.818Z,2025-06-08T00:13:46Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5765822469,56,Back,5765822471,140,44.2,5765822477,213,4.83,5765822473,141,35.1,5765822475,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693849,43,1,1,7,7,5qfq6cwtrgzd2szijivns7rjl,1,44.4,29.1,2025-06-08T00:13:46.385Z,2025-06-08T00:13:47Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765822541,213,3.50,5765822537,141,24.0,5765822533,56,Back,5765822535,140,35.6,5765822539,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693877,44,1,1,7,9,5qfq6cwtrgzd2szijivns7rjl,1,35.6,24.0,2025-06-08T00:13:47.713Z,2025-06-08T00:13:53Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765822749,56,Back,5765822753,141,47.3,5765822757,213,1.72,5765822755,212,16.0,5765822751,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
