id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2796771985,25,1,1,2,54,8cpjplodpphtkbt0hq8sr8mqs,1,66.7,7.7,2025-04-05T23:09:34.113Z,2025-04-05T23:09:35Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628025913,140,65.8,5628025919,213,1.69,5628025915,141,19.7,5628025917,212,8.2,5628025911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772001,26,1,1,2,55,8cpjplodpphtkbt0hq8sr8mqs,0,65.9,19.5,2025-04-05T23:09:35.337Z,2025-04-05T23:09:36Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628025969,141,60.8,5628025975,213,0.88,5628025963,155,,5628025965,56,Center,5628025977,1,,5628025971,212,36.3,5628025961,2,,5628025967,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772095,37,43,1,2,58,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-05T23:09:37.480Z,2025-04-05T23:09:50Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628026503,56,Back,5628026505,285,0,5628026713,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772209,38,4,1,3,4,6597wqy6gmpv3zjx7rp8cdj46,1,13.2,44.4,2025-04-05T23:09:44.112Z,2025-04-06T02:59:23Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628027107,285,,5628027101,56,Back,5628027099,13,,5628027105,265,,5628139129,233,27,5628027103,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772087,27,4,1,3,4,8cpjplodpphtkbt0hq8sr8mqs,0,86.8,55.6,2025-04-05T23:09:44.113Z,2025-04-06T01:33:40Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628139133,233,38,5628026487,265,,5628026481,13,,5628026483,56,Center,5628026489,286,,5628026485,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772241,39,1,1,3,20,6597wqy6gmpv3zjx7rp8cdj46,1,11.5,50.7,2025-04-05T23:09:59.976Z,2025-04-05T23:10:01Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628027297,5,,5628027307,212,23.5,5628027301,56,Back,5628027303,140,24.3,5628027309,213,0.96,5628027305,141,79.1,5628027299,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772249,40,1,1,3,21,6597wqy6gmpv3zjx7rp8cdj46,1,24.3,79.1,2025-04-05T23:10:01.416Z,2025-04-05T23:10:02Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628027355,212,15.0,5628027359,213,0.64,5628027351,141,92.3,5628027345,56,Back,5628027349,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772267,41,1,1,3,23,6597wqy6gmpv3zjx7rp8cdj46,1,35.2,91.7,2025-04-05T23:10:02.696Z,2025-04-05T23:10:04Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628027455,140,47.7,5628027457,141,88.6,5628027459,212,13.3,5628027461,213,6.12,5628027453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772297,42,1,1,3,25,6597wqy6gmpv3zjx7rp8cdj46,1,47.7,88.6,2025-04-05T23:10:04.624Z,2025-04-05T23:10:07Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628027653,56,Back,5628027661,213,3.54,5628027659,212,14.9,5628027655,140,34.6,5628027657,141,80.2,5628027703,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772347,43,1,1,3,29,6597wqy6gmpv3zjx7rp8cdj46,1,51.9,69.3,2025-04-05T23:10:08.664Z,2025-04-05T23:10:12Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628027931,212,15.2,5628027927,140,55.2,5628027929,141,91.1,5628027933,213,1.34,5628027925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772403,44,1,1,3,33,6597wqy6gmpv3zjx7rp8cdj46,1,58.4,90.8,2025-04-05T23:10:12.800Z,2025-04-05T23:10:18Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628028271,141,84.2,5628028267,56,Back,5628028275,213,3.31,5628028269,140,33.7,5628028273,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772455,45,1,1,3,39,6597wqy6gmpv3zjx7rp8cdj46,1,31.2,76.9,2025-04-05T23:10:18.496Z,2025-04-05T23:10:22Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628028565,213,0.47,5628028563,212,17.3,5628028557,56,Back,5628028561,141,88.3,5628028559,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772467,46,1,1,3,43,6597wqy6gmpv3zjx7rp8cdj46,1,45.9,88.3,2025-04-05T23:10:22.648Z,2025-04-05T23:10:23Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628028621,212,16.0,5628028625,213,4.06,5628028617,140,36.7,5628028615,56,Back,5628028619,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772503,47,1,1,3,44,6597wqy6gmpv3zjx7rp8cdj46,1,36.7,69.6,2025-04-05T23:10:23.752Z,2025-04-05T23:10:26Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628028759,56,Back,5628028765,212,25.1,5628028767,213,4.53,5628028761,140,32.4,5628028763,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772517,48,1,1,3,46,6597wqy6gmpv3zjx7rp8cdj46,1,32.5,33.3,2025-04-05T23:10:26.168Z,2025-04-05T23:10:28Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5628028857,213,2.01,5628028851,140,24.2,5628028855,212,20.6,5628028853,141,60.8,5628028849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772537,49,1,1,3,48,6597wqy6gmpv3zjx7rp8cdj46,0,24.2,60.8,2025-04-05T23:10:27.881Z,2025-04-05T23:10:30Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628028991,56,Left,5628028997,212,40.4,5628029001,1,,5628028989,155,,5628028995,141,84.5,5628028993,140,59.5,5628028999,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772589,28,1,1,3,52,8cpjplodpphtkbt0hq8sr8mqs,1,34.7,17.4,2025-04-05T23:10:31.586Z,2025-04-05T23:10:36Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628029321,1,,5628029315,141,5.3,5628029311,56,Right,5628029317,212,36.8,5628029319,213,6.06,5628029309,157,,5628029313,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772601,29,1,1,3,57,8cpjplodpphtkbt0hq8sr8mqs,0,68.9,5.3,2025-04-05T23:10:36.563Z,2025-04-05T23:10:37Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628029385,212,10.6,5628029387,213,3.22,5628029381,140,58.8,5628029379,56,Right,5628029383,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772609,50,61,1,3,58,6597wqy6gmpv3zjx7rp8cdj46,1,32.9,94.8,2025-04-05T23:10:38.362Z,2025-04-06T02:43:00Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628029421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772623,30,5,1,3,59,8cpjplodpphtkbt0hq8sr8mqs,1,60.4,-1.8,2025-04-05T23:10:38.570Z,2025-04-06T01:26:03Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628029501,233,51,5628029477,347,,5628029475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772617,51,5,1,3,59,6597wqy6gmpv3zjx7rp8cdj46,0,39.6,101.8,2025-04-05T23:10:38.570Z,2025-04-06T01:26:04Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628029533,233,30,5628029449,347,,5628029447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772645,31,1,1,4,0,8cpjplodpphtkbt0hq8sr8mqs,1,55.6,0.0,2025-04-05T23:10:39.930Z,2025-04-05T23:44:13Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628029643,212,25.5,5628029637,56,Back,5628029645,213,2.77,5628029639,140,33.0,5628029635,107,,5628029647,1,,5628029641,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772667,32,1,1,4,2,8cpjplodpphtkbt0hq8sr8mqs,1,34.1,11.7,2025-04-05T23:10:42.306Z,2025-04-05T23:10:43Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628029767,140,26.5,5628029773,213,2.16,5628029765,56,Back,5628029769,141,29.1,5628029771,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772711,33,1,1,4,3,8cpjplodpphtkbt0hq8sr8mqs,1,26.5,29.1,2025-04-05T23:10:43.322Z,2025-04-05T23:10:46Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628029947,212,23.8,5628029941,140,28.6,5628029939,56,Back,5628029943,141,64.0,5628029949,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772733,34,1,1,4,7,8cpjplodpphtkbt0hq8sr8mqs,1,29.1,69.9,2025-04-05T23:10:46.626Z,2025-04-06T03:01:57Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628030077,140,30.1,5628030083,213,4.75,5628030075,56,Back,5628030081,212,26.7,5628030079,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772821,35,1,1,4,12,8cpjplodpphtkbt0hq8sr8mqs,1,25.0,23.1,2025-04-05T23:10:51.490Z,2025-04-05T23:10:56Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628030569,140,30.6,5628030575,213,5.14,5628030573,212,14.3,5628030571,141,4.0,5628030567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772833,36,1,1,4,16,8cpjplodpphtkbt0hq8sr8mqs,0,31.8,4.0,2025-04-05T23:10:56.090Z,2025-04-05T23:10:57Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628030621,212,38.6,5628030625,1,,5628030617,140,68.3,5628030615,56,Right,5628030623,213,0.11,5628030619,141,10.4,5628030613,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772891,52,1,1,4,19,6597wqy6gmpv3zjx7rp8cdj46,0,29.6,77.8,2025-04-05T23:10:58.848Z,2025-04-05T23:45:50Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628031003,140,38.6,5628031009,213,6.25,5628031005,141,77.3,5628031001,56,Back,5628031007,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796794497,301,8,1,4,20,8cpjplodpphtkbt0hq8sr8mqs,1,63.5,19.5,2025-04-05T23:10:59.868Z,2025-04-05T23:45:55Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628153137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772905,37,83,1,4,23,8cpjplodpphtkbt0hq8sr8mqs,0,56.5,15.9,2025-04-05T23:11:02.986Z,2025-04-06T03:01:47Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628031219,399,1tsiml56f2xxym8h4tfjmho2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772925,38,83,1,4,24,8cpjplodpphtkbt0hq8sr8mqs,0,60.8,22.4,2025-04-05T23:11:04.170Z,2025-04-05T23:46:16Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628031491,399,1tsiml56f2xxym8h4tfjmho2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772935,54,1,1,4,25,6597wqy6gmpv3zjx7rp8cdj46,1,39.8,73.5,2025-04-05T23:11:04.872Z,2025-04-05T23:11:09Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628031199,56,Back,5628031205,212,16.5,5628031201,140,24.9,5628031207,213,3.47,5628031203,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772983,55,1,1,4,29,6597wqy6gmpv3zjx7rp8cdj46,1,24.9,65.7,2025-04-05T23:11:08.992Z,2025-04-05T23:11:10Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628031413,56,Back,5628031419,212,16.5,5628031417,141,86.0,5628031415,140,33.5,5628031421,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796772991,56,1,1,4,30,6597wqy6gmpv3zjx7rp8cdj46,1,33.3,87.5,2025-04-05T23:11:10.304Z,2025-04-05T23:11:13Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628031463,56,Back,5628031469,212,17.7,5628031465,140,48.6,5628031471,213,5.85,5628031467,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773033,57,4,1,4,34,6597wqy6gmpv3zjx7rp8cdj46,1,46.4,78.6,2025-04-05T23:11:13.689Z,2025-04-05T23:11:21Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628031749,152,,5628031989,233,39,5628031751,265,,5628031745,13,,5628031753,286,,5628031747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773065,39,4,1,4,34,8cpjplodpphtkbt0hq8sr8mqs,0,53.6,21.4,2025-04-05T23:11:13.690Z,2025-04-05T23:11:20Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628031971,285,,5628032027,233,57,5628031967,152,,5628031963,13,,5628031969,265,,5628031965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773199,58,1,1,4,49,6597wqy6gmpv3zjx7rp8cdj46,1,41.8,76.3,2025-04-05T23:11:28.736Z,2025-04-05T23:11:30Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628032751,152,,5628032763,141,64.6,5628032765,212,15.8,5628032749,5,,5628032755,56,Back,5628032759,140,28.8,5628032767,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773245,59,2,1,4,50,6597wqy6gmpv3zjx7rp8cdj46,1,28.8,64.6,2025-04-05T23:11:30.281Z,2025-04-05T23:11:35Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628032985,141,70.9,5628033023,7,68lho3sxw1cm1acgk4phg9wtm,5628032983,140,63.9,5628033025,1,,5628033027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773381,41,1,1,5,5,8cpjplodpphtkbt0hq8sr8mqs,1,26.4,30.6,2025-04-05T23:11:45.131Z,2025-04-05T23:11:48Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628033771,5,,5628033777,140,33.4,5628033783,213,5.78,5628033775,56,Back,5628033781,212,8.4,5628033773,241,,5628033779,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773401,42,1,1,5,8,8cpjplodpphtkbt0hq8sr8mqs,1,34.7,26.7,2025-04-05T23:11:48.187Z,2025-04-05T23:11:50Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628033921,141,39.2,5628033917,140,26.8,5628033923,212,11.9,5628033925,213,2.34,5628033915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773449,43,1,1,5,11,8cpjplodpphtkbt0hq8sr8mqs,1,27.7,47.9,2025-04-05T23:11:50.651Z,2025-04-05T23:11:53Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628034147,212,16.3,5628034141,56,Back,5628034149,213,1.54,5628034143,140,28.1,5628034145,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773473,44,1,1,5,14,8cpjplodpphtkbt0hq8sr8mqs,1,27.5,77.0,2025-04-05T23:11:53.579Z,2025-04-05T23:11:56Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628034293,212,20.6,5628034295,213,5.68,5628034287,56,Back,5628034289,140,43.7,5628034291,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773481,45,1,1,5,16,8cpjplodpphtkbt0hq8sr8mqs,0,43.7,59.9,2025-04-05T23:11:56.171Z,2025-04-06T01:18:19Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628034347,141,75.7,5628034351,213,0.53,5628034345,140,61.3,5628034349,212,21.4,5628034343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773523,60,1,1,5,17,6597wqy6gmpv3zjx7rp8cdj46,1,39.3,23.6,2025-04-05T23:11:57.471Z,2025-04-05T23:11:59Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5628034555,212,11.8,5628034551,140,49.6,5628034557,213,0.40,5628034549,56,Back,5628034553,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773539,62,61,1,5,18,6597wqy6gmpv3zjx7rp8cdj46,0,41.5,26.0,2025-04-05T23:11:57.834Z,2025-04-05T23:48:33Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628162057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773507,46,50,1,5,18,8cpjplodpphtkbt0hq8sr8mqs,1,51.7,68.2,2025-04-05T23:11:58.012Z,2025-04-06T01:25:15Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628034463,56,Center,5628034465,286,,5628165615,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773529,61,7,1,5,18,6597wqy6gmpv3zjx7rp8cdj46,0,48.3,31.8,2025-04-05T23:11:58.013Z,2025-04-06T01:25:14Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628165581,285,,5628165583,233,46,5628034581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773577,64,1,1,5,22,6597wqy6gmpv3zjx7rp8cdj46,0,27.1,34.8,2025-04-05T23:12:02.250Z,2025-04-05T23:50:02Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628034741,141,29.1,5628034777,286,,5628034771,236,,5628034739,140,29.5,5628034745,213,5.29,5628034737,56,Back,5628034743,212,4.6,5628034773,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773559,47,74,1,5,22,8cpjplodpphtkbt0hq8sr8mqs,1,61.7,68.5,2025-04-05T23:12:02.251Z,2025-04-06T01:19:50Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628034789,233,64,5628034683,285,,5628034681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773543,63,1,1,5,23,6597wqy6gmpv3zjx7rp8cdj46,1,38.6,25.6,2025-04-05T23:12:02.992Z,2025-04-05T23:50:41Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628169369,56,Back,5628169371,140,40.6,5628169377,213,1.15,5628169375,212,5.1,5628169373,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798065,354,61,1,5,24,6597wqy6gmpv3zjx7rp8cdj46,1,38.3,28.6,2025-04-05T23:12:03.948Z,2025-04-05T23:51:44Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628172685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798091,355,1,1,5,24,6597wqy6gmpv3zjx7rp8cdj46,1,33.6,40.7,2025-04-05T23:12:04.153Z,2025-04-05T23:52:04Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628173565,213,5.40,5628173563,212,16.1,5628173557,56,Back,5628173561,141,22.3,5628173559,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773611,65,1,1,5,25,6597wqy6gmpv3zjx7rp8cdj46,1,28.7,26.1,2025-04-05T23:12:04.864Z,2025-04-05T23:12:05Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628034927,140,34.0,5628034931,141,33.3,5628034933,212,7.4,5628034935,213,0.72,5628034923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773661,66,43,1,5,26,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-05T23:12:05.768Z,2025-04-05T23:54:45Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628180729,144,1,5628035139,56,Center,5628035147,212,20.0,5628035149,213,0.01,5628035143,140,52.9,5628035145,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773671,67,4,1,5,29,6597wqy6gmpv3zjx7rp8cdj46,1,57.8,31.0,2025-04-05T23:12:09.193Z,2025-04-06T02:57:58Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628035237,152,,5628035295,233,48,5628035235,56,Center,5628035241,286,,5628035233,13,,5628035239,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796773673,48,4,1,5,29,8cpjplodpphtkbt0hq8sr8mqs,0,42.2,69.0,2025-04-05T23:12:09.194Z,2025-04-06T13:09:06Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628035273,265,,5628035269,56,Back,5628035275,285,,5628035311,233,67,5628035267,13,,5630186609,55,49,5628035271,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774037,49,17,1,5,33,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-04-05T23:12:12.572Z,2025-04-06T13:09:06Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628186953,13,243,5628186951,392,,5628037523,31,,5628186955,55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774273,68,1,1,6,21,6597wqy6gmpv3zjx7rp8cdj46,0,45.6,33.3,2025-04-05T23:13:00.793Z,2025-04-05T23:13:06Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628038389,155,,5628038397,141,53.4,5628038391,152,,5628038393,56,Center,5628038401,213,0.48,5628038399,212,29.9,5628038395,140,70.9,5628038387,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774259,50,44,1,6,24,8cpjplodpphtkbt0hq8sr8mqs,1,25.4,46.4,2025-04-05T23:13:04.196Z,2025-04-06T01:25:27Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628038323,56,Back,5628182011,233,69,5628038325,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774281,69,44,1,6,24,6597wqy6gmpv3zjx7rp8cdj46,0,74.6,53.6,2025-04-05T23:13:04.197Z,2025-04-06T01:25:27Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628038423,286,,5628038421,56,Center,5628182019,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800503,358,12,1,6,25,8cpjplodpphtkbt0hq8sr8mqs,1,12.4,16.2,2025-04-05T23:13:04.478Z,2025-04-05T23:56:21Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628183385,140,16.4,5628183391,213,5.11,5628183389,212,10.9,5628183383,56,Back,5628183387,141,1.4,5628183381,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774289,51,1,1,6,26,8cpjplodpphtkbt0hq8sr8mqs,0,23.5,68.8,2025-04-05T23:13:05.884Z,2025-04-05T23:13:07Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628038483,212,42.6,5628038485,213,0.25,5628038479,141,84.1,5628038465,157,,5628038469,56,Left,5628038475,140,62.8,5628038487,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774331,70,12,1,6,30,6597wqy6gmpv3zjx7rp8cdj46,1,37.1,21.6,2025-04-05T23:13:10.185Z,2025-04-05T23:56:37Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5628184879,167,,5628038757,141,0.0,5628038755,140,45.6,5628038761,213,5.22,5628038759,212,18.3,5628038753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774337,52,5,1,6,31,8cpjplodpphtkbt0hq8sr8mqs,1,49.4,101.9,2025-04-05T23:13:10.685Z,2025-04-06T01:26:04Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628038815,233,71,5628038789,347,,5628038787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774335,71,5,1,6,31,6597wqy6gmpv3zjx7rp8cdj46,0,50.6,-1.9,2025-04-05T23:13:10.685Z,2025-04-05T23:13:16Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5628038839,233,52,5628038783,347,,5628038781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774397,53,1,1,6,31,8cpjplodpphtkbt0hq8sr8mqs,0,42.5,100.0,2025-04-05T23:13:11.101Z,2025-04-05T23:13:16Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628039119,213,6.03,5628039109,107,,5628039113,140,82.6,5628039121,1,,5628039115,141,86.2,5628039111,56,Left,5628039117,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796774409,54,83,1,6,37,8cpjplodpphtkbt0hq8sr8mqs,0,84.2,87.1,2025-04-05T23:13:16.588Z,2025-04-05T23:58:31Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5628183803,399,6jdsh8ubirqphhurw5rr7kz8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
