id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800333871,38,1,1,3,32,87c66ubwpzykovmkaf1t46bis,0,65.2,41.0,2025-04-13T00:40:21.091Z,2025-04-13T00:40:25Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647625149,212,39.9,5647625147,141,0.0,5647625143,56,Right,5647625151,213,5.48,5647625145,140,91.5,5647625155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334051,20,5,1,3,37,bu5w8wprynlj9mvphvy8sd94f,1,8.2,101.4,2025-04-13T00:40:25.492Z,2025-04-13T03:01:40Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647626027,347,,5647626025,56,Back,5647626051,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800333879,39,5,1,3,37,87c66ubwpzykovmkaf1t46bis,0,91.8,-1.4,2025-04-13T00:40:25.492Z,2025-04-13T03:01:40Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647625195,56,Right,5647626085,233,20,5647625197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334097,21,1,1,3,51,bu5w8wprynlj9mvphvy8sd94f,1,8.1,100.0,2025-04-13T00:40:40.352Z,2025-04-13T00:40:44Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647626287,107,,5647626299,1,,5647626291,140,30.6,5647626289,56,Back,5647626297,213,6.00,5647626293,141,91.2,5647626295,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334111,22,1,1,3,56,bu5w8wprynlj9mvphvy8sd94f,0,30.6,91.2,2025-04-13T00:40:44.473Z,2025-04-13T00:55:33Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647626379,56,Back,5647626385,212,4.9,5647626381,140,28.0,5647626377,155,,5647626383,141,85.3,5647626387,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334149,41,3,1,4,0,87c66ubwpzykovmkaf1t46bis,0,83.4,9.0,2025-04-13T00:40:48.730Z,2025-04-13T00:40:55Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647626537,56,Right,5647626539,286,,5647626823,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334205,23,7,1,4,0,bu5w8wprynlj9mvphvy8sd94f,1,16.6,91.0,2025-04-13T00:40:48.731Z,2025-04-13T00:40:54Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647626791,233,41,5647626759,167,,5647626763,285,,5647626761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334251,24,5,1,4,2,bu5w8wprynlj9mvphvy8sd94f,0,14.8,100.8,2025-04-13T00:40:50.395Z,2025-04-13T03:01:41Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647627043,347,,5647627041,56,Back,5647627127,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334211,42,5,1,4,2,87c66ubwpzykovmkaf1t46bis,1,85.2,-0.8,2025-04-13T00:40:50.395Z,2025-04-13T03:01:40Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647627087,233,24,5647626805,56,Right,5647626807,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334221,43,1,1,4,3,87c66ubwpzykovmkaf1t46bis,1,85.2,0.0,2025-04-13T00:40:51.939Z,2025-04-13T00:40:53Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647626857,56,Right,5647626855,107,,5647626865,213,1.43,5647626859,140,86.4,5647626863,212,9.3,5647626861,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334243,44,1,1,4,5,87c66ubwpzykovmkaf1t46bis,1,86.4,12.8,2025-04-13T00:40:53.626Z,2025-04-13T00:40:57Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647627017,213,4.73,5647627013,141,5.0,5647627011,140,86.5,5647627015,212,5.3,5647627067,156,,5647627009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334361,45,43,1,4,9,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:40:57.532Z,2025-04-13T00:41:08Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647627649,141,41.3,5647627659,1,0,5647628309,144,1,5647627651,212,38.8,5647627641,56,Back,5647627655,213,2.48,5647627645,140,49.0,5647627639,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334429,46,4,1,4,16,87c66ubwpzykovmkaf1t46bis,1,80.9,5.4,2025-04-13T00:41:04.504Z,2025-04-13T03:01:13Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647628081,13,,5647628083,56,Right,5647628085,152,,5647628919,189,,5647628089,265,,5647628093,286,,5647628955,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334403,25,4,1,4,16,bu5w8wprynlj9mvphvy8sd94f,0,19.1,94.6,2025-04-13T00:41:04.505Z,2025-04-13T03:01:14Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647627999,13,,5647628991,233,46,5647628005,265,,5647628001,56,Back,5647628003,152,,5647628007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334905,47,2,1,5,0,87c66ubwpzykovmkaf1t46bis,1,81.5,7.4,2025-04-13T00:41:49.362Z,2025-04-13T02:56:39Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647632243,56,Center,5647630869,140,89.4,5647632241,1,,5647737701,5,,5647632239,7,371fgwtxyfnnu6m4pmq7s55ud,5647737703,152,,5647630871,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334917,26,43,1,5,3,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T00:41:52.281Z,2025-04-13T01:07:51Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647630933,56,Back,5647736465,144,44,5647630935,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334933,48,43,1,5,3,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:41:52.282Z,2025-04-13T00:42:13Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5647632123,144,44,5647630997,286,0,5647631503,233,26,5647630995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800334925,27,43,1,5,4,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T00:41:52.648Z,2025-04-13T03:13:01Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5648067297,144,12,5647630993,15,0,5647630969,213,1.11,5647630965,141,54.2,5647630961,56,Back,5647630967,212,8.7,5647630963,140,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335141,29,1,1,5,21,bu5w8wprynlj9mvphvy8sd94f,0,16.0,49.6,2025-04-13T00:42:09.536Z,2025-04-13T01:09:29Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5647739315,189,,5647632179,5,,5647632193,213,5.89,5647632189,141,20.7,5647632191,212,50.9,5647632195,1,,5647632183,241,,5647632187,140,60.7,5647632181,157,,5647632185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,
2800355471,251,1,1,5,24,87c66ubwpzykovmkaf1t46bis,0,19.0,82.6,2025-04-13T00:42:13.312Z,2025-04-13T01:10:50Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647749183,236,,5647749185,233,185,5647749189,286,,5647748839,56,Back,5647748845,212,4.2,5647748843,141,87.8,5647748847,213,0.99,5647748841,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800354753,185,74,1,5,24,bu5w8wprynlj9mvphvy8sd94f,1,75.2,13.8,2025-04-13T00:42:13.313Z,2025-04-13T03:01:27Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647744417,56,Right,5647744419,285,,5647749215,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335167,30,1,1,5,26,bu5w8wprynlj9mvphvy8sd94f,1,76.5,6.5,2025-04-13T00:42:14.834Z,2025-04-13T00:42:17Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647632325,141,20.1,5647632321,56,Right,5647632323,140,69.7,5647632327,212,11.7,5647632329,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335253,31,1,1,5,28,bu5w8wprynlj9mvphvy8sd94f,1,68.9,20.9,2025-04-13T00:42:16.865Z,2025-04-13T00:42:24Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647632749,56,Right,5647632751,140,63.9,5647632757,213,4.18,5647632753,141,7.7,5647632755,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335277,32,1,1,5,35,bu5w8wprynlj9mvphvy8sd94f,1,63.9,7.7,2025-04-13T00:42:23.944Z,2025-04-13T01:15:30Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647632891,213,2.07,5647632889,212,30.7,5647632883,56,Back,5647632887,141,47.3,5647632885,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335283,33,1,1,5,37,bu5w8wprynlj9mvphvy8sd94f,1,49.9,47.3,2025-04-13T00:42:25.528Z,2025-04-13T00:42:26Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647632919,56,Left,5647632925,212,27.8,5647632921,140,61.4,5647632923,141,84.2,5647632927,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335383,34,1,1,5,37,bu5w8wprynlj9mvphvy8sd94f,1,61.4,84.2,2025-04-13T00:42:26.296Z,2025-04-13T00:42:33Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647633461,213,5.67,5647633455,140,68.9,5647633457,141,76.1,5647633459,212,9.6,5647633453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335429,35,1,1,5,44,bu5w8wprynlj9mvphvy8sd94f,1,61.7,87.7,2025-04-13T00:42:33.113Z,2025-04-13T00:42:36Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647633761,56,Back,5647633767,212,20.2,5647633769,213,3.26,5647633763,140,42.6,5647633765,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335471,36,1,1,5,49,bu5w8wprynlj9mvphvy8sd94f,1,41.6,77.9,2025-04-13T00:42:37.777Z,2025-04-13T00:42:40Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647633963,141,39.7,5647633967,213,4.53,5647633961,140,37.0,5647633959,56,Back,5647633965,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335495,37,1,1,5,51,bu5w8wprynlj9mvphvy8sd94f,1,37.0,39.7,2025-04-13T00:42:40Z,2025-04-13T00:42:42Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647634109,213,0.32,5647634105,141,44.3,5647634103,140,46.1,5647634107,212,10.1,5647634101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335519,38,1,1,5,53,bu5w8wprynlj9mvphvy8sd94f,1,46.1,44.3,2025-04-13T00:42:42.048Z,2025-04-13T00:42:44Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647634249,140,44.3,5647634255,213,4.63,5647634253,212,22.7,5647634247,56,Back,5647634251,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335539,39,1,1,5,55,bu5w8wprynlj9mvphvy8sd94f,1,44.3,11.4,2025-04-13T00:42:44.328Z,2025-04-13T00:42:45Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647634357,56,Back,5647634363,212,7.9,5647634361,141,22.4,5647634365,213,1.26,5647634359,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335573,40,1,1,5,56,bu5w8wprynlj9mvphvy8sd94f,1,46.6,22.4,2025-04-13T00:42:45.344Z,2025-04-13T00:42:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647634491,212,11.0,5647634487,140,40.7,5647634489,141,9.1,5647634493,213,4.11,5647634485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335637,41,1,1,5,59,bu5w8wprynlj9mvphvy8sd94f,1,38.3,14.1,2025-04-13T00:42:47.904Z,2025-04-13T00:42:53Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647634795,141,18.8,5647634791,56,Back,5647634793,140,31.6,5647634797,212,7.7,5647634799,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335609,49,43,1,6,2,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:42:50.467Z,2025-04-13T01:32:05Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647838921,144,7,5647634647,56,Left,5647634649,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335681,42,1,1,6,4,bu5w8wprynlj9mvphvy8sd94f,0,33.5,20.4,2025-04-13T00:42:53.233Z,2025-04-13T00:42:55Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647635059,141,13.4,5647635053,155,,5647635057,140,70.9,5647635065,1,,5647635061,212,39.6,5647635055,56,Right,5647635063,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335693,50,12,1,6,8,87c66ubwpzykovmkaf1t46bis,1,25.6,85.4,2025-04-13T00:42:56.898Z,2025-04-13T00:43:13Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647635127,140,30.6,5647635133,213,0.93,5647635163,15,,5647635131,212,8.8,5647635125,56,Back,5647635129,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335709,51,43,1,6,9,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:42:57.930Z,2025-04-13T00:43:10Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647635203,56,Back,5647636205,144,5,5647635205,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335751,52,1,1,6,12,87c66ubwpzykovmkaf1t46bis,0,33.7,97.7,2025-04-13T00:43:00.475Z,2025-04-13T02:57:18Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647635439,141,92.7,5647635445,1,,5647635443,213,5.77,5647635441,212,7.0,5647635433,157,,5647635437,140,39.5,5647635435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335863,53,1,1,6,14,87c66ubwpzykovmkaf1t46bis,1,33.8,77.3,2025-04-13T00:43:02.451Z,2025-04-13T00:43:08Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647635997,56,Center,5647636003,212,20.2,5647636001,141,63.3,5647636005,213,5.79,5647635999,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335871,54,4,1,6,17,87c66ubwpzykovmkaf1t46bis,1,48.0,70.4,2025-04-13T00:43:05.687Z,2025-04-13T01:32:38Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647636099,286,,5647636093,56,Back,5647840779,295,,5647636091,13,,5647636095,152,,5647636329,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800335833,43,4,1,6,17,bu5w8wprynlj9mvphvy8sd94f,0,52.0,29.6,2025-04-13T00:43:05.688Z,2025-04-13T03:34:13Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5648107229,55,44,5647636291,295,,5647636365,233,54,5647636295,56,Center,5647636303,285,,5647636299,152,,5647636287,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800336885,44,17,1,7,30,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T00:44:19.009Z,2025-04-13T19:49:20Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5648107225,55,43,5651352209,393,,5647641723,31,,5647641727,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337275,56,1,1,7,58,87c66ubwpzykovmkaf1t46bis,1,53.6,67.3,2025-04-13T00:44:47.250Z,2025-04-13T00:44:49Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647643721,56,Left,5647643723,140,65.6,5647643727,212,23.2,5647643725,141,95.9,5647643717,5,,5647643729,213,1.00,5647643719,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337321,57,1,1,8,1,87c66ubwpzykovmkaf1t46bis,1,65.7,93.3,2025-04-13T00:44:49.402Z,2025-04-13T00:44:53Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647643971,141,73.2,5647643973,212,18.7,5647643975,213,3.96,5647643967,56,Center,5647643969,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337329,58,1,1,8,5,87c66ubwpzykovmkaf1t46bis,0,53.6,72.3,2025-04-13T00:44:53.450Z,2025-04-13T00:44:57Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647644029,141,67.8,5647644033,212,4.2,5647644027,140,56.3,5647644037,213,5.46,5647644291,155,,5647644025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337351,45,61,1,8,6,bu5w8wprynlj9mvphvy8sd94f,1,47.0,36.4,2025-04-13T00:44:54.864Z,2025-04-13T00:44:55Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5647644113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337475,47,1,1,8,10,bu5w8wprynlj9mvphvy8sd94f,1,40.5,69.3,2025-04-13T00:44:58.849Z,2025-04-13T00:45:03Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5647644771,212,17.9,5647644765,56,Back,5647644773,213,4.22,5647644769,141,46.1,5647644767,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337501,48,1,1,8,14,bu5w8wprynlj9mvphvy8sd94f,1,34.6,45.8,2025-04-13T00:45:02.888Z,2025-04-13T00:45:04Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647644893,140,40.7,5647644899,213,5.53,5647644897,212,8.8,5647644891,56,Back,5647644895,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337545,49,1,1,8,15,bu5w8wprynlj9mvphvy8sd94f,1,40.7,37.0,2025-04-13T00:45:04.096Z,2025-04-13T00:45:07Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647645169,213,2.93,5647645201,156,,5647645157,56,Back,5647645167,212,28.7,5647645163,141,46.0,5647645159,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337651,50,1,1,8,22,bu5w8wprynlj9mvphvy8sd94f,1,14.7,67.0,2025-04-13T00:45:10.560Z,2025-04-13T00:45:13Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5647645717,140,26.9,5647645719,141,81.1,5647645725,213,0.64,5647645715,56,Back,5647645721,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337685,51,1,1,8,24,bu5w8wprynlj9mvphvy8sd94f,1,26.9,81.1,2025-04-13T00:45:12.913Z,2025-04-13T00:45:16Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647645957,212,32.2,5647645959,213,0.27,5647645953,140,56.5,5647645951,56,Left,5647645961,1,,5647645955,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337713,52,1,1,8,27,bu5w8wprynlj9mvphvy8sd94f,1,45.9,82.9,2025-04-13T00:45:16.264Z,2025-04-13T00:45:18Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647646105,56,Back,5647646113,213,3.04,5647646109,141,85.4,5647646111,212,16.2,5647646107,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337849,53,1,1,8,30,bu5w8wprynlj9mvphvy8sd94f,1,30.3,78.5,2025-04-13T00:45:18.552Z,2025-04-13T00:45:24Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647646809,141,41.2,5647646811,212,25.4,5647646807,140,31.6,5647646813,213,4.77,5647646805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337881,54,1,1,8,36,bu5w8wprynlj9mvphvy8sd94f,1,42.4,24.0,2025-04-13T00:45:24.521Z,2025-04-13T00:45:27Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647647005,213,5.73,5647646997,56,Right,5647647001,141,8.0,5647647003,212,20.6,5647646999,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337925,55,1,1,8,38,bu5w8wprynlj9mvphvy8sd94f,1,59.3,8.0,2025-04-13T00:45:27.017Z,2025-04-13T00:45:30Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647647245,212,17.9,5647647239,56,Right,5647647241,140,76.2,5647647247,213,6.16,5647647243,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337929,56,3,1,8,41,bu5w8wprynlj9mvphvy8sd94f,0,72.2,4.2,2025-04-13T00:45:29.864Z,2025-04-13T00:45:35Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647647271,56,Right,5647647273,286,,5647647365,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337953,59,7,1,8,41,87c66ubwpzykovmkaf1t46bis,1,27.8,95.8,2025-04-13T00:45:29.865Z,2025-04-13T00:45:34Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647647359,233,56,5647647341,285,,5647647339,56,Back,5647647337,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338033,57,5,1,8,42,bu5w8wprynlj9mvphvy8sd94f,1,69.6,-1.5,2025-04-13T00:45:31.346Z,2025-04-13T03:01:41Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647647747,56,Right,5647647749,347,,5647647793,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338019,60,5,1,8,42,87c66ubwpzykovmkaf1t46bis,0,30.4,101.5,2025-04-13T00:45:31.346Z,2025-04-13T03:01:42Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647647675,56,Back,5647647679,347,,5647647821,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338083,58,1,1,8,47,bu5w8wprynlj9mvphvy8sd94f,1,70.3,0.0,2025-04-13T00:45:36.185Z,2025-04-13T00:45:40Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647648063,140,51.1,5647648067,212,22.5,5647648061,56,Right,5647648065,141,12.6,5647648059,107,,5647648071,1,,5647648069,213,2.68,5647648109,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338129,59,1,1,8,53,bu5w8wprynlj9mvphvy8sd94f,1,43.2,20.4,2025-04-13T00:45:41.520Z,2025-04-13T00:45:43Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647648337,213,1.82,5647648329,140,38.4,5647648333,212,20.7,5647648327,56,Back,5647648331,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338167,60,1,1,8,55,bu5w8wprynlj9mvphvy8sd94f,1,42.6,54.2,2025-04-13T00:45:43.792Z,2025-04-13T00:45:46Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647648553,213,1.88,5647648549,141,77.6,5647648547,140,37.8,5647648551,212,16.7,5647648545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338219,61,1,1,8,57,bu5w8wprynlj9mvphvy8sd94f,1,37.8,78.8,2025-04-13T00:45:46.136Z,2025-04-13T00:45:49Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647648809,212,21.4,5647648797,56,Left,5647648805,141,90.0,5647648811,213,0.36,5647648801,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338223,62,1,1,9,1,bu5w8wprynlj9mvphvy8sd94f,0,48.9,89.6,2025-04-13T00:45:49.800Z,2025-04-13T00:45:50Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5647648825,140,54.7,5647648829,141,92.0,5647648837,213,0.26,5647648833,212,6.3,5647648823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338239,61,61,1,9,3,87c66ubwpzykovmkaf1t46bis,1,40.1,9.4,2025-04-13T00:45:51.396Z,2025-04-13T00:45:51Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5647648931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338263,63,1,1,9,4,bu5w8wprynlj9mvphvy8sd94f,0,66.7,92.9,2025-04-13T00:45:52.889Z,2025-04-13T00:45:53Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647649095,212,3.6,5647649089,56,Left,5647649093,141,89.9,5647649097,213,3.75,5647649091,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338275,62,61,1,9,5,87c66ubwpzykovmkaf1t46bis,1,39.9,10.0,2025-04-13T00:45:53.834Z,2025-04-13T00:45:54Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5647649161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
