id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2785783869,27,1,1,2,14,2n3wgr89m7jl8tmioemit2pgq,1,35.1,52.1,2025-03-09T00:08:39.478Z,2025-03-09T00:08:41Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567727423,140,22.4,5567727421,56,Back,5567727419,3,,5567727427,212,22.5,5567727429,213,2.21,5567727425,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785783883,29,1,1,2,16,2n3wgr89m7jl8tmioemit2pgq,1,22.4,78.7,2025-03-09T00:08:41.389Z,2025-03-09T00:08:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567727495,213,0.20,5567727491,141,81.7,5567727493,212,10.3,5567727489,140,32.0,5567727487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785783907,30,1,1,2,18,2n3wgr89m7jl8tmioemit2pgq,1,39.5,85.1,2025-03-09T00:08:43.581Z,2025-03-09T00:08:48Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567727671,212,11.3,5567727665,56,Back,5567727667,140,28.7,5567727669,141,85.6,5567727673,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785783923,31,1,1,2,23,2n3wgr89m7jl8tmioemit2pgq,1,16.8,90.0,2025-03-09T00:08:48.094Z,2025-03-09T00:08:51Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567727769,56,Back,5567727771,140,15.5,5567727775,212,11.8,5567727777,213,4.60,5567727773,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785783955,32,1,1,2,26,2n3wgr89m7jl8tmioemit2pgq,1,18.8,67.6,2025-03-09T00:08:50.902Z,2025-03-09T00:08:53Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567727903,141,37.3,5567727899,56,Back,5567727905,212,20.6,5567727907,213,4.74,5567727901,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785783975,33,1,1,2,29,2n3wgr89m7jl8tmioemit2pgq,1,17.6,35.5,2025-03-09T00:08:53.797Z,2025-03-09T00:08:57Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567728005,213,5.09,5567727997,56,Back,5567727999,140,24.5,5567728001,141,8.9,5567728003,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784007,34,1,1,2,32,2n3wgr89m7jl8tmioemit2pgq,1,25.2,8.2,2025-03-09T00:08:57.021Z,2025-03-09T00:09:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5567728237,213,6.03,5567728235,212,13.2,5567728231,140,37.4,5567728229,56,Back,5567728233,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784011,35,61,1,2,36,2n3wgr89m7jl8tmioemit2pgq,0,39.2,0.2,2025-03-09T00:09:01.565Z,2025-03-09T00:09:02Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567728251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784087,34,5,1,2,38,ck22dnk93ng8ax7wonlff7yms,1,59.1,101.5,2025-03-09T00:09:02.798Z,2025-03-09T02:16:49Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567728601,56,Left,5567728607,233,36,5567728603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784023,36,5,1,2,38,2n3wgr89m7jl8tmioemit2pgq,0,40.9,-1.5,2025-03-09T00:09:02.798Z,2025-03-09T02:16:49Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567728639,233,34,5567728319,347,,5567728317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784099,35,1,1,2,46,ck22dnk93ng8ax7wonlff7yms,1,55.6,100.0,2025-03-09T00:09:11.195Z,2025-03-09T00:59:15Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567728693,213,5.05,5567867841,189,,5567728691,212,12.7,5567728683,107,,5567728689,141,84.4,5567728687,140,59.6,5567728685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784103,36,1,1,2,49,ck22dnk93ng8ax7wonlff7yms,0,61.2,82.1,2025-03-09T00:09:13.946Z,2025-03-09T00:59:13Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567728703,140,68.2,5567867811,189,,5567728709,213,5.26,5567728707,212,14.0,5567728705,141,64.5,5567728701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784113,38,1,1,2,49,2n3wgr89m7jl8tmioemit2pgq,1,29.0,39.1,2025-03-09T00:09:14.213Z,2025-03-09T00:09:16Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567728775,140,28.5,5567728781,213,1.59,5567728773,56,Back,5567728779,212,26.4,5567728777,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784131,39,1,1,2,51,2n3wgr89m7jl8tmioemit2pgq,1,28.5,77.9,2025-03-09T00:09:15.892Z,2025-03-09T00:09:18Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567728873,140,37.4,5567728871,56,Back,5567728877,212,10.8,5567728879,213,0.53,5567728875,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784137,40,61,1,2,53,2n3wgr89m7jl8tmioemit2pgq,0,40.9,89.7,2025-03-09T00:09:18.565Z,2025-03-09T00:09:19Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567728903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784203,37,5,1,2,55,ck22dnk93ng8ax7wonlff7yms,1,45.0,-1.8,2025-03-09T00:09:19.866Z,2025-03-09T02:16:50Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567729277,233,41,5567729245,347,,5567729243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784149,41,5,1,2,55,2n3wgr89m7jl8tmioemit2pgq,0,55.0,101.8,2025-03-09T00:09:19.866Z,2025-03-09T02:16:50Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567728957,56,Left,5567728959,347,,5567729285,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784227,38,1,1,3,3,ck22dnk93ng8ax7wonlff7yms,1,38.0,0.0,2025-03-09T00:09:28.087Z,2025-03-09T00:09:32Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567729385,56,Right,5567729389,141,15.0,5567729387,140,60.8,5567729393,212,26.5,5567729401,1,,5567729383,107,,5567729397,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784233,39,50,1,3,7,ck22dnk93ng8ax7wonlff7yms,1,66.4,26.6,2025-03-09T00:09:32.226Z,2025-03-09T02:18:03Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5567729443,286,,5567729601,233,42,5567729441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784247,42,7,1,3,7,2n3wgr89m7jl8tmioemit2pgq,1,33.6,73.4,2025-03-09T00:09:32.227Z,2025-03-09T02:18:03Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567729539,56,Back,5567729573,233,39,5567729541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784277,44,1,1,3,9,2n3wgr89m7jl8tmioemit2pgq,1,39.3,84.1,2025-03-09T00:09:34.637Z,2025-03-09T00:09:38Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567729699,56,Back,5567729715,212,14.2,5567729721,213,4.25,5567729711,141,65.4,5567729705,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784303,45,1,1,3,13,2n3wgr89m7jl8tmioemit2pgq,0,28.9,58.5,2025-03-09T00:09:38.549Z,2025-03-09T00:09:41Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567729881,56,Center,5567729879,155,,5567729887,212,49.8,5567729889,213,0.28,5567729885,141,78.7,5567729883,140,74.5,5567729891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784317,40,1,1,3,17,ck22dnk93ng8ax7wonlff7yms,1,25.0,20.4,2025-03-09T00:09:42.385Z,2025-03-09T00:09:44Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567729963,140,37.5,5567729969,213,5.86,5567729967,212,14.4,5567729965,141,11.7,5567729959,3,,5567729961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784333,46,83,1,3,22,2n3wgr89m7jl8tmioemit2pgq,0,71.0,83.9,2025-03-09T00:09:47.061Z,2025-03-09T00:09:51Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567730261,399,csx9pmpibyblftludnkd6j36x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784369,42,1,1,3,23,ck22dnk93ng8ax7wonlff7yms,1,35.0,13.4,2025-03-09T00:09:48.513Z,2025-03-09T00:09:51Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567730229,213,3.07,5567730223,140,10.9,5567730227,212,25.4,5567730225,141,16.2,5567730221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784383,43,1,1,3,26,ck22dnk93ng8ax7wonlff7yms,1,9.8,18.2,2025-03-09T00:09:51.714Z,2025-03-09T00:09:53Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567730327,213,1.92,5567730325,212,17.1,5567730321,140,4.2,5567730319,56,Back,5567730323,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784431,44,1,1,3,28,ck22dnk93ng8ax7wonlff7yms,1,3.9,42.7,2025-03-09T00:09:53.465Z,2025-03-09T00:10:01Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5567730573,212,14.9,5567730561,56,Back,5567730575,213,4.94,5567730565,140,7.1,5567730569,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784457,45,1,1,3,36,ck22dnk93ng8ax7wonlff7yms,0,13.3,14.1,2025-03-09T00:10:00.995Z,2025-03-09T00:10:04Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567730701,155,,5567730715,1,,5567730707,140,71.7,5567730709,141,25.6,5567730711,212,61.8,5567730713,213,0.13,5567730703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784461,47,12,1,3,39,2n3wgr89m7jl8tmioemit2pgq,1,28.5,67.0,2025-03-09T00:10:04.556Z,2025-03-09T00:10:07Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567730733,56,Back,5567730739,212,14.0,5567730737,141,84.5,5567730735,140,35.6,5567730743,15,,5567730741,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784483,49,1,1,3,42,2n3wgr89m7jl8tmioemit2pgq,0,35.6,84.5,2025-03-09T00:10:06.989Z,2025-03-09T00:10:08Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567730883,213,6.08,5567730881,212,8.9,5567730875,56,Back,5567730879,141,81.8,5567730877,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784511,47,1,1,3,45,ck22dnk93ng8ax7wonlff7yms,1,62.9,27.0,2025-03-09T00:10:09.801Z,2025-03-09T00:10:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567731043,56,Center,5567731055,213,1.21,5567731053,212,16.7,5567731045,140,68.6,5567731047,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784545,48,1,1,3,48,ck22dnk93ng8ax7wonlff7yms,1,69.9,54.3,2025-03-09T00:10:13.704Z,2025-03-09T01:00:59Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567731245,212,19.0,5567731239,56,Left,5567731247,213,1.19,5567731241,140,76.7,5567731243,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784565,49,1,1,3,52,ck22dnk93ng8ax7wonlff7yms,1,78.5,82.1,2025-03-09T00:10:17.721Z,2025-03-09T00:10:40Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567731343,141,80.8,5567731345,212,12.3,5567731339,56,Left,5567731347,213,3.21,5567731341,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784571,50,61,1,3,55,ck22dnk93ng8ax7wonlff7yms,0,66.8,80.8,2025-03-09T00:10:20.456Z,2025-03-09T01:01:16Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567731367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784635,51,1,1,4,1,2n3wgr89m7jl8tmioemit2pgq,1,69.9,13.5,2025-03-09T00:10:26.381Z,2025-03-09T00:10:29Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567731713,56,Right,5567731719,212,13.0,5567731717,141,14.0,5567731721,213,3.12,5567731715,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784663,52,1,1,4,4,2n3wgr89m7jl8tmioemit2pgq,1,57.5,14.0,2025-03-09T00:10:29.108Z,2025-03-09T00:10:32Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5567731907,140,54.6,5567731909,141,29.7,5567731905,56,Center,5567731915,213,1.85,5567731913,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784675,53,1,1,4,7,2n3wgr89m7jl8tmioemit2pgq,1,57.7,27.7,2025-03-09T00:10:32.171Z,2025-03-09T00:10:35Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567732051,213,2.21,5567732043,56,Back,5567732047,141,67.6,5567732049,212,33.9,5567732053,1,,5567732045,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784695,54,1,1,4,10,2n3wgr89m7jl8tmioemit2pgq,1,38.2,67.6,2025-03-09T00:10:35.196Z,2025-03-09T00:10:39Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567732149,56,Left,5567732153,141,82.6,5567732155,212,21.4,5567732157,213,0.50,5567732151,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784703,55,1,1,4,14,2n3wgr89m7jl8tmioemit2pgq,1,61.3,89.6,2025-03-09T00:10:38.972Z,2025-03-09T00:10:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567732243,212,12.5,5567732241,141,79.3,5567732239,140,71.2,5567732237,56,Left,5567732245,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784709,56,1,1,4,15,2n3wgr89m7jl8tmioemit2pgq,1,71.2,79.3,2025-03-09T00:10:40.404Z,2025-03-09T00:10:42Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567732285,56,Left,5567732289,141,90.8,5567732287,140,69.5,5567732293,213,1.80,5567732291,212,8.0,5567732315,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784717,57,1,1,4,18,2n3wgr89m7jl8tmioemit2pgq,1,71.6,91.5,2025-03-09T00:10:43.572Z,2025-03-09T00:10:44Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567732393,213,3.27,5567732391,212,12.4,5567732387,140,59.9,5567732389,141,89.1,5567732385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784729,58,1,1,4,19,2n3wgr89m7jl8tmioemit2pgq,1,59.9,89.1,2025-03-09T00:10:44.660Z,2025-03-09T00:10:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567732485,141,69.9,5567732489,213,3.72,5567732487,212,23.8,5567732481,56,Back,5567732483,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784739,59,1,1,4,23,2n3wgr89m7jl8tmioemit2pgq,1,28.3,65.5,2025-03-09T00:10:48.460Z,2025-03-09T00:10:52Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567732601,212,19.9,5567732595,56,Back,5567732603,213,4.88,5567732599,141,36.6,5567732597,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784751,60,1,1,4,27,2n3wgr89m7jl8tmioemit2pgq,1,32.0,31.5,2025-03-09T00:10:52.316Z,2025-03-09T00:10:55Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567732687,140,44.5,5567732691,212,14.2,5567732689,141,23.6,5567732685,56,Back,5567732693,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784755,61,61,1,4,30,2n3wgr89m7jl8tmioemit2pgq,1,44.5,23.6,2025-03-09T00:10:55.333Z,2025-03-09T00:10:55Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567732701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784763,62,1,1,4,31,2n3wgr89m7jl8tmioemit2pgq,0,42.0,25.3,2025-03-09T00:10:56.421Z,2025-03-09T00:10:56Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567732741,141,24.3,5567732739,140,55.1,5567732737,56,Center,5567732745,213,6.23,5567732743,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784773,52,1,1,4,33,ck22dnk93ng8ax7wonlff7yms,1,48.1,66.9,2025-03-09T00:10:58.562Z,2025-03-09T00:11:00Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567732791,56,Center,5567732799,213,0.49,5567732793,140,57.0,5567732797,212,10.6,5567732795,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784807,53,1,1,4,35,ck22dnk93ng8ax7wonlff7yms,1,55.9,73.8,2025-03-09T00:11:00.057Z,2025-03-09T00:11:05Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567733041,212,11.4,5567733043,213,3.55,5567733035,56,Back,5567733037,140,45.9,5567733039,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784827,54,1,1,4,40,ck22dnk93ng8ax7wonlff7yms,1,45.7,49.4,2025-03-09T00:11:05.680Z,2025-03-09T00:11:08Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567733163,140,43.6,5567733165,141,25.9,5567733167,212,16.1,5567733169,213,4.58,5567733161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784851,55,1,1,4,43,ck22dnk93ng8ax7wonlff7yms,1,43.4,17.3,2025-03-09T00:11:08.530Z,2025-03-09T00:11:14Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567733303,141,9.7,5567733307,213,5.98,5567733305,212,17.1,5567733301,140,58.9,5567733299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784837,63,83,1,4,46,2n3wgr89m7jl8tmioemit2pgq,0,46.6,87.1,2025-03-09T00:11:10.765Z,2025-03-09T00:11:16Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567733437,399,csx9pmpibyblftludnkd6j36x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784859,56,50,1,4,47,ck22dnk93ng8ax7wonlff7yms,1,49.0,12.1,2025-03-09T00:11:12.579Z,2025-03-09T02:18:04Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567733367,233,64,5567733325,286,,5567733323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784855,64,7,1,4,47,2n3wgr89m7jl8tmioemit2pgq,1,51.0,87.9,2025-03-09T00:11:12.580Z,2025-03-09T02:18:03Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567733321,285,,5567733363,233,56,5567733319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784865,66,1,1,4,49,2n3wgr89m7jl8tmioemit2pgq,1,62.0,85.9,2025-03-09T00:11:14.436Z,2025-03-09T00:11:16Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567733391,212,9.1,5567733389,141,74.5,5567733387,140,66.5,5567733385,56,Center,5567733393,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784869,67,1,1,4,50,2n3wgr89m7jl8tmioemit2pgq,1,66.5,74.5,2025-03-09T00:11:15.196Z,2025-03-09T00:11:16Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567733409,212,7.8,5567733403,56,Center,5567733407,141,63.0,5567733411,213,4.75,5567733405,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784897,68,1,1,4,51,2n3wgr89m7jl8tmioemit2pgq,1,67.9,61.4,2025-03-09T00:11:16.516Z,2025-03-09T00:11:37Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,1.0,,5567733581,56,Center,5567733589,213,5.01,5567733587,212,20.6,5567733585,141,32.4,5567734297,210,13,5567733583,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784903,69,13,1,4,54,2n3wgr89m7jl8tmioemit2pgq,1,78.6,31.3,2025-03-09T00:11:19.500Z,2025-03-09T00:11:38Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567734317,103,75,5567734315,102,51.1,5567734305,20,,5567733607,18,,5567733605,22,,5567734325,231,49.3,5567734307,74,,5567734323,230,97.7,5567734319,215,5567734311,55,68,5567733609,56,Center,5567734309,29,,,,,,,,,,,,,,,,
2785785073,57,5,1,4,56,ck22dnk93ng8ax7wonlff7yms,1,-0.7,59.3,2025-03-09T00:11:21.056Z,2025-03-09T02:16:50Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567734797,233,70,5567734785,56,Back,5567734787,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785784997,70,5,1,4,56,2n3wgr89m7jl8tmioemit2pgq,0,100.7,40.7,2025-03-09T00:11:21.056Z,2025-03-09T02:16:51Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567734285,346,,5567734283,56,Center,5567734823,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785081,58,1,1,5,26,ck22dnk93ng8ax7wonlff7yms,1,4.5,57.6,2025-03-09T00:11:51.543Z,2025-03-09T00:11:54Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5567734873,141,31.5,5567734877,213,4.93,5567734875,212,18.2,5567734881,237,,5567734871,140,8.2,5567734867,124,,5567734869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785091,59,1,1,5,29,ck22dnk93ng8ax7wonlff7yms,0,11.2,30.9,2025-03-09T00:11:54.064Z,2025-03-09T00:11:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567734923,140,51.6,5567734919,155,,5567734921,56,Center,5567734925,141,41.5,5567734931,1,,5567734929,213,0.17,5567734927,212,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785097,71,12,1,5,32,2n3wgr89m7jl8tmioemit2pgq,1,45.7,54.8,2025-03-09T00:11:56.851Z,2025-03-09T00:12:00Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567734995,15,,5567734973,213,1.15,5567734967,140,58.9,5567734969,141,100.0,5567734965,56,Left,5567734971,212,34.0,5567735039,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785197,60,5,1,5,35,ck22dnk93ng8ax7wonlff7yms,1,43.3,-0.6,2025-03-09T00:11:59.832Z,2025-03-09T02:16:51Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567735641,347,,5567735663,233,72,5567735639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785107,72,5,1,5,35,2n3wgr89m7jl8tmioemit2pgq,0,56.7,100.6,2025-03-09T00:11:59.832Z,2025-03-09T02:16:52Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567735035,56,Left,5567735671,233,60,5567735037,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785211,61,1,1,5,50,ck22dnk93ng8ax7wonlff7yms,1,46.5,0.0,2025-03-09T00:12:14.999Z,2025-03-09T00:12:17Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567735743,212,9.8,5567735735,107,,5567735737,56,Back,5567735739,140,39.1,5567735745,213,2.49,5567735741,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785229,62,1,1,5,52,ck22dnk93ng8ax7wonlff7yms,1,34.8,10.0,2025-03-09T00:12:17.375Z,2025-03-09T00:12:21Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567735887,140,21.7,5567735891,212,15.9,5567735889,141,21.6,5567735885,56,Back,5567735893,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785253,63,1,1,5,56,ck22dnk93ng8ax7wonlff7yms,1,23.9,26.1,2025-03-09T00:12:21.159Z,2025-03-09T00:12:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567736051,56,Back,5567736055,141,64.9,5567736053,140,26.4,5567736059,213,1.47,5567736057,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785785317,64,1,1,6,0,ck22dnk93ng8ax7wonlff7yms,1,31.7,77.0,2025-03-09T00:12:25.721Z,2025-03-09T00:12:37Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567736453,213,0.11,5567736445,56,Left,5567736447,140,78.0,5567736449,141,84.8,5567736443,155,,5567736455,1,,5567736451,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
