id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819821977,19,43,1,2,46,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:09:13.694Z,2025-05-28T23:18:54Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755271135,56,Back,5755281321,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819821999,38,1,1,2,46,2n3wgr89m7jl8tmioemit2pgq,1,49.4,81.1,2025-05-28T23:09:13.953Z,2025-05-28T23:09:20Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755271301,213,3.99,5755271295,140,33.2,5755271299,212,25.8,5755271293,56,Back,5755271297,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819821983,20,43,1,2,47,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:09:14.566Z,2025-05-28T23:09:18Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755271253,144,56,5755271187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822007,39,1,1,2,52,2n3wgr89m7jl8tmioemit2pgq,1,29.2,35.5,2025-05-28T23:09:19.928Z,2025-05-28T23:09:22Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755271345,140,24.5,5755271347,141,65.1,5755271343,56,Back,5755271351,213,1.81,5755271349,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822019,40,1,1,2,54,2n3wgr89m7jl8tmioemit2pgq,1,27.0,65.8,2025-05-28T23:09:21.936Z,2025-05-28T23:09:25Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755271425,141,71.8,5755271421,56,Back,5755271427,212,12.1,5755271423,140,37.8,5755271429,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822039,41,1,1,2,57,2n3wgr89m7jl8tmioemit2pgq,1,37.8,71.8,2025-05-28T23:09:24.856Z,2025-05-28T23:09:28Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755271495,140,35.3,5755271501,213,1.81,5755271493,56,Back,5755271497,141,87.7,5755271499,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822043,42,1,1,3,0,2n3wgr89m7jl8tmioemit2pgq,1,35.4,86.9,2025-05-28T23:09:27.784Z,2025-05-28T23:09:29Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755271527,213,4.35,5755271523,141,71.2,5755271525,212,11.4,5755271519,56,Back,5755271521,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822063,43,1,1,3,2,2n3wgr89m7jl8tmioemit2pgq,1,32.1,64.2,2025-05-28T23:09:29.705Z,2025-05-28T23:09:35Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755271615,213,4.76,5755271607,56,Back,5755271613,212,27.8,5755271611,141,23.4,5755271609,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822067,44,1,1,3,8,2n3wgr89m7jl8tmioemit2pgq,0,33.3,15.8,2025-05-28T23:09:35.745Z,2025-05-28T23:09:37Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755271663,1,,5755271655,140,70.3,5755271651,155,,5755271657,141,34.5,5755271653,56,Center,5755271661,213,0.32,5755271659,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822085,22,1,1,3,11,8cpjplodpphtkbt0hq8sr8mqs,1,26.8,68.7,2025-05-28T23:09:39.205Z,2025-05-28T23:09:42Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755271755,56,Center,5755271763,213,5.92,5755271761,212,53.6,5755271759,141,40.7,5755271765,1,,5755271757,140,74.5,5755271753,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822093,23,50,1,3,14,8cpjplodpphtkbt0hq8sr8mqs,1,65.2,33.2,2025-05-28T23:09:42.005Z,2025-05-29T00:08:57Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755282565,233,45,5755271801,56,Center,5755282473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822087,45,7,1,3,14,2n3wgr89m7jl8tmioemit2pgq,0,34.8,66.8,2025-05-28T23:09:42.006Z,2025-05-29T00:08:56Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755282553,233,23,5755271773,56,Back,5755282545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822097,24,61,1,3,16,8cpjplodpphtkbt0hq8sr8mqs,1,45.8,34.5,2025-05-28T23:09:44.221Z,2025-05-28T23:09:44Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755271827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822103,25,43,1,3,17,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:09:44.741Z,2025-05-28T23:20:43Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755271891,56,Back,5755282973,144,1,5755271895,141,17.6,5755271899,213,4.42,5755271893,140,42.5,5755271897,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822105,26,1,1,3,18,8cpjplodpphtkbt0hq8sr8mqs,1,42.5,17.6,2025-05-28T23:09:46.446Z,2025-05-28T23:09:48Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755271911,141,34.8,5755271909,140,31.9,5755271915,213,2.33,5755271907,56,Back,5755271913,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822115,27,1,1,3,20,8cpjplodpphtkbt0hq8sr8mqs,1,30.1,29.2,2025-05-28T23:09:47.845Z,2025-05-28T23:09:48Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755271951,56,Back,5755271955,141,37.3,5755271959,213,0.38,5755271953,140,43.4,5755271957,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822131,28,1,1,3,21,8cpjplodpphtkbt0hq8sr8mqs,1,43.4,37.3,2025-05-28T23:09:48.530Z,2025-05-28T23:28:41Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755272045,140,30.4,5755272049,212,22.9,5755272051,213,2.21,5755272043,56,Back,5755272047,141,64.3,5755289977,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822179,29,1,1,3,24,8cpjplodpphtkbt0hq8sr8mqs,0,29.5,74.5,2025-05-28T23:09:52.021Z,2025-05-29T00:09:36Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755272249,212,51.3,5755272247,141,64.5,5755272251,213,6.15,5755272243,56,Center,5755272241,155,,5755272253,1,,5755272245,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822169,46,79,1,3,25,2n3wgr89m7jl8tmioemit2pgq,0,0.0,0.0,2025-05-28T23:09:53.012Z,2025-05-28T23:29:06Z,,,,,5755272185,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822183,30,79,1,3,35,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:10:03.112Z,2025-05-28T23:10:03Z,,,,,5755272261,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822207,47,1,1,3,37,2n3wgr89m7jl8tmioemit2pgq,1,26.5,41.3,2025-05-28T23:10:04.856Z,2025-05-28T23:10:09Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755272375,141,34.0,5755272371,56,Back,5755272377,212,9.7,5755272373,140,34.4,5755272379,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822197,31,43,1,3,38,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:10:06.477Z,2025-05-28T23:29:25Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755290529,144,83,5755272395,399,6pqwh2z47uwgr9u9y8n79ppzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822209,48,1,1,3,41,2n3wgr89m7jl8tmioemit2pgq,1,34.4,34.0,2025-05-28T23:10:08.904Z,2025-05-28T23:10:10Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755272389,212,15.1,5755272391,213,4.26,5755272383,56,Back,5755272387,141,14.1,5755272385,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822219,49,1,1,3,42,2n3wgr89m7jl8tmioemit2pgq,0,28.1,14.1,2025-05-28T23:10:10.240Z,2025-05-28T23:10:13Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755272437,212,61.8,5755272433,140,85.9,5755272435,141,30.9,5755272441,1,,5755272429,155,,5755272431,56,Center,5755272439,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822233,32,59,1,3,47,8cpjplodpphtkbt0hq8sr8mqs,1,10.1,83.5,2025-05-28T23:10:15.413Z,2025-05-28T23:10:16Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755272489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822235,33,12,1,3,48,8cpjplodpphtkbt0hq8sr8mqs,1,10.1,83.5,2025-05-28T23:10:16.269Z,2025-05-28T23:10:18Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755272509,213,0.39,5755272507,212,33.2,5755272529,167,,5755272503,140,39.4,5755272501,56,Back,5755272505,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822237,34,5,1,3,49,8cpjplodpphtkbt0hq8sr8mqs,0,41.4,101.8,2025-05-28T23:10:17.037Z,2025-05-29T00:08:25Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755272511,56,Back,5755272631,233,50,5755272513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822271,50,5,1,3,49,2n3wgr89m7jl8tmioemit2pgq,1,58.6,-1.8,2025-05-28T23:10:17.037Z,2025-05-29T00:08:24Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755272625,233,34,5755272623,347,,5755272621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822277,51,1,1,3,58,2n3wgr89m7jl8tmioemit2pgq,1,55.5,0.0,2025-05-28T23:10:25.888Z,2025-05-28T23:10:30Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755272671,141,19.8,5755272665,107,,5755272667,56,Right,5755272669,140,55.0,5755272675,213,1.61,5755272673,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822283,52,1,1,4,2,2n3wgr89m7jl8tmioemit2pgq,1,46.1,30.0,2025-05-28T23:10:30.456Z,2025-05-28T23:10:36Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755272719,213,5.07,5755272711,56,Right,5755272713,140,50.2,5755272717,212,12.5,5755272715,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822297,53,1,1,4,9,2n3wgr89m7jl8tmioemit2pgq,1,50.4,14.9,2025-05-28T23:10:36.536Z,2025-05-28T23:10:40Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755272793,212,18.0,5755272789,140,67.5,5755272791,141,14.6,5755272787,56,Right,5755272795,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822299,54,1,1,4,12,2n3wgr89m7jl8tmioemit2pgq,1,67.8,18.2,2025-05-28T23:10:40.273Z,2025-05-28T23:10:41Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755272801,140,66.4,5755272799,56,Center,5755272805,212,10.2,5755272807,213,1.72,5755272803,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822307,55,1,1,4,13,2n3wgr89m7jl8tmioemit2pgq,1,66.5,33.6,2025-05-28T23:10:41.168Z,2025-05-28T23:10:42Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755272841,56,Center,5755272845,141,25.0,5755272849,213,5.59,5755272843,140,73.2,5755272847,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822327,56,1,1,4,14,2n3wgr89m7jl8tmioemit2pgq,1,73.2,25.0,2025-05-28T23:10:41.928Z,2025-05-28T23:10:49Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755272963,141,33.4,5755272967,213,2.98,5755272969,1,,5755272965,212,35.8,5755272959,56,Back,5755272961,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822323,35,83,1,4,20,8cpjplodpphtkbt0hq8sr8mqs,0,45.4,82.4,2025-05-28T23:10:47.679Z,2025-05-28T23:10:49Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755273003,399,dqvxmefhimxvxstvlz5yd7ysp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822331,57,1,1,4,21,2n3wgr89m7jl8tmioemit2pgq,1,52.7,28.3,2025-05-28T23:10:48.809Z,2025-05-28T23:10:51Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755272991,56,Back,5755272999,213,3.59,5755272995,141,19.7,5755272997,212,13.6,5755272993,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822345,58,1,1,4,23,2n3wgr89m7jl8tmioemit2pgq,1,39.3,14.3,2025-05-28T23:10:51.464Z,2025-05-28T23:10:59Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755273183,213,2.44,5755273177,140,19.0,5755273175,56,Back,5755273181,212,28.0,5755273179,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822355,59,1,1,4,32,2n3wgr89m7jl8tmioemit2pgq,0,23.5,37.6,2025-05-28T23:10:59.632Z,2025-05-28T23:11:03Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755273235,141,40.3,5755273241,1,,5755273237,212,51.1,5755273233,140,72.1,5755273231,56,Center,5755273229,155,,5755273239,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822361,36,12,1,4,36,8cpjplodpphtkbt0hq8sr8mqs,1,19.1,49.6,2025-05-28T23:11:04.266Z,2025-05-28T23:11:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755273279,213,1.76,5755273271,56,Back,5755273273,140,17.7,5755273277,212,7.6,5755273285,15,,5755273275,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822371,37,12,1,4,38,8cpjplodpphtkbt0hq8sr8mqs,1,17.3,60.3,2025-05-28T23:11:06.429Z,2025-05-28T23:11:22Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755273339,140,19.8,5755273345,213,1.37,5755273343,212,13.0,5755273663,15,,5755273341,141,79.0,5755273337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822381,38,12,1,4,40,8cpjplodpphtkbt0hq8sr8mqs,1,19.8,79.0,2025-05-28T23:11:08.008Z,2025-05-28T23:11:23Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755273415,141,68.5,5755273413,140,38.0,5755273417,212,20.4,5755273419,213,5.93,5755273411,56,Back,5755273679,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822391,60,1,1,4,43,2n3wgr89m7jl8tmioemit2pgq,1,64.9,31.9,2025-05-28T23:11:10.823Z,2025-05-28T23:11:13Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755273465,140,57.6,5755273469,141,17.1,5755273461,56,Right,5755273473,212,12.7,5755273477,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822399,61,1,1,4,45,2n3wgr89m7jl8tmioemit2pgq,1,57.9,17.1,2025-05-28T23:11:13.167Z,2025-05-28T23:11:16Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755273529,56,Back,5755273531,140,38.4,5755273537,213,2.72,5755273533,141,30.7,5755273535,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822411,62,1,1,4,48,2n3wgr89m7jl8tmioemit2pgq,1,38.4,30.7,2025-05-28T23:11:16.304Z,2025-05-28T23:11:19Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755273589,212,17.4,5755273591,213,0.45,5755273583,56,Center,5755273587,141,41.9,5755273585,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822423,63,1,1,4,51,2n3wgr89m7jl8tmioemit2pgq,1,56.3,39.1,2025-05-28T23:11:19.184Z,2025-05-28T23:11:21Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755273645,213,2.82,5755273639,140,25.1,5755273641,141,55.2,5755273637,56,Back,5755273647,1,,5755273643,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822431,64,1,1,4,54,2n3wgr89m7jl8tmioemit2pgq,1,25.6,55.2,2025-05-28T23:11:21.768Z,2025-05-28T23:11:24Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755273685,141,32.1,5755273681,56,Back,5755273687,212,16.0,5755273683,140,28.3,5755273689,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822437,65,1,1,4,58,2n3wgr89m7jl8tmioemit2pgq,1,32.5,31.2,2025-05-28T23:11:25.553Z,2025-05-28T23:11:27Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755273725,56,Center,5755273727,140,53.4,5755273733,213,6.07,5755273731,212,22.4,5755273729,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822439,66,61,1,5,0,2n3wgr89m7jl8tmioemit2pgq,0,53.4,24.3,2025-05-28T23:11:27.689Z,2025-05-28T23:11:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755273737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822449,40,1,1,5,0,8cpjplodpphtkbt0hq8sr8mqs,1,44.3,70.2,2025-05-28T23:11:28.267Z,2025-05-28T23:11:30Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755273779,141,90.6,5755273781,212,17.0,5755273775,56,Left,5755273777,140,53.6,5755273783,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822459,41,1,1,5,2,8cpjplodpphtkbt0hq8sr8mqs,1,54.6,92.3,2025-05-28T23:11:30.382Z,2025-05-28T23:11:35Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755273859,212,44.8,5755273861,213,0.05,5755273853,56,Left,5755273857,141,95.3,5755273855,140,97.2,5755273863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822471,43,1,1,5,10,8cpjplodpphtkbt0hq8sr8mqs,1,97.3,90.5,2025-05-28T23:11:37.981Z,2025-05-28T23:11:40Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755273925,56,Left,5755273927,140,81.7,5755273933,213,3.29,5755273931,212,16.6,5755273929,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822473,44,1,1,5,12,8cpjplodpphtkbt0hq8sr8mqs,0,81.7,86.8,2025-05-28T23:11:40.188Z,2025-05-28T23:11:41Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755273947,212,14.3,5755273943,140,90.6,5755273945,141,70.8,5755273937,2,,5755273941,56,Center,5755273949,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822475,67,61,1,5,13,2n3wgr89m7jl8tmioemit2pgq,1,17.0,32.5,2025-05-28T23:11:41.273Z,2025-05-28T23:11:41Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755273951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822491,69,1,1,5,17,2n3wgr89m7jl8tmioemit2pgq,1,20.8,24.7,2025-05-28T23:11:44.655Z,2025-05-28T23:11:46Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755274039,141,11.6,5755274037,140,34.0,5755274041,212,16.5,5755274043,213,5.71,5755274035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822509,70,1,1,5,19,2n3wgr89m7jl8tmioemit2pgq,1,34.1,11.4,2025-05-28T23:11:46.703Z,2025-05-28T23:11:50Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755274127,213,3.23,5755274123,141,8.9,5755274119,56,Back,5755274125,212,19.5,5755274121,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822515,71,1,1,5,22,2n3wgr89m7jl8tmioemit2pgq,1,15.6,9.1,2025-05-28T23:11:50.399Z,2025-05-28T23:11:51Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755274155,141,30.7,5755274151,56,Back,5755274157,212,16.5,5755274153,140,8.4,5755274159,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822535,72,1,1,5,23,2n3wgr89m7jl8tmioemit2pgq,1,8.4,30.7,2025-05-28T23:11:51.280Z,2025-05-28T23:11:54Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755274251,140,2.4,5755274255,212,22.8,5755274253,141,62.9,5755274257,213,1.85,5755274249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822547,73,1,1,5,26,2n3wgr89m7jl8tmioemit2pgq,1,2.8,65.4,2025-05-28T23:11:53.816Z,2025-05-28T23:11:56Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755274321,141,63.1,5755274317,56,Back,5755274325,213,6.22,5755274319,140,26.5,5755274323,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822555,74,1,1,5,29,2n3wgr89m7jl8tmioemit2pgq,1,23.6,64.8,2025-05-28T23:11:56.511Z,2025-05-28T23:11:58Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755274367,213,2.25,5755274363,141,90.3,5755274365,212,22.2,5755274361,140,10.4,5755274359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822581,75,1,1,5,30,2n3wgr89m7jl8tmioemit2pgq,1,10.4,90.3,2025-05-28T23:11:57.864Z,2025-05-28T23:12:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755274503,141,79.6,5755274507,213,6.15,5755274499,56,Left,5755274497,157,,5755274509,1,,5755274505,212,54.3,5755274501,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822585,76,61,1,5,36,2n3wgr89m7jl8tmioemit2pgq,0,61.6,79.6,2025-05-28T23:12:03.712Z,2025-05-28T23:30:15Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755274527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822607,46,1,1,5,37,8cpjplodpphtkbt0hq8sr8mqs,1,24.5,22.5,2025-05-28T23:12:05.137Z,2025-05-28T23:12:08Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755274609,213,0.79,5755274601,56,Back,5755274603,140,33.7,5755274607,212,13.8,5755274605,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822611,47,1,1,5,41,8cpjplodpphtkbt0hq8sr8mqs,1,38.5,41.2,2025-05-28T23:12:08.692Z,2025-05-28T23:12:11Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755274621,56,Back,5755274625,141,26.4,5755274629,213,3.70,5755274623,140,23.2,5755274627,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822623,48,1,1,5,43,8cpjplodpphtkbt0hq8sr8mqs,1,20.9,23.3,2025-05-28T23:12:10.919Z,2025-05-28T23:12:13Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755274661,141,9.8,5755274659,140,27.9,5755274657,56,Back,5755274665,213,5.39,5755274663,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822633,49,1,1,5,45,8cpjplodpphtkbt0hq8sr8mqs,1,26.7,8.3,2025-05-28T23:12:12.969Z,2025-05-28T23:12:15Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755274771,140,29.4,5755274777,213,1.40,5755274773,141,32.1,5755274775,212,16.4,5755274769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819822637,50,1,1,5,47,8cpjplodpphtkbt0hq8sr8mqs,1,30.1,31.6,2025-05-28T23:12:14.813Z,2025-05-28T23:12:17Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755274809,212,11.3,5755274811,213,3.64,5755274805,140,20.6,5755274807,141,23.7,5755274803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
