id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2796673027,32,1,1,2,32,5x54jbfk11lrsmipgsx7cdbai,1,36.3,33.1,2025-04-05T20:39:38.225Z,2025-04-05T20:39:41Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627474729,56,Back,5627474739,213,1.48,5627474737,212,19.6,5627474735,141,61.8,5627474731,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673117,33,1,1,2,34,5x54jbfk11lrsmipgsx7cdbai,1,39.9,70.2,2025-04-05T20:39:41.001Z,2025-04-05T20:39:45Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627475153,141,89.6,5627475155,212,20.1,5627475151,140,54.4,5627475149,56,Left,5627475157,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673177,34,1,1,2,39,5x54jbfk11lrsmipgsx7cdbai,1,57.9,89.6,2025-04-05T20:39:45.281Z,2025-04-05T20:39:47Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627475417,141,77.5,5627475413,56,Back,5627475419,212,20.3,5627475423,213,3.56,5627475415,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673247,35,1,1,2,41,5x54jbfk11lrsmipgsx7cdbai,1,39.6,73.6,2025-04-05T20:39:47.689Z,2025-04-05T20:39:51Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627475751,213,4.95,5627475745,141,55.7,5627475743,140,42.4,5627475739,56,Back,5627475749,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673311,36,1,1,2,45,5x54jbfk11lrsmipgsx7cdbai,1,45.3,51.8,2025-04-05T20:39:51.409Z,2025-04-05T20:39:55Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627476165,212,12.3,5627476163,141,51.0,5627476159,56,Center,5627476167,213,6.24,5627476161,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673331,37,1,1,2,48,5x54jbfk11lrsmipgsx7cdbai,1,55.1,50.7,2025-04-05T20:39:54.858Z,2025-04-05T20:39:56Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627476275,141,59.3,5627476273,140,42.0,5627476279,213,2.74,5627476277,212,14.9,5627476271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673355,38,1,1,2,50,5x54jbfk11lrsmipgsx7cdbai,1,41.4,60.3,2025-04-05T20:39:56.042Z,2025-04-05T20:39:58Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627476399,141,67.6,5627476401,212,13.4,5627476397,140,53.3,5627476403,213,0.38,5627476395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673381,39,1,1,2,52,5x54jbfk11lrsmipgsx7cdbai,1,55.6,70.5,2025-04-05T20:39:58.082Z,2025-04-05T20:39:59Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627476551,213,0.77,5627476545,140,68.6,5627476543,56,Left,5627476549,212,19.0,5627476547,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673429,40,1,1,2,53,5x54jbfk11lrsmipgsx7cdbai,1,67.0,89.3,2025-04-05T20:39:59.481Z,2025-04-05T20:40:02Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627476811,141,86.2,5627476815,212,13.7,5627476803,56,Left,5627476819,213,6.13,5627476807,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673453,41,1,1,2,56,5x54jbfk11lrsmipgsx7cdbai,0,81.8,89.0,2025-04-05T20:40:02.137Z,2025-04-05T20:40:04Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627476971,141,52.4,5627476975,213,5.23,5627476969,140,95.3,5627476963,2,,5627476973,212,28.6,5627476967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673629,33,1,1,3,6,2n3wgr89m7jl8tmioemit2pgq,1,4.7,48.2,2025-04-05T20:40:12.548Z,2025-04-05T20:40:16Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627477969,213,5.41,5627477967,212,25.5,5627477957,56,Back,5627477965,141,19.4,5627478007,287,,5627477955,123,,5627477961,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673677,34,1,1,3,9,2n3wgr89m7jl8tmioemit2pgq,1,20.3,19.4,2025-04-05T20:40:15.964Z,2025-04-05T20:40:18Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627478235,212,12.0,5627478231,140,31.1,5627478233,141,13.7,5627478229,56,Back,5627478237,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673727,35,1,1,3,12,2n3wgr89m7jl8tmioemit2pgq,1,31.1,13.7,2025-04-05T20:40:18.077Z,2025-04-05T20:40:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627478461,140,13.2,5627478463,141,34.8,5627478459,56,Back,5627478469,213,2.49,5627478467,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673833,36,1,1,3,15,2n3wgr89m7jl8tmioemit2pgq,1,13.2,34.8,2025-04-05T20:40:21.092Z,2025-04-05T20:40:28Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627479081,140,14.4,5627479079,56,Back,5627479087,213,1.53,5627479083,141,75.6,5627479085,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673853,37,1,1,3,22,2n3wgr89m7jl8tmioemit2pgq,0,14.4,75.6,2025-04-05T20:40:28.124Z,2025-04-05T20:40:29Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627479201,141,77.3,5627479197,56,Center,5627479199,140,50.7,5627479205,213,0.03,5627479207,1,,5627479195,155,,5627479203,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673885,42,1,1,3,23,5x54jbfk11lrsmipgsx7cdbai,0,55.8,14.9,2025-04-05T20:40:29.860Z,2025-04-05T20:40:30Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627479347,141,28.9,5627479353,1,,5627479341,157,,5627479345,140,71.4,5627479343,56,Center,5627479351,213,0.53,5627479349,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673917,38,1,1,3,25,2n3wgr89m7jl8tmioemit2pgq,1,37.4,72.1,2025-04-05T20:40:31.156Z,2025-04-05T22:40:58Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5627937251,155,,5627479511,56,Back,5627479517,141,79.9,5627479519,212,11.3,5627479513,140,27.9,5627479521,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796673991,39,1,1,3,26,2n3wgr89m7jl8tmioemit2pgq,1,27.9,79.9,2025-04-05T20:40:32.693Z,2025-04-05T20:40:36Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627479887,212,24.3,5627479881,56,Back,5627479883,140,10.5,5627479885,141,56.3,5627479889,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674097,40,1,1,3,30,2n3wgr89m7jl8tmioemit2pgq,1,8.5,46.4,2025-04-05T20:40:36.589Z,2025-04-05T20:40:42Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627480447,56,Back,5627480453,212,21.9,5627480455,213,5.14,5627480451,141,17.1,5627480449,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674131,41,1,1,3,35,2n3wgr89m7jl8tmioemit2pgq,1,21.1,17.6,2025-04-05T20:40:41.901Z,2025-04-05T20:40:44Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627480665,56,Back,5627480671,212,15.6,5627480673,213,6.13,5627480667,140,35.8,5627480669,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674139,42,1,1,3,38,2n3wgr89m7jl8tmioemit2pgq,0,35.8,14.0,2025-04-05T20:40:44.349Z,2025-04-05T20:54:29Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5627480707,212,15.3,5627480701,56,Right,5627480703,140,50.4,5627480705,141,13.2,5627480699,168,,5627480709,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674167,44,1,1,3,39,5x54jbfk11lrsmipgsx7cdbai,1,39.1,85.7,2025-04-05T20:40:45.265Z,2025-04-05T20:40:46Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627480831,212,18.1,5627480825,56,Center,5627480827,140,55.0,5627480829,141,75.6,5627480833,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674211,45,1,1,3,40,5x54jbfk11lrsmipgsx7cdbai,1,55.8,75.6,2025-04-05T20:40:46.627Z,2025-04-05T20:40:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627481059,56,Back,5627481065,212,20.1,5627481063,141,79.6,5627481061,140,36.8,5627481067,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674279,46,1,1,3,43,5x54jbfk11lrsmipgsx7cdbai,1,35.3,76.9,2025-04-05T20:40:49.418Z,2025-04-05T20:40:54Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627481433,213,6.03,5627481429,141,73.6,5627481425,140,43.7,5627481421,56,Back,5627481431,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674341,47,1,1,3,47,5x54jbfk11lrsmipgsx7cdbai,1,57.0,75.3,2025-04-05T20:40:54.002Z,2025-04-05T20:40:57Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627481789,141,90.8,5627481787,140,66.6,5627481793,213,0.81,5627481785,56,Left,5627481791,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674331,43,83,1,3,50,2n3wgr89m7jl8tmioemit2pgq,0,48.1,29.1,2025-04-05T20:40:56.580Z,2025-04-05T20:40:59Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627481951,399,agl19e1fx5123lk28avksxb3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674359,48,1,1,3,51,5x54jbfk11lrsmipgsx7cdbai,1,63.6,88.7,2025-04-05T20:40:57.531Z,2025-04-05T20:40:58Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627481903,56,Left,5627481909,212,5.6,5627481907,141,89.3,5627481905,140,58.3,5627481911,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674363,49,1,1,3,52,5x54jbfk11lrsmipgsx7cdbai,1,57.2,89.0,2025-04-05T20:40:58.483Z,2025-04-05T20:41:02Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627481919,56,Back,5627481927,213,3.47,5627481921,140,40.9,5627481923,141,80.3,5627481925,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674489,50,1,1,3,55,5x54jbfk11lrsmipgsx7cdbai,1,40.0,72.1,2025-04-05T20:41:01.978Z,2025-04-05T20:41:05Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627482615,212,23.8,5627482613,141,37.6,5627482617,213,4.89,5627482609,56,Back,5627482611,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674571,51,1,1,3,58,5x54jbfk11lrsmipgsx7cdbai,1,46.2,33.4,2025-04-05T20:41:04.834Z,2025-04-05T20:41:09Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627483049,213,6.19,5627483033,56,Center,5627483045,212,20.9,5627483041,141,30.6,5627483037,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674595,52,1,1,4,3,5x54jbfk11lrsmipgsx7cdbai,1,63.9,29.5,2025-04-05T20:41:09.038Z,2025-04-05T20:41:10Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627483201,140,52.5,5627483207,213,3.23,5627483205,212,12.0,5627483203,141,27.9,5627483199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674657,53,1,1,4,4,5x54jbfk11lrsmipgsx7cdbai,1,52.7,27.9,2025-04-05T20:41:10.203Z,2025-04-05T20:41:13Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627483555,212,20.1,5627483553,141,56.7,5627483551,140,48.6,5627483549,56,Back,5627483557,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674721,54,1,1,4,7,5x54jbfk11lrsmipgsx7cdbai,1,49.0,59.6,2025-04-05T20:41:13.506Z,2025-04-05T20:41:17Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627483935,140,68.7,5627483941,213,0.74,5627483937,141,87.4,5627483939,212,28.0,5627483933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674815,55,1,1,4,11,5x54jbfk11lrsmipgsx7cdbai,1,71.4,86.0,2025-04-05T20:41:17.140Z,2025-04-05T20:41:22Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627484441,141,68.8,5627484437,56,Center,5627484439,140,77.6,5627484445,213,5.22,5627484443,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674851,56,1,1,4,16,5x54jbfk11lrsmipgsx7cdbai,1,78.6,56.0,2025-04-05T20:41:22.163Z,2025-04-05T20:41:24Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627484619,56,Center,5627484627,213,5.59,5627484621,140,87.4,5627484625,212,12.1,5627484623,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674877,57,1,1,4,18,5x54jbfk11lrsmipgsx7cdbai,1,87.4,45.2,2025-04-05T20:41:24.258Z,2025-04-05T20:42:16Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627484755,140,76.5,5627484753,56,Center,5627484759,212,12.9,5627484757,141,36.4,5627484761,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674957,58,1,1,4,20,5x54jbfk11lrsmipgsx7cdbai,1,76.4,36.4,2025-04-05T20:41:26.554Z,2025-04-05T20:42:35Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,1.0,,5627485171,140,78.2,5627485169,56,Center,5627485177,213,1.43,5627491781,210,15,5627485175,212,13.7,5627485173,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674919,44,45,1,4,22,2n3wgr89m7jl8tmioemit2pgq,0,33.5,38.7,2025-04-05T20:41:28.044Z,2025-04-05T22:44:51Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5627484975,56,Back,5627485385,233,59,5627484977,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674979,59,3,1,4,22,5x54jbfk11lrsmipgsx7cdbai,1,66.5,61.3,2025-04-05T20:41:28.044Z,2025-04-05T22:44:50Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627485357,233,44,5627485269,56,Center,5627485271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796674987,60,15,1,4,23,5x54jbfk11lrsmipgsx7cdbai,1,80.8,52.1,2025-04-05T20:41:29.849Z,2025-04-05T23:02:07Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627491817,102,50.8,5627485309,18,,5627491853,233,45,5627485313,56,Center,5627491827,230,97.5,5628000333,78,,5627491819,103,19,5627491829,231,49.3,5627491189,82,5627491825,147,51.8,5627491821,215,5627491813,55,58,5627491823,146,84.4,5627491811,29,5627485305,22,5627491807,72,,,,,,,
2796674949,45,10,1,4,23,2n3wgr89m7jl8tmioemit2pgq,1,15.8,46.4,2025-04-05T20:41:29.949Z,2025-04-05T20:42:36Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627485147,56,Back,5627491913,233,60,5627485145,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675011,61,1,1,4,26,5x54jbfk11lrsmipgsx7cdbai,1,72.6,44.8,2025-04-05T20:41:32.387Z,2025-04-05T20:44:49Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627485461,141,23.9,5627485457,140,79.6,5627485465,212,16.0,5627485469,213,5.19,5627485455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675033,62,1,1,4,27,5x54jbfk11lrsmipgsx7cdbai,0,78.7,22.8,2025-04-05T20:41:33.619Z,2025-04-05T20:45:52Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627485639,213,1.21,5627485629,155,,5627485633,140,87.9,5627485637,212,27.7,5627485635,141,60.9,5627485631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675051,46,44,1,4,28,2n3wgr89m7jl8tmioemit2pgq,1,15.9,50.2,2025-04-05T20:41:34.617Z,2025-04-05T22:44:36Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627485693,56,Back,5627485697,285,,5627486471,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675125,63,44,1,4,28,5x54jbfk11lrsmipgsx7cdbai,0,84.1,49.8,2025-04-05T20:41:34.618Z,2025-04-05T22:44:36Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5627486135,56,Center,5627486141,286,,5627486873,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675059,47,12,1,4,28,2n3wgr89m7jl8tmioemit2pgq,1,30.4,49.3,2025-04-05T20:41:34.948Z,2025-04-05T22:52:11Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627485739,140,40.6,5627485745,213,5.35,5627485743,212,18.1,5627485751,15,,5627485741,141,27.9,5627485737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675227,49,1,1,4,37,2n3wgr89m7jl8tmioemit2pgq,0,42.4,15.0,2025-04-05T20:41:43.324Z,2025-04-05T21:06:39Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5627486755,141,15.5,5627486753,140,28.9,5627486759,213,3.12,5627486757,212,14.2,5627486751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796695605,285,61,1,4,38,5x54jbfk11lrsmipgsx7cdbai,1,56.4,93.8,2025-04-05T20:41:44.653Z,2025-04-05T21:06:40Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627598927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675253,50,1,1,4,40,2n3wgr89m7jl8tmioemit2pgq,1,31.2,13.7,2025-04-05T20:41:46.364Z,2025-04-05T20:41:48Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627486969,140,25.1,5627486971,141,31.8,5627486975,213,2.05,5627486973,212,13.9,5627486967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675277,51,1,1,4,42,2n3wgr89m7jl8tmioemit2pgq,1,25.0,39.1,2025-04-05T20:41:48.156Z,2025-04-05T20:42:47Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627487089,213,1.58,5627487085,141,72.4,5627487083,140,24.7,5627487081,56,Back,5627487087,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675437,52,1,1,4,47,2n3wgr89m7jl8tmioemit2pgq,1,26.1,74.4,2025-04-05T20:41:53.180Z,2025-04-05T20:41:58Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627487929,141,82.6,5627487933,213,0.25,5627487923,56,Back,5627487927,140,46.5,5627487931,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675467,53,1,1,4,51,2n3wgr89m7jl8tmioemit2pgq,1,59.8,86.9,2025-04-05T20:41:58.020Z,2025-04-05T20:42:00Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627488095,141,73.8,5627488091,56,Back,5627488099,213,3.47,5627488093,140,35.0,5627488097,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675495,54,1,1,4,53,2n3wgr89m7jl8tmioemit2pgq,1,35.3,73.3,2025-04-05T20:41:59.948Z,2025-04-05T20:42:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627488237,56,Back,5627488241,141,56.9,5627488245,213,4.87,5627488239,140,37.0,5627488243,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675519,55,1,1,4,55,2n3wgr89m7jl8tmioemit2pgq,1,37.0,56.9,2025-04-05T20:42:01.652Z,2025-04-05T20:42:03Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5627488375,213,3.70,5627488373,212,8.8,5627488367,56,Back,5627488369,140,29.9,5627488371,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675607,56,1,1,4,57,2n3wgr89m7jl8tmioemit2pgq,1,29.9,50.0,2025-04-05T20:42:03.292Z,2025-04-05T20:42:07Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627488805,141,27.4,5627488801,56,Back,5627488809,213,4.75,5627488803,140,30.4,5627488807,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675673,57,1,1,5,1,2n3wgr89m7jl8tmioemit2pgq,1,32.5,19.1,2025-04-05T20:42:07.116Z,2025-04-05T20:42:11Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627489245,213,1.83,5627489239,141,42.7,5627489237,140,28.5,5627489241,212,16.6,5627489235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675779,58,1,1,5,5,2n3wgr89m7jl8tmioemit2pgq,1,33.9,59.0,2025-04-05T20:42:11.189Z,2025-04-05T20:42:16Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627489751,140,36.4,5627489749,56,Back,5627489757,213,1.34,5627489753,141,75.4,5627489755,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675829,59,1,1,5,10,2n3wgr89m7jl8tmioemit2pgq,1,40.6,85.0,2025-04-05T20:42:16.285Z,2025-04-05T20:42:18Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627490037,213,4.11,5627490033,141,68.1,5627490029,56,Back,5627490031,140,33.0,5627490035,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675901,60,1,1,5,12,2n3wgr89m7jl8tmioemit2pgq,1,32.6,58.2,2025-04-05T20:42:18.483Z,2025-04-05T20:42:23Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627490457,141,27.0,5627490461,213,4.84,5627490449,56,Back,5627490455,140,35.1,5627490459,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796675955,61,1,1,5,17,2n3wgr89m7jl8tmioemit2pgq,1,39.2,18.5,2025-04-05T20:42:23.132Z,2025-04-05T20:42:26Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627490797,141,11.9,5627490801,213,6.09,5627490793,56,Right,5627490795,140,61.6,5627490799,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676033,62,1,1,5,20,2n3wgr89m7jl8tmioemit2pgq,1,63.4,10.7,2025-04-05T20:42:26.196Z,2025-04-05T20:42:29Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627491215,141,17.0,5627491211,56,Back,5627491219,213,2.94,5627491213,140,43.3,5627491217,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676079,63,1,1,5,23,2n3wgr89m7jl8tmioemit2pgq,1,38.0,18.0,2025-04-05T20:42:29.596Z,2025-04-05T20:42:33Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627491567,141,45.8,5627491569,212,30.3,5627491571,213,2.47,5627491565,140,15.5,5627491563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676145,64,1,1,5,27,2n3wgr89m7jl8tmioemit2pgq,1,12.9,49.7,2025-04-05T20:42:33.228Z,2025-04-05T20:42:38Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627491991,141,88.1,5627491989,140,19.7,5627491987,56,Back,5627491993,212,27.1,5627491995,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676213,65,1,1,5,31,2n3wgr89m7jl8tmioemit2pgq,1,20.2,92.3,2025-04-05T20:42:37.931Z,2025-04-05T20:42:41Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627492323,212,32.6,5627492327,1,,5627492325,213,5.84,5627492317,56,Back,5627492319,140,48.2,5627492321,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676233,66,1,1,5,35,2n3wgr89m7jl8tmioemit2pgq,0,49.6,71.5,2025-04-05T20:42:41.060Z,2025-04-05T20:42:42Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627492391,141,61.7,5627492389,140,70.4,5627492387,56,Center,5627492395,213,5.99,5627492393,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676323,65,1,1,5,38,5x54jbfk11lrsmipgsx7cdbai,1,29.0,37.3,2025-04-05T20:42:45.029Z,2025-04-05T20:42:47Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627492947,213,2.38,5627492943,141,66.7,5627492941,140,9.1,5627492945,212,28.9,5627492939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796676369,66,1,1,5,41,5x54jbfk11lrsmipgsx7cdbai,1,10.4,68.1,2025-04-05T20:42:47.524Z,2025-04-05T20:42:50Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5627493183,213,6.10,5627493175,56,Back,5627493177,140,33.8,5627493179,141,61.4,5627493181,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
