id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2785887711,24,1,1,3,18,bk3zg8yaj5uoqhxzwons3bo8a,0,4.4,60.2,2025-03-09T03:16:08.622Z,2025-03-09T03:16:13Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568306771,56,Center,5568306773,140,52.8,5568306779,213,5.91,5568306769,155,,5568306777,212,54.6,5568306783,74,,5568306775,141,31.0,5568306781,1,,5568306767,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887725,33,1,1,3,23,7neuneh44n9rtsfsh6r0sb9no,0,39.7,61.4,2025-03-09T03:16:13.500Z,2025-03-09T03:16:14Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568306849,141,48.7,5568306847,140,54.2,5568306843,3,,5568306853,213,5.77,5568306845,56,Center,5568306851,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887755,25,1,1,3,24,bk3zg8yaj5uoqhxzwons3bo8a,1,49.8,31.8,2025-03-09T03:16:14.430Z,2025-03-09T03:16:16Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5568306995,141,23.9,5568306997,212,8.2,5568306989,3,,5568306999,213,3.86,5568306993,140,43.9,5568306991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887777,26,1,1,3,26,bk3zg8yaj5uoqhxzwons3bo8a,0,45.0,27.9,2025-03-09T03:16:16.118Z,2025-03-09T03:16:18Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568307123,1,,5568307111,157,,5568307113,56,Center,5568307119,212,34.8,5568307121,213,1.10,5568307117,141,73.6,5568307115,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887827,34,1,1,3,28,7neuneh44n9rtsfsh6r0sb9no,0,29.7,20.7,2025-03-09T03:16:18.447Z,2025-03-09T03:16:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568307391,1,,5568307387,212,38.5,5568307379,140,63.3,5568307383,141,0.0,5568307375,3,,5568307389,213,5.87,5568307377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887851,27,5,1,3,32,bk3zg8yaj5uoqhxzwons3bo8a,1,36.8,101.8,2025-03-09T03:16:22.023Z,2025-03-09T05:45:53Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568307477,56,Back,5568307479,347,,5568307505,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887835,35,5,1,3,32,7neuneh44n9rtsfsh6r0sb9no,0,63.2,-1.8,2025-03-09T03:16:22.023Z,2025-03-09T03:16:24Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568307403,347,,5568307401,56,Right,5568307523,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887887,28,1,1,3,33,bk3zg8yaj5uoqhxzwons3bo8a,1,37.0,100.0,2025-03-09T03:16:23.662Z,2025-03-09T03:16:27Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568307677,212,15.9,5568307675,141,84.4,5568307673,140,26.7,5568307679,213,3.97,5568307671,56,Back,5568307669,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887919,29,1,1,3,37,bk3zg8yaj5uoqhxzwons3bo8a,1,24.6,79.6,2025-03-09T03:16:27.042Z,2025-03-09T03:16:29Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568307805,56,Back,5568307813,213,0.92,5568307809,141,92.9,5568307807,140,31.2,5568307811,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887945,30,1,1,3,39,bk3zg8yaj5uoqhxzwons3bo8a,1,30.1,92.9,2025-03-09T03:16:29.071Z,2025-03-09T03:16:31Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568307949,141,81.2,5568307947,140,28.7,5568307945,56,Back,5568307953,213,4.53,5568307951,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887961,31,1,1,3,41,bk3zg8yaj5uoqhxzwons3bo8a,1,28.3,78.1,2025-03-09T03:16:31.045Z,2025-03-09T03:16:32Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568308025,213,3.80,5568308017,56,Back,5568308021,141,56.3,5568308019,140,10.1,5568308023,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888003,32,1,1,3,42,bk3zg8yaj5uoqhxzwons3bo8a,1,9.9,56.3,2025-03-09T03:16:32.758Z,2025-03-09T03:16:36Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568308191,56,Back,5568308193,140,15.2,5568308199,213,1.05,5568308197,212,11.2,5568308195,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888019,33,1,1,3,45,bk3zg8yaj5uoqhxzwons3bo8a,0,14.2,73.3,2025-03-09T03:16:35.806Z,2025-03-09T03:16:36Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568308287,213,0.36,5568308283,141,83.3,5568308281,140,31.6,5568308277,155,,5568308279,56,Back,5568308285,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888045,36,8,1,3,49,7neuneh44n9rtsfsh6r0sb9no,1,64.4,23.3,2025-03-09T03:16:39.883Z,2025-03-09T05:28:40Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568308423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888083,38,1,1,3,52,7neuneh44n9rtsfsh6r0sb9no,1,67.5,21.8,2025-03-09T03:16:42.412Z,2025-03-09T03:16:43Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568308595,140,67.0,5568308599,212,5.6,5568308597,141,30.0,5568308601,213,1.66,5568308593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888099,39,1,1,3,53,7neuneh44n9rtsfsh6r0sb9no,1,67.0,30.0,2025-03-09T03:16:43.187Z,2025-03-09T03:16:44Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568308695,213,0.29,5568308693,212,16.5,5568308687,56,Center,5568308689,140,82.0,5568308691,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888101,40,1,1,3,54,7neuneh44n9rtsfsh6r0sb9no,0,82.0,37.0,2025-03-09T03:16:44.660Z,2025-03-09T03:16:45Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568308723,213,1.71,5568308721,212,3.9,5568308717,140,81.5,5568308719,141,42.7,5568308715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888091,34,8,1,3,55,bk3zg8yaj5uoqhxzwons3bo8a,1,13.8,72.3,2025-03-09T03:16:45.001Z,2025-03-09T04:00:14Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5568308653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888123,41,1,1,3,56,7neuneh44n9rtsfsh6r0sb9no,1,81.5,42.7,2025-03-09T03:16:46.652Z,2025-03-09T04:00:29Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,1.0,,5568308831,141,48.1,5568308833,212,3.8,5568308827,56,Center,5568421375,210,15,5568308835,213,1.32,5568308829,140,82.4,5568421377,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888133,42,15,1,3,57,7neuneh44n9rtsfsh6r0sb9no,1,82.5,47.6,2025-03-09T03:16:47.707Z,2025-03-09T06:06:13Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568421427,230,97.8,5568421425,147,48.2,5568421415,55,41,5568421419,102,51.4,5568421413,154,,5568421429,231,48.0,5568421423,146,85.3,5568421421,103,19,5568421411,29,5568310695,20,5568308879,56,Center,5568308875,22,5568310699,82,5568308877,18,5568595441,78,5568595173,328,5568421437,233,35,,,,,,,,,,,,,
2785888131,35,10,1,3,57,bk3zg8yaj5uoqhxzwons3bo8a,1,14.7,52.3,2025-03-09T03:16:47.807Z,2025-03-09T05:28:47Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568421445,233,42,5568308861,94,,5568308865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888179,43,1,1,4,1,7neuneh44n9rtsfsh6r0sb9no,1,86.2,35.1,2025-03-09T03:16:51.252Z,2025-03-09T03:16:52Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568309137,212,3.5,5568309135,141,40.0,5568309139,213,1.24,5568309133,140,87.3,5568309131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888185,44,3,1,4,1,7neuneh44n9rtsfsh6r0sb9no,0,87.2,32.8,2025-03-09T03:16:51.637Z,2025-03-09T05:48:00Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568309161,56,Center,5568422711,233,36,5568422677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888181,36,7,1,4,1,bk3zg8yaj5uoqhxzwons3bo8a,0,12.8,67.2,2025-03-09T03:16:51.638Z,2025-03-09T05:48:00Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568309145,285,,5568422691,233,44,5568309143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910361,406,12,1,4,2,bk3zg8yaj5uoqhxzwons3bo8a,1,13.8,68.3,2025-03-09T03:16:52.316Z,2025-03-09T04:02:09Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568425043,56,Back,5568425047,141,80.3,5568425049,212,12.2,5568425051,213,0.73,5568425045,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888239,45,1,1,4,7,7neuneh44n9rtsfsh6r0sb9no,0,73.8,21.7,2025-03-09T03:16:57.899Z,2025-03-09T06:10:30Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568598923,213,0.74,5568598919,141,59.7,5568598921,212,38.2,5568598913,2,,5568598917,140,100.0,5568598915,155,,5568598925,1,,5568309461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888251,37,5,1,4,9,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.2,39.6,2025-03-09T03:16:59.471Z,2025-03-09T04:01:43Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568309513,56,Back,5568309795,233,46,5568309515,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888303,46,5,1,4,9,7neuneh44n9rtsfsh6r0sb9no,0,101.2,60.4,2025-03-09T03:16:59.471Z,2025-03-09T05:45:53Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568309789,56,Center,5568309791,346,,5568309825,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888631,38,1,1,4,41,bk3zg8yaj5uoqhxzwons3bo8a,0,3.4,50.1,2025-03-09T03:17:31.975Z,2025-03-09T03:17:34Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568311537,189,,5568311511,56,Right,5568311513,140,51.3,5568311509,124,,5568311519,213,5.85,5568311521,1,,5568311515,141,15.5,5568311525,74,,5568311517,212,,,,,,,,,,,,,,,,,,,55.5,,,,,,,,,,,,
2785888693,48,1,1,4,47,7neuneh44n9rtsfsh6r0sb9no,1,71.2,92.4,2025-03-09T03:17:37.045Z,2025-03-09T03:17:39Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5568311813,212,28.0,5568311809,140,45.3,5568311807,56,Back,5568311811,141,82.4,5568311815,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888721,49,1,1,4,49,7neuneh44n9rtsfsh6r0sb9no,1,58.4,83.3,2025-03-09T03:17:39.043Z,2025-03-09T03:17:41Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568311935,141,89.3,5568311937,212,21.1,5568311941,213,2.95,5568311931,56,Back,5568311933,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888759,50,1,1,4,51,7neuneh44n9rtsfsh6r0sb9no,1,38.7,89.3,2025-03-09T03:17:41.627Z,2025-03-09T03:17:45Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568312121,213,5.44,5568312119,212,19.7,5568312117,141,67.6,5568312113,56,Center,5568312115,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910873,375,61,1,4,55,7neuneh44n9rtsfsh6r0sb9no,0,61.8,67.5,2025-03-09T03:17:45.001Z,2025-03-09T04:03:28Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568427155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888779,39,1,1,4,55,bk3zg8yaj5uoqhxzwons3bo8a,0,40.7,31.7,2025-03-09T03:17:45.314Z,2025-03-09T04:03:51Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5568427341,140,41.3,5568427343,141,34.4,5568427699,236,,5568427701,233,51,5568312233,56,Back,5568427705,286,,5568427347,213,1.24,5568427345,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888763,51,74,1,4,55,7neuneh44n9rtsfsh6r0sb9no,1,53.3,68.8,2025-03-09T03:17:45.315Z,2025-03-09T04:03:51Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568427725,233,39,5568427561,285,,5568312125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888815,41,1,1,4,58,bk3zg8yaj5uoqhxzwons3bo8a,1,35.4,27.6,2025-03-09T03:17:48.846Z,2025-03-09T03:17:50Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568312451,212,8.8,5568312445,56,Back,5568312453,213,1.90,5568312447,140,32.7,5568312449,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888833,42,1,1,4,59,bk3zg8yaj5uoqhxzwons3bo8a,1,32.2,39.7,2025-03-09T03:17:49.950Z,2025-03-09T03:17:51Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568312533,141,32.4,5568312539,213,5.06,5568312527,56,Back,5568312529,140,33.9,5568312535,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888911,43,1,1,5,0,bk3zg8yaj5uoqhxzwons3bo8a,1,33.9,32.4,2025-03-09T03:17:50.831Z,2025-03-09T03:17:58Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568312941,56,Back,5568312947,141,36.1,5568312949,212,14.1,5568312945,140,20.7,5568312951,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888959,44,1,1,5,8,bk3zg8yaj5uoqhxzwons3bo8a,1,24.5,59.0,2025-03-09T03:17:58.150Z,2025-03-09T03:18:03Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568313203,140,22.7,5568313207,212,18.6,5568313209,213,1.67,5568313201,56,Back,5568313205,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888975,45,1,1,5,13,bk3zg8yaj5uoqhxzwons3bo8a,1,22.4,83.2,2025-03-09T03:18:03.477Z,2025-03-09T03:18:05Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568313305,213,4.07,5568313299,140,14.6,5568313297,56,Back,5568313303,212,13.6,5568313301,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785888997,46,1,1,5,15,bk3zg8yaj5uoqhxzwons3bo8a,1,14.6,67.2,2025-03-09T03:18:05.319Z,2025-03-09T03:18:08Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568313415,213,4.38,5568313411,141,41.8,5568313407,56,Back,5568313413,212,18.2,5568313409,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889007,47,1,1,5,18,bk3zg8yaj5uoqhxzwons3bo8a,1,8.6,36.7,2025-03-09T03:18:08.217Z,2025-03-09T03:18:10Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568313451,56,Back,5568313459,213,6.00,5568313453,140,40.0,5568313461,1,,5568313457,212,34.4,5568313449,155,,5568313455,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889067,48,1,1,5,20,bk3zg8yaj5uoqhxzwons3bo8a,1,40.0,22.5,2025-03-09T03:18:10.149Z,2025-03-09T03:18:16Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5568313793,141,14.0,5568313791,140,47.3,5568313797,213,5.64,5568313789,56,Back,5568313795,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889083,49,1,1,5,26,bk3zg8yaj5uoqhxzwons3bo8a,1,54.5,11.9,2025-03-09T03:18:16.238Z,2025-03-09T03:18:18Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5568313867,213,2.14,5568313865,212,15.6,5568313861,140,46.5,5568313863,141,31.3,5568313859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889121,50,1,1,5,27,bk3zg8yaj5uoqhxzwons3bo8a,1,46.5,31.3,2025-03-09T03:18:17.894Z,2025-03-09T03:18:20Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568314051,213,4.17,5568314045,140,40.2,5568314043,56,Back,5568314049,212,12.8,5568314047,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889167,51,1,1,5,30,bk3zg8yaj5uoqhxzwons3bo8a,1,38.8,14.6,2025-03-09T03:18:20.142Z,2025-03-09T03:18:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568314315,213,2.02,5568314311,141,28.8,5568314313,212,10.7,5568314307,56,Back,5568314309,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889185,52,1,1,5,35,bk3zg8yaj5uoqhxzwons3bo8a,1,32.2,35.5,2025-03-09T03:18:25.182Z,2025-03-09T03:18:27Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568314393,213,1.73,5568314391,212,18.9,5568314389,141,62.9,5568314387,140,29.4,5568314385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889215,53,1,1,5,37,bk3zg8yaj5uoqhxzwons3bo8a,1,29.4,63.1,2025-03-09T03:18:27.630Z,2025-03-09T03:18:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568314561,213,1.08,5568314559,212,17.5,5568314553,56,Back,5568314555,140,37.2,5568314557,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889253,54,1,1,5,40,bk3zg8yaj5uoqhxzwons3bo8a,0,38.6,87.7,2025-03-09T03:18:30.598Z,2025-03-09T03:18:34Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568314721,140,77.2,5568314729,213,0.22,5568314717,56,Left,5568314727,212,41.5,5568314731,1,,5568314725,141,100.0,5568314715,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889477,52,5,1,5,43,7neuneh44n9rtsfsh6r0sb9no,1,24.0,-1.3,2025-03-09T03:18:33.875Z,2025-03-09T05:45:53Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568315793,56,Back,5568315795,347,,5568315839,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889259,55,5,1,5,43,bk3zg8yaj5uoqhxzwons3bo8a,0,76.0,101.3,2025-03-09T03:18:33.875Z,2025-03-09T05:45:54Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568314763,56,Left,5568315845,233,52,5568314765,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889493,53,43,1,6,2,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:18:52.723Z,2025-03-09T03:19:07Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568315885,140,26.4,5568316593,144,1,5568315887,141,22.1,5568315891,213,1.54,5568315881,107,0,5568315889,212,16.3,5568315883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889497,54,43,1,6,4,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:18:54.035Z,2025-03-09T03:19:08Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568315901,140,20.4,5568315945,156,0,5568315903,141,5.3,5568315899,56,Back,5568315905,212,13.0,5568315907,213,4.21,5568316647,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889523,55,43,1,6,5,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:18:55.879Z,2025-03-09T03:19:10Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568316111,212,45.5,5568316103,157,0,5568316109,141,29.4,5568316113,213,0.37,5568316107,140,60.9,5568316105,56,Center,5568316115,1,0,5568316759,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889861,56,1,1,6,35,7neuneh44n9rtsfsh6r0sb9no,1,25.5,0.0,2025-03-09T03:19:25.323Z,2025-03-09T03:19:52Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568317803,212,11.8,5568317799,140,32.8,5568317797,56,Back,5568317801,141,12.2,5568317795,107,,5568317805,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889873,57,1,1,6,35,7neuneh44n9rtsfsh6r0sb9no,1,32.8,12.2,2025-03-09T03:19:25.883Z,2025-03-09T06:51:27Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568317877,140,26.5,5568317879,141,4.9,5568317921,156,,5568317881,212,8.3,5568317875,56,Back,5568317883,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889887,58,4,1,6,36,7neuneh44n9rtsfsh6r0sb9no,1,32.8,5.8,2025-03-09T03:19:26.831Z,2025-03-09T03:19:35Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568317967,13,,5568317969,56,Back,5568318013,233,56,5568317973,265,,5568318091,285,,5568317971,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889853,56,4,1,6,36,bk3zg8yaj5uoqhxzwons3bo8a,0,67.2,94.2,2025-03-09T03:19:26.832Z,2025-03-09T05:31:20Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5568317823,13,,5568317829,265,,5568318033,233,58,5568317827,152,,5568318031,286,,5568317825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889983,59,1,1,6,45,7neuneh44n9rtsfsh6r0sb9no,0,27.2,7.0,2025-03-09T03:19:35.258Z,2025-03-09T04:04:44Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568318485,140,73.2,5568318491,213,0.24,5568318487,141,24.6,5568318493,1,,5568428977,152,,5568318483,56,Center,5568318489,212,49.8,5568318481,157,,5568428975,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785890003,57,1,1,6,49,bk3zg8yaj5uoqhxzwons3bo8a,1,29.7,84.7,2025-03-09T03:19:39.763Z,2025-03-09T03:19:42Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5568318607,213,2.98,5568318595,3,,5568318605,212,19.1,5568318603,141,89.1,5568318601,140,11.7,5568318599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785890047,58,1,1,6,52,bk3zg8yaj5uoqhxzwons3bo8a,0,10.6,89.7,2025-03-09T03:19:42.117Z,2025-03-09T03:19:46Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568318839,141,92.6,5568318833,157,,5568318843,213,0.25,5568318917,233,60,5568318845,1,,5568318835,56,Back,5568318837,140,18.0,5568318915,236,,5568318921,286,5568318841,212,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
2785890057,60,74,1,6,52,7neuneh44n9rtsfsh6r0sb9no,1,78.3,12.0,2025-03-09T03:19:42.118Z,2025-03-09T06:51:29Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568318935,233,58,5568318889,285,,5568318887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785890197,59,5,1,6,55,bk3zg8yaj5uoqhxzwons3bo8a,1,28.0,101.7,2025-03-09T03:19:45.590Z,2025-03-09T05:45:54Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568319759,233,61,5568319675,56,Back,5568319677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785890079,61,5,1,6,55,7neuneh44n9rtsfsh6r0sb9no,0,72.0,-1.7,2025-03-09T03:19:45.590Z,2025-03-09T05:45:54Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568319793,233,59,5568319015,56,Right,5568319017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
