id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/17/value,qualifier/15/value,qualifier/16/value
2816126451,29,1,1,3,55,83cpn99fh7ulkwe8nezy8a3mx,0,35.5,84.3,2025-05-17T23:10:38.418Z,2025-05-18T00:06:56Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5734772737,56,Left,5734772747,1,,5734772739,140,70.9,5734772745,213,6.20,5734772743,212,37.3,5734772741,141,79.5,5734772735,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126461,31,12,1,3,57,2n3wgr89m7jl8tmioemit2pgq,1,28.9,20.3,2025-05-17T23:10:39.714Z,2025-05-17T23:10:41Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734772797,56,Back,5734772807,15,,5734772873,167,,5734772801,141,0.0,5734772803,212,14.2,5734772805,213,4.80,5734772799,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126639,30,5,1,3,58,83cpn99fh7ulkwe8nezy8a3mx,1,69.4,101.0,2025-05-17T23:10:40.570Z,2025-05-18T01:28:13Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5734773829,233,32,5734773809,56,Left,5734773811,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126471,32,5,1,3,58,2n3wgr89m7jl8tmioemit2pgq,0,30.6,-1.0,2025-05-17T23:10:40.570Z,2025-05-18T01:28:14Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734772847,56,Back,5734772849,347,,5734773901,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126685,31,1,1,4,15,83cpn99fh7ulkwe8nezy8a3mx,1,68.5,100.0,2025-05-17T23:10:58.210Z,2025-05-17T23:11:02Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5734774137,212,22.8,5734774141,1,,5734774129,107,,5734774139,213,5.49,5734774131,56,Center,5734774133,140,83.7,5734774135,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126697,32,61,1,4,19,83cpn99fh7ulkwe8nezy8a3mx,0,83.7,78.1,2025-05-17T23:11:02.386Z,2025-05-18T00:07:36Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5734774193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126727,33,12,1,4,22,2n3wgr89m7jl8tmioemit2pgq,1,11.5,44.8,2025-05-17T23:11:05.050Z,2025-05-17T23:11:07Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734774345,213,4.90,5734774337,56,Back,5734774339,140,17.2,5734774341,141,0.0,5734774343,212,32.4,5734774373,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126891,33,5,1,4,23,83cpn99fh7ulkwe8nezy8a3mx,1,82.0,102.0,2025-05-17T23:11:05.938Z,2025-05-18T01:28:14Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5734775307,56,Left,5734775329,233,34,5734775309,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126731,34,5,1,4,23,2n3wgr89m7jl8tmioemit2pgq,0,18.0,-2.0,2025-05-17T23:11:05.938Z,2025-05-18T01:28:14Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734774369,56,Back,5734774371,347,,5734775345,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126923,34,1,1,4,41,83cpn99fh7ulkwe8nezy8a3mx,0,80.8,100.0,2025-05-17T23:11:24.441Z,2025-05-18T05:41:16Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5734775493,213,5.09,5734775491,212,17.8,5734775489,141,77.4,5734775487,140,87.0,5734775483,107,,5734775485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126941,35,61,1,4,47,2n3wgr89m7jl8tmioemit2pgq,1,15.1,50.3,2025-05-17T23:11:30.122Z,2025-05-18T04:58:17Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734775577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126993,36,4,1,4,53,2n3wgr89m7jl8tmioemit2pgq,1,13.0,32.8,2025-05-17T23:11:35.984Z,2025-05-18T01:59:20Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734775895,285,,5734872151,294,,5734775889,56,Back,5734775891,152,,5734775967,233,35,5734775887,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816126987,35,4,1,4,53,83cpn99fh7ulkwe8nezy8a3mx,0,87.0,67.2,2025-05-17T23:11:35.985Z,2025-05-18T05:42:46Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734775927,152,,5734776005,233,36,5734775929,286,,5734775925,56,Center,5734775921,13,,5734775923,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127113,37,1,1,5,8,2n3wgr89m7jl8tmioemit2pgq,1,7.7,32.5,2025-05-17T23:11:50.810Z,2025-05-17T23:11:53Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734776615,212,23.4,5734776611,140,26.8,5734776607,152,,5734776613,141,14.7,5734776609,56,Back,5734776617,213,5.74,5734776605,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127163,38,1,1,5,10,2n3wgr89m7jl8tmioemit2pgq,0,26.7,12.3,2025-05-17T23:11:53.250Z,2025-05-17T23:11:58Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734776897,213,0.07,5734776887,155,,5734776899,1,,5734776891,140,85.5,5734776893,141,18.3,5734776895,212,61.9,5734776889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127179,37,1,1,5,18,83cpn99fh7ulkwe8nezy8a3mx,0,31.0,75.4,2025-05-17T23:12:00.810Z,2025-05-18T00:08:43Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5734776987,213,6.11,5734776977,157,,5734776981,140,40.0,5734776983,141,72.9,5734776985,212,9.6,5734776979,56,Back,5734776989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127221,38,1,1,5,19,83cpn99fh7ulkwe8nezy8a3mx,1,41.6,70.5,2025-05-17T23:12:02.481Z,2025-05-17T23:12:04Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5734777207,212,5.3,5734777199,3,,5734777209,213,5.35,5734777205,141,64.2,5734777201,56,Back,5734777203,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127227,39,1,1,5,22,83cpn99fh7ulkwe8nezy8a3mx,0,44.6,64.2,2025-05-17T23:12:04.681Z,2025-05-17T23:12:05Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734777275,140,61.4,5734777273,56,Left,5734777281,213,0.97,5734777279,212,31.0,5734777277,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127333,39,5,1,5,23,2n3wgr89m7jl8tmioemit2pgq,1,35.3,-1.6,2025-05-17T23:12:05.653Z,2025-05-18T01:28:15Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734777959,56,Back,5734777995,233,40,5734777961,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127229,40,5,1,5,23,83cpn99fh7ulkwe8nezy8a3mx,0,64.7,101.6,2025-05-17T23:12:05.653Z,2025-05-18T01:28:15Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734778023,233,39,5734777285,56,Left,5734777287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127345,40,1,1,5,40,2n3wgr89m7jl8tmioemit2pgq,1,40.9,0.0,2025-05-17T23:12:22.731Z,2025-05-17T23:12:24Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734778049,141,12.6,5734778043,107,,5734778045,56,Back,5734778047,140,48.1,5734778053,213,0.91,5734778051,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127357,41,1,1,5,42,2n3wgr89m7jl8tmioemit2pgq,1,48.1,12.6,2025-05-17T23:12:24.610Z,2025-05-17T23:12:25Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734778151,156,,5734778127,213,3.34,5734778123,141,11.6,5734778121,140,44.8,5734778119,56,Back,5734778125,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127379,42,1,1,5,43,2n3wgr89m7jl8tmioemit2pgq,0,44.8,11.6,2025-05-17T23:12:26.530Z,2025-05-17T23:12:27Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734778273,141,11.9,5734778271,140,45.4,5734778269,56,Back,5734778275,212,0.7,5734778321,233,41,5734778317,236,,5734778327,286,,5734778277,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127377,41,74,1,5,43,83cpn99fh7ulkwe8nezy8a3mx,1,55.4,85.3,2025-05-17T23:12:26.531Z,2025-05-17T23:12:33Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734778261,56,Left,5734778263,285,,5734778345,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127393,42,5,1,5,45,83cpn99fh7ulkwe8nezy8a3mx,0,55.6,101.0,2025-05-17T23:12:27.810Z,2025-05-18T01:28:16Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5734778379,56,Left,5734778487,233,43,5734778381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127397,43,5,1,5,45,2n3wgr89m7jl8tmioemit2pgq,1,44.4,-1.0,2025-05-17T23:12:27.810Z,2025-05-18T01:28:16Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734778465,233,42,5734778407,347,,5734778405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127423,44,1,1,5,46,2n3wgr89m7jl8tmioemit2pgq,1,42.0,0.0,2025-05-17T23:12:29.202Z,2025-05-17T23:12:31Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734778533,56,Back,5734778531,107,,5734778535,140,41.2,5734778541,213,1.73,5734778539,212,5.4,5734778537,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127429,45,1,1,5,47,2n3wgr89m7jl8tmioemit2pgq,1,41.2,6.5,2025-05-17T23:12:29.962Z,2025-05-17T23:12:32Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734778571,141,4.9,5734778573,212,3.3,5734778575,213,3.47,5734778569,140,38.2,5734778567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127453,46,1,1,5,49,2n3wgr89m7jl8tmioemit2pgq,1,36.8,8.5,2025-05-17T23:12:32.354Z,2025-05-17T23:12:35Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734778743,56,Back,5734778747,140,23.0,5734778759,213,3.25,5734778755,212,14.6,5734778751,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127485,47,1,1,5,52,2n3wgr89m7jl8tmioemit2pgq,1,22.8,7.7,2025-05-17T23:12:34.890Z,2025-05-17T23:12:38Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734778927,212,25.8,5734778929,213,2.20,5734778923,140,8.3,5734778921,56,Back,5734778925,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127501,48,1,1,5,56,2n3wgr89m7jl8tmioemit2pgq,1,7.5,41.3,2025-05-17T23:12:38.673Z,2025-05-17T23:12:40Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734779005,212,19.7,5734779003,141,68.2,5734779001,140,14.4,5734778999,56,Back,5734779007,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127541,50,1,1,6,0,2n3wgr89m7jl8tmioemit2pgq,1,18.1,77.0,2025-05-17T23:12:42.922Z,2025-05-17T23:12:44Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734779247,213,0.61,5734779243,141,83.5,5734779241,140,24.1,5734779239,56,Back,5734779245,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127569,51,1,1,6,1,2n3wgr89m7jl8tmioemit2pgq,1,24.1,83.5,2025-05-17T23:12:44.002Z,2025-05-17T23:12:46Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734779391,213,5.70,5734779387,141,78.7,5734779389,212,5.9,5734779383,56,Back,5734779385,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127585,52,1,1,6,3,2n3wgr89m7jl8tmioemit2pgq,1,31.2,77.5,2025-05-17T23:12:46.369Z,2025-05-17T23:12:48Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734779457,212,17.3,5734779459,213,0.13,5734779455,141,80.8,5734779453,140,47.5,5734779451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127621,53,1,1,6,5,2n3wgr89m7jl8tmioemit2pgq,1,44.6,81.2,2025-05-17T23:12:48.178Z,2025-05-17T23:12:51Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5734779625,56,Back,5734779633,213,3.36,5734779631,212,14.0,5734779629,141,76.7,5734779627,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127605,43,83,1,6,6,83cpn99fh7ulkwe8nezy8a3mx,0,63.8,11.1,2025-05-17T23:12:49.329Z,2025-05-18T01:28:59Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734779715,399,6tesoh4ckbbkisphokig9yqz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127625,54,50,1,6,7,2n3wgr89m7jl8tmioemit2pgq,1,32.7,79.9,2025-05-17T23:12:50.104Z,2025-05-18T00:11:32Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734959945,285,,5734779649,56,Back,5734779823,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127645,44,7,1,6,7,83cpn99fh7ulkwe8nezy8a3mx,1,67.3,20.1,2025-05-17T23:12:50.105Z,2025-05-18T00:09:36Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734779797,233,54,5734779841,286,,5734779741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816159485,335,61,1,6,8,83cpn99fh7ulkwe8nezy8a3mx,0,63.7,8.2,2025-05-17T23:12:50.553Z,2025-05-18T01:28:57Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734959849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127649,55,3,1,6,9,2n3wgr89m7jl8tmioemit2pgq,0,34.4,81.6,2025-05-17T23:12:52.530Z,2025-05-18T00:09:59Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734779953,286,,5734779761,56,Back,5734961431,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127675,46,7,1,6,9,83cpn99fh7ulkwe8nezy8a3mx,0,65.6,18.4,2025-05-17T23:12:52.531Z,2025-05-18T00:10:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734779889,56,Right,5734779891,285,,5734961413,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127657,45,43,1,6,10,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-17T23:12:52.808Z,2025-05-18T00:10:10Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734961919,144,61,5734779785,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127725,47,1,1,6,13,83cpn99fh7ulkwe8nezy8a3mx,0,64.1,10.0,2025-05-17T23:12:56.161Z,2025-05-17T23:13:01Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734780189,213,1.76,5734780187,212,3.9,5734780185,141,15.6,5734780183,140,63.4,5734780181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127703,56,61,1,6,15,2n3wgr89m7jl8tmioemit2pgq,1,32.3,73.5,2025-05-17T23:12:57.790Z,2025-05-17T23:12:58Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734780057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127719,57,1,1,6,17,2n3wgr89m7jl8tmioemit2pgq,0,32.3,72.9,2025-05-17T23:12:59.642Z,2025-05-17T23:13:00Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734780159,212,2.3,5734780157,141,72.1,5734780161,213,3.38,5734780155,140,30.2,5734780153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127735,58,1,1,6,19,2n3wgr89m7jl8tmioemit2pgq,0,31.8,76.3,2025-05-17T23:13:01.842Z,2025-05-18T00:11:04Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734899473,213,5.15,5734899471,212,11.2,5734899469,141,61.3,5734899467,140,36.3,5734899475,1,,5734899463,157,,5734899465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816160541,436,50,1,6,22,2n3wgr89m7jl8tmioemit2pgq,1,42.0,72.8,2025-05-17T23:13:04.553Z,2025-05-18T01:27:15Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734965569,233,48,5734965515,286,,5734965513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127753,48,7,1,6,22,83cpn99fh7ulkwe8nezy8a3mx,0,58.0,27.2,2025-05-17T23:13:04.554Z,2025-05-18T01:27:15Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5734964559,285,,5734965535,233,436,5734780385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816160507,336,61,1,6,25,83cpn99fh7ulkwe8nezy8a3mx,0,66.9,15.0,2025-05-17T23:13:07.553Z,2025-05-18T00:11:11Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5734965387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127793,59,1,1,6,25,2n3wgr89m7jl8tmioemit2pgq,1,40.0,49.9,2025-05-17T23:13:07.786Z,2025-05-17T23:13:10Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734780605,213,3.63,5734780601,141,41.3,5734780603,212,12.5,5734780597,56,Back,5734780599,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127799,60,1,1,6,27,2n3wgr89m7jl8tmioemit2pgq,1,37.2,29.7,2025-05-17T23:13:10.132Z,2025-05-17T23:51:06Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734901769,56,Back,5734901775,212,4.6,5734901773,141,36.4,5734901771,140,37.6,5734901777,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127815,61,1,1,6,29,2n3wgr89m7jl8tmioemit2pgq,1,29.5,41.3,2025-05-17T23:13:12.130Z,2025-05-17T23:13:13Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734780731,213,4.54,5734780725,140,28.1,5734780723,56,Back,5734780729,212,8.4,5734780727,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127829,62,1,1,6,30,2n3wgr89m7jl8tmioemit2pgq,1,28.1,29.1,2025-05-17T23:13:12.890Z,2025-05-17T23:13:14Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734780805,56,Back,5734780811,212,14.6,5734780809,141,10.1,5734780807,140,34.6,5734780813,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127865,63,1,1,6,31,2n3wgr89m7jl8tmioemit2pgq,1,34.6,10.1,2025-05-17T23:13:14.043Z,2025-05-17T23:13:20Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5734781083,212,12.7,5734781081,141,18.6,5734781087,213,2.67,5734781079,140,23.8,5734781077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127917,64,1,1,6,36,2n3wgr89m7jl8tmioemit2pgq,0,23.9,7.3,2025-05-17T23:13:19.547Z,2025-05-17T23:13:24Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734781361,140,54.0,5734781363,141,9.4,5734781365,212,31.6,5734781359,56,Right,5734781357,155,,5734781367,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816127971,50,1,1,6,46,83cpn99fh7ulkwe8nezy8a3mx,1,27.0,71.2,2025-05-17T23:13:29.530Z,2025-05-18T00:11:27Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5734781725,212,9.3,5734781721,140,34.9,5734781719,56,Back,5734781723,141,77.5,5734781727,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128047,51,1,1,6,51,83cpn99fh7ulkwe8nezy8a3mx,0,54.5,82.0,2025-05-17T23:13:34.258Z,2025-05-17T23:13:37Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5734782171,213,5.42,5734782173,1,,5734782167,141,26.5,5734782169,212,49.6,5734782163,56,Center,5734782161,155,,5734782165,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128217,66,1,1,7,7,2n3wgr89m7jl8tmioemit2pgq,1,11.1,50.4,2025-05-17T23:13:49.659Z,2025-05-17T23:13:52Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734783077,212,17.1,5734783071,56,Back,5734783073,140,19.8,5734783075,141,71.7,5734783069,123,,5734783079,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128265,67,1,1,7,9,2n3wgr89m7jl8tmioemit2pgq,1,19.8,71.7,2025-05-17T23:13:51.954Z,2025-05-17T23:13:56Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734783327,213,4.21,5734783325,212,12.6,5734783321,140,14.0,5734783319,56,Back,5734783323,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128287,68,1,1,7,13,2n3wgr89m7jl8tmioemit2pgq,1,13.1,55.4,2025-05-17T23:13:56.338Z,2025-05-17T23:13:58Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734783451,213,4.76,5734783447,212,14.8,5734783443,140,13.8,5734783441,56,Back,5734783445,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128311,69,1,1,7,15,2n3wgr89m7jl8tmioemit2pgq,1,13.8,31.6,2025-05-17T23:13:58.530Z,2025-05-17T23:14:01Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734783567,56,Back,5734783569,140,12.5,5734783575,213,1.67,5734783573,212,13.3,5734783571,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128333,70,1,1,7,18,2n3wgr89m7jl8tmioemit2pgq,1,13.5,55.8,2025-05-17T23:14:01.347Z,2025-05-17T23:14:02Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734783667,56,Back,5734783671,140,17.9,5734783683,213,1.10,5734783675,141,69.3,5734783679,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128353,71,1,1,7,19,2n3wgr89m7jl8tmioemit2pgq,1,17.9,69.3,2025-05-17T23:14:02.532Z,2025-05-17T23:14:04Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734783817,213,1.16,5734783809,56,Back,5734783815,212,10.6,5734783811,140,21.9,5734783813,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128383,72,1,1,7,22,2n3wgr89m7jl8tmioemit2pgq,1,23.2,89.4,2025-05-17T23:14:04.738Z,2025-05-17T23:14:06Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734783959,213,5.19,5734783957,212,10.3,5734783953,140,27.7,5734783951,56,Back,5734783955,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128421,73,1,1,7,23,2n3wgr89m7jl8tmioemit2pgq,0,27.7,75.9,2025-05-17T23:14:06.154Z,2025-05-17T23:14:09Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734784187,140,55.2,5734784189,141,84.2,5734784191,212,29.4,5734784193,213,0.19,5734784185,56,Left,5734784181,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128441,52,1,1,7,27,83cpn99fh7ulkwe8nezy8a3mx,1,31.2,19.8,2025-05-17T23:14:10.353Z,2025-05-18T00:11:44Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5734784285,3,,5734784291,141,18.4,5734784293,212,20.3,5734784295,213,6.24,5734784287,56,Right,5734784289,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816128465,53,61,1,7,30,83cpn99fh7ulkwe8nezy8a3mx,0,56.9,16.0,2025-05-17T23:14:13.105Z,2025-05-17T23:53:53Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734784443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
