id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2813161077,31,1,1,3,39,bk3zg8yaj5uoqhxzwons3bo8a,0,77.2,64.5,2025-05-11T01:10:38.255Z,2025-05-11T01:10:39Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718426395,141,46.6,5718426391,56,Center,5718426393,140,91.4,5718426399,212,19.2,5718426389,155,,5718426403,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161113,33,12,1,3,43,2iwybwokic7nmr1t33abdbjoq,1,9.5,33.7,2025-05-11T01:10:41.956Z,2025-05-11T01:10:44Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718426673,212,32.1,5718426675,213,0.64,5718426665,56,Back,5718426669,141,61.7,5718426667,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161145,34,1,1,3,46,2iwybwokic7nmr1t33abdbjoq,0,34.1,61.7,2025-05-11T01:10:44.360Z,2025-05-11T01:10:44Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5718426883,213,1.31,5718426881,212,4.5,5718426879,141,68.1,5718426871,56,Back,5718426875,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161149,35,43,1,3,46,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-11T01:10:44.777Z,2025-05-11T01:10:46Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5718426917,212,0,5718426915,141,68.1,5718426919,213,0.00,5718426911,56,Back,5718427037,144,1,5718426913,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813201567,454,1,1,3,47,bk3zg8yaj5uoqhxzwons3bo8a,1,55.0,26.7,2025-05-11T01:10:45.303Z,2025-05-11T02:08:36Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718629049,213,6.02,5718629047,212,17.2,5718629043,140,70.8,5718629041,56,Right,5718629045,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161203,32,1,1,3,48,bk3zg8yaj5uoqhxzwons3bo8a,1,73.7,30.0,2025-05-11T01:10:46.927Z,2025-05-11T01:10:48Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718427273,141,20.3,5718427271,140,84.0,5718427275,212,12.7,5718427277,213,5.74,5718427269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161233,33,1,1,3,49,bk3zg8yaj5uoqhxzwons3bo8a,1,84.0,20.3,2025-05-11T01:10:48.087Z,2025-05-11T01:10:50Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718427511,213,3.03,5718427509,212,6.3,5718427507,141,21.3,5718427503,56,Center,5718427505,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161271,34,1,1,3,52,bk3zg8yaj5uoqhxzwons3bo8a,1,78.8,20.4,2025-05-11T01:10:50.431Z,2025-05-11T01:10:53Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718427693,56,Center,5718427695,140,76.5,5718427701,213,2.06,5718427697,141,27.0,5718427699,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161301,35,1,1,3,54,bk3zg8yaj5uoqhxzwons3bo8a,1,76.9,26.5,2025-05-11T01:10:52.870Z,2025-05-11T01:10:54Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718427863,140,71.7,5718427865,141,19.5,5718427861,56,Right,5718427869,213,3.86,5718427867,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161333,36,1,1,3,56,bk3zg8yaj5uoqhxzwons3bo8a,1,71.7,19.5,2025-05-11T01:10:54.759Z,2025-05-11T02:07:21Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718428063,140,81.7,5718428065,141,13.8,5718428061,56,Right,5718428067,212,11.2,5718428069,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161357,37,1,1,3,57,bk3zg8yaj5uoqhxzwons3bo8a,0,81.8,13.8,2025-05-11T01:10:56.183Z,2025-05-11T02:08:47Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718428203,56,Right,5718428213,213,0.25,5718428209,141,19.1,5718428211,212,14.3,5718428207,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161385,36,8,1,4,1,2iwybwokic7nmr1t33abdbjoq,1,14.1,90.6,2025-05-11T01:10:59.508Z,2025-05-11T01:10:59Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718428351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161399,37,5,1,4,2,2iwybwokic7nmr1t33abdbjoq,0,16.0,100.8,2025-05-11T01:11:00.396Z,2025-05-11T04:31:27Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718428441,56,Back,5718429263,233,38,5718428443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161541,38,5,1,4,2,bk3zg8yaj5uoqhxzwons3bo8a,1,84.0,-0.8,2025-05-11T01:11:00.396Z,2025-05-11T04:31:26Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718429159,347,,5718429157,56,Right,5718429233,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161599,39,1,1,4,13,bk3zg8yaj5uoqhxzwons3bo8a,1,82.3,0.0,2025-05-11T01:11:11.303Z,2025-05-11T01:11:15Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718429517,141,15.8,5718429519,212,23.4,5718429513,56,Right,5718429521,213,2.60,5718429523,1,,5718429511,107,,5718429515,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161749,40,1,1,4,16,bk3zg8yaj5uoqhxzwons3bo8a,1,63.1,15.9,2025-05-11T01:11:15.151Z,2025-05-11T01:11:24Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718430277,141,45.1,5718430275,140,42.0,5718430281,212,29.8,5718430285,213,2.41,5718430273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161785,41,1,1,4,26,bk3zg8yaj5uoqhxzwons3bo8a,1,40.2,50.9,2025-05-11T01:11:24.487Z,2025-05-11T01:11:26Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718430457,213,4.47,5718430449,56,Back,5718430453,141,35.7,5718430455,212,10.6,5718430451,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161813,42,1,1,4,28,bk3zg8yaj5uoqhxzwons3bo8a,1,37.8,34.3,2025-05-11T01:11:26.447Z,2025-05-11T01:11:28Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718430637,212,14.7,5718430639,213,0.50,5718430635,141,44.6,5718430631,140,50.1,5718430629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161881,43,1,1,4,30,bk3zg8yaj5uoqhxzwons3bo8a,1,48.8,43.7,2025-05-11T01:11:28.713Z,2025-05-11T01:11:32Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718430923,140,32.8,5718430931,213,2.99,5718430919,56,Back,5718430927,141,47.5,5718430929,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161903,44,1,1,4,34,bk3zg8yaj5uoqhxzwons3bo8a,1,28.7,48.7,2025-05-11T01:11:32.543Z,2025-05-11T01:11:34Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718431121,140,28.9,5718431125,212,7.9,5718431123,141,37.1,5718431127,213,4.74,5718431119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161951,45,1,1,4,36,bk3zg8yaj5uoqhxzwons3bo8a,1,28.6,36.3,2025-05-11T01:11:34.551Z,2025-05-11T01:11:37Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718431395,56,Back,5718431401,212,17.8,5718431399,141,12.3,5718431397,140,35.3,5718431403,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162011,46,1,1,4,38,bk3zg8yaj5uoqhxzwons3bo8a,1,37.3,11.1,2025-05-11T01:11:37.063Z,2025-05-11T01:11:41Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718431737,213,2.28,5718431733,141,27.6,5718431729,56,Back,5718431735,212,14.8,5718431731,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162101,47,1,1,4,42,bk3zg8yaj5uoqhxzwons3bo8a,1,23.0,34.8,2025-05-11T01:11:40.791Z,2025-05-11T01:11:47Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718432187,56,Back,5718432189,140,35.8,5718432191,141,44.8,5718432195,213,0.47,5718432193,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162111,48,4,1,4,48,bk3zg8yaj5uoqhxzwons3bo8a,1,32.0,52.2,2025-05-11T01:11:47.135Z,2025-05-11T01:11:53Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718432297,233,38,5718432253,152,,5718432249,13,,5718432251,56,Back,5718432255,265,,5718432301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162103,38,4,1,4,48,2iwybwokic7nmr1t33abdbjoq,0,68.0,47.8,2025-05-11T01:11:47.136Z,2025-05-11T01:11:53Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718432243,265,,5718432329,233,48,5718432237,13,,5718432245,286,,5718432239,56,Center,5718432241,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162357,49,1,1,5,2,bk3zg8yaj5uoqhxzwons3bo8a,1,31.8,50.6,2025-05-11T01:12:01.255Z,2025-05-11T01:12:06Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718433687,141,38.9,5718433689,212,8.1,5718433679,5,,5718433685,140,30.3,5718433691,213,4.52,5718433681,152,,5718433683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162387,50,1,1,5,7,bk3zg8yaj5uoqhxzwons3bo8a,1,34.8,46.3,2025-05-11T01:12:06.232Z,2025-05-11T01:12:09Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718433861,56,Back,5718433875,141,57.5,5718433881,213,0.56,5718433877,212,14.4,5718433869,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162411,51,1,1,5,10,bk3zg8yaj5uoqhxzwons3bo8a,1,52.1,60.6,2025-05-11T01:12:08.983Z,2025-05-11T01:12:11Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718434019,212,26.7,5718434017,141,78.7,5718434021,213,0.48,5718434013,56,Center,5718434015,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162467,52,1,1,5,13,bk3zg8yaj5uoqhxzwons3bo8a,1,79.7,84.2,2025-05-11T01:12:11.343Z,2025-05-11T01:12:17Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718434401,1,,5718434389,141,29.5,5718434397,213,4.93,5718434375,2,,5718434381,56,Center,5718434385,140,87.7,5718434377,155,,5718434393,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,
2813162487,53,1,1,5,19,bk3zg8yaj5uoqhxzwons3bo8a,1,90.6,4.0,2025-05-11T01:12:17.543Z,2025-05-11T01:12:20Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718434561,141,4.6,5718434563,212,9.9,5718434567,213,3.10,5718434559,140,81.2,5718434557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162501,54,1,1,5,22,bk3zg8yaj5uoqhxzwons3bo8a,1,81.2,4.6,2025-05-11T01:12:20.319Z,2025-05-11T02:04:18Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718434667,141,8.9,5718434665,140,69.1,5718434671,212,13.0,5718434663,56,Right,5718434673,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162541,55,1,1,5,24,bk3zg8yaj5uoqhxzwons3bo8a,1,68.6,10.0,2025-05-11T01:12:22.638Z,2025-05-11T01:12:25Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718434933,212,9.4,5718434927,56,Center,5718434929,140,63.6,5718434935,213,2.16,5718434931,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162583,56,1,1,5,26,bk3zg8yaj5uoqhxzwons3bo8a,1,59.0,25.6,2025-05-11T01:12:25.168Z,2025-05-11T01:12:28Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718435181,140,53.7,5718435185,212,26.6,5718435179,56,Center,5718435183,141,63.9,5718435187,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162619,57,1,1,5,30,bk3zg8yaj5uoqhxzwons3bo8a,1,53.7,63.9,2025-05-11T01:12:28.391Z,2025-05-11T01:12:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718435387,212,16.2,5718435391,213,0.92,5718435381,56,Left,5718435385,141,82.9,5718435383,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162661,58,1,1,5,32,bk3zg8yaj5uoqhxzwons3bo8a,1,62.9,82.7,2025-05-11T01:12:30.519Z,2025-05-11T01:12:32Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718435601,141,68.4,5718435605,213,4.69,5718435603,212,9.7,5718435597,56,Center,5718435599,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162687,59,1,1,5,33,bk3zg8yaj5uoqhxzwons3bo8a,1,63.0,71.1,2025-05-11T01:12:32.247Z,2025-05-11T01:12:33Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718435739,141,79.6,5718435747,213,2.16,5718435735,140,59.3,5718435731,56,Left,5718435743,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162757,60,1,1,5,34,bk3zg8yaj5uoqhxzwons3bo8a,1,59.3,79.7,2025-05-11T01:12:33.295Z,2025-05-11T01:12:38Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718436131,141,66.6,5718436135,213,3.61,5718436133,212,19.8,5718436127,56,Back,5718436129,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162809,61,1,1,5,39,bk3zg8yaj5uoqhxzwons3bo8a,1,42.6,66.6,2025-05-11T01:12:37.815Z,2025-05-11T01:12:42Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718436477,212,20.0,5718436479,213,3.92,5718436475,141,46.0,5718436471,56,Back,5718436473,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162861,62,1,1,5,43,bk3zg8yaj5uoqhxzwons3bo8a,1,29.0,45.5,2025-05-11T01:12:41.792Z,2025-05-11T01:12:45Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718436755,56,Back,5718436763,213,0.38,5718436761,212,11.1,5718436757,140,38.8,5718436759,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162897,63,1,1,5,46,bk3zg8yaj5uoqhxzwons3bo8a,1,36.8,47.3,2025-05-11T01:12:44.849Z,2025-05-11T01:12:47Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718436971,141,16.7,5718436975,213,5.09,5718436973,212,22.4,5718436967,56,Back,5718436969,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162931,64,1,1,5,48,bk3zg8yaj5uoqhxzwons3bo8a,0,44.4,16.7,2025-05-11T01:12:47.167Z,2025-05-11T01:12:51Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718437163,140,84.6,5718437165,141,40.6,5718437171,1,,5718437161,56,Center,5718437159,155,,5718437167,212,45.2,5718437169,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163187,41,1,1,6,9,2iwybwokic7nmr1t33abdbjoq,1,10.2,49.1,2025-05-11T01:13:07.642Z,2025-05-11T01:13:11Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718438649,141,67.8,5718438647,140,11.2,5718438653,213,1.49,5718438645,56,Back,5718438651,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163197,42,1,1,6,12,2iwybwokic7nmr1t33abdbjoq,1,11.2,67.8,2025-05-11T01:13:10.994Z,2025-05-11T01:13:12Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718438717,213,3.98,5718438709,56,Back,5718438715,212,16.2,5718438711,140,0.9,5718438713,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163255,43,1,1,6,13,2iwybwokic7nmr1t33abdbjoq,1,0.9,50.1,2025-05-11T01:13:12.010Z,2025-05-11T01:13:16Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718439089,212,15.5,5718439087,141,70.5,5718439085,140,7.4,5718439091,213,1.11,5718439083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163285,44,1,1,6,18,2iwybwokic7nmr1t33abdbjoq,1,16.1,86.9,2025-05-11T01:13:16.562Z,2025-05-11T01:13:19Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718439281,213,0.33,5718439279,212,13.4,5718439275,140,28.2,5718439277,141,93.3,5718439273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163297,45,1,1,6,21,2iwybwokic7nmr1t33abdbjoq,0,28.2,93.0,2025-05-11T01:13:19.650Z,2025-05-11T01:13:20Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5718439393,141,84.6,5718439397,213,4.39,5718439395,212,6.0,5718439389,56,Back,5718439391,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163385,66,1,1,6,25,bk3zg8yaj5uoqhxzwons3bo8a,1,62.0,14.9,2025-05-11T01:13:23.928Z,2025-05-11T01:13:26Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5718439913,212,6.0,5718439907,56,Right,5718439915,213,4.24,5718439909,140,59.4,5718439911,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163405,67,1,1,6,27,bk3zg8yaj5uoqhxzwons3bo8a,1,58.4,8.6,2025-05-11T01:13:26.231Z,2025-05-11T01:13:27Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718440007,212,8.5,5718440009,213,0.96,5718440001,56,Right,5718440005,141,18.8,5718440003,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163447,68,1,1,6,29,bk3zg8yaj5uoqhxzwons3bo8a,1,61.9,18.3,2025-05-11T01:13:27.567Z,2025-05-11T01:13:31Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718440233,140,66.5,5718440235,141,11.6,5718440231,56,Right,5718440239,213,5.53,5718440237,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163477,69,1,1,6,32,bk3zg8yaj5uoqhxzwons3bo8a,1,67.0,9.4,2025-05-11T01:13:30.879Z,2025-05-11T01:13:33Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5718440395,56,Right,5718440401,212,11.6,5718440399,141,18.5,5718440397,140,57.6,5718440403,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163499,70,1,1,6,34,bk3zg8yaj5uoqhxzwons3bo8a,1,51.3,21.6,2025-05-11T01:13:32.833Z,2025-05-11T01:13:34Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718440553,141,30.6,5718440555,212,8.3,5718440551,140,56.6,5718440557,213,0.83,5718440549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163729,71,1,1,6,35,bk3zg8yaj5uoqhxzwons3bo8a,1,55.1,32.4,2025-05-11T01:13:34Z,2025-05-11T01:13:54Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718441901,56,Back,5718441905,141,55.8,5718441903,140,46.7,5718441907,212,18.2,5718441909,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163737,72,27,1,6,50,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-11T01:13:48.314Z,2025-05-11T01:13:54Z,,,,,5718441927,41,Injury,5718441929,53,ew8oodr9hiuqve7xlz24xznfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163761,73,28,1,6,58,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-11T01:13:56.416Z,2025-05-11T01:13:56Z,,,,,5718442061,55,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164169,47,28,1,7,27,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-11T01:14:25.469Z,2025-05-11T01:14:25Z,,,,,5718444377,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164147,75,1,1,7,30,bk3zg8yaj5uoqhxzwons3bo8a,1,24.8,58.3,2025-05-11T01:14:29.271Z,2025-05-11T02:02:55Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718616101,141,43.2,5718616105,213,5.21,5718616103,212,11.7,5718616097,56,Back,5718616099,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164153,76,1,1,7,31,bk3zg8yaj5uoqhxzwons3bo8a,1,33.6,47.0,2025-05-11T01:14:29.431Z,2025-05-11T02:03:23Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718617173,140,28.6,5718617177,212,18.7,5718617175,141,73.4,5718617179,213,1.86,5718617171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164271,77,1,1,7,31,bk3zg8yaj5uoqhxzwons3bo8a,1,29.6,74.5,2025-05-11T01:14:29.816Z,2025-05-11T02:03:29Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718444813,212,26.6,5718444815,213,4.04,5718444811,141,44.0,5718444805,56,Back,5718444809,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164291,78,1,1,7,32,bk3zg8yaj5uoqhxzwons3bo8a,1,14.2,45.8,2025-05-11T01:14:30.767Z,2025-05-11T02:03:31Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718444939,56,Back,5718444947,213,5.16,5718444943,141,14.3,5718444945,212,23.8,5718444941,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164311,79,1,1,7,33,bk3zg8yaj5uoqhxzwons3bo8a,1,24.4,14.0,2025-05-11T01:14:31.815Z,2025-05-11T01:14:33Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718445097,212,15.2,5718445091,56,Back,5718445099,213,0.51,5718445095,141,25.0,5718445093,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164357,80,1,1,7,35,bk3zg8yaj5uoqhxzwons3bo8a,0,37.0,25.0,2025-05-11T01:14:33.527Z,2025-05-11T01:14:36Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718445337,213,3.45,5718445331,140,12.6,5718445335,212,26.8,5718445333,141,13.2,5718445329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164401,48,61,1,7,41,2iwybwokic7nmr1t33abdbjoq,0,84.5,96.2,2025-05-11T01:14:40.130Z,2025-05-11T01:14:40Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5718445609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164415,49,5,1,7,42,2iwybwokic7nmr1t33abdbjoq,0,85.3,101.2,2025-05-11T01:14:40.623Z,2025-05-11T04:31:28Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5718446103,233,81,5718445699,347,,5718445697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164479,81,5,1,7,42,bk3zg8yaj5uoqhxzwons3bo8a,1,14.7,-1.2,2025-05-11T01:14:40.623Z,2025-05-11T04:31:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718446075,233,49,5718446047,347,,5718446045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164525,82,1,1,7,47,bk3zg8yaj5uoqhxzwons3bo8a,1,13.4,0.0,2025-05-11T01:14:45.655Z,2025-05-11T01:14:48Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718446275,140,7.5,5718446271,107,,5718446273,56,Back,5718446279,141,39.7,5718446285,1,,5718446281,212,28.8,5718446283,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164647,83,1,1,7,50,bk3zg8yaj5uoqhxzwons3bo8a,1,6.9,37.4,2025-05-11T01:14:48.600Z,2025-05-11T01:14:57Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718446889,141,85.9,5718446887,140,27.9,5718446893,213,0.98,5718446891,212,39.7,5718446895,1,,5718446885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164723,85,1,1,7,59,bk3zg8yaj5uoqhxzwons3bo8a,1,34.7,88.7,2025-05-11T01:14:57.751Z,2025-05-11T01:15:03Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718447361,212,10.7,5718447363,213,4.14,5718447355,56,Back,5718447359,141,75.4,5718447357,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164765,86,1,1,8,4,bk3zg8yaj5uoqhxzwons3bo8a,1,29.7,70.5,2025-05-11T01:15:03.095Z,2025-05-11T01:15:06Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718447621,213,4.39,5718447615,141,47.9,5718447619,212,16.2,5718447609,56,Back,5718447611,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813164783,87,1,1,8,7,bk3zg8yaj5uoqhxzwons3bo8a,1,22.4,45.7,2025-05-11T01:15:05.991Z,2025-05-11T01:15:08Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718447695,56,Back,5718447697,140,26.7,5718447703,212,15.0,5718447705,213,5.02,5718447701,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
