id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2813204129,33,1,1,3,28,7neuneh44n9rtsfsh6r0sb9no,1,27.0,22.1,2025-05-11T02:13:48.823Z,2025-05-11T02:13:51Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718641801,141,53.4,5718641797,56,Back,5718641805,213,1.70,5718641803,212,21.5,5718641799,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204193,34,1,1,3,30,7neuneh44n9rtsfsh6r0sb9no,1,25.9,50.7,2025-05-11T02:13:50.942Z,2025-05-11T02:13:58Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718642109,56,Back,5718642111,140,28.9,5718642115,212,11.1,5718642113,141,35.1,5718642117,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204233,35,1,1,3,38,7neuneh44n9rtsfsh6r0sb9no,1,57.4,19.4,2025-05-11T02:13:58.735Z,2025-05-11T03:02:18Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718642359,141,12.8,5718642361,212,15.3,5718642357,140,71.3,5718642363,213,5.98,5718642355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813221277,347,1,1,3,44,7neuneh44n9rtsfsh6r0sb9no,1,54.9,23.6,2025-05-11T02:14:04.433Z,2025-05-11T03:02:43Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718737379,56,Right,5718737383,141,11.9,5718737385,212,20.3,5718737381,140,72.7,5718737387,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204275,36,1,1,3,45,7neuneh44n9rtsfsh6r0sb9no,1,71.2,11.6,2025-05-11T02:14:05.894Z,2025-05-11T02:14:06Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718642555,212,9.9,5718642553,141,14.4,5718642557,213,2.95,5718642549,56,Right,5718642551,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204307,37,1,1,3,46,7neuneh44n9rtsfsh6r0sb9no,1,61.9,14.4,2025-05-11T02:14:06.783Z,2025-05-11T02:14:09Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718642721,212,12.0,5718642719,141,28.5,5718642717,140,55.0,5718642723,213,2.22,5718642715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204351,38,1,1,3,48,7neuneh44n9rtsfsh6r0sb9no,1,49.7,46.1,2025-05-11T02:14:08.815Z,2025-05-11T02:14:14Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718642949,213,0.80,5718642941,56,Center,5718642943,140,62.9,5718642945,141,67.2,5718642947,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204373,39,1,1,3,54,7neuneh44n9rtsfsh6r0sb9no,1,61.8,73.0,2025-05-11T02:14:14.687Z,2025-05-11T02:14:16Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718643041,213,5.18,5718643039,212,15.0,5718643037,141,53.3,5718643033,56,Center,5718643035,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204379,40,1,1,3,55,7neuneh44n9rtsfsh6r0sb9no,1,68.3,53.1,2025-05-11T02:14:15.911Z,2025-05-11T02:14:17Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718643077,213,2.43,5718643069,56,Center,5718643075,212,4.9,5718643073,141,57.8,5718643111,156,,5718643071,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204395,41,1,1,3,57,7neuneh44n9rtsfsh6r0sb9no,0,64.7,57.8,2025-05-11T02:14:17.531Z,2025-05-11T02:15:16Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718643149,141,53.9,5718645501,236,,5718643153,213,5.82,5718643151,212,6.0,5718645507,286,,5718643147,140,69.8,5718643145,56,Center,5718645503,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204387,25,74,1,3,57,8cpjplodpphtkbt0hq8sr8mqs,1,23.8,33.1,2025-05-11T02:14:17.532Z,2025-05-11T02:15:16Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718645523,233,41,5718643115,56,Back,5718645489,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204427,27,1,1,3,59,8cpjplodpphtkbt0hq8sr8mqs,0,43.3,31.3,2025-05-11T02:14:20.365Z,2025-05-11T02:14:22Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718643325,212,36.7,5718643323,141,0.0,5718643327,213,5.62,5718643329,1,,5718643319,56,Right,5718643321,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204433,28,5,1,4,2,8cpjplodpphtkbt0hq8sr8mqs,0,68.3,-1.8,2025-05-11T02:14:22.438Z,2025-05-11T04:42:54Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718643351,347,,5718643349,56,Right,5718643481,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204451,42,5,1,4,2,7neuneh44n9rtsfsh6r0sb9no,1,31.7,101.8,2025-05-11T02:14:22.438Z,2025-05-11T04:42:54Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718643447,56,Back,5718643449,347,,5718643471,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204491,44,1,1,4,11,7neuneh44n9rtsfsh6r0sb9no,1,35.9,100.0,2025-05-11T02:14:31.807Z,2025-05-11T02:14:32Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718643709,140,35.4,5718643711,141,84.7,5718643713,212,11.4,5718643705,107,,5718643715,213,4.67,5718643707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204547,45,1,1,4,12,7neuneh44n9rtsfsh6r0sb9no,1,35.4,84.7,2025-05-11T02:14:32.743Z,2025-05-11T02:14:41Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718644025,141,49.1,5718644023,140,31.7,5718644027,212,24.5,5718644021,56,Back,5718644029,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204559,46,1,1,4,21,7neuneh44n9rtsfsh6r0sb9no,1,34.5,46.1,2025-05-11T02:14:41.599Z,2025-05-11T03:03:50Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718644089,140,51.5,5718644095,213,5.94,5718644093,212,19.0,5718644087,56,Center,5718644091,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204593,47,1,1,4,23,7neuneh44n9rtsfsh6r0sb9no,1,63.7,38.0,2025-05-11T02:14:43.983Z,2025-05-11T02:14:52Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718644281,56,Center,5718644289,213,0.09,5718644287,212,5.8,5718644285,141,38.8,5718644283,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204571,29,83,1,4,23,8cpjplodpphtkbt0hq8sr8mqs,0,23.8,80.2,2025-05-11T02:14:44.077Z,2025-05-11T02:14:48Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718644371,399,23vdzclmewq139wius9oy3m51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204599,48,4,1,4,25,7neuneh44n9rtsfsh6r0sb9no,1,76.7,32.1,2025-05-11T02:14:45.967Z,2025-05-11T02:38:46Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718644755,295,,5718644333,286,,5718644325,13,,5718644327,56,Center,5718644519,233,30,5718644329,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204605,30,4,1,4,25,8cpjplodpphtkbt0hq8sr8mqs,0,23.3,67.9,2025-05-11T02:14:45.968Z,2025-05-11T02:38:46Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718644565,233,48,5718644511,285,,5718644509,152,,5718644505,295,,5718644503,13,,5718644507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204877,50,13,1,5,14,7neuneh44n9rtsfsh6r0sb9no,1,74.5,31.0,2025-05-11T02:15:34.600Z,2025-05-11T03:04:13Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718646515,230,97.7,5718646505,75,,5718646503,20,,5718646513,458,,5718646009,26,,5718646013,56,Center,5718646517,231,47.7,5718646507,102,39.0,5718646011,18,5718646509,103,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205121,31,5,1,5,15,8cpjplodpphtkbt0hq8sr8mqs,1,-1.4,58.0,2025-05-11T02:15:35.830Z,2025-05-11T04:42:54Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718647533,346,,5718647555,233,51,5718647531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813204971,51,5,1,5,15,7neuneh44n9rtsfsh6r0sb9no,0,101.4,42.0,2025-05-11T02:15:35.830Z,2025-05-11T04:42:55Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718646469,56,Center,5718646471,346,,5718647571,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205147,32,1,1,5,43,8cpjplodpphtkbt0hq8sr8mqs,0,4.4,39.8,2025-05-11T02:16:04.151Z,2025-05-11T02:16:08Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718647673,141,24.7,5718647675,212,57.7,5718647669,56,Center,5718647677,213,6.10,5718647679,1,,5718647683,74,,5718647671,140,58.5,5718647667,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205161,52,44,1,5,47,7neuneh44n9rtsfsh6r0sb9no,1,43.4,66.3,2025-05-11T02:16:07.782Z,2025-05-11T02:16:14Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718647751,56,Back,5718647755,233,33,5718647753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205153,33,44,1,5,47,8cpjplodpphtkbt0hq8sr8mqs,0,56.6,33.7,2025-05-11T02:16:07.783Z,2025-05-11T02:16:16Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718647789,233,52,5718647713,56,Center,5718647715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205207,53,1,1,5,47,7neuneh44n9rtsfsh6r0sb9no,1,46.0,53.1,2025-05-11T02:16:08.096Z,2025-05-11T02:48:31Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718648009,3,,5718648019,213,5.83,5718648011,56,Center,5718648017,212,9.1,5718648015,141,47.2,5718648013,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205415,59,1,1,5,50,7neuneh44n9rtsfsh6r0sb9no,0,48.1,48.4,2025-05-11T02:16:11.057Z,2025-05-11T02:49:06Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718649217,213,5.76,5718649209,140,57.6,5718649215,212,11.5,5718649205,56,Center,5718649203,155,,5718649213,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205173,34,8,1,5,51,8cpjplodpphtkbt0hq8sr8mqs,1,35.7,62.6,2025-05-11T02:16:11.447Z,2025-05-11T02:56:42Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718726873,15,,5718647839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205199,35,45,1,5,53,8cpjplodpphtkbt0hq8sr8mqs,0,39.0,64.3,2025-05-11T02:16:13.861Z,2025-05-11T02:56:49Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718647973,56,Back,5718648201,233,55,5718647975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205223,55,3,1,5,53,7neuneh44n9rtsfsh6r0sb9no,1,61.0,35.7,2025-05-11T02:16:13.861Z,2025-05-11T02:38:52Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718648083,56,Center,5718648085,286,,5718648099,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205247,56,1,1,5,55,7neuneh44n9rtsfsh6r0sb9no,1,71.2,38.8,2025-05-11T02:16:16.112Z,2025-05-11T02:16:20Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718648235,141,14.4,5718648233,140,78.5,5718648237,212,18.3,5718648231,56,Right,5718648239,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205261,57,1,1,5,59,7neuneh44n9rtsfsh6r0sb9no,0,84.1,9.8,2025-05-11T02:16:20.065Z,2025-05-11T02:16:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718648357,212,26.7,5718648349,155,,5718648355,141,40.3,5718648353,140,100.0,5718648347,2,,5718648351,56,Center,5718648359,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205457,36,5,1,6,2,8cpjplodpphtkbt0hq8sr8mqs,1,-0.6,62.4,2025-05-11T02:16:22.460Z,2025-05-11T04:42:55Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718649427,56,Back,5718649439,233,58,5718649429,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205391,58,5,1,6,2,7neuneh44n9rtsfsh6r0sb9no,0,100.6,37.6,2025-05-11T02:16:22.460Z,2025-05-11T04:42:56Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718649459,233,36,5718649095,346,,5718649093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205485,37,1,1,6,28,8cpjplodpphtkbt0hq8sr8mqs,0,4.4,41.6,2025-05-11T02:16:49.359Z,2025-05-11T02:16:53Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718649577,140,66.8,5718649575,56,Center,5718649581,212,66.6,5718649589,74,,5718649573,124,,5718649585,1,,5718649583,213,6.10,5718649579,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205497,60,44,1,6,32,7neuneh44n9rtsfsh6r0sb9no,1,33.8,71.0,2025-05-11T02:16:52.654Z,2025-05-11T03:11:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718649695,233,38,5718649641,285,,5718649639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205491,38,44,1,6,32,8cpjplodpphtkbt0hq8sr8mqs,0,66.2,29.0,2025-05-11T02:16:52.655Z,2025-05-11T03:11:34Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718649621,286,,5718649619,56,Center,5718649713,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205507,61,1,1,6,32,7neuneh44n9rtsfsh6r0sb9no,0,34.8,62.9,2025-05-11T02:16:53.137Z,2025-05-11T02:16:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718649667,140,39.9,5718649669,141,66.1,5718649671,212,5.8,5718649665,56,Back,5718649663,3,,5718649673,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205515,39,1,1,6,34,8cpjplodpphtkbt0hq8sr8mqs,0,52.9,14.3,2025-05-11T02:16:54.951Z,2025-05-11T02:16:56Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5718649781,233,62,5718649729,1,,5718649717,157,,5718649719,56,Right,5718649785,286,,5718649727,213,0.42,5718649721,140,58.3,5718649723,141,18.0,5718649725,212,5718649779,236,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205527,62,74,1,6,34,7neuneh44n9rtsfsh6r0sb9no,1,40.2,66.3,2025-05-11T02:16:54.952Z,2025-05-11T02:38:57Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718649775,56,Back,5718649803,233,39,5718649777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205565,40,5,1,6,36,8cpjplodpphtkbt0hq8sr8mqs,1,50.2,-1.6,2025-05-11T02:16:56.663Z,2025-05-11T04:42:56Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5718649949,56,Right,5718649951,347,,5718649981,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205559,63,5,1,6,36,7neuneh44n9rtsfsh6r0sb9no,0,49.8,101.6,2025-05-11T02:16:56.663Z,2025-05-11T04:42:56Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718649927,56,Back,5718649929,347,,5718649987,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205585,41,1,1,6,39,8cpjplodpphtkbt0hq8sr8mqs,1,42.9,0.0,2025-05-11T02:17:00.319Z,2025-05-11T02:17:03Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718650069,1,,5718650061,140,28.4,5718650059,56,Back,5718650057,107,,5718650067,213,2.25,5718650063,141,26.1,5718650065,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205633,42,1,1,6,43,8cpjplodpphtkbt0hq8sr8mqs,1,33.3,27.3,2025-05-11T02:17:03.663Z,2025-05-11T02:17:08Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718650319,212,21.7,5718650321,213,1.75,5718650317,141,58.7,5718650313,56,Back,5718650315,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205691,43,1,1,6,48,8cpjplodpphtkbt0hq8sr8mqs,1,20.9,67.0,2025-05-11T02:17:08.471Z,2025-05-11T02:20:56Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718650585,213,0.43,5718650583,212,50.2,5718650579,140,64.4,5718650587,1,,5718659863,157,,5718650577,56,Left,5718650581,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205695,44,61,1,6,52,8cpjplodpphtkbt0hq8sr8mqs,0,64.4,97.4,2025-05-11T02:17:13.178Z,2025-05-11T02:21:40Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718650607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205717,65,1,1,6,54,7neuneh44n9rtsfsh6r0sb9no,1,24.9,11.4,2025-05-11T02:17:14.601Z,2025-05-11T02:17:16Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718650705,213,2.46,5718650703,212,23.2,5718650697,56,Back,5718650699,140,7.8,5718650701,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205777,66,1,1,6,56,7neuneh44n9rtsfsh6r0sb9no,0,7.8,33.0,2025-05-11T02:17:16.617Z,2025-05-11T02:17:23Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5718650977,141,27.6,5718650975,140,42.1,5718650973,56,Back,5718650981,213,6.18,5718650971,157,,5718650979,212,36.2,5718650983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205771,45,44,1,6,58,8cpjplodpphtkbt0hq8sr8mqs,1,50.8,77.1,2025-05-11T02:17:18.545Z,2025-05-11T02:21:44Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718661829,233,67,5718650953,56,Center,5718650955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205779,67,44,1,6,58,7neuneh44n9rtsfsh6r0sb9no,0,49.2,22.9,2025-05-11T02:17:18.546Z,2025-05-11T02:21:44Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718650989,285,,5718661805,233,45,5718650987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205785,46,1,1,6,58,8cpjplodpphtkbt0hq8sr8mqs,1,55.3,84.2,2025-05-11T02:17:19.144Z,2025-05-11T02:20:48Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718651017,3,,5718651029,213,0.00,5718651021,56,Left,5718651027,212,0.1,5718651019,168,,5718651025,141,84.2,5718651023,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206115,50,44,1,7,1,8cpjplodpphtkbt0hq8sr8mqs,1,52.0,81.2,2025-05-11T02:17:21.968Z,2025-05-11T02:21:47Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718661987,233,86,5718654709,286,,5718652783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206425,86,44,1,7,1,7neuneh44n9rtsfsh6r0sb9no,0,48.0,18.8,2025-05-11T02:17:21.969Z,2025-05-11T02:21:47Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718661991,233,50,5718654697,285,,5718654581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205807,47,1,1,7,2,8cpjplodpphtkbt0hq8sr8mqs,1,47.8,72.9,2025-05-11T02:17:22.552Z,2025-05-11T02:20:54Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718651157,3,,5718651167,213,2.22,5718651159,56,Back,5718651161,140,41.1,5718651165,212,11.6,5718651163,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205829,48,1,1,7,5,8cpjplodpphtkbt0hq8sr8mqs,0,40.9,86.5,2025-05-11T02:17:26.392Z,2025-05-11T02:19:58Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718657047,157,,5718651285,56,Left,5718651291,212,41.8,5718651295,1,,5718651289,141,96.8,5718651287,140,80.1,5718651293,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205853,68,43,1,7,10,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-11T02:17:31.105Z,2025-05-11T02:17:37Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718651671,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205913,69,1,1,7,13,7neuneh44n9rtsfsh6r0sb9no,1,21.4,15.2,2025-05-11T02:17:33.593Z,2025-05-11T02:17:39Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718651733,213,1.12,5718651725,56,Back,5718651731,212,18.9,5718651729,141,40.3,5718651727,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205935,71,1,1,7,20,7neuneh44n9rtsfsh6r0sb9no,1,25.6,32.5,2025-05-11T02:17:40.897Z,2025-05-11T02:17:43Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718651867,141,16.5,5718651869,212,10.9,5718651871,213,4.82,5718651865,140,26.7,5718651863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205987,72,1,1,7,22,7neuneh44n9rtsfsh6r0sb9no,1,29.2,15.8,2025-05-11T02:17:43.305Z,2025-05-11T02:17:48Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718652137,212,32.0,5718652135,141,13.1,5718652133,140,59.6,5718652139,213,6.23,5718652131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206003,73,1,1,7,28,7neuneh44n9rtsfsh6r0sb9no,1,65.0,27.6,2025-05-11T02:17:48.777Z,2025-05-11T02:17:50Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718652215,213,3.72,5718652213,212,7.3,5718652207,56,Center,5718652211,141,21.8,5718652209,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205989,49,83,1,7,28,8cpjplodpphtkbt0hq8sr8mqs,0,44.0,79.4,2025-05-11T02:17:49.096Z,2025-05-11T02:17:53Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718652347,399,5u1uufcs8jlvvkzodpi5ykovd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206021,74,1,1,7,30,7neuneh44n9rtsfsh6r0sb9no,1,59.2,21.8,2025-05-11T02:17:50.657Z,2025-05-11T02:17:52Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718652319,212,12.2,5718652309,56,Center,5718652311,140,56.9,5718652315,141,39.4,5718652323,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206083,75,1,1,7,32,7neuneh44n9rtsfsh6r0sb9no,1,57.5,40.7,2025-05-11T02:17:53.097Z,2025-05-11T02:17:59Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718652639,213,1.07,5718652631,56,Left,5718652635,141,79.0,5718652633,140,71.0,5718652637,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206109,76,1,1,7,38,7neuneh44n9rtsfsh6r0sb9no,0,75.0,83.9,2025-05-11T02:17:58.921Z,2025-05-11T02:18:00Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718652749,213,4.85,5718652739,155,,5718652741,56,Center,5718652737,2,,5718652747,212,24.4,5718652743,140,78.3,5718652745,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
