id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2797558951,46,5,1,3,21,87c66ubwpzykovmkaf1t46bis,0,101.0,27.2,2025-04-06T20:11:30.148Z,2025-04-06T22:58:28Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632284597,346,,5632758251,233,14,5632284595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559187,15,1,1,3,35,2iwybwokic7nmr1t33abdbjoq,1,4.3,49.3,2025-04-06T20:11:44.966Z,2025-04-06T20:11:48Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632285995,212,15.5,5632285999,213,1.17,5632285987,140,10.1,5632285985,56,Back,5632285983,124,,5632286009,237,,5632285989,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559217,16,1,1,3,39,2iwybwokic7nmr1t33abdbjoq,1,11.1,71.9,2025-04-06T20:11:48.327Z,2025-04-06T20:11:49Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632286091,140,18.1,5632286093,141,92.4,5632286095,212,15.8,5632286097,213,1.09,5632286089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559393,17,1,1,3,40,2iwybwokic7nmr1t33abdbjoq,1,18.1,92.4,2025-04-06T20:11:49.527Z,2025-04-06T20:12:02Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632287053,140,28.5,5632287055,141,87.6,5632287059,213,5.99,5632287057,212,11.4,5632287051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559461,18,1,1,3,53,2iwybwokic7nmr1t33abdbjoq,1,34.3,91.2,2025-04-06T20:12:02.495Z,2025-04-06T20:12:05Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5632287383,56,Back,5632287385,140,28.7,5632287389,212,6.0,5632287387,141,93.2,5632287391,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559463,19,4,1,3,55,2iwybwokic7nmr1t33abdbjoq,1,28.6,87.2,2025-04-06T20:12:04.634Z,2025-04-06T20:12:09Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632287427,233,47,5632287417,56,Back,5632287415,13,,5632287423,285,,5632287421,265,,5632287419,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559433,47,4,1,3,55,87c66ubwpzykovmkaf1t46bis,0,71.4,12.8,2025-04-06T20:12:04.635Z,2025-04-06T20:12:10Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5632287351,265,,5632287479,233,19,5632287347,56,Right,5632287353,286,,5632287345,13,,5632287349,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559607,20,1,1,4,8,2iwybwokic7nmr1t33abdbjoq,1,30.2,93.0,2025-04-06T20:12:17.079Z,2025-04-06T20:12:19Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632288307,152,,5632288311,140,23.3,5632288313,141,73.7,5632288315,212,15.0,5632288309,56,Back,5632288317,213,4.21,5632288305,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559633,21,1,1,4,10,2iwybwokic7nmr1t33abdbjoq,1,23.3,73.7,2025-04-06T20:12:19.119Z,2025-04-06T20:12:21Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632288457,141,90.5,5632288459,212,12.5,5632288461,213,1.16,5632288453,56,Back,5632288455,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559739,22,1,1,4,12,2iwybwokic7nmr1t33abdbjoq,1,28.1,90.5,2025-04-06T20:12:21.159Z,2025-04-06T20:12:33Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632289149,56,Back,5632289157,212,11.4,5632289153,141,94.1,5632289151,140,38.7,5632289161,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559747,23,4,1,4,19,2iwybwokic7nmr1t33abdbjoq,1,39.2,85.6,2025-04-06T20:12:28.537Z,2025-04-06T20:12:39Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632289223,13,,5632289235,265,,5632289271,233,48,5632289227,56,Back,5632289231,152,,5632289237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559697,48,4,1,4,19,87c66ubwpzykovmkaf1t46bis,0,60.8,14.4,2025-04-06T20:12:28.538Z,2025-04-06T20:12:40Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632288889,152,,5632288887,56,Right,5632288891,265,,5632288893,285,,5632288885,13,,5632289323,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559815,24,1,1,4,28,2iwybwokic7nmr1t33abdbjoq,1,44.3,93.3,2025-04-06T20:12:37.479Z,2025-04-06T20:12:40Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632289613,152,,5632289615,56,Back,5632289623,213,3.67,5632289621,212,9.5,5632289619,141,86.3,5632289617,140,36.5,5632289611,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559841,25,1,1,4,30,2iwybwokic7nmr1t33abdbjoq,1,36.5,86.3,2025-04-06T20:12:39.191Z,2025-04-06T20:12:42Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632289743,213,6.06,5632289745,1,,5632289741,212,44.6,5632289737,140,77.9,5632289735,56,Center,5632289733,155,,5632289739,141,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559845,26,61,1,4,32,2iwybwokic7nmr1t33abdbjoq,0,77.9,71.9,2025-04-06T20:12:42.007Z,2025-04-06T20:12:42Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5632289751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559893,27,1,1,4,33,2iwybwokic7nmr1t33abdbjoq,0,43.3,68.4,2025-04-06T20:12:42.239Z,2025-04-06T20:16:07Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632289997,3,,5632290001,140,59.6,5632290003,141,40.3,5632290005,212,25.7,5632289999,56,Center,5632290007,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559867,49,12,1,4,36,87c66ubwpzykovmkaf1t46bis,1,23.7,29.2,2025-04-06T20:12:45.282Z,2025-04-06T23:00:11Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632289877,212,27.7,5632289879,213,6.17,5632289871,56,Back,5632289875,141,24.7,5632289873,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559943,51,1,1,4,41,87c66ubwpzykovmkaf1t46bis,1,36.1,63.4,2025-04-06T20:12:50.793Z,2025-04-06T20:12:52Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5632290273,213,1.04,5632290269,141,74.1,5632290267,140,40.2,5632290265,56,Back,5632290271,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559993,52,1,1,4,43,87c66ubwpzykovmkaf1t46bis,1,39.6,87.5,2025-04-06T20:12:52.625Z,2025-04-06T20:12:57Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632290489,212,9.3,5632290485,140,38.9,5632290483,56,Back,5632290491,213,4.63,5632290487,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797559999,53,1,1,4,47,87c66ubwpzykovmkaf1t46bis,1,38.7,73.3,2025-04-06T20:12:56.864Z,2025-04-06T20:12:58Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632290539,212,10.3,5632290533,56,Back,5632290535,140,29.1,5632290537,141,76.3,5632290541,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560023,54,1,1,4,48,87c66ubwpzykovmkaf1t46bis,1,26.0,76.6,2025-04-06T20:12:57.944Z,2025-04-06T20:12:59Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632290665,56,Back,5632290671,212,10.6,5632290673,213,6.20,5632290667,140,36.1,5632290669,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560055,55,1,1,4,50,87c66ubwpzykovmkaf1t46bis,1,40.8,75.6,2025-04-06T20:12:59.585Z,2025-04-06T20:13:04Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632290913,56,Back,5632290915,140,36.4,5632290921,213,4.53,5632290917,141,39.4,5632290919,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560111,56,1,1,4,55,87c66ubwpzykovmkaf1t46bis,1,34.6,24.4,2025-04-06T20:13:04.160Z,2025-04-06T20:13:09Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632291241,140,33.6,5632291245,212,26.9,5632291243,141,63.9,5632291239,56,Back,5632291247,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560115,57,1,1,5,0,87c66ubwpzykovmkaf1t46bis,1,32.5,72.7,2025-04-06T20:13:09.840Z,2025-04-06T20:13:11Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632291299,56,Back,5632291309,213,0.85,5632291307,212,9.9,5632291305,141,83.6,5632291303,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560145,58,1,1,5,2,87c66ubwpzykovmkaf1t46bis,1,39.0,89.9,2025-04-06T20:13:11.696Z,2025-04-06T20:13:14Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632291481,213,3.96,5632291475,140,29.9,5632291473,56,Back,5632291479,212,14.0,5632291477,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560217,59,1,1,5,5,87c66ubwpzykovmkaf1t46bis,1,30.6,77.9,2025-04-06T20:13:14.680Z,2025-04-06T20:13:22Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632291941,213,4.26,5632291937,141,44.9,5632291935,140,20.1,5632291933,56,Back,5632291939,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560239,60,1,1,5,12,87c66ubwpzykovmkaf1t46bis,1,13.9,48.8,2025-04-06T20:13:21.960Z,2025-04-06T20:13:24Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632292071,212,12.8,5632292065,56,Back,5632292069,141,46.1,5632292067,140,26.0,5632292073,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560297,61,1,1,5,15,87c66ubwpzykovmkaf1t46bis,1,34.2,43.6,2025-04-06T20:13:24.367Z,2025-04-06T20:13:29Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632292409,140,36.2,5632292413,212,21.1,5632292415,213,1.47,5632292407,56,Back,5632292411,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560355,62,1,1,5,20,87c66ubwpzykovmkaf1t46bis,1,31.0,78.7,2025-04-06T20:13:29.135Z,2025-04-06T20:13:34Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632292735,56,Back,5632292743,213,4.62,5632292741,212,18.6,5632292737,140,29.4,5632292739,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560381,63,1,1,5,24,87c66ubwpzykovmkaf1t46bis,1,30.1,50.1,2025-04-06T20:13:33.935Z,2025-04-06T20:13:36Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632292879,140,43.2,5632292881,141,21.9,5632292883,212,23.6,5632292877,56,Back,5632292885,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560425,64,1,1,5,27,87c66ubwpzykovmkaf1t46bis,1,52.6,18.0,2025-04-06T20:13:36.567Z,2025-04-06T20:13:40Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632293149,141,11.3,5632293145,56,Right,5632293153,213,5.95,5632293147,140,65.3,5632293151,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560453,65,1,1,5,31,87c66ubwpzykovmkaf1t46bis,0,60.8,13.7,2025-04-06T20:13:40.319Z,2025-04-06T23:00:11Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632293293,141,15.9,5632293295,212,6.9,5632293291,140,67.2,5632293297,213,0.22,5632293289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560589,29,1,1,5,37,2iwybwokic7nmr1t33abdbjoq,1,15.5,87.0,2025-04-06T20:13:46.786Z,2025-04-06T20:16:10Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632294029,56,Back,5632294037,213,4.14,5632294035,212,24.6,5632294033,141,56.6,5632294031,140,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560607,30,1,1,5,38,2iwybwokic7nmr1t33abdbjoq,0,2.8,56.6,2025-04-06T20:13:47.024Z,2025-04-06T20:16:11Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632294131,1,,5632294127,212,40.0,5632294129,213,0.85,5632294121,56,Back,5632294119,157,,5632294125,141,100.0,5632294123,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560613,31,5,1,5,44,2iwybwokic7nmr1t33abdbjoq,0,29.6,101.4,2025-04-06T20:13:53.786Z,2025-04-06T22:31:36Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632294145,56,Back,5632294209,233,66,5632294147,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560601,66,5,1,5,44,87c66ubwpzykovmkaf1t46bis,1,70.4,-1.4,2025-04-06T20:13:53.786Z,2025-04-06T22:58:29Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632294181,233,31,5632294091,347,,5632294089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560659,67,1,1,5,46,87c66ubwpzykovmkaf1t46bis,1,68.8,0.0,2025-04-06T20:13:55.423Z,2025-04-06T20:13:59Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632294429,141,15.0,5632294425,56,Right,5632294423,107,,5632294431,212,13.7,5632294427,140,61.7,5632294433,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560701,68,1,1,5,50,87c66ubwpzykovmkaf1t46bis,1,52.0,20.7,2025-04-06T20:13:59.055Z,2025-04-06T20:14:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632294727,141,39.4,5632294731,213,1.96,5632294729,212,13.8,5632294723,56,Back,5632294725,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560723,69,1,1,5,53,87c66ubwpzykovmkaf1t46bis,1,46.4,45.7,2025-04-06T20:14:02.942Z,2025-04-06T20:14:05Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632294867,212,17.3,5632294869,213,5.07,5632294861,56,Center,5632294863,140,52.1,5632294865,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560733,70,1,1,5,56,87c66ubwpzykovmkaf1t46bis,0,51.3,23.0,2025-04-06T20:14:05.119Z,2025-04-06T20:14:05Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632294931,141,29.8,5632294929,140,57.8,5632294927,56,Center,5632294933,212,8.2,5632294935,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560761,32,8,1,5,57,2iwybwokic7nmr1t33abdbjoq,1,36.2,67.5,2025-04-06T20:14:06.839Z,2025-04-06T20:14:07Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632295095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560831,71,1,1,6,1,87c66ubwpzykovmkaf1t46bis,0,59.3,50.1,2025-04-06T20:14:10.783Z,2025-04-06T20:14:11Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632295405,140,65.1,5632295403,56,Center,5632295407,141,61.1,5632295409,212,9.6,5632295411,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560835,33,1,1,6,2,2iwybwokic7nmr1t33abdbjoq,0,24.0,11.2,2025-04-06T20:14:11.103Z,2025-04-06T20:14:12Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5632295421,140,35.6,5632295427,213,6.16,5632295419,56,Back,5632295423,141,8.9,5632295425,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560883,72,8,1,6,6,87c66ubwpzykovmkaf1t46bis,1,63.7,63.3,2025-04-06T20:14:15.423Z,2025-04-06T20:14:15Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632295615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560917,73,1,1,6,8,87c66ubwpzykovmkaf1t46bis,0,72.4,64.9,2025-04-06T20:14:17.894Z,2025-04-06T20:14:18Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632295867,1,,5632295857,56,Right,5632295861,141,17.9,5632295859,140,75.8,5632295855,155,,5632295863,212,32.2,5632295865,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797560961,35,1,1,6,11,2iwybwokic7nmr1t33abdbjoq,1,27.8,79.8,2025-04-06T20:14:20.871Z,2025-04-06T20:14:22Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632296117,212,6.7,5632296119,213,5.45,5632296111,56,Back,5632296115,141,72.5,5632296113,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561003,36,1,1,6,12,2iwybwokic7nmr1t33abdbjoq,1,32.1,72.5,2025-04-06T20:14:21.935Z,2025-04-06T20:14:26Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632296441,213,1.24,5632296437,141,90.2,5632296435,140,36.0,5632296433,56,Back,5632296439,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561039,37,1,1,6,17,2iwybwokic7nmr1t33abdbjoq,1,41.4,93.3,2025-04-06T20:14:26.473Z,2025-04-06T20:14:30Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632296641,213,3.39,5632296637,141,89.3,5632296639,212,11.2,5632296635,140,31.1,5632296633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561061,38,1,1,6,21,2iwybwokic7nmr1t33abdbjoq,1,30.0,67.8,2025-04-06T20:14:30.255Z,2025-04-06T20:14:32Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632296747,141,40.3,5632296749,212,19.0,5632296751,213,4.53,5632296745,140,26.7,5632296743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561111,39,1,1,6,23,2iwybwokic7nmr1t33abdbjoq,1,27.3,38.6,2025-04-06T20:14:32.632Z,2025-04-06T20:14:37Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5632296999,212,19.2,5632296993,56,Back,5632296995,140,24.3,5632296997,141,66.5,5632297001,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561165,40,1,1,6,27,2iwybwokic7nmr1t33abdbjoq,1,28.1,66.9,2025-04-06T20:14:36.919Z,2025-04-06T20:14:40Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632297337,212,20.9,5632297339,213,4.58,5632297331,56,Back,5632297333,140,25.5,5632297335,141,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561225,41,1,1,6,31,2iwybwokic7nmr1t33abdbjoq,1,25.3,37.4,2025-04-06T20:14:40.776Z,2025-04-06T20:14:45Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5632297673,140,10.2,5632297675,141,48.5,5632297679,213,2.70,5632297671,56,Back,5632297677,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561277,42,1,1,6,36,2iwybwokic7nmr1t33abdbjoq,1,13.1,44.5,2025-04-06T20:14:45.719Z,2025-04-06T20:14:49Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632297985,141,46.6,5632297983,140,24.4,5632297987,212,12.0,5632297989,213,0.12,5632297981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561285,43,1,1,6,40,2iwybwokic7nmr1t33abdbjoq,1,24.4,46.6,2025-04-06T20:14:49.112Z,2025-04-06T20:14:51Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5632298027,56,Back,5632298039,212,13.0,5632298065,156,,5632298031,140,12.1,5632298035,141,44.9,5632298043,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561375,44,1,1,6,42,2iwybwokic7nmr1t33abdbjoq,1,12.1,44.9,2025-04-06T20:14:51.567Z,2025-04-06T20:14:57Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632298579,141,13.1,5632298575,56,Right,5632298573,157,,5632298583,213,5.81,5632298585,1,,5632298577,140,52.4,5632298581,212,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561437,45,1,1,6,48,2iwybwokic7nmr1t33abdbjoq,1,52.4,13.1,2025-04-06T20:14:57.159Z,2025-04-06T20:15:02Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5632298983,141,16.6,5632298985,212,15.8,5632298981,140,37.5,5632298979,56,Back,5632298987,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561389,74,83,1,6,49,87c66ubwpzykovmkaf1t46bis,0,61.1,78.4,2025-04-06T20:14:58.877Z,2025-04-06T22:31:51Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632299097,399,c0of0cn2tec0yn2vtwdqgxxpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561451,46,1,1,6,53,2iwybwokic7nmr1t33abdbjoq,1,36.0,42.4,2025-04-06T20:15:02.424Z,2025-04-06T20:15:06Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5632299079,212,37.0,5632299077,141,84.3,5632299237,1,,5632299075,140,58.5,5632299081,213,0.88,5632299073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561575,47,1,1,6,57,2iwybwokic7nmr1t33abdbjoq,1,64.7,78.5,2025-04-06T20:15:06.704Z,2025-04-06T20:15:23Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,1.0,,5632299657,56,Left,5632300515,154,,5632299663,212,22.0,5632300513,210,15,5632299665,213,0.11,5632299661,141,81.9,5632299659,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561585,48,15,1,7,1,2iwybwokic7nmr1t33abdbjoq,1,93.3,65.4,2025-04-06T20:15:10.633Z,2025-04-06T20:15:24Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632300557,102,54.4,5632300549,29,,5632300559,103,7.6,5632299701,64,,5632300561,146,99.1,5632299703,56,Center,5632300563,147,53.6,5632300547,76,,5632300121,72,5632300575,233,75,5632300551,154,5632300553,55,47,5632299699,22,,,,,,,,,,,,,,,,,,,,
2797561593,75,10,1,7,1,87c66ubwpzykovmkaf1t46bis,1,1.8,44.3,2025-04-06T20:15:10.733Z,2025-04-06T20:15:24Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632299773,182,,5632299775,56,Back,5632300595,233,48,5632299771,178,,5632299769,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561609,49,6,1,7,4,2iwybwokic7nmr1t33abdbjoq,1,98.0,62.2,2025-04-06T20:15:13.824Z,2025-04-06T22:58:15Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632299939,56,Center,5632299941,73,,5632299977,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797561629,76,6,1,7,4,87c66ubwpzykovmkaf1t46bis,0,2.0,37.8,2025-04-06T20:15:13.824Z,2025-04-06T22:58:16Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632300009,233,49,5632299953,73,,5632299949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797562347,50,1,1,8,9,2iwybwokic7nmr1t33abdbjoq,0,99.5,99.5,2025-04-06T20:16:18.160Z,2025-04-06T20:16:20Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5632304157,141,40.7,5632304145,155,,5632304143,6,,5632304141,2,,5632304151,56,Center,5632304159,212,40.9,5632304161,213,4.50,5632304147,223,,5632304163,1,5632304155,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797562503,77,12,1,8,11,87c66ubwpzykovmkaf1t46bis,1,7.8,58.4,2025-04-06T20:16:20.779Z,2025-04-06T20:16:30Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632304951,141,40.1,5632304953,212,32.0,5632304955,213,5.88,5632304947,56,Back,5632304949,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
