id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823713093,40,5,1,2,41,224tl8u2smnbyliroayk69nt0,0,100.8,42.8,2025-06-21T23:10:10.929Z,2025-06-22T02:26:53Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777200585,233,15,5777138199,346,,5777138197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713181,17,1,1,2,54,5qfq6cwtrgzd2szijivns7rjl,1,3.8,53.7,2025-06-21T23:10:24.073Z,2025-06-21T23:10:26Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777138715,56,Back,5777138721,212,28.0,5777138717,140,30.4,5777138723,213,6.24,5777138727,237,,5777138713,124,,5777138719,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713205,18,1,1,2,56,5qfq6cwtrgzd2szijivns7rjl,1,28.4,51.8,2025-06-21T23:10:26.810Z,2025-06-21T23:10:29Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777138909,141,19.4,5777138913,213,4.41,5777138907,140,21.8,5777138905,56,Back,5777138911,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713227,19,1,1,2,59,5qfq6cwtrgzd2szijivns7rjl,1,20.9,14.6,2025-06-21T23:10:29.161Z,2025-06-21T23:10:32Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777139021,141,9.8,5777139025,213,6.03,5777139023,212,12.8,5777139017,56,Back,5777139019,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713245,20,1,1,3,2,5qfq6cwtrgzd2szijivns7rjl,1,32.7,9.8,2025-06-21T23:10:32.729Z,2025-06-21T23:14:12Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777139101,213,2.49,5777139095,140,29.3,5777139093,56,Back,5777139099,212,4.5,5777139097,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713253,21,1,1,3,4,5qfq6cwtrgzd2szijivns7rjl,0,29.3,13.8,2025-06-21T23:10:34.251Z,2025-06-21T23:10:35Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777139169,212,46.0,5777139163,56,Center,5777139171,213,0.18,5777139161,157,,5777139165,140,72.4,5777139167,141,25.9,5777139173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713315,42,1,1,3,12,224tl8u2smnbyliroayk69nt0,1,14.5,57.6,2025-06-21T23:10:42.383Z,2025-06-21T23:10:44Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5777139527,213,5.08,5777139519,56,Back,5777139517,123,,5777139523,141,39.4,5777139525,212,13.2,5777139521,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713361,43,1,1,3,14,224tl8u2smnbyliroayk69nt0,1,21.2,38.2,2025-06-21T23:10:44.465Z,2025-06-21T23:10:50Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777139791,140,22.1,5777139795,212,15.5,5777139793,141,60.9,5777139789,56,Back,5777139797,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713391,44,1,1,3,20,224tl8u2smnbyliroayk69nt0,1,28.0,59.3,2025-06-21T23:10:50.167Z,2025-06-21T23:10:54Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777139965,213,1.63,5777139959,140,27.4,5777139961,141,76.1,5777139957,56,Back,5777139963,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713403,45,1,1,3,24,224tl8u2smnbyliroayk69nt0,1,31.3,73.9,2025-06-21T23:10:54.543Z,2025-06-21T23:10:57Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777140033,213,4.56,5777140029,141,50.6,5777140025,56,Back,5777140031,212,16.0,5777140027,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713427,46,1,1,3,27,224tl8u2smnbyliroayk69nt0,0,27.5,46.1,2025-06-21T23:10:57.247Z,2025-06-21T23:11:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777140149,212,21.6,5777140151,213,4.65,5777140143,56,Back,5777140147,141,14.4,5777140145,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713441,22,5,1,3,30,5qfq6cwtrgzd2szijivns7rjl,1,64.3,101.7,2025-06-21T23:11:00.015Z,2025-06-22T02:26:53Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777140259,347,,5777140281,233,47,5777140257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713431,47,5,1,3,30,224tl8u2smnbyliroayk69nt0,0,35.7,-1.7,2025-06-21T23:11:00.015Z,2025-06-22T02:26:54Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777140167,347,,5777140165,56,Back,5777140285,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713451,23,1,1,3,33,5qfq6cwtrgzd2szijivns7rjl,1,58.0,100.0,2025-06-21T23:11:03.033Z,2025-06-21T23:11:04Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777140325,107,,5777140333,212,16.1,5777140327,56,Center,5777140331,141,77.8,5777140335,213,4.52,5777140329,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713453,24,1,1,3,34,5qfq6cwtrgzd2szijivns7rjl,1,55.1,77.8,2025-06-21T23:11:03.914Z,2025-06-22T00:00:43Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777140339,56,Left,5777140343,141,90.9,5777140345,212,12.4,5777140347,213,0.80,5777140341,140,63.3,5777259053,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713483,25,1,1,3,35,5qfq6cwtrgzd2szijivns7rjl,1,63.3,90.9,2025-06-21T23:11:05.049Z,2025-06-21T23:11:08Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777140473,141,84.1,5777140475,212,27.8,5777140477,213,3.31,5777140469,56,Back,5777140471,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713493,26,1,1,3,38,5qfq6cwtrgzd2szijivns7rjl,1,36.7,83.8,2025-06-21T23:11:07.914Z,2025-06-21T23:11:08Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777140537,56,Back,5777140543,212,15.2,5777140539,140,43.0,5777140541,141,63.7,5777140545,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713521,27,1,1,3,38,5qfq6cwtrgzd2szijivns7rjl,1,43.0,63.7,2025-06-21T23:11:08.882Z,2025-06-21T23:11:13Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777140689,56,Back,5777140693,141,47.3,5777140697,213,3.82,5777140691,140,29.7,5777140695,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713539,28,1,1,3,43,5qfq6cwtrgzd2szijivns7rjl,1,26.4,59.6,2025-06-21T23:11:13.410Z,2025-06-21T23:11:15Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777140811,213,3.96,5777140807,141,38.9,5777140805,140,13.8,5777140803,56,Back,5777140809,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713567,29,1,1,3,45,5qfq6cwtrgzd2szijivns7rjl,0,12.9,38.6,2025-06-21T23:11:15.603Z,2025-06-21T23:11:19Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777140965,212,76.9,5777140959,56,Center,5777140961,140,82.7,5777140957,157,,5777140967,213,0.31,5777140969,1,,5777140963,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713667,49,61,1,3,52,224tl8u2smnbyliroayk69nt0,1,35.8,22.5,2025-06-21T23:11:22.167Z,2025-06-22T00:02:01Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777141455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713665,30,5,1,3,53,5qfq6cwtrgzd2szijivns7rjl,1,78.8,101.8,2025-06-21T23:11:23.664Z,2025-06-22T02:26:54Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777141451,56,Left,5777141457,233,48,5777141453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713651,48,5,1,3,53,224tl8u2smnbyliroayk69nt0,0,21.2,-1.8,2025-06-21T23:11:23.664Z,2025-06-22T02:26:54Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777141357,347,,5777141355,56,Back,5777141473,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713695,31,1,1,4,0,5qfq6cwtrgzd2szijivns7rjl,1,80.8,100.0,2025-06-21T23:11:30.018Z,2025-06-21T23:11:33Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777141601,56,Left,5777141611,1,,5777141607,212,28.0,5777141605,141,83.3,5777141603,140,56.9,5777141599,107,,5777141609,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713701,32,1,1,4,1,5qfq6cwtrgzd2szijivns7rjl,0,52.1,89.6,2025-06-21T23:11:31.642Z,2025-06-22T01:33:10Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777141647,141,88.9,5777141643,56,Left,5777141649,212,7.1,5777141651,213,6.22,5777141645,140,58.8,5777141803,286,,5777141797,236,,5777141799,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713731,50,74,1,4,1,224tl8u2smnbyliroayk69nt0,1,39.0,6.7,2025-06-21T23:11:31.643Z,2025-06-22T01:58:14Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777141819,233,32,5777141773,56,Back,5777141775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713733,33,5,1,4,5,5qfq6cwtrgzd2szijivns7rjl,1,56.8,102.0,2025-06-21T23:11:35.034Z,2025-06-22T00:02:19Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777141777,56,Left,5777141853,233,51,5777141779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713739,51,5,1,4,5,224tl8u2smnbyliroayk69nt0,0,43.2,-2.0,2025-06-21T23:11:35.034Z,2025-06-22T02:26:55Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777141869,233,33,5777141835,56,Back,5777141837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713769,34,1,1,4,6,5qfq6cwtrgzd2szijivns7rjl,1,55.2,100.0,2025-06-21T23:11:36.218Z,2025-06-21T23:11:42Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777141999,140,38.1,5777141997,56,Back,5777142001,141,61.4,5777142005,213,4.13,5777142003,212,32.9,5777141995,107,,5777142007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713789,35,1,1,4,12,5qfq6cwtrgzd2szijivns7rjl,1,34.4,65.7,2025-06-21T23:11:42.073Z,2025-06-21T23:11:44Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777142127,141,42.8,5777142131,213,4.96,5777142125,140,38.2,5777142129,212,16.1,5777142123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713793,36,1,1,4,14,5qfq6cwtrgzd2szijivns7rjl,0,37.8,39.8,2025-06-21T23:11:44.034Z,2025-06-21T23:11:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777142157,140,52.5,5777142153,196,,5777142161,212,44.8,5777142159,141,100.0,5777142165,1,,5777142163,213,1.22,5777142151,155,,5777142155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713799,37,5,1,4,14,5qfq6cwtrgzd2szijivns7rjl,0,54.0,101.8,2025-06-21T23:11:44.869Z,2025-06-22T02:26:56Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777142191,56,Left,5777142565,233,52,5777142193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713857,52,5,1,4,14,224tl8u2smnbyliroayk69nt0,1,46.0,-1.8,2025-06-21T23:11:44.869Z,2025-06-22T02:26:55Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777142501,56,Back,5777142537,233,37,5777142503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713895,53,1,1,4,25,224tl8u2smnbyliroayk69nt0,1,43.4,0.0,2025-06-21T23:11:55.592Z,2025-06-21T23:11:58Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777142715,107,,5777142725,213,2.48,5777142721,141,13.2,5777142717,56,Back,5777142723,212,16.4,5777142719,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713969,54,1,1,4,28,224tl8u2smnbyliroayk69nt0,1,31.1,13.2,2025-06-21T23:11:58.600Z,2025-06-21T23:12:06Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777143171,141,53.3,5777143175,213,1.76,5777143167,56,Back,5777143173,212,27.8,5777143169,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823713991,55,1,1,4,36,224tl8u2smnbyliroayk69nt0,1,28.9,60.5,2025-06-21T23:12:06.601Z,2025-06-21T23:12:11Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777143321,56,Back,5777143325,141,32.2,5777143327,212,19.2,5777143323,140,28.6,5777143329,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714001,56,1,1,4,41,224tl8u2smnbyliroayk69nt0,0,29.7,27.0,2025-06-21T23:12:11.274Z,2025-06-21T23:12:13Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777143395,1,,5777143385,56,Right,5777143391,212,50.6,5777143389,141,0.0,5777143393,213,5.88,5777143383,157,,5777143387,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714037,38,5,1,4,43,5qfq6cwtrgzd2szijivns7rjl,1,25.5,101.5,2025-06-21T23:12:13.134Z,2025-06-22T02:26:56Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777143555,347,,5777143569,233,57,5777143553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714005,57,5,1,4,43,224tl8u2smnbyliroayk69nt0,0,74.5,-1.5,2025-06-21T23:12:13.134Z,2025-06-22T02:26:56Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777143409,56,Right,5777143411,347,,5777143597,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714085,39,1,1,4,47,5qfq6cwtrgzd2szijivns7rjl,1,24.9,100.0,2025-06-21T23:12:17.505Z,2025-06-21T23:12:21Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777143835,140,28.0,5777143837,141,64.0,5777143841,213,4.84,5777143831,107,,5777143843,1,,5777143839,212,25.4,5777143833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714109,40,1,1,4,51,5qfq6cwtrgzd2szijivns7rjl,1,6.2,70.2,2025-06-21T23:12:21.594Z,2025-06-21T23:12:24Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777143953,141,52.7,5777143955,212,11.9,5777143957,213,4.69,5777143951,140,5.9,5777143949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714159,41,1,1,4,54,5qfq6cwtrgzd2szijivns7rjl,1,1.5,42.2,2025-06-21T23:12:24.306Z,2025-06-21T23:12:28Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777144213,213,5.11,5777144209,141,15.5,5777144211,212,19.7,5777144207,140,8.8,5777144205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714185,42,1,1,4,58,5qfq6cwtrgzd2szijivns7rjl,1,9.6,17.1,2025-06-21T23:12:28.225Z,2025-06-21T23:12:31Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777144343,155,,5777144349,141,18.9,5777144351,212,24.4,5777144353,213,0.05,5777144347,140,32.8,5777144345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714193,43,1,1,5,1,5qfq6cwtrgzd2szijivns7rjl,0,32.8,18.9,2025-06-21T23:12:31.145Z,2025-06-21T23:12:31Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777144389,140,36.7,5777144383,3,,5777144393,212,4.3,5777144387,56,Back,5777144385,168,,5777144395,213,0.29,5777144391,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823736291,399,61,1,5,2,224tl8u2smnbyliroayk69nt0,1,53.3,84.6,2025-06-21T23:12:31.906Z,2025-06-22T00:07:54Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777269603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714225,58,1,1,5,2,224tl8u2smnbyliroayk69nt0,0,59.2,67.0,2025-06-21T23:12:32.776Z,2025-06-22T00:10:37Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777144553,213,5.52,5777144547,140,66.2,5777144545,56,Center,5777144551,212,10.2,5777144549,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714289,44,1,1,5,6,5qfq6cwtrgzd2szijivns7rjl,1,38.7,46.0,2025-06-21T23:12:35.954Z,2025-06-21T23:12:41Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777144917,1,,5777144907,56,Left,5777144909,140,93.2,5777144913,212,62.9,5777144915,213,0.43,5777144911,141,84.4,5777144905,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714295,45,1,1,5,11,5qfq6cwtrgzd2szijivns7rjl,0,89.2,92.1,2025-06-21T23:12:41.289Z,2025-06-21T23:12:42Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777144951,140,68.4,5777144949,56,Left,5777144957,213,2.86,5777144955,212,22.7,5777144953,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714301,46,5,1,5,12,5qfq6cwtrgzd2szijivns7rjl,0,62.4,101.4,2025-06-21T23:12:42.168Z,2025-06-22T02:26:57Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777145957,233,59,5777144973,347,,5777144971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714463,59,5,1,5,12,224tl8u2smnbyliroayk69nt0,1,37.6,-1.4,2025-06-21T23:12:42.168Z,2025-06-22T02:26:57Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777145953,233,46,5777145935,347,,5777145933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714513,60,1,1,5,36,224tl8u2smnbyliroayk69nt0,0,46.2,0.0,2025-06-21T23:13:06.185Z,2025-06-22T00:10:39Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777146213,213,0.63,5777146209,141,13.4,5777146203,107,,5777146205,56,Right,5777146207,140,59.8,5777146211,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714517,61,43,1,5,39,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-21T23:13:09.897Z,2025-06-22T00:10:31Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777274775,144,61,5777146229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714679,48,8,1,5,40,5qfq6cwtrgzd2szijivns7rjl,1,34.3,98.9,2025-06-21T23:13:10.352Z,2025-06-22T00:10:35Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777147079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714563,47,5,1,5,41,5qfq6cwtrgzd2szijivns7rjl,0,46.2,102.0,2025-06-21T23:13:11.114Z,2025-06-21T23:13:35Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777146463,56,Back,5777146483,233,62,5777146465,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714527,62,5,1,5,41,224tl8u2smnbyliroayk69nt0,1,53.8,-2.0,2025-06-21T23:13:11.114Z,2025-06-22T02:26:57Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777146515,233,47,5777146261,347,,5777146259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714735,63,1,1,6,4,224tl8u2smnbyliroayk69nt0,1,57.4,0.0,2025-06-21T23:13:34.195Z,2025-06-21T23:13:37Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777147503,140,40.4,5777147509,213,2.65,5777147499,107,,5777147501,56,Back,5777147505,141,12.0,5777147507,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714757,64,1,1,6,7,224tl8u2smnbyliroayk69nt0,1,36.6,16.8,2025-06-21T23:13:37.769Z,2025-06-21T23:13:41Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777147653,212,27.7,5777147647,56,Back,5777147655,213,1.60,5777147651,141,57.5,5777147649,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714783,65,1,1,6,11,224tl8u2smnbyliroayk69nt0,1,34.6,66.0,2025-06-21T23:13:41.682Z,2025-06-21T23:13:45Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777147793,140,37.1,5777147799,213,4.95,5777147791,56,Back,5777147795,141,50.3,5777147797,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714795,66,1,1,6,15,224tl8u2smnbyliroayk69nt0,1,35.3,54.9,2025-06-21T23:13:44.946Z,2025-06-21T23:13:46Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777147903,56,Back,5777147909,212,11.9,5777147911,213,1.84,5777147907,141,71.8,5777147905,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714799,67,1,1,6,16,224tl8u2smnbyliroayk69nt0,1,32.3,71.8,2025-06-21T23:13:46.795Z,2025-06-21T23:13:48Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777147923,56,Back,5777147929,212,18.4,5777147931,213,1.13,5777147925,140,39.8,5777147927,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714821,68,1,1,6,18,224tl8u2smnbyliroayk69nt0,1,39.8,96.2,2025-06-21T23:13:48.425Z,2025-06-21T23:13:51Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777148053,213,4.13,5777148045,56,Back,5777148047,140,34.3,5777148049,141,83.3,5777148051,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714835,69,1,1,6,21,224tl8u2smnbyliroayk69nt0,1,34.3,83.3,2025-06-21T23:13:51.394Z,2025-06-21T23:13:52Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777148131,157,,5777148141,213,5.95,5777148137,141,70.2,5777148135,140,58.5,5777148133,56,Center,5777148139,212,26.9,5777148143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714845,70,1,1,6,22,224tl8u2smnbyliroayk69nt0,1,58.5,70.2,2025-06-21T23:13:52.635Z,2025-06-21T23:13:54Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777148193,141,78.2,5777148189,140,53.3,5777148197,212,7.7,5777148201,213,2.36,5777148185,56,Center,5777148181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714859,71,1,1,6,24,224tl8u2smnbyliroayk69nt0,0,53.3,78.2,2025-06-21T23:13:53.914Z,2025-06-21T23:13:54Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777148247,56,Left,5777148253,212,17.3,5777148255,213,0.61,5777148249,140,66.8,5777148251,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714893,49,8,1,6,27,5qfq6cwtrgzd2szijivns7rjl,1,21.8,18.5,2025-06-21T23:13:57.634Z,2025-06-22T00:14:38Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777148497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714897,50,5,1,6,28,5qfq6cwtrgzd2szijivns7rjl,0,27.6,-1.8,2025-06-21T23:13:58.773Z,2025-06-22T02:26:58Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777148511,56,Back,5777148537,233,72,5777148513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714899,72,5,1,6,28,224tl8u2smnbyliroayk69nt0,1,72.4,101.8,2025-06-21T23:13:58.773Z,2025-06-21T23:14:06Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777148519,233,50,5777148517,347,,5777148515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714925,73,1,1,6,31,224tl8u2smnbyliroayk69nt0,1,61.7,100.0,2025-06-21T23:14:01.818Z,2025-06-21T23:14:06Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777148687,1,,5777148675,107,,5777148683,212,23.0,5777148681,141,88.6,5777148679,140,41.5,5777148685,213,3.54,5777148677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823714929,74,1,1,6,34,224tl8u2smnbyliroayk69nt0,1,41.5,88.6,2025-06-21T23:14:03.970Z,2025-06-22T01:55:29Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777148707,212,7.2,5777148705,141,79.1,5777148701,56,Back,5777148703,140,44.5,5777148709,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
