id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2809810125,23,1,1,2,33,2n3wgr89m7jl8tmioemit2pgq,1,29.4,22.7,2025-05-03T21:11:58.716Z,2025-05-03T21:11:59Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699885705,212,7.0,5699885699,56,Back,5699885701,140,36.0,5699885703,141,21.3,5699885707,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810135,24,1,1,2,33,2n3wgr89m7jl8tmioemit2pgq,0,36.0,21.3,2025-05-03T21:11:58.787Z,2025-05-03T21:12:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5699885755,141,19.2,5699885793,233,35,5699885797,286,,5699885759,213,6.05,5699885791,236,,5699885751,56,Back,5699885757,212,6.3,5699885753,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810123,35,74,1,2,33,e3k8yw2rbmphyfu5htn4yi5jk,1,59.8,93.6,2025-05-03T21:11:58.788Z,2025-05-03T21:12:00Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699885689,56,Left,5699885691,285,,5699885801,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810383,25,5,1,2,34,2n3wgr89m7jl8tmioemit2pgq,1,40.8,-0.8,2025-05-03T21:11:59.748Z,2025-05-03T23:26:40Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5699886821,56,Back,5699886823,347,,5699886885,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810139,36,5,1,2,34,e3k8yw2rbmphyfu5htn4yi5jk,0,59.2,100.8,2025-05-03T21:11:59.748Z,2025-05-03T23:26:40Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699886915,233,25,5699885773,56,Left,5699885775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810445,26,1,1,2,51,2n3wgr89m7jl8tmioemit2pgq,1,39.2,0.0,2025-05-03T21:12:16.188Z,2025-05-03T21:12:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699887165,1,,5699887153,107,,5699887157,140,55.9,5699887161,212,23.2,5699887159,141,20.4,5699887163,213,0.72,5699887155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810457,27,50,1,2,55,2n3wgr89m7jl8tmioemit2pgq,1,61.3,11.4,2025-05-03T21:12:19.947Z,2025-05-03T23:21:15Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699887195,56,Right,5700114179,189,,5699887229,233,37,5699887197,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810441,37,7,1,2,55,e3k8yw2rbmphyfu5htn4yi5jk,1,38.7,88.6,2025-05-03T21:12:19.948Z,2025-05-03T23:21:15Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699887139,56,Back,5699887141,285,,5699887391,167,,5699887215,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810453,38,43,1,2,55,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T21:12:20.675Z,2025-05-03T21:12:23Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699887255,144,56,5699887189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810467,28,5,1,2,57,2n3wgr89m7jl8tmioemit2pgq,1,60.9,-1.3,2025-05-03T21:12:22.276Z,2025-05-03T23:26:41Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699887239,347,,5699887427,233,39,5699887237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810503,39,5,1,2,57,e3k8yw2rbmphyfu5htn4yi5jk,0,39.1,101.3,2025-05-03T21:12:22.276Z,2025-05-03T23:26:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699887403,56,Back,5699887437,233,28,5699887405,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810553,29,1,1,3,4,2n3wgr89m7jl8tmioemit2pgq,1,61.6,0.0,2025-05-03T21:12:28.909Z,2025-05-03T21:12:32Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699887705,107,,5699887715,213,2.30,5699887709,140,51.3,5699887713,212,16.2,5699887707,56,Right,5699887711,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810575,30,1,1,3,7,2n3wgr89m7jl8tmioemit2pgq,1,56.8,20.4,2025-05-03T21:12:31.901Z,2025-05-03T21:12:34Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5699887869,141,31.3,5699887865,56,Back,5699887867,140,26.9,5699887875,1,,5699887871,212,32.3,5699887873,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810593,31,1,1,3,9,2n3wgr89m7jl8tmioemit2pgq,1,26.9,31.3,2025-05-03T21:12:34.229Z,2025-05-03T21:12:36Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5699888001,213,2.05,5699887997,141,50.1,5699887993,56,Back,5699887995,140,20.5,5699887999,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810629,32,1,1,3,11,2n3wgr89m7jl8tmioemit2pgq,1,23.6,59.0,2025-05-03T21:12:35.924Z,2025-05-03T21:12:39Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5699888201,212,19.2,5699888205,213,1.36,5699888191,56,Back,5699888195,140,27.5,5699888199,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810659,33,1,1,3,14,2n3wgr89m7jl8tmioemit2pgq,1,27.6,86.3,2025-05-03T21:12:38.844Z,2025-05-03T21:12:41Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5699888391,140,43.6,5699888397,213,0.26,5699888389,56,Back,5699888393,141,92.9,5699888395,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810701,34,1,1,3,16,2n3wgr89m7jl8tmioemit2pgq,0,53.2,90.9,2025-05-03T21:12:41.251Z,2025-05-03T22:10:05Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5699888611,140,64.9,5699888613,141,90.2,5699888617,213,6.24,5699888615,212,12.3,5699888609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810705,35,43,1,3,19,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:12:44.683Z,2025-05-03T22:10:03Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5699888643,56,Left,5700117945,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810717,40,1,1,3,21,e3k8yw2rbmphyfu5htn4yi5jk,0,26.5,8.4,2025-05-03T21:12:46.547Z,2025-05-03T22:03:20Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700090465,213,5.30,5700090457,157,,5700090459,140,30.3,5700090461,141,0.0,5700090463,212,7.2,5700090467,1,,5699888707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810731,36,5,1,3,23,2n3wgr89m7jl8tmioemit2pgq,1,67.0,101.0,2025-05-03T21:12:47.948Z,2025-05-03T23:26:41Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5699888809,56,Left,5699891091,233,41,5699888811,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810733,41,5,1,3,23,e3k8yw2rbmphyfu5htn4yi5jk,0,33.0,-1.0,2025-05-03T21:12:47.948Z,2025-05-03T23:26:42Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5699888813,56,Back,5699891119,233,36,5699888815,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810777,37,1,1,3,28,2n3wgr89m7jl8tmioemit2pgq,0,55.7,100.0,2025-05-03T21:12:53.021Z,2025-05-03T22:10:34Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5699889061,140,56.4,5699889059,56,Left,5699889063,141,81.5,5699889067,213,4.77,5699889065,212,13.8,5699890935,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810793,38,43,1,3,29,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:12:53.964Z,2025-05-03T22:10:31Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5699889127,56,Left,5699889135,213,2.26,5700119897,144,1,5699889131,141,87.7,5699889129,140,53.1,5699889133,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811041,46,8,1,3,30,e3k8yw2rbmphyfu5htn4yi5jk,1,30.7,27.2,2025-05-03T21:12:55.579Z,2025-05-03T21:13:23Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699890403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810801,39,43,1,3,30,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:12:55.757Z,2025-05-03T22:10:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5699889175,56,Left,5700119937,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810849,43,1,1,3,32,e3k8yw2rbmphyfu5htn4yi5jk,1,38.7,8.3,2025-05-03T21:12:57.731Z,2025-05-03T21:13:00Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699889391,56,Back,5699889393,140,15.0,5699889397,212,24.9,5699889395,141,8.5,5699889399,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810905,44,1,1,3,35,e3k8yw2rbmphyfu5htn4yi5jk,1,7.4,10.6,2025-05-03T21:12:59.851Z,2025-05-03T21:13:07Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5699889693,140,6.0,5699889697,212,18.0,5699889691,56,Back,5699889699,213,1.65,5699889695,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811265,47,61,1,3,36,e3k8yw2rbmphyfu5htn4yi5jk,0,6.9,43.3,2025-05-03T21:13:01.251Z,2025-05-03T21:13:44Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5699891681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810971,40,6,1,3,42,2n3wgr89m7jl8tmioemit2pgq,1,97.8,69.2,2025-05-03T21:13:07.227Z,2025-05-03T23:25:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5699890025,73,,5699890023,56,Center,5699890041,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810913,45,6,1,3,42,e3k8yw2rbmphyfu5htn4yi5jk,0,2.2,30.8,2025-05-03T21:13:07.227Z,2025-05-03T21:13:45Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5699890053,233,40,5699889747,56,Back,5699889749,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811913,41,1,1,4,27,2n3wgr89m7jl8tmioemit2pgq,1,99.5,99.5,2025-05-03T21:13:52.692Z,2025-05-03T21:17:00Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,1.0,,5699895035,155,,5699895039,56,Center,5699905277,210,15,5699895031,2,,5699905279,154,,5699895033,6,,5699895037,223,,5699895047,213,4.40,5699895043,141,5699895041,140,87.6,5699895049,1,5699895045,212,,,,,,,,,43.4,40.1,,,,,,,,,,,,,,
2809811915,42,15,1,4,28,2n3wgr89m7jl8tmioemit2pgq,1,94.6,55.1,2025-05-03T21:13:53.197Z,2025-05-03T23:26:16Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,1.0,5699905313,102,52.2,5699905317,214,,5699895059,16,,5699895061,56,Center,5699905319,328,,5699905315,103,19,5699905331,231,51.1,5699905325,147,53.1,5699895425,82,5699905323,146,98.4,5699905327,230,5699905299,25,5699905321,100,,5699905301,15,5699905307,154,,,,99.4,5699905303,76,5699905305,29,5699905309,55,41,5700324881,139,,,,
2809811951,43,16,1,4,29,2n3wgr89m7jl8tmioemit2pgq,1,97.7,47.9,2025-05-03T21:13:54.477Z,2025-05-03T23:30:21Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5699910299,21,,5700333667,214,,5700333665,79,,5700333669,136,,5699933993,29,,5699933997,55,42,5699896663,103,22.8,5699895267,16,,5699896667,230,5699896661,102,49.3,5699896669,231,5699895269,56,5699896295,374,2025-05-03 22:13:54.309,5699933995,154,5699896299,375,04:29.481,99.4,Center,51.6,5699897169,25,,,,,,,,,,,
2809812201,48,1,1,5,31,e3k8yw2rbmphyfu5htn4yi5jk,1,50.1,50.3,2025-05-03T21:14:56.266Z,2025-05-03T22:03:56Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5699896601,56,Back,5699896607,212,13.4,5699896611,279,G,5699896603,140,37.3,5699896605,141,50.5,5699896609,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812231,49,1,1,5,32,e3k8yw2rbmphyfu5htn4yi5jk,1,38.8,47.3,2025-05-03T21:14:57.419Z,2025-05-03T21:14:59Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5699896783,141,21.4,5699896787,212,17.7,5699896781,140,40.1,5699896791,213,4.79,5699896777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812277,50,1,1,5,34,e3k8yw2rbmphyfu5htn4yi5jk,1,39.3,16.7,2025-05-03T21:14:59.531Z,2025-05-03T21:15:03Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5699897073,213,1.87,5699897071,212,31.6,5699897065,56,Back,5699897069,141,61.2,5699897067,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812317,51,1,1,5,38,e3k8yw2rbmphyfu5htn4yi5jk,1,37.7,69.3,2025-05-03T21:15:03.587Z,2025-05-03T21:15:06Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5699897255,212,9.9,5699897251,140,42.6,5699897257,213,1.03,5699897253,141,81.8,5699897249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812345,52,1,1,5,41,e3k8yw2rbmphyfu5htn4yi5jk,1,43.7,89.3,2025-05-03T21:15:06.372Z,2025-05-03T21:15:08Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699897409,212,17.9,5699897405,140,60.7,5699897407,141,91.2,5699897411,213,0.07,5699897403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812385,53,1,1,5,43,e3k8yw2rbmphyfu5htn4yi5jk,1,62.3,91.1,2025-05-03T21:15:08.755Z,2025-05-03T21:15:11Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5699897625,213,3.38,5699897627,1,,5699897623,212,32.0,5699897621,141,79.8,5699897617,56,Back,5699897619,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812393,54,1,1,5,46,e3k8yw2rbmphyfu5htn4yi5jk,0,42.2,77.6,2025-05-03T21:15:11.298Z,2025-05-03T21:15:12Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699897679,212,37.5,5699897681,213,6.28,5699897675,140,77.9,5699897683,1,,5699897673,56,Center,5699897677,141,77.3,5699897671,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812423,44,1,1,5,48,2n3wgr89m7jl8tmioemit2pgq,1,25.9,22.4,2025-05-03T21:15:12.853Z,2025-05-03T21:15:14Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5699897817,212,7.9,5699897813,140,33.4,5699897811,56,Back,5699897819,213,0.00,5699897815,141,22.4,5699897809,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812437,45,1,1,5,49,2n3wgr89m7jl8tmioemit2pgq,1,33.4,22.4,2025-05-03T21:15:14.076Z,2025-05-03T21:15:15Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699897935,141,28.5,5699897927,3,,5699897939,213,0.25,5699897929,168,,5699897931,56,Back,5699897937,212,16.5,5699897933,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812443,46,1,1,5,50,2n3wgr89m7jl8tmioemit2pgq,1,48.6,28.5,2025-05-03T21:15:15.756Z,2025-05-03T21:15:17Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5699897981,212,7.1,5699897985,213,2.33,5699897975,140,43.9,5699897977,141,36.1,5699897973,56,Back,5699898005,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812539,47,1,1,5,52,2n3wgr89m7jl8tmioemit2pgq,1,43.9,36.1,2025-05-03T21:15:17.244Z,2025-05-03T21:15:24Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5699898485,1,,5699898483,213,0.00,5699898481,212,34.8,5699898477,140,77.0,5699898475,56,Center,5699898479,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812517,55,83,1,5,57,e3k8yw2rbmphyfu5htn4yi5jk,0,6.0,71.6,2025-05-03T21:15:22.339Z,2025-05-03T22:04:33Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5699898749,399,dkk3twgai2ldi75eh0xr37hbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812549,48,1,1,5,58,2n3wgr89m7jl8tmioemit2pgq,0,87.6,31.0,2025-05-03T21:15:23.804Z,2025-05-03T22:11:51Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5699898551,140,84.0,5699898557,213,3.41,5699898549,56,Center,5699898553,141,29.5,5699898555,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812557,49,43,1,6,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:15:24.916Z,2025-05-03T22:12:01Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699898607,213,2.40,5700125625,144,1,5699898601,212,2.4,5699898597,141,31.9,5699898593,140,82.3,5699898589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812579,50,43,1,6,1,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:15:26.605Z,2025-05-03T22:12:02Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699898745,56,Center,5700125691,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812587,56,12,1,6,1,e3k8yw2rbmphyfu5htn4yi5jk,1,7.3,72.3,2025-05-03T21:15:26.674Z,2025-05-03T21:15:28Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699898813,213,4.77,5699898807,140,7.4,5699898811,212,1.8,5699898805,56,Back,5699898809,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812635,58,1,1,6,6,e3k8yw2rbmphyfu5htn4yi5jk,1,9.5,72.8,2025-05-03T21:15:31.331Z,2025-05-03T21:15:32Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699899049,140,11.5,5699899047,56,Back,5699899051,141,90.5,5699899053,212,12.2,5699899055,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812683,59,1,1,6,7,e3k8yw2rbmphyfu5htn4yi5jk,1,12.2,92.1,2025-05-03T21:15:32.723Z,2025-05-03T21:15:37Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5699899337,140,10.2,5699899341,212,3.4,5699899339,141,88.2,5699899343,213,4.04,5699899335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812715,60,1,1,6,14,e3k8yw2rbmphyfu5htn4yi5jk,1,11.3,83.4,2025-05-03T21:15:39.714Z,2025-05-03T22:04:46Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699899535,213,0.27,5699899527,56,Back,5699899529,140,35.6,5699899531,141,93.6,5699899533,212,26.4,5700096399,1,,5700096397,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812719,61,61,1,6,15,e3k8yw2rbmphyfu5htn4yi5jk,0,35.6,93.6,2025-05-03T21:15:40.618Z,2025-05-03T22:05:04Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5699899549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812975,51,5,1,6,18,2n3wgr89m7jl8tmioemit2pgq,1,60.0,-0.8,2025-05-03T21:15:43.421Z,2025-05-03T22:10:51Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699901115,347,,5699901113,56,Right,5699901149,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812731,62,5,1,6,18,e3k8yw2rbmphyfu5htn4yi5jk,0,40.0,100.8,2025-05-03T21:15:43.421Z,2025-05-03T23:26:42Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5699901177,233,51,5699899631,56,Back,5699899633,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813039,52,1,1,6,38,2n3wgr89m7jl8tmioemit2pgq,1,55.0,0.0,2025-05-03T21:16:03.213Z,2025-05-03T21:16:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699901469,213,1.14,5699901465,141,28.3,5699901467,212,22.3,5699901463,140,63.9,5699901461,56,Center,5699901459,107,,5699901471,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813045,53,61,1,6,42,2n3wgr89m7jl8tmioemit2pgq,0,68.7,10.9,2025-05-03T21:16:07.782Z,2025-05-03T21:16:08Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5699901497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813055,54,5,1,6,43,2n3wgr89m7jl8tmioemit2pgq,0,72.6,-0.7,2025-05-03T21:16:08.394Z,2025-05-03T23:26:43Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5699901523,56,Right,5699902073,233,63,5699901525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813137,63,5,1,6,43,e3k8yw2rbmphyfu5htn4yi5jk,1,27.4,100.7,2025-05-03T21:16:08.394Z,2025-05-03T23:26:43Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699902017,56,Back,5699902019,347,,5699902047,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813189,64,1,1,6,52,e3k8yw2rbmphyfu5htn4yi5jk,1,22.5,100.0,2025-05-03T21:16:17.306Z,2025-05-03T21:16:21Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699902325,140,23.7,5699902329,212,11.3,5699902331,213,4.82,5699902323,56,Back,5699902327,141,84.3,5699902319,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813201,65,61,1,6,56,e3k8yw2rbmphyfu5htn4yi5jk,1,23.5,84.2,2025-05-03T21:16:21.506Z,2025-05-03T21:16:58Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5699902395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813237,66,1,1,6,58,e3k8yw2rbmphyfu5htn4yi5jk,1,23.4,81.0,2025-05-03T21:16:23.266Z,2025-05-03T21:16:25Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5699902627,140,21.6,5699902633,213,2.05,5699902625,56,Back,5699902629,141,86.4,5699902631,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813245,67,50,1,6,58,e3k8yw2rbmphyfu5htn4yi5jk,1,28.9,86.4,2025-05-03T21:16:23.339Z,2025-05-03T23:21:16Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5699902663,285,,5699902659,56,Back,5699902781,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813225,55,7,1,6,58,2n3wgr89m7jl8tmioemit2pgq,1,71.1,13.6,2025-05-03T21:16:23.340Z,2025-05-03T23:21:16Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5699902747,286,,5699902743,233,67,5699902533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813251,56,1,1,6,59,2n3wgr89m7jl8tmioemit2pgq,1,60.3,16.2,2025-05-03T21:16:24.420Z,2025-05-03T21:16:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5699902695,213,1.12,5699902687,56,Center,5699902691,141,25.2,5699902693,212,6.8,5699902689,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809813275,68,83,1,7,0,e3k8yw2rbmphyfu5htn4yi5jk,1,29.6,81.2,2025-05-03T21:16:24.839Z,2025-05-03T22:13:11Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700130287,399,7i9qesz7fugndupldntvshwd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
