id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2813214403,21,1,1,2,39,7c9knuwazz9k9449u5rnuuy5m,1,24.3,59.0,2025-05-11T02:39:53.163Z,2025-05-11T02:44:26Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718699511,140,28.9,5718699513,141,40.7,5718699515,212,13.3,5718699507,3,,5718699509,56,Back,5718699517,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214413,22,1,1,2,42,7c9knuwazz9k9449u5rnuuy5m,0,28.9,40.7,2025-05-11T02:39:55.395Z,2025-05-11T02:44:24Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718699547,56,Back,5718699545,3,,5718699555,213,5.96,5718699549,140,46.6,5718699551,141,31.5,5718699553,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214433,41,1,1,2,46,ak0rmms5xl49w57i2rvid1tk9,1,52.1,74.6,2025-05-11T02:40:00.028Z,2025-05-11T03:37:12Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718699635,212,5.0,5718699633,141,67.7,5718699637,213,5.08,5718699631,140,53.8,5718699629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214443,42,1,1,2,47,ak0rmms5xl49w57i2rvid1tk9,1,53.8,67.7,2025-05-11T02:40:00.812Z,2025-05-11T02:40:02Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718699667,141,70.1,5718699671,213,3.05,5718699663,56,Back,5718699669,212,18.0,5718699665,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214447,43,1,1,2,50,ak0rmms5xl49w57i2rvid1tk9,1,37.5,77.1,2025-05-11T02:40:03.508Z,2025-05-11T02:40:04Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718699693,140,37.3,5718699691,56,Back,5718699697,212,29.2,5718699699,213,4.71,5718699695,141,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214481,44,1,1,2,51,ak0rmms5xl49w57i2rvid1tk9,1,37.3,34.1,2025-05-11T02:40:04.332Z,2025-05-11T02:40:10Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718699837,212,27.8,5718699831,56,Right,5718699833,140,58.4,5718699839,213,5.64,5718699835,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214501,45,1,1,2,56,ak0rmms5xl49w57i2rvid1tk9,1,56.1,34.0,2025-05-11T02:40:09.940Z,2025-05-11T02:40:14Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718699937,140,31.6,5718699945,1,,5718699939,141,75.6,5718699935,56,Back,5718699943,213,2.31,5718699941,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214511,46,1,1,3,0,ak0rmms5xl49w57i2rvid1tk9,1,31.6,75.6,2025-05-11T02:40:14.068Z,2025-05-11T02:40:17Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718700031,141,32.9,5718700033,212,29.9,5718700029,140,24.7,5718700035,213,4.47,5718700027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214525,47,1,1,3,4,ak0rmms5xl49w57i2rvid1tk9,1,24.7,33.4,2025-05-11T02:40:17.500Z,2025-05-11T02:40:21Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718700123,56,Back,5718700127,141,7.6,5718700129,212,20.7,5718700125,140,35.1,5718700131,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214547,48,1,1,3,7,ak0rmms5xl49w57i2rvid1tk9,0,35.1,7.6,2025-05-11T02:40:20.812Z,2025-05-11T02:40:26Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718700259,155,,5718700269,213,0.02,5718700265,141,9.7,5718700263,140,89.9,5718700261,56,Right,5718700267,212,57.6,5718700271,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214569,24,1,1,3,15,7c9knuwazz9k9449u5rnuuy5m,1,4.2,89.4,2025-05-11T02:40:29.228Z,2025-05-11T03:36:21Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718700369,140,40.4,5718700365,157,,5718700367,56,Back,5718700371,141,82.1,5718700373,212,38.3,5718700375,213,6.15,5718700377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813229671,298,61,1,3,16,7c9knuwazz9k9449u5rnuuy5m,0,29.2,77.5,2025-05-11T02:40:29.237Z,2025-05-11T03:38:06Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718786077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214581,25,43,1,3,19,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T02:40:32.739Z,2025-05-11T03:36:01Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718700447,141,64.5,5718700445,140,27.8,5718700449,212,16.5,5718700443,56,Back,5718700451,213,4.04,5718785471,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214591,50,15,1,3,23,ak0rmms5xl49w57i2rvid1tk9,1,84.0,29.9,2025-05-11T02:40:36.348Z,2025-05-11T05:23:49Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718700481,63,,5718709679,103,19,5718709461,20,,5718700483,56,Center,5718709677,102,48.0,5718709465,82,,5718700479,22,,5718709681,146,89.1,5718709683,147,35.7,5718709685,230,97.8,5718709667,80,5718709719,233,26,5718709687,231,47.5,5718788521,458,,,,,,,,,,,,,
2813214601,26,10,1,3,23,7c9knuwazz9k9449u5rnuuy5m,1,10.9,64.3,2025-05-11T02:40:36.448Z,2025-05-11T02:46:20Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718709727,233,50,5718700539,94,,5718700541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214611,27,12,1,3,27,7c9knuwazz9k9449u5rnuuy5m,1,18.4,72.4,2025-05-11T02:40:40.675Z,2025-05-11T02:46:19Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718700597,212,22.5,5718700591,56,Back,5718700593,140,32.3,5718700603,15,,5718700595,141,47.3,5718700599,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230227,299,1,1,3,28,7c9knuwazz9k9449u5rnuuy5m,0,29.8,40.4,2025-05-11T02:40:41.237Z,2025-05-11T03:38:53Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5718789241,236,,5718789243,233,51,5718789141,213,0.92,5718789133,56,Back,5718789135,140,32.4,5718789247,286,,5718789139,212,4.5,5718789137,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214613,51,74,1,3,28,ak0rmms5xl49w57i2rvid1tk9,1,64.1,30.7,2025-05-11T02:40:41.238Z,2025-05-11T04:37:32Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718789217,233,299,5718702447,56,Center,5718789189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214641,52,1,1,3,30,ak0rmms5xl49w57i2rvid1tk9,1,55.7,22.4,2025-05-11T02:40:43.308Z,2025-05-11T02:40:47Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718700761,141,11.5,5718700763,212,11.8,5718700757,56,Right,5718700765,213,5.61,5718700759,140,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214655,53,1,1,3,34,ak0rmms5xl49w57i2rvid1tk9,1,67.5,7.9,2025-05-11T02:40:47.300Z,2025-05-11T02:40:49Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718700843,56,Right,5718700847,141,10.3,5718700851,213,3.04,5718700849,212,16.4,5718700845,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214673,54,1,1,3,35,ak0rmms5xl49w57i2rvid1tk9,1,52.0,10.3,2025-05-11T02:40:48.980Z,2025-05-11T02:40:51Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718700927,140,41.0,5718700929,141,27.7,5718700925,56,Back,5718700931,212,16.5,5718700933,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214713,55,1,1,3,38,ak0rmms5xl49w57i2rvid1tk9,1,41.2,28.1,2025-05-11T02:40:51.548Z,2025-05-11T02:41:00Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718701179,140,42.2,5718701181,141,73.2,5718701177,56,Back,5718701183,212,30.7,5718701185,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214741,56,1,1,3,47,ak0rmms5xl49w57i2rvid1tk9,1,55.6,79.1,2025-05-11T02:41:00.653Z,2025-05-11T02:41:06Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718701369,212,20.9,5718701365,140,44.1,5718701361,56,Back,5718701367,141,54.0,5718701371,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214753,57,1,1,3,52,ak0rmms5xl49w57i2rvid1tk9,1,41.9,49.4,2025-05-11T02:41:05.780Z,2025-05-11T02:41:07Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718701417,140,40.1,5718701419,141,29.0,5718701423,213,4.58,5718701415,56,Back,5718701421,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214743,28,43,1,3,52,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T02:41:05.859Z,2025-05-11T02:41:21Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718701377,56,Back,5718701911,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214771,58,1,1,3,54,ak0rmms5xl49w57i2rvid1tk9,1,40.1,29.0,2025-05-11T02:41:07.780Z,2025-05-11T02:41:10Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718701521,212,21.6,5718701523,213,5.63,5718701519,141,9.8,5718701515,56,Right,5718701517,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214777,59,3,1,3,57,ak0rmms5xl49w57i2rvid1tk9,0,57.8,14.8,2025-05-11T02:41:10.356Z,2025-05-11T04:38:04Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718701689,233,29,5718701549,286,,5718701547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214795,29,7,1,3,57,7c9knuwazz9k9449u5rnuuy5m,1,42.2,85.2,2025-05-11T02:41:10.357Z,2025-05-11T04:38:04Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718701641,56,Back,5718701661,233,59,5718701643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214823,31,1,1,4,2,7c9knuwazz9k9449u5rnuuy5m,0,59.0,84.4,2025-05-11T02:41:15.891Z,2025-05-11T02:41:18Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718701813,56,Left,5718701817,141,82.0,5718701821,213,6.23,5718701819,212,28.3,5718701815,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214835,60,12,1,4,6,ak0rmms5xl49w57i2rvid1tk9,1,10.5,20.5,2025-05-11T02:41:20.085Z,2025-05-11T02:41:22Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718701949,167,,5718701913,56,Back,5718701917,141,0.0,5718701915,140,6.8,5718701919,212,15.4,5718701921,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214875,32,5,1,4,8,7c9knuwazz9k9449u5rnuuy5m,1,92.0,101.6,2025-05-11T02:41:21.285Z,2025-05-11T05:22:54Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718702161,233,61,5718702139,347,,5718702137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214841,61,5,1,4,8,ak0rmms5xl49w57i2rvid1tk9,0,8.0,-1.6,2025-05-11T02:41:21.285Z,2025-05-11T05:22:55Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718701937,56,Back,5718702169,233,32,5718701939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214891,33,1,1,4,14,7c9knuwazz9k9449u5rnuuy5m,1,92.6,100.0,2025-05-11T02:41:27.347Z,2025-05-11T02:41:30Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718702231,141,86.6,5718702243,1,,5718702223,107,,5718702225,56,Left,5718702227,140,73.6,5718702235,212,22.4,5718702239,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214919,34,1,1,4,17,7c9knuwazz9k9449u5rnuuy5m,1,74.6,93.5,2025-05-11T02:41:30.755Z,2025-05-11T02:41:35Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718702371,196,,5718702373,56,Back,5718702377,141,30.9,5718702381,213,4.08,5718702383,1,,5718702375,140,44.7,5718702379,212,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214957,35,1,1,4,22,7c9knuwazz9k9449u5rnuuy5m,1,39.6,28.5,2025-05-11T02:41:35.603Z,2025-05-11T02:41:40Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718702551,212,32.2,5718702553,213,1.09,5718702547,140,53.7,5718702545,56,Center,5718702555,1,,5718702549,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214973,36,1,1,4,27,7c9knuwazz9k9449u5rnuuy5m,1,52.9,76.1,2025-05-11T02:41:40.347Z,2025-05-11T02:41:43Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718702649,212,23.6,5718702645,140,72.2,5718702647,141,93.9,5718702651,213,0.54,5718702643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813214985,37,1,1,4,30,7c9knuwazz9k9449u5rnuuy5m,0,63.6,93.9,2025-05-11T02:41:43.315Z,2025-05-11T02:41:45Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718702703,212,41.2,5718702691,56,Center,5718702687,155,,5718702707,213,5.51,5718702695,140,91.7,5718702699,141,51.6,5718702709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215051,63,1,1,4,42,ak0rmms5xl49w57i2rvid1tk9,1,14.4,47.3,2025-05-11T02:41:55.429Z,2025-05-11T02:41:57Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718703029,123,,5718703037,212,10.4,5718703031,56,Back,5718703033,140,21.2,5718703035,141,36.2,5718703039,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215073,64,1,1,4,43,ak0rmms5xl49w57i2rvid1tk9,1,21.2,36.2,2025-05-11T02:41:56.941Z,2025-05-11T02:42:02Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718703215,212,26.2,5718703213,141,74.6,5718703209,56,Back,5718703217,213,1.51,5718703211,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215077,65,1,1,4,48,ak0rmms5xl49w57i2rvid1tk9,1,22.7,74.6,2025-05-11T02:42:01.789Z,2025-05-11T02:42:02Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718703243,56,Back,5718703251,213,0.79,5718703247,141,93.3,5718703245,140,34.8,5718703249,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215085,66,1,1,4,49,ak0rmms5xl49w57i2rvid1tk9,1,34.8,93.3,2025-05-11T02:42:02.741Z,2025-05-11T02:42:05Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718703285,56,Left,5718703289,141,83.4,5718703293,213,5.98,5718703287,140,55.5,5718703291,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215091,67,61,1,4,51,ak0rmms5xl49w57i2rvid1tk9,0,58.4,84.9,2025-05-11T02:42:05.101Z,2025-05-11T02:42:05Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718703313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215109,40,1,1,4,54,7c9knuwazz9k9449u5rnuuy5m,1,38.7,20.6,2025-05-11T02:42:07.635Z,2025-05-11T02:42:09Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718703411,141,36.0,5718703413,212,19.1,5718703409,140,23.5,5718703415,213,2.56,5718703407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215133,41,1,1,4,55,7c9knuwazz9k9449u5rnuuy5m,1,24.6,33.6,2025-05-11T02:42:08.874Z,2025-05-11T02:42:12Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718703533,213,1.55,5718703531,212,21.1,5718703525,56,Back,5718703529,141,64.6,5718703527,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215145,42,1,1,4,59,7c9knuwazz9k9449u5rnuuy5m,1,25.3,69.3,2025-05-11T02:42:12.595Z,2025-05-11T02:42:14Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718703587,141,33.0,5718703591,213,4.65,5718703585,140,23.9,5718703589,212,24.7,5718703583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215167,43,1,1,5,1,7c9knuwazz9k9449u5rnuuy5m,1,24.9,28.0,2025-05-11T02:42:14.459Z,2025-05-11T02:42:16Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718703683,56,Back,5718703685,140,23.3,5718703689,212,15.7,5718703691,213,1.68,5718703687,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215183,44,1,1,5,3,7c9knuwazz9k9449u5rnuuy5m,1,22.7,50.0,2025-05-11T02:42:16.762Z,2025-05-11T02:42:19Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718703761,140,34.0,5718703763,141,6.4,5718703767,213,5.09,5718703757,155,,5718703765,212,31.9,5718703759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215211,45,1,1,5,6,7c9knuwazz9k9449u5rnuuy5m,1,34.3,5.3,2025-05-11T02:42:19.266Z,2025-05-11T02:42:26Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718703947,212,18.5,5718703951,213,2.55,5718703939,140,19.7,5718703943,141,20.6,5718703935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215221,46,1,1,5,13,7c9knuwazz9k9449u5rnuuy5m,1,24.0,19.2,2025-05-11T02:42:26.658Z,2025-05-11T02:42:28Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718703995,213,1.31,5718703989,140,27.8,5718703987,56,Back,5718703993,212,15.4,5718703991,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215227,47,1,1,5,14,7c9knuwazz9k9449u5rnuuy5m,0,26.7,41.5,2025-05-11T02:42:28.115Z,2025-05-11T02:42:28Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718704033,56,Back,5718704037,141,26.2,5718704041,213,4.68,5718704039,212,10.4,5718704035,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215229,68,8,1,5,16,ak0rmms5xl49w57i2rvid1tk9,1,66.1,84.5,2025-05-11T02:42:29.301Z,2025-05-11T02:42:29Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718704047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215241,48,1,1,5,17,7c9knuwazz9k9449u5rnuuy5m,1,26.2,32.5,2025-05-11T02:42:30.411Z,2025-05-11T02:42:36Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718704133,3,,5718704143,213,4.85,5718704141,212,18.1,5718704137,140,28.6,5718704139,141,6.1,5718704135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215251,49,1,1,5,22,7c9knuwazz9k9449u5rnuuy5m,1,31.7,6.7,2025-05-11T02:42:35.890Z,2025-05-11T02:42:39Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718704183,212,17.6,5718704177,56,Back,5718704181,141,14.9,5718704179,140,15.8,5718704185,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215269,50,1,1,5,25,7c9knuwazz9k9449u5rnuuy5m,1,15.2,14.7,2025-05-11T02:42:39.106Z,2025-05-11T02:42:43Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718704313,213,1.95,5718704311,212,28.1,5718704307,140,5.4,5718704305,56,Back,5718704309,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215279,51,1,1,5,29,7c9knuwazz9k9449u5rnuuy5m,1,5.1,53.1,2025-05-11T02:42:43.106Z,2025-05-11T02:42:49Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718704391,140,11.7,5718704397,213,1.09,5718704393,141,72.6,5718704395,212,15.0,5718704389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215297,52,1,1,5,36,7c9knuwazz9k9449u5rnuuy5m,1,18.2,66.6,2025-05-11T02:42:49.474Z,2025-05-11T02:42:52Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718704487,212,22.1,5718704485,141,93.5,5718704489,213,0.98,5718704481,56,Back,5718704483,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215343,53,1,1,5,39,7c9knuwazz9k9449u5rnuuy5m,1,28.6,94.7,2025-05-11T02:42:52.250Z,2025-05-11T02:43:00Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718704707,141,71.5,5718704703,56,Back,5718704711,213,3.95,5718704705,140,14.2,5718704709,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215369,54,1,1,5,47,7c9knuwazz9k9449u5rnuuy5m,0,20.8,68.8,2025-05-11T02:43:00.506Z,2025-05-11T02:43:04Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718704861,141,74.7,5718704863,212,68.6,5718704867,1,,5718704857,56,Center,5718704865,213,0.06,5718704859,140,86.0,5718704855,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215377,69,59,1,5,53,ak0rmms5xl49w57i2rvid1tk9,1,17.7,15.2,2025-05-11T02:43:06.413Z,2025-05-11T02:43:07Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718704915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215459,70,12,1,5,54,ak0rmms5xl49w57i2rvid1tk9,1,17.7,15.2,2025-05-11T02:43:07.621Z,2025-05-11T02:43:23Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718705403,141,15.5,5718705401,140,48.0,5718705407,213,0.01,5718705405,212,31.8,5718705399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215559,74,1,1,5,55,ak0rmms5xl49w57i2rvid1tk9,0,44.1,12.4,2025-05-11T02:43:08.774Z,2025-05-11T03:25:17Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718705997,140,40.0,5718706003,213,2.05,5718706001,212,9.4,5718705999,141,24.7,5718705995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215391,55,1,1,5,56,7c9knuwazz9k9449u5rnuuy5m,1,64.8,72.3,2025-05-11T02:43:09.730Z,2025-05-11T02:43:11Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718705003,140,53.2,5718705001,56,Center,5718705005,141,55.7,5718705009,213,3.89,5718705007,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215405,56,1,1,5,57,7c9knuwazz9k9449u5rnuuy5m,1,53.2,55.7,2025-05-11T02:43:10.970Z,2025-05-11T02:43:14Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718705093,141,75.9,5718705087,3,,5718705091,140,60.7,5718705089,56,Center,5718705097,213,1.05,5718705095,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215419,57,1,1,6,0,7c9knuwazz9k9449u5rnuuy5m,1,61.1,78.1,2025-05-11T02:43:14.034Z,2025-05-11T02:43:16Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718705155,140,48.9,5718705159,212,26.2,5718705157,141,44.5,5718705161,213,4.20,5718705153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215439,58,1,1,6,2,7c9knuwazz9k9449u5rnuuy5m,1,48.3,46.1,2025-05-11T02:43:15.978Z,2025-05-11T02:43:19Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718705281,140,51.9,5718705283,141,78.5,5718705279,56,Center,5718705287,213,1.40,5718705285,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215447,59,1,1,6,5,7c9knuwazz9k9449u5rnuuy5m,1,50.9,73.6,2025-05-11T02:43:19.018Z,2025-05-11T02:43:20Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718705313,56,Left,5718705317,141,93.8,5718705315,140,68.4,5718705319,212,22.9,5718705321,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215451,60,1,1,6,7,7c9knuwazz9k9449u5rnuuy5m,0,68.4,93.8,2025-05-11T02:43:20.250Z,2025-05-11T05:03:42Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718705331,56,Left,5718705337,212,7.0,5718705333,140,73.1,5718705339,213,5.49,5718705335,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
