id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2810751711,29,1,1,2,52,7neuneh44n9rtsfsh6r0sb9no,0,50.7,24.9,2025-05-04T23:10:27.857Z,2025-05-05T00:06:38Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705001363,212,37.2,5705001367,1,,5705001359,140,84.8,5705001361,141,10.0,5705001365,213,6.01,5705001357,56,Right,5705143441,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751731,28,12,1,2,55,b5l2e3csycjb8twvq9ek0j5gq,1,15.6,75.6,2025-05-04T23:10:31.699Z,2025-05-04T23:10:33Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705001511,213,1.44,5705001505,140,17.8,5705001501,56,Back,5705001527,167,,5705001507,141,100.0,5705001509,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751735,29,5,1,2,55,b5l2e3csycjb8twvq9ek0j5gq,0,18.4,101.2,2025-05-04T23:10:31.760Z,2025-05-05T01:59:37Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705001525,347,,5705001927,233,30,5705001523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751791,30,5,1,2,55,7neuneh44n9rtsfsh6r0sb9no,1,81.6,-1.2,2025-05-04T23:10:31.760Z,2025-05-05T01:59:37Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705001841,56,Right,5705001843,347,,5705001903,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751817,31,1,1,3,4,7neuneh44n9rtsfsh6r0sb9no,1,77.9,0.0,2025-05-04T23:10:40.024Z,2025-05-04T23:10:44Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705002043,56,Right,5705002051,213,1.69,5705002045,140,77.2,5705002041,107,,5705002049,212,6.0,5705002047,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751827,32,3,1,3,8,7neuneh44n9rtsfsh6r0sb9no,0,84.8,20.7,2025-05-04T23:10:43.898Z,2025-05-05T01:17:42Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705002091,56,Right,5705002093,286,,5705002145,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751819,30,7,1,3,8,b5l2e3csycjb8twvq9ek0j5gq,0,15.2,79.3,2025-05-04T23:10:43.899Z,2025-05-05T01:17:42Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705002057,285,,5705002105,233,32,5705002055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751831,33,61,1,3,9,7neuneh44n9rtsfsh6r0sb9no,1,85.6,15.6,2025-05-04T23:10:44.890Z,2025-05-04T23:10:45Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705002115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751851,32,1,1,3,10,b5l2e3csycjb8twvq9ek0j5gq,1,12.9,81.4,2025-05-04T23:10:45.956Z,2025-05-04T23:10:48Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705002249,141,85.6,5705002247,140,27.5,5705002251,212,15.6,5705002245,56,Back,5705002253,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751857,33,43,1,3,12,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-04T23:10:48.348Z,2025-05-05T00:07:29Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5705002281,285,0,5705144775,144,3,5705002279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751883,34,43,1,3,12,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-04T23:10:48.349Z,2025-05-05T00:07:23Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705144621,144,7,5705002435,233,33,5705002397,56,Right,5705002401,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751873,34,4,1,3,14,b5l2e3csycjb8twvq9ek0j5gq,1,27.2,80.8,2025-05-04T23:10:50.707Z,2025-05-05T01:13:41Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5705002365,13,,5705002373,285,,5705002519,233,35,5705002367,56,Back,5705002369,152,,5705002371,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751887,35,4,1,3,14,7neuneh44n9rtsfsh6r0sb9no,0,72.8,19.2,2025-05-04T23:10:50.708Z,2025-05-05T01:13:41Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705002503,56,Right,5705002507,265,,5705002509,286,,5705002501,13,,5705002505,152,,5705002529,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752201,35,1,1,3,51,b5l2e3csycjb8twvq9ek0j5gq,0,18.1,78.7,2025-05-04T23:11:27.505Z,2025-05-04T23:11:31Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705004203,213,0.25,5705004197,140,75.8,5705004199,141,100.0,5705004193,152,,5705004189,5,,5705004205,1,,5705004201,212,62.6,5705004191,157,,5705004195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752205,36,5,1,3,55,b5l2e3csycjb8twvq9ek0j5gq,0,74.8,101.6,2025-05-04T23:11:31.183Z,2025-05-05T01:59:38Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705005211,233,36,5705004233,56,Left,5705004235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752381,36,5,1,3,55,7neuneh44n9rtsfsh6r0sb9no,1,25.2,-1.6,2025-05-04T23:11:31.183Z,2025-05-05T01:59:38Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705005155,56,Back,5705005195,233,36,5705005159,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752397,37,1,1,4,14,7neuneh44n9rtsfsh6r0sb9no,1,35.8,0.0,2025-05-04T23:11:49.952Z,2025-05-05T00:07:56Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705005275,189,,5705005233,107,,5705005243,213,0.59,5705005239,141,19.2,5705005237,140,55.7,5705005241,212,25.2,5705005245,1,,5705005235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810778137,372,1,1,4,15,7neuneh44n9rtsfsh6r0sb9no,0,37.2,16.5,2025-05-04T23:11:50.810Z,2025-05-05T00:07:55Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705145523,141,40.0,5705145527,213,0.40,5705145529,1,,5705145521,140,73.6,5705145525,212,41.4,5705145519,56,Center,5705145517,157,,5705145635,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752427,37,1,1,4,16,b5l2e3csycjb8twvq9ek0j5gq,1,26.1,57.8,2025-05-04T23:11:52.307Z,2025-05-04T23:11:54Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705005373,140,50.1,5705005377,141,68.8,5705005387,1,,5705005365,157,,5705005369,56,Center,5705005381,212,26.3,5705005385,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752459,38,61,1,4,18,b5l2e3csycjb8twvq9ek0j5gq,1,51.1,69.0,2025-05-04T23:11:54.148Z,2025-05-05T00:08:33Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705005499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752471,39,1,1,4,20,b5l2e3csycjb8twvq9ek0j5gq,1,68.9,69.6,2025-05-04T23:11:56.035Z,2025-05-05T00:08:48Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5705005601,212,6.4,5705005595,56,Center,5705005599,141,61.1,5705005597,140,66.3,5705005603,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752473,40,50,1,4,20,b5l2e3csycjb8twvq9ek0j5gq,1,62.4,64.2,2025-05-04T23:11:56.809Z,2025-05-05T01:14:56Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705147381,286,,5705147819,233,374,5705005611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810778591,374,7,1,4,21,7neuneh44n9rtsfsh6r0sb9no,1,37.6,35.8,2025-05-04T23:11:56.810Z,2025-05-05T00:09:21Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705147795,233,40,5705147783,56,Back,5705147785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810778291,373,61,1,4,22,7neuneh44n9rtsfsh6r0sb9no,1,43.4,64.0,2025-05-04T23:11:57.810Z,2025-05-05T01:14:54Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705146259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752507,39,1,1,4,23,7neuneh44n9rtsfsh6r0sb9no,1,32.5,28.3,2025-05-04T23:11:59.239Z,2025-05-04T23:12:01Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705005789,56,Back,5705005795,212,8.2,5705005791,140,37.1,5705005793,141,18.5,5705005797,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752511,41,45,1,4,25,b5l2e3csycjb8twvq9ek0j5gq,0,63.7,73.9,2025-05-04T23:12:00.810Z,2025-05-05T01:17:36Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5705148373,285,,5705148369,233,375,5705005805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810778687,375,3,1,4,25,7neuneh44n9rtsfsh6r0sb9no,1,36.3,26.1,2025-05-04T23:12:00.810Z,2025-05-05T01:17:36Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705148355,233,41,5705148319,56,Back,5705148321,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752515,42,45,1,4,26,b5l2e3csycjb8twvq9ek0j5gq,0,66.2,73.8,2025-05-04T23:12:01.810Z,2025-05-05T00:09:40Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705005821,56,Center,5705148477,233,376,5705148475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810778711,376,3,1,4,26,7neuneh44n9rtsfsh6r0sb9no,1,33.8,26.2,2025-05-04T23:12:01.810Z,2025-05-05T00:09:39Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705148457,233,42,5705148489,286,,5705148453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752523,40,1,1,4,26,7neuneh44n9rtsfsh6r0sb9no,1,41.6,15.2,2025-05-04T23:12:02.745Z,2025-05-05T00:09:40Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705005885,56,Back,5705005891,212,9.6,5705005893,213,3.09,5705005887,140,32.5,5705005889,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752543,41,1,1,4,27,7neuneh44n9rtsfsh6r0sb9no,1,32.5,16.1,2025-05-04T23:12:03.711Z,2025-05-04T23:12:06Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705005993,213,0.94,5705005977,56,Back,5705005989,212,14.2,5705005981,140,40.5,5705005985,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752555,42,1,1,4,30,7neuneh44n9rtsfsh6r0sb9no,1,40.8,33.1,2025-05-04T23:12:06.040Z,2025-05-05T00:09:54Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705006049,213,5.21,5705006047,212,3.1,5705006043,140,42.2,5705006045,141,29.1,5705006041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752567,43,1,1,4,31,7neuneh44n9rtsfsh6r0sb9no,1,42.2,29.1,2025-05-04T23:12:06.999Z,2025-05-04T23:12:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705006117,141,49.9,5705006119,212,20.0,5705006121,213,2.36,5705006113,56,Back,5705006115,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752601,44,1,1,4,33,7neuneh44n9rtsfsh6r0sb9no,1,29.8,57.3,2025-05-04T23:12:08.911Z,2025-05-04T23:12:13Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705006283,213,1.32,5705006277,140,33.9,5705006279,141,82.4,5705006275,56,Back,5705006281,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752627,45,1,1,4,37,7neuneh44n9rtsfsh6r0sb9no,1,36.5,84.1,2025-05-04T23:12:13.304Z,2025-05-04T23:12:16Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705006429,141,79.0,5705006427,140,69.7,5705006433,213,6.18,5705006425,56,Left,5705006431,212,35.0,5705006435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752647,46,1,1,4,40,7neuneh44n9rtsfsh6r0sb9no,1,69.7,79.0,2025-05-04T23:12:16.295Z,2025-05-04T23:12:18Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705006529,56,Left,5705006533,141,86.5,5705006531,140,72.8,5705006535,212,6.1,5705006537,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752671,47,1,1,4,42,7neuneh44n9rtsfsh6r0sb9no,1,73.7,90.6,2025-05-04T23:12:18.423Z,2025-05-04T23:12:20Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705006619,140,63.6,5705006617,56,Left,5705006623,212,11.8,5705006625,213,3.60,5705006621,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752707,48,1,1,4,44,7neuneh44n9rtsfsh6r0sb9no,1,63.6,86.3,2025-05-04T23:12:20.663Z,2025-05-04T23:12:25Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705006893,141,60.9,5705006895,212,17.4,5705006889,56,Center,5705006891,140,61.5,5705006897,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752711,49,1,1,4,49,7neuneh44n9rtsfsh6r0sb9no,0,63.9,63.4,2025-05-04T23:12:24.833Z,2025-05-05T00:10:22Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705006917,141,70.3,5705006919,212,16.1,5705006921,213,0.30,5705006913,56,Center,5705006915,140,78.6,5705006911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752755,43,12,1,4,50,b5l2e3csycjb8twvq9ek0j5gq,1,6.7,13.8,2025-05-04T23:12:26.419Z,2025-05-04T23:12:31Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705007163,213,1.80,5705007157,140,5.6,5705007161,212,5.2,5705007159,141,21.2,5705007201,233,50,5705007153,56,Back,5705007199,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752733,50,74,1,4,50,7neuneh44n9rtsfsh6r0sb9no,1,89.7,72.1,2025-05-04T23:12:26.420Z,2025-05-04T23:12:32Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705007065,397,,5705007225,233,43,5705007021,56,Center,5705007025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752817,45,1,1,5,2,b5l2e3csycjb8twvq9ek0j5gq,0,22.7,32.2,2025-05-04T23:12:38.532Z,2025-05-04T23:12:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705007491,1,,5705007481,56,Center,5705007485,141,42.4,5705007489,213,0.15,5705007479,155,,5705007487,212,47.0,5705007483,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752851,51,1,1,5,5,7neuneh44n9rtsfsh6r0sb9no,1,27.8,47.0,2025-05-04T23:12:40.888Z,2025-05-04T23:12:43Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705007679,141,31.6,5705007677,140,39.2,5705007683,213,5.56,5705007681,212,15.9,5705007675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752859,53,1,1,5,7,7neuneh44n9rtsfsh6r0sb9no,1,39.2,31.6,2025-05-04T23:12:43.633Z,2025-05-04T23:12:45Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705007721,212,23.7,5705007717,140,33.9,5705007719,141,65.5,5705007723,213,1.81,5705007715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752873,54,1,1,5,9,7neuneh44n9rtsfsh6r0sb9no,1,33.9,65.7,2025-05-04T23:12:45.208Z,2025-05-04T23:12:46Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705007817,141,86.9,5705007819,212,15.7,5705007821,213,1.16,5705007813,56,Back,5705007815,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752901,55,1,1,5,10,7neuneh44n9rtsfsh6r0sb9no,1,40.8,88.9,2025-05-04T23:12:46.759Z,2025-05-04T23:12:51Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705007987,140,42.1,5705007989,141,70.6,5705007993,213,4.82,5705007991,212,12.5,5705007985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752919,56,1,1,5,15,7neuneh44n9rtsfsh6r0sb9no,0,42.2,72.1,2025-05-04T23:12:51.367Z,2025-05-04T23:12:53Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705008087,213,0.44,5705008079,56,Left,5705008089,1,,5705008077,155,,5705008083,141,100.0,5705008085,212,47.2,5705008081,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753117,46,5,1,5,17,b5l2e3csycjb8twvq9ek0j5gq,1,-1.6,34.4,2025-05-04T23:12:53.052Z,2025-05-05T01:59:38Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705009135,233,57,5705302543,346,,5705009119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752921,57,5,1,5,17,7neuneh44n9rtsfsh6r0sb9no,0,101.6,65.6,2025-05-04T23:12:53.052Z,2025-05-05T01:16:07Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705009155,233,46,5705302565,346,,5705008095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753147,47,1,1,5,38,b5l2e3csycjb8twvq9ek0j5gq,0,3.7,50.4,2025-05-04T23:13:14.203Z,2025-05-04T23:13:17Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705009295,1,,5705009291,212,55.8,5705009285,56,Center,5705009289,141,54.9,5705009287,140,56.8,5705009293,213,0.05,5705009297,74,,5705009283,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753165,58,1,1,5,41,7neuneh44n9rtsfsh6r0sb9no,0,37.0,32.1,2025-05-04T23:13:17.593Z,2025-05-04T23:13:20Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705009379,212,45.1,5705009377,141,24.0,5705009373,56,Center,5705009383,1,,5705009381,213,6.16,5705009371,3,,5705009375,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753199,48,1,1,5,47,b5l2e3csycjb8twvq9ek0j5gq,1,23.7,77.3,2025-05-04T23:13:22.923Z,2025-05-04T23:13:24Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705009553,212,5.8,5705009555,213,0.04,5705009551,141,77.6,5705009549,140,29.2,5705009547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753223,49,1,1,5,48,b5l2e3csycjb8twvq9ek0j5gq,1,29.2,77.6,2025-05-04T23:13:23.915Z,2025-05-04T23:13:27Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705009693,212,10.4,5705009695,213,0.22,5705009689,140,38.9,5705009691,141,80.9,5705009687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753219,59,83,1,5,50,7neuneh44n9rtsfsh6r0sb9no,0,64.7,16.5,2025-05-04T23:13:26.423Z,2025-05-04T23:13:31Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705009847,399,6g7v93m80xq6x38o9u3t8y3je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753229,50,1,1,5,51,b5l2e3csycjb8twvq9ek0j5gq,1,35.3,78.8,2025-05-04T23:13:27.299Z,2025-05-04T23:13:28Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705009721,212,14.0,5705009719,141,67.9,5705009717,140,24.0,5705009723,213,3.70,5705009715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753249,51,1,1,5,52,b5l2e3csycjb8twvq9ek0j5gq,1,23.8,67.6,2025-05-04T23:13:28.771Z,2025-05-04T23:13:30Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5705009819,56,Back,5705009827,213,2.62,5705009823,141,72.4,5705009821,140,18.4,5705009825,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753285,52,1,1,5,55,b5l2e3csycjb8twvq9ek0j5gq,0,22.2,83.3,2025-05-04T23:13:31.299Z,2025-05-04T23:13:35Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705010049,1,,5705010037,141,62.9,5705010029,56,Center,5705010027,155,,5705010033,140,88.6,5705010041,212,71.1,5705010045,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753329,61,1,1,5,59,7neuneh44n9rtsfsh6r0sb9no,1,18.5,27.1,2025-05-04T23:13:35.608Z,2025-05-04T23:13:40Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5705010299,140,31.3,5705010305,213,5.80,5705010297,56,Back,5705010301,141,16.7,5705010303,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753359,62,1,1,6,4,7neuneh44n9rtsfsh6r0sb9no,1,32.7,23.1,2025-05-04T23:13:39.872Z,2025-05-04T23:13:43Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705010473,140,39.6,5705010471,56,Back,5705010475,141,4.4,5705010479,213,5.23,5705010477,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753423,63,1,1,6,7,7neuneh44n9rtsfsh6r0sb9no,1,39.6,4.4,2025-05-04T23:13:43.127Z,2025-05-04T23:13:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705010891,212,24.8,5705010885,56,Right,5705010887,140,62.6,5705010889,141,12.5,5705010893,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753447,64,1,1,6,13,7neuneh44n9rtsfsh6r0sb9no,1,63.9,18.0,2025-05-04T23:13:49.503Z,2025-05-05T01:09:26Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705011031,212,7.8,5705011025,56,Right,5705011029,141,7.3,5705011027,140,61.1,5705011033,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753453,65,4,1,6,15,7neuneh44n9rtsfsh6r0sb9no,1,63.7,10.2,2025-05-04T23:13:51.658Z,2025-05-04T23:13:57Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705011075,265,,5705011121,233,53,5705011071,56,Right,5705011069,13,,5705011077,286,,5705011073,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753441,53,4,1,6,15,b5l2e3csycjb8twvq9ek0j5gq,0,36.3,89.8,2025-05-04T23:13:51.659Z,2025-05-04T23:13:58Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705011019,152,,5705011017,56,Back,5705011021,265,,5705011143,233,65,5705011023,285,,5705011015,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753599,66,1,1,6,34,7neuneh44n9rtsfsh6r0sb9no,1,51.3,12.6,2025-05-04T23:14:09.935Z,2025-05-04T23:14:13Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705011827,196,,5705011833,140,42.8,5705011837,212,45.6,5705011823,5,,5705011841,1,,5705011831,56,Back,5705011829,152,,5705011839,213,1.77,5705011835,141,78.4,5705011825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753613,67,1,1,6,35,7neuneh44n9rtsfsh6r0sb9no,1,44.3,78.4,2025-05-04T23:14:11.464Z,2025-05-05T01:16:16Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705011907,141,89.9,5705011909,212,42.8,5705011903,140,84.4,5705011913,213,0.18,5705011899,155,,5705011915,1,,5705011901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753621,68,1,1,6,37,7neuneh44n9rtsfsh6r0sb9no,0,84.4,89.9,2025-05-04T23:14:13.463Z,2025-05-05T01:16:14Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705011947,213,5.00,5705011939,56,Center,5705011937,155,,5705011943,141,67.3,5705011941,140,88.8,5705011945,212,16.0,5705011935,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
