id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2823505739,43,1,1,3,13,ak0rmms5xl49w57i2rvid1tk9,1,73.2,92.6,2025-06-20T23:11:39.911Z,2025-06-20T23:11:44Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775987619,141,66.4,5775987615,56,Center,5775987621,212,18.8,5775987617,140,78.9,5775987623,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505741,44,4,1,3,17,ak0rmms5xl49w57i2rvid1tk9,1,77.0,67.8,2025-06-20T23:11:43.886Z,2025-06-21T01:08:42Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775987641,56,Center,5775987643,152,,5775987647,286,,5775987645,265,,5775987701,233,16,5775987639,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505745,16,4,1,3,17,ck22dnk93ng8ax7wonlff7yms,0,23.0,32.2,2025-06-20T23:11:43.887Z,2025-06-21T01:08:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775987685,285,,5775987677,13,,5775987679,56,Back,5775987681,152,,5775987705,233,44,5775987683,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505797,17,43,1,3,41,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-20T23:12:07.597Z,2025-06-20T23:12:10Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775988003,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505801,18,43,1,3,41,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-20T23:12:07.694Z,2025-06-20T23:12:11Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775988009,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505937,45,14,1,4,26,ak0rmms5xl49w57i2rvid1tk9,1,76.9,70.6,2025-06-20T23:12:52.464Z,2025-06-21T00:08:33Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775989643,231,51.6,5775989635,102,55.1,5775989641,230,98.4,5775989639,458,,5775988763,18,,5775988761,26,,5775988765,56,Center,5775989593,20,,5775989637,103,40.5,5775989633,74,,,,,,,,,,,,,,,,,,,,,,,,,,
2823507961,140,1,1,4,27,ak0rmms5xl49w57i2rvid1tk9,1,80.6,27.6,2025-06-20T23:12:54.111Z,2025-06-21T00:08:36Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5776000343,141,29.1,5776000339,56,Center,5776000347,213,3.08,5776000345,212,17.5,5776000341,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505957,46,43,1,4,29,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-20T23:12:55.606Z,2025-06-20T23:24:59Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5775988883,140,63.4,5775988887,212,19.6,5775988881,56,Center,5776000797,144,1,5775988889,213,2.72,5775988885,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505967,47,1,1,4,34,ak0rmms5xl49w57i2rvid1tk9,0,65.2,27.1,2025-06-20T23:13:00.295Z,2025-06-20T23:25:14Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5775988913,140,85.3,5775988917,212,23.7,5775988915,141,43.0,5775988919,213,0.47,5775988911,56,Center,5775988909,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505977,19,12,1,4,38,ck22dnk93ng8ax7wonlff7yms,1,12.1,55.4,2025-06-20T23:13:04.137Z,2025-06-21T00:11:09Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5775988979,141,71.8,5775988975,56,Back,5775988983,213,0.53,5775988989,15,,5775988977,140,30.1,5775988981,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505983,48,1,1,4,38,ak0rmms5xl49w57i2rvid1tk9,1,64.2,22.7,2025-06-20T23:13:04.303Z,2025-06-20T23:13:05Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5775989015,140,70.8,5775989013,56,Center,5775989017,141,28.3,5775989011,3,,5775989021,213,0.50,5775989019,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505991,49,1,1,4,39,ak0rmms5xl49w57i2rvid1tk9,1,70.8,28.3,2025-06-20T23:13:05.726Z,2025-06-20T23:13:07Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775989065,140,72.3,5775989071,213,4.95,5775989063,56,Right,5775989067,141,18.6,5775989069,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823505993,50,1,1,4,41,ak0rmms5xl49w57i2rvid1tk9,1,72.3,18.6,2025-06-20T23:13:07.679Z,2025-06-21T00:08:59Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5775989083,141,26.4,5775989087,213,2.59,5775989079,56,Center,5775989081,140,64.1,5775989085,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506001,51,1,1,4,43,ak0rmms5xl49w57i2rvid1tk9,1,64.1,26.4,2025-06-20T23:13:09.630Z,2025-06-20T23:13:12Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5775989119,140,55.9,5775989121,141,49.6,5775989125,213,2.07,5775989123,212,18.0,5775989117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506007,52,1,1,4,46,ak0rmms5xl49w57i2rvid1tk9,1,56.4,48.5,2025-06-20T23:13:12.493Z,2025-06-20T23:13:15Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5775989155,56,Center,5775989159,141,31.0,5775989161,212,12.2,5775989163,213,4.94,5775989157,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506019,53,1,1,4,49,ak0rmms5xl49w57i2rvid1tk9,1,57.7,33.0,2025-06-20T23:13:15.822Z,2025-06-20T23:13:19Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5775989213,212,12.9,5775989207,56,Back,5775989209,140,47.7,5775989211,141,44.0,5775989215,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506025,54,1,1,4,52,ak0rmms5xl49w57i2rvid1tk9,1,52.6,50.1,2025-06-20T23:13:18.998Z,2025-06-20T23:13:22Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5775989235,140,58.3,5775989241,213,1.19,5775989239,212,16.0,5775989237,141,72.0,5775989233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506031,55,1,1,4,56,ak0rmms5xl49w57i2rvid1tk9,1,61.1,67.0,2025-06-20T23:13:22.855Z,2025-06-20T23:13:28Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5775989255,155,,5775989265,212,52.8,5775989259,56,Right,5775989269,1,,5775989261,140,89.5,5775989263,141,2.9,5775989267,213,5.31,5775989257,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506035,56,1,1,5,1,ak0rmms5xl49w57i2rvid1tk9,1,92.7,7.7,2025-06-20T23:13:27.895Z,2025-06-20T23:13:44Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,1.0,,5775989293,140,95.8,5775989297,212,18.9,5775989287,2,,5775989497,154,,5775989299,213,1.40,5775989291,56,Center,5775989495,210,15,5775989295,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506047,57,15,1,5,8,ak0rmms5xl49w57i2rvid1tk9,1,96.2,37.6,2025-06-20T23:13:34.744Z,2025-06-21T01:26:44Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775989509,55,56,5775989519,146,96.8,5775989335,22,,5776155561,60,,5775989521,147,39.7,5775989459,20,,5775989525,231,44.9,5775989515,103,19,5775989505,29,,5775989339,56,5775989503,78,,5775989507,154,,5775989463,82,,Center,5775989513,102,50.8,5775989517,100,5775989523,230,99.0,5775989527,233,20,5776155563,328,,,
2823506043,20,10,1,5,8,ck22dnk93ng8ax7wonlff7yms,1,2.8,61.7,2025-06-20T23:13:34.844Z,2025-06-21T00:11:10Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775989533,233,57,5775989331,94,,5775989333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506045,21,6,1,5,9,ck22dnk93ng8ax7wonlff7yms,0,5.4,62.4,2025-06-20T23:13:35.477Z,2025-06-20T23:13:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775989349,73,,5775989405,233,58,5775989347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506049,58,6,1,5,9,ak0rmms5xl49w57i2rvid1tk9,1,94.6,37.6,2025-06-20T23:13:35.477Z,2025-06-21T01:08:51Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775989373,75,,5775989375,233,21,5775989371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506129,59,1,1,5,44,ak0rmms5xl49w57i2rvid1tk9,0,99.8,0.1,2025-06-20T23:14:10.991Z,2025-06-21T00:07:53Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5775989943,6,,5775989959,1,,5775989947,223,,5775989951,140,97.1,5775989941,2,,5775989957,213,1.64,5775989953,141,57.0,5775989949,56,Center,5775989955,212,38.8,5775989945,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506233,25,44,1,5,48,ck22dnk93ng8ax7wonlff7yms,1,9.5,45.1,2025-06-20T23:14:14.315Z,2025-06-21T01:09:23Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776009047,233,219,5775990539,285,,5775990537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823509503,219,44,1,5,48,ak0rmms5xl49w57i2rvid1tk9,0,90.5,54.9,2025-06-20T23:14:14.316Z,2025-06-21T01:09:23Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776009045,286,,5776009051,233,25,5776009043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506137,22,12,1,5,48,ck22dnk93ng8ax7wonlff7yms,1,7.9,51.9,2025-06-20T23:14:14.508Z,2025-06-21T00:11:12Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775990001,141,30.7,5775990025,15,,5775989997,56,Back,5775990003,212,25.2,5775989999,140,27.6,5775990005,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506153,60,15,1,5,51,ak0rmms5xl49w57i2rvid1tk9,1,80.5,64.6,2025-06-20T23:14:17.166Z,2025-06-21T01:27:17Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775990371,103,19,5775990365,25,,5775990377,146,83.8,5775990373,328,,5775990383,231,51.4,5775990217,20,,5775990369,102,47.8,5775990079,56,Center,5775990381,230,98.1,5775990221,82,5775990379,147,61.7,5776158749,80,,5775990385,233,23,,5775990077,18,,5775990375,458,,,,,,,,,,,
2823506157,23,10,1,5,51,ck22dnk93ng8ax7wonlff7yms,1,13.4,35.0,2025-06-20T23:14:17.266Z,2025-06-21T00:11:13Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5775990125,94,,5775990389,233,60,5775990127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506161,24,6,1,5,52,ck22dnk93ng8ax7wonlff7yms,0,14.2,35.2,2025-06-20T23:14:19.012Z,2025-06-20T23:15:48Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5775990171,233,61,5775990131,56,Back,5775990133,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506165,61,6,1,5,52,ak0rmms5xl49w57i2rvid1tk9,1,85.8,64.8,2025-06-20T23:14:19.012Z,2025-06-21T01:08:52Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775990145,73,,5775990143,56,Center,5775990155,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506261,62,1,1,6,26,ak0rmms5xl49w57i2rvid1tk9,0,99.5,99.5,2025-06-20T23:14:52.574Z,2025-06-20T23:14:55Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5775990689,155,,5775990699,212,35.9,5775990691,223,,5775990687,6,,5775990697,141,46.9,5775990693,56,Center,5775990703,1,,5775990685,2,,5775990695,140,96.7,5775990701,213,,,,,,,,,,4.63,,,,,,,,,,,,,,,,
2823506295,26,12,1,6,30,ck22dnk93ng8ax7wonlff7yms,1,5.5,55.2,2025-06-20T23:14:56.187Z,2025-06-20T23:15:06Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5775990875,56,Back,5775990879,141,65.7,5775990883,213,0.35,5775990881,212,20.9,5775990877,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506281,63,1,1,6,33,ak0rmms5xl49w57i2rvid1tk9,1,75.1,22.7,2025-06-20T23:14:59.814Z,2025-06-21T00:05:45Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5775990803,213,2.33,5775990801,212,13.1,5775990795,56,Center,5775990797,140,66.5,5775990799,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506283,64,1,1,6,35,ak0rmms5xl49w57i2rvid1tk9,1,66.5,36.7,2025-06-20T23:15:01.485Z,2025-06-21T00:05:51Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5775990811,56,Center,5775990819,213,0.71,5775990813,140,81.8,5775990817,212,21.1,5775990815,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506289,65,1,1,6,36,ak0rmms5xl49w57i2rvid1tk9,0,81.8,56.9,2025-06-20T23:15:02.654Z,2025-06-21T01:29:18Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775990841,141,70.0,5775990845,213,0.90,5775990837,56,Center,5775990839,140,88.5,5775990843,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506291,66,15,1,6,38,ak0rmms5xl49w57i2rvid1tk9,1,85.2,63.6,2025-06-20T23:15:04.822Z,2025-06-21T01:30:35Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5775990853,56,Center,5775990851,64,,5775991317,103,19,5775991327,231,50.7,5775991323,147,61.2,5776161679,25,,5775991321,146,87.9,5776161681,78,,5775991325,230,98.1,5776161683,458,5775991315,102,50.2,5775991329,233,27,5775991253,20,,,5775991319,215,,5775991257,82,,,,,,,,,,,
2823506297,27,10,1,6,38,ck22dnk93ng8ax7wonlff7yms,1,7.6,36.8,2025-06-20T23:15:04.922Z,2025-06-20T23:15:32Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5775991333,233,66,5775990889,94,,5775990891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506305,28,3,1,6,41,ck22dnk93ng8ax7wonlff7yms,1,25.6,30.0,2025-06-20T23:15:08.086Z,2025-06-21T01:09:13Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5775990925,56,Back,5775990943,233,67,5775990927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506299,67,45,1,6,41,ak0rmms5xl49w57i2rvid1tk9,0,74.4,70.0,2025-06-20T23:15:08.086Z,2025-06-21T01:09:13Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775990895,286,,5775990893,56,Center,5775990949,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506313,29,3,1,6,43,ck22dnk93ng8ax7wonlff7yms,0,25.6,30.3,2025-06-20T23:15:10.069Z,2025-06-21T01:08:58Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5775990957,56,Back,5775990977,233,68,5775990959,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506315,68,7,1,6,43,ak0rmms5xl49w57i2rvid1tk9,0,74.4,69.7,2025-06-20T23:15:10.070Z,2025-06-21T01:08:58Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,1.0,,5775990973,233,29,5775990967,286,,5775990965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510617,153,61,1,6,47,ck22dnk93ng8ax7wonlff7yms,1,30.6,22.1,2025-06-20T23:15:13.240Z,2025-06-20T23:41:17Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5776016323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510615,270,1,1,6,47,ak0rmms5xl49w57i2rvid1tk9,1,69.2,77.9,2025-06-20T23:15:13.264Z,2025-06-20T23:42:10Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5776017615,212,10.2,5776017131,56,Center,5776017611,140,73.6,5776017613,141,64.6,5776017617,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506317,30,45,1,6,47,ck22dnk93ng8ax7wonlff7yms,0,20.8,32.5,2025-06-20T23:15:13.351Z,2025-06-21T01:09:14Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5775990983,285,,5775991081,233,69,5775990981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506323,69,3,1,6,47,ak0rmms5xl49w57i2rvid1tk9,1,79.2,67.5,2025-06-20T23:15:13.351Z,2025-06-21T01:09:14Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775991011,56,Center,5775991013,286,,5775991073,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506329,70,13,1,6,49,ak0rmms5xl49w57i2rvid1tk9,1,87.6,60.3,2025-06-20T23:15:15.926Z,2025-06-20T23:41:44Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775991231,103,27.8,5775991221,84,,5775991039,56,Center,5775991233,215,,5775991223,29,,5775991237,231,50.9,5775991035,22,,5775991229,102,42.4,5775991037,17,,5775991225,55,5775991235,230,98.0,5775991143,72,,,,,68,,,,,,,,,,,,,,,,
2823506337,31,5,1,6,50,ck22dnk93ng8ax7wonlff7yms,1,-1.2,58.0,2025-06-20T23:15:16.348Z,2025-06-20T23:15:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5775991115,56,Back,5775991117,346,,5775991149,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506343,71,5,1,6,51,ak0rmms5xl49w57i2rvid1tk9,0,101.2,42.0,2025-06-20T23:15:18.088Z,2025-06-20T23:15:21Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5775991139,56,Center,5775991141,346,,5775991153,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506465,32,1,1,7,33,ck22dnk93ng8ax7wonlff7yms,1,3.5,49.3,2025-06-20T23:16:00.012Z,2025-06-20T23:16:03Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5775991855,212,46.8,5775991863,74,,5775991853,141,21.9,5775991849,56,Back,5775991857,213,5.87,5775991847,124,,5775991859,1,,5775991851,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506469,33,44,1,7,37,ck22dnk93ng8ax7wonlff7yms,1,45.2,17.0,2025-06-20T23:16:03.478Z,2025-06-21T01:09:23Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775991875,56,Back,5775991883,233,72,5775991877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506463,72,44,1,7,37,ak0rmms5xl49w57i2rvid1tk9,0,54.8,83.0,2025-06-20T23:16:03.479Z,2025-06-21T01:09:24Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5775991845,286,,5775991887,233,33,5775991843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506473,34,1,1,7,37,ck22dnk93ng8ax7wonlff7yms,0,44.4,22.1,2025-06-20T23:16:03.898Z,2025-06-21T00:10:34Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775991895,56,Right,5775991903,213,6.10,5775991897,140,54.0,5775991893,168,,5775991899,141,19.4,5775991901,212,10.2,5775991891,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506479,73,1,1,7,39,ak0rmms5xl49w57i2rvid1tk9,1,46.4,92.9,2025-06-20T23:16:05.501Z,2025-06-20T23:42:49Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775991937,141,95.9,5775991933,56,Left,5775991939,212,29.5,5775991941,213,0.07,5776018667,3,,5775991935,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506483,74,3,1,7,41,ak0rmms5xl49w57i2rvid1tk9,0,72.8,92.7,2025-06-20T23:16:07.442Z,2025-06-21T01:08:59Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5775991949,56,Left,5775992001,233,35,5775991951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506485,35,7,1,7,41,ck22dnk93ng8ax7wonlff7yms,1,27.2,7.3,2025-06-20T23:16:07.443Z,2025-06-21T01:08:59Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775991989,233,74,5775991957,285,,5775991953,167,,5775991955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506489,36,5,1,7,42,ck22dnk93ng8ax7wonlff7yms,0,28.0,-2.0,2025-06-20T23:16:08.426Z,2025-06-20T23:16:11Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775991981,347,,5775991979,56,Back,5775992017,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506491,75,5,1,7,42,ak0rmms5xl49w57i2rvid1tk9,1,71.0,102.0,2025-06-20T23:16:09.065Z,2025-06-20T23:16:11Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5775992009,347,,5775992007,56,Left,5775992013,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506539,76,1,1,7,55,ak0rmms5xl49w57i2rvid1tk9,1,71.2,100.0,2025-06-20T23:16:21.965Z,2025-06-20T23:16:25Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775992221,56,Left,5775992219,107,,5775992229,213,5.83,5775992223,140,83.7,5775992227,212,14.6,5775992225,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506543,77,50,1,7,59,ak0rmms5xl49w57i2rvid1tk9,1,79.6,90.0,2025-06-20T23:16:25.342Z,2025-06-21T01:09:00Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5775992247,286,,5775992343,233,37,5775992245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506563,37,7,1,7,59,ck22dnk93ng8ax7wonlff7yms,1,20.4,10.0,2025-06-20T23:16:25.343Z,2025-06-21T01:08:59Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5775992335,233,77,5775992331,56,Back,5775992333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506555,78,83,1,8,1,ak0rmms5xl49w57i2rvid1tk9,0,85.5,87.7,2025-06-20T23:16:27.766Z,2025-06-20T23:16:31Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5775992383,399,cf36p7zpnrtxhebod6rtsmr1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506571,38,1,1,8,3,ck22dnk93ng8ax7wonlff7yms,0,19.4,10.6,2025-06-20T23:16:29.573Z,2025-06-20T23:16:31Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5775992351,56,Back,5775992361,236,,5775992359,213,6.03,5775992353,140,24.0,5775992363,233,79,5775992367,286,,5775992357,212,5.0,5775992355,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506565,79,74,1,8,3,ak0rmms5xl49w57i2rvid1tk9,1,84.5,96.8,2025-06-20T23:16:29.574Z,2025-06-20T23:16:32Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775992339,56,Left,5775992341,285,,5775992381,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506569,80,5,1,8,4,ak0rmms5xl49w57i2rvid1tk9,0,82.8,101.6,2025-06-20T23:16:30.693Z,2025-06-20T23:16:42Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5775992537,233,39,5775992347,56,Left,5775992349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506593,39,5,1,8,5,ck22dnk93ng8ax7wonlff7yms,1,16.8,-1.5,2025-06-20T23:16:31.156Z,2025-06-20T23:16:42Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5775992527,347,,5775992525,56,Back,5775992529,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823506613,40,1,1,8,15,ck22dnk93ng8ax7wonlff7yms,1,16.9,0.0,2025-06-20T23:16:41.340Z,2025-06-20T23:16:44Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5775992633,107,,5775992645,1,,5775992637,140,38.3,5775992639,141,12.8,5775992641,212,24.6,5775992635,56,Back,5775992643,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
