id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2793223789,38,1,1,2,51,e3k8yw2rbmphyfu5htn4yi5jk,1,28.5,42.5,2025-03-29T23:10:26.470Z,2025-03-29T23:10:31Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608511247,140,48.3,5608511249,141,13.7,5608511251,212,28.6,5608511253,213,5.53,5608511245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793223841,39,1,1,2,56,e3k8yw2rbmphyfu5htn4yi5jk,0,48.5,13.7,2025-03-29T23:10:30.996Z,2025-03-29T23:10:34Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608511535,141,32.1,5608511533,140,95.4,5608511531,56,Center,5608511539,213,0.25,5608511541,1,,5608511537,212,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224089,27,1,1,3,14,6597wqy6gmpv3zjx7rp8cdj46,1,8.0,61.1,2025-03-29T23:10:49.869Z,2025-03-29T23:10:51Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608512969,212,19.5,5608512973,213,4.87,5608512961,56,Back,5608512965,141,32.8,5608512963,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224115,28,1,1,3,16,6597wqy6gmpv3zjx7rp8cdj46,1,10.9,32.8,2025-03-29T23:10:51.073Z,2025-03-29T23:10:52Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608513095,56,Back,5608513107,213,1.73,5608513099,141,50.7,5608513097,140,9.0,5608513105,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224155,29,1,1,3,16,6597wqy6gmpv3zjx7rp8cdj46,1,9.0,50.7,2025-03-29T23:10:51.834Z,2025-03-29T23:10:54Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608513293,212,24.0,5608513291,141,85.7,5608513289,140,12.2,5608513295,213,1.43,5608513287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224195,30,1,1,3,19,6597wqy6gmpv3zjx7rp8cdj46,1,17.4,85.7,2025-03-29T23:10:53.970Z,2025-03-29T23:10:56Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608513589,56,Back,5608513595,141,57.0,5608513591,140,11.9,5608513599,212,20.4,5608513605,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224271,31,1,1,3,21,6597wqy6gmpv3zjx7rp8cdj46,1,11.9,57.0,2025-03-29T23:10:56.684Z,2025-03-29T23:11:01Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608514031,140,16.3,5608514035,141,31.0,5608514043,213,4.97,5608514039,212,18.3,5608514027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224461,32,1,1,3,26,6597wqy6gmpv3zjx7rp8cdj46,1,26.2,16.7,2025-03-29T23:11:01.284Z,2025-03-29T23:11:12Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608515125,56,Right,5608515135,1,,5608515123,155,,5608515129,141,6.1,5608515127,140,92.6,5608515133,213,6.18,5608515131,212,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224467,33,1,1,3,37,6597wqy6gmpv3zjx7rp8cdj46,0,81.9,17.6,2025-03-29T23:11:12.700Z,2025-03-29T23:11:15Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608515167,141,23.1,5608515287,233,40,5608515171,213,1.79,5608515169,212,3.8,5608515163,56,Center,5608515285,236,,5608515165,140,81.1,5608515291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224481,40,74,1,3,37,e3k8yw2rbmphyfu5htn4yi5jk,1,26.4,75.0,2025-03-29T23:11:12.701Z,2025-03-30T01:23:46Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608515247,285,,5608515305,233,33,5608515245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224567,42,1,1,3,41,e3k8yw2rbmphyfu5htn4yi5jk,1,28.8,68.5,2025-03-29T23:11:16.204Z,2025-03-29T23:11:21Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608515779,140,29.8,5608515783,212,9.3,5608515785,213,4.83,5608515781,141,54.9,5608515777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224559,34,83,1,3,45,6597wqy6gmpv3zjx7rp8cdj46,0,50.4,58.2,2025-03-29T23:11:20.402Z,2025-03-29T23:11:25Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608516059,399,caoq1dpq6lz1btrd75s9xuz56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224585,43,1,1,3,46,e3k8yw2rbmphyfu5htn4yi5jk,1,41.3,38.8,2025-03-29T23:11:21.244Z,2025-03-29T23:11:22Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608515859,56,Back,5608515867,213,4.09,5608515861,140,28.8,5608515865,212,22.5,5608515863,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224643,44,1,1,3,47,e3k8yw2rbmphyfu5htn4yi5jk,1,28.8,11.9,2025-03-29T23:11:22.668Z,2025-03-29T23:11:27Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608516225,140,27.0,5608516223,56,Back,5608516229,212,8.6,5608516227,141,24.3,5608516231,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224699,45,1,1,3,52,e3k8yw2rbmphyfu5htn4yi5jk,1,28.0,31.9,2025-03-29T23:11:27.437Z,2025-03-29T23:11:31Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608516597,140,37.8,5608516593,196,,5608516605,1,,5608516599,141,92.3,5608516595,56,Back,5608516603,213,1.33,5608516601,212,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224737,46,1,1,3,56,e3k8yw2rbmphyfu5htn4yi5jk,1,40.8,93.8,2025-03-29T23:11:31.460Z,2025-03-29T23:11:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608516827,212,21.6,5608516829,213,6.15,5608516823,140,61.2,5608516825,141,89.7,5608516821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224775,47,1,1,3,58,e3k8yw2rbmphyfu5htn4yi5jk,1,62.5,87.5,2025-03-29T23:11:33.596Z,2025-03-29T23:11:35Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608517037,56,Center,5608517039,140,60.6,5608517045,212,7.7,5608517041,141,76.6,5608517049,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224813,48,1,1,4,0,e3k8yw2rbmphyfu5htn4yi5jk,1,57.7,81.5,2025-03-29T23:11:35.460Z,2025-03-29T23:11:37Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608517273,213,2.84,5608517271,212,15.0,5608517269,141,88.0,5608517267,140,44.0,5608517265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224839,49,1,1,4,2,e3k8yw2rbmphyfu5htn4yi5jk,1,41.6,88.6,2025-03-29T23:11:37.229Z,2025-03-29T23:11:39Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608517433,141,76.3,5608517435,212,10.7,5608517431,140,48.0,5608517429,56,Back,5608517437,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224885,50,1,1,4,4,e3k8yw2rbmphyfu5htn4yi5jk,1,48.0,76.3,2025-03-29T23:11:38.940Z,2025-03-29T23:11:41Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608517755,141,92.9,5608517753,140,38.1,5608517751,56,Back,5608517759,213,2.32,5608517757,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224935,51,1,1,4,6,e3k8yw2rbmphyfu5htn4yi5jk,1,38.0,92.4,2025-03-29T23:11:41.429Z,2025-03-29T23:11:44Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608518055,140,54.4,5608518057,141,92.9,5608518061,213,0.02,5608518053,56,Left,5608518059,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793224953,52,1,1,4,9,e3k8yw2rbmphyfu5htn4yi5jk,1,52.8,93.0,2025-03-29T23:11:44.636Z,2025-03-29T23:11:47Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608518187,213,3.29,5608518179,56,Back,5608518185,212,16.5,5608518181,140,37.3,5608518183,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225015,53,1,1,4,12,e3k8yw2rbmphyfu5htn4yi5jk,1,35.3,88.0,2025-03-29T23:11:47.700Z,2025-03-29T23:11:51Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608518541,212,20.1,5608518543,213,4.22,5608518533,56,Back,5608518539,141,62.0,5608518537,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225089,54,1,1,4,16,e3k8yw2rbmphyfu5htn4yi5jk,1,26.2,62.0,2025-03-29T23:11:51.525Z,2025-03-29T23:11:56Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608518933,56,Back,5608518949,1,,5608518941,141,12.6,5608518945,212,36.3,5608518937,140,39.3,5608518947,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225169,55,1,1,4,20,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,36.6,2025-03-29T23:11:55.861Z,2025-03-29T23:12:02Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608519363,141,59.1,5608519365,212,18.0,5608519361,140,33.8,5608519367,213,2.13,5608519359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225217,56,1,1,4,27,e3k8yw2rbmphyfu5htn4yi5jk,1,43.5,67.8,2025-03-29T23:12:02.556Z,2025-03-29T23:12:05Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608519639,140,58.7,5608519643,212,23.5,5608519645,213,0.82,5608519641,141,93.2,5608519637,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225247,57,1,1,4,30,e3k8yw2rbmphyfu5htn4yi5jk,1,58.1,93.9,2025-03-29T23:12:05.493Z,2025-03-29T23:12:07Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608519847,212,8.3,5608519849,213,4.38,5608519845,141,82.3,5608519843,140,55.5,5608519841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225305,58,1,1,4,32,e3k8yw2rbmphyfu5htn4yi5jk,1,61.1,87.7,2025-03-29T23:12:07.605Z,2025-03-29T23:12:09Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608520135,56,Left,5608520141,212,10.0,5608520143,213,0.07,5608520139,141,88.7,5608520137,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225323,59,1,1,4,34,e3k8yw2rbmphyfu5htn4yi5jk,0,70.6,88.7,2025-03-29T23:12:09.509Z,2025-03-29T23:12:10Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608520225,212,7.3,5608520221,140,77.4,5608520223,141,91.1,5608520219,56,Left,5608520227,213,0.22,5608520217,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225349,35,1,1,4,35,6597wqy6gmpv3zjx7rp8cdj46,0,24.9,11.3,2025-03-29T23:12:10.889Z,2025-03-30T00:12:08Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608520343,213,0.49,5608520339,212,12.2,5608520333,56,Back,5608520335,140,35.1,5608520337,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225405,60,1,1,4,37,e3k8yw2rbmphyfu5htn4yi5jk,1,67.1,84.5,2025-03-29T23:12:12.724Z,2025-03-29T23:12:14Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608520657,213,5.24,5608520649,56,Center,5608520653,141,69.6,5608520655,212,11.7,5608520651,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225417,61,1,1,4,39,e3k8yw2rbmphyfu5htn4yi5jk,0,72.7,69.6,2025-03-29T23:12:14.461Z,2025-03-29T23:12:15Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608520717,168,,5608520727,213,5.08,5608520725,212,15.9,5608520723,141,47.8,5608520721,140,78.1,5608520719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225511,37,1,1,4,42,6597wqy6gmpv3zjx7rp8cdj46,1,24.7,63.0,2025-03-29T23:12:17.361Z,2025-03-29T23:12:20Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608521273,140,29.9,5608521271,56,Back,5608521279,213,5.24,5608521277,212,10.8,5608521275,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225551,38,1,1,4,45,6597wqy6gmpv3zjx7rp8cdj46,1,27.2,42.1,2025-03-29T23:12:20.532Z,2025-03-29T23:12:23Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608521517,212,21.9,5608521515,141,11.3,5608521513,140,21.1,5608521511,56,Back,5608521519,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225589,39,1,1,4,48,6597wqy6gmpv3zjx7rp8cdj46,1,22.6,10.6,2025-03-29T23:12:23.369Z,2025-03-29T23:12:26Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5608521739,140,20.0,5608521743,212,15.1,5608521745,213,1.75,5608521741,141,32.4,5608521737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225639,40,1,1,4,51,6597wqy6gmpv3zjx7rp8cdj46,1,22.0,33.1,2025-03-29T23:12:26.009Z,2025-03-29T23:12:28Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608522025,140,23.5,5608522027,141,70.9,5608522031,213,1.51,5608522023,56,Back,5608522029,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225673,41,1,1,4,53,6597wqy6gmpv3zjx7rp8cdj46,1,23.5,70.9,2025-03-29T23:12:28.482Z,2025-03-29T23:12:30Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608522197,56,Back,5608522203,212,18.3,5608522205,213,1.02,5608522201,141,93.9,5608522199,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225727,42,1,1,4,55,6597wqy6gmpv3zjx7rp8cdj46,1,33.4,93.9,2025-03-29T23:12:30.714Z,2025-03-29T23:12:33Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608522519,56,Left,5608522523,141,93.2,5608522525,212,20.1,5608522521,140,52.5,5608522527,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225759,43,1,1,4,58,6597wqy6gmpv3zjx7rp8cdj46,0,49.1,93.8,2025-03-29T23:12:33.106Z,2025-03-29T23:12:34Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608522709,213,0.15,5608522703,140,63.3,5608522705,141,97.2,5608522701,56,Left,5608522707,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225841,63,1,1,5,1,e3k8yw2rbmphyfu5htn4yi5jk,1,38.9,3.5,2025-03-29T23:12:36.318Z,2025-03-29T23:12:39Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608523083,212,33.9,5608523081,141,33.7,5608523089,213,2.49,5608523073,56,Back,5608523075,140,13.2,5608523091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793225983,64,1,1,5,4,e3k8yw2rbmphyfu5htn4yi5jk,1,12.7,37.7,2025-03-29T23:12:38.948Z,2025-03-29T23:12:46Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5608523875,141,48.4,5608523877,212,12.5,5608523879,213,0.62,5608523871,56,Back,5608523873,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226025,65,1,1,5,11,e3k8yw2rbmphyfu5htn4yi5jk,1,29.5,54.0,2025-03-29T23:12:46.397Z,2025-03-29T23:12:49Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608524095,212,15.5,5608524091,140,26.0,5608524093,141,31.9,5608524089,56,Back,5608524097,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226069,66,1,1,5,14,e3k8yw2rbmphyfu5htn4yi5jk,1,25.4,25.8,2025-03-29T23:12:49.796Z,2025-03-29T23:12:52Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608524367,141,4.3,5608524363,56,Back,5608524369,212,14.7,5608524371,213,4.83,5608524365,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226129,67,1,1,5,17,e3k8yw2rbmphyfu5htn4yi5jk,1,32.5,7.7,2025-03-29T23:12:52.748Z,2025-03-29T23:14:10Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608524785,140,76.9,5608524793,1,,5608524791,213,0.15,5608524789,212,47.2,5608524783,56,Right,5608531117,189,,5608524787,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226139,68,3,1,5,22,e3k8yw2rbmphyfu5htn4yi5jk,0,88.4,17.2,2025-03-29T23:12:57.637Z,2025-03-30T01:23:20Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608525073,233,44,5608524843,286,,5608524841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226157,44,7,1,5,22,6597wqy6gmpv3zjx7rp8cdj46,1,11.6,82.8,2025-03-29T23:12:57.638Z,2025-03-30T01:23:20Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608524955,285,,5608524953,56,Back,5608525037,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226193,46,1,1,5,24,6597wqy6gmpv3zjx7rp8cdj46,1,7.0,83.5,2025-03-29T23:12:59.913Z,2025-03-29T23:13:01Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608525159,56,Back,5608525167,213,0.66,5608525165,212,12.5,5608525163,141,94.8,5608525161,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226269,47,1,1,5,26,6597wqy6gmpv3zjx7rp8cdj46,1,16.4,94.8,2025-03-29T23:13:01.761Z,2025-03-29T23:13:05Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608525523,140,29.8,5608525525,141,85.4,5608525521,56,Back,5608525529,213,5.86,5608525527,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226197,69,43,1,5,27,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-29T23:13:02.141Z,2025-03-29T23:13:14Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608525179,56,Right,5608526207,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226273,48,61,1,5,30,6597wqy6gmpv3zjx7rp8cdj46,1,29.8,85.4,2025-03-29T23:13:05.218Z,2025-03-30T00:12:24Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608525555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226307,70,4,1,5,32,e3k8yw2rbmphyfu5htn4yi5jk,1,63.0,16.4,2025-03-29T23:13:07.127Z,2025-03-29T23:13:13Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608525915,13,,5608525941,233,49,5608525921,265,,5608525923,286,,5608525919,152,,5608525917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226301,49,4,1,5,32,6597wqy6gmpv3zjx7rp8cdj46,0,37.0,83.6,2025-03-29T23:13:07.128Z,2025-03-29T23:13:15Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5608525953,233,70,5608525815,56,Back,5608525819,152,,5608525811,13,,5608525823,285,,5608525821,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226845,71,1,1,6,5,e3k8yw2rbmphyfu5htn4yi5jk,1,47.8,22.8,2025-03-29T23:13:40.372Z,2025-03-29T23:13:42Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608528857,213,1.27,5608528847,140,59.4,5608528861,1,,5608528843,152,,5608528841,5,,5608528851,141,80.8,5608528845,56,Left,5608528855,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226887,72,1,1,6,7,e3k8yw2rbmphyfu5htn4yi5jk,1,59.4,80.8,2025-03-29T23:13:42.684Z,2025-03-29T23:13:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608529079,212,9.1,5608529073,56,Left,5608529077,141,82.0,5608529081,213,0.09,5608529075,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226921,73,1,1,6,10,e3k8yw2rbmphyfu5htn4yi5jk,1,66.8,79.7,2025-03-29T23:13:45.140Z,2025-03-29T23:13:47Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608529267,213,5.61,5608529259,56,Center,5608529265,212,24.9,5608529263,141,56.9,5608529261,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793226931,74,61,1,6,12,e3k8yw2rbmphyfu5htn4yi5jk,0,85.4,56.9,2025-03-29T23:13:47.100Z,2025-03-29T23:13:47Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608529321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227127,51,1,1,6,24,6597wqy6gmpv3zjx7rp8cdj46,1,12.0,45.2,2025-03-29T23:13:59.200Z,2025-03-29T23:14:02Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608530517,141,30.3,5608530523,213,4.70,5608530513,56,Back,5608530515,140,11.9,5608530519,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227151,52,1,1,6,27,6597wqy6gmpv3zjx7rp8cdj46,1,11.9,30.3,2025-03-29T23:14:02.624Z,2025-03-29T23:14:04Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608530679,213,6.00,5608530669,56,Back,5608530675,212,13.2,5608530673,141,24.9,5608530671,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227175,53,1,1,6,29,6597wqy6gmpv3zjx7rp8cdj46,1,24.0,24.9,2025-03-29T23:14:04.008Z,2025-03-29T23:14:05Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608530847,140,10.5,5608530849,141,25.6,5608530851,212,14.2,5608530853,213,3.11,5608530845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227193,54,1,1,6,30,6597wqy6gmpv3zjx7rp8cdj46,0,10.5,25.6,2025-03-29T23:14:05.689Z,2025-03-29T23:14:07Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608530953,155,,5608530959,141,7.9,5608530957,140,60.2,5608530961,212,53.6,5608530963,213,6.06,5608530955,56,Right,5608530965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227267,76,1,1,6,37,e3k8yw2rbmphyfu5htn4yi5jk,1,27.2,85.9,2025-03-29T23:14:12.005Z,2025-03-29T23:14:13Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608531329,213,4.66,5608531323,140,26.1,5608531325,141,56.1,5608531321,56,Back,5608531327,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227329,77,1,1,6,38,e3k8yw2rbmphyfu5htn4yi5jk,1,26.4,53.0,2025-03-29T23:14:13.779Z,2025-03-29T23:14:18Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608531709,140,29.3,5608531707,56,Back,5608531711,141,18.6,5608531715,213,4.84,5608531713,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227375,78,1,1,6,43,e3k8yw2rbmphyfu5htn4yi5jk,1,31.6,11.1,2025-03-29T23:14:18.532Z,2025-03-29T23:14:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608531939,140,25.2,5608531943,141,32.8,5608531951,213,2.00,5608531935,56,Back,5608531947,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793227425,79,1,1,6,47,e3k8yw2rbmphyfu5htn4yi5jk,1,24.2,35.2,2025-03-29T23:14:22.109Z,2025-03-29T23:14:25Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608532237,212,15.1,5608532239,213,0.69,5608532231,56,Back,5608532235,141,49.3,5608532233,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
