id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value
2809786917,16,7,1,4,4,87c66ubwpzykovmkaf1t46bis,0,28.6,12.6,2025-05-03T20:34:54.605Z,2025-05-03T21:25:44Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699754825,285,,5699754823,56,Back,5699754889,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809819139,438,43,1,4,5,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T20:34:55.410Z,2025-05-03T21:31:45Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699935033,56,Left,5699951425,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809786925,17,1,1,4,8,87c66ubwpzykovmkaf1t46bis,1,19.1,5.8,2025-05-03T20:34:59.314Z,2025-05-03T21:25:52Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699932521,212,9.2,5699932515,56,Back,5699932517,140,27.2,5699932523,213,0.40,5699932519,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809786997,19,1,1,4,9,87c66ubwpzykovmkaf1t46bis,1,33.6,6.2,2025-05-03T20:34:59.673Z,2025-05-03T21:26:08Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699933509,140,24.8,5699933515,213,2.68,5699933513,212,10.3,5699933511,141,12.9,5699933507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809819307,326,1,1,4,10,87c66ubwpzykovmkaf1t46bis,0,24.4,10.4,2025-05-03T20:35:00.410Z,2025-05-03T21:26:58Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699935893,56,Back,5699935901,213,6.08,5699935895,140,35.9,5699935897,141,6.8,5699935891,155,,5699935899,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809819521,439,1,1,4,11,daicfonrbj124lu2la2rctxck,0,60.2,93.9,2025-05-03T20:35:01.410Z,2025-05-03T21:27:22Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699936985,56,Left,5699936989,140,64.5,5699936997,212,4.5,5699936993,141,94.4,5699937001,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787007,20,61,1,4,11,87c66ubwpzykovmkaf1t46bis,1,43.6,2.9,2025-05-03T20:35:01.842Z,2025-05-03T22:57:09Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699757129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787015,21,5,1,4,11,87c66ubwpzykovmkaf1t46bis,0,40.9,-1.6,2025-05-03T20:35:02.083Z,2025-05-03T22:42:59Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699755429,233,47,5699755215,56,Back,5699755217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787051,47,5,1,4,11,daicfonrbj124lu2la2rctxck,1,59.1,101.6,2025-05-03T20:35:02.083Z,2025-05-03T21:27:14Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699755409,233,21,5699755377,347,,5699755375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787101,48,1,1,4,15,daicfonrbj124lu2la2rctxck,1,61.3,100.0,2025-05-03T20:35:05.898Z,2025-05-03T20:35:10Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699755619,107,,5699755627,212,16.0,5699755625,141,91.2,5699755623,140,47.5,5699755629,213,3.58,5699755621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787185,49,1,1,4,20,daicfonrbj124lu2la2rctxck,1,47.5,91.2,2025-05-03T20:35:10.459Z,2025-05-03T20:35:18Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699755993,196,,5699756005,1,,5699755991,155,,5699755999,141,13.6,5699756001,212,55.4,5699756003,213,5.02,5699755995,56,Right,5699755997,140,63.5,,,,,,,,,,,,,,,,,,,,,,,
2809787209,50,1,1,4,27,daicfonrbj124lu2la2rctxck,1,45.7,20.2,2025-05-03T20:35:18.162Z,2025-05-03T20:35:20Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5699756145,56,Back,5699756147,140,32.9,5699756153,213,2.87,5699756151,212,14.0,5699756149,141,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787227,51,1,1,4,30,daicfonrbj124lu2la2rctxck,1,31.2,27.7,2025-05-03T20:35:20.634Z,2025-05-03T20:35:22Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699756241,141,47.5,5699756237,56,Back,5699756243,212,14.9,5699756239,140,25.1,5699756245,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787309,52,1,1,4,31,daicfonrbj124lu2la2rctxck,1,25.1,47.5,2025-05-03T20:35:22.018Z,2025-05-03T20:35:28Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,5699756699,141,71.7,5699756703,213,0.95,5699756697,140,36.4,5699756695,56,Back,5699756701,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787349,53,1,1,4,37,daicfonrbj124lu2la2rctxck,1,38.5,71.9,2025-05-03T20:35:27.867Z,2025-05-03T20:35:31Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699756945,213,0.46,5699756939,140,62.6,5699756943,212,28.2,5699756937,56,Left,5699756941,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787361,54,1,1,4,40,daicfonrbj124lu2la2rctxck,1,65.1,89.1,2025-05-03T20:35:30.842Z,2025-05-03T20:35:32Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699757001,212,8.3,5699756997,140,67.4,5699756995,56,Center,5699757003,213,5.01,5699756999,141,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787387,55,1,1,4,41,daicfonrbj124lu2la2rctxck,1,67.4,77.4,2025-05-03T20:35:31.795Z,2025-05-03T20:35:33Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699757157,56,Left,5699757175,213,1.11,5699757167,141,84.8,5699757171,212,5.6,5699757163,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787397,56,61,1,4,43,daicfonrbj124lu2la2rctxck,0,70.5,84.9,2025-05-03T20:35:33.530Z,2025-05-03T20:35:34Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699757227,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787477,22,1,1,4,46,87c66ubwpzykovmkaf1t46bis,0,32.5,23.6,2025-05-03T20:35:37.250Z,2025-05-03T20:35:57Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699757579,1,,5699757571,140,45.5,5699757569,56,Back,5699757573,141,27.9,5699757577,213,0.21,5699757575,212,14.0,5699757567,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787509,23,3,1,4,48,87c66ubwpzykovmkaf1t46bis,0,42.6,30.2,2025-05-03T20:35:38.649Z,2025-05-03T20:35:44Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699757917,233,57,5699757783,56,Back,5699757785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787517,57,7,1,4,48,daicfonrbj124lu2la2rctxck,1,57.4,69.8,2025-05-03T20:35:38.650Z,2025-05-03T21:32:49Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699757839,233,23,5699757817,56,Center,5699757819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787603,58,1,1,4,49,daicfonrbj124lu2la2rctxck,1,62.5,72.6,2025-05-03T20:35:40.042Z,2025-05-03T21:32:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699758199,141,71.0,5699758201,212,5.2,5699758203,213,3.35,5699758197,140,57.7,5699758195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787625,59,1,1,4,51,daicfonrbj124lu2la2rctxck,0,54.9,74.7,2025-05-03T20:35:41.680Z,2025-05-03T20:36:16Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699760127,233,25,5699760125,236,,5699758289,56,Center,5699758291,140,57.0,5699760131,286,,5699758293,141,67.1,5699758297,213,5.12,5699758295,212,5.6,5699758287,155,,,,,,,,,,,,,,,,,,,,,
2809787917,25,74,1,4,51,87c66ubwpzykovmkaf1t46bis,1,45.8,39.2,2025-05-03T20:35:41.681Z,2025-05-03T20:36:16Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699759869,56,Back,5699760151,233,59,5699759871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787573,24,61,1,4,52,87c66ubwpzykovmkaf1t46bis,0,46.7,40.5,2025-05-03T20:35:43.211Z,2025-05-03T20:35:43Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699758101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787741,60,1,1,5,1,daicfonrbj124lu2la2rctxck,1,38.9,35.8,2025-05-03T20:35:51.826Z,2025-05-03T20:35:55Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699758885,212,18.9,5699758887,213,2.88,5699758881,140,21.5,5699758883,141,43.0,5699758879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787777,61,1,1,5,5,daicfonrbj124lu2la2rctxck,1,21.5,43.0,2025-05-03T20:35:55.506Z,2025-05-03T20:35:59Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,5699759079,212,25.5,5699759077,141,9.5,5699759075,140,32.4,5699759081,213,5.18,5699759073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787829,62,1,1,5,8,daicfonrbj124lu2la2rctxck,1,32.4,9.5,2025-05-03T20:35:59.002Z,2025-05-03T20:36:04Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699759407,56,Back,5699759411,141,7.1,5699759413,212,6.7,5699759415,213,6.04,5699759409,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787845,63,1,1,5,14,daicfonrbj124lu2la2rctxck,1,43.5,7.3,2025-05-03T20:36:04.498Z,2025-05-03T20:36:05Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5699759489,213,3.14,5699759481,56,Back,5699759483,140,33.1,5699759485,141,7.3,5699759487,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787885,64,1,1,5,15,daicfonrbj124lu2la2rctxck,1,33.1,7.3,2025-05-03T20:36:05.506Z,2025-05-03T20:36:08Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699759713,213,2.38,5699759707,140,24.5,5699759705,56,Back,5699759711,212,12.5,5699759709,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787897,65,1,1,5,18,daicfonrbj124lu2la2rctxck,1,25.9,24.7,2025-05-03T20:36:08.442Z,2025-05-03T20:36:09Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699759763,141,47.3,5699759759,56,Back,5699759761,140,24.5,5699759765,212,15.4,5699759767,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809787949,66,1,1,5,19,daicfonrbj124lu2la2rctxck,1,24.5,47.3,2025-05-03T20:36:09.714Z,2025-05-03T20:36:13Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,5699760021,212,28.3,5699760023,213,0.97,5699760015,56,Back,5699760017,140,39.8,5699760019,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788013,67,1,1,5,23,daicfonrbj124lu2la2rctxck,1,39.8,81.5,2025-05-03T20:36:13.785Z,2025-05-03T20:36:18Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699760319,212,35.0,5699760323,1,,5699760317,141,35.0,5699760315,140,25.5,5699760313,56,Back,5699760321,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788059,68,1,1,5,27,daicfonrbj124lu2la2rctxck,1,38.1,24.1,2025-05-03T20:36:18.065Z,2025-05-03T20:36:20Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699760563,212,18.5,5699760559,140,52.2,5699760561,141,7.7,5699760557,56,Right,5699760565,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788101,69,1,1,5,30,daicfonrbj124lu2la2rctxck,1,54.0,7.3,2025-05-03T20:36:20.625Z,2025-05-03T20:36:23Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699760765,56,Right,5699760773,213,6.24,5699760767,140,62.3,5699760769,141,6.8,5699760771,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788111,70,61,1,5,31,daicfonrbj124lu2la2rctxck,0,62.8,6.8,2025-05-03T20:36:21.442Z,2025-05-03T22:42:46Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5699760829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788119,26,1,1,5,32,87c66ubwpzykovmkaf1t46bis,1,37.1,90.2,2025-05-03T20:36:23.186Z,2025-05-03T20:36:25Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5699760887,56,Back,5699760895,213,3.43,5699760893,212,8.4,5699760891,141,86.7,5699760889,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788153,27,1,1,5,34,87c66ubwpzykovmkaf1t46bis,1,30.5,87.2,2025-05-03T20:36:24.794Z,2025-05-03T20:36:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699761095,1,,5699761085,56,Left,5699761087,140,55.8,5699761089,141,87.0,5699761091,212,26.6,5699761083,157,,5699761093,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788163,28,1,1,5,36,87c66ubwpzykovmkaf1t46bis,0,50.0,86.6,2025-05-03T20:36:27.233Z,2025-05-03T20:36:27Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699761119,56,Back,5699761125,141,72.5,5699761127,212,10.1,5699761121,140,47.1,5699761129,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788225,71,1,1,5,39,daicfonrbj124lu2la2rctxck,1,53.6,37.9,2025-05-03T20:36:30.113Z,2025-05-03T22:39:39Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699761443,212,11.4,5699761441,141,28.9,5699761437,56,Center,5699761445,213,5.72,5699761439,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809870341,798,1,1,5,40,daicfonrbj124lu2la2rctxck,0,76.3,25.6,2025-05-03T20:36:30.410Z,2025-05-03T22:40:07Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5700207569,213,3.67,5700207561,56,Center,5700207565,141,21.7,5700207567,212,5.2,5700207563,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788219,29,61,1,5,40,87c66ubwpzykovmkaf1t46bis,1,34.7,79.9,2025-05-03T20:36:31.191Z,2025-05-03T20:36:31Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699761421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788263,72,1,1,5,42,daicfonrbj124lu2la2rctxck,1,60.4,26.5,2025-05-03T20:36:32.713Z,2025-05-03T20:36:33Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699761621,141,38.3,5699761623,212,8.6,5699761617,56,Center,5699761625,213,1.94,5699761619,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788301,73,1,1,5,43,daicfonrbj124lu2la2rctxck,1,57.4,38.3,2025-05-03T20:36:33.553Z,2025-05-03T20:36:37Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699761811,213,0.39,5699761805,140,71.1,5699761807,141,46.9,5699761803,56,Center,5699761809,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788331,74,1,1,5,46,daicfonrbj124lu2la2rctxck,1,71.6,50.4,2025-05-03T20:36:36.945Z,2025-05-03T20:36:38Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699761907,56,Left,5699761911,141,78.9,5699761913,212,21.7,5699761915,213,2.04,5699761909,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788339,75,1,1,5,48,daicfonrbj124lu2la2rctxck,1,62.2,78.9,2025-05-03T20:36:38.489Z,2025-05-03T20:36:39Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699761961,212,11.3,5699761959,141,63.2,5699761963,213,4.37,5699761957,140,58.6,5699761955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788353,76,1,1,5,49,daicfonrbj124lu2la2rctxck,1,58.6,63.2,2025-05-03T20:36:39.490Z,2025-05-03T20:36:40Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699762033,56,Center,5699762039,212,7.6,5699762037,141,68.4,5699762041,213,0.48,5699762035,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788383,77,1,1,5,50,daicfonrbj124lu2la2rctxck,0,65.0,68.4,2025-05-03T20:36:40.417Z,2025-05-03T20:36:42Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699762195,213,5.74,5699762189,140,77.4,5699762187,56,Center,5699762191,141,56.9,5699762193,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788419,30,1,1,5,53,87c66ubwpzykovmkaf1t46bis,0,19.6,40.9,2025-05-03T20:36:43.634Z,2025-05-03T20:36:44Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699762369,213,5.45,5699762361,56,Back,5699762365,141,20.3,5699762367,212,18.9,5699762359,157,,5699762363,140,31.7,5699762371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788465,78,1,1,5,53,daicfonrbj124lu2la2rctxck,1,69.1,78.8,2025-05-03T20:36:44.177Z,2025-05-03T20:36:47Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699762573,56,Center,5699762581,213,4.48,5699762579,212,13.0,5699762577,141,60.2,5699762575,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788507,79,1,1,5,57,daicfonrbj124lu2la2rctxck,1,66.3,60.2,2025-05-03T20:36:47.737Z,2025-05-03T20:36:51Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699762801,212,8.2,5699762795,56,Center,5699762797,140,66.8,5699762799,141,48.1,5699762803,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788521,80,1,1,6,0,daicfonrbj124lu2la2rctxck,1,66.8,48.1,2025-05-03T20:36:51.241Z,2025-05-03T20:36:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699762869,141,56.6,5699762873,213,1.75,5699762865,56,Center,5699762867,140,65.8,5699762871,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788545,81,1,1,6,1,daicfonrbj124lu2la2rctxck,1,65.8,56.6,2025-05-03T20:36:52.145Z,2025-05-03T20:36:53Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699762995,1,,5699762987,212,35.0,5699762983,141,6.7,5699762977,56,Right,5699762981,140,57.5,5699762991,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788591,82,1,1,6,3,daicfonrbj124lu2la2rctxck,1,57.5,6.7,2025-05-03T20:36:53.529Z,2025-05-03T20:36:55Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699763201,213,6.14,5699763189,56,Right,5699763197,212,15.8,5699763191,140,72.4,5699763193,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788617,83,1,1,6,4,daicfonrbj124lu2la2rctxck,1,73.0,4.3,2025-05-03T20:36:55.337Z,2025-05-03T20:36:57Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5699763321,212,7.3,5699763323,213,2.55,5699763317,140,67.2,5699763315,56,Right,5699763319,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788715,84,1,1,6,6,daicfonrbj124lu2la2rctxck,1,67.0,10.3,2025-05-03T20:36:56.896Z,2025-05-03T20:37:51Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,1.0,5699763819,140,67.1,5699763825,213,1.56,5699763823,212,9.2,5699763817,56,Center,5699767425,210,15,5699763821,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788727,85,15,1,6,12,daicfonrbj124lu2la2rctxck,1,70.5,21.7,2025-05-03T20:37:02.433Z,2025-05-03T20:37:51Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699763873,22,,5699767477,231,45.8,5699767087,82,,5699767443,78,,5699767469,146,77.3,5699767539,233,31,5699767451,55,84,5699767459,102,48.8,5699767463,103,19,5699767465,215,5699767447,29,5699767083,20,5699767473,230,97.1,5699767471,147,28.0,5699763877,56,Center,5699763875,18,,,
2809788745,31,10,1,6,12,87c66ubwpzykovmkaf1t46bis,1,22.7,72.0,2025-05-03T20:37:02.533Z,2025-05-03T22:39:26Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699763963,56,Back,5699767555,233,85,5699763961,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788777,33,1,1,6,15,87c66ubwpzykovmkaf1t46bis,1,29.3,71.6,2025-05-03T20:37:05.793Z,2025-05-03T21:29:20Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5699942743,140,25.2,5699942751,212,8.8,5699942739,56,Back,5699942747,141,60.3,5699942755,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788787,34,1,1,6,15,87c66ubwpzykovmkaf1t46bis,1,28.9,64.0,2025-05-03T20:37:05.977Z,2025-05-03T21:29:28Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699942983,56,Back,5699942995,212,5.5,5699942987,140,32.9,5699942991,141,69.3,5699942999,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809820713,327,61,1,6,16,87c66ubwpzykovmkaf1t46bis,0,29.6,69.7,2025-05-03T20:37:06.410Z,2025-05-03T21:29:36Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5699943483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788907,87,1,1,6,17,daicfonrbj124lu2la2rctxck,1,75.5,4.7,2025-05-03T20:37:08.040Z,2025-05-03T20:37:13Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5699764733,56,Right,5699764739,212,4.9,5699764741,213,0.00,5699764735,140,80.2,5699764737,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788925,88,1,1,6,22,daicfonrbj124lu2la2rctxck,1,80.2,4.7,2025-05-03T20:37:12.801Z,2025-05-03T20:37:13Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699764831,140,69.8,5699764833,141,5.2,5699764829,56,Right,5699764835,212,10.9,5699764837,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809788979,89,1,1,6,23,daicfonrbj124lu2la2rctxck,1,69.8,5.2,2025-05-03T20:37:13.569Z,2025-05-03T20:37:16Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699765081,212,29.2,5699765075,56,Center,5699765077,140,67.2,5699765083,213,1.66,5699765079,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789061,90,1,1,6,25,daicfonrbj124lu2la2rctxck,1,68.3,59.1,2025-05-03T20:37:16.248Z,2025-05-03T20:37:22Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699765477,56,Left,5699765481,141,90.8,5699765491,213,1.06,5699765479,140,79.7,5699765485,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789107,91,1,1,6,31,daicfonrbj124lu2la2rctxck,1,75.5,88.7,2025-05-03T20:37:22.368Z,2025-05-03T20:37:25Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699765709,212,18.2,5699765703,56,Left,5699765711,213,3.37,5699765705,140,58.6,5699765707,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789169,92,1,1,6,34,daicfonrbj124lu2la2rctxck,1,58.6,82.7,2025-05-03T20:37:25.296Z,2025-05-03T20:37:30Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699765999,141,46.4,5699766003,213,4.67,5699765997,140,57.7,5699765995,56,Center,5699766001,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789235,93,1,1,6,39,daicfonrbj124lu2la2rctxck,1,63.4,32.9,2025-05-03T20:37:29.872Z,2025-05-03T20:37:34Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699766371,212,18.6,5699766369,141,5.9,5699766373,213,4.55,5699766365,56,Right,5699766367,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789269,94,1,1,6,44,daicfonrbj124lu2la2rctxck,1,60.7,13.3,2025-05-03T20:37:34.432Z,2025-05-03T20:37:38Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699766547,141,18.7,5699766545,140,45.3,5699766551,213,2.92,5699766549,212,16.6,5699766543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789313,95,1,1,6,47,daicfonrbj124lu2la2rctxck,0,45.5,22.9,2025-05-03T20:37:37.951Z,2025-05-03T20:37:43Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699766847,56,Back,5699766857,213,1.72,5699766855,212,53.9,5699766853,141,100.0,5699766843,196,,5699766859,1,,5699766851,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2809789657,35,5,1,6,52,87c66ubwpzykovmkaf1t46bis,1,62.0,-1.4,2025-05-03T20:37:43.104Z,2025-05-03T22:43:01Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699768615,347,,5699768611,56,Right,5700216597,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
