id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/13/value
2815525917,28,1,1,2,28,8cpjplodpphtkbt0hq8sr8mqs,1,38.6,18.0,2025-05-17T01:08:58.687Z,2025-05-17T01:09:00Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5731539221,140,50.8,5731539227,213,0.23,5731539219,56,Center,5731539223,141,22.5,5731539225,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525925,29,1,1,2,30,8cpjplodpphtkbt0hq8sr8mqs,1,50.6,22.8,2025-05-17T01:09:00.182Z,2025-05-17T01:09:03Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5731539277,213,4.87,5731539269,56,Right,5731539271,140,52.5,5731539273,141,4.0,5731539275,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525933,30,1,1,2,33,8cpjplodpphtkbt0hq8sr8mqs,0,50.4,4.6,2025-05-17T01:09:03.167Z,2025-05-17T01:09:06Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5731539365,213,0.58,5731539355,155,,5731539361,141,52.4,5731539359,140,98.0,5731539363,212,59.6,5731539367,1,,5731539357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525963,34,1,1,2,37,5h878vnmkbuy2ummddprusxgq,1,4.1,51.0,2025-05-17T01:09:07.944Z,2025-05-17T01:09:13Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5731539541,212,32.9,5731539537,140,35.4,5731539539,141,50.0,5731539545,1,,5731539533,123,,5731539543,213,6.26,5731539535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525967,35,1,1,2,43,5h878vnmkbuy2ummddprusxgq,1,37.3,30.0,2025-05-17T01:09:13.188Z,2025-05-17T01:09:14Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731539587,141,13.5,5731539589,212,17.5,5731539591,213,3.84,5731539583,56,Back,5731539585,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525979,36,1,1,2,44,5h878vnmkbuy2ummddprusxgq,1,24.5,13.5,2025-05-17T01:09:14.733Z,2025-05-17T01:09:17Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731539639,140,19.9,5731539645,213,1.95,5731539641,141,31.2,5731539637,56,Back,5731539643,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815525991,37,1,1,2,46,5h878vnmkbuy2ummddprusxgq,1,21.4,30.9,2025-05-17T01:09:16.997Z,2025-05-17T01:09:19Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731539699,213,1.62,5731539693,140,20.2,5731539697,212,25.0,5731539695,141,67.6,5731539691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526007,38,1,1,2,49,5h878vnmkbuy2ummddprusxgq,1,20.2,67.6,2025-05-17T01:09:19.149Z,2025-05-17T01:09:23Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731539771,140,30.5,5731539769,56,Back,5731539777,213,0.99,5731539775,212,19.8,5731539773,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526013,39,1,1,2,53,5h878vnmkbuy2ummddprusxgq,1,36.5,83.9,2025-05-17T01:09:23.180Z,2025-05-17T01:09:39Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731539813,212,33.2,5731539815,213,6.15,5731539807,56,Center,5731539809,140,67.9,5731539811,141,77.6,5731539817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526015,40,3,1,2,56,5h878vnmkbuy2ummddprusxgq,0,67.1,75.8,2025-05-17T01:09:26.380Z,2025-05-17T03:39:57Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731539823,286,,5731539821,56,Center,5731539913,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526029,31,7,1,2,56,8cpjplodpphtkbt0hq8sr8mqs,1,32.9,24.2,2025-05-17T01:09:26.381Z,2025-05-17T03:39:57Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5731539891,285,,5731539889,56,Back,5731539909,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526031,32,4,1,3,1,8cpjplodpphtkbt0hq8sr8mqs,1,36.8,24.2,2025-05-17T01:09:31.334Z,2025-05-17T03:39:38Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5731539931,56,Back,5731607793,233,41,5731539935,286,,5731539927,13,,5731539929,294,,5731539933,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526033,41,4,1,3,1,5h878vnmkbuy2ummddprusxgq,0,63.2,75.8,2025-05-17T01:09:31.335Z,2025-05-17T03:39:38Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731607813,233,32,5731539917,13,,5731539919,56,Center,5731539921,152,,5731540133,294,,5731607777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526045,33,1,1,3,7,8cpjplodpphtkbt0hq8sr8mqs,1,35.8,20.1,2025-05-17T01:09:37.415Z,2025-05-17T01:09:38Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5731540015,213,1.95,5731540005,152,,5731540011,141,41.6,5731540013,212,15.7,5731540007,56,Back,5731540003,5,,5731540009,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526067,34,1,1,3,8,8cpjplodpphtkbt0hq8sr8mqs,1,30.2,41.6,2025-05-17T01:09:38.502Z,2025-05-17T01:09:44Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731540143,213,1.39,5731540135,56,Back,5731540141,212,19.8,5731540137,140,33.5,5731540139,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526075,35,1,1,3,13,8cpjplodpphtkbt0hq8sr8mqs,1,38.6,78.5,2025-05-17T01:09:44.134Z,2025-05-17T01:09:46Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731540209,212,14.2,5731540203,56,Back,5731540207,141,94.7,5731540211,213,0.88,5731540205,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526091,36,1,1,3,16,8cpjplodpphtkbt0hq8sr8mqs,1,45.7,96.3,2025-05-17T01:09:46.270Z,2025-05-17T01:09:49Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731540309,1,,5731540297,155,,5731540303,141,92.3,5731540299,56,Left,5731540307,213,6.20,5731540305,212,32.2,5731540301,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526095,37,1,1,3,19,8cpjplodpphtkbt0hq8sr8mqs,1,64.9,93.9,2025-05-17T01:09:49.318Z,2025-05-17T01:09:51Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731540325,56,Left,5731540331,212,14.0,5731540333,213,3.92,5731540329,141,79.4,5731540327,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526125,38,1,1,3,20,8cpjplodpphtkbt0hq8sr8mqs,1,54.0,81.7,2025-05-17T01:09:50.950Z,2025-05-17T01:09:55Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731540467,56,Left,5731540475,213,0.63,5731540473,212,14.2,5731540471,141,94.1,5731540469,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526115,42,83,1,3,24,5h878vnmkbuy2ummddprusxgq,0,39.4,22.2,2025-05-17T01:09:54.340Z,2025-05-17T01:09:56Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731540497,399,5fhb206czgy2ul5j0tsqeo7ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526127,39,50,1,3,25,8cpjplodpphtkbt0hq8sr8mqs,1,62.3,80.4,2025-05-17T01:09:55.718Z,2025-05-17T03:39:58Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731540493,286,,5731540559,233,43,5731540491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526133,43,7,1,3,25,5h878vnmkbuy2ummddprusxgq,1,37.7,19.6,2025-05-17T01:09:55.719Z,2025-05-17T03:39:58Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731540551,233,39,5731540521,285,,5731540519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526143,40,1,1,3,27,8cpjplodpphtkbt0hq8sr8mqs,1,53.8,80.6,2025-05-17T01:09:57.774Z,2025-05-17T01:11:05Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5731540599,141,93.2,5731540601,212,20.6,5731540597,140,71.6,5731540595,56,Left,5731540603,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526135,44,43,1,3,28,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T01:09:58.235Z,2025-05-17T02:01:12Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731608503,144,61,5731540527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526291,45,61,1,3,29,8cpjplodpphtkbt0hq8sr8mqs,1,73.9,92.3,2025-05-17T01:10:00.009Z,2025-05-17T01:11:03Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731541299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526155,41,1,1,3,31,8cpjplodpphtkbt0hq8sr8mqs,1,70.9,94.1,2025-05-17T01:10:01.142Z,2025-05-17T01:10:04Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731540675,213,6.26,5731540673,212,27.6,5731540667,56,Left,5731540669,140,97.2,5731540671,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526157,42,1,1,3,34,8cpjplodpphtkbt0hq8sr8mqs,0,97.3,93.0,2025-05-17T01:10:04.606Z,2025-05-17T01:10:06Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731540689,212,23.3,5731540683,56,Center,5731540687,141,63.1,5731540685,140,86.4,5731540707,189,,5731540691,213,4.20,5731540679,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526161,45,1,1,3,35,5h878vnmkbuy2ummddprusxgq,1,12.8,31.3,2025-05-17T01:10:05.532Z,2025-05-17T01:10:06Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731540703,213,4.47,5731540695,56,Back,5731540699,141,14.0,5731540701,212,12.1,5731540697,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526175,47,1,1,3,36,5h878vnmkbuy2ummddprusxgq,0,10.0,14.0,2025-05-17T01:10:06.732Z,2025-05-17T01:10:08Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731540769,213,6.07,5731540755,56,Back,5731540759,140,28.5,5731540765,212,19.9,5731540763,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526189,43,8,1,3,40,8cpjplodpphtkbt0hq8sr8mqs,1,77.4,96.3,2025-05-17T01:10:10.942Z,2025-05-17T01:10:11Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731540813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526195,44,5,1,3,41,8cpjplodpphtkbt0hq8sr8mqs,0,75.9,101.9,2025-05-17T01:10:11.308Z,2025-05-17T03:40:45Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731541205,233,48,5731540835,347,,5731540833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526265,48,5,1,3,41,5h878vnmkbuy2ummddprusxgq,1,24.1,-1.9,2025-05-17T01:10:11.308Z,2025-05-17T03:18:40Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731541185,233,44,5731541169,347,,5731541167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526275,49,1,1,3,59,5h878vnmkbuy2ummddprusxgq,1,25.4,0.0,2025-05-17T01:10:29.860Z,2025-05-17T01:10:32Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731541241,56,Back,5731541245,141,14.6,5731541239,107,,5731541247,212,17.0,5731541243,140,13.3,5731541249,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526305,50,1,1,4,2,5h878vnmkbuy2ummddprusxgq,1,9.4,13.4,2025-05-17T01:10:32.206Z,2025-05-17T01:10:37Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731541361,56,Back,5731541367,212,14.1,5731541369,213,5.79,5731541363,140,21.2,5731541365,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526317,51,1,1,4,6,5h878vnmkbuy2ummddprusxgq,1,29.9,7.0,2025-05-17T01:10:37.053Z,2025-05-17T01:10:41Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731541457,141,13.5,5731541461,213,2.90,5731541459,212,18.6,5731541455,140,12.7,5731541453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526331,52,1,1,4,10,5h878vnmkbuy2ummddprusxgq,1,13.9,16.2,2025-05-17T01:10:40.893Z,2025-05-17T01:10:47Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731541547,56,Back,5731541555,213,1.28,5731541551,141,87.8,5731541543,155,,5731541549,140,27.8,5731541553,212,50.8,5731541545,196,,5731541557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526337,53,1,1,4,17,5h878vnmkbuy2ummddprusxgq,1,35.7,82.0,2025-05-17T01:10:47.421Z,2025-05-17T01:10:49Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731541583,141,91.2,5731541585,212,8.5,5731541579,56,Back,5731541581,140,41.2,5731541587,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526351,54,1,1,4,18,5h878vnmkbuy2ummddprusxgq,1,41.2,91.2,2025-05-17T01:10:49.108Z,2025-05-17T02:02:04Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731541655,140,36.1,5731541653,56,Back,5731541659,212,7.6,5731541661,213,3.93,5731541657,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526353,55,1,1,4,20,5h878vnmkbuy2ummddprusxgq,1,37.8,84.4,2025-05-17T01:10:50.907Z,2025-05-17T01:10:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731541673,141,63.6,5731541675,212,14.7,5731541671,140,33.9,5731541677,213,4.43,5731541669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526363,56,1,1,4,25,5h878vnmkbuy2ummddprusxgq,1,30.9,65.1,2025-05-17T01:10:55.308Z,2025-05-17T01:10:56Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731541737,141,51.8,5731541741,213,5.53,5731541733,56,Back,5731541739,212,13.2,5731541735,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526369,57,1,1,4,26,5h878vnmkbuy2ummddprusxgq,1,40.0,51.8,2025-05-17T01:10:56.763Z,2025-05-17T02:02:12Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731541767,141,31.2,5731541771,213,4.13,5731541765,140,31.2,5731541763,56,Back,5731541769,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526383,58,1,1,4,27,5h878vnmkbuy2ummddprusxgq,1,31.2,31.2,2025-05-17T01:10:57.748Z,2025-05-17T01:10:59Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731541843,140,34.8,5731541845,141,15.2,5731541849,213,5.05,5731541847,212,11.5,5731541841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526411,59,1,1,4,30,5h878vnmkbuy2ummddprusxgq,1,40.5,26.7,2025-05-17T01:11:00.707Z,2025-05-17T01:11:05Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731541971,141,30.9,5731541969,140,58.5,5731541967,56,Center,5731541975,213,0.15,5731541973,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526421,60,1,1,4,35,5h878vnmkbuy2ummddprusxgq,1,59.8,26.5,2025-05-17T01:11:05.356Z,2025-05-17T01:11:06Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5731542017,140,70.5,5731542021,212,12.6,5731542019,141,18.0,5731542023,213,5.81,5731542015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526427,61,1,1,4,36,5h878vnmkbuy2ummddprusxgq,1,70.5,18.0,2025-05-17T01:11:06.620Z,2025-05-17T01:11:08Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731542049,212,7.8,5731542051,213,2.35,5731542045,140,65.3,5731542043,56,Center,5731542047,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526435,62,1,1,4,38,5h878vnmkbuy2ummddprusxgq,1,65.3,26.2,2025-05-17T01:11:08.620Z,2025-05-17T01:11:13Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731542127,212,37.5,5731542129,213,1.59,5731542123,140,64.6,5731542121,56,Left,5731542131,1,,5731542119,155,,5731542125,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526441,63,1,1,4,43,5h878vnmkbuy2ummddprusxgq,1,64.6,81.4,2025-05-17T01:11:13.340Z,2025-05-17T01:11:16Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731542159,213,0.26,5731542155,141,86.8,5731542153,140,77.8,5731542151,56,Left,5731542157,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526439,46,83,1,4,45,8cpjplodpphtkbt0hq8sr8mqs,0,32.6,8.3,2025-05-17T01:11:15.550Z,2025-05-17T01:11:23Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731542211,399,6fgxgq77v66va16tcuqvyn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526445,64,1,1,4,46,5h878vnmkbuy2ummddprusxgq,0,81.7,86.9,2025-05-17T01:11:16.331Z,2025-05-17T01:11:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731542171,140,93.4,5731542165,2,,5731542175,212,61.3,5731542169,56,Right,5731542177,213,4.91,5731542195,1,,5731542167,155,,5731542243,345,,5731542173,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2815526539,47,5,1,4,51,8cpjplodpphtkbt0hq8sr8mqs,1,6.3,101.6,2025-05-17T01:11:21.302Z,2025-05-17T03:40:46Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731542701,347,,5731542717,233,65,5731542699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526449,65,5,1,4,51,5h878vnmkbuy2ummddprusxgq,0,93.7,-1.6,2025-05-17T01:11:21.302Z,2025-05-17T03:40:46Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731542721,233,47,5731542197,56,Right,5731542199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526581,48,1,1,5,14,8cpjplodpphtkbt0hq8sr8mqs,1,6.9,100.0,2025-05-17T01:11:44.493Z,2025-05-17T01:11:54Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731542941,212,46.7,5731542937,140,46.8,5731542939,141,71.4,5731542933,107,,5731542945,1,,5731542943,213,5.83,5731542935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526597,49,1,1,5,24,8cpjplodpphtkbt0hq8sr8mqs,0,85.2,23.3,2025-05-17T01:11:54.341Z,2025-05-17T01:11:56Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5731543019,56,Center,5731543027,213,1.33,5731543021,140,89.1,5731543025,212,17.0,5731543023,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526607,66,12,1,5,26,5h878vnmkbuy2ummddprusxgq,1,10.4,46.9,2025-05-17T01:11:56.555Z,2025-05-17T01:11:59Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731543059,140,32.2,5731543063,212,43.7,5731543057,56,Back,5731543089,167,,5731543065,213,1.02,5731543061,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526631,50,5,1,5,27,8cpjplodpphtkbt0hq8sr8mqs,1,73.0,-1.8,2025-05-17T01:11:57.861Z,2025-05-17T03:40:46Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731543191,56,Right,5731543199,233,67,5731543193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526611,67,5,1,5,27,5h878vnmkbuy2ummddprusxgq,0,27.0,101.8,2025-05-17T01:11:57.861Z,2025-05-17T03:40:47Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731543071,347,,5731543217,233,50,5731543069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526645,51,1,1,5,35,8cpjplodpphtkbt0hq8sr8mqs,1,72.7,0.0,2025-05-17T01:12:05.173Z,2025-05-17T01:12:07Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5731543265,56,Right,5731543271,212,12.5,5731543267,140,82.7,5731543273,213,0.57,5731543263,107,,5731543269,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526653,52,1,1,5,35,8cpjplodpphtkbt0hq8sr8mqs,1,82.7,8.9,2025-05-17T01:12:05.862Z,2025-05-17T01:12:09Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5731543307,56,Right,5731543315,213,3.59,5731543313,212,10.8,5731543311,141,2.0,5731543309,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526669,53,1,1,5,41,8cpjplodpphtkbt0hq8sr8mqs,1,74.9,3.2,2025-05-17T01:12:11.142Z,2025-05-17T01:12:13Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5731543395,213,1.46,5731543391,141,76.1,5731543385,196,,5731543387,56,Center,5731543393,212,49.9,5731543383,155,,5731543389,140,80.3,5731543397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526673,54,1,1,5,43,8cpjplodpphtkbt0hq8sr8mqs,1,75.4,77.0,2025-05-17T01:12:13.614Z,2025-05-17T01:12:42Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731543413,141,93.3,5731543415,212,15.8,5731543417,213,0.78,5731543411,140,86.1,5731543409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526683,55,1,1,5,46,8cpjplodpphtkbt0hq8sr8mqs,1,90.4,93.0,2025-05-17T01:12:16.158Z,2025-05-17T01:12:18Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731543449,56,Left,5731543457,213,3.36,5731543451,140,76.0,5731543453,141,88.1,5731543455,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526685,56,1,1,5,47,8cpjplodpphtkbt0hq8sr8mqs,0,76.8,91.4,2025-05-17T01:12:18.014Z,2025-05-17T01:12:25Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731543511,213,5.01,5731543523,345,,5731543505,140,95.2,5731543501,155,,5731543509,212,66.1,5731543499,2,,5731543503,56,Right,5731543513,1,,5731543507,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2815526687,57,5,1,5,52,8cpjplodpphtkbt0hq8sr8mqs,0,94.6,-1.6,2025-05-17T01:12:22.853Z,2025-05-17T03:40:47Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731543515,56,Right,5731543517,347,,5731543737,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526719,68,5,1,5,52,5h878vnmkbuy2ummddprusxgq,1,5.4,101.6,2025-05-17T01:12:22.853Z,2025-05-17T03:40:47Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731543717,233,57,5731543711,347,,5731543709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526751,69,1,1,6,16,5h878vnmkbuy2ummddprusxgq,1,7.5,100.0,2025-05-17T01:12:46.547Z,2025-05-17T01:12:55Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731543873,213,5.49,5731543867,140,16.5,5731543869,141,87.7,5731543863,107,,5731543865,56,Back,5731543871,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526755,70,4,1,6,20,5h878vnmkbuy2ummddprusxgq,1,15.4,86.6,2025-05-17T01:12:51.078Z,2025-05-17T02:02:39Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731543931,233,58,5731543907,152,,5731543913,285,,5731543903,13,,5731543909,265,,5731543905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526739,58,4,1,6,20,8cpjplodpphtkbt0hq8sr8mqs,0,84.6,13.4,2025-05-17T01:12:51.079Z,2025-05-17T01:12:59Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731543949,233,70,5731543835,152,,5731543831,13,,5731543839,286,,5731543833,56,Right,5731543837,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815526773,71,1,1,6,26,5h878vnmkbuy2ummddprusxgq,1,16.2,87.5,2025-05-17T01:12:56.754Z,2025-05-17T01:12:59Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731544007,1,,5731543995,152,,5731544003,212,39.1,5731543993,5,,5731543999,140,14.5,5731544001,141,30.1,5731544005,213,4.67,5731543997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
