id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value
2818617237,403,44,1,2,40,ck22dnk93ng8ax7wonlff7yms,1,91.8,46.6,2025-05-24T23:10:01.379Z,2025-05-25T02:03:12Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748585863,286,,5748585861,56,Center,5748586047,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818617269,458,44,1,2,41,5qfq6cwtrgzd2szijivns7rjl,0,8.2,53.4,2025-05-24T23:10:01.380Z,2025-05-25T02:03:12Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748586067,233,403,5748586031,285,,5748586029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581851,43,15,1,2,41,ck22dnk93ng8ax7wonlff7yms,1,88.8,48.1,2025-05-24T23:10:01.778Z,2025-05-25T01:39:13Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748396045,29,,5748396127,233,23,5748396061,147,50.2,5748395635,15,,5748396047,154,,5748395281,17,,5748396053,102,47.6,5748395283,56,Center,5748396059,146,97.1,5748396055,103,14.6,5748395633,25,5748396043,80,5748395639,328,5748396049,55,42,,,,,,,,,,,,,,
2818581873,23,10,1,2,41,5qfq6cwtrgzd2szijivns7rjl,1,4.1,47.8,2025-05-24T23:10:01.878Z,2025-05-25T02:02:43Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748396157,233,43,5748395401,178,,5748395407,56,Back,5748395403,182,,5748395399,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582025,25,1,1,2,54,5qfq6cwtrgzd2szijivns7rjl,1,6.0,48.5,2025-05-24T23:10:14.720Z,2025-05-24T23:10:16Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748396247,141,79.7,5748396245,140,11.7,5748396251,213,1.30,5748396241,123,,5748396249,212,22.0,5748396243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582041,26,1,1,2,56,5qfq6cwtrgzd2szijivns7rjl,0,11.7,79.9,2025-05-24T23:10:16.750Z,2025-05-24T23:10:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748396323,141,70.9,5748396331,213,6.07,5748396319,56,Back,5748396321,140,38.1,5748396327,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582115,45,1,1,2,59,ck22dnk93ng8ax7wonlff7yms,1,59.8,30.0,2025-05-24T23:10:19.961Z,2025-05-24T23:10:25Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748396727,140,58.5,5748396725,56,Right,5748396733,213,4.61,5748396729,141,10.6,5748396731,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582179,46,1,1,3,4,ck22dnk93ng8ax7wonlff7yms,1,58.4,12.5,2025-05-24T23:10:25.140Z,2025-05-25T00:02:26Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748397109,212,16.5,5748397103,56,Back,5748397111,213,2.60,5748397107,141,25.0,5748397105,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582221,47,1,1,3,10,ck22dnk93ng8ax7wonlff7yms,1,46.4,23.9,2025-05-24T23:10:30.611Z,2025-05-24T23:10:34Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748397327,140,62.8,5748397325,56,Right,5748397333,213,5.78,5748397329,141,10.1,5748397331,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582235,48,1,1,3,11,ck22dnk93ng8ax7wonlff7yms,0,65.1,9.8,2025-05-24T23:10:31.809Z,2025-05-25T01:39:09Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748397399,56,Center,5748397409,1,,5748397407,213,0.35,5748397401,140,100.0,5748397405,212,40.3,5748397403,141,30.3,5748397395,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582627,27,5,1,3,12,5qfq6cwtrgzd2szijivns7rjl,1,-1.5,75.0,2025-05-24T23:10:33.198Z,2025-05-25T01:33:05Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748399943,233,49,5748399463,56,Back,5748399465,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582711,49,5,1,3,12,ck22dnk93ng8ax7wonlff7yms,0,101.5,25.0,2025-05-24T23:10:33.198Z,2025-05-25T01:33:05Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748399961,233,27,5748399915,56,Center,5748399917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582683,28,1,1,3,46,5qfq6cwtrgzd2szijivns7rjl,0,5.0,63.0,2025-05-24T23:11:06.975Z,2025-05-24T23:11:10Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748399791,74,,5748399789,1,,5748399787,213,0.06,5748399785,212,55.6,5748399781,140,57.8,5748399777,124,,5748399783,141,68.2,5748399779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582741,51,3,1,3,52,ck22dnk93ng8ax7wonlff7yms,0,67.6,7.9,2025-05-24T23:11:13.077Z,2025-05-25T02:02:47Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748400031,56,Right,5748400033,286,,5748400269,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582781,29,7,1,3,52,5qfq6cwtrgzd2szijivns7rjl,1,32.4,92.1,2025-05-24T23:11:13.078Z,2025-05-25T02:02:47Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748400195,285,,5748400193,56,Back,5748400255,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582809,31,1,1,3,55,5qfq6cwtrgzd2szijivns7rjl,1,34.0,89.9,2025-05-24T23:11:15.967Z,2025-05-24T23:11:18Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748400359,212,7.6,5748400353,56,Back,5748400357,141,78.7,5748400361,213,4.68,5748400355,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582833,32,1,1,3,57,5qfq6cwtrgzd2szijivns7rjl,1,33.8,70.3,2025-05-24T23:11:17.942Z,2025-05-24T23:11:19Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748400471,213,4.31,5748400465,140,30.1,5748400463,56,Back,5748400467,141,56.7,5748400469,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582869,33,1,1,3,58,5qfq6cwtrgzd2szijivns7rjl,1,30.1,57.0,2025-05-24T23:11:18.918Z,2025-05-24T23:11:22Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748400655,56,Back,5748400663,212,14.1,5748400667,213,4.24,5748400657,140,24.0,5748400659,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582889,34,1,1,4,1,5qfq6cwtrgzd2szijivns7rjl,1,20.8,36.4,2025-05-24T23:11:22.142Z,2025-05-24T23:11:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748400779,140,6.7,5748400783,212,17.1,5748400777,56,Back,5748400781,141,49.1,5748400785,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582917,35,1,1,4,3,5qfq6cwtrgzd2szijivns7rjl,1,6.8,49.4,2025-05-24T23:11:24.086Z,2025-05-24T23:11:27Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748400959,213,1.27,5748400949,140,14.4,5748400953,141,87.5,5748400955,212,27.1,5748400945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582963,36,1,1,4,6,5qfq6cwtrgzd2szijivns7rjl,1,16.9,86.5,2025-05-24T23:11:27.169Z,2025-05-24T23:11:30Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748401139,141,66.3,5748401145,213,5.22,5748401143,212,15.7,5748401133,56,Back,5748401135,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582969,37,1,1,4,9,5qfq6cwtrgzd2szijivns7rjl,0,25.4,62.0,2025-05-24T23:11:29.862Z,2025-05-24T23:11:30Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748401163,140,36.2,5748401165,141,58.7,5748401161,56,Back,5748401169,213,6.09,5748401167,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582981,52,8,1,4,11,ck22dnk93ng8ax7wonlff7yms,1,61.4,25.3,2025-05-24T23:11:31.673Z,2025-05-24T23:11:31Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748401237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583007,54,1,1,4,12,ck22dnk93ng8ax7wonlff7yms,0,58.4,15.3,2025-05-24T23:11:32.681Z,2025-05-24T23:11:33Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748401351,141,21.6,5748401355,213,0.88,5748401353,212,5.6,5748401347,56,Center,5748401349,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583029,38,61,1,4,14,5qfq6cwtrgzd2szijivns7rjl,1,36.5,60.8,2025-05-24T23:11:34.568Z,2025-05-24T23:11:34Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748401465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583147,40,1,1,4,19,5qfq6cwtrgzd2szijivns7rjl,1,31.4,75.7,2025-05-24T23:11:39.991Z,2025-05-24T23:11:45Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748402133,56,Back,5748402135,140,27.9,5748402137,141,68.8,5748402139,212,6.0,5748402141,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583155,41,1,1,4,25,5qfq6cwtrgzd2szijivns7rjl,1,27.9,68.8,2025-05-24T23:11:45.503Z,2025-05-25T02:16:28Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748402199,213,0.46,5748402193,140,32.9,5748402197,212,5.9,5748402195,141,72.6,5748402191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583167,42,1,1,4,25,5qfq6cwtrgzd2szijivns7rjl,1,32.9,72.6,2025-05-24T23:11:46.327Z,2025-05-24T23:11:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748402277,141,66.3,5748402275,140,29.0,5748402281,213,3.95,5748402279,212,5.9,5748402273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583183,43,1,1,4,26,5qfq6cwtrgzd2szijivns7rjl,1,29.0,66.3,2025-05-24T23:11:47.231Z,2025-05-24T23:11:48Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748402353,213,4.56,5748402349,141,38.0,5748402345,56,Back,5748402351,212,19.5,5748402347,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583201,44,1,1,4,28,5qfq6cwtrgzd2szijivns7rjl,1,26.1,38.0,2025-05-24T23:11:48.751Z,2025-05-24T23:11:50Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748402459,56,Back,5748402467,213,6.04,5748402465,212,20.9,5748402461,140,45.4,5748402463,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583259,45,1,1,4,30,5qfq6cwtrgzd2szijivns7rjl,1,51.3,19.8,2025-05-24T23:11:50.726Z,2025-05-24T23:11:55Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748402753,56,Back,5748402759,212,31.2,5748402761,213,2.83,5748402755,140,23.0,5748402757,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583299,46,1,1,4,36,5qfq6cwtrgzd2szijivns7rjl,1,27.5,24.0,2025-05-24T23:11:56.583Z,2025-05-24T23:11:58Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748402977,212,13.9,5748402979,213,1.61,5748402973,140,27.0,5748402975,141,44.5,5748402971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583317,47,1,1,4,37,5qfq6cwtrgzd2szijivns7rjl,1,27.0,44.5,2025-05-24T23:11:57.967Z,2025-05-24T23:11:58Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748403069,141,63.6,5748403071,212,13.0,5748403067,140,27.0,5748403073,213,1.57,5748403065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583345,48,1,1,4,38,5qfq6cwtrgzd2szijivns7rjl,1,27.0,63.6,2025-05-24T23:11:58.718Z,2025-05-24T23:12:01Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748403241,212,16.1,5748403245,213,0.37,5748403237,141,72.1,5748403231,56,Back,5748403235,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583399,49,1,1,4,40,5qfq6cwtrgzd2szijivns7rjl,1,52.0,77.8,2025-05-24T23:12:01.303Z,2025-05-24T23:12:05Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748403457,141,88.7,5748403461,213,0.53,5748403455,140,64.1,5748403459,212,14.7,5748403453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583379,55,83,1,4,43,ck22dnk93ng8ax7wonlff7yms,0,40.8,5.9,2025-05-24T23:12:03.925Z,2025-05-24T23:12:07Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748403573,399,8vcytrkvxzki08gxqpulol3hl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583405,50,50,1,4,45,5qfq6cwtrgzd2szijivns7rjl,1,61.3,92.4,2025-05-24T23:12:05.743Z,2025-05-25T02:02:48Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748403491,56,Left,5748403611,233,56,5748403493,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583411,56,7,1,4,45,ck22dnk93ng8ax7wonlff7yms,1,38.7,7.6,2025-05-24T23:12:05.744Z,2025-05-25T02:02:47Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748403525,56,Back,5748403593,233,50,5748403527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583447,58,1,1,4,47,ck22dnk93ng8ax7wonlff7yms,1,44.1,7.4,2025-05-24T23:12:08.121Z,2025-05-24T23:12:09Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748403691,141,7.4,5748403695,213,0.00,5748403693,212,14.7,5748403687,56,Right,5748403689,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583453,59,1,1,4,48,ck22dnk93ng8ax7wonlff7yms,1,58.2,7.4,2025-05-24T23:12:09.048Z,2025-05-24T23:12:11Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748403733,56,Center,5748403735,140,58.6,5748403737,141,23.3,5748403741,213,1.53,5748403739,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583471,60,1,1,4,50,ck22dnk93ng8ax7wonlff7yms,1,59.0,27.0,2025-05-24T23:12:11.124Z,2025-05-24T23:12:13Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5748403845,141,51.9,5748403841,56,Center,5748403847,212,17.4,5748403843,140,55.0,5748403849,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583511,61,1,1,4,52,ck22dnk93ng8ax7wonlff7yms,1,55.0,52.2,2025-05-24T23:12:12.793Z,2025-05-24T23:12:17Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748404065,141,73.8,5748404061,56,Center,5748404063,140,56.2,5748404069,213,1.49,5748404067,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583559,62,1,1,4,56,ck22dnk93ng8ax7wonlff7yms,1,57.4,77.2,2025-05-24T23:12:17.115Z,2025-05-24T23:12:22Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748404343,212,24.0,5748404341,141,91.4,5748404345,213,0.41,5748404339,140,78.3,5748404337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583651,63,1,1,5,2,ck22dnk93ng8ax7wonlff7yms,1,85.2,86.2,2025-05-24T23:12:22.608Z,2025-05-24T23:12:30Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748404847,212,6.0,5748404845,141,91.5,5748404841,56,Left,5748404849,213,0.64,5748404843,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583643,51,83,1,5,9,5qfq6cwtrgzd2szijivns7rjl,0,20.8,8.0,2025-05-24T23:12:29.999Z,2025-05-24T23:12:33Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748405105,399,2wj1w4opn7f0jyz1ps6ebvc6i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583661,64,50,1,5,10,ck22dnk93ng8ax7wonlff7yms,1,85.2,93.2,2025-05-24T23:12:30.577Z,2025-05-24T23:12:37Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748404909,286,,5748404907,56,Left,5748405055,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583673,52,7,1,5,10,5qfq6cwtrgzd2szijivns7rjl,1,14.8,6.8,2025-05-24T23:12:30.578Z,2025-05-24T23:12:35Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748405009,56,Back,5748405007,167,,5748405037,233,64,5748405011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583733,53,5,1,5,10,5qfq6cwtrgzd2szijivns7rjl,0,18.6,-1.1,2025-05-24T23:12:31.212Z,2025-05-25T01:33:06Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748405305,56,Back,5748405363,233,65,5748405307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583677,65,5,1,5,10,ck22dnk93ng8ax7wonlff7yms,1,81.4,101.1,2025-05-24T23:12:31.212Z,2025-05-25T01:33:06Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748405029,56,Left,5748405331,233,53,5748405031,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583685,66,1,1,5,11,ck22dnk93ng8ax7wonlff7yms,0,84.5,100.0,2025-05-24T23:12:32.091Z,2025-05-25T00:09:33Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748405081,213,5.17,5748405077,141,79.7,5748405079,212,16.3,5748405075,140,91.4,5748405071,107,,5748405073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583773,55,1,1,5,16,5qfq6cwtrgzd2szijivns7rjl,1,12.9,32.2,2025-05-24T23:12:37.239Z,2025-05-25T00:59:09Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748405531,212,30.7,5748405529,141,37.1,5748405533,213,0.11,5748405525,56,Back,5748405527,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583777,56,50,1,5,19,5qfq6cwtrgzd2szijivns7rjl,1,38.5,31.6,2025-05-24T23:12:39.982Z,2025-05-25T02:02:49Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748405691,233,67,5748405557,56,Back,5748405559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583785,67,7,1,5,19,ck22dnk93ng8ax7wonlff7yms,1,61.5,68.4,2025-05-24T23:12:39.983Z,2025-05-25T02:02:48Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748405595,56,Center,5748405675,233,56,5748405599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583793,57,45,1,5,20,5qfq6cwtrgzd2szijivns7rjl,0,37.4,31.0,2025-05-24T23:12:41.328Z,2025-05-25T02:03:04Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748405643,285,,5748405641,56,Back,5748405899,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583821,68,3,1,5,20,ck22dnk93ng8ax7wonlff7yms,1,62.6,69.0,2025-05-24T23:12:41.328Z,2025-05-25T02:03:04Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748405831,286,,5748405865,233,57,5748405829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583851,69,1,1,5,23,ck22dnk93ng8ax7wonlff7yms,1,67.2,70.8,2025-05-24T23:12:43.784Z,2025-05-24T23:12:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748405983,56,Center,5748405989,212,6.7,5748405991,213,5.43,5748405985,140,71.4,5748405987,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583877,58,43,1,5,25,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-24T23:12:45.452Z,2025-05-25T00:06:50Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748406149,212,6.4,5748406143,56,Back,5748607507,144,12,5748406147,141,40.0,5748406151,213,5.45,5748406145,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583857,70,1,1,5,25,ck22dnk93ng8ax7wonlff7yms,0,74.9,66.6,2025-05-24T23:12:45.970Z,2025-05-24T23:12:47Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748406047,212,8.2,5748406033,56,Center,5748406027,168,,5748406051,213,6.08,5748406039,140,82.6,5748406043,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583893,59,12,1,5,26,5qfq6cwtrgzd2szijivns7rjl,1,12.5,38.5,2025-05-24T23:12:47.062Z,2025-05-25T00:06:56Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748406259,213,0.24,5748406257,212,26.8,5748406251,56,Back,5748406255,141,47.9,5748406253,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583963,71,1,1,5,31,ck22dnk93ng8ax7wonlff7yms,1,56.4,34.8,2025-05-24T23:12:51.745Z,2025-05-24T23:12:53Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748406595,56,Right,5748406603,213,4.97,5748406597,140,59.2,5748406601,212,11.5,5748406599,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584003,72,1,1,5,33,ck22dnk93ng8ax7wonlff7yms,1,60.2,17.9,2025-05-24T23:12:53.499Z,2025-05-24T23:12:57Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748406815,140,56.0,5748406813,56,Center,5748406819,212,11.4,5748406821,213,1.97,5748406817,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584019,73,1,1,5,37,ck22dnk93ng8ax7wonlff7yms,1,55.7,35.2,2025-05-24T23:12:57.579Z,2025-05-24T23:12:59Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748406879,140,47.2,5748406883,212,19.9,5748406877,56,Back,5748406881,141,61.4,5748406885,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584045,74,1,1,5,38,ck22dnk93ng8ax7wonlff7yms,1,46.1,63.3,2025-05-24T23:12:58.905Z,2025-05-24T23:13:02Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748407055,213,0.83,5748407051,141,80.2,5748407047,56,Left,5748407053,212,15.6,5748407049,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584077,75,1,1,5,41,ck22dnk93ng8ax7wonlff7yms,1,56.7,82.0,2025-05-24T23:13:02.063Z,2025-05-24T23:13:04Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748407223,213,5.80,5748407217,140,66.8,5748407215,56,Center,5748407221,212,12.0,5748407219,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584089,76,50,1,5,44,ck22dnk93ng8ax7wonlff7yms,1,71.6,64.6,2025-05-24T23:13:04.440Z,2025-05-25T02:02:49Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748407283,56,Center,5748407285,286,,5748407477,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584115,60,7,1,5,44,5qfq6cwtrgzd2szijivns7rjl,1,28.4,35.4,2025-05-24T23:13:04.441Z,2025-05-25T02:02:49Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748407377,285,,5748407375,56,Back,5748407439,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584143,62,1,1,5,46,5qfq6cwtrgzd2szijivns7rjl,1,21.6,48.7,2025-05-24T23:13:06.766Z,2025-05-24T23:13:08Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748407531,212,7.9,5748407529,141,53.3,5748407533,213,0.41,5748407525,56,Back,5748407527,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818584161,63,1,1,5,48,5qfq6cwtrgzd2szijivns7rjl,1,28.6,53.1,2025-05-24T23:13:08.414Z,2025-05-24T23:13:10Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748407619,141,42.7,5748407621,212,7.8,5748407623,213,4.28,5748407617,140,25.5,5748407615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
