id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2785839175,362,61,1,3,22,5x54jbfk11lrsmipgsx7cdbai,1,54.7,27.2,2025-03-09T01:11:23.632Z,2025-03-09T01:50:25Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5568037819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839695,306,3,1,3,24,c9xffml4i7ihblp1qhus9w3fu,0,42.8,70.9,2025-03-09T01:11:25.508Z,2025-03-09T03:32:26Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5568041139,233,25,5568041053,286,,5568041051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816249,25,7,1,3,24,5x54jbfk11lrsmipgsx7cdbai,1,57.2,29.1,2025-03-09T01:11:25.509Z,2025-03-09T03:32:26Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567904999,56,Center,5567905001,285,,5568041079,233,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816271,27,1,1,3,26,5x54jbfk11lrsmipgsx7cdbai,1,62.0,16.7,2025-03-09T01:11:26.805Z,2025-03-09T01:11:28Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567905101,140,66.6,5567905105,212,10.1,5567905107,213,1.07,5567905099,56,Center,5567905103,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816309,28,1,1,3,27,5x54jbfk11lrsmipgsx7cdbai,1,65.5,33.1,2025-03-09T01:11:28.429Z,2025-03-09T01:11:32Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567905309,213,3.41,5567905305,141,28.9,5567905303,140,55.7,5567905301,56,Center,5567905307,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816333,30,3,1,3,30,5x54jbfk11lrsmipgsx7cdbai,0,70.4,39.9,2025-03-09T01:11:31.046Z,2025-03-09T03:32:27Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5568049343,233,326,5568046795,286,,5567905453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841245,326,7,1,3,30,c9xffml4i7ihblp1qhus9w3fu,1,29.6,60.1,2025-03-09T01:11:31.047Z,2025-03-09T03:32:26Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568049293,233,30,5568049275,285,,5568049273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816325,29,43,1,3,31,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-09T01:11:32.142Z,2025-03-09T01:53:08Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567905411,140,67.0,5567905417,213,0.86,5567905415,212,16.0,5567905413,141,46.1,5568050801,144,1,5567906601,210,15,5567905409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841847,333,1,1,3,31,c9xffml4i7ihblp1qhus9w3fu,0,26.8,61.5,2025-03-09T01:11:32.270Z,2025-03-09T01:53:52Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568054127,56,Back,5568054133,212,8.8,5568054131,141,52.6,5568054135,213,5.53,5568054129,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841857,334,61,1,3,31,c9xffml4i7ihblp1qhus9w3fu,0,23.8,74.6,2025-03-09T01:11:32.503Z,2025-03-09T01:54:00Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568053545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816367,31,15,1,3,35,5x54jbfk11lrsmipgsx7cdbai,1,77.2,38.2,2025-03-09T01:11:36.397Z,2025-03-09T03:41:12Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5568376167,458,,5567906299,20,,5567905641,22,,5567906619,215,,5567906615,102,47.0,5567906621,146,98.9,5567905645,56,Center,5568369875,233,28,5567906607,80,5567906623,147,47.3,5567905643,18,5567906617,103,5568376165,328,,19.6,,,,,,,,,,,,,,,,,,
2785816505,28,10,1,3,35,c9xffml4i7ihblp1qhus9w3fu,1,1.5,52.4,2025-03-09T01:11:36.497Z,2025-03-09T03:38:37Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567906325,56,Back,5567906323,182,,5568369915,233,31,5567906467,179,,5567906319,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816797,29,6,1,3,46,c9xffml4i7ihblp1qhus9w3fu,0,8.1,60.4,2025-03-09T01:11:46.775Z,2025-03-09T03:33:55Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568054981,233,32,5567908023,73,,5567908021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816407,32,6,1,3,46,5x54jbfk11lrsmipgsx7cdbai,1,91.9,39.6,2025-03-09T01:11:46.775Z,2025-03-09T03:33:55Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567906013,56,Center,5568054947,233,29,5567906015,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817027,33,1,1,4,2,5x54jbfk11lrsmipgsx7cdbai,1,99.5,0.5,2025-03-09T01:12:03.133Z,2025-03-09T01:13:26Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,1.0,,5567909091,224,,5567909101,213,1.74,5567909097,141,48.1,5567912331,25,,5567912327,210,16,5567909085,2,,5567909089,155,,5567909087,6,,5567912329,154,5567909099,212,32.9,5567909103,1,5567909095,140,5567909093,56,,94.1,,,,,Center,,,,,,,,,,,,,
2785817033,34,16,1,4,3,5x54jbfk11lrsmipgsx7cdbai,1,95.0,47.8,2025-03-09T01:12:03.734Z,2025-03-09T03:49:02Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567909627,374,2025-03-09 01:12:03.406,5567909619,25,,5567909621,15,,5567912387,55,33,5567909631,375,04:02.742,5567909125,16,,5567910799,102,46.4,5567910809,231,49.5,5567910807,230,5567909127,56,Center,5567910801,103,5567912385,154,5567910789,81,98.4,,5567909625,328,5567912383,29,,24.7,,,,,,,,,,,,
2785817403,30,1,1,5,5,c9xffml4i7ihblp1qhus9w3fu,1,49.8,49.9,2025-03-09T01:13:06.407Z,2025-03-09T01:13:08Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5567911275,213,2.76,5567911271,141,63.4,5567911267,56,Back,5567911277,279,G,5567911269,140,27.7,5567911273,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817425,31,1,1,5,7,c9xffml4i7ihblp1qhus9w3fu,0,27.7,63.4,2025-03-09T01:13:08.511Z,2025-03-09T01:13:12Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5567911431,140,77.8,5567911427,155,,5567911447,1,,5567911437,212,58.2,5567911429,56,Center,5567911443,213,5.84,5567911433,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817433,35,44,1,5,11,5x54jbfk11lrsmipgsx7cdbai,1,23.8,71.0,2025-03-09T01:13:12.414Z,2025-03-09T03:32:48Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567911625,233,32,5567911475,285,,5567911473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817453,32,44,1,5,11,c9xffml4i7ihblp1qhus9w3fu,0,76.2,29.0,2025-03-09T01:13:12.415Z,2025-03-09T03:32:48Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5567911613,56,Center,5567911651,233,35,5567911615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817441,36,12,1,5,12,5x54jbfk11lrsmipgsx7cdbai,1,19.9,74.7,2025-03-09T01:13:13.109Z,2025-03-09T01:13:25Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567911555,15,,5567911509,56,Back,5567911513,141,83.6,5567911515,212,20.3,5567911517,213,0.30,5567911511,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817501,34,1,1,5,17,c9xffml4i7ihblp1qhus9w3fu,1,67.6,26.7,2025-03-09T01:13:17.991Z,2025-03-09T01:13:19Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5567911857,213,1.92,5567911851,140,65.1,5567911849,56,Center,5567911853,141,37.4,5567911855,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817527,35,1,1,5,18,c9xffml4i7ihblp1qhus9w3fu,1,65.1,37.4,2025-03-09T01:13:18.919Z,2025-03-09T01:13:20Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5567911971,56,Back,5567911975,141,28.6,5567911979,213,3.33,5567911977,212,31.1,5567911973,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817533,36,1,1,5,19,c9xffml4i7ihblp1qhus9w3fu,1,36.0,28.6,2025-03-09T01:13:20.359Z,2025-03-09T01:13:21Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5567912021,212,13.3,5567912017,140,31.1,5567912019,141,46.7,5567912023,213,1.97,5567912015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817553,37,1,1,5,20,c9xffml4i7ihblp1qhus9w3fu,1,31.1,46.7,2025-03-09T01:13:20.903Z,2025-03-09T01:13:23Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5567912159,140,14.5,5567912165,213,2.94,5567912163,212,17.8,5567912161,141,51.9,5567912157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817573,38,1,1,5,22,c9xffml4i7ihblp1qhus9w3fu,0,14.6,51.6,2025-03-09T01:13:23.480Z,2025-03-09T01:13:26Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567912303,141,15.3,5567912297,157,,5567912307,213,5.91,5567912309,1,,5567912299,56,Right,5567912305,212,68.1,5567912301,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817605,39,1,1,5,28,c9xffml4i7ihblp1qhus9w3fu,0,69.1,7.3,2025-03-09T01:13:29.273Z,2025-03-09T01:13:30Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5567912511,141,0.0,5567912507,56,Right,5567912515,213,5.43,5567912509,140,73.5,5567912505,3,,5567912513,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817681,37,5,1,5,28,5x54jbfk11lrsmipgsx7cdbai,1,31.2,100.5,2025-03-09T01:13:29.613Z,2025-03-09T03:33:00Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5567913019,347,,5567913045,233,40,5567913017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817609,40,5,1,5,28,c9xffml4i7ihblp1qhus9w3fu,0,68.8,-0.5,2025-03-09T01:13:29.613Z,2025-03-09T03:33:01Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5567912533,347,,5567912531,56,Right,5567913059,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817693,38,1,1,5,38,5x54jbfk11lrsmipgsx7cdbai,0,42.9,100.0,2025-03-09T01:13:39.214Z,2025-03-09T01:13:41Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567913109,141,89.6,5567913105,56,Left,5567913113,213,5.50,5567913103,107,,5567913111,212,10.7,5567913107,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817747,39,1,1,5,42,5x54jbfk11lrsmipgsx7cdbai,1,47.0,83.3,2025-03-09T01:13:42.805Z,2025-03-09T01:13:46Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567913447,213,5.55,5567913441,140,62.8,5567913443,141,61.2,5567913445,212,22.4,5567913439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817751,40,61,1,5,45,5x54jbfk11lrsmipgsx7cdbai,0,61.8,62.6,2025-03-09T01:13:46.021Z,2025-03-09T01:13:46Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567913455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817871,41,12,1,5,57,5x54jbfk11lrsmipgsx7cdbai,1,25.0,34.5,2025-03-09T01:13:58.237Z,2025-03-09T01:14:14Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567914173,212,20.3,5567914201,15,,5567914167,56,Back,5567914175,213,6.07,5567914169,140,43.9,5567914171,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818133,41,1,1,6,16,c9xffml4i7ihblp1qhus9w3fu,1,24.6,48.1,2025-03-09T01:14:17.102Z,2025-03-09T01:14:26Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567915713,140,33.0,5567915719,213,1.19,5567915715,141,80.5,5567915717,212,23.7,5567915711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818141,42,1,1,6,25,c9xffml4i7ihblp1qhus9w3fu,1,33.9,79.0,2025-03-09T01:14:26.086Z,2025-03-09T01:14:27Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5567915797,212,9.2,5567915793,140,41.3,5567915791,56,Back,5567915795,141,71.8,5567915799,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818153,43,1,1,6,26,c9xffml4i7ihblp1qhus9w3fu,0,41.3,71.8,2025-03-09T01:14:27.046Z,2025-03-09T01:14:28Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5567915837,140,51.2,5567915847,233,42,5567915841,212,12.2,5567915843,213,0.55,5567915851,286,,5567915845,236,,5567915835,56,Left,5567915839,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818149,42,74,1,6,26,5x54jbfk11lrsmipgsx7cdbai,1,55.0,21.3,2025-03-09T01:14:27.047Z,2025-03-09T01:14:29Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567915821,285,,5567915859,233,43,5567915819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818237,44,1,1,6,32,c9xffml4i7ihblp1qhus9w3fu,0,35.4,97.1,2025-03-09T01:14:32.852Z,2025-03-09T01:14:35Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5567916311,140,37.3,5567916307,157,,5567916317,213,5.89,5567916373,233,43,5567916371,236,,5567916315,212,2.2,5567916319,1,,5567916377,286,,5567916309,56,5567916313,141,95.9,,,,,,,Back,,,,,,,,,,,,,,,,,,,
2785818215,43,74,1,6,32,5x54jbfk11lrsmipgsx7cdbai,1,63.2,7.1,2025-03-09T01:14:32.853Z,2025-03-09T01:14:35Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567916245,56,Right,5567916417,233,44,5567916247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818467,46,1,1,6,34,5x54jbfk11lrsmipgsx7cdbai,1,57.5,75.4,2025-03-09T01:14:35.509Z,2025-03-09T03:23:03Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567917581,140,42.6,5567917585,212,20.7,5567917579,56,Back,5567917583,141,55.5,5567917587,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818487,47,1,1,6,35,5x54jbfk11lrsmipgsx7cdbai,0,44.8,53.4,2025-03-09T01:14:35.668Z,2025-03-09T03:23:27Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567917705,213,4.40,5567917699,140,39.4,5567917701,141,27.4,5567917697,56,Back,5567917703,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818235,44,5,1,6,35,5x54jbfk11lrsmipgsx7cdbai,0,64.0,-1.6,2025-03-09T01:14:36.102Z,2025-03-09T03:33:01Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567916305,347,,5567916301,56,Right,5568327805,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818477,45,5,1,6,35,c9xffml4i7ihblp1qhus9w3fu,1,36.0,101.6,2025-03-09T01:14:36.102Z,2025-03-09T03:23:06Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5567917631,56,Back,5568327791,233,44,5567917633,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818489,46,1,1,6,59,c9xffml4i7ihblp1qhus9w3fu,1,32.7,100.0,2025-03-09T01:14:59.735Z,2025-03-09T01:15:13Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5567917717,212,14.9,5567918321,189,,5567917711,56,Back,5567917713,140,37.8,5567917709,107,,5567917719,213,5.08,5567917715,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818493,47,1,1,7,0,c9xffml4i7ihblp1qhus9w3fu,0,37.8,80.9,2025-03-09T01:15:01.182Z,2025-03-09T01:15:09Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5567917735,56,Back,5567917741,212,7.2,5567917739,141,70.6,5567917737,140,39.2,5567918175,189,,5567917743,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818533,48,1,1,7,1,5x54jbfk11lrsmipgsx7cdbai,1,39.9,24.7,2025-03-09T01:15:02.133Z,2025-03-09T03:23:18Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567917941,213,1.36,5567917937,141,71.8,5567917939,212,32.8,5567917935,140,46.5,5567917943,1,,5567917933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818567,49,1,1,7,5,5x54jbfk11lrsmipgsx7cdbai,1,56.3,75.4,2025-03-09T01:15:06.292Z,2025-03-09T01:15:09Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567918143,56,Back,5567918151,213,4.01,5567918145,140,45.5,5567918149,212,17.6,5567918147,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818587,50,1,1,7,8,5x54jbfk11lrsmipgsx7cdbai,1,45.7,54.9,2025-03-09T01:15:08.957Z,2025-03-09T01:15:12Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567918269,212,21.5,5567918265,140,57.6,5567918263,56,Left,5567918271,213,0.95,5567918267,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818599,51,1,1,7,11,5x54jbfk11lrsmipgsx7cdbai,1,55.9,76.3,2025-03-09T01:15:12.220Z,2025-03-09T01:15:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567918349,140,66.8,5567918351,141,95.7,5567918353,212,17.5,5567918347,56,Left,5567918355,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818619,52,1,1,7,12,5x54jbfk11lrsmipgsx7cdbai,1,66.8,95.7,2025-03-09T01:15:13.660Z,2025-03-09T01:15:15Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567918457,140,85.4,5567918461,212,19.8,5567918463,213,6.13,5567918455,56,Left,5567918459,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818639,53,1,1,7,15,5x54jbfk11lrsmipgsx7cdbai,1,91.8,91.2,2025-03-09T01:15:15.796Z,2025-03-09T01:15:17Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567918585,212,17.0,5567918581,140,84.2,5567918579,56,Center,5567918587,213,4.22,5567918583,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818667,54,1,1,7,16,5x54jbfk11lrsmipgsx7cdbai,1,86.5,72.1,2025-03-09T01:15:17.347Z,2025-03-09T01:15:20Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567918799,212,18.4,5567918795,140,84.8,5567918793,56,Center,5567918801,213,4.62,5567918797,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818701,55,1,1,7,19,5x54jbfk11lrsmipgsx7cdbai,1,84.4,47.2,2025-03-09T01:15:19.821Z,2025-03-09T01:15:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5567919053,56,Center,5567919059,212,13.6,5567919055,140,80.2,5567919057,141,28.3,5567919061,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818729,56,1,1,7,23,5x54jbfk11lrsmipgsx7cdbai,1,82.5,17.1,2025-03-09T01:15:24.244Z,2025-03-09T01:15:26Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567919213,213,2.47,5567919205,56,Center,5567919209,141,32.1,5567919207,140,70.2,5567919211,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818751,57,1,1,7,25,5x54jbfk11lrsmipgsx7cdbai,1,69.8,28.3,2025-03-09T01:15:26.228Z,2025-03-09T01:15:28Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567919379,56,Center,5567919383,141,59.4,5567919381,140,73.0,5567919387,212,21.4,5567919391,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818789,58,1,1,7,27,5x54jbfk11lrsmipgsx7cdbai,1,71.4,60.2,2025-03-09T01:15:28.068Z,2025-03-09T01:15:31Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567919581,140,54.4,5567919585,212,19.2,5567919579,56,Center,5567919587,213,3.52,5567919583,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818877,59,1,1,7,30,5x54jbfk11lrsmipgsx7cdbai,1,55.3,49.7,2025-03-09T01:15:30.940Z,2025-03-09T01:15:38Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567920041,140,80.8,5567920047,213,0.84,5567920037,155,,5567920039,56,Left,5567920049,1,,5567920045,212,40.3,5567920043,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818919,60,1,1,7,37,5x54jbfk11lrsmipgsx7cdbai,1,82.1,75.7,2025-03-09T01:15:38.468Z,2025-03-09T03:31:15Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,1.0,5568352701,210,15,5567920269,140,76.5,5567920273,212,17.0,5567920267,56,Center,5567920275,213,4.36,5567920271,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818921,61,15,1,7,41,5x54jbfk11lrsmipgsx7cdbai,1,78.6,62.7,2025-03-09T01:15:42.116Z,2025-03-09T03:31:16Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5568352741,55,60,5567921885,103,19,5567921889,146,81.9,5567921625,72,,5567921629,82,,5567921883,102,52.9,5567920289,22,,5567920291,18,,5567921891,147,5567921893,230,98.0,5567920293,56,5567921895,231,5568352735,29,61.2,52.3,5567921881,76,5567921909,233,,Center,48,,,,,,,,,,,
2785818935,48,10,1,7,41,c9xffml4i7ihblp1qhus9w3fu,1,18.1,38.8,2025-03-09T01:15:42.216Z,2025-03-09T01:16:07Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5567921913,233,61,5567920371,56,Back,5567920369,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785818947,62,50,1,7,44,5x54jbfk11lrsmipgsx7cdbai,1,87.4,65.0,2025-03-09T01:15:44.684Z,2025-03-09T01:15:52Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567920443,286,,5567920815,233,49,5567920441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785819003,49,7,1,7,44,c9xffml4i7ihblp1qhus9w3fu,1,12.6,35.0,2025-03-09T01:15:44.685Z,2025-03-09T01:15:51Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5567920747,56,Back,5567920781,233,62,5567920745,167,,5567920749,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785819051,50,5,1,7,46,c9xffml4i7ihblp1qhus9w3fu,0,17.7,-1.2,2025-03-09T01:15:46.924Z,2025-03-09T03:33:02Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5567921043,233,63,5567920989,347,,5567920987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785819027,63,5,1,7,46,5x54jbfk11lrsmipgsx7cdbai,1,82.3,101.2,2025-03-09T01:15:46.924Z,2025-03-09T03:33:02Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567920847,56,Left,5567921035,233,50,5567920849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785819069,64,1,1,7,49,5x54jbfk11lrsmipgsx7cdbai,1,84.8,100.0,2025-03-09T01:15:50.036Z,2025-03-09T01:15:54Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567921087,212,19.3,5567921083,140,68.5,5567921081,56,Left,5567921085,141,88.9,5567921079,107,,5567921089,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785819091,65,4,1,7,55,5x54jbfk11lrsmipgsx7cdbai,1,72.5,94.0,2025-03-09T01:15:56.347Z,2025-03-09T03:32:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567921241,13,,5567921245,152,,5567921249,286,,5567921487,233,51,5567921247,265,,5567921243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
