id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2822668925,31,1,1,3,6,5qfq6cwtrgzd2szijivns7rjl,1,88.6,14.0,2025-06-14T23:40:38.153Z,2025-06-14T23:40:40Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771272215,213,3.14,5771272209,140,82.8,5771272207,56,Right,5771272211,141,14.0,5771272213,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668941,32,1,1,3,8,5qfq6cwtrgzd2szijivns7rjl,1,80.6,15.2,2025-06-14T23:40:40.153Z,2025-06-14T23:40:54Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,1.0,,5771272813,154,,5771272283,213,1.36,5771272275,56,Left,5771272279,141,83.9,5771272285,1,,5771272271,2,,5771272811,210,13,5771272277,140,90.2,5771272281,212,47.8,,,,,,,,,,,,,,,,,,,,,
2822668981,33,13,1,3,13,5qfq6cwtrgzd2szijivns7rjl,1,92.6,72.6,2025-06-14T23:40:45.793Z,2025-06-15T02:01:03Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771272839,103,23.6,5771272707,20,,5771272833,55,32,5771272489,64,,5771272491,56,Center,5771272843,231,54.0,5771272831,154,,5771272837,102,58.3,5771272841,230,99.7,5771681719,83,5771272487,22,5771272829,29,,,,,,,,,,,,,,,
2822669129,32,5,1,3,14,bu5w8wprynlj9mvphvy8sd94f,1,-0.8,45.7,2025-06-14T23:40:46.620Z,2025-06-15T00:40:05Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771273257,233,34,5771273199,346,,5771273197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669027,34,5,1,3,14,5qfq6cwtrgzd2szijivns7rjl,0,100.8,54.3,2025-06-14T23:40:46.620Z,2025-06-15T00:40:05Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771272695,56,Center,5771273293,233,32,5771272697,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669207,33,1,1,3,36,bu5w8wprynlj9mvphvy8sd94f,1,3.2,51.9,2025-06-14T23:41:08.611Z,2025-06-14T23:41:10Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5771273643,141,29.4,5771273637,124,,5771273651,237,,5771273645,212,15.6,5771273639,56,Back,5771273647,213,4.90,5771273641,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669233,34,1,1,3,39,bu5w8wprynlj9mvphvy8sd94f,1,6.1,20.7,2025-06-14T23:41:10.859Z,2025-06-14T23:55:02Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771273783,141,20.6,5771311727,155,,5771273781,140,34.7,5771273787,213,6.28,5771273779,56,Back,5771273785,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669241,35,1,1,3,42,bu5w8wprynlj9mvphvy8sd94f,1,31.5,19.8,2025-06-14T23:41:14.538Z,2025-06-14T23:41:15Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771273847,212,10.0,5771273839,168,,5771273841,56,Back,5771273837,3,,5771273849,213,0.14,5771273845,141,21.9,5771273843,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669277,36,1,1,3,43,bu5w8wprynlj9mvphvy8sd94f,1,40.9,21.9,2025-06-14T23:41:15.483Z,2025-06-14T23:41:22Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771274019,141,14.6,5771274023,213,6.01,5771274015,56,Right,5771274017,140,57.8,5771274021,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669297,37,1,1,3,50,bu5w8wprynlj9mvphvy8sd94f,1,85.7,9.4,2025-06-14T23:41:22.619Z,2025-06-14T23:41:26Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771274139,56,Right,5771274147,213,3.10,5771274141,140,73.0,5771274143,141,10.3,5771274145,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669309,38,1,1,3,54,bu5w8wprynlj9mvphvy8sd94f,1,69.4,7.3,2025-06-14T23:41:26.610Z,2025-06-14T23:41:28Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771274215,56,Right,5771274223,213,1.45,5771274219,141,18.8,5771274217,140,70.3,5771274221,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669319,39,1,1,3,56,bu5w8wprynlj9mvphvy8sd94f,1,70.3,18.8,2025-06-14T23:41:28.467Z,2025-06-14T23:55:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771274265,140,70.2,5771274269,212,7.8,5771274267,141,7.3,5771274271,213,4.70,5771274263,56,Right,5771313221,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669323,40,1,1,3,57,bu5w8wprynlj9mvphvy8sd94f,1,70.2,7.3,2025-06-14T23:41:29.259Z,2025-06-14T23:41:30Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771274285,212,12.9,5771274279,56,Right,5771274287,213,2.97,5771274281,140,58.1,5771274283,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669343,41,1,1,3,58,bu5w8wprynlj9mvphvy8sd94f,1,56.6,13.7,2025-06-14T23:41:30.395Z,2025-06-14T23:41:34Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771274363,212,18.6,5771274359,140,45.3,5771274357,56,Back,5771274361,141,34.8,5771274365,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669371,42,1,1,4,2,bu5w8wprynlj9mvphvy8sd94f,1,51.3,35.1,2025-06-14T23:41:33.987Z,2025-06-14T23:41:37Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771274493,213,5.32,5771274491,212,22.3,5771274489,141,8.2,5771274485,56,Right,5771274487,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669391,43,1,1,4,5,bu5w8wprynlj9mvphvy8sd94f,1,63.4,8.3,2025-06-14T23:41:37.571Z,2025-06-14T23:41:40Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771274591,56,Back,5771274593,140,39.3,5771274597,212,25.3,5771274599,213,3.09,5771274595,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669423,44,1,1,4,8,bu5w8wprynlj9mvphvy8sd94f,1,39.3,10.3,2025-06-14T23:41:40.203Z,2025-06-14T23:41:43Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771274739,140,27.5,5771274741,141,41.5,5771274745,213,2.10,5771274737,56,Back,5771274743,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669441,45,1,1,4,11,bu5w8wprynlj9mvphvy8sd94f,1,27.9,42.5,2025-06-14T23:41:43.244Z,2025-06-14T23:41:47Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771274865,212,17.9,5771274863,141,68.7,5771274861,140,29.3,5771274867,213,1.49,5771274859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669473,46,1,1,4,15,bu5w8wprynlj9mvphvy8sd94f,1,32.9,74.5,2025-06-14T23:41:47.459Z,2025-06-14T23:41:50Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771275021,56,Left,5771275027,212,38.9,5771275025,141,96.6,5771275029,213,0.40,5771275023,140,67.1,5771275031,1,,5771275019,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669495,47,1,1,4,18,bu5w8wprynlj9mvphvy8sd94f,1,67.1,96.6,2025-06-14T23:41:50.187Z,2025-06-14T23:58:39Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771275175,213,3.57,5771275171,141,93.6,5771275167,56,Left,5771275169,140,62.8,5771275165,3,,5771275173,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669509,48,1,1,4,20,bu5w8wprynlj9mvphvy8sd94f,1,65.6,94.4,2025-06-14T23:41:52.467Z,2025-06-15T02:16:18Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771275267,213,3.04,5771275259,56,Left,5771275263,141,96.2,5771275261,140,54.7,5771275265,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669537,49,1,1,4,21,bu5w8wprynlj9mvphvy8sd94f,1,54.7,96.2,2025-06-14T23:41:53.787Z,2025-06-14T23:58:42Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771275417,141,85.0,5771275415,140,34.2,5771275419,212,22.8,5771275413,56,Back,5771275421,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669549,50,1,1,4,27,bu5w8wprynlj9mvphvy8sd94f,1,35.2,85.4,2025-06-14T23:41:59.140Z,2025-06-14T23:42:00Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771275493,140,33.2,5771275497,212,20.5,5771275491,56,Back,5771275495,141,55.4,5771275499,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669597,51,1,1,4,28,bu5w8wprynlj9mvphvy8sd94f,1,33.2,55.4,2025-06-14T23:42:00.051Z,2025-06-14T23:42:07Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771275787,140,34.2,5771275793,213,4.78,5771275791,212,15.1,5771275789,141,33.3,5771275785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669641,52,1,1,4,35,bu5w8wprynlj9mvphvy8sd94f,1,51.4,21.6,2025-06-14T23:42:07.507Z,2025-06-14T23:42:12Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771276071,213,0.90,5771276063,56,Center,5771276069,212,7.6,5771276065,140,55.9,5771276067,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669647,53,1,1,4,40,bu5w8wprynlj9mvphvy8sd94f,1,55.1,28.0,2025-06-14T23:42:12.611Z,2025-06-14T23:59:22Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771276113,140,39.0,5771276111,56,Back,5771276117,212,17.4,5771321391,156,,5771276115,141,22.1,5771276119,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669657,54,1,1,4,41,bu5w8wprynlj9mvphvy8sd94f,1,39.0,22.1,2025-06-14T23:42:13.660Z,2025-06-14T23:42:16Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771276167,213,2.03,5771276159,56,Back,5771276163,141,38.5,5771276161,140,33.7,5771276165,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669665,55,1,1,4,44,bu5w8wprynlj9mvphvy8sd94f,1,33.7,38.5,2025-06-14T23:42:16.068Z,2025-06-14T23:42:16Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771276199,56,Back,5771276203,141,21.8,5771276205,212,11.4,5771276207,213,4.78,5771276201,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669675,56,1,1,4,44,bu5w8wprynlj9mvphvy8sd94f,1,34.4,21.8,2025-06-14T23:42:16.683Z,2025-06-14T23:42:17Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771276267,56,Back,5771276275,213,0.81,5771276271,141,30.1,5771276273,212,7.8,5771276269,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669681,57,1,1,4,45,bu5w8wprynlj9mvphvy8sd94f,1,39.5,30.1,2025-06-14T23:42:17.347Z,2025-06-15T02:16:16Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771276319,56,Back,5771276321,140,41.7,5771276323,141,11.4,5771276327,213,4.89,5771276325,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669731,58,1,1,4,52,bu5w8wprynlj9mvphvy8sd94f,1,48.8,5.8,2025-06-14T23:42:24.316Z,2025-06-14T23:42:24Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771276601,141,13.1,5771276603,212,15.0,5771276597,56,Back,5771276599,140,35.3,5771276605,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669747,59,1,1,4,52,bu5w8wprynlj9mvphvy8sd94f,1,35.3,13.1,2025-06-14T23:42:24.811Z,2025-06-14T23:42:25Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771276655,56,Back,5771276659,141,29.1,5771276663,213,1.21,5771276661,212,11.6,5771276657,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669763,60,1,1,4,54,bu5w8wprynlj9mvphvy8sd94f,1,39.2,29.1,2025-06-14T23:42:25.828Z,2025-06-15T02:16:13Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771276745,213,1.83,5771276737,56,Back,5771276741,141,62.9,5771276739,140,33.4,5771276743,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669827,61,1,1,4,57,bu5w8wprynlj9mvphvy8sd94f,1,40.8,57.8,2025-06-14T23:42:29.372Z,2025-06-14T23:42:34Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771277097,213,1.08,5771277089,56,Left,5771277091,140,51.9,5771277093,141,90.0,5771277095,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669845,62,1,1,5,2,bu5w8wprynlj9mvphvy8sd94f,1,52.0,75.7,2025-06-14T23:42:34.147Z,2025-06-14T23:42:37Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771277167,141,76.7,5771277169,212,13.4,5771277165,140,39.3,5771277163,56,Back,5771277171,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669863,63,1,1,5,5,bu5w8wprynlj9mvphvy8sd94f,1,41.0,76.6,2025-06-14T23:42:36.947Z,2025-06-14T23:42:39Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771277235,56,Back,5771277239,141,54.3,5771277243,213,4.27,5771277241,212,16.8,5771277237,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669893,64,1,1,5,7,bu5w8wprynlj9mvphvy8sd94f,1,33.5,51.5,2025-06-14T23:42:39.396Z,2025-06-14T23:42:43Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771277385,56,Back,5771277389,141,31.0,5771277393,213,4.85,5771277391,212,14.1,5771277387,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669909,65,1,1,5,11,bu5w8wprynlj9mvphvy8sd94f,1,39.9,25.2,2025-06-14T23:42:43.700Z,2025-06-14T23:42:46Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771277461,212,22.0,5771277467,213,5.79,5771277457,140,58.3,5771277455,56,Right,5771277459,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669941,66,1,1,5,14,bu5w8wprynlj9mvphvy8sd94f,1,54.6,10.1,2025-06-14T23:42:46.076Z,2025-06-14T23:42:50Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771277707,213,1.84,5771277701,140,51.3,5771277703,141,28.8,5771277699,56,Center,5771277705,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669955,67,1,1,5,18,bu5w8wprynlj9mvphvy8sd94f,1,58.4,34.8,2025-06-14T23:42:50.084Z,2025-06-14T23:42:52Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771277785,212,15.4,5771277779,56,Center,5771277787,213,2.01,5771277783,141,55.4,5771277781,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669975,68,1,1,5,20,bu5w8wprynlj9mvphvy8sd94f,1,56.5,56.1,2025-06-14T23:42:51.932Z,2025-06-14T23:42:56Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771277887,213,1.84,5771277881,140,51.9,5771277883,141,82.1,5771277885,212,18.3,5771277879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670013,69,1,1,5,24,bu5w8wprynlj9mvphvy8sd94f,1,51.5,81.7,2025-06-14T23:42:55.996Z,2025-06-14T23:43:02Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771278125,213,4.13,5771278117,56,Back,5771278119,140,43.3,5771278121,141,62.3,5771278123,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670029,70,1,1,5,30,bu5w8wprynlj9mvphvy8sd94f,0,57.0,60.6,2025-06-14T23:43:02.188Z,2025-06-14T23:43:04Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771278233,56,Center,5771278243,1,,5771278231,155,,5771278237,141,48.1,5771278239,212,32.9,5771278241,213,6.02,5771278235,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670207,36,1,1,5,36,5qfq6cwtrgzd2szijivns7rjl,1,9.7,55.5,2025-06-14T23:43:08.139Z,2025-06-14T23:43:28Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5771279281,213,6.06,5771279271,123,,5771279277,141,49.0,5771279279,212,19.7,5771279275,140,28.0,5771279273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670217,37,1,1,5,57,5qfq6cwtrgzd2szijivns7rjl,1,31.8,46.1,2025-06-14T23:43:28.820Z,2025-06-15T00:01:35Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771279345,1,,5771279337,140,55.9,5771279339,141,14.7,5771326279,189,,5771279341,212,33.1,5771279335,56,Right,5771279343,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670241,38,1,1,5,58,5qfq6cwtrgzd2szijivns7rjl,1,55.9,14.7,2025-06-14T23:43:30.635Z,2025-06-14T23:43:32Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771279469,213,2.60,5771279465,141,22.2,5771279467,212,9.8,5771279461,56,Back,5771279463,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670255,39,1,1,6,0,5qfq6cwtrgzd2szijivns7rjl,0,47.9,22.2,2025-06-14T23:43:32.604Z,2025-06-15T02:16:11Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771279571,56,Right,5771279573,140,92.1,5771279577,212,46.9,5771279569,157,,5771279581,1,,5771279575,141,12.6,5771279579,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670273,40,43,1,6,3,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-14T23:43:35.660Z,2025-06-14T23:43:40Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771279833,144,56,5771279665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670325,72,1,1,6,5,bu5w8wprynlj9mvphvy8sd94f,1,4.8,80.8,2025-06-14T23:43:37.797Z,2025-06-14T23:43:41Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771279899,141,94.5,5771279895,56,Back,5771279903,213,0.33,5771279901,212,29.1,5771279897,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670359,73,1,1,6,9,bu5w8wprynlj9mvphvy8sd94f,1,31.9,94.8,2025-06-14T23:43:41.013Z,2025-06-14T23:43:43Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771280035,56,Back,5771280039,141,81.2,5771280041,212,9.3,5771280043,213,4.63,5771280037,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670355,41,43,1,6,11,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-14T23:43:43.203Z,2025-06-14T23:43:46Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771280171,144,56,5771280017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670377,74,1,1,6,11,bu5w8wprynlj9mvphvy8sd94f,1,32.4,81.2,2025-06-14T23:43:43.524Z,2025-06-15T02:16:08Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771280137,140,27.4,5771280139,141,74.5,5771280143,213,3.86,5771280141,212,7.0,5771280135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670409,75,1,1,6,13,bu5w8wprynlj9mvphvy8sd94f,1,27.8,74.5,2025-06-14T23:43:45.396Z,2025-06-15T02:16:06Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771280315,213,5.26,5771280309,140,36.9,5771280313,212,18.4,5771280311,141,51.3,5771280307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670411,76,61,1,6,17,bu5w8wprynlj9mvphvy8sd94f,1,37.0,49.4,2025-06-14T23:43:48.844Z,2025-06-15T00:03:24Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771280323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670463,77,1,1,6,21,bu5w8wprynlj9mvphvy8sd94f,1,40.0,29.4,2025-06-14T23:43:53.229Z,2025-06-15T02:16:04Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771280585,141,5.9,5771280589,213,5.20,5771280587,212,18.1,5771280583,140,48.0,5771280581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670469,78,61,1,6,22,bu5w8wprynlj9mvphvy8sd94f,0,48.0,5.9,2025-06-14T23:43:54.486Z,2025-06-14T23:43:54Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771280609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670485,42,5,1,6,22,5qfq6cwtrgzd2szijivns7rjl,1,48.6,101.1,2025-06-14T23:43:54.709Z,2025-06-15T00:40:05Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771280687,56,Back,5771280689,347,,5771280691,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670475,79,5,1,6,22,bu5w8wprynlj9mvphvy8sd94f,0,51.4,-1.1,2025-06-14T23:43:54.709Z,2025-06-15T00:40:06Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771280635,56,Right,5771280697,233,42,5771280637,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670519,43,1,1,6,24,5qfq6cwtrgzd2szijivns7rjl,1,44.4,100.0,2025-06-14T23:43:56.491Z,2025-06-14T23:44:00Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771280883,1,,5771280873,56,Back,5771280879,212,27.2,5771280875,140,27.5,5771280881,213,4.00,5771280877,141,70.2,5771280871,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670559,45,1,1,6,29,5qfq6cwtrgzd2szijivns7rjl,1,25.2,65.5,2025-06-14T23:44:01.795Z,2025-06-15T02:15:59Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771281149,141,17.6,5771281151,212,33.6,5771281153,213,4.96,5771281145,56,Back,5771281147,140,33.2,5771281155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670599,46,1,1,6,37,5qfq6cwtrgzd2szijivns7rjl,1,33.9,23.7,2025-06-14T23:44:09.068Z,2025-06-14T23:44:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771281333,56,Right,5771281335,140,57.2,5771281341,213,6.02,5771281339,212,25.3,5771281337,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670607,47,1,1,6,39,5qfq6cwtrgzd2szijivns7rjl,0,57.2,14.1,2025-06-14T23:44:11.364Z,2025-06-14T23:44:31Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771281369,140,66.4,5771281373,212,10.6,5771281371,141,7.7,5771281375,213,5.86,5771281367,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670603,80,8,1,6,39,bu5w8wprynlj9mvphvy8sd94f,1,35.3,93.6,2025-06-14T23:44:11.365Z,2025-06-14T23:44:27Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771281351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670733,48,5,1,6,40,5qfq6cwtrgzd2szijivns7rjl,1,63.0,-1.3,2025-06-14T23:44:12.405Z,2025-06-15T00:40:06Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771282093,233,81,5771282085,347,,5771282083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670619,81,5,1,6,40,bu5w8wprynlj9mvphvy8sd94f,0,37.0,101.3,2025-06-14T23:44:12.405Z,2025-06-15T00:40:06Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771282149,233,48,5771281433,56,Back,5771281435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670935,49,1,1,7,5,5qfq6cwtrgzd2szijivns7rjl,1,61.9,0.0,2025-06-14T23:44:37.316Z,2025-06-14T23:44:44Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771283103,1,,5771283097,141,13.4,5771283091,107,,5771283099,212,30.5,5771283095,140,89.2,5771283101,213,0.35,5771283093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670905,82,45,1,7,8,bu5w8wprynlj9mvphvy8sd94f,0,19.4,90.9,2025-06-14T23:44:39.961Z,2025-06-15T00:38:54Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771334117,56,Back,5771334119,285,,5771334987,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679913,261,3,1,7,8,5qfq6cwtrgzd2szijivns7rjl,1,80.6,9.1,2025-06-14T23:44:39.961Z,2025-06-15T00:38:53Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771334967,286,,5771334977,233,82,5771334965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670943,50,1,1,7,10,5qfq6cwtrgzd2szijivns7rjl,0,88.3,11.7,2025-06-14T23:44:42.380Z,2025-06-15T02:16:01Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771299685,2,,5771283145,141,14.6,5771283149,213,0.71,5771283141,56,Right,5771283147,212,3.0,5771283143,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
