id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2809884545,37,1,1,2,56,224tl8u2smnbyliroayk69nt0,1,61.5,84.5,2025-05-03T23:13:34.363Z,2025-05-03T23:13:37Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700290271,213,2.99,5700290269,212,17.0,5700290265,140,45.5,5700290267,141,88.3,5700290263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884561,38,1,1,2,58,224tl8u2smnbyliroayk69nt0,1,43.4,83.6,2025-05-03T23:13:36.995Z,2025-05-03T23:13:39Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700290327,56,Center,5700290329,140,55.9,5700290333,212,16.5,5700290331,141,69.0,5700290335,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884591,39,1,1,3,1,224tl8u2smnbyliroayk69nt0,1,55.9,69.0,2025-05-03T23:13:39.450Z,2025-05-03T23:14:51Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700290509,212,11.8,5700290511,213,0.63,5700290505,140,65.0,5700290507,141,79.3,5700290503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884617,40,1,1,3,5,224tl8u2smnbyliroayk69nt0,1,63.1,82.6,2025-05-03T23:13:43.818Z,2025-05-03T23:13:47Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5700290633,56,Left,5700290641,212,10.8,5700290645,213,3.37,5700290635,140,53.1,5700290637,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884641,41,1,1,3,9,224tl8u2smnbyliroayk69nt0,1,54.0,70.5,2025-05-03T23:13:47.554Z,2025-05-03T23:13:49Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700290733,213,4.86,5700290729,141,38.2,5700290731,212,22.2,5700290727,140,57.1,5700290725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884655,42,1,1,3,11,224tl8u2smnbyliroayk69nt0,1,59.4,35.7,2025-05-03T23:13:49.385Z,2025-05-03T23:13:51Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700290813,140,68.3,5700290811,56,Right,5700290819,213,5.19,5700290815,141,9.2,5700290817,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884697,43,1,1,3,12,224tl8u2smnbyliroayk69nt0,1,67.6,9.5,2025-05-03T23:13:51.082Z,2025-05-03T23:13:56Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700291115,140,80.0,5700291119,141,12.6,5700291123,212,13.2,5700291127,213,0.16,5700291111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884715,44,1,1,3,18,224tl8u2smnbyliroayk69nt0,1,84.5,10.3,2025-05-03T23:13:56.697Z,2025-05-03T23:13:59Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700291225,56,Right,5700291227,140,68.6,5700291231,212,17.4,5700291233,213,2.85,5700291229,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884773,45,1,1,3,21,224tl8u2smnbyliroayk69nt0,1,68.5,16.1,2025-05-03T23:13:59.314Z,2025-05-03T23:14:05Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700291575,212,16.3,5700291577,213,2.36,5700291573,141,33.0,5700291571,140,57.5,5700291569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884805,46,1,1,3,26,224tl8u2smnbyliroayk69nt0,1,57.8,28.6,2025-05-03T23:14:05.258Z,2025-05-03T23:14:09Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700291763,213,5.81,5700291761,212,30.7,5700291753,155,,5700291757,140,83.8,5700291755,56,Right,5700291759,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884861,47,1,1,3,30,224tl8u2smnbyliroayk69nt0,1,83.8,7.9,2025-05-03T23:14:08.898Z,2025-05-03T23:14:15Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700292121,140,89.4,5700292123,141,17.3,5700292119,56,Right,5700292117,3,,5700292127,213,0.83,5700292125,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884871,48,4,1,3,32,224tl8u2smnbyliroayk69nt0,1,95.0,17.0,2025-05-03T23:14:10.566Z,2025-05-03T23:14:29Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700292167,13,,5700292169,56,Right,5700292171,152,,5700292829,295,,5700292181,233,28,5700292175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884827,28,4,1,3,32,6597wqy6gmpv3zjx7rp8cdj46,0,5.0,83.0,2025-05-03T23:14:10.567Z,2025-05-03T23:14:24Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700291963,56,Back,5700291969,285,,5700291965,152,,5700292345,233,48,5700291961,13,,5700292459,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885289,49,1,1,4,28,224tl8u2smnbyliroayk69nt0,0,89.4,13.7,2025-05-03T23:15:06.353Z,2025-05-03T23:15:08Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700294391,56,Center,5700294389,152,,5700294387,155,,5700294393,140,87.7,5700294385,5,,5700294395,141,62.9,5700294397,212,33.5,5700294401,1,,5700294383,2,5700294399,213,1.62,,,,,,,,,,,,,,,,,,,,,
2809885299,29,12,1,4,30,6597wqy6gmpv3zjx7rp8cdj46,1,3.9,50.1,2025-05-03T23:15:09.033Z,2025-05-03T23:15:11Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700294485,15,,5700294479,213,1.36,5700294449,56,Back,5700294451,140,8.1,5700294455,141,81.1,5700294473,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885309,30,1,1,4,33,6597wqy6gmpv3zjx7rp8cdj46,0,8.1,81.1,2025-05-03T23:15:11.607Z,2025-05-03T23:15:12Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700294569,141,89.0,5700294571,212,26.5,5700294573,213,0.20,5700294567,140,32.8,5700294565,56,Back,5700294563,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885325,50,1,1,4,35,224tl8u2smnbyliroayk69nt0,0,63.3,23.3,2025-05-03T23:15:14.089Z,2025-05-03T23:15:47Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700294713,213,5.53,5700294707,140,80.9,5700294711,212,25.2,5700294705,56,Right,5700294709,141,0.0,5700295005,1,,5700295003,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885463,31,5,1,4,35,6597wqy6gmpv3zjx7rp8cdj46,1,15.1,102.0,2025-05-03T23:15:14.158Z,2025-05-04T01:45:34Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700295501,233,51,5700295463,56,Back,5700295465,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885333,51,5,1,4,35,224tl8u2smnbyliroayk69nt0,0,84.9,-2.0,2025-05-03T23:15:14.158Z,2025-05-04T01:45:35Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700294767,347,,5700294765,56,Right,5700295525,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885475,32,1,1,4,56,6597wqy6gmpv3zjx7rp8cdj46,0,20.7,100.0,2025-05-03T23:15:34.326Z,2025-05-03T23:15:36Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700295565,141,91.2,5700295571,213,6.08,5700295569,212,35.6,5700295557,56,Left,5700295573,1,,5700295561,140,53.9,5700295553,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885483,53,12,1,4,57,224tl8u2smnbyliroayk69nt0,1,38.8,13.4,2025-05-03T23:15:36.057Z,2025-05-03T23:15:42Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700295779,15,,5700295625,213,5.68,5700295781,167,,5700295619,141,0.0,5700295621,212,18.1,5700295617,140,53.0,5700295615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885563,33,5,1,4,59,6597wqy6gmpv3zjx7rp8cdj46,1,46.6,101.8,2025-05-03T23:15:37.918Z,2025-05-04T01:45:35Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700295999,347,,5700295997,56,Back,5700296021,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885493,54,5,1,4,59,224tl8u2smnbyliroayk69nt0,0,53.4,-1.8,2025-05-03T23:15:37.918Z,2025-05-04T01:45:36Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700295663,56,Right,5700296077,233,33,5700295665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885603,34,1,1,5,10,6597wqy6gmpv3zjx7rp8cdj46,1,51.3,100.0,2025-05-03T23:15:48.815Z,2025-05-03T23:15:51Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700296217,212,23.6,5700296215,141,84.4,5700296219,213,3.66,5700296221,1,,5700296213,140,31.8,5700296209,107,,5700296211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885647,35,1,1,5,13,6597wqy6gmpv3zjx7rp8cdj46,1,31.8,84.4,2025-05-03T23:15:51.631Z,2025-05-03T23:15:56Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700296427,213,4.75,5700296425,212,29.7,5700296421,140,33.0,5700296423,141,40.7,5700296419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885661,36,1,1,5,17,6597wqy6gmpv3zjx7rp8cdj46,1,32.2,17.3,2025-05-03T23:15:55.935Z,2025-05-03T23:15:59Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700296511,140,49.2,5700296509,56,Back,5700296521,213,0.13,5700296519,212,18.0,5700296515,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885667,37,1,1,5,20,6597wqy6gmpv3zjx7rp8cdj46,0,42.0,12.2,2025-05-03T23:15:58.928Z,2025-05-03T23:16:00Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700296563,212,7.1,5700296593,236,,5700296599,286,,5700296557,56,Back,5700296555,157,,5700296595,233,55,5700296565,213,6.25,5700296567,1,,5700296561,141,5700296559,140,48.8,11.9,,,,,,,,,,,,,,,,,,,,
2809885671,55,74,1,5,20,224tl8u2smnbyliroayk69nt0,1,53.3,82.7,2025-05-03T23:15:58.929Z,2025-05-04T01:43:04Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5700296627,233,37,5700296575,285,,5700296573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885699,56,1,1,5,25,224tl8u2smnbyliroayk69nt0,0,41.7,81.5,2025-05-03T23:16:03.633Z,2025-05-03T23:18:39Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700296741,141,71.5,5700296743,212,16.2,5700296745,213,5.85,5700296735,155,,5700296737,56,Center,5700296739,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885705,38,1,1,5,25,6597wqy6gmpv3zjx7rp8cdj46,1,28.9,16.5,2025-05-03T23:16:04.254Z,2025-05-03T23:16:05Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700296783,213,0.51,5700296779,141,23.0,5700296777,140,36.4,5700296775,56,Back,5700296773,3,,5700296781,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885703,57,43,1,5,26,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-03T23:16:04.497Z,2025-05-03T23:18:41Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5700296765,140,51.7,5700296767,141,73.0,5700296769,212,4.3,5700296771,213,2.90,5700296763,56,Center,5700304859,144,1,5700296761,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885711,39,1,1,5,26,6597wqy6gmpv3zjx7rp8cdj46,1,36.5,23.1,2025-05-03T23:16:04.933Z,2025-05-03T23:16:06Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700296813,213,4.80,5700296809,141,16.4,5700296805,56,Back,5700296811,212,4.6,5700296807,140,36.9,5700296803,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885723,41,1,1,5,28,6597wqy6gmpv3zjx7rp8cdj46,1,36.9,16.4,2025-05-03T23:16:06.454Z,2025-05-03T23:16:08Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700296919,213,1.61,5700296917,212,2.7,5700296915,141,20.3,5700296911,56,Back,5700296913,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885751,42,1,1,5,29,6597wqy6gmpv3zjx7rp8cdj46,1,36.6,20.4,2025-05-03T23:16:07.902Z,2025-05-03T23:16:11Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700297031,141,8.9,5700297029,140,36.6,5700297027,56,Back,5700297035,212,7.8,5700297037,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885759,43,1,1,5,32,6597wqy6gmpv3zjx7rp8cdj46,1,31.1,6.4,2025-05-03T23:16:11.065Z,2025-05-03T23:16:12Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700297071,56,Back,5700297083,212,6.9,5700297085,213,2.80,5700297079,141,9.8,5700297075,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885791,44,1,1,5,34,6597wqy6gmpv3zjx7rp8cdj46,1,24.9,9.8,2025-05-03T23:16:12.542Z,2025-05-03T23:16:15Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700297255,157,,5700297259,56,Right,5700297275,213,6.21,5700297279,1,,5700297267,141,6.7,5700297271,212,30.8,5700297263,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885817,45,1,1,5,36,6597wqy6gmpv3zjx7rp8cdj46,1,54.2,6.7,2025-05-03T23:16:14.886Z,2025-05-03T23:16:17Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700297373,141,17.7,5700297371,140,54.3,5700297369,56,Right,5700297375,212,7.5,5700297377,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885801,58,83,1,5,37,224tl8u2smnbyliroayk69nt0,0,35.3,63.9,2025-05-03T23:16:15.688Z,2025-05-03T23:16:19Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700297503,399,7ejohb009byubwiqv36vag5jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885829,46,1,1,5,38,6597wqy6gmpv3zjx7rp8cdj46,0,58.6,31.3,2025-05-03T23:16:17.031Z,2025-05-03T23:16:18Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700297443,56,Center,5700297453,1,,5700297451,213,1.17,5700297449,212,34.2,5700297445,140,71.4,5700297447,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885849,59,61,1,5,42,224tl8u2smnbyliroayk69nt0,0,29.7,26.8,2025-05-03T23:16:21.033Z,2025-05-03T23:16:21Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700297553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885917,47,1,1,5,47,6597wqy6gmpv3zjx7rp8cdj46,1,65.8,84.7,2025-05-03T23:16:26.022Z,2025-05-03T23:16:28Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700297863,141,78.7,5700297861,140,59.1,5700297859,56,Center,5700297865,212,8.1,5700297867,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885949,48,1,1,5,49,6597wqy6gmpv3zjx7rp8cdj46,1,53.8,73.9,2025-05-03T23:16:28.174Z,2025-05-03T23:16:32Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700298029,56,Back,5700298033,141,34.6,5700298031,140,43.4,5700298035,212,28.9,5700298037,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809885989,49,1,1,5,53,6597wqy6gmpv3zjx7rp8cdj46,1,53.0,16.5,2025-05-03T23:16:31.919Z,2025-05-03T23:16:36Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700298233,141,4.4,5700298229,56,Right,5700298231,140,64.3,5700298235,212,14.4,5700298237,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886025,50,1,1,5,58,6597wqy6gmpv3zjx7rp8cdj46,1,65.1,12.6,2025-05-03T23:16:36.334Z,2025-05-03T23:16:40Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700298427,213,0.85,5700298425,212,14.0,5700298421,140,73.9,5700298419,56,Center,5700298423,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886029,51,61,1,6,0,6597wqy6gmpv3zjx7rp8cdj46,0,73.9,28.0,2025-05-03T23:16:39.206Z,2025-05-03T23:16:46Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700298435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886113,61,1,1,6,8,224tl8u2smnbyliroayk69nt0,1,11.1,48.7,2025-05-03T23:16:46.985Z,2025-05-03T23:16:51Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700298883,123,,5700298889,141,63.1,5700298885,56,Back,5700298887,140,10.7,5700298893,213,1.61,5700298891,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886151,62,1,1,6,13,224tl8u2smnbyliroayk69nt0,0,12.9,50.6,2025-05-03T23:16:51.601Z,2025-05-03T23:16:56Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700299089,56,Center,5700299091,140,75.4,5700299087,155,,5700299093,141,49.9,5700299097,213,6.28,5700299095,212,65.6,5700299099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886175,52,1,1,6,18,6597wqy6gmpv3zjx7rp8cdj46,1,23.1,56.9,2025-05-03T23:16:57.233Z,2025-05-03T23:16:59Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700299219,213,3.37,5700299215,141,53.0,5700299217,212,12.0,5700299213,140,12.0,5700299211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886195,54,1,1,6,21,6597wqy6gmpv3zjx7rp8cdj46,0,12.0,53.0,2025-05-03T23:16:59.318Z,2025-05-03T23:17:01Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700299323,212,29.6,5700299319,140,38.5,5700299321,141,38.0,5700299317,56,Back,5700299315,157,,5700299325,213,5.93,5700299327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886223,63,1,1,6,22,224tl8u2smnbyliroayk69nt0,0,57.4,70.6,2025-05-03T23:17:01.024Z,2025-05-03T23:17:03Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700299475,140,82.7,5700299477,141,83.8,5700299479,212,28.0,5700299473,56,Left,5700299481,213,0.33,5700299471,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886263,55,1,1,6,29,6597wqy6gmpv3zjx7rp8cdj46,0,20.6,1.9,2025-05-03T23:17:08.016Z,2025-05-03T23:17:10Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700299689,155,,5700299693,140,56.0,5700299701,1,,5700299695,141,10.3,5700299697,212,37.6,5700299699,213,0.15,5700299691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886287,64,1,1,6,34,224tl8u2smnbyliroayk69nt0,0,32.7,78.1,2025-05-03T23:17:12.335Z,2025-05-03T23:17:13Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700299835,212,15.9,5700299837,213,6.14,5700299829,56,Back,5700299833,141,74.7,5700299831,140,47.7,5700299827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886305,56,43,1,6,36,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-03T23:17:14.790Z,2025-05-03T23:17:34Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700301113,144,8,5700299923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886331,57,4,1,6,39,6597wqy6gmpv3zjx7rp8cdj46,1,58.7,29.2,2025-05-03T23:17:17.655Z,2025-05-04T01:42:27Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700300139,56,Center,5700300145,265,,5700300137,13,,5700300147,286,,5700300267,233,65,5700300141,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886327,65,4,1,6,39,224tl8u2smnbyliroayk69nt0,0,41.3,70.8,2025-05-03T23:17:17.656Z,2025-05-04T01:42:28Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5700300247,265,,5700300245,152,,5700300249,285,,5700300243,56,Back,5700300241,13,,5700300271,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886589,58,1,1,7,0,6597wqy6gmpv3zjx7rp8cdj46,1,56.7,28.3,2025-05-03T23:17:38.799Z,2025-05-03T23:17:40Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700301351,5,,5700301389,189,,5700301363,213,2.34,5700301353,152,,5700301361,212,9.2,5700301355,56,Center,5700301357,140,50.6,5700301359,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886615,59,1,1,7,2,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,49.6,2025-05-03T23:17:40.925Z,2025-05-03T23:17:43Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700301515,140,49.6,5700301517,141,90.9,5700301521,213,1.74,5700301519,212,28.5,5700301513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886629,60,1,1,7,4,6597wqy6gmpv3zjx7rp8cdj46,1,49.6,90.9,2025-05-03T23:17:43.061Z,2025-05-03T23:17:44Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700301585,56,Left,5700301591,212,11.0,5700301593,213,0.30,5700301587,140,59.6,5700301589,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886655,61,1,1,7,5,6597wqy6gmpv3zjx7rp8cdj46,1,59.8,95.7,2025-05-03T23:17:44.157Z,2025-05-03T23:17:46Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700301741,140,45.9,5700301747,213,3.43,5700301745,212,15.2,5700301739,56,Back,5700301743,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886681,62,1,1,7,8,6597wqy6gmpv3zjx7rp8cdj46,1,45.9,89.3,2025-05-03T23:17:46.490Z,2025-05-03T23:17:49Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700301859,56,Back,5700301867,213,3.77,5700301865,212,19.9,5700301861,140,30.6,5700301863,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886707,63,1,1,7,10,6597wqy6gmpv3zjx7rp8cdj46,1,30.6,72.0,2025-05-03T23:17:49.173Z,2025-05-03T23:17:52Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700302003,140,35.3,5700302009,213,4.90,5700302007,212,26.5,5700302005,141,33.7,5700302001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886733,64,1,1,7,14,6597wqy6gmpv3zjx7rp8cdj46,0,43.7,14.3,2025-05-03T23:17:52.622Z,2025-05-03T23:17:54Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700302131,155,,5700302141,213,6.21,5700302139,212,29.7,5700302135,140,71.9,5700302137,141,11.3,5700302133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886753,66,1,1,7,17,224tl8u2smnbyliroayk69nt0,1,26.5,90.0,2025-05-03T23:17:55.295Z,2025-05-03T23:17:56Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700302237,140,35.0,5700302245,212,9.6,5700302251,213,0.36,5700302231,3,,5700302241,141,95.0,5700302233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886767,67,1,1,7,18,224tl8u2smnbyliroayk69nt0,1,35.1,95.0,2025-05-03T23:17:56.496Z,2025-05-03T23:17:57Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700302343,213,5.64,5700302339,141,89.4,5700302335,56,Back,5700302337,140,39.9,5700302341,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886805,69,61,1,7,22,224tl8u2smnbyliroayk69nt0,0,45.4,90.0,2025-05-03T23:18:00.921Z,2025-05-03T23:18:01Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700302523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886867,66,1,1,7,25,6597wqy6gmpv3zjx7rp8cdj46,1,53.9,13.2,2025-05-03T23:18:03.701Z,2025-05-03T23:18:06Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700302831,212,10.8,5700302819,56,Right,5700302815,155,,5700302833,213,6.12,5700302827,141,10.6,5700302823,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809886887,70,43,1,7,26,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-03T23:18:05.039Z,2025-05-03T23:18:20Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700302931,213,3.95,5700302921,157,0,5700302925,140,29.7,5700302927,141,79.9,5700303681,144,1,5700302929,212,2.0,5700302935,1,0,5700302923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
