id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2788852099,35,1,1,2,50,daicfonrbj124lu2la2rctxck,1,33.7,86.5,2025-03-15T23:40:45.244Z,2025-03-15T23:40:47Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584550257,212,17.6,5584550251,56,Back,5584550255,141,68.5,5584550253,140,21.6,5584550259,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852153,36,1,1,2,52,daicfonrbj124lu2la2rctxck,0,21.6,68.5,2025-03-15T23:40:46.829Z,2025-03-15T23:40:50Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584550575,213,0.36,5584550577,1,,5584550571,141,100.0,5584550573,212,63.0,5584550565,157,,5584550567,56,Left,5584550569,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852301,28,5,1,2,55,e3k8yw2rbmphyfu5htn4yi5jk,1,22.5,-1.2,2025-03-15T23:40:50.394Z,2025-03-16T01:45:28Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584551429,233,37,5584551373,347,,5584551371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852159,37,5,1,2,55,daicfonrbj124lu2la2rctxck,0,77.5,101.2,2025-03-15T23:40:50.394Z,2025-03-16T01:45:28Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584550599,347,,5584551449,233,28,5584550597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852321,29,1,1,3,7,e3k8yw2rbmphyfu5htn4yi5jk,0,24.6,0.0,2025-03-15T23:41:01.790Z,2025-03-15T23:41:04Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584551503,213,0.34,5584551493,107,,5584551497,140,43.6,5584551495,56,Back,5584551501,212,21.2,5584551499,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852353,38,8,1,3,10,daicfonrbj124lu2la2rctxck,1,53.1,88.7,2025-03-15T23:41:05.204Z,2025-03-16T00:02:07Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584551615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852367,39,61,1,3,11,daicfonrbj124lu2la2rctxck,0,61.3,95.7,2025-03-15T23:41:06.725Z,2025-03-16T02:16:05Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584617777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852437,30,1,1,3,14,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,18.3,2025-03-15T23:41:08.870Z,2025-03-15T23:41:12Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584551971,56,Back,5584551977,212,13.2,5584551975,141,37.6,5584551979,213,1.65,5584551973,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852451,32,1,1,3,17,e3k8yw2rbmphyfu5htn4yi5jk,1,31.5,37.6,2025-03-15T23:41:12.734Z,2025-03-16T02:16:14Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584552027,213,2.41,5584552021,140,16.5,5584552025,212,21.1,5584552019,56,Back,5584552023,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852467,33,1,1,3,18,e3k8yw2rbmphyfu5htn4yi5jk,1,16.5,58.2,2025-03-15T23:41:13.582Z,2025-03-15T23:41:15Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584552109,140,28.7,5584552115,213,0.97,5584552111,141,85.4,5584552107,56,Back,5584552113,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852507,34,1,1,3,20,e3k8yw2rbmphyfu5htn4yi5jk,1,28.4,85.9,2025-03-15T23:41:15.718Z,2025-03-15T23:41:19Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584552303,56,Back,5584552311,213,4.77,5584552307,141,68.7,5584552305,140,29.0,5584552309,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852571,35,1,1,3,25,e3k8yw2rbmphyfu5htn4yi5jk,1,30.5,69.6,2025-03-15T23:41:20.206Z,2025-03-15T23:41:23Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584552607,212,6.3,5584552601,56,Back,5584552605,141,62.1,5584552609,213,4.07,5584552603,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852643,36,1,1,3,28,e3k8yw2rbmphyfu5htn4yi5jk,1,26.6,51.3,2025-03-15T23:41:23.614Z,2025-03-15T23:41:30Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584552955,141,27.7,5584552957,212,16.3,5584552951,56,Back,5584552953,140,29.3,5584552959,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852651,37,61,1,3,35,e3k8yw2rbmphyfu5htn4yi5jk,0,45.5,5.3,2025-03-15T23:41:30.022Z,2025-03-16T02:16:07Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584552979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852665,40,43,1,3,35,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:41:30.660Z,2025-03-15T23:41:35Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584553043,56,Back,5584553185,144,7,5584553045,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852673,41,3,1,3,36,daicfonrbj124lu2la2rctxck,0,48.5,90.5,2025-03-15T23:41:31.149Z,2025-03-16T01:45:12Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584553095,233,38,5584553071,286,,5584553067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852661,38,7,1,3,36,e3k8yw2rbmphyfu5htn4yi5jk,0,51.5,9.5,2025-03-15T23:41:31.150Z,2025-03-16T01:45:11Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584553025,56,Right,5584553027,285,,5584553087,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852719,42,1,1,3,37,daicfonrbj124lu2la2rctxck,0,46.0,92.2,2025-03-15T23:41:32.149Z,2025-03-16T00:06:05Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584624321,212,7.1,5584629473,233,253,5584624317,140,39.3,5584624315,56,Back,5584624319,141,93.4,5584629477,286,,5584629471,236,,5584624323,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788865809,253,74,1,3,37,e3k8yw2rbmphyfu5htn4yi5jk,1,54.7,4.7,2025-03-15T23:41:32.150Z,2025-03-16T00:06:04Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584629469,285,,5584629511,233,42,5584629467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788865787,229,61,1,3,38,daicfonrbj124lu2la2rctxck,1,46.6,97.1,2025-03-15T23:41:32.755Z,2025-03-16T00:31:06Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584628243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852713,39,1,1,3,40,e3k8yw2rbmphyfu5htn4yi5jk,1,59.6,19.2,2025-03-15T23:41:34.814Z,2025-03-16T02:16:10Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584553247,56,Back,5584553253,212,25.0,5584553251,141,46.3,5584553255,213,2.31,5584553249,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852727,40,1,1,3,41,e3k8yw2rbmphyfu5htn4yi5jk,0,43.5,46.3,2025-03-15T23:41:35.893Z,2025-03-15T23:41:37Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584553323,140,39.6,5584553329,213,2.06,5584553327,212,8.7,5584553321,56,Back,5584553325,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852735,43,1,1,3,43,daicfonrbj124lu2la2rctxck,0,53.2,42.4,2025-03-15T23:41:38.732Z,2025-03-16T00:06:32Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5584630811,236,,5584630817,286,,5584630813,233,41,5584553373,212,0.7,5584630795,1,,5584553367,140,53.7,5584553375,213,0.66,5584630793,157,,5584553369,141,5584553365,56,Center,,,,,,,,,,,,,,,,,43.0,,,,,,,,
2788852745,41,74,1,3,43,e3k8yw2rbmphyfu5htn4yi5jk,1,33.9,55.4,2025-03-15T23:41:38.733Z,2025-03-16T02:15:04Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584553429,56,Back,5584553431,285,,5584553461,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852777,44,1,1,3,48,daicfonrbj124lu2la2rctxck,0,58.9,55.7,2025-03-15T23:41:43.564Z,2025-03-16T00:31:33Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584553603,212,16.6,5584553599,140,73.9,5584553597,56,Center,5584553601,141,47.9,5584553605,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852795,42,59,1,3,49,e3k8yw2rbmphyfu5htn4yi5jk,1,22.4,55.7,2025-03-15T23:41:44.278Z,2025-03-15T23:41:45Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584553655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852815,43,12,1,3,50,e3k8yw2rbmphyfu5htn4yi5jk,1,22.4,55.7,2025-03-15T23:41:45.174Z,2025-03-15T23:41:49Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584553747,56,Back,5584553875,167,,5584553753,212,37.3,5584553755,213,1.00,5584553751,141,100.0,5584553749,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852823,44,5,1,3,51,e3k8yw2rbmphyfu5htn4yi5jk,0,42.5,101.6,2025-03-15T23:41:46.238Z,2025-03-16T01:45:29Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584553765,347,,5584553897,233,45,5584553763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852849,45,5,1,3,51,daicfonrbj124lu2la2rctxck,1,57.5,-1.6,2025-03-15T23:41:46.238Z,2025-03-16T01:45:29Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584553877,56,Right,5584553879,347,,5584553893,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852901,46,1,1,3,55,daicfonrbj124lu2la2rctxck,1,54.4,0.0,2025-03-15T23:41:49.949Z,2025-03-15T23:41:57Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584554203,1,,5584554193,56,Back,5584554199,212,26.4,5584554195,140,31.6,5584554191,107,,5584554197,141,15.0,5584554201,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852921,47,1,1,4,2,daicfonrbj124lu2la2rctxck,1,26.1,26.4,2025-03-15T23:41:57.133Z,2025-03-15T23:42:00Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584554301,212,29.2,5584554299,141,69.1,5584554303,213,1.47,5584554297,140,28.9,5584554295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852945,48,1,1,4,5,daicfonrbj124lu2la2rctxck,1,30.4,70.0,2025-03-15T23:42:00.173Z,2025-03-15T23:42:02Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584554457,141,43.9,5584554455,140,26.9,5584554461,213,4.51,5584554453,56,Back,5584554459,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852967,49,1,1,4,7,daicfonrbj124lu2la2rctxck,1,27.8,42.5,2025-03-15T23:42:02.605Z,2025-03-15T23:42:04Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584554603,56,Back,5584554609,212,10.7,5584554605,140,26.8,5584554607,141,26.8,5584554611,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788885071,401,1,1,4,9,daicfonrbj124lu2la2rctxck,1,27.6,19.4,2025-03-15T23:42:03.746Z,2025-03-16T00:33:57Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584733003,213,0.82,5584732993,56,Back,5584732997,141,34.5,5584732995,140,36.8,5584733001,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853009,50,43,1,4,9,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:42:04.725Z,2025-03-16T00:33:09Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584730667,144,1,5584554821,141,61.5,5584554827,213,0.93,5584554819,140,43.4,5584554823,212,29.3,5584554817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853019,51,61,1,4,13,daicfonrbj124lu2la2rctxck,0,40.3,68.6,2025-03-15T23:42:08.508Z,2025-03-15T23:44:32Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584554869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853057,45,43,1,4,13,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-15T23:42:08.509Z,2025-03-15T23:44:24Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584555133,233,51,5584555103,56,Center,5584555105,285,0,5584562541,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853089,47,1,1,4,21,e3k8yw2rbmphyfu5htn4yi5jk,0,60.9,28.0,2025-03-15T23:42:16.079Z,2025-03-15T23:42:17Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584555315,236,,5584555289,155,,5584555293,140,64.3,5584555319,233,52,5584555295,141,30.6,5584555297,212,4.0,5584555291,56,Center,5584555299,213,0.46,5584555329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853091,52,74,1,4,21,daicfonrbj124lu2la2rctxck,1,34.5,71.5,2025-03-15T23:42:16.080Z,2025-03-16T01:44:57Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584555303,285,,5584555357,233,47,5584555301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853127,48,1,1,4,23,e3k8yw2rbmphyfu5htn4yi5jk,1,51.1,29.4,2025-03-15T23:42:18.071Z,2025-03-15T23:42:21Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584555507,56,Right,5584555511,141,20.9,5584555515,213,5.83,5584555509,140,62.5,5584555513,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853151,49,1,1,4,26,e3k8yw2rbmphyfu5htn4yi5jk,0,60.4,25.3,2025-03-15T23:42:21.263Z,2025-03-15T23:42:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584555667,140,84.0,5584555665,56,Center,5584555663,155,,5584555675,212,30.1,5584555671,141,50.3,5584555677,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853377,54,1,1,4,46,daicfonrbj124lu2la2rctxck,1,11.5,67.8,2025-03-15T23:42:41.118Z,2025-03-15T23:42:47Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584556903,56,Center,5584556913,1,,5584556911,213,6.20,5584556907,141,61.5,5584556905,140,61.1,5584556901,199,,5584556909,212,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788880295,400,61,1,4,50,daicfonrbj124lu2la2rctxck,0,67.0,20.9,2025-03-15T23:42:44.746Z,2025-03-16T01:56:29Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584708089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853381,50,1,1,4,51,e3k8yw2rbmphyfu5htn4yi5jk,0,35.6,45.1,2025-03-15T23:42:46.183Z,2025-03-16T00:26:24Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584556933,212,8.8,5584556921,56,Back,5584556925,140,31.1,5584556929,141,56.1,5584556935,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853385,55,43,1,4,52,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:42:46.877Z,2025-03-16T00:26:29Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584556945,56,Center,5584708433,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853409,51,1,1,4,53,e3k8yw2rbmphyfu5htn4yi5jk,1,31.1,56.0,2025-03-15T23:42:48.367Z,2025-03-16T00:26:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584557079,140,24.0,5584557075,3,,5584557077,56,Back,5584557083,212,13.0,5584557081,141,71.7,5584557085,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853403,56,43,1,4,54,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:42:49.120Z,2025-03-16T00:33:42Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584732175,144,61,5584557051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853423,53,1,1,4,55,e3k8yw2rbmphyfu5htn4yi5jk,1,24.0,71.7,2025-03-15T23:42:49.871Z,2025-03-15T23:42:50Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584557157,213,0.11,5584557151,141,73.9,5584557155,212,13.8,5584557145,56,Back,5584557147,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853437,54,1,1,4,55,e3k8yw2rbmphyfu5htn4yi5jk,1,37.1,73.9,2025-03-15T23:42:50.743Z,2025-03-15T23:42:51Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584557225,141,51.6,5584557227,212,15.3,5584557221,56,Back,5584557223,140,35.3,5584557229,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853471,55,1,1,4,56,e3k8yw2rbmphyfu5htn4yi5jk,1,35.3,51.6,2025-03-15T23:42:51.575Z,2025-03-15T23:42:54Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584557429,56,Center,5584557437,213,0.61,5584557431,140,54.4,5584557435,212,24.5,5584557433,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853501,56,1,1,4,59,e3k8yw2rbmphyfu5htn4yi5jk,1,54.4,72.4,2025-03-15T23:42:54.687Z,2025-03-15T23:42:58Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584557643,141,54.6,5584557651,213,3.75,5584557639,56,Back,5584557641,140,37.7,5584557647,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853523,57,1,1,5,3,e3k8yw2rbmphyfu5htn4yi5jk,1,35.2,55.8,2025-03-15T23:42:58.463Z,2025-03-15T23:43:01Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584557759,56,Back,5584557765,212,18.1,5584557767,213,4.51,5584557761,140,31.7,5584557763,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853575,58,1,1,5,6,e3k8yw2rbmphyfu5htn4yi5jk,1,33.2,28.9,2025-03-15T23:43:01.209Z,2025-03-15T23:43:05Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584558041,141,13.5,5584558045,213,5.61,5584558037,56,Back,5584558039,140,45.8,5584558043,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853595,59,1,1,5,10,e3k8yw2rbmphyfu5htn4yi5jk,1,45.8,13.5,2025-03-15T23:43:05.423Z,2025-03-15T23:43:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584558137,141,23.0,5584558141,213,0.26,5584558135,140,69.1,5584558139,212,25.3,5584558133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853619,60,1,1,5,11,e3k8yw2rbmphyfu5htn4yi5jk,1,69.1,23.0,2025-03-15T23:43:06.592Z,2025-03-15T23:43:08Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584558233,141,28.9,5584558229,56,Center,5584558239,213,2.83,5584558235,212,12.9,5584558231,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853637,61,1,1,5,13,e3k8yw2rbmphyfu5htn4yi5jk,1,57.4,28.9,2025-03-15T23:43:08.712Z,2025-03-15T23:43:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584558343,140,74.5,5584558351,213,0.36,5584558345,141,38.8,5584558347,212,19.2,5584558341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853641,62,1,1,5,15,e3k8yw2rbmphyfu5htn4yi5jk,0,74.5,38.8,2025-03-15T23:43:10.232Z,2025-03-15T23:43:10Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584558379,213,4.49,5584558373,140,72.6,5584558375,141,25.6,5584558377,212,9.2,5584558371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853681,57,12,1,5,16,daicfonrbj124lu2la2rctxck,1,23.1,62.3,2025-03-15T23:43:11.359Z,2025-03-16T00:33:58Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584558595,213,6.00,5584558591,141,55.5,5584558589,140,38.2,5584558587,56,Back,5584558593,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853763,63,1,1,5,18,e3k8yw2rbmphyfu5htn4yi5jk,1,64.2,43.0,2025-03-15T23:43:13.248Z,2025-03-15T23:43:21Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584559009,141,70.2,5584559011,212,19.7,5584559007,140,70.7,5584559005,56,Center,5584559013,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853799,64,1,1,5,26,e3k8yw2rbmphyfu5htn4yi5jk,1,73.6,80.8,2025-03-15T23:43:20.848Z,2025-03-15T23:43:24Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584559173,141,67.2,5584559177,213,3.66,5584559175,212,18.6,5584559171,140,58.2,5584559169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853855,65,1,1,5,29,e3k8yw2rbmphyfu5htn4yi5jk,1,59.1,57.9,2025-03-15T23:43:24.264Z,2025-03-15T23:43:29Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584559525,213,5.34,5584559527,1,,5584559521,141,7.3,5584559523,212,42.5,5584559519,140,82.8,5584559517,56,Right,5584559515,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853907,66,1,1,5,34,e3k8yw2rbmphyfu5htn4yi5jk,1,80.3,6.8,2025-03-15T23:43:29.240Z,2025-03-15T23:43:33Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584559779,56,Right,5584559787,213,3.02,5584559785,212,15.7,5584559781,140,65.5,5584559783,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853931,67,1,1,5,38,e3k8yw2rbmphyfu5htn4yi5jk,1,62.7,10.9,2025-03-15T23:43:32.921Z,2025-03-15T23:43:36Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584559941,212,13.2,5584559937,141,24.6,5584559933,140,53.8,5584559943,213,2.36,5584559929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788853981,68,1,1,5,41,e3k8yw2rbmphyfu5htn4yi5jk,1,55.2,27.7,2025-03-15T23:43:36.073Z,2025-03-15T23:43:41Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584560171,141,56.1,5584560175,213,2.08,5584560173,212,22.1,5584560167,56,Back,5584560169,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788854027,69,1,1,5,46,e3k8yw2rbmphyfu5htn4yi5jk,1,60.2,66.7,2025-03-15T23:43:41.696Z,2025-03-15T23:43:45Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584560405,213,1.75,5584560401,212,8.9,5584560399,141,79.6,5584560397,140,58.7,5584560395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788854069,70,1,1,5,50,e3k8yw2rbmphyfu5htn4yi5jk,1,52.7,93.3,2025-03-15T23:43:45.128Z,2025-03-15T23:43:49Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584560583,56,Back,5584560591,213,3.84,5584560589,212,36.4,5584560593,1,,5584560585,140,26.2,5584560587,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788854091,71,1,1,5,54,e3k8yw2rbmphyfu5htn4yi5jk,1,26.4,58.5,2025-03-15T23:43:48.920Z,2025-03-15T23:43:52Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584560727,141,78.2,5584560725,140,27.2,5584560729,212,13.4,5584560731,213,1.51,5584560723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
