id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2803522803,30,4,1,3,50,5qfq6cwtrgzd2szijivns7rjl,0,20.7,27.5,2025-04-19T23:40:46.027Z,2025-04-20T02:37:28Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665221657,152,,5665223793,233,33,5665221659,265,,5665221661,285,,5665221655,56,Back,5665221653,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523663,34,15,1,4,42,83cpn99fh7ulkwe8nezy8a3mx,1,77.5,66.9,2025-04-19T23:41:37.957Z,2025-04-19T23:41:49Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665226951,458,,5665226947,102,48.2,5665226721,20,,5665226079,26,,5665226949,103,19,5665226953,146,87.2,5665226725,82,,5665226995,233,31,5665226955,147,5665226959,231,50.7,5665226083,56,5665226945,78,5665226957,230,5665226081,18,,Center,58.8,98.4,,,,,,,,,,,,
2803523719,31,10,1,4,42,5qfq6cwtrgzd2szijivns7rjl,1,12.8,41.2,2025-04-19T23:41:38.057Z,2025-04-20T02:44:21Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665226355,94,,5665226357,56,Back,5665227447,239,,5665227035,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523735,32,6,1,4,44,5qfq6cwtrgzd2szijivns7rjl,0,13.4,38.3,2025-04-19T23:41:40.053Z,2025-04-20T02:05:34Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665226543,56,Back,5665226545,73,,5665226639,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523695,35,6,1,4,44,83cpn99fh7ulkwe8nezy8a3mx,1,86.6,61.7,2025-04-19T23:41:40.053Z,2025-04-20T02:05:33Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665226313,73,,5665226311,56,Center,5665226591,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524195,36,1,1,5,16,83cpn99fh7ulkwe8nezy8a3mx,0,99.5,99.5,2025-04-19T23:42:11.556Z,2025-04-20T02:37:23Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665229073,1,,5665229069,212,36.1,5665229059,155,,5665229061,223,,5665229065,140,91.3,5665229055,2,,5665229063,56,Center,5665229057,6,,5665229067,141,5665229071,213,4.47,,,,,,,,,,,47.9,,,,,,,,,,,,,
2803524233,33,12,1,5,19,5qfq6cwtrgzd2szijivns7rjl,1,9.0,33.9,2025-04-19T23:42:14.738Z,2025-04-20T02:37:17Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665229321,213,1.04,5665229317,141,52.8,5665229313,56,Back,5665229315,140,16.2,5665229319,212,14.9,5665229393,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524363,35,1,1,5,22,5qfq6cwtrgzd2szijivns7rjl,1,17.0,90.0,2025-04-19T23:42:18.147Z,2025-04-19T23:42:27Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665230045,56,Back,5665230055,212,12.4,5665230051,141,83.0,5665230047,140,27.9,5665230057,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524371,36,4,1,5,24,5qfq6cwtrgzd2szijivns7rjl,1,30.6,88.2,2025-04-19T23:42:20.035Z,2025-04-19T23:42:26Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665230151,13,,5665230159,285,,5665230157,265,,5665230211,233,37,5665230155,152,,5665230153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524343,37,4,1,5,24,83cpn99fh7ulkwe8nezy8a3mx,0,69.4,11.8,2025-04-19T23:42:20.036Z,2025-04-19T23:42:26Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665229961,286,,5665229959,265,,5665230241,233,36,5665229957,152,,5665229953,13,,5665229955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524563,37,1,1,5,34,5qfq6cwtrgzd2szijivns7rjl,1,34.6,76.9,2025-04-19T23:42:29.874Z,2025-04-19T23:42:31Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665231113,141,59.4,5665231103,152,,5665231105,56,Back,5665231121,213,3.59,5665231117,212,27.4,5665231101,5,,5665231109,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524601,38,1,1,5,36,5qfq6cwtrgzd2szijivns7rjl,1,11.1,59.4,2025-04-19T23:42:31.361Z,2025-04-19T23:42:33Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665231309,140,25.7,5665231311,141,32.5,5665231315,213,5.41,5665231313,212,23.9,5665231307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524643,39,1,1,5,38,5qfq6cwtrgzd2szijivns7rjl,1,25.7,32.5,2025-04-19T23:42:33.618Z,2025-04-19T23:42:36Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665231525,56,Back,5665231533,213,5.63,5665231527,140,40.7,5665231529,141,14.9,5665231531,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524679,40,1,1,5,41,5qfq6cwtrgzd2szijivns7rjl,1,44.5,14.7,2025-04-19T23:42:36.642Z,2025-04-19T23:42:38Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665231705,213,1.89,5665231683,56,Back,5665231701,212,9.0,5665231695,141,27.3,5665231687,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524717,41,1,1,5,42,5qfq6cwtrgzd2szijivns7rjl,1,41.7,27.3,2025-04-19T23:42:38.338Z,2025-04-19T23:42:40Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665231877,56,Back,5665231885,213,2.59,5665231883,212,20.3,5665231879,140,25.3,5665231881,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524781,42,1,1,5,45,5qfq6cwtrgzd2szijivns7rjl,1,25.3,43.0,2025-04-19T23:42:40.378Z,2025-04-19T23:42:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665232249,141,71.5,5665232259,213,1.08,5665232247,140,35.1,5665232253,212,21.9,5665232245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524797,43,1,1,5,48,5qfq6cwtrgzd2szijivns7rjl,0,27.2,89.1,2025-04-19T23:42:44.217Z,2025-04-19T23:42:45Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665232341,213,6.12,5665232337,141,80.9,5665232333,56,Left,5665232335,140,59.4,5665232331,155,,5665232339,212,34.3,5665232343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524955,38,1,1,5,52,83cpn99fh7ulkwe8nezy8a3mx,1,24.8,9.7,2025-04-19T23:42:47.372Z,2025-04-19T23:42:53Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665233245,212,41.6,5665233243,141,8.2,5665233247,213,6.26,5665233239,56,Right,5665233237,157,,5665233249,1,,5665233241,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524973,40,1,1,5,55,83cpn99fh7ulkwe8nezy8a3mx,0,64.4,8.8,2025-04-19T23:42:50.770Z,2025-04-19T23:43:08Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665233341,212,7.0,5665233339,141,8.3,5665233337,140,71.1,5665233333,56,Right,5665233343,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524939,44,12,1,5,56,5qfq6cwtrgzd2szijivns7rjl,1,29.4,84.4,2025-04-19T23:42:51.729Z,2025-04-19T23:42:54Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665233277,167,,5665233143,140,47.5,5665233145,141,100.0,5665233149,213,0.53,5665233141,56,Back,5665233147,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525145,41,5,1,5,57,83cpn99fh7ulkwe8nezy8a3mx,1,58.6,-1.2,2025-04-19T23:42:52.915Z,2025-04-20T02:06:25Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665234227,56,Right,5665234297,233,45,5665234229,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524949,45,5,1,5,57,5qfq6cwtrgzd2szijivns7rjl,0,41.4,101.2,2025-04-19T23:42:52.915Z,2025-04-20T02:06:25Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665233201,56,Back,5665234339,233,41,5665233203,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524965,39,43,1,5,58,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-19T23:42:53.683Z,2025-04-19T23:42:58Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665233601,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525305,42,1,1,6,17,83cpn99fh7ulkwe8nezy8a3mx,1,74.1,0.0,2025-04-19T23:43:12.780Z,2025-04-19T23:43:18Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665235161,140,95.8,5665235169,141,22.8,5665235147,107,,5665235177,213,0.62,5665235181,1,,5665235173,212,28.1,5665235155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525309,43,61,1,6,22,83cpn99fh7ulkwe8nezy8a3mx,0,98.6,22.7,2025-04-19T23:43:18.235Z,2025-04-20T02:37:32Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665235199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525331,44,5,1,6,23,83cpn99fh7ulkwe8nezy8a3mx,0,100.7,31.4,2025-04-19T23:43:19.100Z,2025-04-20T02:06:26Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665235291,56,Center,5665235295,346,,5665236777,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525587,46,5,1,6,23,5qfq6cwtrgzd2szijivns7rjl,1,-0.7,68.6,2025-04-19T23:43:19.100Z,2025-04-20T02:06:26Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665236731,233,44,5665236671,56,Back,5665236673,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525617,47,1,1,6,39,5qfq6cwtrgzd2szijivns7rjl,1,4.3,39.7,2025-04-19T23:43:34.505Z,2025-04-20T01:53:08Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665236841,212,10.2,5665236839,141,54.6,5665236837,140,5.3,5665236847,237,,5665236833,124,,5665236843,213,1.47,5665236835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525649,48,1,1,6,40,5qfq6cwtrgzd2szijivns7rjl,1,4.9,55.7,2025-04-19T23:43:35.521Z,2025-04-19T23:43:38Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665237049,140,8.3,5665237055,213,4.94,5665237053,212,16.0,5665237047,56,Back,5665237051,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525679,49,1,1,6,43,5qfq6cwtrgzd2szijivns7rjl,0,8.1,32.8,2025-04-19T23:43:38.617Z,2025-04-19T23:43:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665237215,157,,5665237225,213,6.27,5665237223,212,42.6,5665237227,1,,5665237217,56,Back,5665237221,141,32.2,5665237219,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525755,45,1,1,6,45,83cpn99fh7ulkwe8nezy8a3mx,0,34.7,72.9,2025-04-19T23:43:40.763Z,2025-04-19T23:43:44Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665237589,3,,5665237595,141,57.6,5665237593,140,56.0,5665237597,212,24.7,5665237591,56,Center,5665237599,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525759,50,44,1,6,47,5qfq6cwtrgzd2szijivns7rjl,1,44.3,42.7,2025-04-19T23:43:42.766Z,2025-04-20T02:05:06Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665237621,285,,5665237619,56,Back,5665237735,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525769,46,44,1,6,47,83cpn99fh7ulkwe8nezy8a3mx,0,55.7,57.3,2025-04-19T23:43:42.767Z,2025-04-20T02:05:07Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665237663,286,,5665237661,56,Center,5665237761,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525839,51,1,1,6,48,5qfq6cwtrgzd2szijivns7rjl,1,44.9,43.3,2025-04-19T23:43:43.545Z,2025-04-19T23:43:48Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665238009,212,6.0,5665238001,3,,5665238011,213,4.39,5665238003,56,Back,5665238005,140,43.1,5665238007,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525973,52,1,1,6,53,5qfq6cwtrgzd2szijivns7rjl,1,37.2,46.3,2025-04-19T23:43:48.601Z,2025-04-19T23:44:06Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665238715,140,43.9,5665238713,56,Back,5665238717,141,75.7,5665238721,213,1.23,5665238719,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526091,53,1,1,7,4,5qfq6cwtrgzd2szijivns7rjl,0,39.5,89.9,2025-04-19T23:43:59.649Z,2025-04-20T01:53:13Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665239357,212,21.6,5665239351,56,Left,5665239359,213,0.36,5665239355,141,100.0,5665239353,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526311,47,5,1,7,5,83cpn99fh7ulkwe8nezy8a3mx,1,35.2,-1.3,2025-04-19T23:44:00.916Z,2025-04-20T02:06:27Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665240613,347,,5665240611,56,Back,5665240639,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526097,54,5,1,7,5,5qfq6cwtrgzd2szijivns7rjl,0,64.8,101.3,2025-04-19T23:44:00.916Z,2025-04-20T02:06:27Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665239387,347,,5665240659,233,47,5665239385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526339,48,1,1,7,21,83cpn99fh7ulkwe8nezy8a3mx,0,26.8,0.0,2025-04-19T23:44:16.755Z,2025-04-19T23:44:19Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665240749,212,19.3,5665240741,107,,5665240751,213,0.39,5665240747,141,8.8,5665240743,56,Back,5665240745,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526385,55,1,1,7,24,5qfq6cwtrgzd2szijivns7rjl,1,44.1,66.6,2025-04-19T23:44:19.513Z,2025-04-19T23:44:22Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665241015,3,,5665241017,56,Center,5665241021,140,59.8,5665241029,212,17.0,5665241025,141,60.6,5665241033,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526417,56,1,1,7,27,5qfq6cwtrgzd2szijivns7rjl,1,57.7,78.4,2025-04-19T23:44:22.537Z,2025-04-19T23:44:23Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665241193,155,,5665241209,213,5.50,5665241197,56,Center,5665241207,212,9.3,5665241205,141,68.8,5665241199,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526429,57,44,1,7,28,5qfq6cwtrgzd2szijivns7rjl,1,75.0,68.8,2025-04-19T23:44:23.657Z,2025-04-20T02:05:07Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665241253,56,Center,5665241289,233,49,5665241255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526435,49,44,1,7,28,83cpn99fh7ulkwe8nezy8a3mx,0,25.0,31.2,2025-04-19T23:44:23.658Z,2025-04-20T02:05:07Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665241275,56,Back,5665241309,233,57,5665241277,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526503,58,1,1,7,28,5qfq6cwtrgzd2szijivns7rjl,1,64.0,68.8,2025-04-19T23:44:23.971Z,2025-04-19T23:44:29Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665241629,140,70.0,5665241631,141,67.2,5665241627,56,Center,5665241633,212,6.4,5665241623,3,,5665241625,168,,5665241635,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526489,50,83,1,7,33,83cpn99fh7ulkwe8nezy8a3mx,0,7.7,14.9,2025-04-19T23:44:28.491Z,2025-04-19T23:44:32Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665241909,399,7ao58e6608lb8eu3dmk17jisp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526513,59,61,1,7,34,5qfq6cwtrgzd2szijivns7rjl,0,90.1,83.5,2025-04-19T23:44:29.713Z,2025-04-19T23:44:30Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665241699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526735,51,5,1,7,34,83cpn99fh7ulkwe8nezy8a3mx,1,-1.1,18.6,2025-04-19T23:44:30.179Z,2025-04-20T02:06:27Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665243085,233,60,5665243021,346,,5665243019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803526535,60,5,1,7,34,5qfq6cwtrgzd2szijivns7rjl,0,101.1,81.4,2025-04-19T23:44:30.179Z,2025-04-20T02:06:28Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665243153,233,51,5665241831,56,Left,5665241833,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527189,52,1,1,8,8,83cpn99fh7ulkwe8nezy8a3mx,1,4.1,56.9,2025-04-19T23:45:03.844Z,2025-04-19T23:45:07Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665245207,124,,5665245217,213,0.40,5665245215,212,60.5,5665245213,141,91.4,5665245209,56,Left,5665245219,1,,5665245211,140,57.2,5665245223,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527197,53,43,1,8,11,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-19T23:45:07.135Z,2025-04-19T23:45:49Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665249265,144,44,5665245247,286,0,5665245245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527193,61,43,1,8,11,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-19T23:45:07.136Z,2025-04-19T23:45:21Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665245331,233,53,5665245231,285,0,5665245229,56,Back,5665246619,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527323,54,43,1,8,12,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-19T23:45:07.523Z,2025-04-19T23:45:47Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665245931,56,Left,5665245929,168,0,5665245939,213,6.23,5665245935,141,90.2,5665245933,140,73.1,5665249101,144,1,5665245937,212,16.7,5665245927,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527347,55,4,1,8,19,83cpn99fh7ulkwe8nezy8a3mx,1,61.4,87.6,2025-04-19T23:45:15.212Z,2025-04-20T03:09:17Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665874699,294,,5665246085,13,,5665246087,56,Left,5665246093,286,,5665246469,233,62,5665246089,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527375,62,4,1,8,19,5qfq6cwtrgzd2szijivns7rjl,0,38.6,12.4,2025-04-19T23:45:15.213Z,2025-04-20T03:09:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665246441,285,,5665246437,152,,5665874443,294,,5665246433,13,,5665246515,233,55,5665246435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527433,56,1,1,8,23,83cpn99fh7ulkwe8nezy8a3mx,1,56.4,91.2,2025-04-19T23:45:18.635Z,2025-04-19T23:45:21Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665246583,213,3.88,5665246579,141,63.6,5665246571,5,,5665246577,140,36.9,5665246581,212,27.8,5665246573,152,,5665246575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527591,57,1,1,8,24,83cpn99fh7ulkwe8nezy8a3mx,1,37.0,63.6,2025-04-19T23:45:20.243Z,2025-04-19T23:45:29Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665247427,140,45.7,5665247429,141,24.9,5665247431,212,27.9,5665247425,56,Back,5665247433,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527599,58,1,1,8,34,83cpn99fh7ulkwe8nezy8a3mx,0,64.3,5.6,2025-04-19T23:45:29.500Z,2025-04-19T23:45:30Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665247483,140,75.7,5665247479,155,,5665247485,141,14.4,5665247481,56,Right,5665247489,213,0.46,5665247487,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527645,63,1,1,8,36,5qfq6cwtrgzd2szijivns7rjl,0,20.6,88.0,2025-04-19T23:45:32.256Z,2025-04-19T23:45:32Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665247733,212,12.9,5665247735,213,6.04,5665247725,3,,5665247729,140,32.5,5665247731,141,83.5,5665247727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527677,59,1,1,8,37,83cpn99fh7ulkwe8nezy8a3mx,1,70.1,7.9,2025-04-19T23:45:33.117Z,2025-04-19T23:45:34Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665247901,213,2.24,5665247895,141,19.8,5665247897,212,10.3,5665247889,56,Right,5665247891,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527711,60,1,1,8,39,83cpn99fh7ulkwe8nezy8a3mx,1,64.1,19.7,2025-04-19T23:45:34.418Z,2025-04-19T23:45:37Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665248063,213,0.77,5665248055,56,Center,5665248061,212,10.1,5665248059,141,30.0,5665248057,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527719,61,61,1,8,41,83cpn99fh7ulkwe8nezy8a3mx,0,71.0,30.0,2025-04-19T23:45:37.124Z,2025-04-19T23:45:37Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5665248099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527781,65,1,1,8,42,5qfq6cwtrgzd2szijivns7rjl,1,30.6,87.7,2025-04-19T23:45:38.016Z,2025-04-19T23:45:40Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665248435,140,39.0,5665248441,213,5.71,5665248439,212,10.5,5665248431,56,Back,5665248437,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527841,66,1,1,8,45,5qfq6cwtrgzd2szijivns7rjl,1,51.5,75.4,2025-04-19T23:45:40.400Z,2025-04-19T23:45:44Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665248735,212,12.3,5665248733,141,61.7,5665248737,213,4.00,5665248729,56,Back,5665248731,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527863,67,4,1,8,47,5qfq6cwtrgzd2szijivns7rjl,1,41.3,67.2,2025-04-19T23:45:42.403Z,2025-04-19T23:45:48Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665248901,152,,5665248941,233,62,5665248897,13,,5665248899,56,Back,5665248905,286,,5665248903,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527817,62,4,1,8,47,83cpn99fh7ulkwe8nezy8a3mx,0,58.7,32.8,2025-04-19T23:45:42.404Z,2025-04-19T23:45:49Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665248867,152,,5665248871,285,,5665248869,265,,5665248865,56,Center,5665248863,13,,5665248969,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527955,68,1,1,8,52,5qfq6cwtrgzd2szijivns7rjl,1,43.0,59.7,2025-04-19T23:45:47.600Z,2025-04-19T23:45:49Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665249327,140,54.9,5665249321,152,,5665249319,5,,5665249331,141,75.1,5665249335,213,0.70,5665249323,56,Center,5665249333,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803527963,69,1,1,8,53,5qfq6cwtrgzd2szijivns7rjl,0,46.7,72.7,2025-04-19T23:45:49.119Z,2025-04-19T23:45:50Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665249347,56,Left,5665249351,141,100.0,5665249355,213,0.55,5665249353,212,36.2,5665249357,1,,5665249349,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
