id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value
2822244003,27,1,1,7,22,83cpn99fh7ulkwe8nezy8a3mx,1,9.5,37.4,2025-06-12T00:16:14.752Z,2025-06-12T00:16:25Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768913257,212,71.0,5768913245,5,,5768913259,213,6.04,5768913249,152,,5768913255,141,12.3,5768913251,56,Right,5768913261,1,,5768913247,157,,5768913253,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244013,29,50,1,7,24,83cpn99fh7ulkwe8nezy8a3mx,1,79.4,13.2,2025-06-12T00:16:16.298Z,2025-06-12T01:08:57Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768913311,56,Right,5768921203,233,35,5768921151,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244021,35,7,1,7,24,daicfonrbj124lu2la2rctxck,0,20.6,86.8,2025-06-12T00:16:16.299Z,2025-06-12T01:13:58Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768913353,56,Back,5768921185,285,,5768921199,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244005,28,61,1,7,25,83cpn99fh7ulkwe8nezy8a3mx,0,77.4,13.7,2025-06-12T00:16:17.500Z,2025-06-12T00:28:43Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768913267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244025,36,1,1,7,36,daicfonrbj124lu2la2rctxck,0,20.4,92.2,2025-06-12T00:16:28.421Z,2025-06-12T01:13:57Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768913959,141,75.0,5768913957,140,70.4,5768913961,212,53.8,5768913965,1,,5768913953,157,,5768913963,213,6.06,5768913955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244031,30,1,1,7,38,83cpn99fh7ulkwe8nezy8a3mx,1,26.7,41.2,2025-06-12T00:16:30.449Z,2025-06-12T00:16:33Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768913417,141,33.0,5768913419,212,5.6,5768913421,213,4.84,5768913415,140,27.4,5768913413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244033,31,1,1,7,40,83cpn99fh7ulkwe8nezy8a3mx,1,28.7,32.9,2025-06-12T00:16:32.913Z,2025-06-12T00:16:36Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768913431,212,21.8,5768913429,141,62.9,5768913433,213,1.21,5768913427,140,36.0,5768913425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244037,32,1,1,7,43,83cpn99fh7ulkwe8nezy8a3mx,1,35.0,64.6,2025-06-12T00:16:35.920Z,2025-06-12T00:16:39Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768913453,140,30.8,5768913459,213,4.49,5768913457,212,20.4,5768913455,141,35.3,5768913451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244043,33,1,1,7,47,83cpn99fh7ulkwe8nezy8a3mx,1,30.8,35.3,2025-06-12T00:16:39.535Z,2025-06-12T00:16:44Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768913499,1,,5768913497,213,6.03,5768913489,56,Right,5768913493,141,16.7,5768913495,212,50.3,5768913491,140,77.2,5768913487,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244047,34,1,1,7,51,83cpn99fh7ulkwe8nezy8a3mx,1,84.0,16.4,2025-06-12T00:16:44.050Z,2025-06-12T00:16:47Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768913523,56,Center,5768913525,140,92.9,5768913521,155,,5768913531,213,1.34,5768913529,212,40.9,5768913519,2,,5768913533,1,,5768913527,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244051,35,61,1,7,55,83cpn99fh7ulkwe8nezy8a3mx,0,92.9,75.0,2025-06-12T00:16:47.882Z,2025-06-12T00:16:48Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768913541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244057,37,1,1,8,2,daicfonrbj124lu2la2rctxck,0,18.6,5.9,2025-06-12T00:16:54.973Z,2025-06-12T00:31:52Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768913583,212,46.3,5768913575,157,,5768913585,213,0.29,5768913581,141,25.7,5768913577,56,Center,5768913579,140,60.8,5768913587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244059,36,12,1,8,3,83cpn99fh7ulkwe8nezy8a3mx,1,47.9,80.3,2025-06-12T00:16:56.088Z,2025-06-12T00:16:57Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768913599,15,,5768913597,213,0.07,5768913593,141,82.2,5768913589,56,Left,5768913595,212,17.7,5768913591,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244063,37,1,1,8,5,83cpn99fh7ulkwe8nezy8a3mx,1,64.7,82.2,2025-06-12T00:16:57.616Z,2025-06-12T00:34:22Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,1.0,,5768913613,213,5.11,5768913609,141,77.8,5768913611,212,3.2,5768913607,140,65.9,5768924377,210,15,5768913605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244065,38,15,1,8,8,83cpn99fh7ulkwe8nezy8a3mx,1,77.1,57.7,2025-06-12T00:17:00.256Z,2025-06-12T00:34:23Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768924381,29,,5768924397,230,98.5,5768913621,56,Center,5768924399,231,52.0,5768924383,55,37,5768924329,20,,5768924401,233,39,5768924331,18,,5768924335,82,,5768924387,102,50.5,5768924379,78,5768924395,147,56.7,5768924391,215,5768924393,146,80.3,5768913617,22,5768924389,103,19,,,,,,,,,
2822244067,39,10,1,8,8,daicfonrbj124lu2la2rctxck,1,19.7,43.3,2025-06-12T00:17:00.356Z,2025-06-12T00:34:23Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768913631,56,Back,5768924405,233,38,5768913629,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244069,39,1,1,8,11,83cpn99fh7ulkwe8nezy8a3mx,0,64.5,44.2,2025-06-12T00:17:03.904Z,2025-06-12T00:18:49Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768913639,141,40.4,5768913637,140,71.4,5768913633,3,,5768913641,212,7.7,5768913635,56,Center,5768913643,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244071,40,61,1,8,13,daicfonrbj124lu2la2rctxck,0,26.8,72.6,2025-06-12T00:17:05.741Z,2025-06-12T00:17:05Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768913645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244081,40,3,1,8,18,83cpn99fh7ulkwe8nezy8a3mx,0,82.0,16.8,2025-06-12T00:17:10.703Z,2025-06-12T00:17:16Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768913689,233,41,5768913677,286,,5768913675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244083,41,7,1,8,18,daicfonrbj124lu2la2rctxck,0,18.0,83.2,2025-06-12T00:17:10.704Z,2025-06-12T00:17:15Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768913683,233,40,5768913681,285,,5768913679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244229,57,61,1,8,21,83cpn99fh7ulkwe8nezy8a3mx,1,88.7,9.0,2025-06-12T00:17:13.867Z,2025-06-12T00:18:32Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768914593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244093,41,1,1,8,22,83cpn99fh7ulkwe8nezy8a3mx,0,96.2,12.0,2025-06-12T00:17:14.668Z,2025-06-12T00:18:45Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768913731,140,96.4,5768913735,212,2.0,5768913729,56,Right,5768914689,286,,5768913733,141,14.9,5768913737,213,1.46,5768914685,233,42,5768914683,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244095,42,74,1,8,22,daicfonrbj124lu2la2rctxck,1,3.4,90.6,2025-06-12T00:17:14.669Z,2025-06-12T00:18:44Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768913741,56,Back,5768914691,233,41,5768913743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244107,42,6,1,8,23,83cpn99fh7ulkwe8nezy8a3mx,1,90.2,13.2,2025-06-12T00:17:15.948Z,2025-06-12T01:08:51Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768913793,56,Right,5768913795,75,,5768913797,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244099,43,6,1,8,23,daicfonrbj124lu2la2rctxck,0,9.8,86.8,2025-06-12T00:17:15.948Z,2025-06-12T00:17:24Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768913803,233,42,5768913781,56,Back,5768913783,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244139,43,1,1,8,52,83cpn99fh7ulkwe8nezy8a3mx,1,99.4,0.5,2025-06-12T00:17:44.295Z,2025-06-12T02:31:53Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,1.0,,5768913993,212,40.2,5768913989,140,87.0,5768913987,56,Center,5768913979,2,,5768913995,213,1.90,5768913991,141,56.4,5768913983,155,,5768913981,6,,5768913985,223,,5768913997,1,,5768925469,210,5768925471,154,,,,,,,,,,,,13,,,,,,,,
2822244141,44,13,1,8,54,83cpn99fh7ulkwe8nezy8a3mx,1,83.1,51.2,2025-06-12T00:17:47.247Z,2025-06-12T02:30:28Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768925489,103,11.1,5768925493,328,,5768925479,29,,5768925495,146,97.3,5768925491,108,,5768925415,153,,5768925411,72,,5768914005,56,Center,5768925483,55,43,5768925499,230,98.0,5768914003,17,5768925481,154,,5768925477,75,5768983359,314,,5768925487,102,5768925409,25,,,36.1,5768925501,231,49.5,5768925497,147,40.4,
2822244157,45,2,1,9,1,83cpn99fh7ulkwe8nezy8a3mx,1,86.6,46.2,2025-06-12T00:17:53.326Z,2025-06-12T00:39:49Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768926665,141,35.6,5768926661,7,e2rv433ve4ytatjl94dcz1hm2,5768926663,140,96.0,5768914111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244161,45,1,1,9,3,daicfonrbj124lu2la2rctxck,0,4.4,56.7,2025-06-12T00:17:55.637Z,2025-06-12T00:20:04Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768914143,56,Center,5768915347,157,,5768914145,140,75.6,5768914149,212,75.0,5768915405,152,,5768914151,213,0.08,5768915403,5,,5768914147,141,65.9,5768914153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244173,46,1,1,9,7,83cpn99fh7ulkwe8nezy8a3mx,1,34.2,36.9,2025-06-12T00:18:00.150Z,2025-06-12T00:18:02Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768914225,157,,5768914237,1,,5768914227,56,Back,5768914233,212,19.2,5768914229,140,39.3,5768914231,141,64.0,5768914235,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246627,236,1,1,9,8,83cpn99fh7ulkwe8nezy8a3mx,1,32.8,37.6,2025-06-12T00:18:00.785Z,2025-06-12T00:41:15Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768927967,141,46.8,5768927965,140,31.3,5768927961,3,,5768927969,212,6.5,5768927963,56,Back,5768927971,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244177,47,1,1,9,10,83cpn99fh7ulkwe8nezy8a3mx,1,39.0,64.0,2025-06-12T00:18:02.728Z,2025-06-12T00:18:03Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768914263,213,0.73,5768914255,56,Back,5768914261,212,3.7,5768914253,3,,5768914257,140,41.6,5768914259,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244183,49,1,1,9,11,83cpn99fh7ulkwe8nezy8a3mx,1,41.6,67.6,2025-06-12T00:18:03.671Z,2025-06-12T00:18:04Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768914283,141,68.9,5768914281,140,39.6,5768914285,212,2.3,5768914287,213,2.74,5768914279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244189,50,1,1,9,12,83cpn99fh7ulkwe8nezy8a3mx,1,39.6,68.9,2025-06-12T00:18:04.286Z,2025-06-12T00:18:06Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768914327,213,4.09,5768914319,56,Back,5768914325,212,11.7,5768914321,140,33.1,5768914323,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244193,51,1,1,9,13,83cpn99fh7ulkwe8nezy8a3mx,1,33.1,54.9,2025-06-12T00:18:06.119Z,2025-06-12T00:18:07Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768914345,56,Back,5768914351,212,21.5,5768914349,141,25.3,5768914353,213,4.36,5768914347,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244197,52,1,1,9,15,83cpn99fh7ulkwe8nezy8a3mx,1,26.0,25.3,2025-06-12T00:18:07.879Z,2025-06-12T00:18:10Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768914377,141,44.0,5768914375,140,34.7,5768914381,213,0.95,5768914379,212,15.7,5768914373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244205,53,1,1,9,18,83cpn99fh7ulkwe8nezy8a3mx,1,34.7,44.0,2025-06-12T00:18:10.566Z,2025-06-12T00:18:14Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768914433,213,4.73,5768914427,140,35.0,5768914431,212,17.3,5768914429,141,18.5,5768914425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244213,54,1,1,9,22,83cpn99fh7ulkwe8nezy8a3mx,1,35.0,18.5,2025-06-12T00:18:14.647Z,2025-06-12T00:18:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768914473,212,41.9,5768914467,56,Center,5768914471,141,25.6,5768914475,213,0.12,5768914469,140,74.6,5768914465,155,,5768914477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244217,55,1,1,9,25,83cpn99fh7ulkwe8nezy8a3mx,0,75.7,19.6,2025-06-12T00:18:17.799Z,2025-06-12T00:18:18Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768914503,213,0.43,5768914495,56,Center,5768914497,140,86.9,5768914501,212,13.0,5768914499,141,27.6,5768914493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244219,46,4,1,9,28,daicfonrbj124lu2la2rctxck,1,11.8,69.6,2025-06-12T00:18:20.965Z,2025-06-12T00:18:27Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768914545,56,Back,5768914541,13,,5768914547,152,,5768914555,285,,5768914551,265,,5768914563,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244223,56,4,1,9,28,83cpn99fh7ulkwe8nezy8a3mx,0,88.2,30.4,2025-06-12T00:18:20.966Z,2025-06-12T00:18:27Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768914509,13,,5768914513,152,,5768914573,233,46,5768914515,265,,5768914517,286,,5768914511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244267,47,1,1,10,16,daicfonrbj124lu2la2rctxck,1,11.3,65.1,2025-06-12T00:19:08.269Z,2025-06-12T00:19:09Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768914881,213,0.20,5768914873,56,Left,5768914867,5,,5768914875,140,82.7,5768914871,152,,5768914883,1,,5768914869,157,,5768914879,212,76.4,5768914877,141,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244273,48,61,1,10,17,daicfonrbj124lu2la2rctxck,1,82.7,87.0,2025-06-12T00:19:09.733Z,2025-06-12T01:11:55Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5768914903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244275,49,3,1,10,17,daicfonrbj124lu2la2rctxck,0,75.8,92.9,2025-06-12T00:19:10.212Z,2025-06-12T01:08:58Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768914915,56,Left,5768914917,286,,5768914923,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244271,58,7,1,10,17,83cpn99fh7ulkwe8nezy8a3mx,0,24.2,7.1,2025-06-12T00:19:10.213Z,2025-06-12T01:08:57Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768914899,56,Back,5768914919,233,49,5768914901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822249817,351,61,1,10,18,daicfonrbj124lu2la2rctxck,1,72.9,96.0,2025-06-12T00:19:10.251Z,2025-06-12T01:11:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768945933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244279,59,12,1,10,22,83cpn99fh7ulkwe8nezy8a3mx,1,27.8,16.6,2025-06-12T00:19:14.717Z,2025-06-12T00:19:16Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768914947,213,5.07,5768914945,212,12.5,5768914939,56,Back,5768914941,140,31.9,5768914943,141,0.0,5768914957,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244283,50,5,1,10,23,daicfonrbj124lu2la2rctxck,1,70.0,101.0,2025-06-12T00:19:15.768Z,2025-06-12T01:09:05Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768914955,347,,5768914953,56,Left,5768914973,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244281,60,5,1,10,23,83cpn99fh7ulkwe8nezy8a3mx,0,30.0,-1.0,2025-06-12T00:19:15.768Z,2025-06-12T00:19:19Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768914951,347,,5768914949,56,Back,5768914979,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244291,51,1,1,10,29,daicfonrbj124lu2la2rctxck,1,70.6,100.0,2025-06-12T00:19:21.692Z,2025-06-12T00:19:23Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768915017,213,5.05,5768915009,56,Center,5768915013,141,78.0,5768915007,107,,5768915011,140,75.7,5768915015,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244293,52,1,1,10,31,daicfonrbj124lu2la2rctxck,1,75.7,78.0,2025-06-12T00:19:23.277Z,2025-06-12T00:19:24Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768915027,212,10.6,5768915021,56,Center,5768915025,141,74.4,5768915023,140,65.9,5768915029,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244295,53,1,1,10,32,daicfonrbj124lu2la2rctxck,1,65.9,74.4,2025-06-12T00:19:24.405Z,2025-06-12T00:19:25Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768915041,213,0.70,5768915033,56,Left,5768915035,140,71.7,5768915039,212,7.9,5768915037,141,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244299,54,1,1,10,33,daicfonrbj124lu2la2rctxck,1,71.7,81.9,2025-06-12T00:19:25.436Z,2025-06-12T00:19:26Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768915063,212,3.3,5768915065,213,0.84,5768915061,141,85.5,5768915057,56,Left,5768915059,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244303,55,43,1,10,34,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-12T00:19:26.572Z,2025-06-12T01:12:29Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768915089,212,2.8,5768915083,56,Left,5768946069,144,1,5768915091,213,5.19,5768915085,140,75.0,5768915087,141,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244305,56,1,1,10,35,daicfonrbj124lu2la2rctxck,1,75.0,81.9,2025-06-12T00:19:27.677Z,2025-06-12T00:19:28Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768915097,140,69.8,5768915103,213,4.02,5768915099,141,72.3,5768915101,212,8.5,5768915095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244309,57,1,1,10,36,daicfonrbj124lu2la2rctxck,1,69.8,72.3,2025-06-12T00:19:28.485Z,2025-06-12T00:19:29Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768915133,141,84.6,5768915131,140,65.9,5768915135,212,9.3,5768915129,56,Left,5768915137,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244313,58,1,1,10,37,daicfonrbj124lu2la2rctxck,1,65.9,84.6,2025-06-12T00:19:29.572Z,2025-06-12T00:19:31Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768915161,213,0.38,5768915153,56,Left,5768915159,212,12.6,5768915155,140,77.0,5768915157,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244319,59,1,1,10,39,daicfonrbj124lu2la2rctxck,0,77.0,91.5,2025-06-12T00:19:31.765Z,2025-06-12T00:19:34Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768915189,140,100.0,5768915193,212,43.9,5768915195,213,5.34,5768915191,141,39.2,5768915187,56,Center,5768915183,2,,5768915197,1,,5768915185,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244325,60,5,1,10,42,daicfonrbj124lu2la2rctxck,0,101.6,39.8,2025-06-12T00:19:34.349Z,2025-06-12T01:09:06Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768915227,346,,5768915225,56,Center,5768915359,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244347,61,5,1,10,42,83cpn99fh7ulkwe8nezy8a3mx,1,-1.6,60.2,2025-06-12T00:19:34.349Z,2025-06-12T01:09:06Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768915353,346,,5768915355,233,60,5768915351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244377,62,1,1,11,17,83cpn99fh7ulkwe8nezy8a3mx,1,4.1,52.8,2025-06-12T00:20:09.855Z,2025-06-12T00:20:16Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768915525,212,64.3,5768915521,140,60.9,5768915523,141,17.6,5768915533,74,,5768915527,213,5.90,5768915517,124,,5768915519,56,Right,5768915529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244649,86,43,1,11,23,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T00:20:15.651Z,2025-06-12T01:03:51Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768916943,286,0,5768916941,56,Right,5768942667,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244379,63,61,1,11,24,83cpn99fh7ulkwe8nezy8a3mx,1,59.4,17.6,2025-06-12T00:20:16.412Z,2025-06-12T01:03:56Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768915537,189,,5768915535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244381,61,12,1,11,25,daicfonrbj124lu2la2rctxck,1,28.6,72.0,2025-06-12T00:20:17.431Z,2025-06-12T00:41:58Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768915545,140,25.3,5768915543,56,Back,5768915557,15,,5768915547,141,100.0,5768915579,167,,5768915549,212,20.0,5768915551,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244387,62,5,1,11,26,daicfonrbj124lu2la2rctxck,0,26.6,100.8,2025-06-12T00:20:18.877Z,2025-06-12T01:09:07Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768915573,347,,5768915581,233,64,5768915571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822244383,64,5,1,11,26,83cpn99fh7ulkwe8nezy8a3mx,1,73.4,-0.8,2025-06-12T00:20:18.877Z,2025-06-12T00:42:00Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768915553,56,Right,5768915575,233,62,5768915555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
