id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value
2823671983,23,79,1,3,48,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:10:36.509Z,2025-06-21T20:10:36Z,,,,,5776910307,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672005,24,1,1,3,50,bu5w8wprynlj9mvphvy8sd94f,1,3.6,47.6,2025-06-21T20:10:38.886Z,2025-06-21T20:10:40Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5776910487,74,,5776910477,141,75.4,5776910475,140,43.3,5776910471,124,,5776910481,213,0.43,5776910473,56,Back,5776910483,1,,5776910479,212,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823678593,184,83,1,3,51,b1rpb2ox52uxcmjrsnqd95pk5,0,31.1,32.7,2025-06-21T20:10:39.905Z,2025-06-21T20:28:43Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5776947735,399,am7umg00yxt40mndzo6e0u3o4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672013,25,1,1,3,52,bu5w8wprynlj9mvphvy8sd94f,1,44.6,78.1,2025-06-21T20:10:40.876Z,2025-06-21T21:05:33Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5776910525,212,6.4,5776910523,141,86.6,5776910527,213,2.01,5776910519,56,Back,5776910521,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672021,26,1,1,3,54,bu5w8wprynlj9mvphvy8sd94f,1,42.0,87.1,2025-06-21T20:10:42.845Z,2025-06-21T21:05:32Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5776910567,141,81.1,5776910569,212,4.1,5776910565,140,41.6,5776910563,56,Back,5776910571,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672029,41,83,1,3,55,b1rpb2ox52uxcmjrsnqd95pk5,0,34.6,27.4,2025-06-21T20:10:44.063Z,2025-06-21T21:05:24Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5776910683,399,cyignmjprj3whvban361mclm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672039,27,1,1,3,56,bu5w8wprynlj9mvphvy8sd94f,1,41.6,79.9,2025-06-21T20:10:44.996Z,2025-06-21T21:05:31Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5776910653,213,0.17,5776910647,140,56.0,5776910649,141,83.8,5776910645,56,Left,5776910651,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672051,28,1,1,3,59,bu5w8wprynlj9mvphvy8sd94f,0,58.7,83.9,2025-06-21T20:10:47.204Z,2025-06-21T21:05:30Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5776910719,1,,5776910705,56,Right,5776910711,212,47.5,5776910707,140,72.4,5776910715,213,5.02,5776910703,196,,5776910709,141,17.3,5776910701,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672061,42,12,1,4,2,b1rpb2ox52uxcmjrsnqd95pk5,1,15.7,84.2,2025-06-21T20:10:50.232Z,2025-06-21T20:10:52Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776910765,212,13.0,5776910767,213,1.11,5776910795,167,,5776910763,141,100.0,5776910781,15,,5776910761,140,21.2,5776910759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672065,29,5,1,4,2,bu5w8wprynlj9mvphvy8sd94f,1,77.9,-1.2,2025-06-21T20:10:50.670Z,2025-06-21T22:28:08Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776910785,56,Right,5776910799,233,43,5776910787,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672067,43,5,1,4,2,b1rpb2ox52uxcmjrsnqd95pk5,0,22.1,101.2,2025-06-21T20:10:50.670Z,2025-06-21T22:28:09Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776910789,56,Back,5776910791,347,,5776910803,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672163,30,1,1,4,13,bu5w8wprynlj9mvphvy8sd94f,1,77.6,0.0,2025-06-21T20:11:02.132Z,2025-06-21T20:11:04Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776911319,213,0.77,5776911313,140,81.1,5776911311,56,Right,5776911315,141,3.2,5776911309,107,,5776911317,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672167,31,61,1,4,16,bu5w8wprynlj9mvphvy8sd94f,0,81.1,3.2,2025-06-21T20:11:04.182Z,2025-06-21T20:11:04Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776911323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672195,44,12,1,4,19,b1rpb2ox52uxcmjrsnqd95pk5,1,6.9,91.7,2025-06-21T20:11:07.937Z,2025-06-21T20:11:10Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5776911493,213,0.59,5776911487,140,16.5,5776911489,141,100.0,5776911491,212,12.2,5776911485,56,Back,5776911521,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672203,32,5,1,4,20,bu5w8wprynlj9mvphvy8sd94f,1,85.6,-1.7,2025-06-21T20:11:09.028Z,2025-06-21T20:11:13Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776911523,233,45,5776911513,56,Right,5776911515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672201,45,5,1,4,20,b1rpb2ox52uxcmjrsnqd95pk5,0,14.4,101.7,2025-06-21T20:11:09.028Z,2025-06-21T22:28:09Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5776911501,347,,5776911499,56,Back,5776911563,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672237,33,1,1,4,25,bu5w8wprynlj9mvphvy8sd94f,1,88.2,0.0,2025-06-21T20:11:14.045Z,2025-06-21T20:11:15Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776911691,56,Right,5776911693,140,81.8,5776911699,213,2.41,5776911689,107,,5776911697,212,9.0,5776911695,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672243,34,1,1,4,27,bu5w8wprynlj9mvphvy8sd94f,0,81.8,7.3,2025-06-21T20:11:15.436Z,2025-06-21T21:06:15Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5776911747,56,Right,5776911753,212,5.3,5776911755,213,1.43,5776911749,140,82.5,5776911751,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672249,46,1,1,4,27,b1rpb2ox52uxcmjrsnqd95pk5,1,9.8,83.2,2025-06-21T20:11:15.480Z,2025-06-21T20:11:17Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5776911795,141,86.2,5776911799,213,0.23,5776911793,140,18.0,5776911797,212,8.8,5776911791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672271,35,45,1,4,29,bu5w8wprynlj9mvphvy8sd94f,0,76.8,21.6,2025-06-21T20:11:17.408Z,2025-06-21T23:55:35Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776911875,286,,5776911873,56,Center,5776911881,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672253,47,3,1,4,29,b1rpb2ox52uxcmjrsnqd95pk5,1,23.2,78.4,2025-06-21T20:11:17.408Z,2025-06-21T23:55:34Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776911811,56,Back,5776911877,233,35,5776911813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672307,49,1,1,4,30,b1rpb2ox52uxcmjrsnqd95pk5,0,10.5,83.0,2025-06-21T20:11:18.376Z,2025-06-21T22:41:21Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776912081,213,1.58,5776912077,141,100.0,5776912073,56,Back,5776912079,212,11.8,5776912075,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672287,36,5,1,4,32,bu5w8wprynlj9mvphvy8sd94f,1,81.2,-2.0,2025-06-21T20:11:20.676Z,2025-06-21T22:28:09Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776957447,233,50,5776911971,347,,5776911969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672327,50,5,1,4,32,b1rpb2ox52uxcmjrsnqd95pk5,0,18.8,102.0,2025-06-21T20:11:20.676Z,2025-06-21T22:28:10Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776912203,347,,5776957459,233,36,5776912201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672321,37,1,1,4,36,bu5w8wprynlj9mvphvy8sd94f,1,83.1,0.0,2025-06-21T20:11:24.460Z,2025-06-21T20:11:27Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776912171,213,1.95,5776912163,56,Right,5776912165,140,78.6,5776912169,212,12.7,5776912161,107,,5776912167,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672347,38,1,1,4,38,bu5w8wprynlj9mvphvy8sd94f,0,78.6,15.2,2025-06-21T20:11:26.941Z,2025-06-21T20:33:56Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5776912307,155,,5776912311,56,Left,5776912319,213,1.42,5776912321,1,,5776912313,140,87.1,5776912317,212,59.4,5776912315,141,100.0,5776912309,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672351,39,5,1,4,43,bu5w8wprynlj9mvphvy8sd94f,0,85.8,101.2,2025-06-21T20:11:31.423Z,2025-06-21T20:11:42Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5776912335,56,Left,5776912553,233,51,5776912337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672387,51,5,1,4,43,b1rpb2ox52uxcmjrsnqd95pk5,1,14.2,-1.2,2025-06-21T20:11:31.423Z,2025-06-21T22:28:10Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776912527,56,Back,5776912543,233,39,5776912529,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672455,52,1,1,4,57,b1rpb2ox52uxcmjrsnqd95pk5,1,18.8,0.0,2025-06-21T20:11:45.743Z,2025-06-21T22:41:12Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5776912873,213,0.55,5776912867,140,33.4,5776912863,107,,5776912871,212,18.0,5776912869,141,11.9,5776912865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672459,53,4,1,5,1,b1rpb2ox52uxcmjrsnqd95pk5,1,40.1,19.4,2025-06-21T20:11:49.520Z,2025-06-21T22:41:10Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5776913403,13,,5776965827,295,,5776960795,233,41,5776913405,152,,5776960799,286,,5776912889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672479,41,4,1,5,1,bu5w8wprynlj9mvphvy8sd94f,0,59.9,80.6,2025-06-21T20:11:49.521Z,2025-06-21T20:38:07Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776912987,56,Left,5776917319,295,,5776960801,233,53,5776912985,13,,5776913345,285,,5776912989,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672477,40,43,1,5,2,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:11:50.900Z,2025-06-21T20:11:56Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5776913055,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672575,54,1,1,5,20,b1rpb2ox52uxcmjrsnqd95pk5,1,33.2,28.6,2025-06-21T20:12:08.913Z,2025-06-21T22:41:11Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5777006975,5,,5776913559,56,Back,5776913561,140,30.9,5777006977,152,,5776913563,141,43.7,5776913567,213,1.80,5776913565,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672585,55,1,1,5,21,b1rpb2ox52uxcmjrsnqd95pk5,1,30.9,43.7,2025-06-21T20:12:09.505Z,2025-06-21T22:41:15Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5776913613,56,Back,5776913621,213,1.57,5776913619,212,18.3,5776913615,140,31.0,5776913617,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672595,56,1,1,5,22,b1rpb2ox52uxcmjrsnqd95pk5,1,31.7,76.0,2025-06-21T20:12:10.648Z,2025-06-21T22:41:14Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5776913669,140,38.6,5776913671,141,89.6,5776913673,212,11.7,5776913675,213,0.91,5776913667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672599,57,1,1,5,23,b1rpb2ox52uxcmjrsnqd95pk5,0,38.6,92.4,2025-06-21T20:12:12.016Z,2025-06-21T22:41:00Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776913685,212,6.2,5776913687,213,6.25,5776915421,286,,5776913679,56,Back,5776915417,233,42,5776913683,141,92.1,5776915415,236,,5776913681,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672607,42,74,1,5,23,bu5w8wprynlj9mvphvy8sd94f,1,44.8,4.1,2025-06-21T20:12:12.017Z,2025-06-21T22:19:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776915395,285,,5776915437,233,57,5776913741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672621,44,4,1,5,28,bu5w8wprynlj9mvphvy8sd94f,1,57.2,14.0,2025-06-21T20:12:16.752Z,2025-06-21T20:38:12Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776913833,152,,5776913829,13,,5776913831,56,Right,5776913897,233,58,5776913837,286,,5776965937,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672617,58,4,1,5,28,b1rpb2ox52uxcmjrsnqd95pk5,0,42.8,86.0,2025-06-21T20:12:16.753Z,2025-06-21T22:41:07Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776913885,285,,5776913901,233,44,5776913877,13,,5776913879,295,,5776913883,152,,5776913881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672943,45,1,1,6,28,bu5w8wprynlj9mvphvy8sd94f,0,73.4,18.3,2025-06-21T20:13:16.492Z,2025-06-21T20:13:18Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5776915521,2,,5776915533,141,61.2,5776915539,1,,5776915531,140,87.3,5776915523,5,,5776915529,56,Center,5776915535,212,32.6,5776915527,152,,5776915525,155,5776915537,213,1.11,,,,,,,,,,,,,,,,,,,,,,
2823672953,59,44,1,6,30,b1rpb2ox52uxcmjrsnqd95pk5,1,12.8,42.0,2025-06-21T20:13:19.089Z,2025-06-21T20:15:22Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5776915593,56,Back,5776915595,285,,5776919165,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672961,46,44,1,6,30,bu5w8wprynlj9mvphvy8sd94f,0,87.2,58.0,2025-06-21T20:13:19.090Z,2025-06-21T20:36:39Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5776919163,286,,5776919169,233,59,5776919161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672965,60,12,1,6,31,b1rpb2ox52uxcmjrsnqd95pk5,1,11.1,50.3,2025-06-21T20:13:19.377Z,2025-06-21T20:13:21Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5776915657,140,22.2,5776915663,213,0.57,5776915667,15,,5776915655,56,Back,5776915659,141,61.2,5776915661,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673069,62,4,1,6,36,b1rpb2ox52uxcmjrsnqd95pk5,1,48.9,46.9,2025-06-21T20:13:25.084Z,2025-06-21T22:41:25Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5776916223,152,,5776916219,13,,5776916227,286,,5776965641,233,47,5776916221,56,Back,5776917297,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672985,47,4,1,6,36,bu5w8wprynlj9mvphvy8sd94f,0,51.1,53.1,2025-06-21T20:13:25.085Z,2025-06-21T22:19:18Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776965647,233,62,5776916359,55,48,5776915835,285,,5776915827,13,,5776915831,56,Center,5776915829,295,,5776915833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823672999,48,17,1,6,38,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:13:26.411Z,2025-06-21T20:13:45Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5776916213,31,,5776916351,393,,5776916353,55,47,5776916217,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673095,64,79,1,6,58,b1rpb2ox52uxcmjrsnqd95pk5,0,0.0,0.0,2025-06-21T20:13:47.104Z,2025-06-21T20:13:47Z,,,,,5776916391,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673157,49,79,1,7,8,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:13:56.780Z,2025-06-21T20:13:56Z,,,,,5776916707,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673469,65,1,1,7,54,b1rpb2ox52uxcmjrsnqd95pk5,0,50.9,48.5,2025-06-21T20:14:42.585Z,2025-06-21T20:14:47Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776918243,140,89.1,5776918249,213,0.38,5776918241,56,Center,5776918239,152,,5776918251,1,,5776918245,141,72.0,5776918237,155,,5776918247,212,43.2,5776918235,5,,,,,,,,,,,,,,,,,,,,,,,,,
2823673457,50,44,1,7,57,bu5w8wprynlj9mvphvy8sd94f,1,9.0,29.0,2025-06-21T20:14:45.251Z,2025-06-21T22:19:34Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776918171,56,Back,5776918327,233,66,5776918173,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673473,66,44,1,7,57,b1rpb2ox52uxcmjrsnqd95pk5,0,91.0,71.0,2025-06-21T20:14:45.252Z,2025-06-21T22:19:34Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5776918357,233,50,5776918275,56,Center,5776918277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673461,51,12,1,7,57,bu5w8wprynlj9mvphvy8sd94f,1,6.0,30.9,2025-06-21T20:14:45.540Z,2025-06-21T20:14:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776918205,213,3.70,5776918255,15,,5776918197,56,Back,5776918307,167,,5776918203,212,9.3,5776918199,140,0.0,5776918201,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673475,52,6,1,7,59,bu5w8wprynlj9mvphvy8sd94f,0,3.6,25.4,2025-06-21T20:14:47.232Z,2025-06-21T20:14:57Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776918389,73,,5776918517,233,67,5776918387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673477,67,6,1,7,59,b1rpb2ox52uxcmjrsnqd95pk5,1,96.4,74.6,2025-06-21T20:14:47.232Z,2025-06-21T22:19:28Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776918477,73,,5776918475,56,Center,5776918483,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673679,68,1,1,8,39,b1rpb2ox52uxcmjrsnqd95pk5,0,99.5,99.5,2025-06-21T20:15:27.811Z,2025-06-21T20:15:32Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776919475,141,0.0,5776919467,155,,5776919477,212,68.8,5776919465,6,,5776919479,213,4.63,5776919541,1,,5776919473,140,94.2,5776919469,223,,5776919463,2,5776919471,56,Right,,,,,,,,,,,,,,,,,,,,,,
2823673689,53,5,1,8,41,bu5w8wprynlj9mvphvy8sd94f,1,5.0,101.6,2025-06-21T20:15:29.924Z,2025-06-21T22:28:10Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5776919543,56,Back,5776919545,347,,5776919553,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673693,69,5,1,8,41,b1rpb2ox52uxcmjrsnqd95pk5,0,95.0,-1.6,2025-06-21T20:15:29.924Z,2025-06-21T22:28:11Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776919549,56,Right,5776919551,347,,5776919583,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673779,70,79,1,9,6,b1rpb2ox52uxcmjrsnqd95pk5,0,0.0,0.0,2025-06-21T20:15:54.346Z,2025-06-21T20:15:54Z,,,,,5776920111,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673807,54,79,1,9,12,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:16:00.956Z,2025-06-21T20:16:01Z,,,,,5776920259,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673827,55,1,1,9,17,bu5w8wprynlj9mvphvy8sd94f,0,4.1,100.0,2025-06-21T20:16:05.531Z,2025-06-21T20:18:39Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776920431,212,23.4,5776920423,107,,5776920429,141,100.0,5776920433,213,6.25,5776920425,56,Back,5776925551,189,,5776920427,140,26.4,5776920435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673829,56,5,1,9,19,bu5w8wprynlj9mvphvy8sd94f,0,32.0,100.8,2025-06-21T20:16:07.490Z,2025-06-21T22:28:11Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776920437,56,Back,5776920479,233,71,5776920439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673835,71,5,1,9,19,b1rpb2ox52uxcmjrsnqd95pk5,1,68.0,-0.8,2025-06-21T20:16:07.490Z,2025-06-21T20:16:14Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776920469,56,Right,5776920471,347,,5776920473,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673857,72,1,1,9,23,b1rpb2ox52uxcmjrsnqd95pk5,0,61.4,0.0,2025-06-21T20:16:12.082Z,2025-06-21T20:16:24Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5776920583,56,Right,5776920589,212,20.9,5776920581,107,,5776920585,140,79.8,5776920591,213,0.39,5776920587,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673853,57,8,1,9,26,bu5w8wprynlj9mvphvy8sd94f,1,11.8,86.6,2025-06-21T20:16:14.427Z,2025-06-21T20:16:15Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776920579,15,,5776920555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673873,58,45,1,9,30,bu5w8wprynlj9mvphvy8sd94f,0,31.4,92.0,2025-06-21T20:16:18.706Z,2025-06-21T23:55:35Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5776920675,56,Back,5776920723,233,73,5776920677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673877,73,3,1,9,30,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,8.0,2025-06-21T20:16:18.706Z,2025-06-21T23:55:35Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5776920693,286,,5776920705,233,58,5776920691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673889,74,1,1,9,30,b1rpb2ox52uxcmjrsnqd95pk5,1,58.6,10.7,2025-06-21T20:16:19.065Z,2025-06-21T20:16:20Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5776920751,140,58.6,5776920749,56,Center,5776920757,213,1.57,5776920753,141,24.9,5776920755,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673895,75,1,1,9,32,b1rpb2ox52uxcmjrsnqd95pk5,0,58.6,24.9,2025-06-21T20:16:20.186Z,2025-06-21T20:16:21Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5776920787,213,0.42,5776920781,140,73.0,5776920779,56,Center,5776920785,212,16.6,5776920783,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673917,59,12,1,9,33,bu5w8wprynlj9mvphvy8sd94f,1,20.1,66.7,2025-06-21T20:16:21.756Z,2025-06-21T20:16:27Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5776920879,141,31.0,5776920875,56,Back,5776920883,213,4.88,5776920877,140,24.1,5776920881,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823673929,76,1,1,9,38,b1rpb2ox52uxcmjrsnqd95pk5,1,73.5,74.7,2025-06-21T20:16:26.738Z,2025-06-21T20:16:30Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5776920945,212,15.0,5776920943,141,84.8,5776920947,213,0.48,5776920939,56,Left,5776920941,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
