id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823355551,37,61,1,3,19,e3k8yw2rbmphyfu5htn4yi5jk,0,83.2,45.5,2025-06-18T23:10:02.067Z,2025-06-18T23:10:02Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5775144707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355589,25,1,1,3,38,bu5w8wprynlj9mvphvy8sd94f,1,10.4,51.9,2025-06-18T23:10:21.335Z,2025-06-18T23:10:30Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775144949,213,5.50,5775144947,212,37.5,5775144951,1,,5775144943,140,35.6,5775144941,56,Back,5775144945,141,12.9,5775145085,189,,5775144939,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355593,26,1,1,3,40,bu5w8wprynlj9mvphvy8sd94f,0,35.6,12.9,2025-06-18T23:10:23.499Z,2025-06-18T23:10:24Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775144977,213,0.40,5775144973,141,29.1,5775144971,140,60.2,5775144975,212,28.1,5775144969,56,Center,5775144967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355595,38,1,1,3,41,e3k8yw2rbmphyfu5htn4yi5jk,1,28.8,74.8,2025-06-18T23:10:23.820Z,2025-06-18T23:10:25Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775144989,212,11.2,5775144987,141,70.8,5775144991,213,6.04,5775144983,56,Back,5775144981,3,,5775144985,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355597,39,1,1,3,42,e3k8yw2rbmphyfu5htn4yi5jk,1,38.9,70.8,2025-06-18T23:10:25.371Z,2025-06-18T23:10:26Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775145005,212,11.3,5775145001,140,43.8,5775145007,213,1.10,5775144999,56,Back,5775144997,3,,5775145003,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355607,41,1,1,3,44,e3k8yw2rbmphyfu5htn4yi5jk,1,43.8,85.6,2025-06-18T23:10:26.778Z,2025-06-18T23:10:27Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775145049,141,75.3,5775145047,140,54.2,5775145051,212,13.0,5775145053,213,5.71,5775145045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355611,42,1,1,3,44,e3k8yw2rbmphyfu5htn4yi5jk,1,54.2,75.3,2025-06-18T23:10:27.642Z,2025-06-18T23:10:29Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5775145069,213,3.46,5775145067,212,9.7,5775145065,141,70.8,5775145061,56,Back,5775145063,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355619,43,1,1,3,46,e3k8yw2rbmphyfu5htn4yi5jk,1,44.8,70.3,2025-06-18T23:10:29.130Z,2025-06-18T23:10:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775145105,212,21.3,5775145101,140,33.3,5775145099,56,Back,5775145107,213,4.11,5775145103,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355625,44,1,1,3,48,e3k8yw2rbmphyfu5htn4yi5jk,1,33.3,40.9,2025-06-18T23:10:31.282Z,2025-06-18T23:10:33Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775145141,212,9.1,5775145137,140,35.2,5775145139,141,54.0,5775145143,213,1.35,5775145135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355643,45,1,1,3,50,e3k8yw2rbmphyfu5htn4yi5jk,1,32.8,54.0,2025-06-18T23:10:33.315Z,2025-06-18T23:10:39Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775145221,213,5.28,5775145215,140,39.8,5775145219,212,13.7,5775145217,141,37.0,5775145213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355659,46,1,1,3,56,e3k8yw2rbmphyfu5htn4yi5jk,1,44.4,35.7,2025-06-18T23:10:39.666Z,2025-06-18T23:10:51Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775145305,56,Back,5775145311,212,24.7,5775145313,213,1.76,5775145309,141,71.4,5775145307,140,40.0,5775145303,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355667,47,1,1,4,8,e3k8yw2rbmphyfu5htn4yi5jk,1,44.4,74.4,2025-06-18T23:10:51.050Z,2025-06-18T23:10:54Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775145347,140,26.8,5775145349,141,44.8,5775145351,212,27.3,5775145353,213,3.97,5775145345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355671,48,1,1,4,12,e3k8yw2rbmphyfu5htn4yi5jk,1,25.6,44.6,2025-06-18T23:10:54.714Z,2025-06-18T23:10:57Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775145381,213,1.27,5775145373,56,Back,5775145377,141,68.1,5775145379,212,16.8,5775145375,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355673,49,1,1,4,14,e3k8yw2rbmphyfu5htn4yi5jk,1,30.6,70.5,2025-06-18T23:10:57.498Z,2025-06-18T23:11:03Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775145395,141,35.4,5775145399,213,4.74,5775145397,212,23.9,5775145391,56,Back,5775145393,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355679,50,1,1,4,20,e3k8yw2rbmphyfu5htn4yi5jk,0,48.6,30.0,2025-06-18T23:11:03.409Z,2025-06-18T23:11:08Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775145423,140,95.7,5775145429,213,0.52,5775145427,212,56.9,5775145425,141,71.4,5775145421,56,Center,5775145431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355685,28,1,1,4,31,bu5w8wprynlj9mvphvy8sd94f,1,11.5,35.7,2025-06-18T23:11:14.136Z,2025-06-18T23:11:18Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775145467,140,11.9,5775145469,141,73.6,5775145471,212,25.8,5775145465,56,Back,5775145473,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355689,29,1,1,4,35,bu5w8wprynlj9mvphvy8sd94f,1,23.1,75.9,2025-06-18T23:11:18.287Z,2025-06-18T23:11:21Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775145489,56,Back,5775145495,212,12.1,5775145491,140,29.8,5775145497,213,5.34,5775145493,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355693,30,1,1,4,38,bu5w8wprynlj9mvphvy8sd94f,1,28.5,66.4,2025-06-18T23:11:21.431Z,2025-06-18T23:11:24Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775145533,140,23.5,5775145539,213,4.45,5775145535,141,37.7,5775145537,212,20.2,5775145531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355695,31,1,1,4,41,bu5w8wprynlj9mvphvy8sd94f,1,26.0,30.6,2025-06-18T23:11:24.352Z,2025-06-18T23:11:26Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775145545,140,39.3,5775145547,141,31.6,5775145549,212,14.0,5775145551,213,0.05,5775145543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355699,32,1,1,4,43,bu5w8wprynlj9mvphvy8sd94f,1,39.3,31.6,2025-06-18T23:11:26.238Z,2025-06-18T23:11:28Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775145577,212,17.6,5775145579,213,4.24,5775145571,56,Back,5775145575,141,8.6,5775145573,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355703,33,1,1,4,45,bu5w8wprynlj9mvphvy8sd94f,1,31.7,8.6,2025-06-18T23:11:28.519Z,2025-06-18T23:11:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775145591,140,28.4,5775145589,56,Back,5775145595,212,5.8,5775145597,213,2.21,5775145593,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355705,34,1,1,4,47,bu5w8wprynlj9mvphvy8sd94f,1,28.4,15.5,2025-06-18T23:11:29.711Z,2025-06-18T23:11:31Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775145601,56,Back,5775145609,213,5.05,5775145607,212,6.6,5775145605,141,6.4,5775145603,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355711,35,1,1,4,48,bu5w8wprynlj9mvphvy8sd94f,1,30.5,6.4,2025-06-18T23:11:30.903Z,2025-06-18T23:11:31Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775145629,213,1.30,5775145627,212,8.3,5775145621,56,Back,5775145625,141,18.2,5775145623,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355713,36,1,1,4,48,bu5w8wprynlj9mvphvy8sd94f,1,32.6,18.2,2025-06-18T23:11:31.590Z,2025-06-18T23:11:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775145641,140,27.6,5775145645,212,7.7,5775145639,56,Back,5775145647,213,3.96,5775145643,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355717,37,1,1,4,51,bu5w8wprynlj9mvphvy8sd94f,1,27.6,10.0,2025-06-18T23:11:34.648Z,2025-06-18T23:11:36Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775145673,212,13.0,5775145671,141,24.6,5775145675,213,2.27,5775145667,56,Back,5775145669,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355725,38,1,1,4,53,bu5w8wprynlj9mvphvy8sd94f,1,19.5,24.7,2025-06-18T23:11:36.645Z,2025-06-18T23:11:39Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775145711,141,69.9,5775145715,213,1.49,5775145713,212,30.8,5775145709,140,21.8,5775145707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355731,39,1,1,4,56,bu5w8wprynlj9mvphvy8sd94f,1,21.8,69.9,2025-06-18T23:11:39.475Z,2025-06-18T23:11:43Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775145747,213,3.87,5775145743,141,50.3,5775145741,140,7.7,5775145745,212,19.9,5775145739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355733,40,1,1,5,0,bu5w8wprynlj9mvphvy8sd94f,0,8.7,49.6,2025-06-18T23:11:43.447Z,2025-06-18T23:11:47Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775145759,212,53.8,5775145757,141,18.5,5775145755,140,55.8,5775145751,157,,5775145763,1,,5775145753,56,Right,5775145761,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355735,51,44,1,5,3,e3k8yw2rbmphyfu5htn4yi5jk,1,48.0,79.0,2025-06-18T23:11:46.041Z,2025-06-19T01:19:28Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775145779,285,,5775145775,233,41,5775145767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355737,41,44,1,5,3,bu5w8wprynlj9mvphvy8sd94f,0,52.0,21.0,2025-06-18T23:11:46.042Z,2025-06-19T01:19:28Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775145771,56,Right,5775145773,286,,5775145781,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355739,52,1,1,5,3,e3k8yw2rbmphyfu5htn4yi5jk,0,54.2,74.7,2025-06-18T23:11:46.409Z,2025-06-18T23:11:48Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775145793,212,18.0,5775145785,3,,5775145791,141,58.2,5775145795,213,5.61,5775145789,140,67.6,5775145787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355741,42,1,1,5,7,bu5w8wprynlj9mvphvy8sd94f,0,33.3,40.9,2025-06-18T23:11:50.233Z,2025-06-18T23:11:52Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775145807,213,0.23,5775145809,1,,5775145803,141,60.5,5775145801,140,87.5,5775145805,212,58.4,5775145799,56,Center,5775145797,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355749,54,1,1,5,13,e3k8yw2rbmphyfu5htn4yi5jk,1,14.9,42.8,2025-06-18T23:11:56.417Z,2025-06-18T23:11:58Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775145887,213,5.83,5775145883,141,32.4,5775145881,140,28.7,5775145885,212,16.1,5775145879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355753,55,1,1,5,15,e3k8yw2rbmphyfu5htn4yi5jk,1,28.6,33.6,2025-06-18T23:11:58.377Z,2025-06-18T23:12:01Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775145903,56,Back,5775145911,213,6.05,5775145909,212,10.8,5775145907,141,30.0,5775145905,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355757,56,1,1,5,18,e3k8yw2rbmphyfu5htn4yi5jk,1,38.7,30.7,2025-06-18T23:12:01.049Z,2025-06-18T23:12:03Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775145931,141,50.6,5775145935,213,1.14,5775145929,140,44.7,5775145927,56,Back,5775145933,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355759,57,50,1,5,20,e3k8yw2rbmphyfu5htn4yi5jk,1,44.2,49.7,2025-06-18T23:12:02.914Z,2025-06-18T23:12:06Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775145943,286,,5775145955,233,43,5775145941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355761,43,7,1,5,20,bu5w8wprynlj9mvphvy8sd94f,0,55.8,50.3,2025-06-18T23:12:02.915Z,2025-06-18T23:12:07Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775145947,285,,5775145949,233,57,5775145945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355773,58,1,1,5,22,e3k8yw2rbmphyfu5htn4yi5jk,1,34.3,29.8,2025-06-18T23:12:05.529Z,2025-06-18T23:12:09Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775146007,212,43.0,5775146009,213,5.82,5775146003,140,70.9,5775145999,157,,5775146005,141,1.4,5775146001,56,Right,5775146011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355775,59,61,1,5,25,e3k8yw2rbmphyfu5htn4yi5jk,0,70.9,1.4,2025-06-18T23:12:08.330Z,2025-06-19T00:23:17Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775146015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355779,45,1,1,5,28,bu5w8wprynlj9mvphvy8sd94f,1,40.9,80.0,2025-06-18T23:12:11.614Z,2025-06-18T23:12:16Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775146031,56,Left,5775146035,141,84.8,5775146039,213,0.07,5775146037,212,46.0,5775146041,1,,5775146033,140,84.6,5775146029,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355781,46,1,1,5,33,bu5w8wprynlj9mvphvy8sd94f,1,82.0,86.2,2025-06-18T23:12:16.552Z,2025-06-18T23:12:20Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775146051,212,13.2,5775146047,140,69.5,5775146049,141,88.3,5775146053,213,3.03,5775146045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355787,47,1,1,5,37,bu5w8wprynlj9mvphvy8sd94f,1,69.5,88.3,2025-06-18T23:12:20.070Z,2025-06-19T00:03:42Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775146083,212,6.7,5775146085,213,5.22,5775146081,141,79.7,5775146077,56,Left,5775146079,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823358525,305,1,1,5,38,bu5w8wprynlj9mvphvy8sd94f,1,65.0,79.1,2025-06-18T23:12:20.689Z,2025-06-19T00:03:54Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775162393,213,0.40,5775162385,56,Left,5775162391,212,12.5,5775162389,141,86.2,5775162387,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355791,48,43,1,5,40,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-18T23:12:23.206Z,2025-06-19T00:04:03Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775162397,144,1,5775146105,56,Left,5775146111,212,6.6,5775146113,213,0.19,5775146109,141,81.5,5775146107,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355797,49,1,1,5,42,bu5w8wprynlj9mvphvy8sd94f,1,78.8,81.5,2025-06-18T23:12:25.678Z,2025-06-18T23:12:27Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775146139,212,8.7,5775146135,140,80.6,5775146137,141,69.0,5775146141,213,4.93,5775146133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355801,50,1,1,5,45,bu5w8wprynlj9mvphvy8sd94f,1,80.5,69.0,2025-06-18T23:12:27.728Z,2025-06-18T23:12:31Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775146159,56,Center,5775146161,140,77.2,5775146165,212,5.2,5775146163,141,74.7,5775146167,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355803,51,1,1,5,48,bu5w8wprynlj9mvphvy8sd94f,1,77.2,74.7,2025-06-18T23:12:31.278Z,2025-06-18T23:12:32Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775146173,140,73.7,5775146179,213,1.92,5775146171,56,Left,5775146177,212,10.8,5775146175,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355805,52,1,1,5,49,bu5w8wprynlj9mvphvy8sd94f,1,73.7,89.6,2025-06-18T23:12:32.574Z,2025-06-18T23:12:35Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775146193,213,0.11,5775146185,56,Left,5775146187,140,89.6,5775146191,212,16.8,5775146189,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355807,53,1,1,5,52,bu5w8wprynlj9mvphvy8sd94f,0,89.6,92.3,2025-06-18T23:12:35.111Z,2025-06-18T23:12:37Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775146207,212,2.9,5775146209,213,5.08,5775146203,140,90.6,5775146227,286,,5775146223,233,60,5775146205,141,88.3,5775146201,56,Left,5775146221,236,,5775146197,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355811,60,12,1,5,52,e3k8yw2rbmphyfu5htn4yi5jk,1,10.8,18.2,2025-06-18T23:12:35.211Z,2025-06-18T23:20:44Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775146217,185,,5775146219,56,Back,5775146229,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355809,54,61,1,5,53,bu5w8wprynlj9mvphvy8sd94f,1,90.6,88.3,2025-06-18T23:12:36.473Z,2025-06-18T23:12:36Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775146215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355817,61,1,1,5,57,e3k8yw2rbmphyfu5htn4yi5jk,1,11.5,17.4,2025-06-18T23:12:39.889Z,2025-06-18T23:12:41Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775146271,213,6.14,5775146263,56,Back,5775146267,141,16.4,5775146269,212,4.7,5775146265,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355823,63,1,1,5,58,e3k8yw2rbmphyfu5htn4yi5jk,1,15.8,16.4,2025-06-18T23:12:41.384Z,2025-06-18T23:12:43Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775146295,213,2.14,5775146287,56,Back,5775146291,141,28.5,5775146289,140,10.8,5775146293,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355825,64,1,1,6,0,e3k8yw2rbmphyfu5htn4yi5jk,1,10.8,28.5,2025-06-18T23:12:43.400Z,2025-06-18T23:12:44Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775146303,141,34.8,5775146307,213,0.47,5775146299,56,Back,5775146301,140,18.9,5775146305,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355829,65,1,1,6,1,e3k8yw2rbmphyfu5htn4yi5jk,1,18.9,34.8,2025-06-18T23:12:44.520Z,2025-06-18T23:12:49Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775146331,56,Back,5775146339,213,1.80,5775146337,212,19.1,5775146335,141,62.1,5775146333,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355833,66,1,1,6,6,e3k8yw2rbmphyfu5htn4yi5jk,1,20.5,64.0,2025-06-18T23:12:49.176Z,2025-06-18T23:12:51Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775146363,213,5.52,5775146355,56,Back,5775146359,141,44.5,5775146357,140,33.7,5775146361,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355837,67,1,1,6,8,e3k8yw2rbmphyfu5htn4yi5jk,1,34.0,41.3,2025-06-18T23:12:51.688Z,2025-06-18T23:12:56Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775146379,56,Back,5775146381,140,38.9,5775146385,212,15.9,5775146383,141,19.2,5775146387,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355839,68,1,1,6,13,e3k8yw2rbmphyfu5htn4yi5jk,1,36.9,13.1,2025-06-18T23:12:56.105Z,2025-06-18T23:12:57Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775146393,140,46.7,5775146391,56,Back,5775146399,213,5.69,5775146397,212,12.4,5775146395,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355843,69,1,1,6,14,e3k8yw2rbmphyfu5htn4yi5jk,1,46.7,2.8,2025-06-18T23:12:57.304Z,2025-06-18T23:13:02Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775146425,213,2.49,5775146421,141,11.7,5775146417,56,Back,5775146419,140,39.1,5775146423,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355851,70,1,1,6,19,e3k8yw2rbmphyfu5htn4yi5jk,1,38.0,14.6,2025-06-18T23:13:01.920Z,2025-06-18T23:13:05Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775146459,56,Back,5775146461,140,28.6,5775146465,212,23.7,5775146463,141,46.3,5775146467,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355855,71,1,1,6,24,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,43.1,2025-06-18T23:13:06.879Z,2025-06-18T23:13:08Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775146483,213,6.26,5775146475,56,Back,5775146481,212,10.2,5775146479,141,42.8,5775146477,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355857,72,1,1,6,25,e3k8yw2rbmphyfu5htn4yi5jk,1,37.3,42.8,2025-06-18T23:13:08Z,2025-06-18T23:13:10Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775146489,56,Center,5775146495,212,26.9,5775146491,140,62.4,5775146493,141,50.6,5775146497,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355861,73,1,1,6,27,e3k8yw2rbmphyfu5htn4yi5jk,0,62.3,50.9,2025-06-18T23:13:10.535Z,2025-06-19T00:05:17Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5775146509,213,0.00,5775146507,212,1.5,5775146503,140,63.7,5775162565,236,,5775146505,141,50.9,5775146501,56,Center,5775162571,286,,5775162567,233,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823358539,306,74,1,6,27,bu5w8wprynlj9mvphvy8sd94f,1,35.3,57.5,2025-06-18T23:13:10.536Z,2025-06-19T01:19:08Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775162489,56,Back,5775162491,285,,5775162575,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355865,56,1,1,6,31,bu5w8wprynlj9mvphvy8sd94f,1,34.1,71.5,2025-06-18T23:13:13.847Z,2025-06-18T23:13:18Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775146521,213,0.32,5775146511,155,,5775146515,140,75.7,5775146523,1,,5775146513,56,Left,5775146519,212,46.0,5775146517,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823355867,57,1,1,6,35,bu5w8wprynlj9mvphvy8sd94f,0,78.1,91.8,2025-06-18T23:13:18.201Z,2025-06-18T23:13:26Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775146529,140,100.0,5775146527,56,Center,5775146533,212,31.5,5775146535,213,5.60,5775146531,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
