id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2788834311,28,1,1,3,4,6597wqy6gmpv3zjx7rp8cdj46,0,22.7,0.0,2025-03-15T23:10:54.319Z,2025-03-15T23:10:56Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584455383,1,,5584455371,107,,5584455375,140,54.1,5584455373,56,Right,5584455377,141,9.8,5584455381,213,0.23,5584455379,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834331,38,1,1,3,7,5x54jbfk11lrsmipgsx7cdbai,0,30.4,89.1,2025-03-15T23:10:57.103Z,2025-03-15T23:10:57Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584455511,56,Back,5584455509,3,,5584455517,212,9.7,5584455513,140,39.6,5584455515,141,88.0,5584455519,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834365,29,1,1,3,9,6597wqy6gmpv3zjx7rp8cdj46,1,44.8,17.6,2025-03-15T23:10:58.887Z,2025-03-15T23:11:00Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584455681,213,3.04,5584455679,212,20.4,5584455675,140,25.5,5584455673,56,Back,5584455677,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834395,30,1,1,3,11,6597wqy6gmpv3zjx7rp8cdj46,1,25.5,20.6,2025-03-15T23:11:00.422Z,2025-03-15T23:11:02Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5584455817,56,Back,5584455825,213,0.55,5584455821,141,38.2,5584455819,140,44.3,5584455823,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834429,31,1,1,3,13,6597wqy6gmpv3zjx7rp8cdj46,1,44.3,38.2,2025-03-15T23:11:02.391Z,2025-03-15T23:11:06Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584456007,141,32.5,5584456005,140,55.9,5584456003,56,Center,5584456009,212,12.8,5584456011,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834409,39,83,1,3,14,5x54jbfk11lrsmipgsx7cdbai,0,39.2,71.2,2025-03-15T23:11:03.776Z,2025-03-15T23:11:10Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584456173,399,1tsiml56f2xxym8h4tfjmho2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834459,32,1,1,3,16,6597wqy6gmpv3zjx7rp8cdj46,1,55.9,32.5,2025-03-15T23:11:06.055Z,2025-03-15T23:11:09Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584456151,140,58.0,5584456157,213,1.50,5584456149,56,Left,5584456155,212,31.7,5584456153,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834481,33,1,1,3,20,6597wqy6gmpv3zjx7rp8cdj46,1,58.0,81.1,2025-03-15T23:11:09.879Z,2025-03-15T23:11:11Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584456247,140,32.1,5584456255,213,3.48,5584456243,56,Back,5584456249,141,66.9,5584456253,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834497,34,1,1,3,21,6597wqy6gmpv3zjx7rp8cdj46,1,32.0,66.9,2025-03-15T23:11:10.958Z,2025-03-15T23:11:12Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584456361,213,0.22,5584456359,212,29.6,5584456355,140,59.5,5584456353,56,Center,5584456357,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834499,35,1,1,3,22,6597wqy6gmpv3zjx7rp8cdj46,0,59.5,76.3,2025-03-15T23:11:11.758Z,2025-03-16T00:10:20Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584456381,56,Left,5584456387,212,6.4,5584456385,141,85.7,5584456383,140,58.8,5584456389,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834495,40,8,1,3,23,5x54jbfk11lrsmipgsx7cdbai,1,34.0,11.3,2025-03-15T23:11:12.431Z,2025-03-15T23:11:12Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584456347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834551,36,1,1,3,27,6597wqy6gmpv3zjx7rp8cdj46,1,28.4,92.1,2025-03-15T23:11:16.390Z,2025-03-15T23:11:18Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584456677,140,14.1,5584456675,56,Back,5584456681,212,28.5,5584456683,213,4.16,5584456679,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834591,37,1,1,3,28,6597wqy6gmpv3zjx7rp8cdj46,0,14.1,56.4,2025-03-15T23:11:18.303Z,2025-03-15T23:11:21Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584456867,212,48.5,5584456863,140,60.3,5584456865,141,57.3,5584456869,213,0.01,5584456871,1,,5584456861,56,Center,5584456859,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834623,41,1,1,3,32,5x54jbfk11lrsmipgsx7cdbai,0,30.9,37.4,2025-03-15T23:11:21.712Z,2025-03-15T23:11:23Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584457091,213,0.29,5584457081,3,,5584457085,140,42.0,5584457083,56,Back,5584457087,141,42.5,5584457089,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834679,39,44,1,3,35,6597wqy6gmpv3zjx7rp8cdj46,1,66.6,56.2,2025-03-15T23:11:24.999Z,2025-03-16T01:19:10Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584457383,233,42,5584457343,286,,5584457341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834637,42,44,1,3,35,5x54jbfk11lrsmipgsx7cdbai,0,33.4,43.8,2025-03-15T23:11:25Z,2025-03-16T01:19:10Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584457393,233,39,5584457175,285,,5584457173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834693,40,1,1,3,36,6597wqy6gmpv3zjx7rp8cdj46,1,58.8,49.1,2025-03-15T23:11:25.529Z,2025-03-16T00:10:14Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584457465,140,65.7,5584457467,141,28.8,5584457461,3,,5584457463,56,Center,5584457469,212,15.6,5584457473,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834673,38,1,1,3,36,6597wqy6gmpv3zjx7rp8cdj46,1,52.7,49.3,2025-03-15T23:11:26.054Z,2025-03-15T23:11:28Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584457325,213,6.26,5584457315,155,,5584457317,56,Center,5584457323,212,6.4,5584457319,140,58.8,5584457321,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834697,41,4,1,3,41,6597wqy6gmpv3zjx7rp8cdj46,1,78.2,37.8,2025-03-15T23:11:30.759Z,2025-03-15T23:12:22Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584457503,13,,5584457607,233,43,5584457505,56,Center,5584457507,152,,5584461061,295,,5584457511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834703,43,4,1,3,41,5x54jbfk11lrsmipgsx7cdbai,0,21.8,62.2,2025-03-15T23:11:30.760Z,2025-03-15T23:12:03Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584459847,295,,5584458225,55,44,5584457567,56,Back,5584457565,13,,5584457621,233,41,5584457569,152,,5584457573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834729,44,17,1,3,44,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-15T23:11:34.271Z,2025-03-15T23:12:00Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584457921,13,243,5584459483,393,,5584458195,55,43,5584457917,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835997,42,13,1,5,15,6597wqy6gmpv3zjx7rp8cdj46,1,78.8,37.0,2025-03-15T23:13:04.950Z,2025-03-16T01:24:38Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584470659,102,41.8,5584464531,56,Center,5584470661,103,34.7,5584464527,26,,5584470663,458,,5584464529,18,,5584470665,230,98.5,5584470667,231,48.9,5584470657,84,5584470655,72,,,,,,,,,,,,,,,,,,,,,,,,,
2788836015,43,5,1,5,43,6597wqy6gmpv3zjx7rp8cdj46,0,101.4,53.0,2025-03-15T23:13:33.328Z,2025-03-16T01:46:15Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584465921,233,51,5584464619,346,,5584464617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836279,51,5,1,5,43,5x54jbfk11lrsmipgsx7cdbai,1,-1.4,47.0,2025-03-15T23:13:33.328Z,2025-03-16T00:10:09Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584465913,233,43,5584465897,56,Back,5584465899,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836029,45,1,1,5,44,5x54jbfk11lrsmipgsx7cdbai,1,2.6,49.6,2025-03-15T23:13:33.943Z,2025-03-16T00:10:03Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584464669,141,69.9,5584464673,213,1.07,5584464671,212,15.7,5584466159,237,,5584464665,56,Back,5584464667,140,9.8,5584466157,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836059,46,1,1,5,45,5x54jbfk11lrsmipgsx7cdbai,1,9.8,69.9,2025-03-15T23:13:35.335Z,2025-03-15T23:13:37Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584464823,157,,5584464835,1,,5584464829,141,16.1,5584464831,212,44.9,5584464825,56,Back,5584464827,140,34.6,5584464833,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836069,47,1,1,5,47,5x54jbfk11lrsmipgsx7cdbai,1,34.7,15.9,2025-03-15T23:13:37.176Z,2025-03-15T23:13:38Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584464899,213,3.30,5584464893,140,27.0,5584464891,56,Back,5584464895,141,14.0,5584464897,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836113,48,1,1,5,48,5x54jbfk11lrsmipgsx7cdbai,0,26.9,14.0,2025-03-15T23:13:38.280Z,2025-03-15T23:13:42Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584465101,140,72.6,5584465099,56,Right,5584465097,155,,5584465109,1,,5584465105,212,48.0,5584465103,141,10.4,5584465107,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836161,45,3,1,5,56,6597wqy6gmpv3zjx7rp8cdj46,0,13.4,94.2,2025-03-15T23:13:45.974Z,2025-03-15T23:13:51Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584465545,233,49,5584465353,56,Back,5584465355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836197,49,7,1,5,56,5x54jbfk11lrsmipgsx7cdbai,1,86.6,5.8,2025-03-15T23:13:45.975Z,2025-03-15T23:13:52Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584465507,167,,5584465509,56,Right,5584465511,286,,5584465525,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836433,46,5,1,5,59,6597wqy6gmpv3zjx7rp8cdj46,1,16.6,101.0,2025-03-15T23:13:48.542Z,2025-03-16T01:46:15Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584466705,56,Back,5584466707,347,,5584466789,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836253,50,5,1,5,59,5x54jbfk11lrsmipgsx7cdbai,0,83.4,-1.0,2025-03-15T23:13:48.542Z,2025-03-16T01:46:15Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584466815,233,46,5584465803,347,,5584465801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836471,47,1,1,6,19,6597wqy6gmpv3zjx7rp8cdj46,1,5.7,100.0,2025-03-15T23:14:09.221Z,2025-03-15T23:14:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584466967,107,,5584466975,212,33.6,5584466977,213,4.79,5584466979,1,,5584466969,56,Back,5584466973,141,52.7,5584466971,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836525,48,1,1,6,23,6597wqy6gmpv3zjx7rp8cdj46,1,9.1,50.4,2025-03-15T23:14:12.886Z,2025-03-15T23:14:17Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584467257,56,Back,5584467259,140,26.4,5584467261,141,12.6,5584467265,213,5.33,5584467263,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836567,49,1,1,6,28,6597wqy6gmpv3zjx7rp8cdj46,1,33.8,5.5,2025-03-15T23:14:17.589Z,2025-03-15T23:14:20Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584467461,56,Back,5584467467,212,13.9,5584467463,140,39.2,5584467465,141,24.1,5584467469,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836591,50,1,1,6,31,6597wqy6gmpv3zjx7rp8cdj46,1,39.3,24.1,2025-03-15T23:14:20.541Z,2025-03-15T23:14:22Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584467607,213,3.62,5584467605,212,22.3,5584467603,141,9.1,5584467601,140,20.4,5584467599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836625,51,1,1,6,32,6597wqy6gmpv3zjx7rp8cdj46,1,20.4,9.1,2025-03-15T23:14:21.982Z,2025-03-15T23:14:25Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5584467779,140,32.4,5584467781,141,21.3,5584467777,56,Back,5584467785,213,0.58,5584467783,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836683,52,1,1,6,35,6597wqy6gmpv3zjx7rp8cdj46,1,28.9,22.8,2025-03-15T23:14:24.902Z,2025-03-15T23:14:29Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584468067,141,55.7,5584468059,56,Back,5584468063,140,23.1,5584468069,212,23.2,5584468071,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836731,53,1,1,6,40,6597wqy6gmpv3zjx7rp8cdj46,1,21.3,66.1,2025-03-15T23:14:29.613Z,2025-03-15T23:14:32Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584468299,212,16.6,5584468295,141,90.5,5584468289,56,Back,5584468291,140,20.1,5584468301,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836753,54,1,1,6,43,6597wqy6gmpv3zjx7rp8cdj46,1,23.9,85.1,2025-03-15T23:14:32.397Z,2025-03-15T23:14:34Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584468429,213,5.89,5584468395,140,45.8,5584468397,141,70.9,5584468393,56,Back,5584468399,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836779,55,1,1,6,44,6597wqy6gmpv3zjx7rp8cdj46,1,45.8,70.9,2025-03-15T23:14:34.270Z,2025-03-15T23:14:36Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584468549,213,0.96,5584468547,212,12.9,5584468545,141,86.5,5584468543,140,52.8,5584468541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836853,56,1,1,6,46,6597wqy6gmpv3zjx7rp8cdj46,1,52.8,86.5,2025-03-15T23:14:36.165Z,2025-03-15T23:14:42Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584469003,212,22.6,5584469005,213,0.29,5584469001,141,95.9,5584468997,56,Left,5584468999,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836869,57,1,1,6,52,6597wqy6gmpv3zjx7rp8cdj46,0,92.9,75.7,2025-03-15T23:14:42.046Z,2025-03-15T23:14:50Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584469443,2,,5584469073,56,Center,5584469079,212,21.4,5584469077,141,44.2,5584469075,140,93.9,5584469081,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836903,52,12,1,6,54,5x54jbfk11lrsmipgsx7cdbai,1,7.3,67.6,2025-03-15T23:14:43.999Z,2025-03-15T23:14:47Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584469219,56,Back,5584469225,212,23.8,5584469223,141,33.1,5584469227,213,4.88,5584469221,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836929,53,1,1,6,57,5x54jbfk11lrsmipgsx7cdbai,1,11.0,33.1,2025-03-15T23:14:46.831Z,2025-03-15T23:14:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584469361,141,11.4,5584469355,3,,5584469357,56,Back,5584469363,212,16.3,5584469359,140,4.3,5584469365,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836941,55,1,1,6,59,5x54jbfk11lrsmipgsx7cdbai,0,4.3,11.4,2025-03-15T23:14:49.191Z,2025-03-15T23:14:53Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584469415,213,6.19,5584469417,1,,5584469409,140,9.7,5584469661,286,,5584469655,236,,5584469413,212,5.7,5584469657,233,58,5584469411,141,10.6,5584469407,56,5584469405,157,Back,,,,,,,,,,,,,,,,,,,,,,,,
2788836979,58,74,1,6,59,6597wqy6gmpv3zjx7rp8cdj46,1,80.9,96.3,2025-03-15T23:14:49.192Z,2025-03-16T00:09:23Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584469631,285,,5584469681,233,55,5584469629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837195,56,5,1,7,5,5x54jbfk11lrsmipgsx7cdbai,1,20.0,-0.9,2025-03-15T23:14:54.774Z,2025-03-16T01:46:16Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584470867,233,59,5584470865,347,,5584470863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836999,59,5,1,7,5,6597wqy6gmpv3zjx7rp8cdj46,0,80.0,100.9,2025-03-15T23:14:54.774Z,2025-03-15T23:24:11Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584470895,233,56,5584469725,56,Left,5584469727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837211,57,1,1,7,25,5x54jbfk11lrsmipgsx7cdbai,1,20.8,0.0,2025-03-15T23:15:14.783Z,2025-03-15T23:15:16Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584470943,140,8.0,5584470949,213,2.58,5584470941,56,Back,5584470945,141,11.3,5584470947,212,15.9,5584470939,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837219,58,1,1,7,26,5x54jbfk11lrsmipgsx7cdbai,1,8.0,11.3,2025-03-15T23:15:15.719Z,2025-03-15T23:15:17Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584471007,141,28.3,5584471003,56,Back,5584471005,140,3.1,5584471009,212,12.7,5584471011,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837281,59,1,1,7,27,5x54jbfk11lrsmipgsx7cdbai,1,3.1,28.3,2025-03-15T23:15:17.103Z,2025-03-15T23:15:23Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584471365,140,12.5,5584471367,141,12.8,5584471357,157,,5584471371,213,5.46,5584471363,56,Back,5584471373,1,,5584471369,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837311,60,44,1,7,33,5x54jbfk11lrsmipgsx7cdbai,1,17.0,9.8,2025-03-15T23:15:23.128Z,2025-03-16T01:19:11Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584473031,343,3,5584471473,285,,5584471471,56,Back,5584471585,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837327,60,44,1,7,33,6597wqy6gmpv3zjx7rp8cdj46,0,83.0,90.2,2025-03-15T23:15:23.129Z,2025-03-16T01:22:17Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584471575,286,,5584471573,56,Left,5584471589,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837315,61,61,1,7,34,5x54jbfk11lrsmipgsx7cdbai,0,12.5,12.8,2025-03-15T23:15:23.478Z,2025-03-16T00:10:26Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584471511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837337,61,4,1,7,37,6597wqy6gmpv3zjx7rp8cdj46,1,83.6,90.8,2025-03-15T23:15:27.286Z,2025-03-15T23:15:32Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584471631,13,,5584471673,233,62,5584471639,286,,5584471633,56,Left,5584471637,265,,5584471635,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837335,62,4,1,7,37,5x54jbfk11lrsmipgsx7cdbai,0,16.4,9.2,2025-03-15T23:15:27.287Z,2025-03-15T23:15:32Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584471621,285,,5584471619,265,,5584471689,233,61,5584471613,13,,5584471615,56,Back,5584471617,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837691,62,1,1,8,11,6597wqy6gmpv3zjx7rp8cdj46,0,79.8,94.1,2025-03-15T23:16:01.062Z,2025-03-15T23:16:05Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584473569,140,87.2,5584473573,212,32.0,5584473563,155,,5584473561,5,,5584473571,141,48.5,5584473575,213,4.96,5584473565,152,,5584473567,56,Center,5584473559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837697,63,44,1,8,15,5x54jbfk11lrsmipgsx7cdbai,1,13.2,54.6,2025-03-15T23:16:04.693Z,2025-03-16T01:19:11Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584476315,285,,5584476313,56,Back,5584476347,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837701,63,44,1,8,15,6597wqy6gmpv3zjx7rp8cdj46,0,86.8,45.4,2025-03-15T23:16:04.694Z,2025-03-16T01:19:12Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584473615,56,Center,5584476361,233,63,5584473617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837705,64,12,1,8,15,5x54jbfk11lrsmipgsx7cdbai,1,12.0,53.4,2025-03-15T23:16:05.206Z,2025-03-16T01:20:42Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584478791,212,16.7,5584643387,15,,5584478789,141,31.5,5584478793,213,5.18,5584478787,140,19.1,5584478783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837725,64,61,1,8,18,6597wqy6gmpv3zjx7rp8cdj46,1,87.1,53.4,2025-03-15T23:16:08.097Z,2025-03-15T23:16:08Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584473701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837757,65,12,1,8,20,5x54jbfk11lrsmipgsx7cdbai,1,10.5,22.5,2025-03-15T23:16:09.551Z,2025-03-15T23:17:55Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584473891,141,9.1,5584473887,56,Back,5584473893,212,28.5,5584473897,213,5.96,5584473889,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837755,65,1,1,8,21,6597wqy6gmpv3zjx7rp8cdj46,0,56.4,91.7,2025-03-15T23:16:10.501Z,2025-03-15T23:16:12Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584473877,141,91.8,5584473969,286,,5584473963,236,,5584473881,213,0.02,5584473965,233,66,5584473883,1,,5584473873,140,59.9,5584473869,157,,5584473879,212,5584473871,56,3.7,Left,,,,,,,,,,,,,,,,,,,,,,,
2788837763,66,74,1,8,21,5x54jbfk11lrsmipgsx7cdbai,1,36.2,9.1,2025-03-15T23:16:10.502Z,2025-03-16T00:09:24Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584473989,233,65,5584473929,56,Back,5584473931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837785,67,1,1,8,24,5x54jbfk11lrsmipgsx7cdbai,0,33.3,20.4,2025-03-15T23:16:13.399Z,2025-03-15T23:16:14Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584474027,212,10.6,5584474025,141,21.8,5584474021,56,Back,5584474029,213,0.09,5584474019,3,,5584474023,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788837837,66,1,1,8,25,6597wqy6gmpv3zjx7rp8cdj46,0,59.5,66.6,2025-03-15T23:16:14.917Z,2025-03-15T23:22:00Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584474283,213,0.45,5584474267,157,,5584474281,212,4.4,5584474275,140,63.3,5584474271,56,Center,5584474285,1,,5584474279,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
