id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818485455,35,1,1,3,22,b1rpb2ox52uxcmjrsnqd95pk5,1,58.1,27.4,2025-05-24T20:10:18.002Z,2025-05-24T20:34:18Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747857219,56,Center,5747857227,213,0.15,5747857223,141,30.9,5747857225,212,15.6,5747857221,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485479,36,1,1,3,23,b1rpb2ox52uxcmjrsnqd95pk5,1,71.5,31.3,2025-05-24T20:10:19.747Z,2025-05-24T20:10:23Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5747857359,213,3.77,5747857351,56,Center,5747857357,212,4.3,5747857353,140,68.2,5747857355,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818499421,211,1,1,3,24,b1rpb2ox52uxcmjrsnqd95pk5,0,62.7,29.5,2025-05-24T20:10:20.072Z,2025-05-24T22:25:48Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747940981,141,37.6,5747940975,155,,5747940985,213,0.22,5747940983,212,25.6,5747940977,56,Center,5747940979,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485485,37,43,1,3,27,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-24T20:10:23.109Z,2025-05-24T20:35:54Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747857409,212,23.3,5747857407,141,49.1,5747857401,155,0,5747857411,213,0.68,5747857403,56,Center,5747942703,144,1,5747857405,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485521,25,1,1,3,33,e3k8yw2rbmphyfu5htn4yi5jk,1,12.7,56.3,2025-05-24T20:10:29.182Z,2025-05-24T20:10:32Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747857607,56,Back,5747857609,140,28.0,5747857605,123,,5747857621,287,,5747857615,213,1.01,5747857613,212,30.3,5747857611,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485579,26,1,1,3,36,e3k8yw2rbmphyfu5htn4yi5jk,1,29.8,92.0,2025-05-24T20:10:32.101Z,2025-05-24T20:10:35Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747857847,213,5.62,5747857849,1,,5747857839,56,Center,5747857845,212,36.3,5747857843,141,59.1,5747857837,157,,5747857841,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485595,27,1,1,3,39,e3k8yw2rbmphyfu5htn4yi5jk,0,55.5,57.3,2025-05-24T20:10:35.486Z,2025-05-24T20:10:36Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5747857917,141,74.7,5747857919,212,16.6,5747857911,3,,5747857921,213,0.79,5747857915,140,66.6,5747857913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485649,38,1,1,3,43,b1rpb2ox52uxcmjrsnqd95pk5,1,38.1,29.4,2025-05-24T20:10:39.530Z,2025-05-24T20:10:42Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747858245,155,,5747858251,141,28.8,5747858255,213,3.16,5747858253,212,29.6,5747858247,56,Back,5747858249,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485689,40,1,1,3,46,b1rpb2ox52uxcmjrsnqd95pk5,0,9.9,28.8,2025-05-24T20:10:42.675Z,2025-05-24T20:10:46Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5747858471,157,,5747858481,213,0.10,5747858473,56,Center,5747858483,1,,5747858475,140,76.9,5747858477,141,38.8,5747858479,212,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485725,28,1,1,3,51,e3k8yw2rbmphyfu5htn4yi5jk,1,24.3,64.3,2025-05-24T20:10:47.646Z,2025-05-24T20:10:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747858649,140,13.5,5747858647,56,Back,5747858651,141,52.1,5747858645,3,,5747858653,212,14.1,5747858655,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485765,30,1,1,3,54,e3k8yw2rbmphyfu5htn4yi5jk,1,13.6,51.2,2025-05-24T20:10:50.805Z,2025-05-24T20:10:53Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747858877,141,57.6,5747858879,212,20.1,5747858875,140,32.3,5747858873,56,Back,5747858881,213,0.22,5747858871,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485777,31,1,1,3,57,e3k8yw2rbmphyfu5htn4yi5jk,1,32.3,57.6,2025-05-24T20:10:53.684Z,2025-05-24T20:10:55Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5747858957,56,Back,5747858959,140,34.6,5747858961,141,69.1,5747858965,213,1.27,5747858963,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485815,32,1,1,4,1,e3k8yw2rbmphyfu5htn4yi5jk,1,34.5,68.4,2025-05-24T20:10:57.132Z,2025-05-24T20:10:59Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747859125,56,Back,5747859133,213,1.11,5747859129,141,88.7,5747859131,212,15.4,5747859127,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485817,33,1,1,4,3,e3k8yw2rbmphyfu5htn4yi5jk,1,47.4,92.6,2025-05-24T20:10:59.093Z,2025-05-24T20:11:00Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747859167,212,10.9,5747859161,56,Back,5747859169,213,4.31,5747859165,141,77.8,5747859163,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485827,34,1,1,4,4,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,77.5,2025-05-24T20:11:00.149Z,2025-05-24T20:11:01Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747859213,56,Back,5747859221,213,1.97,5747859215,140,38.9,5747859219,212,10.7,5747859217,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485841,35,1,1,4,5,e3k8yw2rbmphyfu5htn4yi5jk,1,38.9,92.4,2025-05-24T20:11:01.293Z,2025-05-24T20:11:03Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747859319,213,4.36,5747859317,212,12.2,5747859315,141,75.6,5747859313,140,34.9,5747859311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485859,36,1,1,4,7,e3k8yw2rbmphyfu5htn4yi5jk,1,33.3,75.6,2025-05-24T20:11:03.052Z,2025-05-24T20:11:06Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747859419,141,65.5,5747859417,140,34.1,5747859421,212,6.9,5747859415,56,Back,5747859423,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485869,37,1,1,4,9,e3k8yw2rbmphyfu5htn4yi5jk,1,38.6,90.3,2025-05-24T20:11:05.860Z,2025-05-24T20:11:08Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747859497,212,24.1,5747859499,213,6.01,5747859491,56,Left,5747859493,140,60.7,5747859495,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485903,38,1,1,4,12,e3k8yw2rbmphyfu5htn4yi5jk,1,65.1,87.2,2025-05-24T20:11:08.292Z,2025-05-24T20:11:11Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747859665,56,Left,5747859671,212,12.3,5747859667,140,76.4,5747859673,213,0.26,5747859669,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485915,39,1,1,4,15,e3k8yw2rbmphyfu5htn4yi5jk,0,83.6,87.7,2025-05-24T20:11:11.660Z,2025-05-24T20:11:13Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747859749,155,,5747859759,213,4.86,5747859757,212,21.1,5747859753,140,86.5,5747859755,141,57.0,5747859751,56,Center,5747859745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485929,41,12,1,4,17,b1rpb2ox52uxcmjrsnqd95pk5,1,12.2,43.0,2025-05-24T20:11:13.729Z,2025-05-24T20:38:14Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5747859827,140,13.0,5747859831,212,16.1,5747859829,141,19.4,5747859825,56,Back,5747859833,213,4.76,5747859863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485961,40,50,1,4,21,e3k8yw2rbmphyfu5htn4yi5jk,1,87.0,90.4,2025-05-24T20:11:16.992Z,2025-05-24T20:11:24Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747859967,286,,5747860075,233,42,5747859965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485969,42,7,1,4,21,b1rpb2ox52uxcmjrsnqd95pk5,1,13.0,9.6,2025-05-24T20:11:16.993Z,2025-05-24T20:11:22Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747860045,233,40,5747860021,56,Back,5747860019,167,,5747860023,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818485991,41,5,1,4,22,e3k8yw2rbmphyfu5htn4yi5jk,1,84.6,101.7,2025-05-24T20:11:18.071Z,2025-05-24T22:20:07Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747860325,233,43,5747860163,347,,5747860161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486015,43,5,1,4,22,b1rpb2ox52uxcmjrsnqd95pk5,0,15.4,-1.7,2025-05-24T20:11:18.071Z,2025-05-24T22:20:07Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747860303,347,,5747860333,233,41,5747860301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486007,42,1,1,4,25,e3k8yw2rbmphyfu5htn4yi5jk,1,89.5,100.0,2025-05-24T20:11:20.981Z,2025-05-24T22:26:05Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747860257,107,,5747860267,213,4.12,5747860259,56,Left,5747860265,212,11.1,5747860263,141,87.1,5747860261,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486149,43,1,1,4,25,e3k8yw2rbmphyfu5htn4yi5jk,1,85.0,88.6,2025-05-24T20:11:21.756Z,2025-05-24T20:12:19Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,1.0,,5747863115,210,16,5747861147,1,,5747861133,2,,5747861135,155,,5747861145,213,4.86,5747861139,140,89.9,5747861143,212,34.6,5747861137,56,Center,5747863117,154,,5747863119,160,5747861141,141,,,,,,,,38.3,,,,,,,,,,,,
2818486183,44,44,1,4,26,e3k8yw2rbmphyfu5htn4yi5jk,1,91.7,43.7,2025-05-24T20:11:22.621Z,2025-05-24T22:19:36Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5747861399,233,44,5747861319,286,,5747861317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486167,44,44,1,4,26,b1rpb2ox52uxcmjrsnqd95pk5,0,8.3,56.3,2025-05-24T20:11:22.622Z,2025-05-24T22:19:36Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747861273,285,,5747861271,56,Back,5747861419,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486353,45,16,1,4,27,e3k8yw2rbmphyfu5htn4yi5jk,1,91.0,41.5,2025-05-24T20:11:23.852Z,2025-05-25T01:28:23Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5747862881,374,2025-05-24 21:11:23.187,5747863153,231,46.9,5747863151,230,99.3,5747863137,76,,5747862885,375,04:27.258,5747863139,29,,5747863149,103,6.3,5747862879,328,,5747863147,102,54.2,5747862337,17,5747862339,56,5747863141,154,,5747862873,160,,,Center,5747862875,15,,5747863143,55,,,43,,,,
2818486445,45,1,1,5,11,b1rpb2ox52uxcmjrsnqd95pk5,1,49.8,49.9,2025-05-24T20:12:07.864Z,2025-05-24T20:40:02Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5747862785,141,35.4,5747862783,140,41.8,5747952473,279,G,5747862781,56,Back,5747957459,189,,5747862787,212,13.0,5747862789,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486471,46,1,1,5,15,b1rpb2ox52uxcmjrsnqd95pk5,1,41.9,35.4,2025-05-24T20:12:11.192Z,2025-05-24T20:39:59Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747862935,213,5.26,5747862933,212,19.4,5747862929,140,51.5,5747957321,189,,5747862931,141,11.0,5747862927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486487,47,1,1,5,19,b1rpb2ox52uxcmjrsnqd95pk5,0,52.9,18.2,2025-05-24T20:12:15.465Z,2025-05-24T20:39:54Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747863011,141,26.1,5747863007,56,Center,5747863009,140,69.2,5747863005,155,,5747863013,212,17.9,5747863015,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486583,47,1,1,5,28,e3k8yw2rbmphyfu5htn4yi5jk,0,24.8,75.0,2025-05-24T20:12:24.645Z,2025-05-24T20:14:43Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747868837,212,13.2,5747868839,213,5.25,5747868829,3,,5747868831,56,Back,5747868835,141,58.3,5747868833,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486543,48,2,1,5,29,b1rpb2ox52uxcmjrsnqd95pk5,1,71.8,65.0,2025-05-24T20:12:25.818Z,2025-05-24T22:34:53Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5747863417,56,Center,5747963075,7,8d6e9axgsli468lnomdbcgu6t,5747863419,140,79.6,5747863421,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486751,48,1,1,5,52,e3k8yw2rbmphyfu5htn4yi5jk,0,21.7,48.5,2025-05-24T20:12:48.589Z,2025-05-24T20:12:53Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747864641,241,,5747864653,1,,5747864637,5,,5747864651,213,0.49,5747864645,140,66.5,5747864639,157,,5747864643,56,Left,5747864649,212,53.4,5747864647,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,
2818486747,49,44,1,5,55,b1rpb2ox52uxcmjrsnqd95pk5,1,33.9,11.6,2025-05-24T20:12:51.623Z,2025-05-24T22:19:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747864623,285,,5747864621,56,Back,5747864735,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486757,49,44,1,5,55,e3k8yw2rbmphyfu5htn4yi5jk,0,66.1,88.4,2025-05-24T20:12:51.624Z,2025-05-24T22:19:37Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5747864679,56,Left,5747864681,286,,5747864769,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486753,50,1,1,5,56,b1rpb2ox52uxcmjrsnqd95pk5,0,35.4,6.7,2025-05-24T20:12:52.040Z,2025-05-24T20:12:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747864665,212,8.6,5747864663,141,13.7,5747864657,3,,5747864667,213,0.59,5747864659,56,Back,5747864661,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486801,50,1,1,5,58,e3k8yw2rbmphyfu5htn4yi5jk,1,57.4,75.4,2025-05-24T20:12:54.149Z,2025-05-24T20:12:57Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747864933,212,11.2,5747864935,213,1.96,5747864927,56,Left,5747864931,141,90.6,5747864929,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486811,51,1,1,6,0,e3k8yw2rbmphyfu5htn4yi5jk,1,56.7,84.5,2025-05-24T20:12:56.805Z,2025-05-24T20:12:57Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747864973,140,60.3,5747864975,141,76.0,5747864971,56,Center,5747864979,213,5.29,5747864977,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486817,52,1,1,6,1,e3k8yw2rbmphyfu5htn4yi5jk,0,60.3,76.0,2025-05-24T20:12:57.508Z,2025-05-24T20:12:58Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747865015,141,66.7,5747865019,212,16.5,5747865007,56,Back,5747865011,140,45.8,5747865023,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486823,51,1,1,6,3,b1rpb2ox52uxcmjrsnqd95pk5,1,52.6,41.9,2025-05-24T20:12:59.185Z,2025-05-24T20:43:28Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,1.0,5747968301,213,4.29,5747865063,56,Center,5747968295,140,51.0,5747968299,212,4.1,5747968297,141,36.4,5747969735,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486857,53,15,1,6,7,b1rpb2ox52uxcmjrsnqd95pk5,1,75.6,50.5,2025-05-24T20:13:03.791Z,2025-05-24T23:27:31Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5747969897,233,53,5747969791,146,98.0,5747865207,18,,5747969789,103,5.7,5747969795,147,49.6,5747969787,102,51.6,5747969783,55,51,5747969781,29,,5747969333,72,,5747969777,78,5748461453,215,5747865211,56,Center,5748461451,23,,,,,,,,,,,,,,,
2818486881,53,10,1,6,7,e3k8yw2rbmphyfu5htn4yi5jk,1,1.9,49.7,2025-05-24T20:13:03.891Z,2025-05-24T20:43:30Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747865367,56,Back,5747969953,233,53,5747865507,177,,5747865365,182,,5747865363,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486939,55,1,1,6,14,e3k8yw2rbmphyfu5htn4yi5jk,1,1.3,50.6,2025-05-24T20:13:10.101Z,2025-05-24T20:13:15Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747865749,212,32.5,5747865747,141,13.5,5747865751,213,5.39,5747865743,56,Back,5747865745,140,20.8,5747865741,123,,5747865753,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486993,56,1,1,6,18,e3k8yw2rbmphyfu5htn4yi5jk,0,22.2,10.9,2025-05-24T20:13:14.788Z,2025-05-24T20:13:21Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747866065,1,,5747866053,56,Right,5747866063,213,6.13,5747866051,155,,5747866061,212,53.4,5747866059,141,0.0,5747866057,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487217,54,5,1,6,24,b1rpb2ox52uxcmjrsnqd95pk5,1,29.8,101.3,2025-05-24T20:13:20.615Z,2025-05-24T22:20:07Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747867287,347,,5747867285,56,Back,5747867305,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818486997,57,5,1,6,24,e3k8yw2rbmphyfu5htn4yi5jk,0,70.2,-1.3,2025-05-24T20:13:20.615Z,2025-05-24T22:20:08Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747867335,233,54,5747866073,347,,5747866071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487239,55,1,1,6,48,b1rpb2ox52uxcmjrsnqd95pk5,0,33.5,100.0,2025-05-24T20:13:44.822Z,2025-05-24T20:13:46Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747867409,212,4.3,5747867407,141,96.6,5747867403,56,Back,5747867405,140,36.1,5747867401,107,,5747867411,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487259,58,8,1,6,52,e3k8yw2rbmphyfu5htn4yi5jk,1,54.4,3.8,2025-05-24T20:13:48.196Z,2025-05-24T20:13:54Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747867475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487351,56,5,1,6,53,b1rpb2ox52uxcmjrsnqd95pk5,1,42.6,101.4,2025-05-24T20:13:49.031Z,2025-05-24T22:20:08Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747868079,347,,5747868077,56,Back,5747868097,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487297,59,5,1,6,53,e3k8yw2rbmphyfu5htn4yi5jk,0,57.4,-1.4,2025-05-24T20:13:49.031Z,2025-05-24T22:20:09Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747868125,233,56,5747867701,347,,5747867699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487369,57,1,1,7,2,b1rpb2ox52uxcmjrsnqd95pk5,1,36.4,100.0,2025-05-24T20:13:57.990Z,2025-05-24T20:13:59Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747868181,140,34.5,5747868183,141,88.6,5747868185,212,8.7,5747868179,56,Back,5747868177,107,,5747868187,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487421,58,1,1,7,3,b1rpb2ox52uxcmjrsnqd95pk5,1,34.5,88.6,2025-05-24T20:13:59.342Z,2025-05-24T20:14:04Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747868507,141,63.0,5747868511,213,4.15,5747868509,212,20.6,5747868503,56,Back,5747868505,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487471,59,1,1,7,7,b1rpb2ox52uxcmjrsnqd95pk5,1,24.5,61.2,2025-05-24T20:14:03.926Z,2025-05-24T20:14:09Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5747868797,1,,5747868791,141,16.5,5747868793,212,33.5,5747868795,213,5.15,5747868789,140,38.0,5747868787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487513,60,1,1,7,13,b1rpb2ox52uxcmjrsnqd95pk5,1,64.1,9.4,2025-05-24T20:14:09.214Z,2025-05-24T20:14:13Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747869041,56,Right,5747869049,213,0.04,5747869047,212,10.9,5747869043,140,74.5,5747869045,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487519,61,50,1,7,17,b1rpb2ox52uxcmjrsnqd95pk5,1,75.6,8.8,2025-05-24T20:14:13.382Z,2025-05-24T20:14:20Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5747869311,233,60,5747869065,286,,5747869063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487555,60,7,1,7,17,e3k8yw2rbmphyfu5htn4yi5jk,1,24.4,91.2,2025-05-24T20:14:13.383Z,2025-05-24T20:18:31Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747869251,56,Back,5747869291,233,61,5747869249,167,,5747869253,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487621,61,5,1,7,18,e3k8yw2rbmphyfu5htn4yi5jk,0,24.6,101.2,2025-05-24T20:14:14.488Z,2025-05-24T22:20:09Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747869595,56,Back,5747869657,233,62,5747869597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487599,62,5,1,7,18,b1rpb2ox52uxcmjrsnqd95pk5,1,75.4,-1.2,2025-05-24T20:14:14.488Z,2025-05-24T22:20:09Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5747869631,233,61,5747869481,56,Right,5747869483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487645,63,1,1,7,23,b1rpb2ox52uxcmjrsnqd95pk5,1,72.6,0.0,2025-05-24T20:14:18.950Z,2025-05-24T20:14:23Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747869731,212,19.9,5747869729,141,15.2,5747869727,140,88.3,5747869733,213,0.59,5747869725,56,Right,5747869723,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487655,64,61,1,7,27,b1rpb2ox52uxcmjrsnqd95pk5,0,90.0,15.9,2025-05-24T20:14:23.358Z,2025-05-24T20:14:23Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747869785,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487875,62,5,1,7,28,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,68.0,2025-05-24T20:14:24.654Z,2025-05-24T22:20:10Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747871053,233,65,5747870983,56,Back,5747870985,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487673,65,5,1,7,28,b1rpb2ox52uxcmjrsnqd95pk5,0,100.8,32.0,2025-05-24T20:14:24.654Z,2025-05-24T22:20:10Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747871095,233,62,5747869869,56,Center,5747869871,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818487899,63,1,1,7,48,e3k8yw2rbmphyfu5htn4yi5jk,1,4.6,60.9,2025-05-24T20:14:44.860Z,2025-05-24T20:46:38Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747871193,124,,5747871195,56,Back,5747871207,237,,5747871201,212,6.1,5747871197,140,5.1,5747871199,141,51.9,5747871203,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
