id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800294309,32,1,1,2,34,5x54jbfk11lrsmipgsx7cdbai,1,56.6,21.8,2025-04-12T23:40:34.998Z,2025-04-12T23:40:37Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647406145,140,34.0,5647406143,56,Back,5647406149,212,24.6,5647406147,141,31.5,5647406151,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294359,33,1,1,2,37,5x54jbfk11lrsmipgsx7cdbai,1,33.5,34.5,2025-04-12T23:40:37.781Z,2025-04-12T23:40:41Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647406401,140,35.6,5647406397,56,Back,5647406407,213,1.49,5647406403,141,75.9,5647406405,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294381,34,1,1,2,41,5x54jbfk11lrsmipgsx7cdbai,1,35.4,77.2,2025-04-12T23:40:41.685Z,2025-04-12T23:40:42Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647406499,213,1.30,5647406491,56,Back,5647406493,140,38.6,5647406497,212,12.4,5647406495,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294399,35,1,1,2,42,5x54jbfk11lrsmipgsx7cdbai,1,38.6,94.7,2025-04-12T23:40:42.717Z,2025-04-12T23:40:44Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647406571,141,79.7,5647406573,212,10.2,5647406575,213,4.65,5647406567,56,Back,5647406569,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294419,36,1,1,2,43,5x54jbfk11lrsmipgsx7cdbai,1,38.0,79.7,2025-04-12T23:40:43.869Z,2025-04-12T23:40:45Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647406715,212,7.3,5647406711,140,42.8,5647406713,141,87.5,5647406717,213,0.81,5647406709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294431,37,1,1,2,45,5x54jbfk11lrsmipgsx7cdbai,1,42.8,87.5,2025-04-12T23:40:45.661Z,2025-04-12T23:40:46Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647406761,56,Left,5647406767,212,13.1,5647406769,213,6.27,5647406763,140,55.3,5647406765,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294465,38,1,1,2,46,5x54jbfk11lrsmipgsx7cdbai,1,55.3,87.2,2025-04-12T23:40:46.597Z,2025-04-12T23:40:48Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647406939,212,3.7,5647406941,213,3.20,5647406933,56,Left,5647406937,141,86.9,5647406935,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294537,39,1,1,2,48,5x54jbfk11lrsmipgsx7cdbai,0,51.0,79.0,2025-04-12T23:40:48.805Z,2025-04-12T23:40:53Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647407305,140,100.0,5647407311,213,5.65,5647407303,56,Center,5647407307,141,22.7,5647407301,155,,5647407313,1,,5647407309,212,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294781,26,5,1,2,52,5qfq6cwtrgzd2szijivns7rjl,1,-1.3,71.7,2025-04-12T23:40:53.343Z,2025-04-13T02:01:00Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647408691,56,Back,5647408693,346,,5647408703,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294599,40,5,1,2,52,5x54jbfk11lrsmipgsx7cdbai,0,101.3,28.3,2025-04-12T23:40:53.343Z,2025-04-13T02:01:01Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647407665,346,,5647408723,233,26,5647407663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294795,27,1,1,3,11,5qfq6cwtrgzd2szijivns7rjl,1,5.0,63.0,2025-04-12T23:41:12.448Z,2025-04-12T23:41:14Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5647408761,124,,5647408775,237,,5647408763,56,Back,5647408769,212,9.3,5647408767,141,71.4,5647408771,213,0.66,5647408765,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294817,28,1,1,3,13,5qfq6cwtrgzd2szijivns7rjl,1,12.0,71.4,2025-04-12T23:41:14.289Z,2025-04-12T23:41:18Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647408885,140,11.5,5647408883,56,Back,5647408889,212,14.3,5647408887,141,92.4,5647408891,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294821,29,1,1,3,18,5qfq6cwtrgzd2szijivns7rjl,0,10.1,92.9,2025-04-12T23:41:18.592Z,2025-04-12T23:41:21Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647408929,212,10.5,5647409079,236,,5647408933,1,,5647408923,56,Back,5647408927,141,89.7,5647409085,286,,5647408921,157,,5647408931,213,6.07,5647408925,140,19.9,5647409081,233,,,,,,41,,,,,,,,,,,,,,,,,,,,,,
2800294843,41,74,1,3,18,5x54jbfk11lrsmipgsx7cdbai,1,77.4,11.4,2025-04-12T23:41:18.593Z,2025-04-13T02:00:36Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647409057,56,Right,5647409059,285,,5647409115,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294871,30,1,1,3,21,5qfq6cwtrgzd2szijivns7rjl,1,11.7,70.9,2025-04-12T23:41:21.808Z,2025-04-12T23:41:23Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647409257,140,7.3,5647409255,56,Back,5647409259,141,47.8,5647409261,212,16.4,5647409263,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294921,31,1,1,3,22,5qfq6cwtrgzd2szijivns7rjl,1,7.3,47.8,2025-04-12T23:41:23.051Z,2025-04-12T23:41:26Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5647409495,212,13.3,5647409491,140,7.1,5647409497,213,4.70,5647409493,141,28.2,5647409489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294949,32,1,1,3,25,5qfq6cwtrgzd2szijivns7rjl,1,7.9,24.4,2025-04-12T23:41:25.881Z,2025-04-12T23:41:28Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647409679,212,19.6,5647409677,141,6.7,5647409673,56,Back,5647409681,213,5.62,5647409675,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294981,33,1,1,3,28,5qfq6cwtrgzd2szijivns7rjl,1,22.6,6.7,2025-04-12T23:41:28.545Z,2025-04-12T23:41:31Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647409865,141,19.4,5647409863,140,28.5,5647409869,213,0.95,5647409867,212,10.6,5647409861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800294987,34,1,1,3,30,5qfq6cwtrgzd2szijivns7rjl,1,28.5,19.4,2025-04-12T23:41:31.256Z,2025-04-12T23:41:32Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647409931,141,26.2,5647409933,212,5.1,5647409927,140,26.4,5647409925,56,Back,5647409935,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295045,35,1,1,3,31,5qfq6cwtrgzd2szijivns7rjl,1,26.4,26.2,2025-04-12T23:41:32.416Z,2025-04-12T23:41:38Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647410335,212,23.9,5647410331,140,30.5,5647410333,141,60.8,5647410337,213,1.39,5647410329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295125,36,1,1,3,37,5qfq6cwtrgzd2szijivns7rjl,1,30.9,62.4,2025-04-12T23:41:37.953Z,2025-04-12T23:41:44Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647410743,141,48.1,5647410747,212,11.2,5647410735,56,Back,5647410751,213,5.22,5647410739,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295195,37,1,1,3,43,5qfq6cwtrgzd2szijivns7rjl,1,40.6,28.8,2025-04-12T23:41:44.384Z,2025-04-12T23:41:49Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647411109,140,65.5,5647411115,213,6.00,5647411113,212,27.2,5647411111,141,17.7,5647411107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800299743,89,61,1,3,45,5qfq6cwtrgzd2szijivns7rjl,0,62.0,12.0,2025-04-12T23:41:45.954Z,2025-04-12T23:47:54Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647437163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295201,43,1,1,3,47,5x54jbfk11lrsmipgsx7cdbai,1,30.0,91.4,2025-04-12T23:41:47.908Z,2025-04-12T23:41:50Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647411131,56,Back,5647411137,212,4.7,5647411139,213,5.28,5647411133,140,32.4,5647411135,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295205,38,43,1,3,49,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-12T23:41:49.776Z,2025-04-12T23:49:47Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647445771,144,8,5647411151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295211,44,1,1,3,49,5x54jbfk11lrsmipgsx7cdbai,1,32.4,85.6,2025-04-12T23:41:49.996Z,2025-04-12T23:41:51Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647411195,213,5.11,5647411193,212,10.2,5647411189,140,36.2,5647411191,141,71.8,5647411187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295221,45,1,1,3,50,5x54jbfk11lrsmipgsx7cdbai,0,36.2,71.8,2025-04-12T23:41:50.876Z,2025-04-12T23:41:51Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647411239,141,90.5,5647411237,140,38.0,5647411241,212,12.9,5647411235,56,Back,5647411243,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295267,39,8,1,3,53,5qfq6cwtrgzd2szijivns7rjl,1,68.2,27.6,2025-04-12T23:41:53.968Z,2025-04-12T23:54:30Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647411471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295289,41,1,1,3,54,5qfq6cwtrgzd2szijivns7rjl,1,65.0,31.9,2025-04-12T23:41:55.296Z,2025-04-12T23:41:56Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647411607,140,67.6,5647411611,212,6.6,5647411609,141,40.7,5647411613,213,1.14,5647411605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295305,42,1,1,3,55,5qfq6cwtrgzd2szijivns7rjl,1,64.8,44.2,2025-04-12T23:41:55.984Z,2025-04-12T23:41:57Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647411705,140,73.1,5647411709,212,11.8,5647411711,213,5.54,5647411703,56,Center,5647411707,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295315,43,1,1,3,56,5qfq6cwtrgzd2szijivns7rjl,0,74.3,32.5,2025-04-12T23:41:57.016Z,2025-04-12T23:41:58Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647411765,140,86.0,5647411771,213,5.93,5647411763,56,Center,5647411769,212,13.1,5647411767,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295351,47,1,1,3,58,5x54jbfk11lrsmipgsx7cdbai,0,11.8,72.7,2025-04-12T23:41:59.213Z,2025-04-12T23:42:00Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647411949,213,0.11,5647411939,157,,5647411945,141,76.7,5647411947,212,24.8,5647411943,140,35.3,5647411951,1,,5647411941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295429,44,50,1,4,2,5qfq6cwtrgzd2szijivns7rjl,1,60.6,33.8,2025-04-12T23:42:02.844Z,2025-04-13T02:00:39Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647412337,286,,5647412333,56,Center,5647412443,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295437,48,7,1,4,2,5x54jbfk11lrsmipgsx7cdbai,1,39.4,66.2,2025-04-12T23:42:02.845Z,2025-04-13T02:00:39Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647412421,233,44,5647412397,56,Back,5647412399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295457,49,1,1,4,4,5x54jbfk11lrsmipgsx7cdbai,0,29.1,78.4,2025-04-12T23:42:04.909Z,2025-04-12T23:42:06Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647412509,140,45.8,5647412511,141,79.9,5647412507,56,Back,5647412513,212,17.6,5647412517,1,,5647412515,213,0.06,5647412505,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295559,45,1,1,4,6,5qfq6cwtrgzd2szijivns7rjl,1,53.5,46.4,2025-04-12T23:42:06.553Z,2025-04-12T23:42:14Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647413159,212,9.2,5647413153,56,Center,5647413157,141,41.2,5647413151,3,,5647413161,213,5.89,5647413155,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295475,50,43,1,4,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-12T23:42:07.684Z,2025-04-13T01:52:04Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647412629,141,92.3,5647412631,212,8.5,5647412627,140,20.4,5647412633,213,2.43,5647412625,56,Back,5647895171,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295483,51,43,1,4,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-12T23:42:08.436Z,2025-04-13T01:52:02Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647895051,144,1,5647412691,213,0.14,5647412689,212,15.1,5647412681,56,Back,5647412687,141,95.4,5647412683,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295529,52,4,1,4,11,5x54jbfk11lrsmipgsx7cdbai,1,37.6,59.6,2025-04-12T23:42:12.197Z,2025-04-13T02:00:21Z,,,,,5647413197,56,Back,5647413193,10,,5647413201,152,,5647414815,233,46,5647414819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295571,46,4,1,4,11,5qfq6cwtrgzd2szijivns7rjl,0,62.4,40.4,2025-04-12T23:42:12.198Z,2025-04-13T02:00:29Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647414783,285,,5647413363,10,,5647413367,152,,5647414995,233,52,5647413365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295653,53,1,1,4,17,5x54jbfk11lrsmipgsx7cdbai,1,31.8,93.8,2025-04-12T23:42:17.684Z,2025-04-12T23:42:20Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647413679,213,4.56,5647413669,56,Back,5647413673,140,29.1,5647413677,212,18.8,5647413665,152,,5647413661,5,,5647413675,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295681,54,1,1,4,19,5x54jbfk11lrsmipgsx7cdbai,1,29.0,64.9,2025-04-12T23:42:20.004Z,2025-04-12T23:42:22Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647413821,56,Back,5647413827,212,29.5,5647413823,140,27.3,5647413825,141,21.6,5647413829,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295769,55,1,1,4,23,5x54jbfk11lrsmipgsx7cdbai,1,37.1,16.8,2025-04-12T23:42:24.292Z,2025-04-12T23:42:28Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647414235,140,90.3,5647414237,141,17.3,5647414233,56,Right,5647414241,213,0.01,5647414243,1,,5647414239,212,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295779,56,1,1,4,27,5x54jbfk11lrsmipgsx7cdbai,0,90.3,17.3,2025-04-12T23:42:28.292Z,2025-04-12T23:42:29Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647414307,141,35.5,5647414303,56,Center,5647414311,213,1.54,5647414305,140,90.7,5647414309,212,12.4,5647414299,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295801,47,61,1,4,29,5qfq6cwtrgzd2szijivns7rjl,1,14.0,74.2,2025-04-12T23:42:30.280Z,2025-04-12T23:42:30Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647414411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295813,48,6,1,4,30,5qfq6cwtrgzd2szijivns7rjl,0,12.2,70.6,2025-04-12T23:42:31.021Z,2025-04-13T02:02:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647414599,233,57,5647414551,56,Back,5647414553,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800295799,57,6,1,4,30,5x54jbfk11lrsmipgsx7cdbai,1,87.8,29.4,2025-04-12T23:42:31.021Z,2025-04-13T02:02:40Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647414531,56,Center,5647414533,75,,5647414561,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296313,58,1,1,5,9,5x54jbfk11lrsmipgsx7cdbai,1,99.5,0.5,2025-04-12T23:43:10.308Z,2025-04-13T00:16:02Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647417491,212,28.1,5647417485,56,Center,5647417475,6,,5647417489,141,41.3,5647417493,213,1.74,5647417479,155,,5647417487,140,95.0,5647417483,223,,5647417473,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296317,59,1,1,5,14,5x54jbfk11lrsmipgsx7cdbai,0,93.0,36.4,2025-04-12T23:43:15.049Z,2025-04-13T01:53:15Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5647540343,140,92.3,5647540347,212,8.4,5647540345,141,48.7,5647540339,56,Center,5647540349,213,1.66,5647540337,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296419,50,61,1,5,20,5qfq6cwtrgzd2szijivns7rjl,0,30.0,94.8,2025-04-12T23:43:20.639Z,2025-04-13T02:08:24Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5647418089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296411,49,43,1,5,21,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-12T23:43:22.471Z,2025-04-13T01:58:33Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647418055,212,29.3,5647418049,56,Back,5647418051,140,29.8,5647418053,141,86.6,5647418057,213,0.72,5647910999,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296443,51,5,1,5,23,5qfq6cwtrgzd2szijivns7rjl,0,29.8,101.4,2025-04-12T23:43:23.536Z,2025-04-13T02:01:01Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5647418257,56,Back,5647418259,347,,5647531811,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296429,60,5,1,5,23,5x54jbfk11lrsmipgsx7cdbai,1,70.2,-1.4,2025-04-12T23:43:23.536Z,2025-04-13T02:01:01Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647531807,233,51,5647418143,347,,5647418141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296489,61,1,1,5,26,5x54jbfk11lrsmipgsx7cdbai,1,68.7,0.0,2025-04-12T23:43:26.843Z,2025-04-12T23:43:29Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647418501,1,,5647418499,213,1.57,5647418495,141,30.7,5647418489,107,,5647418497,212,21.6,5647418493,140,68.8,5647418491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296513,62,1,1,5,28,5x54jbfk11lrsmipgsx7cdbai,1,68.8,30.7,2025-04-12T23:43:29.291Z,2025-04-12T23:43:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647418637,140,57.0,5647418635,56,Left,5647418649,213,1.87,5647418645,212,41.5,5647418641,141,89.0,5647418653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296573,63,1,1,5,31,5x54jbfk11lrsmipgsx7cdbai,1,57.0,89.0,2025-04-12T23:43:32.419Z,2025-04-12T23:43:37Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647419003,212,15.3,5647418999,140,71.4,5647419001,141,92.7,5647419005,213,0.16,5647418995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296605,64,1,1,5,37,5x54jbfk11lrsmipgsx7cdbai,1,67.3,71.4,2025-04-12T23:43:37.667Z,2025-04-12T23:43:40Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647419191,140,71.3,5647419193,141,66.6,5647419197,213,5.62,5647419189,56,Center,5647419195,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296611,65,1,1,5,39,5x54jbfk11lrsmipgsx7cdbai,0,71.3,66.6,2025-04-12T23:43:39.948Z,2025-04-12T23:43:41Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5647419243,212,6.9,5647419241,141,64.0,5647419245,213,6.03,5647419239,140,77.7,5647419235,168,,5647419237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296635,52,1,1,5,39,5qfq6cwtrgzd2szijivns7rjl,1,35.9,29.5,2025-04-12T23:43:40.247Z,2025-04-13T01:58:22Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647419429,56,Back,5647419435,212,4.4,5647419431,140,38.5,5647419437,213,0.89,5647419433,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296695,54,1,1,5,42,5qfq6cwtrgzd2szijivns7rjl,1,38.2,40.7,2025-04-12T23:43:42.898Z,2025-04-12T23:43:47Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647419709,141,54.8,5647419707,140,18.5,5647419713,212,22.8,5647419717,213,2.71,5647419705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296703,55,1,1,5,46,5qfq6cwtrgzd2szijivns7rjl,0,14.8,64.0,2025-04-12T23:43:47.223Z,2025-04-12T23:43:48Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647419811,236,,5647419739,157,,5647419745,141,79.4,5647419741,56,Back,5647419749,213,0.93,5647419813,233,66,5647419817,286,,5647419751,1,,5647419747,212,13.1,5647419743,140,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,
2800296713,66,74,1,5,46,5x54jbfk11lrsmipgsx7cdbai,1,82.7,10.1,2025-04-12T23:43:47.224Z,2025-04-13T02:00:37Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647419835,233,55,5647419803,56,Right,5647419805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296725,68,1,1,5,48,5x54jbfk11lrsmipgsx7cdbai,0,86.5,15.6,2025-04-12T23:43:49.347Z,2025-04-12T23:43:50Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647419869,212,8.8,5647419863,56,Center,5647419867,141,26.4,5647419871,213,0.98,5647419865,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296771,56,1,1,5,52,5qfq6cwtrgzd2szijivns7rjl,1,10.8,75.0,2025-04-12T23:43:53.183Z,2025-04-12T23:43:55Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647420165,141,84.2,5647420161,56,Back,5647420169,213,1.28,5647420167,212,6.5,5647420163,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800296777,57,1,1,5,54,5qfq6cwtrgzd2szijivns7rjl,0,13.0,87.4,2025-04-12T23:43:55.487Z,2025-04-12T23:43:56Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647420217,141,74.4,5647420213,56,Back,5647420211,157,,5647420223,1,,5647420215,140,37.7,5647420221,213,5.95,5647420219,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
