id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/8/value,qualifier/14/value
2822695141,36,1,1,2,33,aj8ytsr2ap33tod0hd8ofzaw9,1,36.2,56.9,2025-06-15T00:39:50.183Z,2025-06-15T00:39:52Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771417399,56,Back,5771417401,140,41.3,5771417407,213,5.16,5771417403,141,40.3,5771417405,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695151,37,1,1,2,35,aj8ytsr2ap33tod0hd8ofzaw9,1,43.1,43.3,2025-06-15T00:39:51.951Z,2025-06-15T00:39:53Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771417451,56,Center,5771417459,213,0.15,5771417457,212,11.5,5771417453,140,53.9,5771417455,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695163,38,1,1,2,36,aj8ytsr2ap33tod0hd8ofzaw9,1,55.1,45.5,2025-06-15T00:39:52.904Z,2025-06-15T00:39:54Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5771417517,141,31.0,5771417513,56,Center,5771417515,140,55.0,5771417521,213,4.70,5771417519,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695177,39,1,1,2,37,aj8ytsr2ap33tod0hd8ofzaw9,0,55.0,31.0,2025-06-15T00:39:54.615Z,2025-06-15T04:05:21Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771417575,213,0.74,5771417589,236,,5771417573,212,2.1,5771417567,56,Center,5771417595,286,,5771417569,140,56.5,5771417571,141,33.1,5771417591,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695167,35,74,1,2,37,2iwybwokic7nmr1t33abdbjoq,1,38.4,62.9,2025-06-15T00:39:54.616Z,2025-06-15T00:39:56Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771417533,285,,5771417611,233,39,5771417529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695189,36,1,1,2,39,2iwybwokic7nmr1t33abdbjoq,1,37.9,62.3,2025-06-15T00:39:56.482Z,2025-06-15T00:39:57Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771417675,140,39.5,5771417669,56,Back,5771417683,212,4.2,5771417679,141,56.7,5771417685,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695207,38,1,1,2,40,2iwybwokic7nmr1t33abdbjoq,1,39.5,56.7,2025-06-15T00:39:57.473Z,2025-06-15T00:39:58Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771417773,212,19.1,5771417775,213,1.27,5771417767,56,Back,5771417771,141,83.5,5771417769,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695255,39,1,1,2,42,2iwybwokic7nmr1t33abdbjoq,0,44.8,83.5,2025-06-15T00:39:58.763Z,2025-06-15T00:40:05Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771418019,213,5.33,5771418007,155,,5771418011,56,Right,5771418017,212,69.7,5771418013,140,83.0,5771418021,1,,5771418015,141,0.0,5771418009,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695259,40,5,1,2,48,2iwybwokic7nmr1t33abdbjoq,0,83.0,-0.5,2025-06-15T00:40:05.265Z,2025-06-15T01:41:28Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771418037,347,,5771418259,233,40,5771418035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695293,40,5,1,2,48,aj8ytsr2ap33tod0hd8ofzaw9,1,17.0,100.5,2025-06-15T00:40:05.265Z,2025-06-15T01:41:28Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771418223,347,,5771418221,56,Back,5771418247,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695459,41,1,1,3,6,aj8ytsr2ap33tod0hd8ofzaw9,0,17.6,100.0,2025-06-15T00:40:22.775Z,2025-06-15T00:40:27Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771419071,212,46.0,5771419079,1,,5771419061,107,,5771419075,213,6.04,5771419065,140,60.1,5771419067,141,85.3,5771419063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695521,42,1,1,3,12,2iwybwokic7nmr1t33abdbjoq,1,39.3,15.9,2025-06-15T00:40:29.002Z,2025-06-15T00:40:33Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771419375,141,33.8,5771419377,212,28.2,5771419373,140,15.1,5771419371,56,Back,5771419379,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695539,43,1,1,3,16,2iwybwokic7nmr1t33abdbjoq,1,15.2,35.1,2025-06-15T00:40:33.418Z,2025-06-15T00:40:35Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771419489,212,11.4,5771419491,213,5.48,5771419485,140,22.7,5771419487,141,23.0,5771419483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695563,44,1,1,3,19,2iwybwokic7nmr1t33abdbjoq,1,24.7,24.7,2025-06-15T00:40:35.714Z,2025-06-15T00:40:38Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771419611,213,5.45,5771419605,140,32.1,5771419603,56,Back,5771419607,141,12.1,5771419609,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695605,45,1,1,3,21,2iwybwokic7nmr1t33abdbjoq,1,29.7,14.2,2025-06-15T00:40:38.434Z,2025-06-15T00:40:44Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771419847,140,25.9,5771419845,56,Back,5771419853,213,1.89,5771419851,212,12.8,5771419849,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695637,46,1,1,3,27,2iwybwokic7nmr1t33abdbjoq,1,30.4,38.6,2025-06-15T00:40:44.362Z,2025-06-15T00:40:47Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771420017,56,Back,5771420021,141,69.4,5771420025,213,1.64,5771420023,212,21.0,5771420019,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695691,47,1,1,3,30,2iwybwokic7nmr1t33abdbjoq,1,30.6,76.5,2025-06-15T00:40:47.226Z,2025-06-15T00:40:52Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771420339,213,0.54,5771420333,140,52.4,5771420337,212,26.6,5771420331,56,Left,5771420335,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695715,48,1,1,3,35,2iwybwokic7nmr1t33abdbjoq,1,42.9,93.7,2025-06-15T00:40:51.970Z,2025-06-15T00:40:53Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771420443,140,36.8,5771420447,212,7.8,5771420441,56,Back,5771420445,141,87.1,5771420449,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695771,49,1,1,3,37,2iwybwokic7nmr1t33abdbjoq,1,37.4,84.0,2025-06-15T00:40:53.826Z,2025-06-15T00:40:59Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771420715,212,15.9,5771420709,56,Back,5771420717,213,4.23,5771420713,141,63.3,5771420711,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695777,50,1,1,3,42,2iwybwokic7nmr1t33abdbjoq,1,30.5,62.1,2025-06-15T00:40:59.266Z,2025-06-15T00:41:00Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771420755,140,42.8,5771420759,141,67.4,5771420763,212,13.4,5771420751,56,Back,5771420765,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695805,51,1,1,3,43,2iwybwokic7nmr1t33abdbjoq,1,42.8,67.4,2025-06-15T00:41:00.162Z,2025-06-15T00:41:03Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771420901,140,69.5,5771420899,56,Left,5771420905,212,30.0,5771420903,141,82.9,5771420907,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695797,42,83,1,3,46,aj8ytsr2ap33tod0hd8ofzaw9,0,40.7,21.6,2025-06-15T00:41:02.808Z,2025-06-15T00:41:05Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771421029,399,c0of0cn2tec0yn2vtwdqgxxpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695825,52,1,1,3,46,2iwybwokic7nmr1t33abdbjoq,1,70.3,84.1,2025-06-15T00:41:03.649Z,2025-06-15T00:41:05Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771420999,213,0.84,5771420995,141,92.1,5771420993,140,74.9,5771420997,212,7.3,5771420991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695843,43,83,1,3,50,aj8ytsr2ap33tod0hd8ofzaw9,0,38.7,9.2,2025-06-15T00:41:07.383Z,2025-06-15T00:41:10Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771421305,399,74bhj4xi5zgq6evsr4c766p04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695873,53,1,1,3,50,2iwybwokic7nmr1t33abdbjoq,1,69.3,92.6,2025-06-15T00:41:07.546Z,2025-06-15T00:41:09Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771421257,141,91.1,5771421253,56,Left,5771421261,213,3.28,5771421255,140,62.1,5771421259,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695881,54,1,1,3,52,2iwybwokic7nmr1t33abdbjoq,1,62.1,91.1,2025-06-15T00:41:09.513Z,2025-06-15T00:41:10Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771421299,212,8.0,5771421297,141,94.1,5771421293,56,Left,5771421295,140,69.5,5771421301,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695917,55,1,1,3,54,2iwybwokic7nmr1t33abdbjoq,0,66.8,95.3,2025-06-15T00:41:11.258Z,2025-06-15T00:41:12Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771421455,140,68.7,5771421457,141,88.7,5771421461,213,5.13,5771421453,56,Left,5771421459,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695913,44,8,1,3,55,aj8ytsr2ap33tod0hd8ofzaw9,1,37.6,16.4,2025-06-15T00:41:12.246Z,2025-06-15T00:41:12Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771421439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695929,45,1,1,3,57,aj8ytsr2ap33tod0hd8ofzaw9,0,36.5,8.5,2025-06-15T00:41:13.855Z,2025-06-15T00:41:14Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771421527,141,10.0,5771421531,213,0.42,5771421533,1,,5771421555,236,,5771421523,56,Back,5771421525,140,38.7,5771421529,212,2.5,5771421521,157,,5771421561,286,5771421557,233,,,,,,,,,,,,,,,,,,56,,,,,
2822695933,56,74,1,3,57,2iwybwokic7nmr1t33abdbjoq,1,67.3,92.9,2025-06-15T00:41:13.856Z,2025-06-15T01:41:55Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771421549,56,Left,5771421551,285,,5771421597,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696031,57,1,1,4,0,2iwybwokic7nmr1t33abdbjoq,1,68.8,87.3,2025-06-15T00:41:16.738Z,2025-06-15T00:56:17Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771422013,212,19.6,5771455513,4,,5771422015,213,0.12,5771422009,140,87.3,5771422007,56,Left,5771422011,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696003,46,83,1,4,2,aj8ytsr2ap33tod0hd8ofzaw9,0,8.0,7.1,2025-06-15T00:41:18.864Z,2025-06-15T00:41:23Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771422139,399,74bhj4xi5zgq6evsr4c766p04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696055,58,1,1,4,4,2iwybwokic7nmr1t33abdbjoq,1,90.8,93.7,2025-06-15T00:41:21.241Z,2025-06-15T00:41:23Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771422127,212,9.0,5771422123,140,82.5,5771422121,56,Left,5771422125,141,90.6,5771422129,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696085,59,1,1,4,6,2iwybwokic7nmr1t33abdbjoq,1,80.6,92.4,2025-06-15T00:41:23.353Z,2025-06-15T00:41:25Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771422261,140,68.5,5771422267,213,3.10,5771422263,141,93.1,5771422265,212,12.7,5771422259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696123,60,1,1,4,8,2iwybwokic7nmr1t33abdbjoq,1,68.5,93.1,2025-06-15T00:41:25.586Z,2025-06-15T00:41:28Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771422429,56,Left,5771422437,213,0.22,5771422431,140,75.0,5771422433,141,95.3,5771422435,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696135,61,1,1,4,12,2iwybwokic7nmr1t33abdbjoq,1,75.0,95.5,2025-06-15T00:41:28.785Z,2025-06-15T00:41:30Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771422499,212,6.8,5771422501,213,3.50,5771422495,140,68.9,5771422497,141,92.0,5771422493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696191,62,1,1,4,13,2iwybwokic7nmr1t33abdbjoq,1,68.9,92.0,2025-06-15T00:41:30.185Z,2025-06-15T00:41:34Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771422769,141,95.0,5771422771,212,8.0,5771422773,213,0.26,5771422767,140,76.3,5771422765,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696209,63,1,1,4,17,2iwybwokic7nmr1t33abdbjoq,1,74.0,94.4,2025-06-15T00:41:34.273Z,2025-06-15T00:41:36Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771422889,141,91.5,5771422885,56,Left,5771422893,213,4.66,5771422891,212,2.0,5771422887,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696215,64,61,1,4,19,2iwybwokic7nmr1t33abdbjoq,0,73.9,91.5,2025-06-15T00:41:36.067Z,2025-06-15T00:41:36Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771422901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696239,48,1,1,4,21,aj8ytsr2ap33tod0hd8ofzaw9,0,27.5,5.0,2025-06-15T00:41:38.238Z,2025-06-15T00:41:39Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771423039,212,19.4,5771423041,213,0.59,5771423037,141,20.9,5771423033,56,Back,5771423035,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696287,66,1,1,4,24,2iwybwokic7nmr1t33abdbjoq,1,56.8,74.0,2025-06-15T00:41:41.370Z,2025-06-15T00:41:44Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771423277,212,11.0,5771423273,140,59.3,5771423271,56,Left,5771423275,141,89.7,5771423279,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696323,67,1,1,4,27,2iwybwokic7nmr1t33abdbjoq,1,59.9,90.2,2025-06-15T00:41:44.553Z,2025-06-15T00:41:47Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771423461,141,79.1,5771423457,56,Left,5771423465,213,3.92,5771423463,212,10.8,5771423459,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696333,68,1,1,4,30,2iwybwokic7nmr1t33abdbjoq,1,52.6,79.1,2025-06-15T00:41:47.050Z,2025-06-15T00:41:48Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771423529,141,93.2,5771423531,212,11.8,5771423533,213,0.94,5771423525,56,Left,5771423527,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696363,69,1,1,4,31,2iwybwokic7nmr1t33abdbjoq,0,59.4,94.9,2025-06-15T00:41:48.401Z,2025-06-15T00:41:50Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771423687,56,Left,5771423695,213,0.26,5771423691,141,100.0,5771423693,212,16.7,5771423689,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696621,49,5,1,4,33,aj8ytsr2ap33tod0hd8ofzaw9,1,27.9,-1.3,2025-06-15T00:41:50.599Z,2025-06-15T01:41:28Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771425081,233,70,5771425041,56,Back,5771425043,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696369,70,5,1,4,33,2iwybwokic7nmr1t33abdbjoq,0,72.1,101.3,2025-06-15T00:41:50.599Z,2025-06-15T01:41:29Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771423713,56,Left,5771425105,233,49,5771423715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696651,50,1,1,4,56,aj8ytsr2ap33tod0hd8ofzaw9,0,33.2,0.0,2025-06-15T00:42:13.622Z,2025-06-15T00:42:17Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771425201,107,,5771425213,1,,5771425209,212,30.3,5771425205,140,60.6,5771425207,141,11.9,5771425203,56,Right,5771425211,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696661,71,44,1,4,59,2iwybwokic7nmr1t33abdbjoq,1,37.9,89.2,2025-06-15T00:42:16.581Z,2025-06-15T01:42:06Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771425241,56,Back,5771425305,233,51,5771425243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696657,51,44,1,4,59,aj8ytsr2ap33tod0hd8ofzaw9,0,62.1,10.8,2025-06-15T00:42:16.582Z,2025-06-15T01:42:06Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771425223,286,,5771425221,56,Right,5771425313,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696693,72,1,1,5,0,2iwybwokic7nmr1t33abdbjoq,0,35.5,91.1,2025-06-15T00:42:17.379Z,2025-06-15T00:45:42Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771425433,141,91.7,5771425437,213,0.03,5771425435,212,14.8,5771425429,56,Back,5771425431,140,49.6,5771425427,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696671,52,44,1,5,1,aj8ytsr2ap33tod0hd8ofzaw9,1,48.7,9.7,2025-06-15T00:42:18.341Z,2025-06-15T01:42:06Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771425503,233,73,5771425317,56,Back,5771425319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696697,73,44,1,5,1,2iwybwokic7nmr1t33abdbjoq,0,51.3,90.3,2025-06-15T00:42:18.342Z,2025-06-15T01:42:07Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771425463,56,Left,5771425477,286,,5771425473,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699225,81,1,1,5,1,aj8ytsr2ap33tod0hd8ofzaw9,0,46.0,12.7,2025-06-15T00:42:18.605Z,2025-06-15T04:05:23Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771442193,212,2.2,5771442191,141,11.9,5771442185,3,,5771442195,213,6.03,5771442187,56,Back,5771442189,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696727,74,61,1,5,2,2iwybwokic7nmr1t33abdbjoq,1,49.6,91.7,2025-06-15T00:42:19.178Z,2025-06-15T00:45:38Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771425653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696761,76,1,1,5,7,2iwybwokic7nmr1t33abdbjoq,1,62.4,88.2,2025-06-15T00:42:24.467Z,2025-06-15T00:42:26Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771425791,56,Left,5771425799,213,0.00,5771425797,212,26.7,5771425793,140,87.8,5771425795,141,88.2,5771425789,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696755,53,4,1,5,9,aj8ytsr2ap33tod0hd8ofzaw9,1,13.1,10.8,2025-06-15T00:42:26.367Z,2025-06-15T01:41:51Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771425827,56,Back,5771425825,13,,5771434761,295,,5771426099,233,77,5771425833,285,,5771425829,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822696769,77,4,1,5,9,2iwybwokic7nmr1t33abdbjoq,0,86.9,89.2,2025-06-15T00:42:26.368Z,2025-06-15T01:41:51Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771426069,286,,5771426061,13,,5771426067,152,,5771426063,295,,5771426133,233,53,5771426065,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697217,54,1,1,5,43,aj8ytsr2ap33tod0hd8ofzaw9,1,17.4,25.9,2025-06-15T00:43:00.134Z,2025-06-15T00:43:05Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5771428109,157,,5771428115,140,71.9,5771428121,213,6.03,5771428117,141,4.4,5771428113,56,Right,5771428107,5,,5771428119,212,59.1,5771428123,1,,5771428111,152,,,,,,,,,,,,,,,,,,,,,,,,,
2822697261,78,4,1,5,48,2iwybwokic7nmr1t33abdbjoq,1,32.0,95.4,2025-06-15T00:43:05.431Z,2025-06-15T00:43:16Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771428581,285,,5771428577,233,55,5771428539,152,,5771428831,294,,5771428537,56,Back,5771428535,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697221,55,4,1,5,48,aj8ytsr2ap33tod0hd8ofzaw9,0,68.0,4.6,2025-06-15T00:43:05.432Z,2025-06-15T00:43:16Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771428603,233,78,5771428195,286,,5771428193,152,,5771428189,294,,5771428187,13,,5771428191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697459,79,1,1,6,3,2iwybwokic7nmr1t33abdbjoq,1,35.6,94.4,2025-06-15T00:43:19.771Z,2025-06-15T00:43:26Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771429447,155,,5771429445,5,,5771429457,141,12.4,5771429461,213,5.37,5771429453,56,Right,5771429455,140,76.9,5771429459,212,70.6,5771429463,1,,5771429451,152,5771429449,196,,,,,,,,,,,,,,,,,,,,,,,
2822697465,80,1,1,6,9,2iwybwokic7nmr1t33abdbjoq,0,76.6,13.5,2025-06-15T00:43:26.345Z,2025-06-15T01:39:29Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771429505,56,Right,5771450651,213,3.25,5771450649,212,20.6,5771450645,140,57.1,5771450647,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697497,81,1,1,6,12,2iwybwokic7nmr1t33abdbjoq,1,58.6,6.3,2025-06-15T00:43:28.721Z,2025-06-15T00:43:31Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771429677,213,0.72,5771429673,141,19.2,5771429671,140,68.1,5771429669,56,Right,5771429675,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697501,82,61,1,6,14,2iwybwokic7nmr1t33abdbjoq,0,69.3,20.1,2025-06-15T00:43:31.057Z,2025-06-15T00:43:31Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771429681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697511,56,1,1,6,15,aj8ytsr2ap33tod0hd8ofzaw9,0,31.2,67.5,2025-06-15T00:43:31.781Z,2025-06-15T00:43:37Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771429767,213,0.31,5771429763,141,75.3,5771429765,212,17.4,5771429759,56,Back,5771429757,157,,5771429761,140,47.0,5771429769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697537,83,1,1,6,17,2iwybwokic7nmr1t33abdbjoq,1,47.7,22.9,2025-06-15T00:43:33.826Z,2025-06-15T00:43:34Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771429983,212,6.6,5771429985,213,0.01,5771429979,140,54.0,5771429977,56,Center,5771429981,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697567,84,1,1,6,17,2iwybwokic7nmr1t33abdbjoq,1,54.0,23.0,2025-06-15T00:43:34.530Z,2025-06-15T00:43:37Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771430135,140,43.2,5771430133,56,Back,5771430137,141,25.7,5771430141,213,2.98,5771430139,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697587,85,1,1,6,20,2iwybwokic7nmr1t33abdbjoq,1,57.0,37.9,2025-06-15T00:43:37.377Z,2025-06-15T00:43:40Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771430321,141,63.2,5771430317,56,Back,5771430319,140,45.1,5771430323,212,21.3,5771430325,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
