id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2813096059,37,1,1,3,13,224tl8u2smnbyliroayk69nt0,1,70.4,35.4,2025-05-10T23:39:48.173Z,2025-05-10T23:39:50Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718054715,140,50.2,5718054717,141,44.6,5718054713,56,Center,5718054721,213,2.85,5718054719,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096083,38,1,1,3,15,224tl8u2smnbyliroayk69nt0,1,50.4,44.5,2025-05-10T23:39:50.372Z,2025-05-10T23:39:53Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718054873,56,Center,5718054877,141,78.4,5718054875,140,63.4,5718054881,213,1.04,5718054879,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096105,39,1,1,3,18,224tl8u2smnbyliroayk69nt0,1,61.2,85.6,2025-05-10T23:39:53.532Z,2025-05-10T23:39:56Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718055013,213,3.58,5718055011,212,20.4,5718055009,141,73.0,5718055005,56,Back,5718055007,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096165,40,1,1,3,20,224tl8u2smnbyliroayk69nt0,1,44.3,76.7,2025-05-10T23:39:56.108Z,2025-05-10T23:40:01Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718055355,213,5.39,5718055351,141,63.6,5718055353,212,11.4,5718055347,140,51.1,5718055343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096181,41,1,1,3,26,224tl8u2smnbyliroayk69nt0,1,68.5,62.7,2025-05-10T23:40:01.380Z,2025-05-10T23:40:04Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718055415,141,80.6,5718055417,212,12.2,5718055411,56,Left,5718055413,140,67.7,5718055419,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096189,42,61,1,3,29,224tl8u2smnbyliroayk69nt0,0,70.9,75.3,2025-05-10T23:40:04.180Z,2025-05-10T23:40:04Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718055453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096293,24,1,1,3,34,83cpn99fh7ulkwe8nezy8a3mx,1,54.1,33.1,2025-05-10T23:40:09.536Z,2025-05-10T23:40:17Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718056059,56,Center,5718056067,213,5.94,5718056061,140,73.4,5718056063,141,22.5,5718056065,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096257,43,43,1,3,37,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-10T23:40:12.364Z,2025-05-11T00:36:09Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718271927,144,83,5718056209,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096299,25,4,1,3,42,83cpn99fh7ulkwe8nezy8a3mx,1,80.2,18.1,2025-05-10T23:40:17.264Z,2025-05-11T02:40:46Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718056095,56,Right,5718056093,13,,5718056097,152,,5718056485,233,45,5718700731,294,,5718056101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096357,45,4,1,3,42,224tl8u2smnbyliroayk69nt0,0,19.8,81.9,2025-05-10T23:40:17.265Z,2025-05-11T02:40:49Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718700867,294,,5718056491,233,25,5718056461,285,,5718056455,152,,5718056451,13,,5718056453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096415,46,43,1,3,55,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-10T23:40:30.516Z,2025-05-10T23:40:35Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718056773,250,0,5718056767,56,Back,5718056763,22,0,5718056765,71,0,5718056983,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096809,26,1,1,4,25,83cpn99fh7ulkwe8nezy8a3mx,0,83.6,12.5,2025-05-10T23:41:00.248Z,2025-05-10T23:41:02Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718059113,2,,5718059117,155,,5718059115,5,,5718059129,213,1.40,5718059119,152,,5718059125,141,52.2,5718059121,56,Center,5718059127,212,27.4,5718059123,140,,,,,,,,,,,88.1,,,,,,,,,,,,,,
2813096839,47,12,1,4,29,224tl8u2smnbyliroayk69nt0,1,12.7,49.7,2025-05-10T23:41:04.700Z,2025-05-11T00:36:26Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718059289,213,5.43,5718059277,140,27.8,5718059339,15,,5718059275,56,Back,5718059279,141,23.0,5718059283,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096903,27,1,1,4,31,83cpn99fh7ulkwe8nezy8a3mx,1,74.3,74.1,2025-05-10T23:41:06.872Z,2025-05-10T23:41:09Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718059629,140,57.8,5718059633,212,21.8,5718059631,141,54.6,5718059635,213,3.79,5718059627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096947,28,1,1,4,33,83cpn99fh7ulkwe8nezy8a3mx,1,61.7,67.5,2025-05-10T23:41:08.968Z,2025-05-10T23:41:12Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718059915,212,23.9,5718059913,141,32.5,5718059917,213,4.63,5718059909,56,Center,5718059911,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097015,29,1,1,4,37,83cpn99fh7ulkwe8nezy8a3mx,1,59.8,32.5,2025-05-10T23:41:12.208Z,2025-05-10T23:41:16Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718060273,212,18.7,5718060269,140,76.3,5718060271,141,22.2,5718060275,213,5.90,5718060267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096995,48,83,1,4,40,224tl8u2smnbyliroayk69nt0,0,30.8,63.0,2025-05-10T23:41:15.348Z,2025-05-10T23:41:19Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718060623,399,d2ny0huv78m4m6p65y8eou7oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097027,30,1,1,4,41,83cpn99fh7ulkwe8nezy8a3mx,0,78.1,29.2,2025-05-10T23:41:16.520Z,2025-05-10T23:41:17Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718060345,141,36.0,5718060343,140,79.7,5718060347,212,4.9,5718060341,56,Center,5718060349,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097065,49,12,1,4,42,224tl8u2smnbyliroayk69nt0,1,23.8,49.6,2025-05-10T23:41:17.900Z,2025-05-10T23:41:19Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718060565,140,37.0,5718060561,56,Back,5718060567,141,57.0,5718060569,212,14.7,5718060573,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097073,50,83,1,4,43,224tl8u2smnbyliroayk69nt0,0,36.3,56.3,2025-05-10T23:41:19.092Z,2025-05-11T00:36:55Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718061049,399,d2ny0huv78m4m6p65y8eou7oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097101,31,1,1,4,45,83cpn99fh7ulkwe8nezy8a3mx,1,75.9,31.2,2025-05-10T23:41:20.368Z,2025-05-10T23:41:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718060799,56,Right,5718060805,212,11.2,5718060807,213,4.10,5718060803,141,17.7,5718060801,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097129,32,1,1,4,47,83cpn99fh7ulkwe8nezy8a3mx,1,69.5,17.9,2025-05-10T23:41:22.663Z,2025-05-10T23:41:24Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718060939,140,88.9,5718060941,141,10.3,5718060943,212,21.0,5718060945,213,6.03,5718060937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097221,33,1,1,4,52,83cpn99fh7ulkwe8nezy8a3mx,1,84.1,6.2,2025-05-10T23:41:27.560Z,2025-05-10T23:41:29Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718061375,212,7.0,5718061369,56,Right,5718061377,213,3.17,5718061373,141,5.9,5718061371,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097231,34,1,1,4,53,83cpn99fh7ulkwe8nezy8a3mx,0,77.4,5.9,2025-05-10T23:41:29.104Z,2025-05-10T23:41:29Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718061437,140,79.9,5718061443,213,1.32,5718061435,56,Right,5718061441,212,10.4,5718061439,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097327,52,1,1,4,56,224tl8u2smnbyliroayk69nt0,1,33.9,84.4,2025-05-10T23:41:32.140Z,2025-05-10T23:41:37Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718061967,56,Left,5718061975,213,0.10,5718061973,212,21.6,5718061969,140,54.4,5718061971,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097333,53,3,1,5,2,224tl8u2smnbyliroayk69nt0,0,56.8,92.4,2025-05-10T23:41:37.437Z,2025-05-10T23:41:45Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718062005,286,,5718062291,233,35,5718062003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097377,35,7,1,5,2,83cpn99fh7ulkwe8nezy8a3mx,1,43.2,7.6,2025-05-10T23:41:37.438Z,2025-05-10T23:41:47Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718062225,56,Back,5718062223,167,,5718062227,285,,5718062257,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097437,36,5,1,5,3,83cpn99fh7ulkwe8nezy8a3mx,0,51.6,-0.9,2025-05-10T23:41:38.660Z,2025-05-11T02:04:35Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718063135,233,54,5718062543,56,Right,5718062545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097527,54,5,1,5,3,224tl8u2smnbyliroayk69nt0,1,48.4,100.9,2025-05-10T23:41:38.660Z,2025-05-11T02:04:35Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718063037,56,Back,5718063095,233,36,5718063039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097573,55,1,1,5,18,224tl8u2smnbyliroayk69nt0,1,50.2,100.0,2025-05-10T23:41:53.653Z,2025-05-10T23:41:56Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718063289,140,27.1,5718063299,1,,5718063285,107,,5718063295,212,27.2,5718063293,141,83.8,5718063287,56,Back,5718063297,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097601,56,1,1,5,21,224tl8u2smnbyliroayk69nt0,1,27.1,83.8,2025-05-10T23:41:56.460Z,2025-05-10T23:41:59Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718063491,56,Back,5718063497,212,18.5,5718063493,140,23.3,5718063495,141,57.2,5718063499,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097639,57,1,1,5,24,224tl8u2smnbyliroayk69nt0,1,25.0,53.3,2025-05-10T23:41:59.620Z,2025-05-10T23:42:03Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718063717,1,,5718063713,212,33.4,5718063711,141,7.7,5718063709,140,36.7,5718063715,213,5.09,5718063707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097677,58,1,1,5,27,224tl8u2smnbyliroayk69nt0,1,41.8,13.1,2025-05-10T23:42:02.956Z,2025-05-10T23:42:05Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718063975,213,2.70,5718063969,140,30.0,5718063971,141,21.8,5718063973,212,13.7,5718063967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097743,59,1,1,5,30,224tl8u2smnbyliroayk69nt0,0,28.9,21.8,2025-05-10T23:42:05.468Z,2025-05-10T23:42:09Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718064319,56,Right,5718064321,140,75.2,5718064327,213,6.18,5718064323,141,14.7,5718064325,212,48.9,5718064317,155,,5718064329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097799,38,1,1,5,35,83cpn99fh7ulkwe8nezy8a3mx,1,27.3,83.8,2025-05-10T23:42:10.943Z,2025-05-10T23:42:13Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718064647,141,60.9,5718064643,56,Back,5718064645,140,13.2,5718064651,213,3.95,5718064649,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097859,39,1,1,5,38,83cpn99fh7ulkwe8nezy8a3mx,0,13.2,60.9,2025-05-10T23:42:13.695Z,2025-05-10T23:42:19Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,5718064961,213,0.05,5718064963,1,,5718064959,212,63.0,5718064951,157,,5718064957,141,65.8,5718064953,56,Center,5718064955,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097849,60,44,1,5,41,224tl8u2smnbyliroayk69nt0,1,40.3,28.4,2025-05-10T23:42:17.148Z,2025-05-11T02:03:20Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718065167,285,,5718065161,233,40,5718064897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097861,40,44,1,5,41,83cpn99fh7ulkwe8nezy8a3mx,0,59.7,71.6,2025-05-10T23:42:17.149Z,2025-05-11T02:03:20Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718065197,233,60,5718065001,286,,5718064999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097865,61,1,1,5,42,224tl8u2smnbyliroayk69nt0,0,62.8,18.6,2025-05-10T23:42:17.484Z,2025-05-11T00:37:30Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718065019,3,,5718065029,213,5.82,5718065027,212,12.8,5718065023,140,73.7,5718065021,56,Right,5718065025,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097875,62,43,1,5,44,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-10T23:42:19.229Z,2025-05-11T00:37:18Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,5718065073,286,0,5718065071,56,Right,5718065423,233,41,5718275661,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097917,41,43,1,5,44,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-10T23:42:19.230Z,2025-05-11T00:37:29Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718065335,285,0,5718065333,56,Back,5718276231,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097947,42,1,1,5,46,83cpn99fh7ulkwe8nezy8a3mx,0,30.3,83.6,2025-05-10T23:42:22.119Z,2025-05-11T00:37:15Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718065495,1,,5718065491,212,47.0,5718065493,213,0.03,5718065481,157,,5718065487,140,75.0,5718065483,56,Left,5718065489,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097951,63,12,1,5,48,224tl8u2smnbyliroayk69nt0,1,27.4,26.8,2025-05-10T23:42:23.620Z,2025-05-10T23:44:00Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718065511,140,35.1,5718065509,56,Back,5718065513,141,18.6,5718065517,213,5.68,5718065515,212,9.8,5718065545,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098001,65,1,1,5,52,224tl8u2smnbyliroayk69nt0,1,35.1,18.6,2025-05-10T23:42:27.709Z,2025-05-11T00:38:39Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718065783,141,23.3,5718065787,213,0.33,5718065781,140,44.1,5718065785,212,10.0,5718065779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098053,66,1,1,5,55,224tl8u2smnbyliroayk69nt0,1,42.0,23.4,2025-05-10T23:42:30.836Z,2025-05-10T23:42:33Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718066065,213,3.67,5718066061,212,15.6,5718066055,56,Back,5718066057,140,29.1,5718066059,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098077,67,1,1,5,57,224tl8u2smnbyliroayk69nt0,1,28.8,15.8,2025-05-10T23:42:32.805Z,2025-05-10T23:42:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718066183,213,1.81,5718066181,212,27.7,5718066179,141,55.4,5718066177,140,22.5,5718066175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098133,68,1,1,5,59,224tl8u2smnbyliroayk69nt0,1,20.5,56.0,2025-05-10T23:42:34.908Z,2025-05-10T23:42:38Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718066407,56,Back,5718066415,213,1.54,5718066413,212,14.7,5718066409,140,20.9,5718066411,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098163,69,1,1,6,3,224tl8u2smnbyliroayk69nt0,0,15.7,87.7,2025-05-10T23:42:38.517Z,2025-05-10T23:42:42Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718066575,56,Center,5718066573,157,,5718066577,140,61.7,5718066583,213,6.11,5718066581,212,49.1,5718066585,1,,5718066579,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098205,43,44,1,6,5,83cpn99fh7ulkwe8nezy8a3mx,1,40.3,26.6,2025-05-10T23:42:40.971Z,2025-05-11T02:03:21Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718066807,56,Back,5718066809,285,,5718066817,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098169,70,44,1,6,5,224tl8u2smnbyliroayk69nt0,0,59.7,73.4,2025-05-10T23:42:40.972Z,2025-05-11T02:03:21Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718066607,56,Center,5718066609,286,,5718066833,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098219,44,1,1,6,6,83cpn99fh7ulkwe8nezy8a3mx,0,43.8,29.5,2025-05-10T23:42:41.927Z,2025-05-11T02:03:55Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718066885,141,29.5,5718066881,56,Center,5718066887,212,27.3,5718066883,140,69.8,5718067149,3,,5718066889,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098255,71,1,1,6,9,224tl8u2smnbyliroayk69nt0,1,48.0,76.1,2025-05-10T23:42:44.436Z,2025-05-10T23:42:46Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718067103,213,3.44,5718067101,212,17.6,5718067097,140,32.0,5718067095,56,Back,5718067099,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098273,72,1,1,6,11,224tl8u2smnbyliroayk69nt0,1,32.5,69.0,2025-05-10T23:42:46.757Z,2025-05-10T23:42:48Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718067199,213,1.08,5718067191,56,Back,5718067197,212,16.2,5718067193,140,39.8,5718067195,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098313,45,45,1,6,13,83cpn99fh7ulkwe8nezy8a3mx,0,58.0,11.5,2025-05-10T23:42:48.588Z,2025-05-11T01:51:25Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718067463,233,73,5718067405,56,Right,5718067407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098307,73,3,1,6,13,224tl8u2smnbyliroayk69nt0,1,42.0,88.5,2025-05-10T23:42:48.588Z,2025-05-11T01:51:25Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718067443,233,45,5718067371,56,Back,5718067373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098333,74,1,1,6,15,224tl8u2smnbyliroayk69nt0,1,37.8,77.3,2025-05-10T23:42:50.949Z,2025-05-10T23:42:52Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718067545,213,5.02,5718067537,56,Back,5718067543,212,14.8,5718067541,141,56.6,5718067539,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098383,75,1,1,6,16,224tl8u2smnbyliroayk69nt0,1,42.0,59.3,2025-05-10T23:42:51.580Z,2025-05-10T23:42:55Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718067755,213,3.14,5718067751,141,59.4,5718067753,212,14.2,5718067747,56,Back,5718067749,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098421,76,1,1,6,20,224tl8u2smnbyliroayk69nt0,1,29.7,57.9,2025-05-10T23:42:55.244Z,2025-05-10T23:42:57Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718067895,140,31.1,5718067893,56,Back,5718067897,141,34.9,5718067899,212,15.7,5718067901,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098449,77,1,1,6,22,224tl8u2smnbyliroayk69nt0,1,32.2,33.1,2025-05-10T23:42:57.564Z,2025-05-10T23:43:00Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718068049,56,Back,5718068055,212,11.2,5718068057,213,1.90,5718068053,141,48.7,5718068051,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098461,78,1,1,6,24,224tl8u2smnbyliroayk69nt0,1,25.0,48.2,2025-05-10T23:42:59.844Z,2025-05-10T23:43:00Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718068107,140,39.4,5718068105,56,Back,5718068113,213,6.16,5718068111,212,15.2,5718068109,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098469,79,1,1,6,25,224tl8u2smnbyliroayk69nt0,1,39.4,45.5,2025-05-10T23:43:00.588Z,2025-05-10T23:43:10Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718068153,213,3.18,5718068151,212,13.0,5718068147,140,27.0,5718068145,56,Back,5718068203,156,,5718068149,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098669,80,1,1,6,34,224tl8u2smnbyliroayk69nt0,1,34.7,49.9,2025-05-10T23:43:09.804Z,2025-05-10T23:43:14Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718069339,212,13.3,5718069333,56,Back,5718069337,141,30.7,5718069335,140,37.1,5718069341,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098713,81,1,1,6,38,224tl8u2smnbyliroayk69nt0,1,46.0,33.0,2025-05-10T23:43:14.093Z,2025-05-10T23:43:18Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718069589,140,53.8,5718069587,56,Center,5718069593,212,17.9,5718069591,141,56.4,5718069595,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098727,82,1,1,6,43,224tl8u2smnbyliroayk69nt0,1,55.9,51.6,2025-05-10T23:43:18.284Z,2025-05-10T23:43:20Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718069717,56,Back,5718069723,212,20.6,5718069721,141,24.3,5718069725,213,4.27,5718069719,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098757,83,1,1,6,45,224tl8u2smnbyliroayk69nt0,1,47.7,24.1,2025-05-10T23:43:20.204Z,2025-05-10T23:43:24Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718069927,56,Right,5718069931,141,7.4,5718069933,212,15.6,5718069935,213,5.47,5718069929,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098779,84,1,1,6,49,224tl8u2smnbyliroayk69nt0,1,61.3,9.1,2025-05-10T23:43:24.180Z,2025-05-10T23:43:26Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718070057,141,13.4,5718070053,140,38.6,5718070067,213,3.02,5718070063,212,24.0,5718070049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098809,85,1,1,6,51,224tl8u2smnbyliroayk69nt0,1,43.1,15.8,2025-05-10T23:43:26.221Z,2025-05-10T23:43:29Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718070249,56,Center,5718070253,141,25.6,5718070257,213,0.54,5718070251,140,53.7,5718070255,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098863,86,1,1,6,53,224tl8u2smnbyliroayk69nt0,1,53.7,25.6,2025-05-10T23:43:29.012Z,2025-05-10T23:43:33Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718070519,141,7.6,5718070523,213,5.94,5718070521,212,36.8,5718070525,1,,5718070515,56,Right,5718070517,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098881,87,1,1,6,58,224tl8u2smnbyliroayk69nt0,1,89.6,8.3,2025-05-10T23:43:33.621Z,2025-05-11T02:15:01Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,1.0,5718070649,141,40.9,5718070655,213,1.85,5718070653,212,23.1,5718070647,140,83.5,5718070645,56,Center,5718071533,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
