id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2821668769,20,1,1,3,13,b1rpb2ox52uxcmjrsnqd95pk5,1,21.7,80.5,2025-06-07T23:10:27.769Z,2025-06-07T23:10:30Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765681623,212,7.3,5765681619,140,22.0,5765681625,213,1.53,5765681617,56,Back,5765681621,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668779,21,1,1,3,15,b1rpb2ox52uxcmjrsnqd95pk5,1,22.0,91.2,2025-06-07T23:10:29.929Z,2025-06-07T23:10:31Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765681669,140,16.8,5765681675,213,3.52,5765681673,212,5.9,5765681671,141,88.0,5765681667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668797,22,1,1,3,16,b1rpb2ox52uxcmjrsnqd95pk5,0,16.8,88.0,2025-06-07T23:10:30.985Z,2025-06-07T23:10:34Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765681783,213,6.26,5765681775,56,Back,5765681779,141,86.9,5765681785,1,,5765681773,157,,5765681777,140,47.0,5765681781,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668795,40,61,1,3,19,224tl8u2smnbyliroayk69nt0,0,66.5,16.8,2025-06-07T23:10:33.772Z,2025-06-07T23:10:33Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765681747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668819,23,5,1,3,20,b1rpb2ox52uxcmjrsnqd95pk5,1,31.7,101.2,2025-06-07T23:10:34.892Z,2025-06-08T01:32:58Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765681901,233,41,5765681891,56,Back,5765681893,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668803,41,5,1,3,20,224tl8u2smnbyliroayk69nt0,0,68.3,-1.2,2025-06-07T23:10:34.892Z,2025-06-08T01:32:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765681905,233,23,5765681801,56,Right,5765681803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668833,24,1,1,3,25,b1rpb2ox52uxcmjrsnqd95pk5,1,42.3,100.0,2025-06-07T23:10:40.449Z,2025-06-07T23:10:44Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765681985,213,3.82,5765681979,140,30.5,5765681975,107,,5765681983,212,16.0,5765681981,141,86.6,5765681977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668851,25,1,1,3,29,b1rpb2ox52uxcmjrsnqd95pk5,1,31.0,78.5,2025-06-07T23:10:44.377Z,2025-06-07T23:10:47Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765682097,141,77.8,5765682095,140,41.2,5765682099,212,10.7,5765682093,56,Back,5765682101,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668841,42,43,1,3,31,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-07T23:10:45.763Z,2025-06-07T23:10:52Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765682201,144,83,5765682115,399,3ldhrzekr0tztaxr3sc8mmg2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668853,26,4,1,3,32,b1rpb2ox52uxcmjrsnqd95pk5,1,41.2,74.0,2025-06-07T23:10:47.058Z,2025-06-08T00:08:36Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765682107,56,Back,5765682111,265,,5765682105,13,,5765682109,152,,5765682113,286,,5765682179,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668855,43,4,1,3,32,224tl8u2smnbyliroayk69nt0,0,58.8,26.0,2025-06-07T23:10:47.059Z,2025-06-08T00:08:36Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5765682175,265,,5765682183,233,26,5765682173,152,,5765682169,13,,5765682177,285,,5765682171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668973,27,1,1,3,51,b1rpb2ox52uxcmjrsnqd95pk5,1,36.7,74.4,2025-06-07T23:11:05.739Z,2025-06-07T23:11:08Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765682781,56,Back,5765682787,212,12.9,5765682777,5,,5765682785,141,92.3,5765682779,152,,5765682783,140,32.6,5765682789,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668993,28,1,1,3,54,b1rpb2ox52uxcmjrsnqd95pk5,0,34.0,92.7,2025-06-07T23:11:08.657Z,2025-06-07T23:11:11Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765682871,140,73.7,5765682877,213,6.26,5765682869,56,Left,5765682867,155,,5765682875,212,41.7,5765682873,141,91.1,5765682879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669007,44,12,1,3,57,224tl8u2smnbyliroayk69nt0,1,27.4,32.5,2025-06-07T23:11:12.580Z,2025-06-08T01:23:47Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765682947,141,26.8,5765682951,213,5.83,5765683837,15,,5765682949,212,8.8,5765682943,56,Back,5765682945,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669017,46,1,1,3,59,224tl8u2smnbyliroayk69nt0,1,34.9,26.8,2025-06-07T23:11:14.013Z,2025-06-07T23:11:15Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5765683003,141,23.4,5765683005,212,6.9,5765682999,56,Back,5765683007,213,3.48,5765683001,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669025,47,1,1,4,0,224tl8u2smnbyliroayk69nt0,0,28.6,23.3,2025-06-07T23:11:15.139Z,2025-06-07T23:11:18Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765683063,140,69.8,5765683069,213,0.20,5765683065,141,36.1,5765683071,1,,5765683059,157,,5765683061,56,Center,5765683067,212,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669041,29,44,1,4,3,b1rpb2ox52uxcmjrsnqd95pk5,1,34.1,71.2,2025-06-07T23:11:17.747Z,2025-06-08T00:08:57Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765683127,285,,5765683149,233,48,5765683125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669029,48,44,1,4,3,224tl8u2smnbyliroayk69nt0,0,65.9,28.8,2025-06-07T23:11:17.748Z,2025-06-08T00:08:57Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765683085,56,Center,5765683087,286,,5765683161,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669043,30,61,1,4,3,b1rpb2ox52uxcmjrsnqd95pk5,1,40.7,83.2,2025-06-07T23:11:18.605Z,2025-06-07T23:11:19Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765683133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669073,32,1,1,4,6,b1rpb2ox52uxcmjrsnqd95pk5,1,28.6,73.5,2025-06-07T23:11:21.153Z,2025-06-07T23:11:24Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765683353,212,23.4,5765683347,56,Back,5765683355,213,4.07,5765683351,141,45.8,5765683349,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669099,33,1,1,4,10,b1rpb2ox52uxcmjrsnqd95pk5,0,14.1,39.7,2025-06-07T23:11:24.753Z,2025-06-08T01:23:49Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765683511,157,,5765683517,141,22.5,5765683523,1,,5765683521,213,6.06,5765683519,212,53.7,5765683513,56,Center,5765683515,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669117,49,1,1,4,12,224tl8u2smnbyliroayk69nt0,1,47.4,72.4,2025-06-07T23:11:27.124Z,2025-06-07T23:11:30Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765683631,56,Center,5765683637,212,14.9,5765683635,141,75.7,5765683639,213,0.15,5765683633,140,61.4,5765683629,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669123,50,1,1,4,16,224tl8u2smnbyliroayk69nt0,0,61.4,75.7,2025-06-07T23:11:30.652Z,2025-06-07T23:11:31Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765683689,1,,5765683683,141,100.0,5765683679,56,Back,5765683685,212,32.7,5765683677,157,,5765683681,140,34.8,5765683687,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669191,34,5,1,4,16,b1rpb2ox52uxcmjrsnqd95pk5,1,63.8,-0.8,2025-06-07T23:11:31.137Z,2025-06-08T01:32:59Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765684075,56,Right,5765684095,233,51,5765684077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669127,51,5,1,4,16,224tl8u2smnbyliroayk69nt0,0,36.2,100.8,2025-06-07T23:11:31.137Z,2025-06-08T01:33:00Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765684109,233,34,5765683707,56,Back,5765683709,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669207,35,1,1,4,27,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,0.0,2025-06-07T23:11:42.137Z,2025-06-07T23:11:45Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765684195,213,2.70,5765684187,56,Back,5765684193,212,20.1,5765684185,107,,5765684191,141,11.4,5765684189,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669239,36,1,1,4,30,b1rpb2ox52uxcmjrsnqd95pk5,1,47.0,13.5,2025-06-07T23:11:45.139Z,2025-06-07T23:11:50Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765684371,213,1.68,5765684367,141,79.6,5765684361,196,,5765684363,56,Back,5765684369,212,45.2,5765684365,140,42.3,5765684373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669251,37,1,1,4,35,b1rpb2ox52uxcmjrsnqd95pk5,0,49.8,82.6,2025-06-07T23:11:50.521Z,2025-06-07T23:11:54Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765684439,56,Center,5765684447,213,5.36,5765684441,140,74.3,5765684445,212,42.9,5765684443,141,32.1,5765684449,1,,5765684437,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669271,52,1,1,4,39,224tl8u2smnbyliroayk69nt0,0,27.8,67.8,2025-06-07T23:11:54.236Z,2025-06-08T01:23:49Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765684567,141,52.1,5765684561,157,,5765684571,213,6.00,5765684565,140,63.2,5765684573,1,,5765684563,56,Center,5765684569,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669291,38,1,1,4,45,b1rpb2ox52uxcmjrsnqd95pk5,1,45.3,52.8,2025-06-07T23:11:59.665Z,2025-06-07T23:12:01Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765684679,212,8.9,5765684673,56,Center,5765684675,140,53.7,5765684681,213,0.14,5765684671,3,,5765684677,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669297,39,44,1,4,46,b1rpb2ox52uxcmjrsnqd95pk5,1,50.6,47.8,2025-06-07T23:12:01.210Z,2025-06-07T23:12:06Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765684715,233,53,5765684755,286,,5765684711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669295,53,44,1,4,46,224tl8u2smnbyliroayk69nt0,0,49.4,52.2,2025-06-07T23:12:01.211Z,2025-06-07T23:12:09Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765684703,56,Back,5765684725,233,39,5765684723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669335,40,1,1,4,47,b1rpb2ox52uxcmjrsnqd95pk5,0,53.7,54.6,2025-06-07T23:12:01.785Z,2025-06-08T01:23:51Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765684931,56,Center,5765684937,212,2.5,5765684933,140,51.4,5765684939,213,3.39,5765684935,141,53.7,5765684929,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669299,54,61,1,4,47,224tl8u2smnbyliroayk69nt0,1,51.5,57.0,2025-06-07T23:12:02.433Z,2025-06-08T01:23:50Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765684719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669341,41,1,1,4,48,b1rpb2ox52uxcmjrsnqd95pk5,1,44.8,61.8,2025-06-07T23:12:03.578Z,2025-06-07T23:12:08Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765684959,212,16.3,5765684953,56,Back,5765684955,140,38.9,5765684957,141,83.9,5765684961,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669349,42,1,1,4,49,b1rpb2ox52uxcmjrsnqd95pk5,1,38.9,83.9,2025-06-07T23:12:04.393Z,2025-06-07T23:12:08Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765684975,140,27.4,5765684973,56,Back,5765684979,212,13.5,5765684977,141,75.0,5765684981,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669375,43,1,1,4,54,b1rpb2ox52uxcmjrsnqd95pk5,1,26.9,75.3,2025-06-07T23:12:08.882Z,2025-06-07T23:12:11Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765685099,140,34.7,5765685101,141,76.7,5765685097,56,Back,5765685103,212,8.2,5765685105,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669395,44,1,1,4,56,b1rpb2ox52uxcmjrsnqd95pk5,0,37.5,76.4,2025-06-07T23:12:11.369Z,2025-06-07T23:12:14Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765685219,56,Center,5765685221,140,90.6,5765685227,213,6.24,5765685225,212,55.8,5765685223,141,72.9,5765685229,1,,5765685217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669449,56,1,1,5,1,224tl8u2smnbyliroayk69nt0,1,11.7,31.8,2025-06-07T23:12:15.772Z,2025-06-07T23:12:20Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5765685467,140,19.3,5765685471,212,22.0,5765685465,56,Back,5765685475,213,1.20,5765685469,141,62.0,5765685463,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669467,57,1,1,5,6,224tl8u2smnbyliroayk69nt0,1,21.9,64.6,2025-06-07T23:12:20.692Z,2025-06-07T23:12:24Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765685615,56,Back,5765685621,141,84.7,5765685629,213,1.22,5765685625,212,14.6,5765685617,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669481,58,1,1,5,9,224tl8u2smnbyliroayk69nt0,0,27.9,85.4,2025-06-07T23:12:23.853Z,2025-06-07T23:12:26Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765685709,56,Left,5765685711,140,75.3,5765685717,213,6.26,5765685715,212,49.8,5765685719,1,,5765685713,141,83.8,5765685707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669495,45,12,1,5,13,b1rpb2ox52uxcmjrsnqd95pk5,1,35.4,11.1,2025-06-07T23:12:27.948Z,2025-06-07T23:12:29Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765685805,212,10.9,5765685799,56,Back,5765685803,141,10.3,5765685809,15,,5765685807,213,6.23,5765685801,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669503,59,61,1,5,15,224tl8u2smnbyliroayk69nt0,0,70.0,79.6,2025-06-07T23:12:30.084Z,2025-06-08T00:09:58Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765685877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669603,47,2,1,5,17,b1rpb2ox52uxcmjrsnqd95pk5,1,48.0,10.9,2025-06-07T23:12:31.658Z,2025-06-07T23:13:56Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765686365,140,62.7,5765686397,7,8d6e9axgsli468lnomdbcgu6t,5765686369,141,19.7,5765686399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669619,60,55,1,5,17,224tl8u2smnbyliroayk69nt0,1,37.0,68.7,2025-06-07T23:12:31.659Z,2025-06-08T00:09:52Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765731603,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669691,61,1,1,5,33,224tl8u2smnbyliroayk69nt0,1,38.6,66.4,2025-06-07T23:12:48.444Z,2025-06-07T23:12:53Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765686755,5,,5765686759,56,Back,5765686761,140,44.4,5765686767,213,1.19,5765686765,212,16.5,5765686763,141,88.9,5765686757,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669701,62,1,1,5,38,224tl8u2smnbyliroayk69nt0,1,47.3,85.9,2025-06-07T23:12:52.932Z,2025-06-07T23:12:56Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765686837,212,14.8,5765686831,56,Back,5765686833,140,36.6,5765686839,213,3.85,5765686835,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669711,63,1,1,5,41,224tl8u2smnbyliroayk69nt0,1,36.2,60.5,2025-06-07T23:12:56.109Z,2025-06-07T23:12:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765686881,140,49.8,5765686887,213,5.14,5765686889,1,,5765686883,141,14.1,5765686879,56,Back,5765686885,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669743,64,1,1,5,44,224tl8u2smnbyliroayk69nt0,1,51.4,15.3,2025-06-07T23:12:59.077Z,2025-06-07T23:13:02Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765687045,141,26.4,5765687043,140,57.2,5765687049,213,0.89,5765687047,212,9.7,5765687041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669769,65,1,1,5,47,224tl8u2smnbyliroayk69nt0,1,57.2,26.2,2025-06-07T23:13:02.141Z,2025-06-07T23:13:04Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5765687161,56,Back,5765687167,212,17.7,5765687165,141,25.2,5765687163,140,40.4,5765687169,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669781,66,1,1,5,50,224tl8u2smnbyliroayk69nt0,1,40.4,25.2,2025-06-07T23:13:04.653Z,2025-06-07T23:13:05Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765687217,212,22.2,5765687211,56,Back,5765687215,141,57.0,5765687213,140,35.6,5765687219,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669793,67,1,1,5,50,224tl8u2smnbyliroayk69nt0,1,35.6,57.0,2025-06-07T23:13:05.525Z,2025-06-07T23:13:07Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765687269,212,15.8,5765687263,140,47.8,5765687261,56,Back,5765687267,141,43.4,5765687271,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669817,68,1,1,5,52,224tl8u2smnbyliroayk69nt0,1,47.8,43.4,2025-06-07T23:13:06.830Z,2025-06-07T23:13:09Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765687427,212,12.6,5765687421,56,Back,5765687425,141,33.9,5765687429,213,3.68,5765687423,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669845,69,1,1,5,55,224tl8u2smnbyliroayk69nt0,1,39.3,40.0,2025-06-07T23:13:09.700Z,2025-06-07T23:13:13Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765687605,212,32.5,5765687603,141,87.7,5765687609,1,,5765687599,56,Back,5765687607,213,1.50,5765687601,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669863,70,1,1,5,58,224tl8u2smnbyliroayk69nt0,0,41.7,87.2,2025-06-07T23:13:13.373Z,2025-06-07T23:13:15Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765687677,140,48.8,5765687681,212,8.0,5765687683,213,5.91,5765687675,56,Back,5765687679,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669885,50,50,1,6,3,b1rpb2ox52uxcmjrsnqd95pk5,1,61.7,24.2,2025-06-07T23:13:18.251Z,2025-06-07T23:13:25Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765687797,56,Center,5765687839,233,71,5765687799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669889,71,7,1,6,3,224tl8u2smnbyliroayk69nt0,0,38.3,75.8,2025-06-07T23:13:18.252Z,2025-06-08T00:09:21Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5765687817,233,50,5765687815,285,,5765687813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669887,51,61,1,6,4,b1rpb2ox52uxcmjrsnqd95pk5,1,65.3,27.3,2025-06-07T23:13:19.035Z,2025-06-07T23:14:58Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765687805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669917,73,1,1,6,6,224tl8u2smnbyliroayk69nt0,1,45.0,74.4,2025-06-07T23:13:21.077Z,2025-06-07T23:13:25Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765688019,213,5.96,5765688009,141,65.7,5765688015,212,18.8,5765688005,140,62.0,5765688001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669945,74,1,1,6,10,224tl8u2smnbyliroayk69nt0,1,66.0,69.9,2025-06-07T23:13:25.557Z,2025-06-07T23:13:28Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765688107,56,Left,5765688115,213,1.02,5765688113,212,11.0,5765688111,141,83.6,5765688109,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669949,75,1,1,6,14,224tl8u2smnbyliroayk69nt0,1,78.2,75.0,2025-06-07T23:13:28.670Z,2025-06-07T23:13:30Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765688137,141,82.9,5765688141,213,0.42,5765688139,212,13.3,5765688133,56,Left,5765688135,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669951,76,1,1,6,15,224tl8u2smnbyliroayk69nt0,0,92.2,82.6,2025-06-07T23:13:29.925Z,2025-06-07T23:13:30Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765688145,2,,5765688157,213,4.86,5765688151,140,94.1,5765688149,56,Center,5765688153,141,63.1,5765688147,155,,5765688155,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669973,52,61,1,6,18,b1rpb2ox52uxcmjrsnqd95pk5,1,20.2,33.7,2025-06-07T23:13:32.770Z,2025-06-08T01:23:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765688253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669989,54,4,1,6,20,b1rpb2ox52uxcmjrsnqd95pk5,1,22.4,11.9,2025-06-07T23:13:35.323Z,2025-06-08T00:08:36Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765688423,233,77,5765688347,152,,5765688345,56,Back,5765688349,265,,5765688351,285,,5765688343,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669995,77,4,1,6,20,224tl8u2smnbyliroayk69nt0,0,77.6,88.1,2025-06-07T23:13:35.324Z,2025-06-08T00:08:37Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765688413,152,,5765688415,265,,5765688427,233,54,5765688409,13,,5765688417,286,,5765688411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670227,55,1,1,7,1,b1rpb2ox52uxcmjrsnqd95pk5,1,26.5,11.0,2025-06-07T23:14:15.762Z,2025-06-07T23:14:17Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765689651,5,,5765689657,140,19.2,5765689663,213,2.07,5765689661,212,16.1,5765689655,56,Back,5765689659,141,31.8,5765689653,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670237,56,1,1,7,3,b1rpb2ox52uxcmjrsnqd95pk5,1,16.3,38.3,2025-06-07T23:14:17.755Z,2025-06-07T23:14:19Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765689725,141,76.9,5765689729,213,1.42,5765689723,140,20.1,5765689727,212,26.5,5765689721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
