id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value
2810751535,28,1,1,2,50,bu5w8wprynlj9mvphvy8sd94f,1,33.5,50.3,2025-05-04T23:10:11.228Z,2025-05-05T00:00:20Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705000465,140,52.8,5705000463,56,Center,5705000469,212,22.7,5705000471,213,5.81,5705000467,141,35.1,5705000461,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751561,29,1,1,2,54,bu5w8wprynlj9mvphvy8sd94f,1,53.4,34.2,2025-05-04T23:10:14.652Z,2025-05-05T00:01:15Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705000595,213,5.33,5705000593,212,8.5,5705000587,56,Center,5705000589,140,58.1,5705000591,141,24.0,5705000583,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751575,30,1,1,2,56,bu5w8wprynlj9mvphvy8sd94f,1,59.4,24.6,2025-05-04T23:10:16.811Z,2025-05-05T00:01:21Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705000653,56,Center,5705000659,212,8.0,5705135643,155,,5705000657,141,36.4,5705000661,213,1.51,5705000655,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751595,32,1,1,2,58,bu5w8wprynlj9mvphvy8sd94f,0,60.8,36.7,2025-05-04T23:10:18.532Z,2025-05-05T00:04:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705000759,213,0.53,5705000753,140,77.0,5705000757,212,19.8,5705000755,141,51.5,5705000751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751577,33,61,1,2,58,kfq8fhwnmycbtad1u0fyefx0,1,27.8,43.6,2025-05-04T23:10:18.633Z,2025-05-05T00:50:52Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705000665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751631,33,1,1,3,3,bu5w8wprynlj9mvphvy8sd94f,1,77.0,48.4,2025-05-04T23:10:23.508Z,2025-05-05T00:02:18Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705000977,141,79.1,5705000979,212,22.3,5705000981,213,1.21,5705000973,56,Left,5705000975,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751643,34,1,1,3,4,bu5w8wprynlj9mvphvy8sd94f,0,85.4,83.0,2025-05-04T23:10:24.620Z,2025-05-05T00:02:21Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705001045,140,90.2,5705001055,213,4.91,5705001039,2,,5705001043,56,Center,5705001047,141,46.1,5705001041,155,,5705001051,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751697,34,12,1,3,4,kfq8fhwnmycbtad1u0fyefx0,1,13.8,47.2,2025-05-04T23:10:25.281Z,2025-05-04T23:10:29Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705001319,213,4.09,5705001313,140,8.3,5705001315,141,35.4,5705001317,212,9.9,5705001311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751705,35,61,1,3,9,kfq8fhwnmycbtad1u0fyefx0,1,9.0,36.3,2025-05-04T23:10:29.665Z,2025-05-05T02:58:02Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705001339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751725,36,1,1,3,11,kfq8fhwnmycbtad1u0fyefx0,0,21.4,39.4,2025-05-04T23:10:31.817Z,2025-05-05T02:58:05Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705001445,141,34.6,5705001447,212,6.5,5705001451,213,3.66,5705001441,56,Back,5705001443,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751771,35,1,1,3,15,bu5w8wprynlj9mvphvy8sd94f,1,85.1,68.1,2025-05-04T23:10:35.556Z,2025-05-05T00:04:09Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705001717,213,0.04,5705001711,140,95.5,5705001713,141,68.7,5705001709,56,Center,5705001715,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751785,36,1,1,3,16,bu5w8wprynlj9mvphvy8sd94f,1,90.9,75.8,2025-05-04T23:10:36.716Z,2025-05-05T00:03:32Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705001829,212,16.2,5705001831,213,4.61,5705001825,140,89.3,5705001827,141,52.1,5705001821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751789,37,61,1,3,17,bu5w8wprynlj9mvphvy8sd94f,0,88.3,48.7,2025-05-04T23:10:37.620Z,2025-05-05T00:03:17Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705001839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751811,37,12,1,3,18,kfq8fhwnmycbtad1u0fyefx0,1,4.8,39.8,2025-05-04T23:10:39.297Z,2025-05-05T02:58:06Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705002033,212,25.5,5705002029,140,25.5,5705002035,213,0.55,5705002031,141,59.4,5705002027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751823,38,83,1,3,24,bu5w8wprynlj9mvphvy8sd94f,0,73.6,12.2,2025-05-04T23:10:44.491Z,2025-05-04T23:10:49Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5705002319,399,2m28wyud6xi78nt8e92p9keay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751859,39,1,1,3,26,kfq8fhwnmycbtad1u0fyefx0,1,33.2,64.9,2025-05-04T23:10:47.258Z,2025-05-04T23:10:49Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705002285,140,28.1,5705002287,141,89.1,5705002283,56,Back,5705002289,212,17.3,5705002291,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751881,40,1,1,3,28,kfq8fhwnmycbtad1u0fyefx0,1,28.1,85.7,2025-05-04T23:10:48.985Z,2025-05-04T23:10:52Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705002381,140,13.5,5705002387,213,3.78,5705002385,212,19.0,5705002379,56,Back,5705002383,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751923,41,1,1,3,31,kfq8fhwnmycbtad1u0fyefx0,1,11.9,67.0,2025-05-04T23:10:51.913Z,2025-05-04T23:10:57Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705002609,213,4.71,5705002603,140,11.9,5705002601,56,Back,5705002607,212,19.4,5705002605,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751953,42,1,1,3,37,kfq8fhwnmycbtad1u0fyefx0,0,23.6,27.6,2025-05-04T23:10:57.537Z,2025-05-04T23:11:01Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705002811,56,Right,5705002817,212,55.6,5705002813,140,76.0,5705002809,155,,5705002819,213,6.14,5705002815,141,15.6,5705002821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810751995,39,12,1,3,45,bu5w8wprynlj9mvphvy8sd94f,1,21.8,89.5,2025-05-04T23:11:05.924Z,2025-05-05T00:06:05Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705142429,140,24.2,5705142433,212,7.6,5705142431,141,100.0,5705003025,56,Back,5705142435,213,1.23,5705142463,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752009,40,5,1,3,46,bu5w8wprynlj9mvphvy8sd94f,0,22.5,101.6,2025-05-04T23:11:07.188Z,2025-05-04T23:12:05Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705003071,347,,5705003213,233,43,5705003069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752025,43,5,1,3,46,kfq8fhwnmycbtad1u0fyefx0,1,77.5,-1.6,2025-05-04T23:11:07.188Z,2025-05-05T02:27:54Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705003179,347,,5705003177,56,Right,5705003189,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752081,44,1,1,3,49,kfq8fhwnmycbtad1u0fyefx0,1,75.8,0.0,2025-05-04T23:11:09.945Z,2025-05-04T23:11:16Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705003475,140,71.6,5705003477,141,15.8,5705003471,107,,5705003473,56,Right,5705003481,213,1.94,5705003479,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752099,45,1,1,3,55,kfq8fhwnmycbtad1u0fyefx0,1,66.6,12.2,2025-05-04T23:11:16.074Z,2025-05-04T23:11:18Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705003615,212,14.6,5705003613,141,18.8,5705003609,56,Right,5705003617,213,2.83,5705003611,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752133,46,1,1,3,58,kfq8fhwnmycbtad1u0fyefx0,1,52.6,18.6,2025-05-04T23:11:18.361Z,2025-05-04T23:11:22Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705003811,213,1.85,5705003801,140,46.0,5705003807,212,25.2,5705003803,141,54.2,5705003799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752177,47,1,1,4,1,kfq8fhwnmycbtad1u0fyefx0,1,46.0,54.2,2025-05-04T23:11:22.145Z,2025-05-04T23:11:29Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705004089,212,26.2,5705004091,213,1.10,5705004083,56,Left,5705004087,141,88.6,5705004085,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752215,48,1,1,4,8,kfq8fhwnmycbtad1u0fyefx0,1,63.1,71.2,2025-05-04T23:11:29.257Z,2025-05-04T23:11:32Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705004303,213,4.26,5705004299,141,44.8,5705004301,212,20.0,5705004295,56,Center,5705004297,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752259,49,1,1,4,12,kfq8fhwnmycbtad1u0fyefx0,1,55.6,42.2,2025-05-04T23:11:32.416Z,2025-05-04T23:11:37Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705004541,140,75.3,5705004545,212,26.9,5705004547,213,5.59,5705004539,56,Right,5705004543,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752275,50,1,1,4,17,kfq8fhwnmycbtad1u0fyefx0,0,87.7,14.3,2025-05-04T23:11:37.449Z,2025-05-04T23:11:39Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705004637,141,42.4,5705004635,140,85.0,5705004641,213,1.72,5705004629,2,,5705004633,56,Center,5705004639,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752311,41,4,1,4,21,bu5w8wprynlj9mvphvy8sd94f,1,13.6,52.6,2025-05-04T23:11:42.020Z,2025-05-05T01:25:38Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705004965,233,51,5705004877,295,,5705004883,285,,5705004879,56,Back,5705004881,152,,5705004875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752325,51,4,1,4,21,kfq8fhwnmycbtad1u0fyefx0,0,86.4,47.4,2025-05-04T23:11:42.021Z,2025-05-05T01:25:39Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705004923,286,,5705004915,13,,5705004983,233,41,5705004921,152,,5705004917,295,,5705004919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752641,42,1,1,4,53,bu5w8wprynlj9mvphvy8sd94f,1,17.6,50.4,2025-05-04T23:12:13.556Z,2025-05-04T23:12:18Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705006499,157,,5705006505,140,63.6,5705006497,5,,5705006501,152,,5705006511,213,0.48,5705006507,141,87.1,5705006509,212,54.4,5705006503,56,Left,5705006513,1,,,,,,,,,,,,,,,,,,,,,,
2810752655,43,44,1,4,57,bu5w8wprynlj9mvphvy8sd94f,1,67.8,82.6,2025-05-04T23:12:18.036Z,2025-05-04T23:12:22Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705006553,56,Left,5705006563,233,52,5705006555,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752653,52,44,1,4,57,kfq8fhwnmycbtad1u0fyefx0,0,32.2,17.4,2025-05-04T23:12:18.037Z,2025-05-04T23:12:22Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705006551,285,,5705006593,233,43,5705006549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752689,44,1,1,4,58,bu5w8wprynlj9mvphvy8sd94f,0,62.4,91.6,2025-05-04T23:12:18.636Z,2025-05-05T00:06:38Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705006769,213,6.20,5705006763,140,65.7,5705006759,3,,5705006761,56,Left,5705006767,212,3.5,5705006765,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752667,53,3,1,4,59,kfq8fhwnmycbtad1u0fyefx0,0,34.8,13.4,2025-05-04T23:12:20.023Z,2025-05-04T23:12:29Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705006603,56,Back,5705006833,286,,5705006835,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752695,45,7,1,4,59,bu5w8wprynlj9mvphvy8sd94f,1,65.2,86.6,2025-05-04T23:12:20.024Z,2025-05-04T23:12:28Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705006801,233,53,5705006791,167,,5705006793,56,Left,5705006903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752741,46,5,1,5,1,bu5w8wprynlj9mvphvy8sd94f,0,59.8,101.4,2025-05-04T23:12:21.749Z,2025-05-05T02:27:55Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705007061,56,Left,5705007121,233,54,5705007063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752701,54,5,1,5,1,kfq8fhwnmycbtad1u0fyefx0,1,40.2,-1.4,2025-05-04T23:12:21.749Z,2025-05-05T02:27:54Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705006857,347,,5705007117,233,46,5705006855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752745,55,1,1,5,4,kfq8fhwnmycbtad1u0fyefx0,1,38.5,0.0,2025-05-04T23:12:24.618Z,2025-05-04T23:13:03Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705007085,56,Right,5705007095,1,,5705007087,140,65.4,5705007093,213,0.42,5705007083,107,,5705007091,212,31.0,5705007089,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752747,56,61,1,5,8,kfq8fhwnmycbtad1u0fyefx0,0,65.2,17.1,2025-05-04T23:12:29.264Z,2025-05-04T23:12:29Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705007111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752779,48,1,1,5,11,bu5w8wprynlj9mvphvy8sd94f,1,30.9,94.4,2025-05-04T23:12:31.572Z,2025-05-04T23:12:33Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705007273,140,34.3,5705007279,213,5.06,5705007271,56,Back,5705007275,141,79.7,5705007277,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752795,49,1,1,5,13,bu5w8wprynlj9mvphvy8sd94f,1,33.8,73.3,2025-05-04T23:12:33.356Z,2025-05-04T23:12:36Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705007361,56,Back,5705007367,212,12.5,5705007369,213,5.01,5705007363,140,37.3,5705007365,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752805,50,1,1,5,16,bu5w8wprynlj9mvphvy8sd94f,1,37.2,56.7,2025-05-04T23:12:36.531Z,2025-05-04T23:12:38Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705007403,141,40.1,5705007401,140,41.7,5705007407,213,5.11,5705007399,56,Back,5705007405,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752811,51,4,1,5,18,bu5w8wprynlj9mvphvy8sd94f,1,40.6,55.5,2025-05-04T23:12:38.475Z,2025-05-05T01:25:39Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705007437,265,,5705007431,13,,5705007433,56,Back,5705007495,233,57,5705007439,286,,5705007435,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752809,57,4,1,5,18,kfq8fhwnmycbtad1u0fyefx0,0,59.4,44.5,2025-05-04T23:12:38.476Z,2025-05-05T01:25:39Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705007467,285,,5705007461,56,Center,5705007463,152,,5705007465,265,,5705007459,13,,5705007519,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810752997,52,1,1,5,41,bu5w8wprynlj9mvphvy8sd94f,1,41.9,40.0,2025-05-04T23:13:01.939Z,2025-05-04T23:13:12Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705008487,152,,5705008493,141,48.7,5705008491,140,35.2,5705008489,56,Back,5705008497,213,2.44,5705008485,5,,5705009045,189,,5705008495,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,
2810753015,53,1,1,5,42,bu5w8wprynlj9mvphvy8sd94f,1,35.2,48.7,2025-05-04T23:13:02.691Z,2025-05-04T23:13:03Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705008583,141,68.4,5705008581,140,34.1,5705008585,212,13.4,5705008587,213,1.66,5705008579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753033,54,1,1,5,43,bu5w8wprynlj9mvphvy8sd94f,1,33.0,69.0,2025-05-04T23:13:03.667Z,2025-05-04T23:13:05Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705008675,56,Back,5705008683,213,1.05,5705008677,140,41.3,5705008681,212,17.6,5705008679,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753067,55,1,1,5,45,bu5w8wprynlj9mvphvy8sd94f,0,44.2,91.1,2025-05-04T23:13:05.403Z,2025-05-05T00:07:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705008849,141,78.2,5705008843,155,,5705008853,213,6.05,5705008851,212,38.3,5705008847,140,79.7,5705008845,56,Center,5705008855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753081,58,12,1,5,47,kfq8fhwnmycbtad1u0fyefx0,1,18.7,26.5,2025-05-04T23:13:08.057Z,2025-05-04T23:13:10Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705008939,212,18.7,5705008965,167,,5705008933,56,Back,5705008941,213,4.73,5705008935,140,19.0,5705008937,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753101,56,5,1,5,48,bu5w8wprynlj9mvphvy8sd94f,1,82.4,101.2,2025-05-04T23:13:09.028Z,2025-05-05T02:27:55Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5705009039,347,,5705009053,233,59,5705009037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753085,59,5,1,5,48,kfq8fhwnmycbtad1u0fyefx0,0,17.6,-1.2,2025-05-04T23:13:09.028Z,2025-05-05T02:27:56Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705008959,347,,5705009073,233,56,5705008957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753177,57,1,1,5,59,bu5w8wprynlj9mvphvy8sd94f,1,84.9,100.0,2025-05-04T23:13:19.371Z,2025-05-04T23:13:21Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705009445,140,77.6,5705009443,56,Left,5705009449,212,15.4,5705009447,141,81.5,5705009451,213,4.19,5705009441,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753189,58,1,1,6,0,bu5w8wprynlj9mvphvy8sd94f,1,77.4,80.0,2025-05-04T23:13:21.244Z,2025-05-05T00:07:51Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705009497,56,Left,5705009505,213,0.55,5705009499,140,88.5,5705009495,155,,5705009503,212,13.7,5705009501,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753193,59,1,1,6,1,bu5w8wprynlj9mvphvy8sd94f,0,86.9,93.4,2025-05-04T23:13:22.236Z,2025-05-05T00:49:05Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705145893,141,83.0,5705145897,213,5.00,5705145895,212,7.4,5705009519,56,Left,5705145891,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753201,61,1,1,6,3,kfq8fhwnmycbtad1u0fyefx0,0,14.0,15.6,2025-05-04T23:13:23.673Z,2025-05-04T23:13:24Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705009559,157,,5705009565,141,25.6,5705009569,213,0.29,5705009563,140,35.6,5705009567,212,23.7,5705009571,1,,5705009561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753211,60,1,1,6,4,bu5w8wprynlj9mvphvy8sd94f,0,67.9,77.9,2025-05-04T23:13:24.892Z,2025-05-04T23:13:25Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705009611,56,Center,5705009617,212,9.3,5705009613,140,75.6,5705009609,3,,5705009619,213,5.76,5705009615,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753279,62,1,1,6,6,kfq8fhwnmycbtad1u0fyefx0,1,29.7,39.7,2025-05-04T23:13:26.752Z,2025-05-04T23:13:34Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705010003,141,71.8,5705009999,56,Back,5705010005,212,25.6,5705010007,213,1.02,5705010001,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753283,63,3,1,6,14,kfq8fhwnmycbtad1u0fyefx0,0,66.2,75.2,2025-05-04T23:13:34.568Z,2025-05-04T23:13:38Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705010025,286,,5705010195,233,61,5705010023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753303,61,7,1,6,14,bu5w8wprynlj9mvphvy8sd94f,1,36.0,26.2,2025-05-04T23:13:34.569Z,2025-05-04T23:13:38Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5705010133,56,Back,5705010135,285,,5705010181,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753387,63,1,1,6,17,bu5w8wprynlj9mvphvy8sd94f,1,32.5,36.9,2025-05-04T23:13:37.652Z,2025-05-04T23:13:44Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705010645,141,64.3,5705010643,140,35.8,5705010649,213,1.39,5705010641,56,Back,5705010647,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753419,64,1,1,6,24,bu5w8wprynlj9mvphvy8sd94f,1,60.7,72.4,2025-05-04T23:13:44.708Z,2025-05-04T23:13:49Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705010863,213,0.61,5705010855,56,Left,5705010857,140,78.2,5705010859,141,91.1,5705010861,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753495,65,1,1,6,28,bu5w8wprynlj9mvphvy8sd94f,1,78.8,89.9,2025-05-04T23:13:49.220Z,2025-05-04T23:13:57Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705011271,212,10.5,5705011265,56,Center,5705011267,140,73.9,5705011269,141,76.4,5705011273,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753501,66,1,1,6,37,bu5w8wprynlj9mvphvy8sd94f,1,72.4,73.2,2025-05-04T23:13:57.715Z,2025-05-04T23:13:58Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705011297,56,Center,5705011305,213,2.87,5705011299,140,65.0,5705011301,141,76.4,5705011303,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753527,67,1,1,6,38,bu5w8wprynlj9mvphvy8sd94f,1,65.0,76.4,2025-05-04T23:13:58.451Z,2025-05-04T23:14:02Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705011401,140,65.3,5705011407,213,1.55,5705011403,141,95.4,5705011405,212,12.9,5705011399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753549,68,1,1,6,41,bu5w8wprynlj9mvphvy8sd94f,1,60.8,91.2,2025-05-04T23:14:02.028Z,2025-05-04T23:14:06Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705011535,140,44.8,5705011541,213,3.81,5705011537,141,71.7,5705011539,212,21.4,5705011533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753581,69,1,1,6,46,bu5w8wprynlj9mvphvy8sd94f,1,44.3,64.3,2025-05-04T23:14:06.468Z,2025-05-04T23:14:10Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705011723,141,19.5,5705011719,56,Back,5705011721,140,42.3,5705011725,212,30.5,5705011727,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810753627,70,1,1,6,50,bu5w8wprynlj9mvphvy8sd94f,1,43.6,19.5,2025-05-04T23:14:10.723Z,2025-05-04T23:14:16Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705011983,141,45.2,5705011987,213,0.65,5705011985,212,28.9,5705011981,140,65.5,5705011979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
