id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2793096197,42,1,1,3,57,b1rpb2ox52uxcmjrsnqd95pk5,1,32.0,71.2,2025-03-29T20:10:42.085Z,2025-03-29T20:10:45Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607806951,140,11.1,5607806945,56,Back,5607806955,141,64.9,5607806959,212,22.4,5607806961,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096241,43,1,1,4,0,b1rpb2ox52uxcmjrsnqd95pk5,1,13.0,56.9,2025-03-29T20:10:44.892Z,2025-03-29T20:10:47Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5607807269,56,Back,5607807279,212,14.3,5607807281,213,0.11,5607807277,141,59.1,5607807273,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096245,44,1,1,4,2,b1rpb2ox52uxcmjrsnqd95pk5,0,24.9,55.4,2025-03-29T20:10:47.494Z,2025-03-29T20:11:56Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607813299,236,,5607807305,56,Back,5607810941,212,1.1,5607813305,286,,5607810937,140,25.6,5607813301,233,20,5607810943,213,0.84,5607810939,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,
2793096261,20,74,1,4,2,83cpn99fh7ulkwe8nezy8a3mx,1,74.8,41.0,2025-03-29T20:10:47.495Z,2025-03-29T20:11:56Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5607807403,56,Center,5607813255,285,,5607813361,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096339,22,1,1,4,5,83cpn99fh7ulkwe8nezy8a3mx,0,90.4,31.6,2025-03-29T20:10:49.943Z,2025-03-29T20:11:16Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5607807859,56,Center,5607807873,212,2.7,5607807965,236,,5607807877,213,1.89,5607807869,141,35.4,5607807969,233,45,5607807973,286,,5607807865,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,
2793096307,45,74,1,4,5,b1rpb2ox52uxcmjrsnqd95pk5,1,9.3,69.9,2025-03-29T20:10:49.944Z,2025-03-29T20:10:55Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5607807995,233,22,5607807719,285,,5607807717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096391,46,61,1,4,11,b1rpb2ox52uxcmjrsnqd95pk5,0,11.0,94.1,2025-03-29T20:10:55.844Z,2025-03-29T20:10:56Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607808147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096413,23,4,1,4,11,83cpn99fh7ulkwe8nezy8a3mx,1,89.0,6.0,2025-03-29T20:10:56.447Z,2025-03-29T20:10:58Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5607808271,265,,5607808265,13,,5607808347,233,47,5607808267,56,Right,5607808273,286,,5607808269,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096415,47,4,1,4,11,b1rpb2ox52uxcmjrsnqd95pk5,0,11.0,94.0,2025-03-29T20:10:56.448Z,2025-03-29T21:05:52Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607808443,233,23,5607808295,285,,5607808287,13,,5607808289,56,Back,5607808293,265,,5607808291,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096979,24,1,1,4,50,83cpn99fh7ulkwe8nezy8a3mx,1,90.9,5.9,2025-03-29T20:11:35.425Z,2025-03-29T20:11:39Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607811733,155,,5607811729,2,,5607811737,56,Center,5607811741,141,33.6,5607811735,152,,5607811745,213,1.51,5607811731,5,,5607811739,140,92.0,5607811743,212,18.9,,,,,,,,,,,,,,,,,,,,,,
2793096983,25,61,1,4,51,83cpn99fh7ulkwe8nezy8a3mx,1,91.6,33.6,2025-03-29T20:11:36.670Z,2025-03-29T23:10:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607811775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793096981,48,12,1,4,54,b1rpb2ox52uxcmjrsnqd95pk5,1,13.5,57.5,2025-03-29T20:11:39.668Z,2025-03-29T20:12:46Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607811759,140,25.4,5607811761,141,60.3,5607811763,212,12.6,5607811757,56,Back,5607811765,213,0.15,5607811795,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097049,26,15,1,4,55,83cpn99fh7ulkwe8nezy8a3mx,1,80.2,48.7,2025-03-29T20:11:39.886Z,2025-03-30T01:53:34Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607843735,108,,5607843737,328,,5607843731,102,47.1,5609101569,80,,5607842737,20,,5607843753,231,50.2,5607842735,24,,5607843743,147,48.4,5607843739,458,,5607842157,18,5607843733,103,19,5607843749,230,99.4,5607843741,146,83.4,5607812203,56,Center,5607842741,82,5607844543,139,,,,
2793097057,27,61,1,4,56,83cpn99fh7ulkwe8nezy8a3mx,1,81.2,42.1,2025-03-29T20:11:41.583Z,2025-03-29T23:03:01Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607843991,228,,5607812241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098751,30,43,1,4,57,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:11:42.222Z,2025-03-29T20:19:47Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607853809,144,1,5607822503,141,57.8,5607822505,212,1.7,5607822507,213,6.01,5607822501,140,81.3,5607822499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793101763,59,43,1,4,58,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:11:43.189Z,2025-03-29T20:19:52Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607839063,56,Center,5607854143,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793103447,80,1,1,5,0,83cpn99fh7ulkwe8nezy8a3mx,1,73.1,51.9,2025-03-29T20:11:44.805Z,2025-03-29T23:03:21Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607854817,212,4.0,5607854819,213,0.07,5607854815,141,52.3,5607850067,56,Center,5607854813,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793103451,81,61,1,5,0,83cpn99fh7ulkwe8nezy8a3mx,1,76.1,50.9,2025-03-29T20:11:44.972Z,2025-03-29T20:19:19Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607851317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097175,50,1,1,5,4,b1rpb2ox52uxcmjrsnqd95pk5,1,58.5,11.9,2025-03-29T20:11:49.644Z,2025-03-29T20:11:52Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5607812961,213,2.87,5607812957,141,18.5,5607812959,212,16.6,5607812955,140,43.3,5607812953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097199,51,1,1,5,7,b1rpb2ox52uxcmjrsnqd95pk5,1,58.6,20.3,2025-03-29T20:11:52.724Z,2025-03-29T20:11:54Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607813135,213,0.82,5607813129,140,62.3,5607813133,212,5.7,5607813127,56,Center,5607813131,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097223,52,1,1,5,9,b1rpb2ox52uxcmjrsnqd95pk5,1,62.3,26.4,2025-03-29T20:11:54.436Z,2025-03-29T20:11:56Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5607813281,213,3.28,5607813277,141,22.5,5607813279,212,18.9,5607813275,140,44.5,5607813273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097283,53,1,1,5,11,b1rpb2ox52uxcmjrsnqd95pk5,1,45.1,21.8,2025-03-29T20:11:55.916Z,2025-03-29T20:12:00Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607813641,212,24.8,5607813635,56,Right,5607813643,213,6.16,5607813637,140,68.5,5607813639,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097291,54,4,1,5,15,b1rpb2ox52uxcmjrsnqd95pk5,1,68.4,20.2,2025-03-29T20:12:00.312Z,2025-03-29T20:12:04Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607813769,233,28,5607813751,56,Right,5607813749,13,,5607813753,152,,5607813755,265,,5607813757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793097279,28,4,1,5,15,83cpn99fh7ulkwe8nezy8a3mx,0,31.6,79.8,2025-03-29T20:12:00.313Z,2025-03-29T20:12:05Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607813727,13,,5607813731,152,,5607813801,233,54,5607813735,285,,5607813729,56,Back,5607813733,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098553,29,43,1,5,56,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:12:40.854Z,2025-03-29T20:13:26Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607821303,56,Center,5607821305,140,81.3,5607821307,141,53.1,5607821441,144,1,5607821311,213,0.00,5607821309,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098881,55,1,1,6,58,b1rpb2ox52uxcmjrsnqd95pk5,0,67.6,15.3,2025-03-29T20:13:43.267Z,2025-03-29T20:13:47Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5607823345,140,86.5,5607823347,141,44.2,5607823343,56,Center,5607823339,155,,5607823351,213,0.78,5607823349,212,27.9,5607823341,152,,5607823335,2,,5607823337,5,,,,,,,,,,,,,,,,,,,,,,,
2793098915,31,44,1,7,1,83cpn99fh7ulkwe8nezy8a3mx,1,13.0,59.4,2025-03-29T20:13:46.450Z,2025-03-29T20:23:10Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5607823527,285,,5607823525,56,Back,5607823547,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098891,56,44,1,7,1,b1rpb2ox52uxcmjrsnqd95pk5,0,87.0,40.6,2025-03-29T20:13:46.451Z,2025-03-29T20:13:53Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607823553,233,31,5607823381,286,,5607823379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098955,32,12,1,7,1,83cpn99fh7ulkwe8nezy8a3mx,1,12.1,64.8,2025-03-29T20:13:46.679Z,2025-03-29T20:23:13Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5607823735,141,46.0,5607823791,15,,5607823737,212,16.6,5607823733,140,22.2,5607823739,213,5.40,5607823731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098917,57,44,1,7,2,b1rpb2ox52uxcmjrsnqd95pk5,1,80.2,54.6,2025-03-29T20:13:47.675Z,2025-03-29T21:06:07Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607823529,56,Center,5607823865,233,33,5607823531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098965,33,44,1,7,2,83cpn99fh7ulkwe8nezy8a3mx,0,19.8,45.4,2025-03-29T20:13:47.676Z,2025-03-29T23:02:49Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607823949,233,57,5607823799,56,Back,5607823801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098923,58,1,1,7,3,b1rpb2ox52uxcmjrsnqd95pk5,0,85.0,51.3,2025-03-29T20:13:48.011Z,2025-03-29T20:18:34Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607823557,3,,5607823561,140,88.4,5607823559,56,Center,5607823563,141,44.5,5607823565,212,5.8,5607823567,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793098969,59,43,1,7,7,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T20:13:52.452Z,2025-03-29T20:14:35Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5607827713,144,50,5607823819,56,Center,5607823821,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099029,34,12,1,7,9,83cpn99fh7ulkwe8nezy8a3mx,1,20.9,43.3,2025-03-29T20:13:54.478Z,2025-03-29T23:02:48Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607824189,140,66.3,5607824187,56,Center,5607824191,141,29.8,5607824193,212,48.5,5607824195,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099013,60,1,1,7,10,b1rpb2ox52uxcmjrsnqd95pk5,0,62.3,40.1,2025-03-29T20:13:54.859Z,2025-03-29T20:25:18Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5607824103,140,75.2,5607824105,141,57.5,5607824099,155,,5607824107,212,18.0,5607824101,56,Center,5607824109,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108585,130,12,1,7,11,83cpn99fh7ulkwe8nezy8a3mx,1,21.9,33.8,2025-03-29T20:13:55.801Z,2025-03-29T20:25:14Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607878629,141,38.3,5607878619,56,Back,5607878625,140,45.9,5607878631,212,25.4,5607878633,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099109,61,1,1,7,14,b1rpb2ox52uxcmjrsnqd95pk5,1,35.2,77.9,2025-03-29T20:13:58.867Z,2025-03-29T20:18:41Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5607824647,140,38.9,5607824649,141,84.7,5607824651,212,6.0,5607824645,56,Back,5607824653,213,0.87,5607824643,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099141,62,61,1,7,15,b1rpb2ox52uxcmjrsnqd95pk5,0,39.0,84.8,2025-03-29T20:14:00.139Z,2025-03-29T20:18:44Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5607824881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108577,129,3,1,7,17,83cpn99fh7ulkwe8nezy8a3mx,0,63.2,25.2,2025-03-29T20:14:02.529Z,2025-03-29T21:06:00Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5607884123,56,Center,5607884357,233,115,5607884125,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793105189,115,7,1,7,17,b1rpb2ox52uxcmjrsnqd95pk5,1,36.8,74.8,2025-03-29T20:14:02.530Z,2025-03-29T21:05:59Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5607857747,56,Back,5607857753,285,,5607884339,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099193,63,1,1,7,17,b1rpb2ox52uxcmjrsnqd95pk5,1,58.2,84.4,2025-03-29T20:14:02.747Z,2025-03-29T20:20:46Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607825213,1,,5607825211,213,0.26,5607825203,56,Left,5607825205,140,88.0,5607825207,141,96.5,5607825209,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099297,64,1,1,7,23,b1rpb2ox52uxcmjrsnqd95pk5,1,92.8,90.3,2025-03-29T20:14:08.587Z,2025-03-29T20:14:12Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5607825745,213,2.90,5607825737,56,Left,5607825739,140,85.2,5607825741,141,93.2,5607825743,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099393,65,1,1,7,27,b1rpb2ox52uxcmjrsnqd95pk5,1,96.5,92.9,2025-03-29T20:14:11.875Z,2025-03-29T20:14:18Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607826293,212,57.4,5607826289,141,9.7,5607826295,213,4.55,5607826279,2,,5607826281,155,,5607826301,345,,5607826297,1,,5607826285,140,87.4,5607826283,56,Right,,,,,,,,,,,,,,,,,,,,,,
2793099511,66,1,1,7,37,b1rpb2ox52uxcmjrsnqd95pk5,1,97.9,14.6,2025-03-29T20:14:21.772Z,2025-03-29T20:14:32Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,1.0,,5607826935,2,,5607826941,140,91.5,5607826937,155,,5607827449,154,,5607826943,141,51.6,5607826939,56,Center,5607826945,212,26.0,5607826947,213,1.83,5607827445,210,15,,,,,,,,,,,,,,,,,,,,,,
2793099515,67,15,1,7,40,b1rpb2ox52uxcmjrsnqd95pk5,1,91.5,51.6,2025-03-29T20:14:24.947Z,2025-03-29T20:14:33Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5607827475,55,66,5607827469,79,,5607827483,146,97.1,5607826951,22,,5607827471,29,,5607826955,56,Center,5607827235,328,,5607827507,233,35,5607827479,102,49.3,5607827473,154,5607827485,147,50.4,5607826953,17,,5607827229,15,,5607827481,103,22.8,,,,,,,,
2793099507,35,10,1,7,40,83cpn99fh7ulkwe8nezy8a3mx,1,1.3,48.8,2025-03-29T20:14:25.047Z,2025-03-29T20:14:33Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5607827539,233,67,5607826921,182,,5607826919,178,,5607826989,177,,5607826923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099787,37,1,1,8,2,83cpn99fh7ulkwe8nezy8a3mx,1,14.6,53.0,2025-03-29T20:14:47.414Z,2025-03-29T20:14:51Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5607828535,141,91.1,5607828541,1,,5607828529,199,,5607828537,212,36.9,5607828533,140,39.6,5607828539,213,0.78,5607828531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099833,38,1,1,8,6,83cpn99fh7ulkwe8nezy8a3mx,1,39.8,90.9,2025-03-29T20:14:51.069Z,2025-03-29T20:14:54Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5607828773,56,Left,5607828779,212,22.9,5607828781,213,0.07,5607828777,141,93.2,5607828775,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099863,39,1,1,8,9,83cpn99fh7ulkwe8nezy8a3mx,1,57.8,90.8,2025-03-29T20:14:54.373Z,2025-03-29T20:14:56Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607828985,213,3.32,5607828983,212,12.9,5607828977,56,Back,5607828981,141,87.4,5607828979,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099917,40,1,1,8,11,83cpn99fh7ulkwe8nezy8a3mx,1,39.2,85.1,2025-03-29T20:14:56.669Z,2025-03-29T20:15:01Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5607829307,213,4.09,5607829305,212,20.6,5607829303,141,60.5,5607829299,56,Back,5607829301,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793099997,41,1,1,8,16,83cpn99fh7ulkwe8nezy8a3mx,1,27.1,55.1,2025-03-29T20:15:00.981Z,2025-03-29T20:15:05Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607829673,212,26.2,5607829671,141,16.8,5607829675,213,4.80,5607829667,56,Back,5607829669,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100065,42,1,1,8,20,83cpn99fh7ulkwe8nezy8a3mx,1,29.3,7.4,2025-03-29T20:15:05.277Z,2025-03-29T20:15:08Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607830061,140,25.6,5607830059,56,Back,5607830063,141,43.1,5607830065,212,24.6,5607830067,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100121,43,1,1,8,23,83cpn99fh7ulkwe8nezy8a3mx,1,28.6,51.5,2025-03-29T20:15:08.574Z,2025-03-29T20:15:12Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607830395,213,1.13,5607830391,141,86.5,5607830393,212,26.3,5607830389,140,39.2,5607830387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100153,44,1,1,8,27,83cpn99fh7ulkwe8nezy8a3mx,1,40.7,83.5,2025-03-29T20:15:12.149Z,2025-03-29T20:15:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5607830555,141,90.5,5607830557,212,18.5,5607830553,140,57.7,5607830559,213,0.26,5607830551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100263,45,1,1,8,29,83cpn99fh7ulkwe8nezy8a3mx,1,62.7,91.1,2025-03-29T20:15:14.293Z,2025-03-29T20:15:19Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607831051,56,Left,5607831059,213,0.12,5607831053,140,73.9,5607831057,212,11.8,5607831055,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100395,46,1,1,8,34,83cpn99fh7ulkwe8nezy8a3mx,1,66.2,92.1,2025-03-29T20:15:19.702Z,2025-03-29T20:15:26Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5607831613,56,Right,5607831617,141,15.8,5607831615,140,77.0,5607831623,213,4.93,5607831611,196,,5607831619,212,53.1,5607831609,155,,5607831627,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100379,68,83,1,8,40,b1rpb2ox52uxcmjrsnqd95pk5,0,32.1,74.8,2025-03-29T20:15:25.115Z,2025-03-29T20:15:30Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607831913,399,cla0i94uyddjw7jzqoyfsplre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100445,47,1,1,8,42,83cpn99fh7ulkwe8nezy8a3mx,1,76.8,19.8,2025-03-29T20:15:26.797Z,2025-03-29T20:15:30Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5607831781,140,69.1,5607831779,56,Right,5607831783,141,19.7,5607831785,212,8.1,5607831787,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100461,48,1,1,8,45,83cpn99fh7ulkwe8nezy8a3mx,1,71.5,24.4,2025-03-29T20:15:29.869Z,2025-03-29T20:15:34Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607831879,212,17.3,5607831865,56,Right,5607831875,141,7.9,5607831885,213,5.58,5607831871,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100611,49,1,1,8,49,83cpn99fh7ulkwe8nezy8a3mx,1,88.3,3.8,2025-03-29T20:15:34.421Z,2025-03-29T20:15:38Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5607832515,140,79.5,5607832519,212,15.5,5607832517,141,22.1,5607832513,56,Center,5607832521,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100649,50,43,1,8,53,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:15:38.189Z,2025-03-29T20:30:46Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607832753,155,0,5607905145,144,1,5607832763,213,0.89,5607832757,140,89.7,5607832755,56,Center,5607832759,141,48.7,5607832761,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100655,51,43,1,8,55,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:15:40.372Z,2025-03-29T20:30:38Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607904683,144,15,5607834927,78,0,5607834941,146,99.3,5607834929,29,0,5607834933,55,50,5607832787,17,0,5607834943,147,52.3,5607834939,103,17.7,5607834931,154,0,5607832793,56,5607832783,22,0,5607834937,102,51.8,5607834545,72,0,,,,,,,,Center,,,
2793100663,69,43,1,8,55,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T20:15:40.472Z,2025-03-29T20:30:36Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5607832835,182,0,5607832837,56,Back,5607832833,178,0,5607904511,144,10,5607835021,233,51,5607832831,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100809,52,2,1,9,2,83cpn99fh7ulkwe8nezy8a3mx,1,77.9,35.1,2025-03-29T20:15:47.365Z,2025-03-29T22:16:21Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607833703,7,7f1q3d59u9n16v9xrskfxqsq1,5607833699,141,57.9,5607833697,140,95.3,5607833705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793101071,71,1,1,9,27,b1rpb2ox52uxcmjrsnqd95pk5,0,10.2,58.7,2025-03-29T20:16:12.179Z,2025-03-29T21:01:32Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5607835239,157,,5607835243,56,Back,5607835247,141,87.8,5607907663,189,,5607835245,140,40.2,5607835253,1,,5607835237,5,,5607835241,241,,5607835249,212,37.2,5607835251,213,,,,,,,,,,,,,,,,,0.56,,,
2793115067,206,83,1,9,28,b1rpb2ox52uxcmjrsnqd95pk5,0,39.1,91.4,2025-03-29T20:16:13.343Z,2025-03-29T20:32:25Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5607911561,399,d2ny0huv78m4m6p65y8eou7oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793101109,54,1,1,9,29,83cpn99fh7ulkwe8nezy8a3mx,1,54.4,10.0,2025-03-29T20:16:13.861Z,2025-03-29T23:03:03Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607835493,213,0.04,5607835485,56,Right,5607835491,212,15.9,5607835487,140,69.5,5607835489,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
