id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792973119,37,5,1,3,49,5h878vnmkbuy2ummddprusxgq,1,61.6,101.8,2025-03-29T18:10:13.361Z,2025-03-29T20:33:23Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607119691,233,25,5607119633,347,,5607119631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973153,38,1,1,4,1,5h878vnmkbuy2ummddprusxgq,1,63.1,100.0,2025-03-29T18:10:25.984Z,2025-03-29T18:10:27Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607119843,212,17.4,5607119839,140,63.7,5607119845,213,4.75,5607119837,56,Center,5607119841,141,76.1,5607119835,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973187,39,1,1,4,3,5h878vnmkbuy2ummddprusxgq,1,63.7,76.1,2025-03-29T18:10:27.312Z,2025-03-29T18:10:28Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607119995,212,12.1,5607119997,213,2.28,5607119989,56,Left,5607119993,141,89.7,5607119991,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973241,40,1,1,4,4,5h878vnmkbuy2ummddprusxgq,1,56.2,89.7,2025-03-29T18:10:28.776Z,2025-03-29T18:10:31Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607120223,56,Center,5607120227,141,70.0,5607120233,213,4.46,5607120225,140,52.9,5607120229,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973293,41,1,1,4,6,5h878vnmkbuy2ummddprusxgq,1,52.9,70.0,2025-03-29T18:10:30.864Z,2025-03-29T18:21:40Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607120453,56,Back,5607120463,213,4.11,5607120455,140,38.5,5607120461,212,26.5,5607120459,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973507,42,1,1,4,11,5h878vnmkbuy2ummddprusxgq,1,44.2,37.7,2025-03-29T18:10:35.648Z,2025-03-29T18:10:41Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607121627,1,,5607121625,213,0.74,5607121619,140,80.6,5607121615,155,,5607121617,56,Left,5607121621,141,88.9,5607121623,212,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973579,43,1,1,4,16,5h878vnmkbuy2ummddprusxgq,1,74.3,77.2,2025-03-29T18:10:41.112Z,2025-03-29T18:10:44Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607122019,213,4.83,5607122011,56,Center,5607122017,212,9.1,5607122015,141,63.9,5607122013,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973585,44,50,1,4,20,5h878vnmkbuy2ummddprusxgq,1,72.7,59.0,2025-03-29T18:10:44.552Z,2025-03-29T20:15:07Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607122219,233,26,5607122045,286,,5607122043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973601,26,7,1,4,20,2n3wgr89m7jl8tmioemit2pgq,1,27.3,41.0,2025-03-29T18:10:44.553Z,2025-03-29T20:15:07Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5607122129,285,,5607122179,233,44,5607122127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973723,28,1,1,4,23,2n3wgr89m7jl8tmioemit2pgq,1,31.9,47.3,2025-03-29T18:10:47.394Z,2025-03-29T18:10:52Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5607122795,213,5.74,5607122797,1,,5607122793,212,35.3,5607122789,140,60.6,5607122785,155,,5607122791,141,20.4,5607122787,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973733,29,61,1,4,27,2n3wgr89m7jl8tmioemit2pgq,0,50.4,34.6,2025-03-29T18:10:51.914Z,2025-03-29T18:21:24Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607122853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973765,45,1,1,4,28,5h878vnmkbuy2ummddprusxgq,0,58.4,59.7,2025-03-29T18:10:52.365Z,2025-03-29T18:21:42Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607195221,233,106,5607195219,236,,5607195225,286,,5607123003,140,65.3,5607123001,56,Center,5607123009,213,5.37,5607123005,141,45.8,5607123007,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792987115,106,74,1,4,28,2n3wgr89m7jl8tmioemit2pgq,1,45.7,40.4,2025-03-29T18:10:52.366Z,2025-03-29T18:21:03Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607195243,233,45,5607194631,285,,5607194629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973821,30,1,1,4,30,2n3wgr89m7jl8tmioemit2pgq,1,35.2,60.9,2025-03-29T18:10:54.754Z,2025-03-29T18:10:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607123353,212,6.6,5607123349,141,51.3,5607123357,213,4.58,5607123345,56,Back,5607123347,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973885,31,1,1,4,32,2n3wgr89m7jl8tmioemit2pgq,1,34.3,51.3,2025-03-29T18:10:56.570Z,2025-03-29T18:24:21Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607123713,141,19.2,5607123717,213,4.26,5607123715,212,24.2,5607123711,140,24.3,5607123709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792973975,32,1,1,4,35,2n3wgr89m7jl8tmioemit2pgq,1,32.6,27.6,2025-03-29T18:10:59.930Z,2025-03-29T18:11:02Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607124235,140,35.2,5607124241,212,10.0,5607124239,141,13.5,5607124231,56,Back,5607124243,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974085,33,1,1,4,38,2n3wgr89m7jl8tmioemit2pgq,1,32.4,15.5,2025-03-29T18:11:02.514Z,2025-03-29T18:11:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607124813,141,30.1,5607124817,213,1.76,5607124815,212,10.1,5607124811,140,30.6,5607124809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974161,34,1,1,4,42,2n3wgr89m7jl8tmioemit2pgq,1,30.5,33.0,2025-03-29T18:11:07.290Z,2025-03-29T18:11:11Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607125229,140,30.5,5607125231,141,66.0,5607125233,212,22.4,5607125227,56,Back,5607125235,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974199,35,1,1,4,46,2n3wgr89m7jl8tmioemit2pgq,1,34.7,72.9,2025-03-29T18:11:11.187Z,2025-03-29T18:11:12Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607125447,56,Back,5607125451,141,72.7,5607125449,140,40.7,5607125453,212,6.3,5607125455,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974245,36,1,1,4,48,2n3wgr89m7jl8tmioemit2pgq,1,40.7,72.7,2025-03-29T18:11:12.770Z,2025-03-29T18:11:14Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607125651,213,3.50,5607125643,56,Back,5607125649,212,11.8,5607125645,140,30.2,5607125647,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974481,37,1,1,4,50,2n3wgr89m7jl8tmioemit2pgq,1,30.0,66.6,2025-03-29T18:11:14.639Z,2025-03-29T18:11:23Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607126735,56,Back,5607126741,212,16.9,5607126737,140,30.4,5607126739,141,41.8,5607126743,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974569,38,1,1,4,59,2n3wgr89m7jl8tmioemit2pgq,1,43.8,28.6,2025-03-29T18:11:23.706Z,2025-03-29T18:11:27Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607127151,212,22.8,5607127139,56,Back,5607127147,141,59.4,5607127143,140,35.1,5607127153,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974657,39,1,1,5,3,2n3wgr89m7jl8tmioemit2pgq,1,44.9,65.8,2025-03-29T18:11:27.682Z,2025-03-29T18:11:32Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607127611,56,Back,5607127621,213,4.85,5607127617,212,20.2,5607127613,140,47.5,5607127615,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792974765,40,1,1,5,7,2n3wgr89m7jl8tmioemit2pgq,1,45.5,33.1,2025-03-29T18:11:32.018Z,2025-03-29T18:11:36Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607128229,212,52.3,5607128221,155,,5607128233,1,,5607128227,141,8.8,5607128225,140,92.8,5607128231,213,5.96,5607128223,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975029,41,1,1,5,11,2n3wgr89m7jl8tmioemit2pgq,0,92.7,8.9,2025-03-29T18:11:36.082Z,2025-03-29T18:28:40Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607129731,140,97.5,5607129729,56,Center,5607129741,213,1.38,5607129725,2,,5607129733,141,48.2,5607129727,155,,5607129737,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975119,46,12,1,5,16,5h878vnmkbuy2ummddprusxgq,1,4.1,32.5,2025-03-29T18:11:41.279Z,2025-03-29T18:11:52Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607130179,141,4.4,5607130183,213,5.58,5607130177,140,25.6,5607130175,56,Back,5607130181,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975039,42,81,1,5,18,2n3wgr89m7jl8tmioemit2pgq,0,97.5,48.2,2025-03-29T18:11:42.522Z,2025-03-29T18:11:48Z,,,,,5607129803,275,,5607129799,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792992811,140,1,1,5,26,2n3wgr89m7jl8tmioemit2pgq,1,32.3,86.8,2025-03-29T18:11:51.044Z,2025-03-29T18:25:54Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607225433,56,Back,5607225437,141,87.7,5607225435,140,39.8,5607225441,213,0.08,5607225439,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975189,43,3,1,5,27,2n3wgr89m7jl8tmioemit2pgq,0,94.6,86.6,2025-03-29T18:11:51.586Z,2025-03-29T20:15:08Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607239863,286,,5607240505,233,47,5607130521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975127,47,7,1,5,27,5h878vnmkbuy2ummddprusxgq,1,5.4,13.4,2025-03-29T18:11:51.587Z,2025-03-29T20:15:08Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607240397,285,,5607240463,233,43,5607130227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975307,44,6,1,5,28,2n3wgr89m7jl8tmioemit2pgq,1,98.6,85.6,2025-03-29T18:11:52.803Z,2025-03-29T20:15:02Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607132021,233,48,5607131199,56,Left,5607131201,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792975135,48,6,1,5,28,5h878vnmkbuy2ummddprusxgq,0,1.4,14.4,2025-03-29T18:11:52.803Z,2025-03-29T20:15:02Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607132059,233,44,5607130333,73,,5607130329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976019,45,1,1,6,1,2n3wgr89m7jl8tmioemit2pgq,0,99.5,99.5,2025-03-29T18:12:26.146Z,2025-03-29T18:12:35Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607134873,6,,5607134883,141,0.0,5607134889,1,,5607134877,223,,5607134875,155,,5607134881,140,98.7,5607134887,213,4.70,5607134879,56,Right,5607134871,2,5607134885,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,
2792976025,46,5,1,6,9,2n3wgr89m7jl8tmioemit2pgq,0,98.2,-1.2,2025-03-29T18:12:34.066Z,2025-03-29T20:33:24Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607134897,56,Right,5607134899,347,,5607136249,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976259,49,5,1,6,9,5h878vnmkbuy2ummddprusxgq,1,1.8,101.2,2025-03-29T18:12:34.066Z,2025-03-29T20:33:24Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607136125,56,Back,5607136127,347,,5607136193,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976333,50,1,1,6,21,5h878vnmkbuy2ummddprusxgq,1,3.8,100.0,2025-03-29T18:12:45.512Z,2025-03-29T18:12:48Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607136543,107,,5607136551,212,20.3,5607136547,140,21.7,5607136545,56,Back,5607136553,213,5.90,5607136549,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976341,51,61,1,6,24,5h878vnmkbuy2ummddprusxgq,1,19.9,91.1,2025-03-29T18:12:48.513Z,2025-03-29T18:12:49Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607136591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976491,52,1,1,6,25,5h878vnmkbuy2ummddprusxgq,1,9.7,92.6,2025-03-29T18:12:49.984Z,2025-03-29T18:12:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607137503,56,Back,5607137513,1,,5607137511,213,5.44,5607137509,212,27.1,5607137501,157,,5607137507,141,62.9,5607137505,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976507,53,1,1,6,29,5h878vnmkbuy2ummddprusxgq,0,26.9,62.9,2025-03-29T18:12:53.960Z,2025-03-29T18:12:54Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607137563,141,73.3,5607137567,213,0.97,5607137559,56,Back,5607137565,212,8.6,5607137571,1,,5607137557,157,,5607137561,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976589,47,1,1,6,31,2n3wgr89m7jl8tmioemit2pgq,1,52.8,36.3,2025-03-29T18:12:55.985Z,2025-03-29T18:12:57Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607137937,141,44.0,5607137935,140,61.8,5607137941,213,0.51,5607137939,212,10.8,5607137931,3,,5607137933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976653,48,1,1,6,32,2n3wgr89m7jl8tmioemit2pgq,0,61.8,44.0,2025-03-29T18:12:57.145Z,2025-03-29T18:12:59Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607138301,3,,5607138325,213,5.20,5607138313,140,77.0,5607138321,212,34.2,5607138317,141,0.0,5607138329,1,,5607138307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976667,49,5,1,6,35,2n3wgr89m7jl8tmioemit2pgq,0,76.6,-0.7,2025-03-29T18:12:59.491Z,2025-03-29T20:33:25Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607138379,347,,5607139257,233,54,5607138377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976809,54,5,1,6,35,5h878vnmkbuy2ummddprusxgq,1,23.4,100.7,2025-03-29T18:12:59.491Z,2025-03-29T20:33:25Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607139215,233,49,5607139155,347,,5607139151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976891,55,1,1,6,43,5h878vnmkbuy2ummddprusxgq,1,25.1,100.0,2025-03-29T18:13:08.104Z,2025-03-29T18:13:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607139633,56,Back,5607139641,141,87.5,5607139649,213,4.90,5607139637,140,26.8,5607139645,212,9.6,5607139631,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976931,56,1,1,6,44,5h878vnmkbuy2ummddprusxgq,1,26.8,87.5,2025-03-29T18:13:09.232Z,2025-03-29T18:13:10Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5607139875,141,96.0,5607139881,212,5.8,5607139887,213,1.63,5607139869,56,Back,5607139871,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792976965,57,1,1,6,46,5h878vnmkbuy2ummddprusxgq,1,26.5,96.0,2025-03-29T18:13:10.456Z,2025-03-29T18:13:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607140065,140,17.0,5607140071,212,10.4,5607140069,141,91.8,5607140073,213,3.42,5607140063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977031,58,1,1,6,47,5h878vnmkbuy2ummddprusxgq,0,17.0,91.8,2025-03-29T18:13:11.650Z,2025-03-29T18:13:14Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607140473,141,67.0,5607140475,212,49.4,5607140477,213,5.93,5607140467,157,,5607140471,140,61.2,5607140469,56,Center,5607140479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977115,50,1,1,6,51,2n3wgr89m7jl8tmioemit2pgq,1,34.4,23.4,2025-03-29T18:13:15.857Z,2025-03-29T18:13:17Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607140911,56,Back,5607140909,3,,5607140919,213,1.76,5607140915,141,56.0,5607140917,212,22.6,5607140913,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977277,52,1,1,6,58,2n3wgr89m7jl8tmioemit2pgq,1,41.2,92.7,2025-03-29T18:13:22.953Z,2025-03-29T18:13:25Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607141855,212,30.5,5607141849,56,Left,5607141853,141,92.3,5607141857,213,6.27,5607141851,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977327,53,1,1,7,0,2n3wgr89m7jl8tmioemit2pgq,1,70.2,92.3,2025-03-29T18:13:25.033Z,2025-03-29T18:13:27Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607142183,212,33.8,5607142189,1,,5607142177,140,38.0,5607142175,56,Back,5607142179,141,93.9,5607142185,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977393,54,1,1,7,3,2n3wgr89m7jl8tmioemit2pgq,1,37.6,93.8,2025-03-29T18:13:27.482Z,2025-03-29T18:13:30Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607142543,56,Back,5607142551,213,4.67,5607142549,212,13.4,5607142547,141,74.1,5607142545,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977525,55,1,1,7,6,2n3wgr89m7jl8tmioemit2pgq,1,37.0,73.8,2025-03-29T18:13:30.353Z,2025-03-29T18:13:35Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607143173,56,Back,5607143177,141,33.3,5607143175,140,37.4,5607143181,212,27.5,5607143183,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977533,59,83,1,7,10,5h878vnmkbuy2ummddprusxgq,0,42.3,75.7,2025-03-29T18:13:34.912Z,2025-03-29T18:31:38Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607247139,399,984jr9d6sbi5l5vt9ct1b6cph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977579,56,1,1,7,11,2n3wgr89m7jl8tmioemit2pgq,0,58.6,23.7,2025-03-29T18:13:35.689Z,2025-03-29T18:13:37Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607143483,212,30.3,5607143479,141,53.7,5607143485,213,0.74,5607143473,56,Center,5607143475,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977683,60,1,1,7,14,5h878vnmkbuy2ummddprusxgq,1,27.2,49.1,2025-03-29T18:13:38.681Z,2025-03-29T18:13:41Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607143983,1,,5607143963,56,Back,5607143971,141,30.3,5607143979,213,5.68,5607143959,157,,5607143975,212,22.5,5607143967,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977695,61,61,1,7,17,5h878vnmkbuy2ummddprusxgq,0,44.8,30.3,2025-03-29T18:13:41.664Z,2025-03-29T18:13:42Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607144033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977753,57,50,1,7,18,2n3wgr89m7jl8tmioemit2pgq,1,52.2,64.8,2025-03-29T18:13:42.623Z,2025-03-29T18:13:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607144491,233,62,5607144335,56,Center,5607144337,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977757,62,7,1,7,18,5h878vnmkbuy2ummddprusxgq,1,47.8,35.2,2025-03-29T18:13:42.624Z,2025-03-29T18:13:48Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607144375,285,,5607144469,233,57,5607144373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977879,63,1,1,7,19,5h878vnmkbuy2ummddprusxgq,1,52.0,29.5,2025-03-29T18:13:44.072Z,2025-03-29T18:13:49Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607145027,56,Center,5607145029,140,67.7,5607145035,212,17.6,5607145037,213,0.36,5607145031,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977891,64,61,1,7,21,5h878vnmkbuy2ummddprusxgq,0,67.7,38.5,2025-03-29T18:13:45.769Z,2025-03-29T18:13:49Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607145085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792977897,58,1,1,7,22,2n3wgr89m7jl8tmioemit2pgq,1,31.6,63.4,2025-03-29T18:13:47.146Z,2025-03-29T18:13:49Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607145103,56,Back,5607145105,140,8.7,5607145107,141,50.4,5607145109,212,25.6,5607145111,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978019,59,1,1,7,25,2n3wgr89m7jl8tmioemit2pgq,1,10.2,48.1,2025-03-29T18:13:49.609Z,2025-03-29T18:13:54Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5607145651,212,33.0,5607145643,56,Back,5607145655,213,5.61,5607145657,1,,5607145645,140,34.8,5607145647,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978141,60,1,1,7,30,2n3wgr89m7jl8tmioemit2pgq,1,32.8,18.6,2025-03-29T18:13:54.473Z,2025-03-29T18:13:59Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607146331,141,42.1,5607146329,140,14.1,5607146335,213,2.46,5607146333,212,25.3,5607146327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978219,61,1,1,7,35,2n3wgr89m7jl8tmioemit2pgq,1,14.1,16.8,2025-03-29T18:13:59.585Z,2025-03-29T18:14:03Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607146803,212,58.2,5607146805,213,6.28,5607146797,56,Right,5607146795,155,,5607146807,1,,5607146799,140,69.5,5607146801,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978223,62,1,1,7,38,2n3wgr89m7jl8tmioemit2pgq,0,60.6,11.9,2025-03-29T18:14:03.233Z,2025-03-29T18:14:03Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607146821,140,56.7,5607146825,212,4.1,5607146819,56,Right,5607146823,141,12.5,5607146827,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978233,65,8,1,7,39,5h878vnmkbuy2ummddprusxgq,1,44.0,93.6,2025-03-29T18:14:03.961Z,2025-03-29T18:14:04Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607146883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792978285,67,1,1,7,40,5h878vnmkbuy2ummddprusxgq,1,44.0,93.6,2025-03-29T18:14:04.647Z,2025-03-29T18:14:06Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607147173,140,45.4,5607147177,212,9.6,5607147175,141,79.7,5607147169,56,Back,5607147179,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
