id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812286137,42,1,1,3,0,6597wqy6gmpv3zjx7rp8cdj46,1,37.0,84.5,2025-05-09T23:11:20.324Z,2025-05-09T23:11:42Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713648599,141,86.2,5713648595,56,Back,5713648597,140,32.6,5713649179,189,,5713648601,212,4.8,5713648603,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286147,43,1,1,3,1,6597wqy6gmpv3zjx7rp8cdj46,1,33.2,86.0,2025-05-09T23:11:21.414Z,2025-05-09T23:11:24Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713648663,213,3.06,5713648661,212,14.4,5713648657,140,19.5,5713648655,56,Back,5713648659,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286153,44,1,1,3,3,6597wqy6gmpv3zjx7rp8cdj46,1,19.5,87.8,2025-05-09T23:11:23.818Z,2025-05-09T23:11:25Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713648709,213,5.30,5713648705,141,66.4,5713648707,212,17.5,5713648703,140,28.8,5713648701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286181,45,1,1,3,5,6597wqy6gmpv3zjx7rp8cdj46,1,28.8,66.4,2025-05-09T23:11:25.426Z,2025-05-09T23:11:31Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713648859,155,,5713648881,1,,5713648863,56,Right,5713648879,213,5.49,5713648867,140,63.4,5713648873,141,12.0,5713648877,212,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286183,46,61,1,3,10,6597wqy6gmpv3zjx7rp8cdj46,0,66.5,12.6,2025-05-09T23:11:30.961Z,2025-05-09T23:11:31Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713648889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286189,16,1,1,3,10,cf5r1qpotp6n5i3vdchsp2en1,1,23.5,72.4,2025-05-09T23:11:31.142Z,2025-05-09T23:11:33Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713648913,141,61.2,5713648917,213,3.59,5713648911,140,8.5,5713648909,56,Back,5713648915,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286213,18,1,1,3,14,cf5r1qpotp6n5i3vdchsp2en1,1,7.0,51.0,2025-05-09T23:11:34.869Z,2025-05-09T23:11:38Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713649055,140,15.8,5713649053,56,Back,5713649057,141,16.5,5713649059,212,25.2,5713649061,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286249,19,1,1,3,17,cf5r1qpotp6n5i3vdchsp2en1,0,15.7,13.5,2025-05-09T23:11:38.005Z,2025-05-09T23:11:43Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713649265,155,,5713649285,1,,5713649281,212,65.9,5713649283,213,6.13,5713649269,56,Right,5713649277,141,0.0,5713649273,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286251,20,5,1,3,23,cf5r1qpotp6n5i3vdchsp2en1,0,75.4,-1.6,2025-05-09T23:11:43.614Z,2025-05-10T00:11:29Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713649897,233,47,5713649293,347,,5713649291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286367,47,5,1,3,23,6597wqy6gmpv3zjx7rp8cdj46,1,24.6,101.6,2025-05-09T23:11:43.614Z,2025-05-10T00:11:29Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713649885,347,,5713649883,56,Back,5713649893,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286435,48,1,1,3,43,6597wqy6gmpv3zjx7rp8cdj46,0,28.5,100.0,2025-05-09T23:12:04.130Z,2025-05-09T23:12:34Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713650307,107,,5713650311,140,41.2,5713650309,56,Back,5713650313,141,90.0,5713650317,213,5.76,5713650315,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286399,21,8,1,3,50,cf5r1qpotp6n5i3vdchsp2en1,1,58.4,13.1,2025-05-09T23:12:11.053Z,2025-05-10T16:04:27Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5715897587,385,,5713650115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286413,22,5,1,3,52,cf5r1qpotp6n5i3vdchsp2en1,0,60.2,-1.2,2025-05-09T23:12:12.469Z,2025-05-10T00:11:30Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713650179,347,,5713650177,56,Right,5713650515,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286457,49,5,1,3,52,6597wqy6gmpv3zjx7rp8cdj46,1,39.8,101.2,2025-05-09T23:12:12.469Z,2025-05-10T00:11:30Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713650507,233,22,5713650491,56,Back,5713650493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286469,50,1,1,4,1,6597wqy6gmpv3zjx7rp8cdj46,1,39.4,100.0,2025-05-09T23:12:21.659Z,2025-05-09T23:12:24Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713650567,56,Left,5713650565,107,,5713650569,140,66.4,5713650571,141,86.6,5713650573,212,30.2,5713650577,1,,5713650575,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286487,51,1,1,4,3,6597wqy6gmpv3zjx7rp8cdj46,1,66.4,86.6,2025-05-09T23:12:24.052Z,2025-05-09T23:12:26Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713650653,213,4.02,5713650651,212,5.9,5713650649,141,79.9,5713650647,140,62.8,5713650645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286491,52,1,1,4,6,6597wqy6gmpv3zjx7rp8cdj46,0,62.8,79.9,2025-05-09T23:12:26.635Z,2025-05-09T23:12:27Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713650677,213,5.99,5713650671,141,79.0,5713650673,212,2.1,5713650669,140,64.7,5713650667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286513,23,61,1,4,9,cf5r1qpotp6n5i3vdchsp2en1,1,30.3,22.5,2025-05-09T23:12:29.636Z,2025-05-10T00:09:13Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713650735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286533,25,1,1,4,12,cf5r1qpotp6n5i3vdchsp2en1,1,36.1,41.6,2025-05-09T23:12:32.482Z,2025-05-10T00:09:20Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713650837,212,29.0,5713650833,140,58.1,5713650831,56,Right,5713650835,141,15.8,5713650839,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286561,26,1,1,4,17,cf5r1qpotp6n5i3vdchsp2en1,0,67.8,18.9,2025-05-09T23:12:37.278Z,2025-05-09T23:12:38Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713650989,56,Center,5713650997,213,1.23,5713650993,141,48.5,5713650991,140,74.6,5713650995,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286569,53,8,1,4,20,6597wqy6gmpv3zjx7rp8cdj46,1,22.8,48.1,2025-05-09T23:12:40.203Z,2025-05-10T16:04:55Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713651051,56,Back,5715900877,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286579,27,61,1,4,21,cf5r1qpotp6n5i3vdchsp2en1,0,69.8,54.6,2025-05-09T23:12:42.085Z,2025-05-10T00:09:37Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713651085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286637,55,1,1,4,31,6597wqy6gmpv3zjx7rp8cdj46,1,59.3,24.7,2025-05-09T23:12:51.606Z,2025-05-09T23:12:55Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713651433,140,36.9,5713651431,56,Back,5713651437,212,29.6,5713651435,141,51.2,5713651439,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286649,56,1,1,4,35,6597wqy6gmpv3zjx7rp8cdj46,1,47.4,58.9,2025-05-09T23:12:55.641Z,2025-05-10T16:05:14Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713651519,140,45.3,5713651523,212,11.9,5713651521,141,76.1,5713651525,213,1.76,5713651517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286671,57,1,1,4,39,6597wqy6gmpv3zjx7rp8cdj46,1,57.8,74.8,2025-05-09T23:12:59.423Z,2025-05-10T16:05:18Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713651639,212,11.7,5713651633,56,Center,5713651637,141,68.1,5713651641,213,5.88,5713651635,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286673,58,50,1,4,42,6597wqy6gmpv3zjx7rp8cdj46,1,60.0,73.7,2025-05-09T23:13:02.647Z,2025-05-10T00:11:11Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713651645,56,Center,5713651647,286,,5713651775,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286687,28,7,1,4,42,cf5r1qpotp6n5i3vdchsp2en1,1,40.0,26.3,2025-05-09T23:13:02.648Z,2025-05-10T16:06:15Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713651725,56,Back,5713651727,285,,5713651743,233,58,5715909827,384,,5715909829,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286705,30,1,1,4,44,cf5r1qpotp6n5i3vdchsp2en1,1,47.0,23.0,2025-05-09T23:13:04.891Z,2025-05-09T23:13:06Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713651819,213,5.14,5713651817,212,4.8,5713651811,56,Back,5713651813,140,48.9,5713651815,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286715,31,1,1,4,45,cf5r1qpotp6n5i3vdchsp2en1,1,48.9,16.5,2025-05-09T23:13:05.733Z,2025-05-09T23:13:07Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713651879,56,Back,5713651887,213,3.39,5713651883,141,12.0,5713651881,140,37.6,5713651885,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286757,32,1,1,4,47,cf5r1qpotp6n5i3vdchsp2en1,1,37.6,12.0,2025-05-09T23:13:07.549Z,2025-05-09T23:13:14Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713652085,56,Back,5713652087,140,37.3,5713652091,212,8.1,5713652093,213,1.61,5713652089,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286765,33,1,1,4,54,cf5r1qpotp6n5i3vdchsp2en1,1,37.3,18.5,2025-05-09T23:13:14.413Z,2025-05-09T23:13:17Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713652175,213,2.33,5713652173,212,13.6,5713652171,141,33.0,5713652169,140,28.4,5713652167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286779,34,1,1,4,57,cf5r1qpotp6n5i3vdchsp2en1,1,27.7,34.6,2025-05-09T23:13:17.615Z,2025-05-09T23:13:20Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713652231,212,17.0,5713652233,213,1.35,5713652225,56,Back,5713652227,140,31.3,5713652229,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286787,35,1,1,4,59,cf5r1qpotp6n5i3vdchsp2en1,1,29.4,67.0,2025-05-09T23:13:19.910Z,2025-05-09T23:13:21Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713652277,213,5.77,5713652269,56,Back,5713652273,141,62.1,5713652271,140,35.0,5713652275,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286799,36,1,1,5,0,cf5r1qpotp6n5i3vdchsp2en1,1,32.9,63.1,2025-05-09T23:13:21.118Z,2025-05-09T23:13:25Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5713652349,140,38.0,5713652347,56,Back,5713652353,212,18.0,5713652351,141,88.4,5713652355,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286829,37,1,1,5,5,cf5r1qpotp6n5i3vdchsp2en1,1,41.8,91.7,2025-05-09T23:13:25.637Z,2025-05-10T00:07:53Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713652485,212,39.4,5713652481,140,71.5,5713652487,213,5.63,5713652483,141,56.3,5713652479,56,Center,5713652477,155,,5713652489,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286831,38,50,1,5,10,cf5r1qpotp6n5i3vdchsp2en1,1,89.4,54.7,2025-05-09T23:13:31.013Z,2025-05-10T02:33:41Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713652497,56,Center,5713653067,286,,5713657735,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286859,59,7,1,5,10,6597wqy6gmpv3zjx7rp8cdj46,1,10.6,45.3,2025-05-09T23:13:31.014Z,2025-05-10T16:06:46Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713652623,56,Back,5713657727,233,38,5715913857,384,,5715913859,389,,5713657703,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812286863,60,52,1,5,16,6597wqy6gmpv3zjx7rp8cdj46,1,3.5,47.9,2025-05-09T23:13:36.280Z,2025-05-10T16:06:49Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5715914181,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287099,61,27,1,5,20,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-09T23:13:40.195Z,2025-05-10T16:07:21Z,,,,,5713854793,233,476,5715915691,189,,5713857311,200,,5713857313,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812307947,476,27,1,5,20,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-09T23:13:40.195Z,2025-05-10T16:07:24Z,,,,,5713854799,233,61,5715915747,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287103,62,28,1,5,45,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-09T23:14:05.423Z,2025-05-10T16:07:28Z,,,,,5715915861,189,,5713653913,55,61,5713855037,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812307951,477,28,1,5,45,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-09T23:14:05.423Z,2025-05-10T16:07:34Z,,,,,5713770995,55,476,5715916069,189,,5713855085,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812300625,351,68,1,5,55,cf5r1qpotp6n5i3vdchsp2en1,0,84.3,54.9,2025-05-09T23:14:15.163Z,2025-05-10T16:07:42Z,,,,,5715916279,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287115,63,68,1,5,55,6597wqy6gmpv3zjx7rp8cdj46,1,9.4,50.7,2025-05-09T23:14:15.756Z,2025-05-10T16:07:39Z,,,,,5715916347,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287133,64,52,1,5,58,6597wqy6gmpv3zjx7rp8cdj46,1,11.0,44.5,2025-05-09T23:14:18.464Z,2025-05-10T16:07:48Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5715921345,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287145,66,1,1,6,10,6597wqy6gmpv3zjx7rp8cdj46,0,22.8,33.3,2025-05-09T23:14:31.144Z,2025-05-09T23:14:33Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5713654105,157,,5713654119,1,,5713654107,198,,5713654115,212,47.9,5713654111,140,68.4,5713654117,213,6.25,5713654113,141,31.2,5713654109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287159,39,1,1,6,13,cf5r1qpotp6n5i3vdchsp2en1,1,36.0,60.3,2025-05-09T23:14:33.582Z,2025-05-09T23:15:53Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713654221,212,17.7,5713654223,213,0.44,5713654219,141,71.4,5713654213,3,,5713654217,140,51.2,5713654215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287161,40,61,1,6,15,cf5r1qpotp6n5i3vdchsp2en1,0,51.2,71.4,2025-05-09T23:14:35.990Z,2025-05-09T23:14:36Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713654227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287185,67,1,1,6,16,6597wqy6gmpv3zjx7rp8cdj46,1,37.2,34.2,2025-05-09T23:14:37.081Z,2025-05-09T23:14:43Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713654389,213,4.84,5713654385,141,27.0,5713654387,212,4.9,5713654381,56,Back,5713654383,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287181,41,45,1,6,22,cf5r1qpotp6n5i3vdchsp2en1,0,52.9,58.2,2025-05-09T23:14:42.366Z,2025-05-10T00:11:17Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713654365,56,Center,5713654367,285,,5713654425,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287189,68,3,1,6,22,6597wqy6gmpv3zjx7rp8cdj46,1,47.1,41.8,2025-05-09T23:14:42.366Z,2025-05-10T16:08:12Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5715924361,464,,5713654395,286,,5713654411,233,41,5713654393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287209,69,1,1,6,23,6597wqy6gmpv3zjx7rp8cdj46,1,44.0,47.2,2025-05-09T23:14:43.497Z,2025-05-09T23:14:48Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713654575,212,19.0,5713654577,213,1.08,5713654573,141,71.8,5713654571,140,52.5,5713654569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287225,70,1,1,6,28,6597wqy6gmpv3zjx7rp8cdj46,1,68.3,84.7,2025-05-09T23:14:48.360Z,2025-05-09T23:14:50Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713654661,213,3.55,5713654659,212,15.0,5713654657,141,76.0,5713654653,56,Center,5713654655,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287233,71,43,1,6,29,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-09T23:14:50.144Z,2025-05-09T23:15:03Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713654789,56,Back,5713655129,144,1,5713654795,212,19.0,5713654791,140,38.0,5713654797,213,3.01,5713654793,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287269,72,4,1,6,35,6597wqy6gmpv3zjx7rp8cdj46,1,63.0,78.6,2025-05-09T23:14:55.837Z,2025-05-09T23:15:02Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713655045,152,,5713655041,13,,5713655043,56,Center,5713655047,265,,5713655067,233,42,5713655049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287251,42,4,1,6,35,cf5r1qpotp6n5i3vdchsp2en1,0,37.0,21.4,2025-05-09T23:14:55.838Z,2025-05-10T02:29:28Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713655073,233,72,5713654933,13,,5713654937,152,,5713654941,285,,5713654935,56,Back,5713654939,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287297,73,1,1,6,42,6597wqy6gmpv3zjx7rp8cdj46,1,56.7,75.6,2025-05-09T23:15:02.656Z,2025-05-09T23:15:05Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713655183,152,,5713655193,213,3.48,5713655181,5,,5713655191,212,24.1,5713655187,140,35.1,5713655185,56,Back,5713655189,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287299,74,1,1,6,45,6597wqy6gmpv3zjx7rp8cdj46,1,35.0,63.7,2025-05-09T23:15:05.657Z,2025-05-09T23:15:06Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713655199,140,36.3,5713655197,56,Back,5713655201,141,72.6,5713655203,212,6.2,5713655205,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287307,75,1,1,6,46,6597wqy6gmpv3zjx7rp8cdj46,1,35.9,72.7,2025-05-09T23:15:06.535Z,2025-05-09T23:15:08Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713655255,213,6.13,5713655251,141,69.3,5713655253,212,15.1,5713655247,56,Center,5713655249,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287311,76,1,1,6,48,6597wqy6gmpv3zjx7rp8cdj46,1,50.1,69.3,2025-05-09T23:15:08.631Z,2025-05-09T23:15:09Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713655275,141,76.4,5713655277,212,4.8,5713655273,140,50.4,5713655271,56,Center,5713655279,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287315,77,1,1,6,49,6597wqy6gmpv3zjx7rp8cdj46,0,50.5,76.7,2025-05-09T23:15:09.495Z,2025-05-09T23:18:12Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713655299,140,49.5,5713660811,286,,5713655303,212,3.4,5713655297,56,Back,5713655301,141,72.0,5713655305,213,4.39,5713660807,233,43,5713660805,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287331,43,74,1,6,49,cf5r1qpotp6n5i3vdchsp2en1,1,36.5,17.9,2025-05-09T23:15:09.496Z,2025-05-10T00:11:09Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713660813,233,77,5713660781,285,,5713655385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287351,78,1,1,6,52,6597wqy6gmpv3zjx7rp8cdj46,1,65.4,76.3,2025-05-09T23:15:12.656Z,2025-05-09T23:15:15Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713655491,141,56.7,5713655487,56,Center,5713655493,212,13.7,5713655495,213,4.49,5713655489,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287367,79,1,1,6,55,6597wqy6gmpv3zjx7rp8cdj46,0,70.0,42.8,2025-05-09T23:15:15.519Z,2025-05-09T23:15:17Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713655557,56,Center,5713655559,140,87.7,5713655565,213,5.77,5713655563,212,21.3,5713655561,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287397,45,1,1,6,58,cf5r1qpotp6n5i3vdchsp2en1,1,19.4,69.3,2025-05-09T23:15:18.590Z,2025-05-09T23:15:25Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713655719,140,27.2,5713655725,213,5.82,5713655721,141,63.3,5713655723,212,9.2,5713655717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287401,46,61,1,7,4,cf5r1qpotp6n5i3vdchsp2en1,0,36.3,80.5,2025-05-09T23:15:24.982Z,2025-05-09T23:15:25Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713655745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287407,47,5,1,7,5,cf5r1qpotp6n5i3vdchsp2en1,0,52.1,101.2,2025-05-09T23:15:25.881Z,2025-05-10T00:11:31Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713655763,56,Left,5713655765,347,,5713655859,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287419,80,5,1,7,5,6597wqy6gmpv3zjx7rp8cdj46,1,47.9,-1.2,2025-05-09T23:15:25.881Z,2025-05-10T00:11:31Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713655833,233,47,5713655823,347,,5713655821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812287433,81,1,1,7,8,6597wqy6gmpv3zjx7rp8cdj46,1,41.3,0.0,2025-05-09T23:15:28.647Z,2025-05-10T16:10:17Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713655911,212,17.2,5713655913,213,2.24,5713655909,141,17.9,5713655903,107,,5713655907,140,31.2,5713655905,56,Back,5715938239,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
