id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818702263,42,83,1,3,6,5h878vnmkbuy2ummddprusxgq,0,88.6,28.5,2025-05-25T02:39:54.892Z,2025-05-25T04:46:25Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749066173,399,3u22kckqpecmgcw7ee3xrdppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705835,119,61,1,3,7,7c9knuwazz9k9449u5rnuuy5m,0,4.0,66.2,2025-05-25T02:39:55.673Z,2025-05-25T02:53:50Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749065423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702225,38,3,1,3,8,5h878vnmkbuy2ummddprusxgq,0,84.8,24.3,2025-05-25T02:39:56.707Z,2025-05-25T02:54:27Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749042735,56,Center,5749042737,286,,5749066531,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702247,24,7,1,3,8,7c9knuwazz9k9449u5rnuuy5m,0,15.2,75.7,2025-05-25T02:39:56.708Z,2025-05-25T02:55:19Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749066517,233,38,5749042843,56,Back,5749042845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702245,40,1,1,3,10,5h878vnmkbuy2ummddprusxgq,1,83.2,29.7,2025-05-25T02:39:58.435Z,2025-05-25T04:49:45Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,1.0,,5749043119,210,15,5749042837,213,1.89,5749042833,141,51.2,5749042831,140,78.6,5749042835,212,15.4,5749042829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702251,41,15,1,3,13,5h878vnmkbuy2ummddprusxgq,1,78.5,43.2,2025-05-25T02:40:02.083Z,2025-05-25T04:49:45Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749042851,22,,5749043155,147,50.9,5749043141,29,,5749042855,56,Center,5749043151,103,15.2,5749043145,55,40,5749043171,233,25,5749042853,18,,5749219535,76,5749043149,102,51.9,5749219537,215,5749043153,146,99.1,5749043063,20,,,,,,,,,,,,,,,,,,
2818702257,25,10,1,3,13,7c9knuwazz9k9449u5rnuuy5m,1,3.4,49.7,2025-05-25T02:40:02.183Z,2025-05-25T02:40:15Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749042891,56,Back,5749042881,173,,5749042885,178,,5749042889,182,,5749043183,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702331,27,1,1,3,28,7c9knuwazz9k9449u5rnuuy5m,1,11.8,34.2,2025-05-25T02:40:16.489Z,2025-05-25T02:56:11Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749068461,140,29.5,5749068463,141,8.6,5749068525,189,,5749068459,56,Back,5749068465,212,25.5,5749068457,123,,5749068469,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702333,28,1,1,3,28,7c9knuwazz9k9449u5rnuuy5m,0,32.6,4.7,2025-05-25T02:40:16.658Z,2025-05-25T03:04:04Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749068743,141,20.1,5749068747,212,47.4,5749068733,157,,5749068757,1,,5749068751,213,0.22,5749068735,56,Right,5749068739,140,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702329,43,1,1,3,34,5h878vnmkbuy2ummddprusxgq,1,27.3,82.0,2025-05-25T02:40:23.211Z,2025-05-25T02:40:27Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749043423,212,14.8,5749043421,141,70.8,5749043417,56,Back,5749043419,140,39.4,5749043425,213,5.74,5749043415,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702337,44,1,1,3,39,5h878vnmkbuy2ummddprusxgq,1,39.3,70.3,2025-05-25T02:40:27.477Z,2025-05-25T02:40:28Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749043451,213,4.24,5749043447,141,38.5,5749043443,56,Back,5749043445,140,28.7,5749043449,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702339,29,45,1,3,40,7c9knuwazz9k9449u5rnuuy5m,0,70.3,70.4,2025-05-25T02:40:28.771Z,2025-05-25T04:42:03Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5749043455,56,Center,5749043457,286,,5749043501,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702345,45,3,1,3,40,5h878vnmkbuy2ummddprusxgq,1,29.7,29.6,2025-05-25T02:40:28.771Z,2025-05-25T04:42:03Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749043483,233,29,5749043481,285,,5749043479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702363,47,1,1,3,46,5h878vnmkbuy2ummddprusxgq,1,66.6,19.1,2025-05-25T02:40:34.843Z,2025-05-25T04:46:11Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749043569,212,16.6,5749043565,140,69.9,5749043573,213,1.36,5749043567,141,43.0,5749043563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702369,48,1,1,3,49,5h878vnmkbuy2ummddprusxgq,0,70.8,43.6,2025-05-25T02:40:37.611Z,2025-05-25T02:40:38Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749043597,212,5.6,5749043595,141,41.6,5749043593,140,65.6,5749043591,56,Center,5749043599,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702373,30,61,1,3,51,7c9knuwazz9k9449u5rnuuy5m,1,21.2,62.7,2025-05-25T02:40:40.153Z,2025-05-25T02:40:40Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749043615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702379,49,13,1,3,52,5h878vnmkbuy2ummddprusxgq,1,87.8,42.1,2025-05-25T02:40:40.755Z,2025-05-25T02:40:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749043845,458,,5749043839,74,,5749043633,56,Center,5749043847,230,98.9,5749043841,102,50.8,5749043629,22,,5749043799,20,,5749043631,17,,5749043849,231,5749043843,103,79.2,,,,,,,,48.9,,,,,,,,,,,,,,,,,
2818702393,50,5,1,3,54,5h878vnmkbuy2ummddprusxgq,0,101.4,57.6,2025-05-25T02:40:42.429Z,2025-05-25T02:58:30Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749043749,56,Center,5749071039,233,134,5749043751,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707039,134,5,1,3,54,7c9knuwazz9k9449u5rnuuy5m,1,-1.4,42.4,2025-05-25T02:40:42.429Z,2025-05-25T04:41:15Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749071011,56,Back,5749071013,346,,5749071015,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702535,31,1,1,4,24,7c9knuwazz9k9449u5rnuuy5m,1,2.3,45.4,2025-05-25T02:41:13.210Z,2025-05-25T03:00:17Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749071377,124,,5749071403,189,,5749044441,56,Back,5749044443,140,27.6,5749044447,212,39.3,5749044449,213,5.45,5749044445,141,2.8,5749071379,237,,5749044451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702539,32,1,1,4,26,7c9knuwazz9k9449u5rnuuy5m,1,27.6,2.8,2025-05-25T02:41:14.482Z,2025-05-25T03:01:09Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749044489,213,0.00,5749044483,140,43.5,5749044487,212,16.7,5749044485,141,2.8,5749044481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702561,33,1,1,4,27,7c9knuwazz9k9449u5rnuuy5m,1,43.5,2.8,2025-05-25T02:41:15.370Z,2025-05-25T02:41:20Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749044645,141,4.9,5749044649,213,2.98,5749044641,56,Back,5749044647,212,9.0,5749044643,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702567,34,1,1,4,32,7c9knuwazz9k9449u5rnuuy5m,1,35.0,4.9,2025-05-25T02:41:20.546Z,2025-05-25T03:01:15Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749044679,213,2.11,5749044671,56,Back,5749044677,212,18.1,5749044673,140,26.1,5749044675,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702575,35,1,1,4,35,7c9knuwazz9k9449u5rnuuy5m,1,26.1,27.7,2025-05-25T02:41:23.338Z,2025-05-25T02:41:24Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749044723,56,Back,5749044727,141,66.0,5749044725,140,25.2,5749044731,213,1.61,5749044729,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702587,36,1,1,4,36,7c9knuwazz9k9449u5rnuuy5m,1,25.2,66.0,2025-05-25T02:41:24.610Z,2025-05-25T03:01:27Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749044797,140,33.6,5749044803,213,1.07,5749044801,212,18.3,5749044795,56,Back,5749044799,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702591,37,1,1,4,37,7c9knuwazz9k9449u5rnuuy5m,0,33.6,89.6,2025-05-25T02:41:25.834Z,2025-05-25T03:01:46Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749044839,212,46.6,5749044831,155,,5749044837,141,80.3,5749044833,56,Left,5749044835,140,77.6,5749044841,213,6.15,5749044843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702603,51,1,1,4,38,5h878vnmkbuy2ummddprusxgq,1,25.3,18.9,2025-05-25T02:41:26.580Z,2025-05-25T02:41:29Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749044895,140,27.2,5749044899,212,23.5,5749044901,213,1.49,5749044903,1,,5749044897,141,53.3,5749044893,56,Back,5749044891,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702613,52,1,1,4,41,5h878vnmkbuy2ummddprusxgq,0,27.2,53.3,2025-05-25T02:41:29.492Z,2025-05-25T02:41:31Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749044949,3,,5749044959,213,5.71,5749044951,56,Center,5749044953,140,51.7,5749044957,212,30.6,5749044955,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702639,38,1,1,4,45,7c9knuwazz9k9449u5rnuuy5m,1,43.6,65.8,2025-05-25T02:41:33.858Z,2025-05-25T02:41:38Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749045057,213,6.21,5749045053,141,63.6,5749045055,212,20.8,5749045051,140,63.4,5749045049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702647,39,1,1,4,49,7c9knuwazz9k9449u5rnuuy5m,1,57.7,59.1,2025-05-25T02:41:38.258Z,2025-05-25T02:41:39Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749045091,140,62.4,5749045097,213,4.89,5749045095,212,27.4,5749045093,141,19.5,5749045089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702661,40,1,1,4,51,7c9knuwazz9k9449u5rnuuy5m,1,62.4,19.5,2025-05-25T02:41:39.370Z,2025-05-25T02:41:44Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749045187,213,5.36,5749045185,212,11.4,5749045183,141,6.1,5749045181,140,69.0,5749045179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702669,41,1,1,4,55,7c9knuwazz9k9449u5rnuuy5m,1,72.8,7.4,2025-05-25T02:41:43.938Z,2025-05-25T02:41:47Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749045233,56,Right,5749045237,141,19.1,5749045235,140,66.5,5749045241,213,2.26,5749045239,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702681,42,1,1,4,58,7c9knuwazz9k9449u5rnuuy5m,1,66.5,19.1,2025-05-25T02:41:46.914Z,2025-05-25T02:41:49Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749045289,140,63.0,5749045295,213,1.87,5749045287,56,Center,5749045293,212,12.3,5749045291,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702683,43,1,1,5,0,7c9knuwazz9k9449u5rnuuy5m,0,63.0,36.4,2025-05-25T02:41:48.858Z,2025-05-25T02:41:49Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749045319,213,0.25,5749045311,56,Center,5749045315,141,41.6,5749045317,212,14.4,5749045313,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702705,54,1,1,5,2,5h878vnmkbuy2ummddprusxgq,1,22.7,60.8,2025-05-25T02:41:50.452Z,2025-05-25T02:41:52Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749045433,141,49.4,5749045437,213,5.90,5749045435,212,20.6,5749045431,140,40.9,5749045429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702727,55,1,1,5,4,5h878vnmkbuy2ummddprusxgq,1,40.9,49.4,2025-05-25T02:41:52.364Z,2025-05-25T02:41:56Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749045561,56,Back,5749045567,212,10.0,5749045563,140,31.9,5749045565,141,44.5,5749045569,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702745,56,1,1,5,8,5h878vnmkbuy2ummddprusxgq,1,43.0,45.7,2025-05-25T02:41:56.332Z,2025-05-25T02:42:26Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749045669,56,Center,5749045677,213,5.75,5749045675,212,24.0,5749045673,141,27.9,5749045671,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702739,44,45,1,5,9,7c9knuwazz9k9449u5rnuuy5m,0,31.9,72.8,2025-05-25T02:41:58.049Z,2025-05-25T04:42:04Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749077445,233,271,5749077407,285,,5749077405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818708041,271,3,1,5,9,5h878vnmkbuy2ummddprusxgq,1,68.1,27.2,2025-05-25T02:41:58.049Z,2025-05-25T04:42:04Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749077365,286,,5749077363,56,Center,5749077423,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702747,57,1,1,5,13,5h878vnmkbuy2ummddprusxgq,0,65.7,37.6,2025-05-25T02:42:01.572Z,2025-05-25T02:42:06Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749045755,286,,5749045691,213,0.55,5749045683,56,Center,5749045687,141,43.9,5749045751,233,45,5749045685,140,72.3,5749045689,212,8.1,5749045749,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702757,45,74,1,5,13,7c9knuwazz9k9449u5rnuuy5m,1,34.5,64.6,2025-05-25T02:42:01.573Z,2025-05-25T04:16:11Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749045761,233,57,5749045745,56,Back,5749045747,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702773,47,1,1,5,18,7c9knuwazz9k9449u5rnuuy5m,1,36.4,75.4,2025-05-25T02:42:06.739Z,2025-05-25T02:42:08Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5749045815,141,68.5,5749045819,213,3.64,5749045811,56,Back,5749045817,212,9.9,5749045813,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702777,48,61,1,5,19,7c9knuwazz9k9449u5rnuuy5m,0,28.1,68.5,2025-05-25T02:42:07.812Z,2025-05-25T02:42:08Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749045847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702787,59,15,1,5,21,5h878vnmkbuy2ummddprusxgq,1,84.0,24.4,2025-05-25T02:42:09.612Z,2025-05-25T04:51:54Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749046235,231,48.6,5749046215,80,,5749046225,102,46.8,5749046443,215,,5749046123,20,,5749045863,56,Center,5749046231,147,27.1,5749046227,103,19,5749220965,63,5749045859,22,,5749046265,233,5749046229,146,85.9,5749046127,82,,49,5749046233,230,98.5,5749046445,458,,,,,,,,,,,
2818702793,49,10,1,5,21,7c9knuwazz9k9449u5rnuuy5m,1,13.4,64.8,2025-05-25T02:42:09.712Z,2025-05-25T02:42:22Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749046293,233,59,5749045921,94,,5749045923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818708249,279,43,1,5,22,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T02:42:11.041Z,2025-05-25T03:06:32Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749078627,56,Center,5749079025,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702801,60,1,1,5,23,5h878vnmkbuy2ummddprusxgq,1,85.4,18.5,2025-05-25T02:42:11.332Z,2025-05-25T02:42:14Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749045967,141,24.9,5749045963,56,Center,5749045965,140,72.3,5749045973,213,2.84,5749045969,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702803,61,61,1,5,25,5h878vnmkbuy2ummddprusxgq,0,72.3,24.9,2025-05-25T02:42:13.980Z,2025-05-25T02:42:14Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749045977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702827,51,1,1,5,27,7c9knuwazz9k9449u5rnuuy5m,1,26.1,50.0,2025-05-25T02:42:16.075Z,2025-05-25T02:42:19Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749046145,141,44.2,5749046149,213,5.86,5749046143,140,34.5,5749046147,212,9.7,5749046141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702865,52,1,1,5,30,7c9knuwazz9k9449u5rnuuy5m,1,34.8,35.4,2025-05-25T02:42:18.691Z,2025-05-25T02:42:24Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749046399,56,Back,5749046401,140,31.5,5749046407,213,4.52,5749046403,141,9.1,5749046405,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702883,53,1,1,5,36,7c9knuwazz9k9449u5rnuuy5m,1,39.8,7.9,2025-05-25T02:42:24.763Z,2025-05-25T02:42:27Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749046491,140,46.2,5749046493,141,33.1,5749046497,213,1.20,5749046495,212,18.4,5749046489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702901,54,1,1,5,39,7c9knuwazz9k9449u5rnuuy5m,1,46.2,32.8,2025-05-25T02:42:27.339Z,2025-05-25T02:42:30Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749046583,56,Back,5749046587,141,24.1,5749046585,140,27.8,5749046591,213,3.44,5749046589,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702909,55,1,1,5,41,7c9knuwazz9k9449u5rnuuy5m,1,27.0,25.3,2025-05-25T02:42:29.995Z,2025-05-25T02:42:31Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749046637,141,37.3,5749046633,56,Back,5749046635,140,27.3,5749046641,213,1.53,5749046639,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702911,56,1,1,5,43,7c9knuwazz9k9449u5rnuuy5m,1,27.3,37.3,2025-05-25T02:42:31.691Z,2025-05-25T02:42:34Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749046651,140,30.6,5749046657,213,1.38,5749046655,212,17.9,5749046653,141,63.1,5749046649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702933,57,1,1,5,45,7c9knuwazz9k9449u5rnuuy5m,1,30.6,63.1,2025-05-25T02:42:34.243Z,2025-05-25T02:42:39Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749046799,213,0.93,5749046791,56,Back,5749046793,140,45.5,5749046797,212,26.1,5749046795,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702947,58,1,1,5,51,7c9knuwazz9k9449u5rnuuy5m,1,41.1,70.9,2025-05-25T02:42:39.516Z,2025-05-25T02:42:41Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5749046889,213,4.74,5749046877,56,Back,5749046885,212,13.3,5749046879,140,41.5,5749046881,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702965,59,1,1,5,53,7c9knuwazz9k9449u5rnuuy5m,1,43.4,48.4,2025-05-25T02:42:41.755Z,2025-05-25T02:42:46Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749047025,212,32.4,5749047019,56,Right,5749047029,1,,5749047021,140,56.4,5749047017,155,,5749047027,213,5.15,5749047023,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702987,60,1,1,5,57,7c9knuwazz9k9449u5rnuuy5m,1,57.1,12.3,2025-05-25T02:42:46.004Z,2025-05-25T02:42:49Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749047139,213,3.15,5749047131,56,Back,5749047137,212,9.5,5749047135,141,12.2,5749047133,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702991,61,1,1,6,1,7c9knuwazz9k9449u5rnuuy5m,1,60.4,16.5,2025-05-25T02:42:49.403Z,2025-05-25T02:42:51Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749047169,212,21.7,5749047171,213,0.77,5749047163,56,Center,5749047167,141,38.8,5749047165,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703011,62,1,1,6,2,7c9knuwazz9k9449u5rnuuy5m,1,73.5,33.1,2025-05-25T02:42:50.908Z,2025-05-25T02:42:55Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749047279,56,Right,5749047287,213,4.94,5749047285,212,15.6,5749047283,141,10.7,5749047281,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703021,63,1,1,6,6,7c9knuwazz9k9449u5rnuuy5m,0,77.3,11.6,2025-05-25T02:42:54.948Z,2025-05-25T02:42:56Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749047329,141,47.8,5749047331,212,28.1,5749047333,213,1.06,5749047327,140,90.3,5749047325,56,Center,5749047323,155,,5749047321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703365,62,12,1,6,7,5h878vnmkbuy2ummddprusxgq,1,9.1,70.6,2025-05-25T02:42:56.038Z,2025-05-25T02:44:09Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749049401,212,8.6,5749049397,140,16.8,5749049403,213,5.94,5749049395,56,Back,5749049399,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703115,64,1,1,6,9,7c9knuwazz9k9449u5rnuuy5m,1,79.1,47.9,2025-05-25T02:42:58.300Z,2025-05-25T02:43:27Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,1.0,5749047753,56,Center,5749047757,141,33.6,5749047947,22,,5749047943,210,16,5749047755,140,89.2,5749047945,154,,5749047761,213,5.54,5749047759,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703119,65,16,1,6,10,7c9knuwazz9k9449u5rnuuy5m,1,90.0,33.4,2025-05-25T02:42:59.269Z,2025-05-25T02:43:27Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5749047963,29,,5749047849,374,2025-05-25 03:42:58.344,5749047779,63,,5749047973,103,1.9,5749047853,375,06:10.014,5749047975,230,99.4,5749047777,22,,5749047961,76,,5749047967,55,5749047781,56,Center,5749047977,231,5749047965,154,,5749047971,102,64,48.7,5749047845,20,,,,54.2,,,,,,,,,,
2818703375,63,1,1,7,20,5h878vnmkbuy2ummddprusxgq,1,49.9,50.1,2025-05-25T02:44:09.158Z,2025-05-25T02:44:11Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749049455,279,G,5749049447,140,35.6,5749049453,213,3.24,5749049445,56,Back,5749049451,212,15.1,5749049449,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818703383,64,1,1,7,22,5h878vnmkbuy2ummddprusxgq,1,36.3,46.9,2025-05-25T02:44:11.302Z,2025-05-25T02:44:14Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749049511,213,4.33,5749049507,141,21.5,5749049503,56,Back,5749049505,140,29.7,5749049509,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
