id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2790979521,17,1,1,3,6,2n3wgr89m7jl8tmioemit2pgq,1,37.8,72.1,2025-03-22T23:10:54.169Z,2025-03-22T23:10:55Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5596240369,56,Back,5596240385,212,13.1,5596240387,213,2.97,5596240375,140,25.5,5596240381,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979525,18,1,1,3,7,2n3wgr89m7jl8tmioemit2pgq,1,25.5,75.3,2025-03-22T23:10:55.225Z,2025-03-22T23:10:57Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596240409,140,30.1,5596240407,56,Back,5596240413,212,11.0,5596240411,141,89.9,5596240415,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979527,19,1,1,3,9,2n3wgr89m7jl8tmioemit2pgq,0,30.1,89.9,2025-03-22T23:10:56.832Z,2025-03-22T23:10:58Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596240423,140,58.3,5596240421,56,Center,5596240429,213,5.90,5596240419,155,,5596240427,212,32.0,5596240425,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979533,43,8,1,3,11,224tl8u2smnbyliroayk69nt0,1,42.0,33.1,2025-03-22T23:10:59.132Z,2025-03-24T07:11:37Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596240455,56,Back,5598575599,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979537,20,3,1,3,13,2n3wgr89m7jl8tmioemit2pgq,0,48.7,69.2,2025-03-22T23:11:00.714Z,2025-03-24T07:11:43Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5596240471,56,Back,5596240473,286,,5598575623,465,,5596240517,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979543,44,7,1,3,13,224tl8u2smnbyliroayk69nt0,0,51.3,30.8,2025-03-22T23:11:00.715Z,2025-03-24T07:11:45Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5598575637,178,,5598575635,385,,5596240499,56,Center,5596240501,285,,5596240513,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791402347,748,61,1,3,13,2n3wgr89m7jl8tmioemit2pgq,1,58.2,70.3,2025-03-22T23:11:01.304Z,2025-03-24T07:11:49Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5598575643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979559,46,1,1,3,15,224tl8u2smnbyliroayk69nt0,1,48.1,24.3,2025-03-22T23:11:03.381Z,2025-03-22T23:11:08Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596240611,213,4.87,5596240603,56,Right,5596240609,212,14.0,5596240607,141,4.0,5596240605,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979561,47,1,1,3,20,224tl8u2smnbyliroayk69nt0,0,69.9,13.2,2025-03-22T23:11:08.091Z,2025-03-23T01:14:46Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596240619,141,21.9,5596240665,286,,5596240615,56,Center,5596240617,140,73.6,5596240623,213,0.99,5596240661,233,21,5596240659,236,,5596240621,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979567,21,74,1,3,20,2n3wgr89m7jl8tmioemit2pgq,1,36.9,88.3,2025-03-22T23:11:08.092Z,2025-03-23T00:06:30Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596240643,285,,5596240641,56,Back,5596240677,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979611,22,1,1,3,24,2n3wgr89m7jl8tmioemit2pgq,1,32.9,64.5,2025-03-22T23:11:11.721Z,2025-03-22T23:11:19Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5596240869,140,43.6,5596240873,212,21.3,5596240871,141,91.1,5596240865,56,Back,5596240875,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979615,23,3,1,3,31,2n3wgr89m7jl8tmioemit2pgq,0,63.8,95.0,2025-03-22T23:11:19.042Z,2025-03-24T07:12:38Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596240971,233,48,5598575913,465,,5596240891,56,Left,5596240893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979631,48,7,1,3,31,224tl8u2smnbyliroayk69nt0,1,36.2,5.0,2025-03-22T23:11:19.043Z,2025-03-24T07:12:40Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5598575925,178,,5596240963,285,,5596240959,167,,5596240961,56,Back,5598575923,385,,5596240965,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979659,24,5,1,3,32,2n3wgr89m7jl8tmioemit2pgq,1,67.5,101.6,2025-03-22T23:11:20.329Z,2025-03-23T00:06:52Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596241113,347,,5596241111,56,Left,5596241141,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979647,49,5,1,3,32,224tl8u2smnbyliroayk69nt0,0,32.5,-1.6,2025-03-22T23:11:20.329Z,2025-03-23T00:06:52Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5596241051,56,Back,5596241145,233,24,5596241053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979673,25,1,1,3,42,2n3wgr89m7jl8tmioemit2pgq,1,61.0,100.0,2025-03-22T23:11:30.034Z,2025-03-22T23:11:33Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596241193,213,3.58,5596241183,107,,5596241195,1,,5596241191,212,25.2,5596241185,56,Back,5596241187,140,39.3,5596241189,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979703,26,1,1,3,45,2n3wgr89m7jl8tmioemit2pgq,0,36.9,79.9,2025-03-22T23:11:32.931Z,2025-03-22T23:11:41Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596241377,140,100.0,5596241379,141,13.7,5596241375,56,Right,5596241383,213,5.69,5596241381,212,80.6,5596241373,157,,5596241385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979839,27,5,1,3,53,2n3wgr89m7jl8tmioemit2pgq,0,100.6,9.6,2025-03-22T23:11:41.188Z,2025-03-23T00:06:53Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596242113,346,,5596242111,56,Right,5596242119,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979761,50,5,1,3,53,224tl8u2smnbyliroayk69nt0,1,-0.6,90.4,2025-03-22T23:11:41.188Z,2025-03-23T00:06:52Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596241679,56,Back,5596241681,346,,5596242115,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979799,51,1,1,4,20,224tl8u2smnbyliroayk69nt0,1,3.3,54.3,2025-03-22T23:12:08.102Z,2025-03-22T23:12:10Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5596241881,212,24.2,5596241873,124,,5596241887,237,,5596241877,140,23.6,5596241879,141,71.1,5596241875,56,Back,5596241883,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979803,52,1,1,4,23,224tl8u2smnbyliroayk69nt0,1,23.8,73.0,2025-03-22T23:12:10.477Z,2025-03-24T07:13:15Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596241905,213,1.05,5596241901,141,93.8,5596241899,140,31.5,5596241897,56,Back,5596241903,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979813,53,1,1,4,24,224tl8u2smnbyliroayk69nt0,1,34.5,95.1,2025-03-22T23:12:11.526Z,2025-03-22T23:12:13Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596241965,1,,5596241961,212,34.1,5596241959,141,87.5,5596241957,140,66.6,5596241955,56,Left,5596241963,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979819,54,1,1,4,25,224tl8u2smnbyliroayk69nt0,1,66.5,87.7,2025-03-22T23:12:13.148Z,2025-03-22T23:12:14Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5596241983,141,96.3,5596241981,140,69.6,5596241979,56,Left,5596241985,212,6.7,5596241987,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979845,55,1,1,4,26,224tl8u2smnbyliroayk69nt0,1,71.5,97.1,2025-03-22T23:12:14.125Z,2025-03-22T23:12:20Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596242153,213,6.18,5596242145,56,Left,5596242147,140,88.0,5596242149,141,94.4,5596242151,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979849,56,4,1,4,31,224tl8u2smnbyliroayk69nt0,1,91.4,92.2,2025-03-22T23:12:18.865Z,2025-03-22T23:12:24Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596242181,233,28,5596242173,56,Left,5596242179,286,,5596242177,265,,5596242175,152,,5596242171,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790979841,28,4,1,4,31,2n3wgr89m7jl8tmioemit2pgq,0,8.6,7.8,2025-03-22T23:12:18.866Z,2025-03-22T23:12:25Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596242199,233,56,5596242129,265,,5596242131,285,,5596242123,13,,5596242125,56,Back,5596242127,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980051,57,1,1,5,18,224tl8u2smnbyliroayk69nt0,0,92.5,94.7,2025-03-22T23:13:06.101Z,2025-03-24T07:13:37Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5598576167,223,,5596243291,2,,5596243299,56,Center,5596243303,141,52.1,5596243301,140,94.2,5596243293,5,,5596243297,152,,5596243295,155,,5596243307,213,5596243305,212,29.0,5598576169,20,,,,,,,,4.77,,,,,,,,,,,,,
2790980057,29,12,1,5,22,2n3wgr89m7jl8tmioemit2pgq,1,9.5,50.1,2025-03-22T23:13:09.696Z,2025-03-23T01:14:42Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596243351,141,18.6,5596243355,213,5.17,5596243385,15,,5596243347,56,Back,5596243349,140,19.6,5596243353,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980091,31,61,1,5,25,2n3wgr89m7jl8tmioemit2pgq,0,33.8,4.7,2025-03-22T23:13:12.922Z,2025-03-22T23:24:10Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596243515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980099,32,5,1,5,28,2n3wgr89m7jl8tmioemit2pgq,0,35.5,-1.4,2025-03-22T23:13:15.766Z,2025-03-23T00:06:53Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596243661,233,58,5596243547,347,,5596243545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980117,58,5,1,5,28,224tl8u2smnbyliroayk69nt0,1,64.5,101.4,2025-03-22T23:13:15.766Z,2025-03-23T00:06:53Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596243641,233,32,5596243619,347,,5596243617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980143,59,1,1,5,32,224tl8u2smnbyliroayk69nt0,1,49.7,100.0,2025-03-22T23:13:20.358Z,2025-03-22T23:13:23Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596243767,107,,5596243773,141,89.7,5596243769,56,Back,5596243775,212,20.6,5596243777,213,3.56,5596243771,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980151,60,1,1,5,36,224tl8u2smnbyliroayk69nt0,0,33.2,89.9,2025-03-22T23:13:23.645Z,2025-03-23T01:12:19Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596243841,56,Left,5596243849,213,6.15,5596243839,157,,5596243851,1,,5596243843,140,69.0,5596243847,212,37.9,5596243845,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980185,33,12,1,5,38,2n3wgr89m7jl8tmioemit2pgq,1,28.4,28.6,2025-03-22T23:13:26.360Z,2025-03-23T01:12:24Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596244689,15,,5596244043,212,26.9,5596244045,213,5.75,5596244039,140,50.5,5596244037,56,Right,5596244041,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980183,61,44,1,5,43,224tl8u2smnbyliroayk69nt0,1,49.6,93.6,2025-03-22T23:13:30.814Z,2025-03-23T01:12:20Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596244139,233,34,5596244031,56,Back,5596244033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980193,34,44,1,5,43,2n3wgr89m7jl8tmioemit2pgq,0,50.4,6.4,2025-03-22T23:13:30.815Z,2025-03-23T01:12:20Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596244075,286,,5596244147,233,61,5596244073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980195,63,12,1,5,43,224tl8u2smnbyliroayk69nt0,1,49.9,97.5,2025-03-22T23:13:31.053Z,2025-03-23T01:12:20Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596244083,141,100.0,5596244081,140,52.5,5596244079,56,Left,5596244109,15,,5596244085,212,3.6,5596244087,213,0.72,5596244125,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980187,62,43,1,5,44,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-22T23:13:31.670Z,2025-03-22T23:13:35Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596244055,140,49.9,5596244057,141,97.5,5596244059,212,0,5596244061,213,3.14,5596244051,155,0,5596244053,56,Back,5596244183,144,1,5596244049,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980205,35,5,1,5,45,2n3wgr89m7jl8tmioemit2pgq,1,48.4,-1.0,2025-03-22T23:13:32.839Z,2025-03-23T00:06:54Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596244151,233,64,5596244143,56,Back,5596244145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980201,64,5,1,5,45,224tl8u2smnbyliroayk69nt0,0,51.6,101.0,2025-03-22T23:13:32.839Z,2025-03-23T00:06:54Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596244121,56,Left,5596244173,233,35,5596244123,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980215,36,1,1,5,46,2n3wgr89m7jl8tmioemit2pgq,0,49.9,0.0,2025-03-22T23:13:34.016Z,2025-03-22T23:13:35Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596244225,212,24.6,5596244227,213,0.41,5596244219,56,Right,5596244229,1,,5596244221,140,71.4,5596244223,141,13.2,5596244217,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980231,66,12,1,5,49,224tl8u2smnbyliroayk69nt0,1,20.4,81.6,2025-03-22T23:13:37.328Z,2025-03-22T23:27:39Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596263987,15,,5596263921,212,18.7,5596263915,56,Back,5596263923,213,6.14,5596263917,140,38.0,5596263919,141,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980229,65,1,1,5,50,224tl8u2smnbyliroayk69nt0,1,25.3,87.8,2025-03-22T23:13:37.502Z,2025-03-22T23:13:39Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596244289,213,2.94,5596244281,56,Back,5596244283,140,20.1,5596244285,141,89.4,5596244287,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980237,67,1,1,5,52,224tl8u2smnbyliroayk69nt0,1,18.1,84.8,2025-03-22T23:13:39.479Z,2025-03-22T23:27:44Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596264107,1,,5596264105,213,6.26,5596264097,56,Left,5596264101,141,83.4,5596264099,140,50.7,5596264103,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980273,69,1,1,5,54,224tl8u2smnbyliroayk69nt0,1,33.7,64.9,2025-03-22T23:13:41.800Z,2025-03-22T23:13:47Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596244467,140,43.6,5596244475,213,5.06,5596244473,212,30.3,5596244471,141,23.1,5596244463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980287,70,1,1,5,59,224tl8u2smnbyliroayk69nt0,1,54.6,16.2,2025-03-22T23:13:47.119Z,2025-03-22T23:13:49Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596244553,213,1.91,5596244549,141,31.2,5596244547,140,51.2,5596244545,56,Center,5596244551,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980301,71,1,1,6,2,224tl8u2smnbyliroayk69nt0,1,50.8,34.3,2025-03-22T23:13:49.662Z,2025-03-22T23:13:52Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596244607,140,38.1,5596244605,56,Back,5596244615,212,23.5,5596244609,141,62.7,5596244619,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980319,72,1,1,6,4,224tl8u2smnbyliroayk69nt0,1,38.1,62.6,2025-03-22T23:13:52.359Z,2025-03-22T23:13:54Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596244699,141,68.5,5596244697,140,54.7,5596244695,56,Center,5596244703,213,0.23,5596244701,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980329,73,1,1,6,6,224tl8u2smnbyliroayk69nt0,1,54.7,68.5,2025-03-22T23:13:54.350Z,2025-03-22T23:13:55Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596244753,212,20.3,5596244747,56,Back,5596244749,140,35.9,5596244755,213,3.37,5596244751,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980339,74,1,1,6,8,224tl8u2smnbyliroayk69nt0,1,36.4,61.8,2025-03-22T23:13:55.590Z,2025-03-22T23:13:58Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596244805,141,33.4,5596244807,212,19.8,5596244809,213,4.93,5596244801,56,Back,5596244803,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980355,75,1,1,6,10,224tl8u2smnbyliroayk69nt0,1,43.5,31.8,2025-03-22T23:13:58.358Z,2025-03-22T23:14:03Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596244893,140,58.3,5596244899,213,5.42,5596244897,212,23.8,5596244895,141,5.2,5596244891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980363,76,1,1,6,16,224tl8u2smnbyliroayk69nt0,1,65.8,5.8,2025-03-22T23:14:03.775Z,2025-03-23T01:12:21Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5596244925,56,Right,5596244933,213,3.26,5596244929,141,3.8,5596244927,140,55.3,5596244931,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980371,77,1,1,6,17,224tl8u2smnbyliroayk69nt0,0,55.3,3.8,2025-03-22T23:14:05.182Z,2025-03-22T23:14:06Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596244983,212,36.5,5596244975,155,,5596244979,140,85.8,5596244977,56,Center,5596244987,1,,5596244985,213,0.50,5596244981,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980375,37,12,1,6,19,2n3wgr89m7jl8tmioemit2pgq,1,10.5,67.5,2025-03-22T23:14:06.578Z,2025-03-22T23:14:09Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596245011,212,11.4,5596245015,15,,5596245009,141,83.5,5596245007,140,13.6,5596245005,56,Back,5596245013,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980397,38,1,1,6,21,2n3wgr89m7jl8tmioemit2pgq,1,13.6,83.5,2025-03-22T23:14:08.817Z,2025-03-22T23:14:11Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596245143,1,,5596245133,56,Back,5596245139,212,30.4,5596245141,213,6.14,5596245131,157,,5596245137,141,77.0,5596245135,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980399,39,50,1,6,24,2n3wgr89m7jl8tmioemit2pgq,1,42.8,74.0,2025-03-22T23:14:11.394Z,2025-03-23T01:12:22Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5596245215,233,78,5596245147,56,Back,5596245149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980403,78,7,1,6,24,224tl8u2smnbyliroayk69nt0,0,57.2,26.0,2025-03-22T23:14:11.395Z,2025-03-24T07:15:46Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5598576623,178,,5596245163,56,Center,5596245179,233,39,5598576621,385,,5596245165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980417,41,4,1,6,28,2n3wgr89m7jl8tmioemit2pgq,1,40.0,63.1,2025-03-22T23:14:15.784Z,2025-03-23T01:31:59Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5596245243,56,Back,5596562047,294,,5596245287,286,,5596245241,13,,5596245245,152,,5596245283,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980423,79,4,1,6,28,224tl8u2smnbyliroayk69nt0,0,60.0,36.9,2025-03-22T23:14:15.785Z,2025-03-23T01:32:03Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5596245289,233,41,5596245281,285,,5596245275,56,Center,5596245277,152,,5596245273,13,,5596562117,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980489,42,1,1,6,43,2n3wgr89m7jl8tmioemit2pgq,1,36.5,60.2,2025-03-22T23:14:30.705Z,2025-03-22T23:14:36Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5596245659,213,4.69,5596245651,56,Back,5596245653,140,36.1,5596245649,152,,5596245657,212,22.4,5596245763,189,,5596245655,141,27.3,5596245647,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980491,43,1,1,6,44,2n3wgr89m7jl8tmioemit2pgq,1,36.1,27.3,2025-03-22T23:14:32.137Z,2025-03-22T23:14:37Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596245675,213,5.73,5596245773,189,,5596245671,141,14.9,5596245673,212,16.0,5596245667,56,Back,5596245669,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980495,44,1,1,6,45,2n3wgr89m7jl8tmioemit2pgq,0,49.1,14.9,2025-03-22T23:14:32.760Z,2025-03-22T23:14:33Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596245691,56,Center,5596245697,212,17.1,5596245699,213,0.43,5596245695,141,25.3,5596245693,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980497,80,8,1,6,46,224tl8u2smnbyliroayk69nt0,1,32.1,80.2,2025-03-22T23:14:33.439Z,2025-03-24T07:16:28Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5598576791,384,,5596245701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980511,82,1,1,6,47,224tl8u2smnbyliroayk69nt0,1,40.4,87.5,2025-03-22T23:14:35.175Z,2025-03-22T23:14:37Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596245779,141,87.1,5596245777,140,27.0,5596245775,56,Back,5596245783,213,3.16,5596245781,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980529,83,1,1,6,50,224tl8u2smnbyliroayk69nt0,0,29.8,84.7,2025-03-22T23:14:37.423Z,2025-03-22T23:14:40Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596245909,212,57.8,5596245913,1,,5596245903,56,Center,5596245911,213,5.60,5596245905,140,72.6,5596245907,141,31.2,5596245899,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980551,46,1,1,6,56,2n3wgr89m7jl8tmioemit2pgq,0,30.9,64.8,2025-03-22T23:14:44.249Z,2025-03-22T23:14:45Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596246003,140,50.7,5596246011,212,24.4,5596245995,157,,5596246013,213,5.73,5596246015,1,,5596245999,56,Center,5596246007,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790980571,84,1,1,6,59,224tl8u2smnbyliroayk69nt0,1,53.2,57.5,2025-03-22T23:14:47.001Z,2025-03-24T07:16:57Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596246127,212,13.1,5596246125,141,67.8,5596246119,3,,5596246129,213,0.57,5596246121,56,Center,5596246123,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791402795,972,61,1,7,1,224tl8u2smnbyliroayk69nt0,1,55.8,66.0,2025-03-22T23:14:48.693Z,2025-03-24T07:16:55Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5598576991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
