id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2821741343,46,1,1,2,38,2iwybwokic7nmr1t33abdbjoq,1,40.4,87.8,2025-06-08T02:39:17.542Z,2025-06-08T02:39:20Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766089979,213,0.12,5766089973,140,64.8,5766089971,56,Left,5766089977,212,25.8,5766089975,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741349,47,1,1,2,41,2iwybwokic7nmr1t33abdbjoq,1,64.8,92.4,2025-06-08T02:39:20.591Z,2025-06-08T02:39:22Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766090007,56,Back,5766090013,212,29.1,5766090015,213,3.55,5766090009,140,39.4,5766090011,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741355,48,1,1,2,42,2iwybwokic7nmr1t33abdbjoq,1,39.4,75.3,2025-06-08T02:39:21.942Z,2025-06-08T02:39:23Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766090047,212,12.1,5766090041,56,Center,5766090045,141,70.9,5766090049,213,6.03,5766090043,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741361,49,1,1,2,44,2iwybwokic7nmr1t33abdbjoq,1,50.6,70.9,2025-06-08T02:39:23.230Z,2025-06-08T02:39:24Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766090077,141,61.7,5766090075,140,30.0,5766090079,212,22.5,5766090081,213,3.42,5766090073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741365,50,1,1,2,45,2iwybwokic7nmr1t33abdbjoq,1,30.0,61.7,2025-06-08T02:39:24.262Z,2025-06-08T02:39:25Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766090111,213,0.22,5766090103,56,Center,5766090109,212,27.8,5766090105,140,55.8,5766090107,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741377,51,1,1,2,46,2iwybwokic7nmr1t33abdbjoq,1,55.8,70.6,2025-06-08T02:39:25.294Z,2025-06-08T02:39:27Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766090173,212,22.0,5766090171,141,61.7,5766090167,56,Back,5766090175,213,3.42,5766090169,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741395,52,1,1,2,48,2iwybwokic7nmr1t33abdbjoq,1,33.8,66.1,2025-06-08T02:39:27.463Z,2025-06-08T02:55:02Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766090217,56,Left,5766090223,212,22.4,5766090219,140,53.4,5766090221,141,79.1,5766090225,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741403,53,1,1,2,51,2iwybwokic7nmr1t33abdbjoq,1,55.1,82.0,2025-06-08T02:39:30.382Z,2025-06-08T02:39:32Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766090263,56,Left,5766090265,140,71.3,5766090267,141,93.6,5766090271,213,0.43,5766090269,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741405,54,1,1,2,53,2iwybwokic7nmr1t33abdbjoq,0,71.3,93.6,2025-06-08T02:39:32.438Z,2025-06-08T02:39:33Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766090287,1,,5766090281,141,79.7,5766090285,213,3.44,5766090279,140,41.8,5766090283,212,32.4,5766090277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741417,18,50,1,2,56,cf5r1qpotp6n5i3vdchsp2en1,1,55.8,8.3,2025-06-08T02:39:35.340Z,2025-06-08T05:45:24Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5766090339,286,,5766090519,233,56,5766090335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741457,56,7,1,2,56,2iwybwokic7nmr1t33abdbjoq,0,44.2,91.7,2025-06-08T02:39:35.341Z,2025-06-08T05:45:27Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766090507,56,Back,5766090511,233,18,5766090509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741427,55,43,1,2,56,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T02:39:35.376Z,2025-06-08T03:27:44Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766090377,56,Back,5766090383,212,0,5766090379,140,41.7,5766090385,213,3.14,5766090381,141,85.0,5766145273,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741443,20,4,1,3,0,cf5r1qpotp6n5i3vdchsp2en1,1,44.3,18.3,2025-06-08T02:39:39.923Z,2025-06-08T05:03:58Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5766090455,265,,5766090451,56,Back,5766090457,286,,5766090449,13,,5766090573,233,57,5766090453,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741459,57,4,1,3,0,2iwybwokic7nmr1t33abdbjoq,0,55.7,81.7,2025-06-08T02:39:39.924Z,2025-06-08T05:03:58Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766090555,152,,5766090551,13,,5766090557,265,,5766090559,285,,5766090589,233,20,5766090553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741519,21,1,1,3,18,cf5r1qpotp6n5i3vdchsp2en1,1,39.3,11.9,2025-06-08T02:39:57.700Z,2025-06-08T02:40:01Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766090973,152,,5766090981,212,57.8,5766090985,1,,5766090983,213,0.16,5766090979,141,25.5,5766090969,5,,5766090977,140,93.6,5766090971,155,,5766090975,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2821741525,22,1,1,3,22,cf5r1qpotp6n5i3vdchsp2en1,0,93.6,25.5,2025-06-08T02:40:01.218Z,2025-06-08T03:31:14Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5766091011,141,37.1,5766091015,213,2.07,5766091009,140,89.5,5766091039,195,,5766091013,212,9.0,5766091007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741535,58,1,1,3,23,2iwybwokic7nmr1t33abdbjoq,1,15.3,58.2,2025-06-08T02:40:02.999Z,2025-06-08T02:40:04Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766091067,140,24.2,5766091071,212,14.1,5766091065,56,Back,5766091069,141,73.8,5766091073,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821751869,303,83,1,3,25,cf5r1qpotp6n5i3vdchsp2en1,0,85.9,32.2,2025-06-08T02:40:04.024Z,2025-06-08T03:31:36Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5766149043,399,3csngjh4kjgpkfayppiwfbw2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741545,60,1,1,3,25,2iwybwokic7nmr1t33abdbjoq,1,24.2,73.8,2025-06-08T02:40:04.479Z,2025-06-08T02:40:05Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766091133,140,9.0,5766091139,213,3.77,5766091135,141,56.7,5766091131,56,Back,5766091137,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741549,61,1,1,3,26,2iwybwokic7nmr1t33abdbjoq,1,9.0,56.7,2025-06-08T02:40:05.567Z,2025-06-08T02:40:06Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766091163,213,1.55,5766091159,141,66.4,5766091157,140,9.1,5766091155,56,Back,5766091161,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741581,62,1,1,3,27,2iwybwokic7nmr1t33abdbjoq,1,9.1,66.4,2025-06-08T02:40:06.551Z,2025-06-08T03:28:07Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766091299,1,,5766091291,140,32.8,5766091297,213,5.42,5766091289,56,Back,5766091295,212,38.1,5766091293,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741565,23,83,1,3,31,cf5r1qpotp6n5i3vdchsp2en1,0,66.4,76.9,2025-06-08T02:40:10.107Z,2025-06-08T02:40:14Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766091323,399,9xjixcn3jhf7m75dl49u0qe7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741585,63,1,1,3,34,2iwybwokic7nmr1t33abdbjoq,0,38.6,25.0,2025-06-08T02:40:13.191Z,2025-06-08T02:40:17Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766091315,141,20.3,5766091317,212,40.7,5766091311,56,Right,5766091329,1,,5766091313,140,77.2,5766091319,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741591,24,1,1,3,39,cf5r1qpotp6n5i3vdchsp2en1,1,23.0,80.3,2025-06-08T02:40:18.275Z,2025-06-08T05:45:29Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766091355,213,3.87,5766091347,56,Back,5766091351,141,57.6,5766091349,140,6.4,5766091353,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741609,26,1,1,3,42,cf5r1qpotp6n5i3vdchsp2en1,1,9.0,47.6,2025-06-08T02:40:21.419Z,2025-06-08T03:32:02Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766091453,1,,5766091443,56,Back,5766149481,155,,5766091451,213,5.58,5766091445,140,36.4,5766091447,141,11.4,5766091449,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741619,27,44,1,3,45,cf5r1qpotp6n5i3vdchsp2en1,1,37.9,17.6,2025-06-08T02:40:24.786Z,2025-06-08T05:10:16Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5766091483,56,Back,5766091485,285,,5766091501,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741621,64,44,1,3,45,2iwybwokic7nmr1t33abdbjoq,0,62.1,82.4,2025-06-08T02:40:24.787Z,2025-06-08T05:10:16Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766091493,286,,5766091491,56,Left,5766091509,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741627,28,1,1,3,46,cf5r1qpotp6n5i3vdchsp2en1,0,36.4,11.4,2025-06-08T02:40:25.146Z,2025-06-08T02:40:27Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5766091519,168,,5766091523,140,58.4,5766091517,3,,5766091529,213,0.28,5766091525,141,21.0,5766091521,56,Right,5766091527,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741629,65,1,1,3,48,2iwybwokic7nmr1t33abdbjoq,0,34.8,71.4,2025-06-08T02:40:27.431Z,2025-06-08T02:40:28Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766091541,213,5.61,5766091533,56,Back,5766091539,212,13.5,5766091535,140,44.9,5766091531,3,,5766091537,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741637,29,1,1,3,50,cf5r1qpotp6n5i3vdchsp2en1,1,34.1,27.4,2025-06-08T02:40:29.250Z,2025-06-08T02:40:32Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766091577,56,Back,5766091583,212,4.5,5766091579,140,31.9,5766091581,141,33.0,5766091585,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741641,30,3,1,3,53,cf5r1qpotp6n5i3vdchsp2en1,1,28.4,32.0,2025-06-08T02:40:32.154Z,2025-06-08T05:05:36Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766091605,285,,5766091603,56,Back,5766091615,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741643,66,45,1,3,53,2iwybwokic7nmr1t33abdbjoq,0,71.6,68.0,2025-06-08T02:40:32.154Z,2025-06-08T05:05:37Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766091609,286,,5766091607,56,Center,5766091623,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741649,31,1,1,3,54,cf5r1qpotp6n5i3vdchsp2en1,1,26.3,21.8,2025-06-08T02:40:33.467Z,2025-06-08T02:40:35Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766091651,212,17.3,5766091645,56,Back,5766091647,140,9.9,5766091653,213,3.22,5766091649,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741663,32,1,1,3,55,cf5r1qpotp6n5i3vdchsp2en1,1,9.9,19.8,2025-06-08T02:40:34.643Z,2025-06-08T02:40:38Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766091737,140,3.3,5766091743,213,1.95,5766091735,56,Back,5766091739,141,45.5,5766091741,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741669,33,1,1,3,59,cf5r1qpotp6n5i3vdchsp2en1,1,3.3,51.0,2025-06-08T02:40:38.427Z,2025-06-08T02:40:42Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766091779,141,88.3,5766091783,213,1.33,5766091777,140,9.2,5766091781,212,26.1,5766091775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741693,34,1,1,4,5,cf5r1qpotp6n5i3vdchsp2en1,1,11.7,89.9,2025-06-08T02:40:44.795Z,2025-06-08T02:40:47Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766091933,155,,5766091943,213,6.24,5766091945,1,,5766091939,141,87.8,5766091941,212,35.0,5766091937,140,45.0,5766091935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741695,35,61,1,4,8,cf5r1qpotp6n5i3vdchsp2en1,0,45.0,87.8,2025-06-08T02:40:47.053Z,2025-06-08T02:41:17Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5766091951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741731,68,1,1,4,9,2iwybwokic7nmr1t33abdbjoq,1,46.9,17.3,2025-06-08T02:40:48.343Z,2025-06-08T02:40:52Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766092083,141,39.5,5766092079,56,Back,5766092089,1,,5766092085,212,32.7,5766092087,213,2.66,5766092081,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741753,69,1,1,4,13,2iwybwokic7nmr1t33abdbjoq,1,21.8,38.6,2025-06-08T02:40:52.665Z,2025-06-08T02:40:56Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766092209,140,32.8,5766092221,213,5.82,5766092213,141,30.1,5766092205,56,Back,5766092217,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741771,70,1,1,4,17,2iwybwokic7nmr1t33abdbjoq,1,32.6,47.8,2025-06-08T02:40:56.751Z,2025-06-08T02:41:00Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766092335,212,13.4,5766092337,213,1.83,5766092331,140,29.3,5766092329,56,Back,5766092333,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741785,71,1,1,4,21,2iwybwokic7nmr1t33abdbjoq,1,27.7,69.7,2025-06-08T02:41:00.055Z,2025-06-08T02:41:02Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766092423,141,38.3,5766092419,56,Back,5766092421,140,25.4,5766092427,213,4.60,5766092425,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741797,72,1,1,4,23,2iwybwokic7nmr1t33abdbjoq,1,26.1,37.3,2025-06-08T02:41:02.591Z,2025-06-08T02:41:05Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766092503,140,19.2,5766092509,213,2.16,5766092505,141,53.4,5766092507,212,13.1,5766092501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741821,73,1,1,4,26,2iwybwokic7nmr1t33abdbjoq,1,22.0,57.3,2025-06-08T02:41:05.689Z,2025-06-08T02:41:09Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766092629,213,4.88,5766092621,56,Back,5766092627,212,19.0,5766092625,141,29.7,5766092623,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741839,74,1,1,4,30,2iwybwokic7nmr1t33abdbjoq,1,29.2,28.6,2025-06-08T02:41:09.130Z,2025-06-08T02:41:13Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766092693,213,5.89,5766092685,56,Right,5766092687,140,62.3,5766092695,1,,5766092689,141,7.4,5766092691,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741857,75,1,1,4,34,2iwybwokic7nmr1t33abdbjoq,1,62.3,8.2,2025-06-08T02:41:13.112Z,2025-06-08T02:41:16Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766092789,212,23.2,5766092791,213,2.48,5766092785,140,44.9,5766092787,141,29.2,5766092783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741873,76,1,1,4,37,2iwybwokic7nmr1t33abdbjoq,1,43.0,31.9,2025-06-08T02:41:16.239Z,2025-06-08T02:41:21Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766092879,56,Back,5766092883,141,58.4,5766092885,212,22.0,5766092881,140,30.9,5766092887,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741881,77,1,1,4,42,2iwybwokic7nmr1t33abdbjoq,1,29.6,64.8,2025-06-08T02:41:21.592Z,2025-06-08T02:41:24Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766092929,56,Back,5766092933,141,51.2,5766092935,212,18.2,5766092937,213,5.75,5766092931,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741895,78,1,1,4,45,2iwybwokic7nmr1t33abdbjoq,1,44.5,51.2,2025-06-08T02:41:24.622Z,2025-06-08T05:45:31Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766093061,212,28.1,5766093055,56,Center,5766093057,140,71.0,5766093059,141,56.6,5766093063,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741899,79,61,1,4,46,2iwybwokic7nmr1t33abdbjoq,0,71.0,56.6,2025-06-08T02:41:25.823Z,2025-06-08T05:05:58Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766093071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741901,36,1,1,4,48,cf5r1qpotp6n5i3vdchsp2en1,1,27.9,59.1,2025-06-08T02:41:27.533Z,2025-06-08T02:41:28Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766093073,155,,5766093081,212,12.0,5766093079,141,44.0,5766093083,213,5.26,5766093077,140,33.8,5766093075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741945,38,1,1,4,52,cf5r1qpotp6n5i3vdchsp2en1,1,33.9,21.5,2025-06-08T02:41:31.651Z,2025-06-08T02:41:34Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766093293,141,22.7,5766093295,212,11.4,5766093289,56,Back,5766093291,140,23.1,5766093297,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741919,80,83,1,4,52,2iwybwokic7nmr1t33abdbjoq,0,60.4,66.3,2025-06-08T02:41:31.807Z,2025-06-08T02:41:38Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766093389,399,8sydisziijh84elb8dprtlduy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741957,39,1,1,4,55,cf5r1qpotp6n5i3vdchsp2en1,1,23.1,22.7,2025-06-08T02:41:34.459Z,2025-06-08T02:41:37Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766093367,140,11.4,5766093371,212,17.6,5766093365,56,Back,5766093369,141,41.3,5766093373,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821741971,40,1,1,4,59,cf5r1qpotp6n5i3vdchsp2en1,0,10.7,41.8,2025-06-08T02:41:38.101Z,2025-06-08T02:41:40Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766093453,140,56.1,5766093461,1,,5766093459,213,6.08,5766093449,157,,5766093451,56,Center,5766093457,212,48.7,5766093455,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742001,81,1,1,5,2,2iwybwokic7nmr1t33abdbjoq,1,34.9,60.9,2025-06-08T02:41:41.968Z,2025-06-08T02:42:46Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766093597,141,46.4,5766093591,157,,5766093603,1,,5766093595,140,29.1,5766093599,212,11.6,5766093593,56,Back,5766093601,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742009,82,1,1,5,4,2iwybwokic7nmr1t33abdbjoq,1,29.1,46.4,2025-06-08T02:41:43.945Z,2025-06-08T02:41:45Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766093637,56,Back,5766093641,141,64.9,5766093645,213,1.03,5766093639,140,36.3,5766093643,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742031,83,1,1,5,6,2iwybwokic7nmr1t33abdbjoq,1,36.3,64.9,2025-06-08T02:41:45.183Z,2025-06-08T02:41:49Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766093761,213,4.22,5766093753,56,Back,5766093755,140,25.3,5766093757,141,33.3,5766093759,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742045,85,1,1,5,11,2iwybwokic7nmr1t33abdbjoq,1,25.3,33.3,2025-06-08T02:41:50.400Z,2025-06-08T02:41:52Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766093815,56,Back,5766093821,212,15.4,5766093817,140,33.9,5766093823,213,0.94,5766093819,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742055,86,1,1,5,12,2iwybwokic7nmr1t33abdbjoq,1,33.9,51.6,2025-06-08T02:41:51.799Z,2025-06-08T02:42:41Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766093873,141,78.7,5766093869,56,Back,5766093871,140,31.0,5766093877,213,1.73,5766093875,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742089,87,1,1,5,15,2iwybwokic7nmr1t33abdbjoq,1,31.0,82.7,2025-06-08T02:41:54.239Z,2025-06-08T02:42:00Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766094033,212,28.4,5766094027,56,Back,5766094035,213,4.38,5766094031,141,43.3,5766094029,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742105,88,1,1,5,20,2iwybwokic7nmr1t33abdbjoq,1,28.3,42.4,2025-06-08T02:41:59.953Z,2025-06-08T02:42:02Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766094085,155,,5766094087,56,Right,5766094095,213,5.68,5766094089,140,60.3,5766094091,141,8.2,5766094097,1,,5766094093,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742109,89,61,1,5,21,2iwybwokic7nmr1t33abdbjoq,0,60.3,8.2,2025-06-08T02:42:00.298Z,2025-06-08T05:05:47Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766094125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742117,90,5,1,5,22,2iwybwokic7nmr1t33abdbjoq,0,57.8,-1.6,2025-06-08T02:42:01.545Z,2025-06-08T05:05:49Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766094153,56,Right,5766094173,233,41,5766094155,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742115,41,5,1,5,22,cf5r1qpotp6n5i3vdchsp2en1,1,42.2,101.6,2025-06-08T02:42:01.549Z,2025-06-08T05:05:50Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766094147,56,Back,5766094165,233,90,5766094149,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742135,42,1,1,5,24,cf5r1qpotp6n5i3vdchsp2en1,1,40.6,100.0,2025-06-08T02:42:03.532Z,2025-06-08T02:42:05Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766094243,213,4.77,5766094233,140,41.0,5766094231,56,Back,5766094235,141,90.6,5766094239,212,7.8,5766094229,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742145,43,1,1,5,26,cf5r1qpotp6n5i3vdchsp2en1,1,42.0,89.4,2025-06-08T02:42:05.380Z,2025-06-08T02:42:07Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766094321,141,84.4,5766094325,213,5.54,5766094317,56,Back,5766094323,212,5.0,5766094319,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742151,44,1,1,5,28,cf5r1qpotp6n5i3vdchsp2en1,1,41.3,83.6,2025-06-08T02:42:07.325Z,2025-06-08T02:42:09Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766094395,140,27.2,5766094397,141,88.6,5766094399,212,15.2,5766094393,56,Back,5766094401,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742157,45,1,1,5,30,cf5r1qpotp6n5i3vdchsp2en1,1,28.4,79.9,2025-06-08T02:42:09.597Z,2025-06-08T02:42:11Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766094433,212,11.5,5766094427,56,Back,5766094435,213,5.60,5766094431,141,69.3,5766094429,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
